Date,JAPAN EQUAL WEIGHTED
2003-06-16,940.8515232957699
2003-06-17,948.3864429336063
2003-06-18,951.2194203245081
2003-06-19,948.7846067940742
2003-06-20,955.5861730005555
2003-06-23,971.1591300128202
2003-06-24,950.9787416878763
2003-06-25,959.678094794558
2003-06-26,949.4526405733832
2003-06-27,965.4759144342022
2003-06-30,963.482683600109
2003-07-01,986.4833165511027
2003-07-02,1017.6397548845885
2003-07-03,1024.845744282743
2003-07-04,1019.7664685303556
2003-07-07,1038.7087685537567
2003-07-08,1045.668216584264
2003-07-09,1056.0094359161826
2003-07-10,1050.3039631027373
2003-07-11,1021.6106053553224
2003-07-14,1032.2861898186568
2003-07-15,1031.6796036606656
2003-07-16,1017.5076447949189
2003-07-17,989.384859263705
2003-07-18,992.0199077769033
2003-07-21,995.6204020613015
2003-07-22,988.1914314474544
2003-07-23,1007.4954026535561
2003-07-24,1012.5977445646075
2003-07-25,1012.3361437873812
2003-07-28,1024.800256695839
2003-07-29,1023.0357036107349
2003-07-30,1000.5134599298497
2003-07-31,993.1286474375768
2003-08-01,1002.8716294443576
2003-08-04,991.4651586631976
2003-08-05,983.149852029936
2003-08-06,974.768216393296
2003-08-07,980.860569840073
2003-08-08,983.2918258542285
2003-08-11,1001.9252397269295
2003-08-12,1010.8810663957586
2003-08-13,1024.8253210080738
2003-08-14,1041.2277410466088
2003-08-15,1039.238970761931
2003-08-18,1054.2831353594333
2003-08-19,1069.094903867105
2003-08-20,1092.9238244425894
2003-08-21,1104.242894225275
2003-08-22,1105.934829866053
2003-08-25,1104.4597801540747
2003-08-26,1108.6420744200504
2003-08-27,1104.077808247096
2003-08-28,1100.1738683580675
2003-08-29,1119.081751295393
2003-09-01,1148.7374553139823
2003-09-02,1153.1262436458182
2003-09-03,1159.795611570005
2003-09-04,1148.2476025622682
2003-09-05,1146.2815919765292
2003-09-08,1150.639164185385
2003-09-09,1173.7169021093775
2003-09-10,1162.6450592640356
2003-09-11,1139.7808562948744
2003-09-12,1154.9652830128741
2003-09-15,1153.7859447388653
2003-09-16,1180.5847260762266
2003-09-17,1188.418651005226
2003-09-18,1206.0822533308083
2003-09-19,1219.9260910454382
2003-09-22,1217.7363652824663
2003-09-23,1222.7069407395716
2003-09-24,1226.6687884073372
2003-09-25,1202.1580789661587
2003-09-26,1199.1268369555057
2003-09-29,1196.0628096742387
2003-09-30,1203.190547691327
2003-10-01,1228.3979856978483
2003-10-02,1259.9339187827698
2003-10-03,1274.755132040794
2003-10-06,1271.6109341360152
2003-10-07,1291.073508100991
2003-10-08,1273.9734686004217
2003-10-09,1282.3050325678746
2003-10-10,1306.6127555827625
2003-10-13,1302.1173220000887
2003-10-14,1313.8000902566046
2003-10-15,1306.1320852848605
2003-10-16,1324.8584523189297
2003-10-17,1326.858003907825
2003-10-20,1330.552150684071
2003-10-21,1323.355793953002
2003-10-22,1308.7044574889228
2003-10-23,1238.5086107370419
2003-10-24,1250.1104765663881
2003-10-27,1274.7205453170557
2003-10-28,1290.0277939748983
2003-10-29,1312.6262741026155
2003-10-30,1309.1852805401174
2003-10-31,1278.0634979095216
2003-11-03,1263.4107602075646
2003-11-04,1309.6252550919826
2003-11-05,1301.4511203526806
2003-11-06,1270.31617730123
2003-11-07,1281.9957791764546
2003-11-10,1285.705568190193
2003-11-11,1245.3237058942102
2003-11-12,1236.2331917729116
2003-11-13,1255.4991937353254
2003-11-14,1239.3327929889942
2003-11-17,1181.7462257335624
2003-11-18,1195.2964489185827
2003-11-19,1170.2301709494443
2003-11-20,1191.300769917681
2003-11-21,1194.976949716242
2003-11-24,1190.4380934638875
2003-11-25,1203.6298862375008
2003-11-26,1228.5062679850998
2003-11-27,1229.5120956046417
2003-11-28,1214.5490054655368
2003-12-01,1241.2715122668571
2003-12-02,1252.8035683543942
2003-12-03,1252.090542047837
2003-12-04,1259.0575614164281
2003-12-05,1259.420612854374
2003-12-08,1235.7732891243002
2003-12-09,1237.5472672107346
2003-12-10,1211.129458416672
2003-12-11,1222.716387166825
2003-12-12,1239.4468793189549
2003-12-15,1270.1765510542136
2003-12-16,1252.2372441041164
2003-12-17,1239.8381765832905
2003-12-18,1237.1391376159622
2003-12-19,1253.1151576676868
2003-12-22,1267.0200834125906
2003-12-23,1267.669020457687
2003-12-24,1267.145592138736
2003-12-25,1269.663431902164
2003-12-26,1279.0079937244107
2003-12-29,1290.191860528592
2003-12-30,1309.1507345133616
2003-12-31,1306.2800578070946
2004-01-01,1306.2800578070946
2004-01-02,1308.1109493102817
2004-01-05,1337.2803298752533
2004-01-06,1334.384017781857
2004-01-07,1333.8746061241836
2004-01-08,1339.106740690738
2004-01-09,1344.2701698935148
2004-01-12,1343.5128701405115
2004-01-13,1338.923976695269
2004-01-14,1344.7255341198932
2004-01-15,1328.1662964342443
2004-01-16,1332.9003905884927
2004-01-19,1342.7915294620686
2004-01-20,1348.4059805261586
2004-01-21,1348.1564460356876
2004-01-22,1357.6632989899326
2004-01-23,1365.9706864046661
2004-01-26,1358.6326452479195
2004-01-27,1359.4637958900646
2004-01-28,1350.4842321385868
2004-01-29,1332.8520318618064
2004-01-30,1334.6728939935185
2004-02-02,1343.4532658450755
2004-02-03,1336.1277474545293
2004-02-04,1311.7192487390307
2004-02-05,1312.074925303066
2004-02-06,1317.3498380203928
2004-02-09,1310.9192878996596
2004-02-10,1309.5928459703002
2004-02-11,1309.5928459703002
2004-02-12,1321.8628154975709
2004-02-13,1332.4119679407777
2004-02-16,1335.6321034856605
2004-02-17,1341.0742165441886
2004-02-18,1333.846951828634
2004-02-19,1324.1487676318916
2004-02-20,1302.1390597873547
2004-02-23,1321.018238727862
2004-02-24,1301.7322064477028
2004-02-25,1294.2034342510149
2004-02-26,1298.8556226101991
2004-02-27,1334.51312771554
2004-03-01,1368.5752503318506
2004-03-02,1362.2846942986062
2004-03-03,1362.4395829064792
2004-03-04,1359.9978161088225
2004-03-05,1365.2425673731777
2004-03-08,1355.3922468284138
2004-03-09,1372.0171829662875
2004-03-10,1366.9422726184573
2004-03-11,1361.1370573265438
2004-03-12,1346.6919906039216
2004-03-15,1370.6842105744577
2004-03-16,1390.7608543557785
2004-03-17,1426.1392222748864
2004-03-18,1453.0855850678633
2004-03-19,1439.8839512110167
2004-03-22,1434.0682571340556
2004-03-23,1433.6033369128918
2004-03-24,1461.495190340718
2004-03-25,1487.574060290291
2004-03-26,1511.595719298371
2004-03-29,1515.5432173873517
2004-03-30,1506.9794214953445
2004-03-31,1535.657655511897
2004-04-01,1544.9602159813087
2004-04-02,1546.006569469728
2004-04-05,1545.7695624251378
2004-04-06,1541.3379316239361
2004-04-07,1552.570842704793
2004-04-08,1549.5890684924796
2004-04-09,1526.9618425799358
2004-04-12,1547.0610567799815
2004-04-13,1545.3702382626032
2004-04-14,1525.34616325316
2004-04-15,1489.4814629376624
2004-04-16,1496.8910117211285
2004-04-19,1472.5906987097944
2004-04-20,1500.3989971069611
2004-04-21,1489.4674287943053
2004-04-22,1485.3550669039582
2004-04-23,1499.7898102903146
2004-04-26,1512.1506979632477
2004-04-27,1489.122870392252
2004-04-28,1487.6360631646403
2004-04-29,1484.4574981344663
2004-04-30,1450.544442077632
2004-05-03,1449.998383893937
2004-05-04,1457.191949222982
2004-05-05,1473.4209727266848
2004-05-06,1433.2989902207426
2004-05-07,1386.5712081321722
2004-05-10,1291.6113724867207
2004-05-11,1299.918528360448
2004-05-12,1344.152046757359
2004-05-13,1299.0171747088325
2004-05-14,1296.3439982309274
2004-05-17,1253.9630275799097
2004-05-18,1279.293128543729
2004-05-19,1335.5248876144262
2004-05-20,1328.2746140501254
2004-05-21,1362.4235435289459
2004-05-24,1363.4492334363695
2004-05-25,1352.9083876039385
2004-05-26,1378.36835738284
2004-05-27,1383.3070717149924
2004-05-28,1402.1356906477913
2004-05-31,1401.3108613545348
2004-06-01,1415.054141680481
2004-06-02,1405.8299246550973
2004-06-03,1372.2059651189427
2004-06-04,1375.8661887491971
2004-06-07,1425.4627050459112
2004-06-08,1436.6566812268816
2004-06-09,1442.219885483417
2004-06-10,1454.2028027318572
2004-06-11,1441.5008916934094
2004-06-14,1431.1753943589777
2004-06-15,1429.2163511205765
2004-06-16,1451.51212024076
2004-06-17,1460.2881873720714
2004-06-18,1449.2752274896905
2004-06-21,1471.8240279444547
2004-06-22,1461.9932040223007
2004-06-23,1465.162704448561
2004-06-24,1498.9733194762282
2004-06-25,1495.6864386058119
2004-06-28,1510.1519778091354
2004-06-29,1505.1203435823493
2004-06-30,1498.7652233100084
2004-07-01,1508.7087287098686
2004-07-02,1488.9912458069932
2004-07-05,1456.9913933904045
2004-07-06,1446.7012054848215
2004-07-07,1447.2830484756878
2004-07-08,1438.1985073687797
2004-07-09,1461.2647313236064
2004-07-12,1478.5590068706692
2004-07-13,1468.6779766000675
2004-07-14,1444.3293778600478
2004-07-15,1437.3303769300464
2004-07-16,1456.2036466765992
2004-07-19,1461.7878687554273
2004-07-20,1446.8019190222665
2004-07-21,1441.356637559927
2004-07-22,1430.7096740026
2004-07-23,1411.415635853697
2004-07-26,1403.700012950266
2004-07-27,1375.21708473224
2004-07-28,1382.849917934277
2004-07-29,1364.240149838288
2004-07-30,1392.7996085935708
2004-08-02,1399.007878822658
2004-08-03,1389.8792704524997
2004-08-04,1364.2052844406544
2004-08-05,1369.1939377624194
2004-08-06,1378.0431908557387
2004-08-09,1363.210816116574
2004-08-10,1367.1179367167376
2004-08-11,1378.1830937042014
2004-08-12,1376.3680857308186
2004-08-13,1354.8216091786842
2004-08-16,1339.5835468229457
2004-08-17,1351.3398574442126
2004-08-18,1360.4540734585207
2004-08-19,1381.1357109024295
2004-08-20,1385.8980692632024
2004-08-23,1389.3794383373984
2004-08-24,1387.2179149104352
2004-08-25,1397.2072445531755
2004-08-26,1407.2662230548501
2004-08-27,1417.1469787193794
2004-08-30,1412.2942395815178
2004-08-31,1407.0020172339225
2004-09-01,1417.8277387255118
2004-09-02,1423.498127793492
2004-09-03,1398.179568526229
2004-09-06,1423.1050269657926
2004-09-07,1433.7634630319728
2004-09-08,1436.4460859255878
2004-09-09,1415.126653367207
2004-09-10,1411.323852000493
2004-09-13,1416.9732908990725
2004-09-14,1427.8910740753006
2004-09-15,1402.7958193693696
2004-09-16,1402.5607422230883
2004-09-17,1391.2069299237203
2004-09-20,1393.8641990608705
2004-09-21,1389.993198428883
2004-09-22,1378.9815223408582
2004-09-23,1382.7927621062875
2004-09-24,1366.1125450923498
2004-09-27,1358.4859635646617
2004-09-28,1350.261914529163
2004-09-29,1357.2459591451207
2004-09-30,1380.2006766700854
2004-10-01,1395.3387173577853
2004-10-04,1412.6697047026682
2004-10-05,1412.6702892540702
2004-10-06,1420.3864125410705
2004-10-07,1417.6032730580512
2004-10-08,1434.8187516560063
2004-10-11,1441.715655562062
2004-10-12,1418.5729509162763
2004-10-13,1413.6228654306472
2004-10-14,1395.6513425777157
2004-10-15,1397.3671815581295
2004-10-18,1391.171330494011
2004-10-19,1412.1958841323092
2004-10-20,1395.907700047146
2004-10-21,1396.3986735967496
2004-10-22,1402.1380380872477
2004-10-25,1393.2423664875898
2004-10-26,1390.2909260950275
2004-10-27,1395.2745241352557
2004-10-28,1415.5334088230427
2004-10-29,1408.9882930572937
2004-11-01,1403.3458147374597
2004-11-02,1427.130255014032
2004-11-03,1428.3404281232915
2004-11-04,1438.6692024180843
2004-11-05,1455.2119222609172
2004-11-08,1445.7314388560735
2004-11-09,1441.498608303686
2004-11-10,1428.0669709883136
2004-11-11,1416.1900501413686
2004-11-12,1444.6109473347765
2004-11-15,1471.3274452090272
2004-11-16,1469.6022660212366
2004-11-17,1479.3576417602474
2004-11-18,1475.0047626870798
2004-11-19,1493.483849073244
2004-11-22,1464.0631626777774
2004-11-23,1459.5381207880118
2004-11-24,1475.258214639401
2004-11-25,1485.5190550214252
2004-11-26,1476.4933936182313
2004-11-29,1496.2272680674082
2004-11-30,1488.5088036166192
2004-12-01,1470.5102416229997
2004-12-02,1490.5055156883816
2004-12-03,1506.408684868527
2004-12-06,1497.1021966566966
2004-12-07,1481.975300228843
2004-12-08,1458.5069122023472
2004-12-09,1436.8655154390278
2004-12-10,1424.5954461961028
2004-12-13,1437.3113930125407
2004-12-14,1441.7085119395592
2004-12-15,1465.2496292404367
2004-12-16,1461.6673646285035
2004-12-17,1473.4957671115867
2004-12-20,1482.3375688813119
2004-12-21,1482.258749489811
2004-12-22,1499.372518654807
2004-12-23,1506.1730502231328
2004-12-24,1523.7398745885112
2004-12-27,1530.3050832373194
2004-12-28,1535.5779902395623
2004-12-29,1521.589897572187
2004-12-30,1550.5841370464386
2004-12-31,1559.1337616920055
2005-01-03,1552.9957381344332
2005-01-04,1536.330002792245
2005-01-05,1531.8356881119446
2005-01-06,1519.9404264737427
2005-01-07,1521.8482786102454
2005-01-10,1527.3107634580929
2005-01-11,1551.7421040750492
2005-01-12,1564.3432770547593
2005-01-13,1553.1627616159396
2005-01-14,1559.057766042851
2005-01-17,1576.2381281152718
2005-01-18,1560.3712582010476
2005-01-19,1562.6457166455223
2005-01-20,1534.9558985820183
2005-01-21,1534.2343290585861
2005-01-24,1553.9120988502025
2005-01-25,1533.501335806459
2005-01-26,1562.907644032891
2005-01-27,1554.7674466228564
2005-01-28,1547.2716765626396
2005-01-31,1557.978304962756
2005-02-01,1547.9504302977296
2005-02-02,1558.4241413195632
2005-02-03,1542.2478824568602
2005-02-04,1553.3904665040736
2005-02-07,1554.0178156949207
2005-02-08,1532.802967235496
2005-02-09,1532.919581518823
2005-02-10,1540.0662844945903
2005-02-11,1538.7545354234267
2005-02-14,1556.915808857336
2005-02-15,1563.287078508765
2005-02-16,1544.6388915425762
2005-02-17,1541.9309841839308
2005-02-18,1545.2845639309924
2005-02-21,1551.9143981641469
2005-02-22,1563.5088154261996
2005-02-23,1540.6897199155694
2005-02-24,1543.4993132755578
2005-02-25,1561.0141063421656
2005-02-28,1588.0594743212696
2005-03-01,1592.594078671127
2005-03-02,1593.8070481546283
2005-03-03,1595.3465411407708
2005-03-04,1606.112584031229
2005-03-07,1603.153606085225
2005-03-08,1609.8129127691498
2005-03-09,1623.7909543165676
2005-03-10,1612.79753887417
2005-03-11,1623.5924729130966
2005-03-14,1602.5060196562513
2005-03-15,1608.4930131224382
2005-03-16,1618.3711083509588
2005-03-17,1605.204378388034
2005-03-18,1615.9787473715298
2005-03-21,1613.3635216391945
2005-03-22,1615.7307053632821
2005-03-23,1589.4286239597136
2005-03-24,1577.6916444661897
2005-03-25,1579.447449972252
2005-03-28,1581.8641385741917
2005-03-29,1547.428503882129
2005-03-30,1538.041213487483
2005-03-31,1563.4400092063695
2005-04-01,1564.8119117867545
2005-04-04,1545.8834034213435
2005-04-05,1551.1757685454445
2005-04-06,1556.0438448429359
2005-04-07,1560.4668007093076
2005-04-08,1563.4549870739074
2005-04-11,1558.067657773612
2005-04-12,1540.596958826879
2005-04-13,1551.346193012345
2005-04-14,1527.2735907899628
2005-04-15,1513.4121944140077
2005-04-18,1459.3399261302368
2005-04-19,1486.9077857069392
2005-04-20,1494.4362807913587
2005-04-21,1479.543657643416
2005-04-22,1512.014313890743
2005-04-25,1516.5497664359123
2005-04-26,1509.3249880136952
2005-04-27,1508.722785478795
2005-04-28,1511.3110275069628
2005-04-29,1526.5804331129996
2005-05-02,1526.184040010625
2005-05-03,1525.9663247410087
2005-05-04,1538.6628670066991
2005-05-05,1536.3057789821783
2005-05-06,1552.5574317140358
2005-05-09,1543.868567690804
2005-05-10,1540.253800370916
2005-05-11,1534.791218333707
2005-05-12,1514.6704513153325
2005-05-13,1498.4686355469164
2005-05-16,1481.870936114898
2005-05-17,1463.7086781848782
2005-05-18,1460.9103913980389
2005-05-19,1482.4540715362307
2005-05-20,1471.4594667383628
2005-05-23,1488.7894981354984
2005-05-24,1487.994673082648
2005-05-25,1467.5587859117297
2005-05-26,1461.0114294818663
2005-05-27,1474.2838243800304
2005-05-30,1488.5243597636602
2005-05-31,1497.3219255250478
2005-06-01,1494.1840713104507
2005-06-02,1493.66120594745
2005-06-03,1505.5445575769008
2005-06-06,1513.999755686583
2005-06-07,1510.242475343007
2005-06-08,1516.6389717324269
2005-06-09,1492.2165948176998
2005-06-10,1497.423173366366
2005-06-13,1480.692058748938
2005-06-14,1484.2569455661196
2005-06-15,1493.9953854103726
2005-06-16,1501.537982997417
2005-06-17,1519.5325428139624
2005-06-20,1514.5913627620273
2005-06-21,1524.1821758765648
2005-06-22,1524.2849591937859
2005-06-23,1525.4935476805483
2005-06-24,1518.2595562563183
2005-06-27,1502.8648744322406
2005-06-28,1511.9691279225574
2005-06-29,1512.4152995580675
2005-06-30,1505.3518405188347
2005-07-01,1500.1593143736375
2005-07-04,1507.4282900405233
2005-07-05,1501.3352045643599
2005-07-06,1497.3956896373609
2005-07-07,1490.3455317979233
2005-07-08,1483.5435223436093
2005-07-11,1497.2040435527715
2005-07-12,1509.6606268751011
2005-07-13,1492.7371973193956
2005-07-14,1500.4740993260912
2005-07-15,1500.2772823948892
2005-07-18,1506.9896320991302
2005-07-19,1490.468715405393
2005-07-20,1488.1561835277653
2005-07-21,1526.9597292100648
2005-07-22,1513.1355643181423
2005-07-25,1509.173189682996
2005-07-26,1499.1243865358808
2005-07-27,1509.1173418692433
2005-07-28,1511.0352401332752
2005-07-29,1518.4260669613745
2005-08-01,1524.0323934687683
2005-08-02,1530.5487451120905
2005-08-03,1537.1709905521077
2005-08-04,1524.1777699477814
2005-08-05,1495.1757805398704
2005-08-08,1502.3834340667568
2005-08-09,1517.4267150591309
2005-08-10,1563.491125099341
2005-08-11,1592.8767609885228
2005-08-12,1599.9488075638199
2005-08-15,1605.9468731398451
2005-08-16,1616.7315036647656
2005-08-17,1609.5571871937739
2005-08-18,1599.6666471326173
2005-08-19,1592.2733687899677
2005-08-22,1628.6696613133727
2005-08-23,1628.8288532580395
2005-08-24,1625.4073411369056
2005-08-25,1620.4634497521972
2005-08-26,1633.006092484911
2005-08-29,1604.2205282018638
2005-08-30,1606.9562810664365
2005-08-31,1609.8264254985625
2005-09-01,1637.2036776707157
2005-09-02,1649.7040127543573
2005-09-05,1665.9977917967142
2005-09-06,1650.8656665134465
2005-09-07,1640.4849745539047
2005-09-08,1623.3547513815338
2005-09-09,1654.7122236043392
2005-09-12,1672.411674141825
2005-09-13,1663.1633434600287
2005-09-14,1671.1402663481786
2005-09-15,1684.6581202922757
2005-09-16,1668.8808751134297
2005-09-19,1669.9309102692246
2005-09-20,1694.624343623911
2005-09-21,1701.8238206875815
2005-09-22,1694.7033417836994
2005-09-23,1685.183809838412
2005-09-26,1719.0129528272273
2005-09-27,1697.872151622436
2005-09-28,1722.426839489928
2005-09-29,1752.4206471651619
2005-09-30,1734.6398615929222
2005-10-03,1712.607440976464
2005-10-04,1730.245031520564
2005-10-05,1723.1944082233279
2005-10-06,1687.552632758478
2005-10-07,1684.173189389703
2005-10-10,1677.394349934663
2005-10-11,1709.837074529367
2005-10-12,1710.6286555973234
2005-10-13,1698.8097724691518
2005-10-14,1702.9953839022994
2005-10-17,1687.467636122454
2005-10-18,1668.3244201392795
2005-10-19,1655.153227720747
2005-10-20,1665.0342736308207
2005-10-21,1665.512654010205
2005-10-24,1661.0258768793049
2005-10-25,1691.471032070146
2005-10-26,1693.0858976147338
2005-10-27,1722.1589352240946
2005-10-28,1710.8667955552435
2005-10-31,1726.3600426273147
2005-11-01,1749.0227229683355
2005-11-02,1747.6055919665923
2005-11-03,1743.128952103296
2005-11-04,1749.4105326943097
2005-11-07,1755.275637701475
2005-11-08,1762.6105761374376
2005-11-09,1757.6687564886931
2005-11-10,1744.930284851961
2005-11-11,1757.5329055201096
2005-11-14,1732.5607614580347
2005-11-15,1716.3827213502773
2005-11-16,1725.918230111733
2005-11-17,1764.082455085446
2005-11-18,1774.2554905101142
2005-11-21,1786.423130466103
2005-11-22,1779.224291182894
2005-11-23,1787.1617355587878
2005-11-24,1778.929263547402
2005-11-25,1771.7651790652592
2005-11-28,1797.6131734031271
2005-11-29,1795.3388024409217
2005-11-30,1791.0904813731484
2005-12-01,1806.514661406649
2005-12-02,1830.211340751371
2005-12-05,1844.4759887874848
2005-12-06,1833.7217074560522
2005-12-07,1843.3467305427616
2005-12-08,1816.6014475070733
2005-12-09,1841.7504949930806
2005-12-12,1881.8430242822515
2005-12-13,1890.4288332499002
2005-12-14,1914.004491297942
2005-12-15,1900.8672744665191
2005-12-16,1903.7163826050723
2005-12-19,1909.4069936026256
2005-12-20,1924.70552117398
2005-12-21,1947.132707087241
2005-12-22,1964.2312855350235
2005-12-23,1969.5502870819269
2005-12-26,1984.476573421446
2005-12-27,1957.7948004913353
2005-12-28,1978.3000384322947
2005-12-29,1984.5947340794842
2005-12-30,1963.6383658299596
2006-01-02,1963.6383658299596
2006-01-03,1986.953888455657
2006-01-04,2026.458882073317
2006-01-05,2051.050998064351
2006-01-06,2082.8957415716004
2006-01-09,2088.726865645813
2006-01-10,2063.600523686442
2006-01-11,2077.3649930951065
2006-01-12,2097.181809372238
2006-01-13,2094.5490878615337
2006-01-16,2075.615686758143
2006-01-17,2005.8983839972911
2006-01-18,1943.163144102438
2006-01-19,2001.964994128948
2006-01-20,2001.1518438200962
2006-01-23,1964.3081767465942
2006-01-24,1995.9685325209407
2006-01-25,1988.160590121449
2006-01-26,2011.7099290471197
2006-01-27,2049.4429754699377
2006-01-30,2049.1923861545497
2006-01-31,2064.2321280016813
2006-02-01,2035.525539056563
2006-02-02,2044.3332839785091
2006-02-03,2026.613649896205
2006-02-06,2039.128709796774
2006-02-07,2055.138312661206
2006-02-08,1997.1130086059063
2006-02-09,2007.1094489241545
2006-02-10,1996.4763507029352
2006-02-13,1934.4210883262674
2006-02-14,1960.717650469613
2006-02-15,1946.7109215238345
2006-02-16,1946.334385261412
2006-02-17,1899.8179893954414
2006-02-20,1863.010193687092
2006-02-21,1905.7912836395087
2006-02-22,1909.69249926896
2006-02-23,1978.7440632200312
2006-02-24,1987.6972192113374
2006-02-27,2011.9257384848604
2006-02-28,2019.1732590822392
2006-03-01,1983.9121500400618
2006-03-02,1975.1972126024418
2006-03-03,1941.931804772889
2006-03-06,1945.354831065258
2006-03-07,1929.7659066541835
2006-03-08,1914.8757306483515
2006-03-09,1964.9281964984548
2006-03-10,1952.0417817916475
2006-03-13,1982.9130364029168
2006-03-14,1998.469223896655
2006-03-15,2003.4703796276142
2006-03-16,1987.1857183859327
2006-03-17,2026.9179833822925
2006-03-20,2054.335985274573
2006-03-21,2040.9967110739776
2006-03-22,2046.7472409954833
2006-03-23,2025.484564845472
2006-03-24,2033.3058558349603
2006-03-27,2061.3754370765428
2006-03-28,2069.4849336610505
2006-03-29,2072.172386884888
2006-03-30,2096.667562817083
2006-03-31,2084.7928469724666
2006-04-03,2113.50643846305
2006-04-04,2116.307004095271
2006-04-05,2101.2708636548273
2006-04-06,2129.752566342465
2006-04-07,2137.128147131524
2006-04-10,2124.59280280695
2006-04-11,2112.393876892428
2006-04-12,2085.6089239574994
2006-04-13,2086.718570812869
2006-04-14,2085.0060602620965
2006-04-17,2067.3153003345706
2006-04-18,2092.7691724985702
2006-04-19,2097.673012004956
2006-04-20,2100.3556266335413
2006-04-21,2110.4114426183087
2006-04-24,2091.6490827889193
2006-04-25,2109.831698799208
2006-04-26,2117.9693654567973
2006-04-27,2140.924010834215
2006-04-28,2122.3734414499136
2006-05-01,2148.5886888599143
2006-05-02,2166.9218634694776
2006-05-03,2158.912119287676
2006-05-04,2160.528356121739
2006-05-05,2183.509631528437
2006-05-08,2222.444868784648
2006-05-09,2217.56400204553
2006-05-10,2199.6371211856317
2006-05-11,2178.550339486347
2006-05-12,2155.7804451265724
2006-05-15,2151.6882764344246
2006-05-16,2111.0057333490863
2006-05-17,2129.6307682269457
2006-05-18,2087.617049010127
2006-05-19,2074.3220761379716
2006-05-22,2043.5693642020892
2006-05-23,2016.673575530988
2006-05-24,2025.0053668782969
2006-05-25,2015.4506577582274
2006-05-26,2036.8661096236424
2006-05-29,2036.4602073698914
2006-05-30,2040.9087077740949
2006-05-31,2003.7385551953944
2006-06-01,1994.313071996355
2006-06-02,2037.562723807654
2006-06-05,2019.8873256705292
2006-06-06,1952.467990622229
2006-06-07,1906.2159664141561
2006-06-08,1835.9420815973667
2006-06-09,1869.0798457123308
2006-06-12,1879.4426326655744
2006-06-13,1801.2077786152465
2006-06-14,1817.3567067037136
2006-06-15,1843.250550281751
2006-06-16,1897.3264635900634
2006-06-19,1877.8024187922204
2006-06-20,1860.6070967376766
2006-06-21,1853.6095803601365
2006-06-22,1894.3110284216623
2006-06-23,1883.061551437106
2006-06-26,1884.9521433612144
2006-06-27,1890.799593442371
2006-06-28,1861.4508984700285
2006-06-29,1886.6919874538603
2006-06-30,1962.8876278257133
2006-07-03,1963.309972730402
2006-07-04,1976.015866087066
2006-07-05,1940.354633255144
2006-07-06,1927.3086450409382
2006-07-07,1942.2894912031295
2006-07-10,1958.242379524027
2006-07-11,1939.2611727698593
2006-07-12,1888.0401537802386
2006-07-13,1874.7986810039724
2006-07-14,1825.390045659131
2006-07-17,1812.922066691982
2006-07-18,1749.8432365992992
2006-07-19,1753.0256587221888
2006-07-20,1822.571463423797
2006-07-21,1812.2072160455518
2006-07-24,1796.7138534616272
2006-07-25,1817.609065311883
2006-07-26,1801.5440708261078
2006-07-27,1848.3554562976972
2006-07-28,1885.8120309704607
2006-07-31,1911.0649484421021
2006-08-01,1900.445470553562
2006-08-02,1917.3506675557378
2006-08-03,1908.0671939798915
2006-08-04,1920.1355136610082
2006-08-07,1867.3739443778757
2006-08-08,1893.0907825591134
2006-08-09,1911.8629867806305
2006-08-10,1913.2696015036881
2006-08-11,1901.7010296809854
2006-08-14,1925.6494282566316
2006-08-15,1939.131152020578
2006-08-16,1972.383179054733
2006-08-17,1976.2854743245211
2006-08-18,1984.2493332899064
2006-08-21,1962.0975064911427
2006-08-22,1973.9495405562645
2006-08-23,1970.524923107145
2006-08-24,1954.7762063969842
2006-08-25,1933.7506181485685
2006-08-28,1911.0610654755603
2006-08-29,1930.7049000726613
2006-08-30,1924.4651167343452
2006-08-31,1947.9735284945962
2006-09-01,1948.3622939865088
2006-09-04,1994.897529964169
2006-09-05,1997.7007908915489
2006-09-06,1978.9662374139764
2006-09-07,1946.8828892813872
2006-09-08,1952.3173177949386
2006-09-11,1906.9801415565712
2006-09-12,1889.465024437049
2006-09-13,1888.1722971838678
2006-09-14,1908.5376877771864
2006-09-15,1900.857529487768
2006-09-18,1894.0920520725324
2006-09-19,1908.144254317339
2006-09-20,1883.9021803026649
2006-09-21,1903.4895232988288
2006-09-22,1889.5738098052477
2006-09-25,1883.9248329253637
2006-09-26,1874.4651857628696
2006-09-27,1913.8326229118443
2006-09-28,1921.6699858456082
2006-09-29,1928.8250736103616
2006-10-02,1946.499161872052
2006-10-03,1934.4274805509772
2006-10-04,1906.5056577366865
2006-10-05,1944.8890578581859
2006-10-06,1916.4308686504794
2006-10-09,1913.8566425749718
2006-10-10,1899.37653015426
2006-10-11,1875.5075433386662
2006-10-12,1872.6562139494024
2006-10-13,1890.8559811278906
2006-10-16,1925.667522569538
2006-10-17,1930.2061069684703
2006-10-18,1930.8976274226677
2006-10-19,1941.8554980439878
2006-10-20,1943.224663674154
2006-10-23,1948.7779759088878
2006-10-24,1949.6235832554055
2006-10-25,1940.976210148922
2006-10-26,1959.302009681978
2006-10-27,1960.2837910343026
2006-10-30,1926.0298149032799
2006-10-31,1933.9375390905834
2006-11-01,1941.1529693509137
2006-11-02,1935.073424459925
2006-11-03,1919.3391214278536
2006-11-06,1912.7835662743778
2006-11-07,1925.4108593335834
2006-11-08,1888.6066752580496
2006-11-09,1876.7340230612022
