Date,BRAZIL VALUE WEIGHTED
2002-12-09,795.7746189311742
2002-12-10,799.7560837002088
2002-12-11,814.0245296041717
2002-12-12,828.1962250022547
2002-12-13,828.0779055158874
2002-12-16,863.2848990769197
2002-12-17,880.0254692357039
2002-12-18,905.7707938080861
2002-12-19,944.5727701809784
2002-12-20,980.2169527856901
2002-12-23,958.2579519498389
2002-12-24,956.3441700201246
2002-12-25,956.3441700201246
2002-12-26,938.0428279979805
2002-12-27,925.6272819502947
2002-12-30,938.157825111426
2002-12-31,937.6277924418714
2003-01-01,937.6277924418714
2003-01-02,954.0864640758897
2003-01-03,970.2286123134377
2003-01-06,1030.3616014985485
2003-01-07,1017.5305529224235
2003-01-08,1024.9429536783023
2003-01-09,1043.8550127351693
2003-01-10,1075.225935943168
2003-01-13,1057.3015033669126
2003-01-14,1070.8223448694362
2003-01-15,1054.0194926038573
2003-01-16,1054.3464800243025
2003-01-17,1003.3576707872359
2003-01-20,984.6691645350246
2003-01-21,961.1079902478139
2003-01-22,923.4892750963684
2003-01-23,921.6391115277592
2003-01-24,871.0650764473618
2003-01-27,851.3057917727963
2003-01-28,843.3388272819211
2003-01-29,875.5013324164291
2003-01-30,888.7941608790014
2003-01-31,908.5193248037866
2003-02-03,924.7304154393668
2003-02-04,892.9051161048168
2003-02-05,891.1839324735781
2003-02-06,876.5487860000446
2003-02-07,874.8934597442362
2003-02-10,877.884363635613
2003-02-11,890.2064612746127
2003-02-12,881.1190121774174
2003-02-13,838.1201757313776
2003-02-14,842.0086579225189
2003-02-17,854.3255554973638
2003-02-18,876.3300086287961
2003-02-19,858.3402216005728
2003-02-20,845.2094615405907
2003-02-21,855.0397379075164
2003-02-24,852.8856186518237
2003-02-25,844.0431255877744
2003-02-26,836.523263610136
2003-02-27,846.659593851482
2003-02-28,862.7332578603668
2003-03-03,862.9750552981079
2003-03-04,863.70126151575
2003-03-05,857.3296020919572
2003-03-06,894.1943854478811
2003-03-07,909.8402737999116
2003-03-10,876.7504318996743
2003-03-11,889.2803122051739
2003-03-12,912.6059073607154
2003-03-13,936.0886144580483
2003-03-14,952.6786561947579
2003-03-17,947.7529087971835
2003-03-18,963.7510453021574
2003-03-19,952.6624633787994
2003-03-20,958.101109784888
2003-03-21,983.2763541540546
2003-03-24,962.537574750877
2003-03-25,980.2956885847204
2003-03-26,980.9040744506466
2003-03-27,977.1815319517602
2003-03-28,996.4878924933685
2003-03-31,999.4153073526893
2003-04-01,1019.6649198962489
2003-04-02,1058.5964238825504
2003-04-03,1076.7804484004666
2003-04-04,1097.1115659245766
2003-04-07,1116.585702850983
2003-04-08,1086.3609873927903
2003-04-09,1076.623937073143
2003-04-10,1059.8002449875994
2003-04-11,1061.6112835129288
2003-04-14,1078.7848313298368
2003-04-15,1112.7352526482205
2003-04-16,1125.9860776559187
2003-04-17,1180.8643425316939
2003-04-18,1180.8643425316939
2003-04-21,1172.888158339964
2003-04-22,1168.5845794814616
2003-04-23,1186.6156916178506
2003-04-24,1176.695008745656
2003-04-25,1165.4364640314598
2003-04-28,1194.9266509948163
2003-04-29,1241.9422805950603
2003-04-30,1254.7568965761002
2003-05-01,1243.549861429766
2003-05-02,1269.4721461874822
2003-05-05,1244.1572821787433
2003-05-06,1209.7130421463585
2003-05-07,1258.8347088919402
2003-05-08,1277.2088185281516
2003-05-09,1324.8698029381417
2003-05-12,1335.4395239473868
2003-05-13,1351.226165226421
2003-05-14,1335.2813345713537
2003-05-15,1291.3142390751934
2003-05-16,1271.2631747307594
2003-05-19,1240.8325740046116
2003-05-20,1224.409805659516
2003-05-21,1247.8901279619456
2003-05-22,1265.9370917412195
2003-05-23,1290.6433610082418
2003-05-26,1276.4268832921127
2003-05-27,1261.2418929168396
2003-05-28,1266.342401673532
2003-05-29,1302.4882713474683
2003-05-30,1289.551410369031
2003-06-02,1271.9623998938216
2003-06-03,1277.7872059477306
2003-06-04,1335.9579630004391
2003-06-05,1344.0112304626566
2003-06-06,1365.7163154240347
2003-06-09,1354.9793628117081
2003-06-10,1349.8389434366786
2003-06-11,1345.3418600534546
2003-06-12,1362.6971321735625
2003-06-13,1351.6787856692247
2003-06-16,1362.4291115009842
2003-06-17,1352.4143477042358
2003-06-18,1325.0474237131625
2003-06-19,1322.2940784171349
2003-06-20,1291.3596516399527
2003-06-23,1273.217817356571
2003-06-24,1293.9551568760442
2003-06-25,1294.5444689770118
2003-06-26,1282.4372094311348
2003-06-27,1291.5684364423992
2003-06-30,1283.5715080494529
2003-07-01,1324.0718339337918
2003-07-02,1332.118998586174
2003-07-03,1320.825558070892
2003-07-04,1342.2863555252445
2003-07-07,1347.9376212783238
2003-07-08,1354.2579805291577
2003-07-09,1358.5077440663829
2003-07-10,1341.838283532912
2003-07-11,1323.7272236231913
2003-07-14,1356.3692496668998
2003-07-15,1365.9231664675985
2003-07-16,1353.2104067655755
2003-07-17,1365.2205972869317
2003-07-18,1374.2045094190594
2003-07-21,1372.8613245468807
2003-07-22,1380.787430407964
2003-07-23,1379.2755400368444
2003-07-24,1377.9825652462346
2003-07-25,1387.0084837904838
2003-07-28,1385.333630388113
2003-07-29,1375.8877548167372
2003-07-30,1354.0686267940634
2003-07-31,1356.7119291195038
2003-08-01,1304.0600780051514
2003-08-04,1254.542123274965
2003-08-05,1275.1923592574992
2003-08-06,1260.5885312699413
2003-08-07,1308.3525540240348
2003-08-08,1339.2452160325674
2003-08-11,1345.3350470257055
2003-08-12,1339.8444902015492
2003-08-13,1339.1878311748515
2003-08-14,1369.6817907116522
2003-08-15,1381.6189794254403
2003-08-18,1404.9107579341503
2003-08-19,1390.237673975076
2003-08-20,1412.9538495567638
2003-08-21,1428.6865871699554
2003-08-22,1428.3171014425511
2003-08-25,1413.588133411674
2003-08-26,1439.3610265052478
2003-08-27,1471.6752494044704
2003-08-28,1478.1345991227467
2003-08-29,1495.3444697156472
2003-09-01,1494.7319407873333
2003-09-02,1498.7097343665841
2003-09-03,1534.8826276042903
2003-09-04,1562.4193225887345
2003-09-05,1593.8902756055372
2003-09-08,1595.5562242096278
2003-09-09,1544.504702446831
2003-09-10,1571.4136772512013
2003-09-11,1600.3482437108805
2003-09-12,1612.6243639232423
2003-09-15,1591.5444398548043
2003-09-16,1586.6374935767274
2003-09-17,1601.0646182395221
2003-09-18,1618.687183653564
2003-09-19,1609.8295260995278
2003-09-22,1583.5698998436776
2003-09-23,1561.103165711369
2003-09-24,1543.1575565194137
2003-09-25,1513.237526183716
2003-09-26,1507.9152469333483
2003-09-29,1538.8212502892789
2003-09-30,1534.0074750326266
2003-10-01,1603.5694393903702
2003-10-02,1639.8668208654049
2003-10-03,1676.727071756816
2003-10-06,1700.934416400608
2003-10-07,1713.1448855310578
2003-10-08,1756.5771865971944
2003-10-09,1741.758728207764
2003-10-10,1740.6290705293482
2003-10-13,1785.852384264291
2003-10-14,1787.2831293762433
2003-10-15,1768.3197197915697
2003-10-16,1759.8836866750732
2003-10-17,1738.3790730125638
2003-10-20,1771.2159889617478
2003-10-21,1772.6491493743672
2003-10-22,1750.2093596378465
2003-10-23,1711.7783594825187
2003-10-24,1717.4150808124282
2003-10-27,1717.7623420771304
2003-10-28,1753.170259254767
2003-10-29,1736.1819476451576
2003-10-30,1752.955198548759
2003-10-31,1740.4556382166577
2003-11-03,1789.0005182033947
2003-11-04,1795.8255114626004
2003-11-05,1761.953651266068
2003-11-06,1779.2626831394018
2003-11-07,1788.6646887941195
2003-11-10,1761.6296814160314
2003-11-11,1759.4076012567243
2003-11-12,1777.4503185872663
2003-11-13,1758.5994917555086
2003-11-14,1781.164026185909
2003-11-17,1744.892198277938
2003-11-18,1758.024303312799
2003-11-19,1751.382532001968
2003-11-20,1766.5537008351644
2003-11-21,1783.7442774317028
2003-11-24,1825.7366810668889
2003-11-25,1837.2171097746202
2003-11-26,1816.7838224077357
2003-11-27,1834.5355496983207
2003-11-28,1854.7152073954112
2003-12-01,1896.38787987811
2003-12-02,1902.2661163917264
2003-12-03,1905.6071225730195
2003-12-04,1889.2035505055946
2003-12-05,1921.5018582323262
2003-12-08,1933.5522745405556
2003-12-09,1989.5573551797625
2003-12-10,1973.1237220991566
2003-12-11,1989.364093005729
2003-12-12,1975.7340351293183
2003-12-15,1958.8259162271693
2003-12-16,1960.4596603591406
2003-12-17,1996.9798582160288
2003-12-18,2047.580468934024
2003-12-19,2058.469599942033
2003-12-22,2109.4845160285226
2003-12-23,2109.3379601735173
2003-12-24,2110.570643065335
2003-12-25,2110.570643065335
2003-12-26,2118.867591657162
2003-12-29,2164.952927042385
2003-12-30,2160.323933391383
2003-12-31,2170.0584953096113
2004-01-01,2170.0584953096113
2004-01-02,2209.697078861686
2004-01-05,2345.6941131972444
2004-01-06,2372.8983318521764
2004-01-07,2322.92089871049
2004-01-08,2343.391894247944
2004-01-09,2354.5609591551915
2004-01-12,2392.101361046882
2004-01-13,2389.4504432832864
2004-01-14,2318.220762752265
2004-01-15,2279.0927877131
2004-01-16,2278.36459949466
2004-01-19,2286.3810110474315
2004-01-20,2332.836372983192
2004-01-21,2279.283052256654
2004-01-22,2256.660814573031
2004-01-23,2287.2299073861586
2004-01-26,2343.268038837983
2004-01-27,2328.90526250715
2004-01-28,2291.8785505216274
2004-01-29,2113.2324920855694
2004-01-30,2078.8385961054746
2004-02-02,2057.600076754983
2004-02-03,2114.2020332379793
2004-02-04,2092.674543252431
2004-02-05,2023.6999883414335
2004-02-06,2090.36567109115
2004-02-09,2100.631348237112
2004-02-10,2143.097748255128
2004-02-11,2223.364224616358
2004-02-12,2243.4515888695646
2004-02-13,2195.387273034389
2004-02-16,2165.5716415677707
2004-02-17,2194.8824886864772
2004-02-18,2149.481060101814
2004-02-19,2058.341638177166
2004-02-20,2050.610203551339
2004-02-23,2065.504838475783
2004-02-24,2064.598089314935
2004-02-25,2093.966203512046
2004-02-26,2088.0502097520207
2004-02-27,2142.5412135963943
2004-03-01,2229.6069850627828
2004-03-02,2213.1860506855346
2004-03-03,2239.76365499377
2004-03-04,2214.9473967648373
2004-03-05,2247.076233117101
2004-03-08,2244.035004495438
2004-03-09,2240.916568347448
2004-03-10,2134.8126725532607
2004-03-11,2049.8139289061746
2004-03-12,2127.513215339968
2004-03-15,2085.024989032799
2004-03-16,2101.1764225929805
2004-03-17,2134.3682907905195
2004-03-18,2177.11639035717
2004-03-19,2167.7343406595946
2004-03-22,2115.566561578219
2004-03-23,2085.7234689321035
2004-03-24,2060.8431099718737
2004-03-25,2054.7501434045453
2004-03-26,2088.469723531304
2004-03-29,2101.7263556564135
2004-03-30,2158.4842585190913
2004-03-31,2188.8926115485797
2004-04-01,2227.3212152677793
2004-04-02,2258.775265043713
2004-04-05,2253.2403067608393
2004-04-06,2267.120141541079
2004-04-07,2223.3992260792725
2004-04-08,2243.983409812921
2004-04-09,2243.983409812921
2004-04-12,2259.589651792448
2004-04-13,2235.757374125371
2004-04-14,2194.131427589111
2004-04-15,2148.227792652525
2004-04-16,2134.9161506990554
2004-04-19,2122.685729173996
2004-04-20,2059.4747949566054
2004-04-21,2051.7429783202497
2004-04-22,2034.8542572456638
2004-04-23,2077.8842827356475
2004-04-26,2054.8299955632747
2004-04-27,2063.777133808244
2004-04-28,1974.2578984219952
2004-04-29,1892.35669932726
2004-04-30,1861.3605116423212
2004-05-03,1875.6857141459966
2004-05-04,1903.0394380923426
2004-05-05,1927.792426824064
2004-05-06,1818.1565551752128
2004-05-07,1730.415129045434
2004-05-10,1613.2002530963057
2004-05-11,1716.6962671562028
2004-05-12,1706.2972163255197
2004-05-13,1725.9771770855587
2004-05-14,1709.8887864287717
2004-05-17,1650.8489943257132
2004-05-18,1696.3162881330222
2004-05-19,1723.3599192667139
2004-05-20,1651.544511689953
2004-05-21,1630.0780726149173
2004-05-24,1690.5663448483308
2004-05-25,1709.7884869212057
2004-05-26,1726.0459294655304
2004-05-27,1774.5432146133135
2004-05-28,1785.3319254307955
2004-05-31,1784.6209684339162
2004-06-01,1772.1125477294672
2004-06-02,1794.5037859132117
2004-06-03,1757.5002235894221
2004-06-04,1787.4739364767354
2004-06-07,1856.4064767410437
2004-06-08,1833.8860128440879
2004-06-09,1798.8498816117667
2004-06-10,1800.8739853203797
2004-06-11,1782.9277949155353
2004-06-14,1744.342622154431
2004-06-15,1801.3253356666612
2004-06-16,1806.9833543437494
2004-06-17,1809.0391824470942
2004-06-18,1805.7863549396448
2004-06-21,1804.5389806351002
2004-06-22,1797.409064879896
2004-06-23,1857.9992175325906
2004-06-24,1866.2539086628178
2004-06-25,1861.4722310855423
2004-06-28,1823.21497918154
2004-06-29,1859.5475352708381
2004-06-30,1894.744289172451
2004-07-01,1921.9999038640644
2004-07-02,1947.3806548077116
2004-07-05,1958.9716762106743
2004-07-06,1919.7880869079097
2004-07-07,1927.2823119317975
2004-07-08,1903.211237320984
2004-07-09,1906.3415189613147
2004-07-12,1949.70280805412
2004-07-13,1959.1679319773916
2004-07-14,1974.0085861974294
2004-07-15,2026.0887931801415
2004-07-16,2078.556274917176
2004-07-19,2056.5491908336485
2004-07-20,2065.2051742114327
2004-07-21,2005.971192644285
2004-07-22,1977.5572951169793
2004-07-23,1968.4635821485974
2004-07-26,1934.1113644212726
2004-07-27,1981.4557378651716
2004-07-28,2019.8904781007718
2004-07-29,2047.2507637090864
2004-07-30,2069.298776017101
2004-08-02,2057.1773593343955
2004-08-03,2046.2304560907473
2004-08-04,2038.9370587047404
2004-08-05,1977.5547485628772
2004-08-06,2008.5992315706442
2004-08-09,2002.1423722087736
2004-08-10,2047.2210227658577
2004-08-11,2032.6287165425306
2004-08-12,2042.2977124074532
2004-08-13,2034.0165483245137
2004-08-16,2067.3199611203504
2004-08-17,2102.211961498586
2004-08-18,2154.321494979128
2004-08-19,2194.2217167715025
2004-08-20,2223.0926378209833
2004-08-23,2186.237441205916
2004-08-24,2196.4571062400014
2004-08-25,2215.192679696732
2004-08-26,2174.0158736936532
2004-08-27,2172.9043932465725
2004-08-30,2189.2904088838877
2004-08-31,2194.7084846949842
2004-09-01,2183.1976346355395
2004-09-02,2204.435037730193
2004-09-03,2190.288078483601
2004-09-06,2210.706327654397
2004-09-07,2212.605233622147
2004-09-08,2227.4636582266885
2004-09-09,2216.403650206865
2004-09-10,2198.9886133730115
2004-09-13,2191.4753363260866
2004-09-14,2225.825979052419
2004-09-15,2234.3958801313547
2004-09-16,2289.924160160374
2004-09-17,2323.052886770158
2004-09-20,2333.350656500759
2004-09-21,2338.046471236609
2004-09-22,2317.877351897978
2004-09-23,2346.8668583768654
2004-09-24,2353.1412565874807
2004-09-27,2347.115796617324
2004-09-28,2402.492653726785
2004-09-29,2408.1454462522356
2004-09-30,2416.5006785359496
2004-10-01,2493.4334192556357
2004-10-04,2541.3257557160628
2004-10-05,2569.823490420404
2004-10-06,2552.451580100078
2004-10-07,2534.4857287165833
2004-10-08,2543.9838001799144
2004-10-11,2539.169772427301
2004-10-12,2539.6194217583484
2004-10-13,2450.336990412624
2004-10-14,2408.211469883891
2004-10-15,2453.621732817097
2004-10-18,2462.739550881936
2004-10-19,2403.802181467678
2004-10-20,2385.944542413678
2004-10-21,2454.3473080619583
2004-10-22,2439.272873313009
2004-10-25,2408.5602492683543
2004-10-26,2427.7233650608155
2004-10-27,2458.1187702520815
2004-10-28,2436.5823929225694
2004-10-29,2458.7114035817804
2004-11-01,2453.5133468611953
2004-11-02,2472.061355636693
2004-11-03,2501.7701444200843
2004-11-04,2529.3179523102226
2004-11-05,2528.7380471598244
2004-11-08,2479.300896060401
2004-11-09,2490.797320439573
2004-11-10,2522.2459051431597
2004-11-11,2523.097753760939
2004-11-12,2589.5687752422173
2004-11-15,2591.6548940192656
2004-11-16,2539.7313565625673
2004-11-17,2594.0779115216487
2004-11-18,2562.6061705104503
2004-11-19,2541.1742867069725
2004-11-22,2576.098016654712
2004-11-23,2568.0969911781253
2004-11-24,2580.7351056468387
2004-11-25,2637.0335897223813
2004-11-26,2666.3531983262337
2004-11-29,2640.486691097558
2004-11-30,2694.970764248573
2004-12-01,2739.781418922946
2004-12-02,2717.8134649621024
2004-12-03,2768.487572881634
2004-12-06,2762.10179917348
2004-12-07,2681.3607653445024
2004-12-08,2646.628846226394
2004-12-09,2582.292474312631
2004-12-10,2644.4971811873065
2004-12-13,2681.0571016555386
2004-12-14,2719.5953463487385
2004-12-15,2737.1330174106665
2004-12-16,2775.6312911841906
2004-12-17,2764.618242891759
2004-12-20,2782.946870535545
2004-12-21,2836.782728639715
2004-12-22,2803.7596962027005
2004-12-23,2831.1101337918076
2004-12-24,2841.104762655064
2004-12-27,2842.6949898116827
2004-12-28,2856.9781320982665
2004-12-29,2880.2192959080935
2004-12-30,2912.275896143699
2004-12-31,2910.0829173062416
2005-01-03,2847.715947106668
2005-01-04,2735.873104234717
2005-01-05,2719.3548739304524
2005-01-06,2674.3557541962723
2005-01-07,2705.398940479299
2005-01-10,2704.3153272332097
2005-01-11,2689.956247457367
2005-01-12,2692.0208683006667
2005-01-13,2735.2281936784784
2005-01-14,2743.8912022272334
2005-01-17,2715.7686902035002
2005-01-18,2676.6860895330383
2005-01-19,2706.1419289177934
2005-01-20,2623.8641513460643
2005-01-21,2668.4690533845396
2005-01-24,2723.412504754587
2005-01-25,2724.4285138964465
2005-01-26,2763.8800104005704
2005-01-27,2737.1336879326705
2005-01-28,2733.161916988071
2005-01-31,2810.1436488992963
2005-02-01,2824.659569870745
2005-02-02,2849.9613276971695
2005-02-03,2905.3336756074873
2005-02-04,2998.878479681976
2005-02-07,2987.9357696543293
2005-02-08,2956.1431792874964
2005-02-09,3056.2837659409256
2005-02-10,3043.1674962245456
2005-02-11,3063.2003294348447
2005-02-14,3097.958228627482
2005-02-15,3116.39500228986
2005-02-16,3073.632682141985
2005-02-17,3164.535810608696
2005-02-18,3130.973417485693
2005-02-21,3134.0123678482382
2005-02-22,3147.7969752993213
2005-02-23,3211.087105583816
2005-02-24,3320.5069103247365
2005-02-25,3300.1995146661075
2005-02-28,3319.3842503805663
2005-03-01,3237.258761719453
2005-03-02,3258.0854577780538
2005-03-03,3288.9596926960567
2005-03-04,3363.796262844777
2005-03-07,3381.439300121054
2005-03-08,3285.178578946599
2005-03-09,3198.6101080740577
2005-03-10,3149.1697401052784
2005-03-11,3148.980217432777
2005-03-14,3084.394271876925
2005-03-15,3003.958519617109
2005-03-16,3065.1229934202975
2005-03-17,3108.192439725958
2005-03-18,3087.5433212736557
2005-03-21,3043.500158876772
2005-03-22,2988.7766295519714
2005-03-23,2896.358128838062
2005-03-24,2956.5748644595533
2005-03-25,2956.5748644595533
2005-03-28,2892.138593497962
2005-03-29,2880.2175959302613
2005-03-30,2965.5820751902806
2005-03-31,3027.3712325501174
2005-04-01,3065.416818824323
2005-04-04,3002.473796473778
2005-04-05,3011.348098900908
2005-04-06,3015.432727916378
2005-04-07,3069.1831100349164
2005-04-08,3028.7722675707178
2005-04-11,3059.0245468275343
2005-04-12,3041.450715160694
2005-04-13,3050.6324804684564
2005-04-14,2931.942458745497
2005-04-15,2860.2851240257405
2005-04-18,2850.556538602805
2005-04-19,2965.251475999485
2005-04-20,2943.166316513171
2005-04-21,2948.3034375598404
2005-04-22,2929.102005847645
2005-04-25,2998.019292278219
2005-04-26,3029.981622528954
2005-04-27,3021.993028258851
2005-04-28,2922.7899207581077
2005-04-29,2945.603540744846
2005-05-02,2970.120039002736
2005-05-03,2973.6440427123885
2005-05-04,3083.335046633212
2005-05-05,3105.1776717898915
2005-05-06,3139.666754145126
2005-05-09,3152.2132997824683
2005-05-10,3064.3549023577534
2005-05-11,3048.1201593066153
2005-05-12,2983.346115694167
2005-05-13,2950.664913388218
2005-05-16,2995.5739128310397
2005-05-17,3022.088896335727
2005-05-18,3085.3833374913665
2005-05-19,3114.6913223713086
2005-05-20,3079.241686078396
2005-05-23,3068.3506218368016
2005-05-24,3099.763078457184
2005-05-25,3130.87212792212
2005-05-26,3132.8208035204125
2005-05-27,3224.7722528644567
2005-05-30,3254.17248669223
2005-05-31,3206.7201075640537
2005-06-01,3251.8081206011366
2005-06-02,3338.157171248147
2005-06-03,3364.3499019744895
2005-06-06,3207.626116137171
2005-06-07,3147.487627507344
2005-06-08,3154.452381706807
2005-06-09,3083.5561592371955
2005-06-10,3136.4232911690074
2005-06-13,3149.513276401818
2005-06-14,3250.773343777264
2005-06-15,3236.6144853127307
2005-06-16,3299.460594888664
2005-06-17,3394.2373768725915
2005-06-20,3403.911804903
2005-06-21,3370.4575079601104
2005-06-22,3386.5416036928186
2005-06-23,3278.190970952735
2005-06-24,3268.8519717317026
2005-06-27,3338.961655651333
2005-06-28,3362.3695634031783
2005-06-29,3370.375195094743
2005-06-30,3332.172584185366
2005-07-01,3400.7097429454734
2005-07-04,3327.651233524966
2005-07-05,3340.3678710279146
2005-07-06,3285.5667666940863
2005-07-07,3259.4232719865436
2005-07-08,3321.5703635589693
2005-07-11,3373.0547962365677
2005-07-12,3457.442591610881
2005-07-13,3463.63677237957
2005-07-14,3449.042413222312
2005-07-15,3374.8815816658353
2005-07-18,3399.1362106974275
2005-07-19,3381.4715123825863
2005-07-20,3403.5285973663563
2005-07-21,3460.067986517712
2005-07-22,3400.5967471000863
2005-07-25,3235.0980600758166
2005-07-26,3206.150040177989
2005-07-27,3305.462801691576
2005-07-28,3397.3967307167163
2005-07-29,3425.993070885455
2005-08-01,3479.520806002625
2005-08-02,3599.0628254985927
2005-08-03,3649.211222895508
2005-08-04,3624.6081938490997
2005-08-05,3655.1262936014177
2005-08-08,3692.897491791913
2005-08-09,3743.261497950452
2005-08-10,3836.2771750538336
2005-08-11,3745.428477039613
2005-08-12,3688.3608323608396
2005-08-15,3776.4368803107263
2005-08-16,3723.0991362430555
2005-08-17,3728.6166490147384
2005-08-18,3662.1977315055597
2005-08-19,3530.9636357819695
2005-08-22,3664.756524867624
2005-08-23,3606.106128552715
2005-08-24,3619.8199283018084
2005-08-25,3647.2247614186463
2005-08-26,3616.28013545817
2005-08-29,3689.496693164191
2005-08-30,3759.5170704138486
2005-08-31,3855.611348929759
2005-09-01,3846.5392990153036
2005-09-02,3905.6984679805637
2005-09-05,3955.889885450294
2005-09-06,4003.4339990574213
2005-09-07,4003.00444605323
2005-09-08,4019.6385001427648
2005-09-09,4090.2733611199483
2005-09-12,4096.147571558278
2005-09-13,4029.2829520802406
2005-09-14,4060.965328293875
2005-09-15,4133.625032348466
2005-09-16,4215.9894047292855
2005-09-19,4283.2512533111
2005-09-20,4288.98750471894
2005-09-21,4421.259043599258
2005-09-22,4382.39297369461
2005-09-23,4439.5730460533105
2005-09-26,4443.1247782789715
2005-09-27,4455.967453644955
2005-09-28,4515.752046040042
2005-09-29,4506.8227209722945
2005-09-30,4580.28947068143
2005-10-03,4580.451974262187
2005-10-04,4492.603269098048
2005-10-05,4246.911109963024
2005-10-06,4099.370771142217
2005-10-07,4209.842994063772
2005-10-10,4265.721260523625
2005-10-11,4330.393992476909
2005-10-12,4333.884681767755
2005-10-13,4178.869287083011
2005-10-14,4155.231739618866
2005-10-17,4299.441105019364
2005-10-18,4094.6468690133424
2005-10-19,4086.936802487483
2005-10-20,3995.3795714820835
2005-10-21,4080.3444260153533
2005-10-24,4218.6178918280975
2005-10-25,4165.610344896775
2005-10-26,4182.720521439577
2005-10-27,4058.631382542312
2005-10-28,4102.451750386025
2005-10-31,4268.913458956208
2005-11-01,4367.383531256873
2005-11-02,4386.486570134944
2005-11-03,4448.74285833461
2005-11-04,4376.530824555114
2005-11-07,4447.501192435297
2005-11-08,4467.99095541409
2005-11-09,4507.290220416945
2005-11-10,4477.3327343971205
2005-11-11,4447.183947763894
2005-11-14,4372.535800474595
2005-11-15,4359.847417285732
2005-11-16,4420.572928455907
2005-11-17,4541.299364350878
2005-11-18,4487.947070774912
2005-11-21,4504.435124035071
2005-11-22,4508.817211718654
2005-11-23,4632.5235975570295
2005-11-24,4619.542864285456
2005-11-25,4628.387798623139
2005-11-28,4583.129691695436
2005-11-29,4658.098580969539
2005-11-30,4678.355673602737
2005-12-01,4756.522376009731
2005-12-02,4832.605515311035
2005-12-05,4829.543448271206
2005-12-06,4955.265281143274
2005-12-07,4862.67121948979
2005-12-08,4752.771955402415
2005-12-09,4729.186941448175
2005-12-12,4728.990516373289
2005-12-13,4797.631956093323
2005-12-14,4761.179176471936
2005-12-15,4670.913986396469
2005-12-16,4642.413864323846
2005-12-19,4533.163636280128
2005-12-20,4560.009506919126
2005-12-21,4700.724713564821
2005-12-22,4700.4165631985525
2005-12-23,4641.555325807077
2005-12-26,4622.733280252989
2005-12-27,4618.413413644609
2005-12-28,4620.960786752315
2005-12-29,4652.556638896131
2005-12-30,4670.48556621365
2006-01-02,4723.840725935526
2006-01-03,4865.299281350035
2006-01-04,4999.400580181899
2006-01-05,5040.5906263206425
2006-01-06,5150.932954444872
2006-01-09,5180.512594428241
2006-01-10,5157.269972914188
2006-01-11,5269.240867853276
2006-01-12,5292.215988341361
2006-01-13,5301.065723053728
2006-01-16,5398.2250302177235
2006-01-17,5280.399631022565
2006-01-18,5162.783086523278
2006-01-19,5306.553697447387
2006-01-20,5410.9387468173345
2006-01-23,5444.6079902653
2006-01-24,5613.408775118657
2006-01-25,5590.910142753452
2006-01-26,5697.331601411786
2006-01-27,5695.160164490994
2006-01-30,5824.9561846634115
2006-01-31,5840.073675269194
2006-02-01,5842.898929416193
2006-02-02,5634.17059651141
2006-02-03,5575.695088112784
2006-02-06,5717.0324122919465
2006-02-07,5548.236571218598
2006-02-08,5502.8292179063765
2006-02-09,5584.920549431902
2006-02-10,5616.3952245870205
2006-02-13,5480.320677494366
2006-02-14,5589.077680078831
2006-02-15,5705.180149030278
2006-02-16,5932.462931376466
2006-02-17,6001.423997704706
2006-02-20,6032.829804510939
2006-02-21,5963.500155018382
2006-02-22,5893.412169297019
2006-02-23,5982.577769267029
2006-02-24,5989.482873129677
2006-02-27,5986.681300150055
2006-02-28,5993.409483301711
2006-03-01,6077.066901595053
2006-03-02,6111.923589737775
2006-03-03,6121.1262085328835
2006-03-06,5962.709679061201
2006-03-07,5654.612132899508
2006-03-08,5615.907503139434
2006-03-09,5493.207890591172
2006-03-10,5581.967938083218
2006-03-13,5665.951448820283
2006-03-14,5829.657345090922
2006-03-15,5929.397236340049
2006-03-16,5981.735853598131
2006-03-17,5898.6425811098425
2006-03-20,5894.470291594211
2006-03-21,5724.457258762931
2006-03-22,5761.533854901648
2006-03-23,5743.490119561391
2006-03-24,5747.04711951418
2006-03-27,5682.731070408044
2006-03-28,5450.210660539714
2006-03-29,5556.480185840135
2006-03-30,5684.872447195673
2006-03-31,5712.527377406549
2006-04-03,5902.69100861926
2006-04-04,5978.2715724237905
2006-04-05,6021.954724916767
2006-04-06,6084.194560488025
2006-04-07,6013.120190460749
2006-04-10,5918.399105093196
2006-04-11,5842.960296597057
2006-04-12,5904.958790093687
2006-04-13,5854.2697872203835
2006-04-14,5854.2697872203835
2006-04-17,5938.260604675017
2006-04-18,6154.640158005616
2006-04-19,6276.297761577741
2006-04-20,6235.895278166008
2006-04-21,6251.35617554989
2006-04-24,6209.398173209756
2006-04-25,6218.495525057539
2006-04-26,6306.675352083007
2006-04-27,6201.479748259619
2006-04-28,6354.27864971066
2006-05-01,6388.64674336895
2006-05-02,6539.771475073069
2006-05-03,6524.837132534481
2006-05-04,6528.342047634165
2006-05-05,6675.752791355201
2006-05-08,6684.396717261892
2006-05-09,6762.017026088979
2006-05-10,6748.684070416118
2006-05-11,6535.9305249070485
2006-05-12,6304.921612552573
2006-05-15,6004.245369933546
2006-05-16,6107.388209335731
2006-05-17,5868.232210902913
2006-05-18,5704.5607066539105
2006-05-19,5690.202985221898
2006-05-22,5272.609987983438
2006-05-23,5351.4116970628265
