Date,SOUTH AFRICA VALUE WEIGHTED
2003-10-06,1070.5181708018915
2003-10-07,1080.1804940385077
2003-10-08,1087.7537359695202
2003-10-09,1107.9710711200028
2003-10-10,1109.1343030610738
2003-10-13,1115.3870078142397
2003-10-14,1112.8553638112028
2003-10-15,1109.6684353509725
2003-10-16,1120.3468356477972
2003-10-17,1111.4229695207146
2003-10-20,1100.9908649012987
2003-10-21,1105.6425552242238
2003-10-22,1108.0385645359802
2003-10-23,1100.9507040200863
2003-10-24,1109.424345384365
2003-10-27,1116.0727681396759
2003-10-28,1118.240962145625
2003-10-29,1131.4966460458481
2003-10-30,1145.8294543087834
2003-10-31,1141.2019506820075
2003-11-03,1149.3489437133333
2003-11-04,1151.2161989732115
2003-11-05,1145.8918040232104
2003-11-06,1151.3620108331888
2003-11-07,1154.866805127425
2003-11-10,1154.6630988910683
2003-11-11,1142.9085154195338
2003-11-12,1150.865670753942
2003-11-13,1182.310861375456
2003-11-14,1201.297777038309
2003-11-17,1182.2532183983117
2003-11-18,1183.1361537135047
2003-11-19,1186.2903246998144
2003-11-20,1173.7007350880665
2003-11-21,1189.642196343685
2003-11-24,1174.531467210423
2003-11-25,1188.7874405447728
2003-11-26,1211.1338667150585
2003-11-27,1209.9480374867965
2003-11-28,1231.605226798783
2003-12-01,1266.1639944347012
2003-12-02,1266.457396221815
2003-12-03,1264.6388523837281
2003-12-04,1240.8083933152784
2003-12-05,1252.0758470346664
2003-12-08,1231.5488562115052
2003-12-09,1241.5148980363188
2003-12-10,1225.718673640037
2003-12-11,1230.083645313017
2003-12-12,1236.6073253830148
2003-12-15,1258.8025125773356
2003-12-16,1253.6049402682274
2003-12-17,1237.2915191386849
2003-12-18,1228.6033754600041
2003-12-19,1202.2048067497
2003-12-22,1203.2442506179075
2003-12-23,1212.5767444981027
2003-12-24,1245.3213180231787
2003-12-25,1245.3213180231787
2003-12-26,1245.7866847339496
2003-12-29,1240.3452228325252
2003-12-30,1271.9280013108194
2003-12-31,1256.2081385174322
2004-01-01,1256.2081385174322
2004-01-02,1293.3842351438198
2004-01-05,1333.4475934452712
2004-01-06,1306.3874312781045
2004-01-07,1297.9782955395642
2004-01-08,1278.9021551512221
2004-01-09,1270.2492491676103
2004-01-12,1244.549141400443
2004-01-13,1277.6285774683356
2004-01-14,1247.1715456862134
2004-01-15,1207.6325138154905
2004-01-16,1226.979373747996
2004-01-19,1231.621232679591
2004-01-20,1249.4403838419814
2004-01-21,1236.8534236315809
2004-01-22,1253.4289153471407
2004-01-23,1255.8570838670114
2004-01-26,1263.1400693614519
2004-01-27,1261.2029163176114
2004-01-28,1273.0606770467061
2004-01-29,1252.8531625461792
2004-01-30,1252.7194922852727
2004-02-02,1261.126922366553
2004-02-03,1286.7494031455406
2004-02-04,1275.0667336071147
2004-02-05,1255.3456399325532
2004-02-06,1264.8551327518587
2004-02-09,1272.2997299687609
2004-02-10,1288.4561520780162
2004-02-11,1278.7996472403297
2004-02-12,1321.9091946041515
2004-02-13,1338.7426132678
2004-02-16,1324.7655796590634
2004-02-17,1346.4556762152956
2004-02-18,1352.6711759940515
2004-02-19,1346.8795286753898
2004-02-20,1317.7055806977894
2004-02-23,1328.599654236432
2004-02-24,1322.7145282849663
2004-02-25,1323.7758888203036
2004-02-26,1321.629495555349
2004-02-27,1326.5923228963638
2004-03-01,1353.4718565771223
2004-03-02,1361.1408265076084
2004-03-03,1321.2905109303558
2004-03-04,1317.6238858608097
2004-03-05,1364.036201904974
2004-03-08,1363.1665262698984
2004-03-09,1364.6291538407045
2004-03-10,1332.1572988434002
2004-03-11,1301.5133180130535
2004-03-12,1292.3521909029087
2004-03-15,1297.092887208726
2004-03-16,1300.4697773338698
2004-03-17,1289.3441974065977
2004-03-18,1323.5278115603821
2004-03-19,1322.1397415846652
2004-03-22,1355.365754808328
2004-03-23,1327.9991390705186
2004-03-24,1310.7447867623075
2004-03-25,1316.1914865064273
2004-03-26,1321.0455971880128
2004-03-29,1346.4977120642657
2004-03-30,1370.5996447707303
2004-03-31,1382.296611876007
2004-04-01,1387.9030384573393
2004-04-02,1379.2368694661193
2004-04-05,1391.1030902495158
2004-04-06,1399.6521322875321
2004-04-07,1414.5771678868825
2004-04-08,1405.4973142562833
2004-04-09,1405.4973142562833
2004-04-12,1413.0342412642117
2004-04-13,1380.2399249647447
2004-04-14,1360.447805286005
2004-04-15,1351.2865554650887
2004-04-16,1379.1206795599662
2004-04-19,1356.7151416674892
2004-04-20,1365.1791499425024
2004-04-21,1312.423383285113
2004-04-22,1279.1942986532385
2004-04-23,1294.2409408140893
2004-04-26,1303.1563965909788
2004-04-27,1304.8570108296324
2004-04-28,1272.3055939801213
2004-04-29,1261.8765630558062
2004-04-30,1227.3136000355148
2004-05-03,1224.5478322732529
2004-05-04,1258.0443808236662
2004-05-05,1276.1451585390912
2004-05-06,1247.0745130312057
2004-05-07,1227.9288971408253
2004-05-10,1184.141633834271
2004-05-11,1209.7625266083844
2004-05-12,1205.3292504174433
2004-05-13,1204.669308379912
2004-05-14,1187.1203452279308
2004-05-17,1190.3468285539884
2004-05-18,1181.9017892921772
2004-05-19,1230.573386377036
2004-05-20,1216.770295887019
2004-05-21,1222.2751249710343
2004-05-24,1219.7438243471634
2004-05-25,1238.6980927723332
2004-05-26,1263.0603534570832
2004-05-27,1293.0978212508587
2004-05-28,1300.228845032357
2004-05-31,1310.305173195393
2004-06-01,1325.3638435503374
2004-06-02,1314.167201163053
2004-06-03,1304.0486447868477
2004-06-04,1295.355497627973
2004-06-07,1318.2410460927567
2004-06-08,1307.7986585985554
2004-06-09,1295.8046314678356
2004-06-10,1296.6892574789351
2004-06-11,1282.6598380797732
2004-06-14,1267.2849841907366
2004-06-15,1274.199657478197
2004-06-16,1271.419053325201
2004-06-17,1276.0641843747876
2004-06-18,1306.810134616264
2004-06-21,1316.599247372006
2004-06-22,1309.8227291474743
2004-06-23,1315.0419282526675
2004-06-24,1330.105031301436
2004-06-25,1329.9728263036889
2004-06-28,1348.39826179512
2004-06-29,1335.4311590679226
2004-06-30,1339.9605660894204
2004-07-01,1343.4266309537463
2004-07-02,1353.0518239825374
2004-07-05,1346.6016005269048
2004-07-06,1324.9029658837237
2004-07-07,1350.2250602596444
2004-07-08,1354.3680903279303
2004-07-09,1351.3603614523188
2004-07-12,1362.1337939542564
2004-07-13,1373.4199269066849
2004-07-14,1374.224951488962
2004-07-15,1372.5659482731537
2004-07-16,1373.720270799775
2004-07-19,1376.0150052196411
2004-07-20,1366.7804358734784
2004-07-21,1363.9503140613895
2004-07-22,1357.4512329024706
2004-07-23,1332.7669032488006
2004-07-26,1332.2569594243207
2004-07-27,1323.871385458114
2004-07-28,1343.5869680814
2004-07-29,1342.5163675646647
2004-07-30,1354.327418809988
2004-08-02,1350.9572723452338
2004-08-03,1364.319770149071
2004-08-04,1378.11039493322
2004-08-05,1372.3213162411332
2004-08-06,1368.5547643030693
2004-08-09,1381.2515367469318
2004-08-10,1368.8690855387679
2004-08-11,1348.0826017845357
2004-08-12,1346.947993949972
2004-08-13,1349.3021338237825
2004-08-16,1353.8405505497424
2004-08-17,1358.0755138537334
2004-08-18,1354.8527151991696
2004-08-19,1360.1629379666415
2004-08-20,1367.2060037759961
2004-08-23,1375.2132352599006
2004-08-24,1356.0119620431012
2004-08-25,1359.1800053221366
2004-08-26,1382.5770750190072
2004-08-27,1370.7425757405326
2004-08-30,1375.9480542809415
2004-08-31,1387.601394896788
2004-09-01,1389.7089573168143
2004-09-02,1407.7776597856023
2004-09-03,1400.9155952032108
2004-09-06,1406.5633576584974
2004-09-07,1388.4835690036707
2004-09-08,1390.337231617088
2004-09-09,1396.2444838296828
2004-09-10,1421.62783210179
2004-09-13,1424.8023944918905
2004-09-14,1447.8678341443267
2004-09-15,1421.4751323530581
2004-09-16,1440.7600982564297
2004-09-17,1453.7808662087948
2004-09-20,1469.3942799640256
2004-09-21,1483.1849668818143
2004-09-22,1470.5573491776618
2004-09-23,1489.4309038005445
2004-09-24,1494.731038743523
2004-09-27,1490.1565514266322
2004-09-28,1503.023959772241
2004-09-29,1509.391199780554
2004-09-30,1512.2589488292463
2004-10-01,1522.6015839095674
2004-10-04,1523.4233778175467
2004-10-05,1510.9519220815532
2004-10-06,1525.7615041515546
2004-10-07,1521.360922697182
2004-10-08,1536.7261534406452
2004-10-11,1531.212276624924
2004-10-12,1503.44718620353
2004-10-13,1479.8860910457875
2004-10-14,1502.113114477619
2004-10-15,1531.5224415200616
2004-10-18,1542.7635321064072
2004-10-19,1550.903321236973
2004-10-20,1536.6943104735878
2004-10-21,1565.419122409255
2004-10-22,1574.9779946752362
2004-10-25,1570.3104827078382
2004-10-26,1574.720271160253
2004-10-27,1611.9850338119136
2004-10-28,1612.6213952166913
2004-10-29,1595.9961680849765
2004-11-01,1620.1197792032344
2004-11-02,1613.7058117240572
2004-11-03,1640.915272264113
2004-11-04,1650.409678724705
2004-11-05,1663.00549975646
2004-11-08,1660.4210374026163
2004-11-09,1670.3186323838095
2004-11-10,1674.4305639019012
2004-11-11,1688.9700821196834
2004-11-12,1689.0343448113383
2004-11-15,1704.0048998178759
2004-11-16,1708.3748215405358
2004-11-17,1727.788707918546
2004-11-18,1721.7783478608085
2004-11-19,1726.6803014034217
2004-11-22,1715.1264893977439
2004-11-23,1720.9055638822956
2004-11-24,1740.0531131900564
2004-11-25,1764.2367144465475
2004-11-26,1798.2077222247372
2004-11-29,1841.9373520746142
2004-11-30,1828.1647053405625
2004-12-01,1839.463426243906
2004-12-02,1809.0403451446768
2004-12-03,1816.8102364577246
2004-12-06,1820.6544021266102
2004-12-07,1819.3528220698824
2004-12-08,1770.421799080275
2004-12-09,1774.5694987775607
2004-12-10,1782.015038789139
2004-12-13,1809.693292107784
2004-12-14,1819.4023323822562
2004-12-15,1833.0306016838067
2004-12-16,1821.73915862294
2004-12-17,1828.271170675088
2004-12-20,1855.4128797776946
2004-12-21,1863.267554126925
2004-12-22,1874.0166399879565
2004-12-23,1894.2357623250307
2004-12-24,1888.8732304694563
2004-12-27,1900.803133005891
2004-12-28,1911.0426305675844
2004-12-29,1893.4715786579832
2004-12-30,1905.3673600600466
2004-12-31,1916.8942230818232
2005-01-03,1931.4428341298237
2005-01-04,1863.5675169440904
2005-01-05,1834.296990883453
2005-01-06,1779.4923625845572
2005-01-07,1772.8141150782074
2005-01-10,1800.1264749947948
2005-01-11,1798.675919214408
2005-01-12,1813.0777246471025
2005-01-13,1799.433063853518
2005-01-14,1801.1630331558233
2005-01-17,1760.7878822667753
2005-01-18,1734.796487778581
2005-01-19,1736.0066223280046
2005-01-20,1717.273559990225
2005-01-21,1743.0667875857687
2005-01-24,1767.2271576404578
2005-01-25,1761.886395222441
2005-01-26,1779.363374694251
2005-01-27,1806.0126266347545
2005-01-28,1797.2559283922078
2005-01-31,1812.8708749177301
2005-02-01,1791.8277753443583
2005-02-02,1776.6629067430238
2005-02-03,1764.0299306891075
2005-02-04,1772.4975089309514
2005-02-07,1749.3485024457734
2005-02-08,1738.375470136388
2005-02-09,1753.7075062016008
2005-02-10,1770.420825348812
2005-02-11,1794.0492044284435
2005-02-14,1815.6558810181468
2005-02-15,1816.2191561798359
2005-02-16,1839.0885608813403
2005-02-17,1869.209770699562
2005-02-18,1879.300917065737
2005-02-21,1887.5407212540078
2005-02-22,1938.1659488019532
2005-02-23,1926.9095878534222
2005-02-24,1932.7526572085073
2005-02-25,1940.6048383524935
2005-02-28,1971.318857106136
2005-03-01,1955.1341687537913
2005-03-02,1924.7882488088717
2005-03-03,1912.1531658281185
2005-03-04,1953.105969576379
2005-03-07,1945.1537124619313
2005-03-08,1992.971060721742
2005-03-09,1992.2443432546052
2005-03-10,1966.7597981313702
2005-03-11,1977.388777725016
2005-03-14,1932.2207770777743
2005-03-15,1885.9831033958585
2005-03-16,1874.4041467338386
2005-03-17,1872.4738333428695
2005-03-18,1880.7462153124297
2005-03-21,1861.5156814135298
2005-03-22,1858.0095778968687
2005-03-23,1796.0475188408216
2005-03-24,1770.8121845871965
2005-03-25,1770.8121845871965
2005-03-28,1735.2844814345815
2005-03-29,1738.9926148037118
2005-03-30,1753.1546661861819
2005-03-31,1789.7562551894591
2005-04-01,1828.1953287722915
2005-04-04,1784.2965217808849
2005-04-05,1797.4471653604758
2005-04-06,1822.644285937054
2005-04-07,1824.5307309252491
2005-04-08,1812.0576988048597
2005-04-11,1819.8041966954274
2005-04-12,1796.2918196127025
2005-04-13,1794.6542116817682
2005-04-14,1760.330203988919
2005-04-15,1755.5664577946006
2005-04-18,1745.3730517692024
2005-04-19,1776.6819433466987
2005-04-20,1790.2610297137348
2005-04-21,1786.7380319704453
2005-04-22,1792.8807911724768
2005-04-25,1784.827033225728
2005-04-26,1796.2120409360466
2005-04-27,1798.801842024935
2005-04-28,1739.0090251923323
2005-04-29,1765.5158313255617
2005-05-02,1760.666904877568
2005-05-03,1773.536051931957
2005-05-04,1808.0267551260056
2005-05-05,1835.7363945339607
2005-05-06,1840.3088878410285
2005-05-09,1843.021499180969
2005-05-10,1827.8893908901266
2005-05-11,1821.7287009293232
2005-05-12,1789.9784488112225
2005-05-13,1757.4085874276254
2005-05-16,1757.568315853046
2005-05-17,1728.682074373396
2005-05-18,1747.87484520007
2005-05-19,1749.3498209072327
2005-05-20,1721.9881913932822
2005-05-23,1739.0586686984614
2005-05-24,1725.6557816852307
2005-05-25,1739.9211786509618
2005-05-26,1737.8369295828902
2005-05-27,1749.7583308032406
2005-05-30,1744.22826804002
2005-05-31,1687.7589137200484
2005-06-01,1656.4929422071527
2005-06-02,1677.4031998755004
2005-06-03,1702.997623327173
2005-06-06,1743.4021229635862
2005-06-07,1752.2137080242337
2005-06-08,1738.594086054541
2005-06-09,1692.550856484249
2005-06-10,1708.3368731831151
2005-06-13,1710.4048752099316
2005-06-14,1703.651161360181
2005-06-15,1728.6265729756878
2005-06-16,1740.6978983883025
2005-06-17,1780.1804667693596
2005-06-20,1764.6444199290913
2005-06-21,1758.4526431775475
2005-06-22,1769.2865568027282
2005-06-23,1761.5391127997525
2005-06-24,1757.3060460540432
2005-06-27,1769.6443427473182
2005-06-28,1778.096486914902
2005-06-29,1779.9592314914737
2005-06-30,1783.516282161827
2005-07-01,1764.594355166184
2005-07-04,1754.3395942441784
2005-07-05,1751.3120458856222
2005-07-06,1764.4376377824176
2005-07-07,1751.0590161770433
2005-07-08,1747.4623143175895
2005-07-11,1807.2844966106202
2005-07-12,1886.860011741837
2005-07-13,1870.0845125336243
2005-07-14,1908.7650926768326
2005-07-15,1887.5292149698676
2005-07-18,1883.8988522145874
2005-07-19,1879.6111453830179
2005-07-20,1882.185656513074
2005-07-21,1908.563707312422
2005-07-22,1910.7272230051249
2005-07-25,1920.379091548783
2005-07-26,1894.0607920050738
2005-07-27,1914.2697924636557
2005-07-28,1932.7710323310575
2005-07-29,1933.604535754962
2005-08-01,1971.1007261948073
2005-08-02,1985.0804608476685
2005-08-03,2012.8977586516226
2005-08-04,2021.3575551604338
2005-08-05,2004.499092982494
2005-08-08,2022.3181512244287
2005-08-09,2017.473152369144
2005-08-10,2076.821910687633
2005-08-11,2085.111770593582
2005-08-12,2074.711100427579
2005-08-15,2071.44012671811
2005-08-16,2057.202807050268
2005-08-17,2015.6317022094581
2005-08-18,1991.68080828185
2005-08-19,2004.0523369780817
2005-08-22,2035.835204870869
2005-08-23,2029.186420825352
2005-08-24,2018.5895799527862
2005-08-25,2010.8109503290866
2005-08-26,2005.954719529159
2005-08-29,2007.2958809990976
2005-08-30,1985.600946085225
2005-08-31,2031.8999572404323
2005-09-01,2110.549281353092
2005-09-02,2139.7139310284347
2005-09-05,2127.494945669372
2005-09-06,2128.14395771748
2005-09-07,2140.241931813574
2005-09-08,2144.864209672321
2005-09-09,2152.401332851544
2005-09-12,2146.2327522189994
2005-09-13,2140.316680883707
2005-09-14,2147.4462306069054
2005-09-15,2143.068087835935
2005-09-16,2162.419050432342
2005-09-19,2166.930439160857
2005-09-20,2174.008547237181
2005-09-21,2178.9095409416896
2005-09-22,2165.469443347209
2005-09-23,2140.852317540119
2005-09-26,2154.249339063746
2005-09-27,2161.251552789746
2005-09-28,2168.7724920781957
2005-09-29,2202.1189077467475
2005-09-30,2238.9893150111266
2005-10-03,2193.7788469667653
2005-10-04,2185.3992092774934
2005-10-05,2149.772133267225
2005-10-06,2100.220632769108
2005-10-07,2070.96309423059
2005-10-10,2082.825632479036
2005-10-11,2100.618803365244
2005-10-12,2097.3537553231345
2005-10-13,2021.1042665867535
2005-10-14,2007.1148043604799
2005-10-17,2069.462015996339
2005-10-18,2035.256877662242
2005-10-19,1991.084510183666
2005-10-20,2029.8203088425719
2005-10-21,1990.264263996227
2005-10-24,2038.7130086923962
2005-10-25,2045.3984359860517
2005-10-26,2053.34006393123
2005-10-27,2018.3245333511716
2005-10-28,2009.245467688372
2005-10-31,2031.7693812014768
2005-11-01,2062.4423381262845
2005-11-02,2087.801130456187
2005-11-03,2145.517005784487
2005-11-04,2108.659198424695
2005-11-07,2121.3216856642894
2005-11-08,2084.2044187762913
2005-11-09,2084.773645073531
2005-11-10,2101.315949957312
2005-11-11,2114.8382707119363
2005-11-14,2150.584172092226
2005-11-15,2141.3737857765655
2005-11-16,2142.4692655968715
2005-11-17,2177.51273110687
2005-11-18,2199.9319043438536
2005-11-21,2222.155439450249
2005-11-22,2206.3068197607913
2005-11-23,2226.672563894631
2005-11-24,2251.5667284406272
2005-11-25,2247.6396786103214
2005-11-28,2233.757804134963
2005-11-29,2213.2458277132037
2005-11-30,2193.490910915222
2005-12-01,2196.3934305413864
2005-12-02,2250.961853763883
2005-12-05,2264.524354457831
2005-12-06,2304.3279367534383
2005-12-07,2333.3856048258913
2005-12-08,2319.575082798283
2005-12-09,2304.887410911754
2005-12-12,2340.1249792650947
2005-12-13,2339.391036929184
2005-12-14,2341.9774491463736
2005-12-15,2328.005671654184
2005-12-16,2333.180026237311
2005-12-19,2393.7541663935162
2005-12-20,2384.674957965173
2005-12-21,2381.8221877781166
2005-12-22,2416.6734742662493
2005-12-23,2439.527125343829
2005-12-26,2439.527125343829
2005-12-27,2467.1398342520165
2005-12-28,2429.004321326924
2005-12-29,2456.978465907931
2005-12-30,2435.9953995279675
2006-01-02,2435.9953995279675
2006-01-03,2507.156224829153
2006-01-04,2550.197234911008
2006-01-05,2526.1024524123727
2006-01-06,2599.8359142367935
2006-01-09,2626.8518696299047
2006-01-10,2627.4507901296006
2006-01-11,2659.229153674485
2006-01-12,2657.3447229502463
2006-01-13,2703.36931955255
2006-01-16,2659.936641531649
2006-01-17,2611.4248602898883
2006-01-18,2609.3825118469526
2006-01-19,2725.5521385040643
2006-01-20,2727.9410611369485
2006-01-23,2728.0433946262165
2006-01-24,2736.967962951513
2006-01-25,2758.6334976806806
2006-01-26,2740.2453631455087
2006-01-27,2765.3130044489562
2006-01-30,2744.8623484791465
2006-01-31,2812.9888803728695
2006-02-01,2850.6459026347375
2006-02-02,2871.767135763738
2006-02-03,2787.498966798268
2006-02-06,2821.3687844491988
2006-02-07,2792.048287916541
2006-02-08,2710.6103478064697
2006-02-09,2796.9755322793444
2006-02-10,2797.809899863778
2006-02-13,2714.904844560394
2006-02-14,2660.509124842998
2006-02-15,2709.078796445351
2006-02-16,2704.413946596921
2006-02-17,2809.794313899349
2006-02-20,2814.022383405668
2006-02-21,2819.974136814348
2006-02-22,2815.3324645385883
2006-02-23,2816.737685266775
2006-02-24,2773.8151886701776
2006-02-27,2755.1371761709415
2006-02-28,2677.757702560632
2006-03-01,2673.9867927908413
2006-03-02,2733.95655394997
2006-03-03,2672.8003573954993
2006-03-06,2666.5364053762964
2006-03-07,2542.637277374003
2006-03-08,2547.582635371902
2006-03-09,2622.3720697412123
2006-03-10,2610.377335664192
2006-03-13,2653.527897785382
2006-03-14,2721.875636320616
2006-03-15,2794.1849997001254
2006-03-16,2787.898456924303
2006-03-17,2804.0809040947765
2006-03-20,2810.336487231397
2006-03-21,2769.2735807737117
2006-03-22,2779.298913071551
2006-03-23,2826.6513133865983
2006-03-24,2848.5228219054234
2006-03-27,2876.2826167103512
2006-03-28,2823.037936460053
2006-03-29,2793.2484609762328
2006-03-30,2905.3392022800454
2006-03-31,2882.593986479753
2006-04-03,2950.35229479026
2006-04-04,2977.0539145073767
2006-04-05,2965.0660515532536
2006-04-06,2929.9660390854497
2006-04-07,2890.979042073164
2006-04-10,2885.464165945348
2006-04-11,2915.4768335238605
2006-04-12,2899.843245093153
2006-04-13,2888.9577164935913
2006-04-14,2888.9577164935913
2006-04-17,2927.9622240614444
2006-04-18,2980.439490181604
2006-04-19,3002.5185797677686
2006-04-20,2963.501740563385
2006-04-21,2973.4627333147723
2006-04-24,2931.5540124143113
2006-04-25,2939.2077318351435
2006-04-26,2923.6072891240387
2006-04-27,2932.2881009345238
2006-04-28,2974.48202947271
2006-05-01,3003.4977371138903
2006-05-02,3001.923148508971
2006-05-03,2986.589117714063
2006-05-04,2997.9438282313167
2006-05-05,3029.071112437247
2006-05-08,2994.210840613727
2006-05-09,3040.941109596108
2006-05-10,3064.755048235384
2006-05-11,3049.928744339219
2006-05-12,2912.205313490109
2006-05-15,2690.464763164036
2006-05-16,2715.97018773266
2006-05-17,2704.5240383034875
2006-05-18,2648.2457708810985
2006-05-19,2570.077124485274
2006-05-22,2498.3401819069472
2006-05-23,2619.011963484592
2006-05-24,2509.3185127934457
2006-05-25,2542.146509891556
2006-05-26,2604.54493034201
2006-05-29,2671.8008338085906
2006-05-30,2594.8369637446553
2006-05-31,2509.3630190565236
2006-06-01,2529.1375616624505
2006-06-02,2576.787360149429
2006-06-05,2605.5904065253453
2006-06-06,2442.8050241531064
2006-06-07,2402.5091465565674
2006-06-08,2231.5389344178375
2006-06-09,2394.1091129852653
2006-06-12,2366.181583407689
2006-06-13,2228.6838533864575
2006-06-14,2276.857247657766
2006-06-15,2370.4532501279195
2006-06-16,2376.9291414029217
2006-06-19,2356.5117853878105
2006-06-20,2336.119625372145
2006-06-21,2340.410360640585
2006-06-22,2275.6175963116953
2006-06-23,2211.111225186517
2006-06-26,2147.7821172676386
2006-06-27,2216.9158415255383
2006-06-28,2256.2602143077397
2006-06-29,2287.1531009162786
2006-06-30,2376.474325027927
2006-07-03,2453.8808837396923
2006-07-04,2456.119561208449
2006-07-05,2335.5341822738915
2006-07-06,2370.482198948671
2006-07-07,2397.9539888767613
2006-07-10,2412.0967985888533
2006-07-11,2392.0655850558055
2006-07-12,2430.673203556412
2006-07-13,2323.687828355286
2006-07-14,2296.5536268110486
2006-07-17,2226.922109489989
2006-07-18,2260.1463664096314
2006-07-19,2334.300012692449
2006-07-20,2370.268242357693
2006-07-21,2311.629156213257
2006-07-24,2332.570451325024
2006-07-25,2353.741731846227
2006-07-26,2375.35121166028
2006-07-27,2455.6139332449666
2006-07-28,2417.450240933729
2006-07-31,2412.5564213564094
2006-08-01,2369.0374574587327
2006-08-02,2412.9404563845937
2006-08-03,2404.4550055546756
2006-08-04,2451.500265033065
2006-08-07,2430.795633846981
2006-08-08,2433.119811074091
2006-08-09,2469.5240168978466
2006-08-10,2437.899607265389
2006-08-11,2474.4622675401424
2006-08-14,2431.0023643220425
2006-08-15,2435.577251576099
2006-08-16,2479.237116923662
2006-08-17,2523.5788939180793
2006-08-18,2426.9883327408807
2006-08-21,2425.489896558585
2006-08-22,2418.4160847915036
2006-08-23,2396.922316003232
2006-08-24,2382.6844741653113
2006-08-25,2389.3348081104723
2006-08-28,2406.356705199933
2006-08-29,2416.541124570997
2006-08-30,2484.1560922504345
2006-08-31,2408.352807776063
2006-09-01,2419.1679934734852
2006-09-04,2472.624457470977
2006-09-05,2456.9694086880754
2006-09-06,2429.601740539339
2006-09-07,2331.789730398997
2006-09-08,2326.755849555075
2006-09-11,2246.2605642123394
2006-09-12,2319.256244768624
2006-09-13,2321.6898890660777
2006-09-14,2299.0335787164177
2006-09-15,2312.5669201559326
2006-09-18,2355.8569141054436
2006-09-19,2367.828829683592
2006-09-20,2353.306423579788
2006-09-21,2322.8001248725195
2006-09-22,2284.2840487523363
2006-09-25,2262.279885464861
2006-09-26,2305.4050091488443
2006-09-27,2304.5519086851514
2006-09-28,2311.4135506929038
2006-09-29,2279.9819328588305
2006-10-02,2283.6186450730224
2006-10-03,2252.06927470375
2006-10-04,2215.7904790814137
2006-10-05,2267.607733851944
2006-10-06,2275.989129968031
2006-10-09,2301.719495816015
2006-10-10,2320.8377740114342
2006-10-11,2331.3528392603757
2006-10-12,2378.2686503363384
2006-10-13,2434.800362846842
2006-10-16,2473.2564124378237
2006-10-17,2423.0214357881296
2006-10-18,2446.0322626017723
2006-10-19,2459.036280391109
2006-10-20,2458.957637421266
2006-10-23,2415.425066494153
2006-10-24,2423.846561375833
2006-10-25,2456.799921271051
2006-10-26,2471.6107096062315
2006-10-27,2491.1177721845434
2006-10-30,2469.013998220496
2006-10-31,2554.221858500871
2006-11-01,2589.811100478133
2006-11-02,2549.7374016023914
2006-11-03,2576.3824575176864
2006-11-06,2610.865008898907
2006-11-07,2640.9892630376976
2006-11-08,2645.641688569657
2006-11-09,2662.4629726046383
2006-11-10,2663.945777050386
2006-11-13,2643.706791791274
2006-11-14,2677.436522242486
2006-11-15,2651.3068107884233
2006-11-16,2663.4009896425264
2006-11-17,2585.3777190851406
2006-11-20,2646.7633877083654
2006-11-21,2666.5249056271814
2006-11-22,2727.441204167697
2006-11-23,2728.6676314732294
2006-11-24,2767.6892276977887
2006-11-27,2775.4392444412906
2006-11-28,2699.5127605133907
2006-11-29,2733.2123595512585
2006-11-30,2729.1491698270847
2006-12-01,2756.068150734609
2006-12-04,2756.0140775396635
2006-12-05,2766.0234501253776
2006-12-06,2768.1559906743532
2006-12-07,2779.6128360746297
2006-12-08,2787.292515216809
2006-12-11,2768.85536876814
2006-12-12,2772.6188234920533
2006-12-13,2791.8837462547094
2006-12-14,2805.3226478706865
2006-12-15,2840.3366584318587
2006-12-18,2855.038899083086
2006-12-19,2830.013392361927
2006-12-20,2898.1542203530194
2006-12-21,2949.4880868131922
2006-12-22,2957.352133814763
2006-12-25,2957.352133814763
2006-12-26,2925.4646737636995
2006-12-27,2971.3478303231896
2006-12-28,2968.7884604035057
2006-12-29,2947.631994364221
2007-01-01,2947.631994364221
2007-01-02,3035.166352846965
2007-01-03,2976.7211820066923
2007-01-04,2857.9394198709747
2007-01-05,2804.3869018589894
2007-01-08,2821.1843646583625
2007-01-09,2844.228638445925
2007-01-10,2800.1455271543564
2007-01-11,2844.0330960467472
2007-01-12,2868.7606467560954
2007-01-15,2923.6958177769325
2007-01-16,2923.53094311361
2007-01-17,2949.730383539637
2007-01-18,2994.720144937607
2007-01-19,2946.2662636924897
2007-01-22,2992.990863589105
2007-01-23,2981.72045340453
2007-01-24,2986.4301696481643
2007-01-25,2973.363367273657
2007-01-26,2948.412529598166
2007-01-29,2917.262129197535
2007-01-30,2930.5675627681867
2007-01-31,2963.732103816642
2007-02-01,3022.8217818320236
2007-02-02,3001.187873070456
2007-02-05,2977.397365308678
2007-02-06,3020.4745691802486
2007-02-07,3011.50160423429
2007-02-08,2980.386130613357
2007-02-09,3000.071536811642
2007-02-12,2944.6549771884042
2007-02-13,2977.822360288066
2007-02-14,3032.0823818853005
2007-02-15,3072.018686347437
2007-02-16,3096.6822647925014
2007-02-19,3145.258130087783
2007-02-20,3132.436622160765
2007-02-21,3118.8795172563455
2007-02-22,3188.235660491733
2007-02-23,3182.4308790933374
2007-02-26,3184.1646734972614
2007-02-27,3043.665163916273
2007-02-28,2978.5944013353082
2007-03-01,2919.5347358880213
2007-03-02,2904.4993406807152
2007-03-05,2772.6578566459007
2007-03-06,2818.2946699087033
