Date,CHINA VALUE WEIGHTED
2003-09-10,455.77965210347423
2003-09-11,461.91457322169236
2003-09-12,461.8284135891632
2003-09-15,464.38074975975013
2003-09-16,468.55758611185263
2003-09-17,466.37681613301305
2003-09-18,454.69709322539484
2003-09-19,445.07244837361
2003-09-22,441.35695868120246
2003-09-23,451.73955823803783
2003-09-24,465.651756181486
2003-09-25,462.8825907621536
2003-09-26,463.91060921209635
2003-09-29,458.63262352645364
2003-09-30,464.179365508569
2003-10-01,464.5236849962999
2003-10-02,474.0678163455742
2003-10-03,480.78225748989314
2003-10-06,484.9065115145868
2003-10-07,490.253809895968
2003-10-08,502.9343167678337
2003-10-09,518.4074581605515
2003-10-10,526.9461582322946
2003-10-13,532.0521543162604
2003-10-14,525.5559374884386
2003-10-15,531.2329840028203
2003-10-16,535.9488243054192
2003-10-17,531.8673666509452
2003-10-20,535.9837056488453
2003-10-21,535.5754446850617
2003-10-22,534.1839993342736
2003-10-23,503.5890662115646
2003-10-24,505.6039094678745
2003-10-27,512.1327458649652
2003-10-28,535.9043330080115
2003-10-29,539.7917984070824
2003-10-30,538.6199092379073
2003-10-31,538.3121213792656
2003-11-03,550.517320954821
2003-11-04,550.2170883837568
2003-11-05,547.2229495999574
2003-11-06,535.2320717274547
2003-11-07,535.5664248288009
2003-11-10,531.4914408570378
2003-11-11,519.0427022129513
2003-11-12,523.0945691298339
2003-11-13,534.8937655281879
2003-11-14,534.2704860286238
2003-11-17,524.963196519237
2003-11-18,525.4782260164649
2003-11-19,516.7462200236808
2003-11-20,511.150985876659
2003-11-21,510.6964571844025
2003-11-24,512.3768568938178
2003-11-25,519.0895042688046
2003-11-26,523.9882653825572
2003-11-27,525.9563127490175
2003-11-28,542.2905874185656
2003-12-01,558.8700114928004
2003-12-02,557.9591775159877
2003-12-03,559.0565916413367
2003-12-04,554.2686608464816
2003-12-05,554.5451729847864
2003-12-08,554.3490163974211
2003-12-09,576.5811426058893
2003-12-10,580.5792351551697
2003-12-11,586.854829724412
2003-12-12,589.350680587314
2003-12-15,574.8456199283725
2003-12-16,568.2042572140172
2003-12-17,562.645221975335
2003-12-18,575.5162819733489
2003-12-19,593.0292151468166
2003-12-22,603.2264659326687
2003-12-23,595.5802904624924
2003-12-24,596.5731575444388
2003-12-25,596.4253774037003
2003-12-26,596.575238143644
2003-12-29,597.4197213037427
2003-12-30,611.8818976734407
2003-12-31,624.7017786896321
2004-01-01,624.7017786896321
2004-01-02,655.9021187880601
2004-01-05,659.0407319771002
2004-01-06,646.6659760190422
2004-01-07,643.9266144731678
2004-01-08,654.173461257847
2004-01-09,671.5793158089583
2004-01-12,655.3411493173232
2004-01-13,654.2869982397353
2004-01-14,637.76521210479
2004-01-15,642.8115432218657
2004-01-16,634.4605848586499
2004-01-19,644.8233176440428
2004-01-20,669.8194020779235
2004-01-21,679.0083802111404
2004-01-22,679.0600709944646
2004-01-23,679.077303030653
2004-01-26,662.675280430669
2004-01-27,670.7825250819719
2004-01-28,648.6156226477705
2004-01-29,639.6840846047
2004-01-30,626.7305376606157
2004-02-02,613.5784529920711
2004-02-03,624.2947775982548
2004-02-04,613.2847036039693
2004-02-05,611.3371182503893
2004-02-06,633.2894397534735
2004-02-09,656.4703177725596
2004-02-10,639.5671599756568
2004-02-11,638.8533814257738
2004-02-12,642.5418074551129
2004-02-13,655.2885832710205
2004-02-16,666.0193030633134
2004-02-17,666.137058714698
2004-02-18,665.8413890900301
2004-02-19,655.262501559205
2004-02-20,661.7612254156901
2004-02-23,658.1383295290318
2004-02-24,655.1576588338663
2004-02-25,640.664535473884
2004-02-26,654.3725179206847
2004-02-27,666.9514993008181
2004-03-01,670.129262347482
2004-03-02,663.9692235633523
2004-03-03,655.4777430998544
2004-03-04,653.6373773332832
2004-03-05,655.5292505047478
2004-03-08,665.1038203149174
2004-03-09,658.3532246022826
2004-03-10,643.6443697408988
2004-03-11,624.7622395062597
2004-03-12,621.4006462254829
2004-03-15,622.5185728055354
2004-03-16,623.9291926450203
2004-03-17,632.6497073002287
2004-03-18,613.1298821147221
2004-03-19,602.1206765039196
2004-03-22,585.5379528113273
2004-03-23,588.0179748314303
2004-03-24,597.770383395916
2004-03-25,582.2843526017028
2004-03-26,577.0272482701677
2004-03-29,569.1906126446111
2004-03-30,587.5280179682632
2004-03-31,598.577465725816
2004-04-01,596.4022583113588
2004-04-02,601.5413052790236
2004-04-05,601.4696692797595
2004-04-06,616.6336430672835
2004-04-07,613.4107700748434
2004-04-08,614.5848408886496
2004-04-09,614.1686896187856
2004-04-12,614.38178998888
2004-04-13,617.3068335590458
2004-04-14,591.2665385580132
2004-04-15,580.6575071441598
2004-04-16,582.1030867903186
2004-04-19,581.7443009524865
2004-04-20,565.9209987626333
2004-04-21,548.835991412633
2004-04-22,547.4762556035247
2004-04-23,563.7791471408632
2004-04-26,541.598377093804
2004-04-27,540.6483319371829
2004-04-28,544.2491153329089
2004-04-29,534.3771894728217
2004-04-30,527.5789816232019
2004-05-03,532.7193727452076
2004-05-04,552.3417985050272
2004-05-05,543.5867814964772
2004-05-06,551.0030741890517
2004-05-07,546.7462423876137
2004-05-10,513.5394045723598
2004-05-11,513.4961167087176
2004-05-12,519.4227366512712
2004-05-13,516.1381908351625
2004-05-14,503.61911434091684
2004-05-17,483.0530194794517
2004-05-18,498.20639080480174
2004-05-19,524.7306107003773
2004-05-20,517.9816508279488
2004-05-21,529.7302224665472
2004-05-24,537.4499686351493
2004-05-25,542.7276954369488
2004-05-26,542.7523788457806
2004-05-27,558.8636972973098
2004-05-28,566.0066101628714
2004-05-31,567.8842148425947
2004-06-01,565.0813710866428
2004-06-02,570.3883658289992
2004-06-03,546.5128024768421
2004-06-04,548.2279163793994
2004-06-07,570.4100123381073
2004-06-08,572.8993924654941
2004-06-09,572.8061191419955
2004-06-10,578.2179431189278
2004-06-11,585.2410977672607
2004-06-14,563.1912848765971
2004-06-15,559.5376543893835
2004-06-16,561.343176341905
2004-06-17,550.2924274391729
2004-06-18,534.9163148331659
2004-06-21,535.7858260790953
2004-06-22,535.9915379409372
2004-06-23,540.3096403403513
2004-06-24,562.3838709574284
2004-06-25,567.3675491253898
2004-06-28,571.4755092878511
2004-06-29,564.0569036260679
2004-06-30,572.4151473990238
2004-07-01,572.9915513130754
2004-07-02,576.0453348153989
2004-07-05,577.754903838134
2004-07-06,579.9886002058082
2004-07-07,580.8933991134975
2004-07-08,566.9391739457449
2004-07-09,570.458997916859
2004-07-12,560.8601559555625
2004-07-13,554.8941097029423
2004-07-14,547.1701099184745
2004-07-15,546.3517803761175
2004-07-16,560.5912501893034
2004-07-19,571.2249746659576
2004-07-20,571.1139818275708
2004-07-21,583.6544839356815
2004-07-22,576.216830870481
2004-07-23,575.413436393659
2004-07-26,572.0436931772892
2004-07-27,574.2146555489522
2004-07-28,573.3899030111606
2004-07-29,567.6598359617931
2004-07-30,572.5471832147393
2004-08-02,569.2533601667133
2004-08-03,568.0474022539029
2004-08-04,563.7846691008295
2004-08-05,574.0717452622714
2004-08-06,570.8712088273471
2004-08-09,563.4824097977157
2004-08-10,557.0533294450962
2004-08-11,547.6786188424765
2004-08-12,549.6976116301826
2004-08-13,546.3926363311448
2004-08-16,537.106132991343
2004-08-17,537.2617540089703
2004-08-18,538.9769489740901
2004-08-19,548.8195995239864
2004-08-20,546.9473013958977
2004-08-23,544.7724190326677
2004-08-24,554.2388621864437
2004-08-25,563.1202028163801
2004-08-26,566.2903568130699
2004-08-27,566.7915277575578
2004-08-30,574.2445718584642
2004-08-31,572.5772094445695
2004-09-01,580.3726169191182
2004-09-02,581.1992931304094
2004-09-03,579.3173148290277
2004-09-06,585.4394006922396
2004-09-07,588.823849650126
2004-09-08,586.2736600400796
2004-09-09,576.3054276148724
2004-09-10,577.5808945429069
2004-09-13,581.0266687278549
2004-09-14,584.6614419974861
2004-09-15,583.2003429365559
2004-09-16,596.4888897483329
2004-09-17,600.409080224036
2004-09-20,611.2457806990748
2004-09-21,618.4474386080926
2004-09-22,613.1925840700983
2004-09-23,617.5293988047669
2004-09-24,604.4928350146058
2004-09-27,601.2727612499679
2004-09-28,598.7553301321888
2004-09-29,598.722102518124
2004-09-30,609.7389731791873
2004-10-01,609.7971003382838
2004-10-04,627.4185522516157
2004-10-05,627.4048884078461
2004-10-06,621.2226689824398
2004-10-07,629.7197617918912
2004-10-08,625.4605785621435
2004-10-11,629.9019933112903
2004-10-12,622.9697717650869
2004-10-13,610.2955020365818
2004-10-14,599.5631616325987
2004-10-15,600.2806245438348
2004-10-18,597.3512226691566
2004-10-19,605.2592641130244
2004-10-20,590.6895942181477
2004-10-21,592.6378697597029
2004-10-22,592.6438240861983
2004-10-25,580.7775288403731
2004-10-26,582.7895920179545
2004-10-27,583.382958497074
2004-10-28,596.0270940245273
2004-10-29,587.1304980821702
2004-11-01,588.691858388093
2004-11-02,601.805626372765
2004-11-03,607.3855416537162
2004-11-04,603.6431997427401
2004-11-05,608.2517069154403
2004-11-08,609.6140872851928
2004-11-09,614.5261131018516
2004-11-10,624.319584389384
2004-11-11,626.3081584135272
2004-11-12,630.9883947803999
2004-11-15,637.8565245138285
2004-11-16,625.52355032951
2004-11-17,634.0735169835422
2004-11-18,633.4608253053262
2004-11-19,633.1191407722365
2004-11-22,633.4203099374903
2004-11-23,643.705262412003
2004-11-24,652.6654127255227
2004-11-25,651.3755313950255
2004-11-26,648.4568406419879
2004-11-29,654.2109402178645
2004-11-30,656.0290627240346
2004-12-01,659.9834381059935
2004-12-02,669.0354356489454
2004-12-03,661.9013734673578
2004-12-06,662.699255167469
2004-12-07,657.6504970676166
2004-12-08,642.1087443627248
2004-12-09,642.430252859961
2004-12-10,633.3542457398282
2004-12-13,635.7291456869059
2004-12-14,643.5545988705417
2004-12-15,649.2158152662134
2004-12-16,643.3648140009012
2004-12-17,647.0419314755464
2004-12-20,654.2970723866091
2004-12-21,650.9072192621692
2004-12-22,648.2986467198755
2004-12-23,651.2281762442561
2004-12-24,648.3554707338515
2004-12-27,648.3645272920928
2004-12-28,648.8533373285818
2004-12-29,651.6495288652417
2004-12-30,640.2036206692464
2004-12-31,642.0677534796798
2005-01-03,646.4444459373226
2005-01-04,631.3190700332309
2005-01-05,611.4832073934994
2005-01-06,606.6039916875379
2005-01-07,598.882598738285
2005-01-10,602.8985325493417
2005-01-11,601.722142610756
2005-01-12,605.9205705495148
2005-01-13,605.8869996275397
2005-01-14,601.1142648622748
2005-01-17,610.3531035000503
2005-01-18,611.2480763141175
2005-01-19,614.9488074598914
2005-01-20,610.892815979941
2005-01-21,602.963684810535
2005-01-24,599.0080565654962
2005-01-25,609.6234863626494
2005-01-26,616.8689298889229
2005-01-27,617.7709676765004
2005-01-28,618.5024115744684
2005-01-31,622.1912763661729
2005-02-01,614.2742191681295
2005-02-02,616.189402715302
2005-02-03,613.74199516827
2005-02-04,618.7503394399453
2005-02-07,631.0814109349952
2005-02-08,635.3894137873743
2005-02-09,635.3894137873743
2005-02-10,635.3894137873743
2005-02-11,635.369205909996
2005-02-14,642.9904110011519
2005-02-15,644.8944878443326
2005-02-16,642.6806185752464
2005-02-17,641.5117851987151
2005-02-18,646.4836641480484
2005-02-21,647.1418664358745
2005-02-22,646.0881689840802
2005-02-23,641.88633619873
2005-02-24,643.8767937371528
2005-02-25,654.1429348294616
2005-02-28,665.4103219628392
2005-03-01,660.9280335869992
2005-03-02,644.4919552104556
2005-03-03,647.8905574939405
2005-03-04,638.1988670876988
2005-03-07,641.5104476735132
2005-03-08,652.637138580046
2005-03-09,656.7381377798436
2005-03-10,650.4497464763799
2005-03-11,651.4268804505997
2005-03-14,654.6456336064468
2005-03-15,643.9457931806833
2005-03-16,651.1875233628119
2005-03-17,652.8617758990033
2005-03-18,652.9685135620676
2005-03-21,655.1501860596366
2005-03-22,647.0119800249935
2005-03-23,636.8073529778749
2005-03-24,636.9067819337693
2005-03-25,636.9630095540326
2005-03-28,637.0760399377567
2005-03-29,628.404738026178
2005-03-30,625.64905421909
2005-03-31,629.9306599028929
2005-04-01,633.4822310970726
2005-04-04,631.5967846172928
2005-04-05,631.6801717647751
2005-04-06,637.5836834924893
2005-04-07,638.1542357546172
2005-04-08,644.2247583253248
2005-04-11,640.0990078766187
2005-04-12,638.8200022438732
2005-04-13,645.0776465426061
2005-04-14,641.5088360602554
2005-04-15,630.811106662715
2005-04-18,608.9988202566276
2005-04-19,616.8527718790097
2005-04-20,617.9287442150456
2005-04-21,621.4384910839882
2005-04-22,633.4244405933033
2005-04-25,634.2448071438633
2005-04-26,638.5465113336985
2005-04-27,635.0152534280169
2005-04-28,636.5578542567217
2005-04-29,634.4947955841642
2005-05-02,634.4140426666046
2005-05-03,634.4867193601538
2005-05-04,636.4352321567821
2005-05-05,649.6819620055512
2005-05-06,647.9009451926029
2005-05-09,652.7796236811117
2005-05-10,649.8929878529227
2005-05-11,643.2621880931571
2005-05-12,643.4274013497436
2005-05-13,636.8800513276145
2005-05-16,636.717837222233
2005-05-17,622.8823055483683
2005-05-18,621.7213111819123
2005-05-19,631.0415188259562
2005-05-20,635.3117656406433
2005-05-23,630.5066154011807
2005-05-24,631.6488590007248
2005-05-25,622.5306165530708
2005-05-26,619.7797987329479
2005-05-27,631.8758302948715
2005-05-30,640.6884838765873
2005-05-31,644.5874011164242
2005-06-01,639.0577656647044
2005-06-02,635.1953452194625
2005-06-03,636.2942870490972
2005-06-06,644.5072677816352
2005-06-07,643.8085065764991
2005-06-08,651.8204874795106
2005-06-09,646.1791702192579
2005-06-10,648.0568762169528
2005-06-13,649.0514080098772
2005-06-14,644.8123393649489
2005-06-15,646.5799636163654
2005-06-16,647.6339594595884
2005-06-17,649.4379468590837
2005-06-20,650.7844977974243
2005-06-21,651.3787061050836
2005-06-22,661.9496857020486
2005-06-23,661.6030552491237
2005-06-24,660.33500875441
2005-06-27,661.4460078761944
2005-06-28,669.5971998300306
2005-06-29,667.5184955999996
2005-06-30,664.8496626572263
2005-07-01,664.8791776853449
2005-07-04,667.2274268161033
2005-07-05,664.5902675501801
2005-07-06,662.491889731714
2005-07-07,652.1988193552598
2005-07-08,646.1118074363762
2005-07-11,654.7817067547995
2005-07-12,655.1917472853468
2005-07-13,662.8944603545663
2005-07-14,668.9095681021555
2005-07-15,664.7378303416912
2005-07-18,663.4846559696726
2005-07-19,669.7705152043695
2005-07-20,674.0291103112331
2005-07-21,681.2980342336848
2005-07-22,691.3622611773521
2005-07-25,690.3509854246176
2005-07-26,689.9560212491172
2005-07-27,695.3711324843615
2005-07-28,696.5848325395013
2005-07-29,704.3420352167636
2005-08-01,709.045567717845
2005-08-02,715.8768841474383
2005-08-03,714.8295075461543
2005-08-04,713.2943934136507
2005-08-05,714.187733351468
2005-08-08,722.3295974224876
2005-08-09,721.2659597496461
2005-08-10,746.7952391697709
2005-08-11,750.6766639629423
2005-08-12,755.4216100233477
2005-08-15,761.3208762814477
2005-08-16,758.0295443111752
2005-08-17,755.6099851132608
2005-08-18,732.0025373122935
2005-08-19,725.0959051045149
2005-08-22,740.4516555388909
2005-08-23,726.3552666421599
2005-08-24,718.0491988559596
2005-08-25,716.3258473236223
2005-08-26,725.076225656155
2005-08-29,713.004546139874
2005-08-30,720.592248985045
2005-08-31,715.8122455043217
2005-09-01,728.7853604492587
2005-09-02,729.3311032824153
2005-09-05,730.5991289011378
2005-09-06,730.3613465485498
2005-09-07,732.9560108469949
2005-09-08,726.5994189252134
2005-09-09,728.5742325375223
2005-09-12,733.9657854643382
2005-09-13,725.7675727335296
2005-09-14,725.2021886204457
2005-09-15,722.7603943881433
2005-09-16,721.7849736228623
2005-09-19,721.715231686096
2005-09-20,739.2195222079741
2005-09-21,735.6464043278128
2005-09-22,733.1680736960508
2005-09-23,728.7583824122834
2005-09-26,731.680869292441
2005-09-27,727.5387952766832
2005-09-28,732.3117141435966
2005-09-29,756.4557777697751
2005-09-30,759.5511981537893
2005-10-03,759.6698643739353
2005-10-04,760.8589962869115
2005-10-05,745.9095603252399
2005-10-06,726.7551343682053
2005-10-07,725.6791575732719
2005-10-10,731.6206270866078
2005-10-11,731.5944354834405
2005-10-12,712.9257944739728
2005-10-13,716.8259882282381
2005-10-14,705.5971231422179
2005-10-17,712.9851147764019
2005-10-18,717.8874306351483
2005-10-19,699.9625430072005
2005-10-20,703.6890667263981
2005-10-21,703.8084059173
2005-10-24,697.799862835336
2005-10-25,697.7490159149513
2005-10-26,693.1574683479819
2005-10-27,688.9321513424363
2005-10-28,677.1338826606546
2005-10-31,687.0564224753683
2005-11-01,701.4808598687137
2005-11-02,705.1571575283098
2005-11-03,709.3306038182519
2005-11-04,713.3003090917865
2005-11-07,702.2419819991708
2005-11-08,705.54101086916
2005-11-09,716.7306413266119
2005-11-10,720.5852483656104
2005-11-11,722.1870797588988
2005-11-14,718.9536550075169
2005-11-15,725.565985425821
2005-11-16,729.97693065888
2005-11-17,738.7780546253806
2005-11-18,743.2586598939314
2005-11-21,743.9707845202436
2005-11-22,743.1353254307403
2005-11-23,751.5681990291071
2005-11-24,751.3933689403508
2005-11-25,750.7196833502543
2005-11-28,753.7491751584311
2005-11-29,746.9088557966572
2005-11-30,744.3680105943281
2005-12-01,754.8205737372474
2005-12-02,760.8240001014227
2005-12-05,757.1823322324267
2005-12-06,750.2978467630288
2005-12-07,766.336208305307
2005-12-08,761.2392663702448
2005-12-09,759.8822852049294
2005-12-12,765.3353074657562
2005-12-13,762.9849402462942
2005-12-14,764.840027608481
2005-12-15,768.8211541694104
2005-12-16,767.8838861103976
2005-12-19,778.6517106184567
2005-12-20,778.9971248478032
2005-12-21,781.5453603408956
2005-12-22,779.6586456139039
2005-12-23,782.1630424080997
2005-12-26,782.1912398055421
2005-12-27,782.2283298985906
2005-12-28,779.5967823444969
2005-12-29,781.3106689156001
2005-12-30,776.1944506184601
2006-01-02,776.7061593406366
2006-01-03,789.6269949331047
2006-01-04,810.3393694293267
2006-01-05,814.9033995844577
2006-01-06,823.4755340230894
2006-01-09,836.127937747619
2006-01-10,829.1352680482755
2006-01-11,830.4752803797028
2006-01-12,836.5473565650896
2006-01-13,849.4024430545152
2006-01-16,851.7028583729979
2006-01-17,833.960436137094
2006-01-18,837.2470105710452
2006-01-19,858.6244115524736
2006-01-20,862.1472893261548
2006-01-23,852.3671395880739
2006-01-24,859.2149090366779
2006-01-25,861.5366125961792
2006-01-26,862.5748972266837
2006-01-27,884.9055667313586
2006-01-30,884.8374506127103
2006-01-31,884.8260989507211
2006-02-01,904.6604493334713
2006-02-02,896.6943662378701
2006-02-03,874.7311989830072
2006-02-06,898.1140558295604
2006-02-07,903.1782059178596
2006-02-08,889.5924259543809
2006-02-09,886.8684359091703
2006-02-10,889.034350121721
2006-02-13,892.9959775098715
2006-02-14,910.9169323552949
2006-02-15,911.3536559990675
2006-02-16,898.7180884137007
2006-02-17,904.7006120094778
2006-02-20,919.6831314985502
2006-02-21,924.2539825289928
2006-02-22,936.5328042375012
2006-02-23,940.3378957482059
2006-02-24,927.9930504943569
2006-02-27,925.8488799824999
2006-02-28,915.4129918874721
2006-03-01,911.0787782006694
2006-03-02,912.6876042571258
2006-03-03,918.1884705174173
2006-03-06,918.105198838924
2006-03-07,893.05665537802
2006-03-08,874.1510499660859
2006-03-09,872.799558015938
2006-03-10,866.8066845485075
2006-03-13,877.7881268898385
2006-03-14,880.7585620420434
2006-03-15,896.5722154156057
2006-03-16,896.0671026730097
2006-03-17,902.4351248666602
2006-03-20,910.3787984029548
2006-03-21,920.4736117470459
2006-03-22,905.5369115549114
2006-03-23,916.366963402038
2006-03-24,918.4547500879409
2006-03-27,925.7827496037312
2006-03-28,927.1043372032572
2006-03-29,920.3402191238262
2006-03-30,931.9716441424349
2006-03-31,927.0106115609635
2006-04-03,942.0269545065293
2006-04-04,951.7453301040848
2006-04-05,951.7701599444906
2006-04-06,971.4116892193609
2006-04-07,969.1642878960057
2006-04-10,967.2718840929155
2006-04-11,967.5788326796666
2006-04-12,952.9915635026692
2006-04-13,962.3393905191472
2006-04-14,962.6185853041499
2006-04-17,963.4336091481999
2006-04-18,989.2444990101143
2006-04-19,1002.2154609414023
2006-04-20,1010.9865045848518
2006-04-21,1010.2717864552862
2006-04-24,986.4470022600847
2006-04-25,962.4068604940079
2006-04-26,970.6200435243179
2006-04-27,967.5128899756098
2006-04-28,962.2057043818186
2006-05-01,962.2489581794422
2006-05-02,977.0406016311221
2006-05-03,988.4304910155641
2006-05-04,987.8272622264667
2006-05-05,987.8716786932681
2006-05-08,1007.984667487967
2006-05-09,1009.0007901562839
2006-05-10,1004.3849378700239
2006-05-11,1005.3348964443214
2006-05-12,1007.3858682874152
2006-05-15,976.6561839905931
2006-05-16,962.4454767570467
2006-05-17,983.4392738232445
2006-05-18,960.7757033231676
2006-05-19,962.0820387732693
2006-05-22,914.6774116077637
2006-05-23,923.2571052222912
2006-05-24,921.6939755822546
2006-05-25,905.2808561572308
2006-05-26,914.5895501013695
2006-05-29,923.6784816435575
2006-05-30,918.6393942015749
2006-05-31,918.1906955635727
2006-06-01,898.6178354970435
2006-06-02,913.856494147668
2006-06-05,922.4330979564111
2006-06-06,920.8926863585787
2006-06-07,907.2813375963548
2006-06-08,877.005045227578
2006-06-09,874.5050195869991
2006-06-12,870.2455343685599
2006-06-13,838.1900355719279
2006-06-14,835.7834014958228
2006-06-15,854.0316552910656
2006-06-16,894.1525134543637
2006-06-19,879.2933871456302
2006-06-20,861.6290010530803
2006-06-21,870.1126714226049
2006-06-22,883.1932328696789
2006-06-23,881.0552934283659
2006-06-26,887.0987811282541
2006-06-27,894.8128449337609
2006-06-28,899.3441868175133
2006-06-29,912.4734502051173
2006-06-30,942.0644639053654
2006-07-03,942.8944028184759
2006-07-04,944.5280138943857
2006-07-05,930.2061599485171
2006-07-06,940.1483592407275
2006-07-07,944.6190258284167
2006-07-10,945.2550633844562
2006-07-11,943.4297952048789
2006-07-12,945.6035014519963
2006-07-13,927.9355169920992
2006-07-14,916.1240859707872
2006-07-17,908.01452582658
2006-07-18,908.4037961859339
2006-07-19,911.7361125878979
2006-07-20,935.7685558498601
2006-07-21,935.0078491627803
2006-07-24,931.380862450285
2006-07-25,934.4775376823125
2006-07-26,934.0563161578688
2006-07-27,953.8416205357642
2006-07-28,959.2049392875338
2006-07-31,956.4553707119776
2006-08-01,949.1095367789562
2006-08-02,951.2960574798594
2006-08-03,958.5109338311212
2006-08-04,950.4357698199163
2006-08-07,956.9639286028703
2006-08-08,959.5325426083365
2006-08-09,980.2922223419182
2006-08-10,977.9792127941975
2006-08-11,979.5916818471886
2006-08-14,982.2779323886996
2006-08-15,981.3647588083107
2006-08-16,992.3035748727644
2006-08-17,986.6117231282801
2006-08-18,986.5536525637668
2006-08-21,968.2982886690071
2006-08-22,978.0257913904591
2006-08-23,973.8504331767338
2006-08-24,963.0265641878135
2006-08-25,963.1416953356659
2006-08-28,962.2470568276545
2006-08-29,970.6761775345201
2006-08-30,975.9081991743132
2006-08-31,973.9757717719132
2006-09-01,980.5512851980756
2006-09-04,1001.4398955331449
2006-09-05,1000.4877973979583
2006-09-06,994.403912808872
2006-09-07,986.7075959298006
2006-09-08,989.3033031903473
2006-09-11,978.0002106119148
2006-09-12,986.7053955344953
2006-09-13,993.2656828804127
2006-09-14,990.8737480504017
2006-09-15,989.2124495410137
2006-09-18,1000.2747424868702
2006-09-19,1002.8257966885631
2006-09-20,1012.693363631062
2006-09-21,1023.5363368241402
2006-09-22,1023.1158267404721
2006-09-25,1020.686530222713
2006-09-26,1000.1267614283834
2006-09-27,1014.3971471873755
2006-09-28,1017.7352691720046
2006-09-29,1021.7664413646474
2006-10-02,1021.7599151694817
2006-10-03,1031.283839013259
2006-10-04,1028.8191153018827
2006-10-05,1039.674507398988
2006-10-06,1036.3147892400295
2006-10-09,1023.0746721928081
2006-10-10,1032.6101100268759
2006-10-11,1040.1512964335093
2006-10-12,1047.2879639327093
2006-10-13,1056.9040927840692
2006-10-16,1060.5831664281989
2006-10-17,1063.8644081669868
2006-10-18,1067.3322863094731
2006-10-19,1067.4644984479255
2006-10-20,1075.3084204437719
2006-10-23,1068.8776288990118
2006-10-24,1079.203701344796
2006-10-25,1083.6118170624736
2006-10-26,1097.2713206729968
2006-10-27,1082.4530998078862
2006-10-30,1083.055832517368
2006-10-31,1098.0004164178004
2006-11-01,1107.2492610714667
2006-11-02,1124.510535301383
2006-11-03,1126.5501734057211
2006-11-06,1148.1831797660634
2006-11-07,1148.26532365183
2006-11-08,1138.915452570832
2006-11-09,1164.9144095588322
2006-11-10,1162.6159565958112
2006-11-13,1170.3264452282517
2006-11-14,1176.0682533892623
2006-11-15,1196.326451870679
2006-11-16,1213.0325320963689
2006-11-17,1214.7415941959457
2006-11-20,1200.722347127914
2006-11-21,1204.3057057044493
2006-11-22,1240.3152312019724
2006-11-23,1238.5330887742086
2006-11-24,1231.0646645388788
2006-11-27,1217.7643135105748
2006-11-28,1167.184742171297
2006-11-29,1194.4872334542904
2006-11-30,1214.0777852460178
2006-12-01,1208.7781813164593
2006-12-04,1206.1178089741213
2006-12-05,1239.8415549055628
2006-12-06,1244.6419746978386
2006-12-07,1231.6126825396555
2006-12-08,1215.0051747606772
2006-12-11,1234.027787453532
2006-12-12,1234.4115618121398
2006-12-13,1220.2997593379298
2006-12-14,1235.543589147854
2006-12-15,1245.9646264355795
2006-12-18,1269.8435127556083
2006-12-19,1260.3895253931535
2006-12-20,1287.9906015663332
2006-12-21,1287.9648631607786
2006-12-22,1295.2875826087056
2006-12-25,1295.5383973467283
2006-12-26,1295.074888406415
2006-12-27,1362.5136134144375
2006-12-28,1382.6296037278817
2006-12-29,1385.3802768670957
2007-01-01,1385.3802768670957
2007-01-02,1424.2815100257187
2007-01-03,1449.9461778617933
2007-01-04,1403.768088560799
2007-01-05,1400.9668082932315
2007-01-08,1375.827185010479
2007-01-09,1360.0662805152688
2007-01-10,1326.4187168165993
2007-01-11,1309.1089654341913
2007-01-12,1324.6733281502718
2007-01-15,1362.1754922309133
2007-01-16,1372.5962070160135
2007-01-17,1361.9087382877829
2007-01-18,1365.1665371155843
2007-01-19,1365.9577517610858
2007-01-22,1398.8907990176335
2007-01-23,1393.0712967177792
2007-01-24,1403.544116826967
2007-01-25,1384.9665577035298
2007-01-26,1348.804376357222
2007-01-29,1347.3520447828575
2007-01-30,1363.368800639006
2007-01-31,1340.1910024770846
2007-02-01,1340.9179920265958
2007-02-02,1342.4167428069009
2007-02-05,1344.494896008554
2007-02-06,1355.2999167457026
2007-02-07,1375.2994235132
2007-02-08,1389.0451754998492
2007-02-09,1384.9346597159852
2007-02-12,1384.6213979413367
2007-02-13,1354.9974759811923
2007-02-14,1362.503856108587
2007-02-15,1386.8221754521423
2007-02-16,1394.4914441093033
2007-02-19,1394.5447293239972
2007-02-20,1394.4204035210041
2007-02-21,1407.9228454865506
2007-02-22,1418.929947806747
2007-02-23,1408.6873188982083
2007-02-26,1390.5098557462147
2007-02-27,1356.2972452724434
2007-02-28,1314.1533398624142
2007-03-01,1283.6314929969058
2007-03-02,1279.8810451676857
2007-03-05,1213.0099445149688
2007-03-06,1250.4088368227394
2007-03-07,1253.0746893674645
2007-03-08,1288.1032102601578
2007-03-09,1289.8858086349999
2007-03-12,1311.650095109934
2007-03-13,1302.1250780837215
2007-03-14,1268.5139018872683
2007-03-15,1283.9547817128093
2007-03-16,1286.958185628343
2007-03-19,1303.7101015767385
2007-03-20,1311.5860579271869
2007-03-21,1322.3612114439566
2007-03-22,1334.1610955945746
2007-03-23,1342.1584659653902
2007-03-26,1355.0884786725026
2007-03-27,1356.4247422473916
2007-03-28,1345.722137649267
2007-03-29,1366.3961193557016
2007-03-30,1363.905185860243
2007-04-02,1366.7566707299684
