Date,MSCI World ex USA with Minimum Economic Exposure to USA Top 50 Select Index
2017-03-23,1026.9711426321053
2017-03-24,1028.3519087097961
2017-03-27,1018.9198882186945
2017-03-28,1026.791934947209
2017-03-29,1033.478520808277
2017-03-30,1032.2851650944276
2017-03-31,1030.6202011949722
2017-04-03,1032.9406748091928
2017-04-04,1033.7827076992094
2017-04-05,1034.8838382311842
2017-04-06,1033.5389350035177
2017-04-07,1037.319443263092
2017-04-10,1040.4005337913543
2017-04-11,1041.9581159957193
2017-04-12,1045.7512343736846
2017-04-13,1042.5380878323763
2017-04-14,1041.2762694598891
2017-04-17,1045.8072963275492
2017-04-18,1035.0103054771412
2017-04-19,1029.9686958145182
2017-04-20,1027.458737794228
2017-04-21,1035.523937477314
2017-04-24,1033.1977922368449
2017-04-25,1030.686302123009
2017-04-26,1037.478871058076
2017-04-27,1039.6925070519435
2017-04-28,1037.4242570377166
2017-05-01,1036.3969593552667
2017-05-02,1042.5935544259687
2017-05-03,1039.3493583800089
2017-05-04,1037.2913086078147
2017-05-05,1036.5643145729377
2017-05-08,1048.0570984131973
2017-05-09,1049.8110388792177
2017-05-10,1057.7032216525088
2017-05-11,1054.5455454740122
2017-05-12,1051.3923946291736
2017-05-15,1052.1597511049392
2017-05-16,1048.6829193742537
2017-05-17,1043.5651189300581
2017-05-18,1041.7730944397063
2017-05-19,1039.8052740781804
2017-05-22,1041.5042551096228
2017-05-23,1043.5511995790011
2017-05-24,1046.8287209377863
2017-05-25,1048.1659661776823
2017-05-26,1045.8226929334794
2017-05-29,1047.9954836900608
2017-05-30,1047.2742224137214
2017-05-31,1044.6118344583665
2017-06-01,1048.7790310619685
2017-06-02,1051.6214067861029
2017-06-05,1052.8036892202601
2017-06-06,1050.599653990319
2017-06-07,1051.1099012710804
2017-06-08,1051.1323477606504
2017-06-09,1050.9190932207102
2017-06-12,1047.4469520121731
2017-06-13,1053.939797017989
2017-06-14,1050.1085138062613
2017-06-15,1051.4811428053365
2017-06-16,1052.3551212730954
2017-06-19,1059.1088821980725
2017-06-20,1052.8822660064423
2017-06-21,1049.3273876262433
2017-06-22,1048.3999573791089
2017-06-23,1046.2023817503475
2017-06-26,1047.901627550445
2017-06-27,1036.4259058734954
2017-06-28,1034.1859080239167
2017-06-29,1028.9063737914398
2017-06-30,1022.4761377286894
2017-07-03,1023.9971936819741
2017-07-04,1021.1802678260526
2017-07-05,1021.1057884277926
2017-07-06,1016.609282289286
2017-07-07,1011.8247059694892
2017-07-10,1015.1896388199652
2017-07-11,1013.4011062584409
2017-07-12,1020.9236620842195
2017-07-13,1029.5541018082722
2017-07-14,1032.1835828343164
2017-07-17,1031.5392394824787
2017-07-18,1022.5801400359846
2017-07-19,1031.4148296856397
2017-07-20,1028.8906241777552
2017-07-21,1023.2827116733451
2017-07-24,1021.5733460438345
2017-07-25,1020.0713613610109
2017-07-26,1023.7413024043003
2017-07-27,1028.1317722786366
2017-07-28,1019.8349335655555
2017-07-31,1020.598527052905
2017-08-01,1029.147867791533
2017-08-02,1025.3419073521645
2017-08-03,1025.202859794057
2017-08-04,1030.0948303399996
2017-08-07,1027.5112095947438
2017-08-08,1031.3686090864542
2017-08-09,1025.9509706376418
2017-08-10,1018.2242795535038
2017-08-11,1007.2180444117097
2017-08-14,1010.3566850525389
2017-08-15,1013.5068660188898
2017-08-16,1017.0220189867753
2017-08-17,1012.6137711816857
2017-08-18,1007.212966827914
2017-08-21,1003.1716805301778
2017-08-22,1007.1102771459716
2017-08-23,1003.561381045049
2017-08-24,1001.4781135262859
2017-08-25,999.4126543317849
2017-08-28,994.049776526945
2017-08-29,986.4340452640942
2017-08-30,993.7800957682634
2017-08-31,1000.1686125763487
2017-09-01,1002.1087433488726
2017-09-04,995.3616538304556
2017-09-05,995.2095762415305
2017-09-06,994.7002044608598
2017-09-07,991.9492602446106
2017-09-08,995.6576646946794
2017-09-11,1002.9134974824296
2017-09-12,1005.0092697684643
2017-09-13,1004.9265193190953
2017-09-14,1006.5396297745008
2017-09-15,999.9655346159317
2017-09-18,1002.2496308078813
2017-09-19,1003.912188062909
2017-09-20,1004.1834719828872
2017-09-21,1006.818983691185
2017-09-22,1004.1661403328887
2017-09-25,1008.4018475911121
2017-09-26,1011.8892614940381
2017-09-27,1017.5228070164824
2017-09-28,1012.6243544279874
2017-09-29,1012.2989271462736
2017-10-02,1014.665532106272
2017-10-03,1016.4481674257523
2017-10-04,1013.8547983975124
2017-10-05,1017.9753246679523
2017-10-06,1015.200992052175
2017-10-09,1016.2354563942727
2017-10-10,1016.5828502758291
2017-10-11,1015.3768874625335
2017-10-12,1018.3958952259393
2017-10-13,1024.8979292724657
2017-10-16,1029.53216069396
2017-10-17,1030.1524389593349
2017-10-18,1031.873638484895
2017-10-19,1025.9189899689145
2017-10-20,1029.0948115355823
2017-10-23,1028.6942826461725
2017-10-24,1026.416987014669
2017-10-25,1018.9830509521919
2017-10-26,1027.5913117806485
2017-10-27,1038.299730021389
2017-10-30,1038.3690701344094
2017-10-31,1035.9695394223093
2017-11-01,1045.3596510785833
2017-11-02,1039.8093866016052
2017-11-03,1043.1185537773326
2017-11-06,1047.0379843519227
2017-11-07,1052.3323331116592
2017-11-08,1055.9023795093233
2017-11-09,1054.296346803975
2017-11-10,1050.0002123189208
2017-11-13,1043.4561800583397
2017-11-14,1037.9890240130271
2017-11-15,1029.007350779617
2017-11-16,1036.665159226559
2017-11-17,1036.2975742373405
2017-11-20,1038.6873849070028
2017-11-21,1046.7973703535786
2017-11-22,1046.3578634064647
2017-11-23,1043.0187476475778
2017-11-24,1040.4655866967546
2017-11-27,1039.1592820916283
2017-11-28,1040.1427198590372
2017-11-29,1047.0077949689826
2017-11-30,1044.8195580010845
2017-12-01,1043.5908957327354
2017-12-04,1045.9726559533249
2017-12-05,1047.8558380860084
2017-12-06,1044.299964268866
2017-12-07,1048.6908141402196
2017-12-08,1056.7259242157272
2017-12-11,1055.5224547507694
2017-12-12,1060.5257297280598
2017-12-13,1062.5837755949178
2017-12-14,1056.5322860476726
2017-12-15,1046.8614748913853
2017-12-18,1051.4189510210165
2017-12-19,1048.2713211906087
2017-12-20,1038.8195211739448
2017-12-21,1041.4842520630555
2017-12-22,1045.0710276433188
2017-12-25,1045.393342502112
2017-12-26,1043.924792941935
2017-12-27,1044.14330261041
2017-12-28,1044.3011624805065
2017-12-29,1041.9733661246828
2018-01-01,1041.9733661246828
2018-01-02,1042.1512209044204
2018-01-03,1042.393993939227
2018-01-04,1047.8759692792632
2018-01-05,1054.583029574662
2018-01-08,1060.6874875945146
2018-01-09,1069.1643659775875
2018-01-10,1067.5105834140263
2018-01-11,1060.3647118079964
2018-01-12,1056.106420947477
2018-01-15,1054.0616817814632
2018-01-16,1060.1644159281022
2018-01-17,1060.6744161515192
2018-01-18,1057.2357244491438
2018-01-19,1061.838087290916
2018-01-22,1065.6872595509108
2018-01-23,1070.25875440398
2018-01-24,1071.147065392935
2018-01-25,1062.9479679038238
2018-01-26,1067.530998612127
2018-01-29,1065.5202171404799
2018-01-30,1056.7014277498938
2018-01-31,1049.9695533150204
2018-02-01,1047.161202144023
2018-02-02,1038.402089202332
2018-02-05,1021.364137060847
2018-02-06,997.4141191412151
2018-02-07,1007.6727209290129
2018-02-08,1005.8207882686943
2018-02-09,990.5127374563032
2018-02-12,992.2779263674803
2018-02-13,989.4923644441878
2018-02-14,994.6815632762638
2018-02-15,997.713155690051
2018-02-16,1007.6078771238285
2018-02-19,1014.0684187679904
2018-02-20,1015.9059276853027
2018-02-21,1016.4642315526149
2018-02-22,1013.3034369143959
2018-02-23,1022.4174964837285
2018-02-26,1030.417867735762
2018-02-27,1036.9327265951597
2018-02-28,1033.580749685353
2018-03-01,1027.4784625636155
2018-03-02,1010.604854002199
2018-03-05,1007.8987000129075
2018-03-06,1010.2991482275731
2018-03-07,1008.8173061274327
2018-03-08,1019.7538456451759
2018-03-09,1024.228614880775
2018-03-12,1032.0029389611598
2018-03-13,1024.9977919380672
2018-03-14,1023.6904559025985
2018-03-15,1029.0347262757095
2018-03-16,1030.8681457297441
2018-03-19,1024.5004688947436
2018-03-20,1027.6100562657396
2018-03-21,1027.7402942566391
2018-03-22,1020.0339933118238
2018-03-23,1005.3018413898853
2018-03-26,999.4854203866629
2018-03-27,1013.5165498442443
2018-03-28,1012.223040827298
2018-03-29,1017.543703742507
2018-03-30,1019.3284546199262
2018-04-02,1016.2536147158547
2018-04-03,1018.4209623968194
2018-04-04,1017.6439542219222
2018-04-05,1031.4173762449118
2018-04-06,1031.1647171486643
2018-04-09,1033.9097891283104
2018-04-10,1036.3351241105065
2018-04-11,1037.0661344610312
2018-04-12,1041.3169078105159
2018-04-13,1041.663469507873
2018-04-16,1037.637872643651
2018-04-17,1038.6348263959153
2018-04-18,1044.2291157472425
2018-04-19,1047.0690810140227
2018-04-20,1048.2453685930623
2018-04-23,1051.757923009246
2018-04-24,1053.3326736610363
2018-04-25,1053.3040701277812
2018-04-26,1059.1936850416746
2018-04-27,1065.3462388953267
2018-04-30,1071.6596118621976
2018-05-01,1074.4931924603093
2018-05-02,1076.4066586899653
2018-05-03,1074.5364284979753
2018-05-04,1074.983174305411
2018-05-07,1078.3065336377663
2018-05-08,1082.2911752472037
2018-05-09,1083.419185845893
2018-05-10,1084.606150959721
2018-05-11,1089.4619619776888
2018-05-14,1093.7576796537826
2018-05-15,1088.3079448088981
2018-05-16,1086.346268613655
2018-05-17,1087.5927878454206
2018-05-18,1087.5954690268788
2018-05-21,1092.3817983012339
2018-05-22,1093.0239649098346
2018-05-23,1089.91506207942
2018-05-24,1087.4258892153046
2018-05-25,1088.6513987411865
2018-05-28,1090.4164913520744
2018-05-29,1084.9819597179892
2018-05-30,1079.1697836811306
2018-05-31,1076.4417824022962
2018-06-01,1074.1776454819346
2018-06-04,1082.0293561420972
2018-06-05,1080.4191647621872
2018-06-06,1079.4613977687454
2018-06-07,1077.2234840815545
2018-06-08,1076.8750659682828
2018-06-11,1075.5085547524786
2018-06-12,1078.328242782299
2018-06-13,1076.207713239174
2018-06-14,1083.7217313367366
2018-06-15,1081.2630191843734
2018-06-18,1079.900749521501
2018-06-19,1073.0997301878756
2018-06-20,1079.0562067842359
2018-06-21,1072.594702315515
2018-06-22,1078.1549852247235
2018-06-25,1063.2033979655864
2018-06-26,1068.2234593014423
2018-06-27,1069.6884610302552
2018-06-28,1069.6719455566906
2018-06-29,1066.134454849208
2018-07-02,1060.184471158856
2018-07-03,1056.8942301429056
2018-07-04,1065.438211727161
2018-07-05,1062.1215264635016
2018-07-06,1065.8953028463666
2018-07-09,1071.6496291122005
2018-07-10,1070.4639825069546
2018-07-11,1061.339706227856
2018-07-12,1065.2216825793646
2018-07-13,1067.7894946643244
2018-07-16,1065.1987131275935
2018-07-17,1066.0467527279081
2018-07-18,1068.5652546166625
2018-07-19,1064.7059936604285
2018-07-20,1065.4438193509231
2018-07-23,1065.0888574493788
2018-07-24,1071.776046877427
2018-07-25,1071.3364084001007
2018-07-26,1076.8444007547203
2018-07-27,1081.195180405983
2018-07-30,1078.5619902441056
2018-07-31,1076.2603229950491
2018-08-01,1073.3552359137202
2018-08-02,1064.5502430206434
2018-08-03,1069.056811862638
2018-08-06,1073.0489130480528
2018-08-07,1077.8176458497928
2018-08-08,1077.545919509106
2018-08-09,1081.6705208449919
2018-08-10,1081.9132866796576
2018-08-13,1074.8219609242724
