Date,MSCI Europe Sovereignty Screened Select Index
2018-10-18,1024.8069309213022
2018-10-19,1019.804402417342
2018-10-22,1013.5758878636543
2018-10-23,995.2592935855853
2018-10-24,986.023049999673
2018-10-25,1000.2093811998532
2018-10-26,989.1717099910063
2018-10-29,1004.3578519260043
2018-10-30,1000.1252529615085
2018-10-31,1017.3388455414782
2018-11-01,1022.995315896574
2018-11-02,1030.1151080024579
2018-11-05,1026.6362774586332
2018-11-06,1025.3389009802343
2018-11-07,1038.122491387482
2018-11-08,1040.423325270198
2018-11-09,1026.959488433124
2018-11-12,1013.7981144825234
2018-11-13,1026.5811281662482
2018-11-14,1021.3783519389223
2018-11-15,1012.4149859044938
2018-11-16,1004.4744774770904
2018-11-19,998.2413687479215
2018-11-20,981.3321383971404
2018-11-21,999.0574676475213
2018-11-22,990.865398707813
2018-11-23,991.6020576199061
2018-11-26,1012.2575468049176
2018-11-27,1009.5101734906764
2018-11-28,1010.1332030399857
2018-11-29,1011.2232310624265
2018-11-30,1008.5202551550478
2018-12-03,1026.531582053503
2018-12-04,1011.5584555393823
2018-12-05,999.2344946606738
2018-12-06,963.2644627000361
2018-12-07,967.5871233829001
2018-12-10,945.3678244499293
2018-12-11,954.5644408108228
2018-12-12,979.0533608555743
2018-12-13,979.778329160169
2018-12-14,974.4202674004788
2018-12-17,962.6907750411559
2018-12-18,956.0663911000075
2018-12-19,956.8387345595456
2018-12-20,935.7544993991006
2018-12-21,933.9588417769118
2018-12-24,925.616735774941
2018-12-25,925.616735774941
2018-12-26,924.5028283867168
2018-12-27,916.2413350902806
2018-12-28,935.9207513345694
2018-12-31,940.6185699753539
2019-01-01,940.6185699753539
2019-01-02,938.8257293186115
2019-01-03,928.0373213853147
2019-01-04,960.5901970508704
2019-01-07,959.3129255923263
2019-01-08,966.0870365719447
2019-01-09,970.8234358658858
2019-01-10,975.0951336505261
2019-01-11,972.934141314669
2019-01-14,971.3766537913733
2019-01-15,972.0163440939835
2019-01-16,984.069432024471
2019-01-17,975.005532930169
2019-01-18,997.9889640634163
2019-01-21,996.4359069629022
2019-01-22,987.6703715761839
2019-01-23,987.5961086044261
2019-01-24,992.9162270382512
2019-01-25,1010.1654689919533
2019-01-28,995.6683309338554
2019-01-29,1001.4224376593517
2019-01-30,1004.5824706478854
2019-01-31,996.0552895845208
2019-02-01,996.8812380985015
2019-02-04,994.7841944756477
2019-02-05,1008.173368829192
2019-02-06,1017.1360938387628
2019-02-07,996.5075160794973
2019-02-08,990.0671883844967
2019-02-11,1000.5311633644318
2019-02-12,1007.383969114077
2019-02-13,1011.7261732200543
2019-02-14,1008.1232417748704
2019-02-15,1029.2118333884564
2019-02-18,1030.4597675409507
2019-02-19,1022.7707862561441
2019-02-20,1028.0930111206196
2019-02-21,1020.5359683637463
2019-02-22,1024.5731479871952
2019-02-25,1031.513750520965
2019-02-26,1034.107578613447
2019-02-27,1040.5733009521502
2019-02-28,1042.8113612355112
2019-03-01,1041.1864270396793
2019-03-04,1044.4394688173127
2019-03-05,1044.5752892594867
2019-03-06,1044.1308615875319
2019-03-07,1033.7203012895138
2019-03-08,1019.9006436628802
2019-03-11,1031.6025279291205
2019-03-12,1030.9788779529338
2019-03-13,1039.1519914762948
2019-03-14,1046.9768764648782
2019-03-15,1058.7159164482455
2019-03-18,1063.9385366251665
2019-03-19,1068.366951007606
2019-03-20,1055.259394954123
2019-03-21,1050.5953722088418
2019-03-22,1028.757230708595
2019-03-25,1024.5525796856546
2019-03-26,1025.699575360153
2019-03-27,1024.738212211729
2019-03-28,1018.1858653033711
2019-03-29,1026.7067654014995
2019-04-01,1049.7709631737466
2019-04-02,1057.3761354202632
2019-04-03,1074.481021154087
2019-04-04,1074.9892326982274
2019-04-05,1076.0056408561727
2019-04-08,1076.3998012857799
2019-04-09,1073.1505426251008
2019-04-10,1072.357674458906
2019-04-11,1076.2105693338692
2019-04-12,1090.4426644987557
2019-04-15,1092.1847854327773
2019-04-16,1098.0794199628322
2019-04-17,1106.7661829840488
2019-04-18,1111.281614654204
2019-04-19,1111.281614654204
2019-04-22,1110.1079200697357
2019-04-23,1108.5897395868917
2019-04-24,1100.796159333991
2019-04-25,1095.9258426674285
2019-04-26,1097.8294322442057
2019-04-29,1101.71315306415
2019-04-30,1103.2939296822517
2019-05-01,1103.7767143369147
2019-05-02,1097.7945341888008
2019-05-03,1102.818630921424
2019-05-06,1088.9496851891615
2019-05-07,1065.447104038237
2019-05-08,1063.0898575784993
2019-05-09,1041.0187686063348
2019-05-10,1044.9115130536418
2019-05-13,1027.7054224619646
2019-05-14,1040.768789733394
2019-05-15,1046.1129555190648
2019-05-16,1060.333981842826
2019-05-17,1053.8966282208341
