Date,BAHRAIN DOMESTIC
2007-06-11,926.0696189859476
2007-06-12,926.4953997726406
2007-06-13,929.367719870649
2007-06-14,934.0251597639113
2007-06-15,930.3330963918581
2007-06-18,921.8163089776701
2007-06-19,920.0322423664871
2007-06-20,921.9039109469221
2007-06-21,920.7004704013154
2007-06-22,918.6435754307647
2007-06-25,918.7875968465434
2007-06-26,918.8083325459954
2007-06-27,923.7205000446053
2007-06-28,918.8129549535471
2007-06-29,916.0236223739983
2007-07-02,906.0041071031309
2007-07-03,915.1578430061414
2007-07-04,913.6421933133128
2007-07-05,915.3821881245475
2007-07-06,913.2333248285062
2007-07-09,914.9711405321059
2007-07-10,905.5443021351048
2007-07-11,900.7796169665163
2007-07-12,906.350928477487
2007-07-13,906.087731721604
2007-07-16,915.7628719819771
2007-07-17,928.3708878028781
2007-07-18,932.3127900582529
2007-07-19,933.6635783854313
2007-07-20,932.853721654749
2007-07-23,929.8077377808307
2007-07-24,933.1286372979597
2007-07-25,960.0291015514547
2007-07-26,960.6213348734047
2007-07-27,965.1235329204846
2007-07-30,965.4236250603062
2007-07-31,965.0619136807422
2007-08-01,970.6639465029879
2007-08-02,966.2143112974661
2007-08-03,959.7567386237988
2007-08-06,955.8064805755471
2007-08-07,961.6847288360875
2007-08-08,961.9424169822922
2007-08-09,968.4106104615595
2007-08-10,970.3221567921121
2007-08-13,968.7043769355121
2007-08-14,973.3830675332016
2007-08-15,991.2432219117006
2007-08-16,1006.4924937876564
2007-08-17,998.0029710699032
2007-08-20,1019.9690210576919
2007-08-21,1033.5412909630052
2007-08-22,1023.9842850504648
2007-08-23,1013.4350772725269
2007-08-24,1008.6794336940219
2007-08-27,1004.7400615764107
2007-08-28,1010.8778882455306
2007-08-29,1008.4494641295444
2007-08-30,1009.2629385625313
2007-08-31,1009.5590729292469
2007-09-03,1007.5395159328895
2007-09-04,1011.3333074815091
2007-09-05,1006.6884661631445
2007-09-06,997.0597993509963
2007-09-07,991.8439526874824
2007-09-10,990.5370771048614
2007-09-11,984.5129101803974
2007-09-12,978.9027147700344
2007-09-13,978.3852141236662
2007-09-14,979.2670553593116
2007-09-17,969.0658499508304
2007-09-18,969.6959610492672
2007-09-19,964.4188288688246
2007-09-20,959.812736603046
2007-09-21,959.3360140602979
2007-09-24,957.6623433643832
2007-09-25,960.8131761888953
2007-09-26,951.9247213398198
2007-09-27,958.1327769876301
2007-09-28,953.4167277390184
2007-10-01,945.7867695539323
2007-10-02,953.9972754520714
2007-10-03,968.9039396425519
2007-10-04,967.783693038337
2007-10-05,967.3046768918799
2007-10-08,976.4890500805759
2007-10-09,979.8442539218858
2007-10-10,961.2492880233854
2007-10-11,959.1636173862258
2007-10-12,963.6306673631155
2007-10-15,960.1314074029722
2007-10-16,965.3500546453206
2007-10-17,985.9994085236906
2007-10-18,975.8680629773505
2007-10-19,977.8539704070085
2007-10-22,993.0674139863083
2007-10-23,972.0903412812047
2007-10-24,974.3116628644468
2007-10-25,960.7717881174138
2007-10-26,955.4291583569167
2007-10-29,952.9281416838404
2007-10-30,959.584600188914
2007-10-31,954.9411758030807
2007-11-01,974.6593202567224
2007-11-02,971.3115726563447
2007-11-05,977.3823607769266
2007-11-06,972.0076868542883
2007-11-07,955.1997251009894
2007-11-08,944.4012458676199
2007-11-09,945.3127322607864
2007-11-12,951.5016432174408
2007-11-13,940.0512402561425
2007-11-14,940.2746626172269
2007-11-15,950.7864035796661
2007-11-16,950.4615150084788
2007-11-19,940.9660125564068
2007-11-20,921.2081745042893
2007-11-21,917.4075380454226
2007-11-22,912.9101284956388
2007-11-23,915.6995743501601
2007-11-26,899.5946557378675
2007-11-27,902.9623593236848
2007-11-28,917.0119076594823
2007-11-29,937.8787169074923
2007-11-30,943.8209263071174
2007-12-03,936.2646104705498
2007-12-04,917.9705274178466
2007-12-05,918.5282081970488
2007-12-06,921.79386378836
2007-12-07,919.7494170300346
2007-12-10,924.2108844571991
2007-12-11,944.9890020433545
2007-12-12,971.6017727369015
2007-12-13,979.3071401466474
2007-12-14,990.5563652571519
2007-12-17,994.5523498987737
2007-12-18,982.2189952595174
2007-12-19,982.5324121376458
2007-12-20,985.5568245745592
2007-12-21,983.6262797641431
2007-12-24,994.7280625167577
2007-12-25,1004.310544766485
2007-12-26,1002.6658298052324
2007-12-27,999.9971699719662
2007-12-28,990.748326752803
2007-12-31,1007.671767554096
2008-01-01,1007.671767554096
2008-01-02,990.7882372266056
2008-01-03,1009.5112213297167
2008-01-04,1005.9581681970119
2008-01-07,1026.930265687361
2008-01-08,1022.222172730799
2008-01-09,1028.5719868596743
2008-01-10,1023.0635832722515
2008-01-11,1019.1903073595145
2008-01-14,1007.811913744881
2008-01-15,1010.4134700741291
2008-01-16,1020.2783285104821
2008-01-17,1028.1733259833454
2008-01-18,1032.6728365897206
2008-01-21,1043.0502036540072
2008-01-22,1036.498077311179
2008-01-23,1040.8367277914488
2008-01-24,1016.1670258871267
2008-01-25,1017.2041073899883
2008-01-28,1010.4753608827702
2008-01-29,1004.3449486304405
2008-01-30,1000.9980028198768
2008-01-31,1013.4351362496229
2008-02-01,1012.3070080831112
2008-02-04,1019.8640700482525
2008-02-05,1062.9373942028258
2008-02-06,1064.8809096018117
2008-02-07,1077.3715693889815
2008-02-08,1077.8918053759933
2008-02-11,1086.9219280017794
2008-02-12,1082.2268893399703
2008-02-13,1088.1845552762861
2008-02-14,1094.874437750137
2008-02-15,1089.110656600926
2008-02-18,1091.1543262459645
2008-02-19,1101.968320480311
2008-02-20,1127.503557032144
2008-02-21,1119.527195871475
2008-02-22,1117.7135232736202
2008-02-25,1102.2155274239094
2008-02-26,1106.4338848287907
2008-02-27,1096.3676608382355
2008-02-28,1098.1913030307658
2008-02-29,1097.751204064787
2008-03-03,1097.823630830688
2008-03-04,1103.000870013107
2008-03-05,1100.7856269605302
2008-03-06,1099.587140745114
2008-03-07,1099.658749428696
2008-03-10,1109.6366223717275
2008-03-11,1116.6425491664575
2008-03-12,1108.5736213819205
2008-03-13,1103.9946267467278
2008-03-14,1102.2967720774175
2008-03-17,1081.575414026654
2008-03-18,1063.1333870141125
2008-03-19,1076.282527349999
2008-03-20,1092.0604179984016
2008-03-21,1092.0604179984016
2008-03-24,1078.2518247473467
2008-03-25,1059.106123355295
2008-03-26,1070.0807704625302
2008-03-27,1073.5858830803325
2008-03-28,1076.3109797153684
2008-03-31,1090.3874702019643
2008-04-01,1117.1086912299281
2008-04-02,1131.8296568420676
2008-04-03,1129.9595324905854
2008-04-04,1122.2434359530125
2008-04-07,1114.9230236193448
2008-04-08,1112.0765221516099
2008-04-09,1099.4269202700946
2008-04-10,1104.195650936017
2008-04-11,1102.0319300018189
2008-04-14,1092.3739185361358
2008-04-15,1095.0005650957191
2008-04-16,1078.5808216077749
2008-04-17,1081.4422359646594
2008-04-18,1093.2661602303635
2008-04-21,1078.6676202007018
2008-04-22,1065.1405155515345
2008-04-23,1068.1295357474157
2008-04-24,1075.9053262182606
2008-04-25,1078.7222819559886
2008-04-28,1063.618909010907
2008-04-29,1068.6085384112866
2008-04-30,1070.908941419186
2008-05-01,1079.1224432190097
2008-05-02,1082.3448543578377
2008-05-05,1059.4888851099822
2008-05-06,1051.9273880943574
2008-05-07,1053.150000119188
2008-05-08,1045.2503746540337
2008-05-09,1044.5209688656423
2008-05-12,1070.2665074701476
2008-05-13,1064.790037372383
2008-05-14,1066.6843751390168
2008-05-15,1084.7223308391494
2008-05-16,1079.5260979657237
2008-05-19,1094.8934297617557
2008-05-20,1091.1808656167354
2008-05-21,1098.7977720499975
2008-05-22,1106.1092713310832
2008-05-23,1102.391492761115
2008-05-26,1090.4463936371974
2008-05-27,1097.7279629411814
2008-05-28,1104.7202720287016
2008-05-29,1109.286861119928
2008-05-30,1108.6317838368327
2008-06-02,1116.1945293732927
2008-06-03,1130.3433803891583
2008-06-04,1142.838092814715
2008-06-05,1140.9439292673799
2008-06-06,1126.5865046275794
2008-06-09,1143.7378860848148
2008-06-10,1149.0176351478135
2008-06-11,1139.9958098181773
2008-06-12,1151.178276071005
2008-06-13,1156.8803355086427
2008-06-16,1141.1883226469586
2008-06-17,1139.9127107290608
2008-06-18,1128.1710364947123
2008-06-19,1133.689027687701
2008-06-20,1123.2459622799265
2008-06-23,1121.7625780127917
2008-06-24,1121.139304996539
2008-06-25,1113.3774910674251
2008-06-26,1102.9034146629197
2008-06-27,1102.7633678815903
2008-06-30,1103.124089780554
2008-07-01,1100.5052087342247
2008-07-02,1093.3007053437252
2008-07-03,1102.512376017603
2008-07-04,1104.0932152006515
2008-07-07,1103.767907603719
2008-07-08,1102.0909731913089
2008-07-09,1084.677088379348
2008-07-10,1082.1049613501077
2008-07-11,1074.249081339049
2008-07-14,1064.050007004401
2008-07-15,1049.7456598748554
2008-07-16,1060.50160094959
2008-07-17,1053.1282386968624
2008-07-18,1055.1545073872644
2008-07-21,1060.3880653168953
2008-07-22,1067.3837308348893
2008-07-23,1072.5850310097844
2008-07-24,1070.4091957627215
2008-07-25,1070.4775030404573
2008-07-28,1065.3906544116267
2008-07-29,1073.7021443886508
2008-07-30,1076.2748172295333
2008-07-31,1077.3883876039272
2008-08-01,1080.2269908164556
2008-08-04,1061.2172760278222
2008-08-05,1057.3951498171702
2008-08-06,1062.7677257085916
2008-08-07,1068.1413223069048
2008-08-08,1092.6570896086303
2008-08-11,1048.382275167846
2008-08-12,1019.7625587804647
2008-08-13,1033.243045056198
2008-08-14,1062.1207585469785
2008-08-15,1077.1601484362034
2008-08-18,1051.0009543040073
2008-08-19,1048.4384212468453
2008-08-20,1038.6324496896877
2008-08-21,1016.3398680511456
2008-08-22,1020.9360525308747
2008-08-25,1029.0633716511327
2008-08-26,1034.5460389204377
2008-08-27,1025.1153210659902
2008-08-28,1023.8704613972756
2008-08-29,1023.8704613972756
2008-09-01,1018.8257708917417
2008-09-02,993.5245091305593
2008-09-03,1008.2039533978932
2008-09-04,994.3837926338273
2008-09-05,1002.7490388826309
2008-09-08,997.5168132994287
2008-09-09,1008.0735276172281
2008-09-10,989.7504101509185
2008-09-11,981.4116682391848
2008-09-12,963.9637342453032
2008-09-15,909.964294408932
2008-09-16,915.6324760031971
2008-09-17,933.8864310219299
2008-09-18,922.1557068183922
2008-09-19,920.3080283672219
2008-09-22,953.5359893676056
2008-09-23,910.4961404183982
2008-09-24,900.2069908287884
2008-09-25,883.2848704132615
2008-09-26,887.0341369703162
2008-09-29,895.3842022662108
2008-09-30,920.116987691711
2008-10-01,923.0412275111855
2008-10-02,936.4183729186441
2008-10-03,935.9725518185528
2008-10-06,884.7778438467374
2008-10-07,836.1201169017394
2008-10-08,829.5342781610449
2008-10-09,864.8349001726618
2008-10-10,874.0566962185757
2008-10-13,881.4380062943865
2008-10-14,921.8670733235597
2008-10-15,896.0289183034552
2008-10-16,904.8177530206968
2008-10-17,901.8240582583777
2008-10-20,880.2392852128179
2008-10-21,895.655154483748
2008-10-22,895.7740982308634
2008-10-23,869.0594943147753
2008-10-24,879.1243714670544
2008-10-27,791.371569993662
2008-10-28,740.4255891558602
2008-10-29,775.175229303192
2008-10-30,814.3406385727249
2008-10-31,825.1272848509418
2008-11-03,815.8954890454444
2008-11-04,809.1612723084904
2008-11-05,812.2661852508766
2008-11-06,811.2346892057855
2008-11-07,811.1712396192063
2008-11-10,743.4947583420566
2008-11-11,733.8936210944147
2008-11-12,702.7112467271966
2008-11-13,696.6692647903972
2008-11-14,690.6248889472813
2008-11-17,650.1812198102649
2008-11-18,655.9627553121933
2008-11-19,685.235428972111
2008-11-20,701.7326221447686
2008-11-21,702.5179658203772
2008-11-24,618.639088102396
2008-11-25,608.793333357679
2008-11-26,603.0912667346116
2008-11-27,614.5996488446566
2008-11-28,623.6328929544784
2008-12-01,649.450437021698
2008-12-02,627.7926576809238
2008-12-03,640.0254303311004
