Date,MEXICO VALUE WEIGHTED
2000-04-04,2206.0041887391653
2000-04-05,2194.22807536202
2000-04-06,2264.815160570467
2000-04-07,2306.12154094236
2000-04-10,2241.896552686096
2000-04-11,2169.771022430991
2000-04-12,2108.865414681764
2000-04-13,2066.2240162967546
2000-04-14,1928.4540204105501
2000-04-17,1910.9756887669946
2000-04-18,2036.028601748786
2000-04-19,1977.0920789085528
2000-04-20,1985.2025224529837
2000-04-21,1985.2025224529837
2000-04-24,1993.4962765133394
2000-04-25,2122.0290459458943
2000-04-26,2124.7897074561515
2000-04-27,2165.1101438221194
2000-04-28,2118.8469312017032
2000-05-01,2142.2594825008773
2000-05-02,2125.5536724143763
2000-05-03,2113.349087475307
2000-05-04,2154.8600558083394
2000-05-05,2142.488877546693
2000-05-08,2079.1201350272695
2000-05-09,2023.993463990197
2000-05-10,1968.5215573065927
2000-05-11,1980.1270368765422
2000-05-12,2022.1841633165052
2000-05-15,2022.2846527929696
2000-05-16,2060.640002447487
2000-05-17,2027.6581102338316
2000-05-18,1990.860323016025
2000-05-19,1916.4997727923353
2000-05-22,1843.7323417857826
2000-05-23,1805.4577033488479
2000-05-24,1878.2397251451976
2000-05-25,1836.6012682489463
2000-05-26,1801.3740542580879
2000-05-29,1820.9255839816421
2000-05-30,1894.1575787389386
2000-05-31,1893.2494299765274
2000-06-01,1941.7683475783458
2000-06-02,2035.4491342653994
2000-06-05,2005.7882893025828
2000-06-06,1860.7709341552306
2000-06-07,1848.176494401965
2000-06-08,1863.7235868804303
2000-06-09,1877.934023034817
2000-06-12,1895.5562778073966
2000-06-13,1924.7529494620067
2000-06-14,1967.6629265990039
2000-06-15,1931.9400664361494
2000-06-16,1887.2448071665224
2000-06-19,1885.9249500964986
2000-06-20,1891.7492752511123
2000-06-21,1949.504089121799
2000-06-22,1900.6382772258794
2000-06-23,1892.6430698720533
2000-06-26,1913.7040217011572
2000-06-27,1936.3852895861794
2000-06-28,1929.2050089367406
2000-06-29,1950.7589979082718
2000-06-30,2008.8970249203703
2000-07-03,2174.47021178178
2000-07-04,2235.166093661304
2000-07-05,2161.0226508328615
2000-07-06,2138.2908693318846
2000-07-07,2193.421780247672
2000-07-10,2209.5590102916954
2000-07-11,2188.9279664968285
2000-07-12,2249.612377435086
2000-07-13,2282.337437066185
2000-07-14,2305.8381518731744
2000-07-17,2290.555280051738
2000-07-18,2273.1328035484644
2000-07-19,2149.8799385028187
2000-07-20,2163.131042448874
2000-07-21,2133.9583257250324
2000-07-24,2116.8541543946417
2000-07-25,2124.9802996073076
2000-07-26,2104.787033652029
2000-07-27,2074.290774373807
2000-07-28,2037.2481217174745
2000-07-31,2079.5643473760706
2000-08-01,2092.1835560204872
2000-08-02,2120.067595538
2000-08-03,2118.585737348395
2000-08-04,2136.1134800834707
2000-08-07,2153.9913424799415
2000-08-08,2172.565721947712
2000-08-09,2148.205442282344
2000-08-10,2108.9763029166397
2000-08-11,2143.299169102025
2000-08-14,2158.2301931690927
2000-08-15,2136.5983606112695
2000-08-16,2146.788907299256
2000-08-17,2161.3446622967026
2000-08-18,2128.2380165675745
2000-08-21,2111.4733675365806
2000-08-22,2129.902647089612
2000-08-23,2131.6644206885435
2000-08-24,2109.6137337099153
2000-08-25,2074.679621705769
2000-08-28,2109.156456305873
2000-08-29,2142.703296828433
2000-08-30,2231.4438206407963
2000-08-31,2273.688354446865
2000-09-01,2254.520470250339
2000-09-04,2263.182530666911
2000-09-05,2307.9007052818883
2000-09-06,2308.018281530868
2000-09-07,2355.834235819424
2000-09-08,2340.8002454553643
2000-09-11,2335.5374474176997
2000-09-12,2313.4311290555956
2000-09-13,2327.749236146028
2000-09-14,2337.8824765020877
2000-09-15,2329.7262808269106
2000-09-18,2261.7098285512143
2000-09-19,2269.6962236992586
2000-09-20,2319.678013664905
2000-09-21,2250.515595857088
2000-09-22,2162.335400720547
2000-09-25,2195.170024198784
2000-09-26,2150.29977068291
2000-09-27,2123.1948691182515
2000-09-28,2141.4777692364214
2000-09-29,2093.271737030772
2000-10-02,2070.848375064717
2000-10-03,2082.2750835507577
2000-10-04,2111.884555143393
2000-10-05,2118.64447518039
2000-10-06,2057.7449448534207
2000-10-09,2052.471607554961
2000-10-10,2049.2167874852225
2000-10-11,1980.6027063910278
2000-10-12,1954.1438335850364
2000-10-13,1969.5179229659454
2000-10-16,1986.394907228464
2000-10-17,1959.0906749105227
2000-10-18,1974.8634457892044
2000-10-19,2062.247203884066
2000-10-20,2054.9009832681418
2000-10-23,2048.082157738689
2000-10-24,2109.7785379918423
2000-10-25,2095.057599026843
2000-10-26,2133.631857656412
2000-10-27,2142.5031258987347
2000-10-30,2160.541005439256
2000-10-31,2200.908136184077
2000-11-01,2190.8842255869026
2000-11-02,2183.9459850035473
2000-11-03,2123.173216611647
2000-11-06,2126.415619741589
2000-11-07,2150.0040264609875
2000-11-08,2150.396750411001
2000-11-09,2104.647786486138
2000-11-10,2067.5445746118066
2000-11-13,2003.117025042078
2000-11-14,2083.416415318809
2000-11-15,2110.9002546973556
2000-11-16,2116.493534637135
2000-11-17,2167.5759103870164
2000-11-20,2186.1305037532397
2000-11-21,2154.2814034310363
2000-11-22,2091.4980027066845
2000-11-23,2114.6092936479963
2000-11-24,2152.794596856496
2000-11-27,2120.785852145294
2000-11-28,2053.892487017135
2000-11-29,2032.4080728220288
2000-11-30,1924.1725003176807
2000-12-01,1915.8202079257776
2000-12-04,1838.5004552690605
2000-12-05,1932.1469057121276
2000-12-06,1931.310982840916
2000-12-07,1911.8414674564053
2000-12-08,1922.662276626919
2000-12-11,1951.930460488431
2000-12-12,1945.972221182647
2000-12-13,1927.8511008815867
2000-12-14,1899.2039103777347
2000-12-15,1839.2479401016258
2000-12-18,1844.3435814417053
2000-12-19,1842.2330787991468
2000-12-20,1710.706016706571
2000-12-21,1698.8069402128767
2000-12-22,1721.0854666103417
2000-12-25,1721.0854666103417
2000-12-26,1728.7943857182315
2000-12-27,1730.4716718100856
2000-12-28,1740.816543592128
2000-12-29,1732.1488920573183
2001-01-01,1732.1488920573183
2001-01-02,1677.9275461104382
2001-01-03,1735.9197807442279
2001-01-04,1815.250509632123
2001-01-05,1756.7516797245678
2001-01-08,1776.6910686454846
2001-01-09,1777.7457441798417
2001-01-10,1729.5810061493128
2001-01-11,1741.5630990239567
2001-01-12,1745.0957580865445
2001-01-15,1756.5333261602086
2001-01-16,1749.5383133669175
2001-01-17,1802.4941302203206
2001-01-18,1810.4639211037706
2001-01-19,1870.2754576620023
2001-01-22,1870.4715290913591
2001-01-23,1913.4812835341938
2001-01-24,1949.1395373332327
2001-01-25,1949.5764743162388
2001-01-26,1978.2325183474734
2001-01-29,1988.2995271709135
2001-01-30,2000.4808323721375
2001-01-31,1993.7834882563257
2001-02-01,1970.5843967605235
2001-02-02,1965.9779227111492
2001-02-05,1947.4777439309341
2001-02-06,1960.4953051099444
2001-02-07,1933.9769630956584
2001-02-08,1965.7893663931218
2001-02-09,1934.1957025698373
2001-02-12,1943.0216449540699
2001-02-13,1956.9406291598018
2001-02-14,1979.2592149547538
2001-02-15,2035.4376757216046
2001-02-16,1989.1435755685307
2001-02-19,1981.689424755361
2001-02-20,1984.7618067920453
2001-02-21,1905.9143645605784
2001-02-22,1927.9900024876104
2001-02-23,1918.1686056366425
2001-02-26,1958.0561331561605
2001-02-27,1936.9961101513834
2001-02-28,1925.4715145336709
2001-03-01,1927.5068950799828
2001-03-02,1964.1227491812601
2001-03-05,1976.9670258035658
2001-03-06,2010.445774079797
2001-03-07,2053.867156973167
2001-03-08,2063.2242535986843
2001-03-09,2027.7447880878049
2001-03-12,1948.7299871385162
2001-03-13,1981.3811481691725
2001-03-14,1950.374747162141
2001-03-15,1954.152243461418
2001-03-16,1989.71867574973
2001-03-19,2007.269279301268
2001-03-20,1964.5764597717678
2001-03-21,1979.927887180303
2001-03-22,1959.1322267238224
2001-03-23,1919.1613538085949
2001-03-26,1946.5114261954166
2001-03-27,1992.3074996146825
2001-03-28,1977.062337202124
2001-03-29,1998.5673906549919
2001-03-30,2031.0007740338851
2001-04-02,2038.761682890593
2001-04-03,1990.1352493319885
2001-04-04,1953.2734495248762
2001-04-05,2013.297727202909
2001-04-06,2000.7720637728032
2001-04-09,2034.1958615574074
2001-04-10,2126.1727802618216
2001-04-11,2154.8168544628415
2001-04-12,2126.7289657384254
2001-04-13,2126.7289657384254
2001-04-16,2121.2718652314757
2001-04-17,2173.092347153959
2001-04-18,2238.0385394400246
2001-04-19,2118.349238587874
2001-04-20,2072.0280917493023
2001-04-23,2034.4357782219706
2001-04-24,2066.2884094329647
2001-04-25,2073.5814042063635
2001-04-26,2106.538455168422
2001-04-27,2105.5249056568036
2001-04-30,2143.4907553951325
2001-05-01,2131.495702784819
2001-05-02,2160.1799886254744
2001-05-03,2151.246331668527
2001-05-04,2167.5369166607848
2001-05-07,2143.8584991663593
2001-05-08,2147.704960585148
2001-05-09,2190.1790833552336
2001-05-10,2194.315559851194
2001-05-11,2208.7776783502472
2001-05-14,2201.766875546577
2001-05-15,2175.535565241636
2001-05-16,2175.8346269996146
2001-05-17,2379.8473738107614
2001-05-18,2439.1199035793406
2001-05-21,2454.618975069499
2001-05-22,2502.728035026882
2001-05-23,2535.7258399358075
2001-05-24,2505.498558616261
2001-05-25,2497.2419797906573
2001-05-28,2491.867177610119
2001-05-29,2506.0212761126086
2001-05-30,2462.159657478557
2001-05-31,2497.9954286514135
2001-06-01,2508.394429021244
2001-06-04,2526.8784237162968
2001-06-05,2516.5083221245322
2001-06-06,2557.6016400569238
2001-06-07,2557.9996747248774
2001-06-08,2563.188686114092
2001-06-11,2582.003506032517
2001-06-12,2566.0056396879413
2001-06-13,2551.6178063630805
2001-06-14,2533.2190155796843
2001-06-15,2463.196920367781
2001-06-18,2417.4042747012973
2001-06-19,2380.855816989594
2001-06-20,2433.6032140707302
2001-06-21,2472.139270260094
2001-06-22,2464.4801852455284
2001-06-25,2447.637062027838
2001-06-26,2451.960131258571
2001-06-27,2467.644611636735
2001-06-28,2491.409107283494
2001-06-29,2517.931951958564
2001-07-02,2582.4572824898846
2001-07-03,2593.3467701667582
2001-07-04,2596.0589610200846
2001-07-05,2605.172495112397
2001-07-06,2521.98363535631
2001-07-09,2512.2443024803665
2001-07-10,2497.0685898054444
2001-07-11,2381.2777147067054
2001-07-12,2371.3536461565996
2001-07-13,2358.6131928975265
2001-07-16,2331.698113125182
2001-07-17,2365.768803181221
2001-07-18,2330.423143192597
2001-07-19,2336.6828944632607
2001-07-20,2319.422915756686
2001-07-23,2352.265265093913
2001-07-24,2325.4056244167923
2001-07-25,2312.6470890541427
2001-07-26,2359.9512868593138
2001-07-27,2367.880290734918
2001-07-30,2384.9214710425063
2001-07-31,2359.4569320372434
2001-08-01,2369.791942924685
2001-08-02,2400.2204069206277
2001-08-03,2391.486109491716
2001-08-06,2388.862403806303
2001-08-07,2412.1640730058793
2001-08-08,2425.6218758664104
2001-08-09,2392.0383170251375
2001-08-10,2374.854587405755
2001-08-13,2385.008202350844
2001-08-14,2387.191740470899
2001-08-15,2329.4162163217934
2001-08-16,2300.950251990728
2001-08-17,2214.527127745981
2001-08-20,2227.990609784135
2001-08-21,2248.4592403072625
2001-08-22,2255.722019145698
2001-08-23,2262.703287327565
2001-08-24,2301.7942404373275
2001-08-27,2316.1778287569773
2001-08-28,2287.3088993000056
2001-08-29,2298.760296570141
2001-08-30,2296.1627635243426
2001-08-31,2281.620940794148
2001-09-03,2261.4716724945442
2001-09-04,2289.733008379167
2001-09-05,2259.9352464318763
2001-09-06,2191.0728167967563
2001-09-07,2141.2233557386226
2001-09-10,2136.173245986326
2001-09-11,1971.7764068188787
2001-09-12,1981.8515710552
2001-09-13,1973.149349100261
2001-09-14,1943.5041402861732
2001-09-17,1889.215585292006
2001-09-18,1878.4716779758362
2001-09-19,1858.1390427296378
2001-09-20,1773.323538639893
2001-09-21,1782.339652078008
2001-09-24,1866.643374095955
2001-09-25,1840.097434877958
2001-09-26,1834.884538117487
2001-09-27,1832.3557106220962
2001-09-28,1862.7424985504501
2001-10-01,1852.1793138857481
2001-10-02,1854.6239315030082
2001-10-03,1855.0178842982227
2001-10-04,1913.6332919655938
2001-10-05,1892.931030815212
2001-10-08,1912.575331906842
2001-10-09,1931.2525500134054
2001-10-10,2005.182812331856
2001-10-11,2065.4561244326133
2001-10-12,1998.386032848923
2001-10-15,1971.2248172060522
2001-10-16,1993.8936736903854
2001-10-17,2010.2266950138385
2001-10-18,2013.088371048919
2001-10-19,2050.8417767038686
2001-10-22,2041.7393818822227
2001-10-23,2042.3927898228271
2001-10-24,2089.105771287993
2001-10-25,2077.2562482218677
2001-10-26,2066.6902455618
2001-10-29,2013.1619089226906
2001-10-30,1975.4749308512753
2001-10-31,2005.6962430308447
2001-11-01,2001.823435651139
2001-11-02,2014.7100335611842
2001-11-05,2062.5878153387953
2001-11-06,2057.2926515829918
2001-11-07,2037.4368614830082
2001-11-08,2058.004187022963
2001-11-09,2025.5374331770272
2001-11-12,1993.9843844659335
2001-11-13,2058.749144407145
2001-11-14,2093.1086172933774
2001-11-15,2119.1384920082387
2001-11-16,2071.527913051786
2001-11-19,2094.6007392296997
2001-11-20,2094.5949118035282
2001-11-21,2104.6280981275672
2001-11-22,2099.8896755643964
2001-11-23,2134.3482236085056
2001-11-26,2132.0823683327185
2001-11-27,2140.5492998260033
2001-11-28,2116.667271510043
2001-11-29,2116.020319452779
2001-11-30,2088.3979075534644
2001-12-03,2113.637502044551
2001-12-04,2130.817466112605
2001-12-05,2190.2621576183715
2001-12-06,2180.974142803547
2001-12-07,2197.311114858165
2001-12-10,2210.5841115614458
2001-12-11,2201.5352982036043
2001-12-12,2197.745148908568
2001-12-13,2176.6376937906894
2001-12-14,2197.097217242461
2001-12-17,2205.767997506662
2001-12-18,2214.445417287486
2001-12-19,2207.19987693365
2001-12-20,2195.8358095458507
2001-12-21,2276.1322392810334
2001-12-24,2299.5475331965486
2001-12-25,2299.5475331965486
2001-12-26,2289.5780743829505
2001-12-27,2270.7975080815813
2001-12-28,2291.3302476039376
2001-12-31,2230.077596085737
2002-01-01,2230.077596085737
2002-01-02,2230.5029991586025
2002-01-03,2312.130904549476
2002-01-04,2330.21026050755
2002-01-07,2317.82889005763
2002-01-08,2342.865024661266
2002-01-09,2321.6716891615088
2002-01-10,2273.2702909190716
2002-01-11,2268.8588811066115
2002-01-14,2268.0427613607217
2002-01-15,2345.695778704778
2002-01-16,2358.4544283717737
2002-01-17,2401.5937248144996
2002-01-18,2401.8902115125416
2002-01-21,2409.220604467755
2002-01-22,2398.6399314084924
2002-01-23,2470.2404843819536
2002-01-24,2483.3740787489014
2002-01-25,2549.7883752337716
2002-01-28,2570.435340014024
2002-01-29,2537.873891501169
2002-01-30,2512.9508287264675
2002-01-31,2587.7506044826455
2002-02-01,2575.729938540294
2002-02-04,2542.3014448927215
2002-02-05,2538.432345184552
2002-02-06,2506.4128540182855
2002-02-07,2499.199256865634
2002-02-08,2455.3339198430162
2002-02-11,2425.017131247951
2002-02-12,2456.05451683802
2002-02-13,2504.3822722743957
2002-02-14,2509.1505212169686
2002-02-15,2494.2184938212054
2002-02-18,2502.974202758405
2002-02-19,2464.668500464263
2002-02-20,2461.951270591561
2002-02-21,2452.2226995744427
2002-02-22,2402.4456797103944
2002-02-25,2456.256885440798
2002-02-26,2483.20910833417
2002-02-27,2542.388340889865
2002-02-28,2502.0286228576274
2002-03-01,2567.1251402477433
2002-03-04,2604.73397393335
2002-03-05,2604.392208325326
2002-03-06,2637.9569300104126
2002-03-07,2599.801708295221
2002-03-08,2666.865286361544
2002-03-11,2658.0172250968935
2002-03-12,2700.931801365689
2002-03-13,2657.859235986599
2002-03-14,2629.978500081434
2002-03-15,2671.7530292959927
2002-03-18,2718.928048726136
2002-03-19,2759.577340667376
2002-03-20,2736.657458400578
2002-03-21,2746.149769941099
2002-03-22,2777.542190676884
2002-03-25,2758.756337255539
2002-03-26,2749.1096824082792
2002-03-27,2767.6629194394873
2002-03-28,2769.9186844553406
2002-03-29,2769.9186844553406
2002-04-01,2767.864185127534
2002-04-02,2752.383177890647
2002-04-03,2693.534246280162
2002-04-04,2715.1046504689666
2002-04-05,2771.0831105893085
2002-04-08,2751.82242463538
2002-04-09,2744.9719531969818
2002-04-10,2824.274093272684
2002-04-11,2771.7423582891943
2002-04-12,2784.1485182857873
2002-04-15,2767.6395908442137
2002-04-16,2811.61622945532
2002-04-17,2816.71693798019
2002-04-18,2765.6361873834067
2002-04-19,2773.622255816248
2002-04-22,2737.7093724174097
2002-04-23,2722.0720926004
2002-04-24,2737.106748856337
2002-04-25,2685.7015841410707
2002-04-26,2720.0330325292625
2002-04-29,2687.40979805012
2002-04-30,2721.1587178585596
2002-05-01,2686.715414015048
2002-05-02,2720.3950062015133
2002-05-03,2676.980092036823
2002-05-06,2705.3192233042037
2002-05-07,2675.064434142963
2002-05-08,2740.7040484160516
2002-05-09,2682.6926245158106
2002-05-10,2651.3580351971113
2002-05-13,2676.1128088464807
2002-05-14,2711.8649632458137
2002-05-15,2720.9994997387316
2002-05-16,2754.238468379505
2002-05-17,2721.6066288204343
2002-05-20,2685.949027140112
2002-05-21,2654.2951513002345
2002-05-22,2621.8706591935934
2002-05-23,2652.4281691463143
2002-05-24,2625.398577259139
2002-05-27,2626.03352744261
2002-05-28,2580.6081895439393
2002-05-29,2502.611393762859
2002-05-30,2453.179603947045
2002-05-31,2464.1381120020187
