Date,TAIWAN VALUE WEIGHTED
2005-05-05,991.4125810638067
2005-05-06,1002.7996051513593
2005-05-09,1001.7136320099895
2005-05-10,994.7607829662422
2005-05-11,993.365061493375
2005-05-12,1001.7468774332139
2005-05-13,1016.1695425547746
2005-05-16,1004.9032405152903
2005-05-17,1001.0193471503202
2005-05-18,1000.1783633951477
2005-05-19,1016.0824806961517
2005-05-20,1019.0345199006433
2005-05-23,1000.2362751800196
2005-05-24,1008.2369208999838
2005-05-25,1003.9553578914598
2005-05-26,1017.1645569642866
2005-05-27,1026.7653545846913
2005-05-30,1037.6731551584148
2005-05-31,1043.783551873644
2005-06-01,1038.6967113937371
2005-06-02,1050.1661388495509
2005-06-03,1068.558633549543
2005-06-06,1072.9439562432367
2005-06-07,1069.9054683021952
2005-06-08,1071.917472241469
2005-06-09,1078.0251380609832
2005-06-10,1093.15149318139
2005-06-13,1107.7833524794637
2005-06-14,1103.9490140149665
2005-06-15,1106.108366103042
2005-06-16,1114.0483356031516
2005-06-17,1107.2010902591621
2005-06-20,1117.0674086568654
2005-06-21,1109.517200349096
2005-06-22,1125.8640537262118
2005-06-23,1135.6417718641405
2005-06-24,1124.1257445561691
2005-06-27,1108.441313879738
2005-06-28,1117.786829085184
2005-06-29,1097.8470048995018
2005-06-30,1095.8643268594685
2005-07-01,1112.720927382698
2005-07-04,1111.808311253999
2005-07-05,1097.4582992022215
2005-07-06,1097.5287454915456
2005-07-07,1090.7893620049235
2005-07-08,1089.434100908238
2005-07-11,1100.7694765635795
2005-07-12,1105.075115607693
2005-07-13,1117.8171860699654
2005-07-14,1125.4348427709147
2005-07-15,1127.9461183250833
2005-07-18,1126.273175482333
2005-07-19,1133.9112453463124
2005-07-20,1134.7417626910787
2005-07-21,1121.4541381982297
2005-07-22,1130.7042498972085
2005-07-25,1135.9550579448962
2005-07-26,1126.234220579101
2005-07-27,1113.6254068937935
2005-07-28,1117.7425365480074
2005-07-29,1098.1443059079545
2005-08-01,1093.3146649325572
2005-08-02,1108.7231400426447
2005-08-03,1119.4721608859115
2005-08-04,1114.8325922114464
2005-08-05,1118.4275675145846
2005-08-08,1098.360993603967
2005-08-09,1102.8876449339539
2005-08-10,1094.3247447571307
2005-08-11,1094.1788264574002
2005-08-12,1094.57106577048
2005-08-15,1077.077210494939
2005-08-16,1079.8795654070573
2005-08-17,1079.6974377721494
2005-08-18,1084.2967384935084
2005-08-19,1074.6564945032833
2005-08-22,1078.1352729251587
2005-08-23,1078.666984344709
2005-08-24,1056.2515021659642
2005-08-25,1048.0053112247406
2005-08-26,1048.4113648983566
2005-08-29,1030.238148674549
2005-08-30,1026.646688817476
2005-08-31,1015.1151046657465
2005-09-01,1001.4352957712015
2005-09-02,1016.6279602034693
2005-09-05,1019.9350199823244
2005-09-06,1025.4985360172748
2005-09-07,1026.5256038894736
2005-09-08,1027.8611780690742
2005-09-09,1019.6801862009647
2005-09-12,1042.6998330489225
2005-09-13,1043.265489262775
2005-09-14,1037.1233075508349
2005-09-15,1029.2352870622829
2005-09-16,1017.0952188660518
2005-09-19,1019.3037409949435
2005-09-20,1031.6062435519282
2005-09-21,1018.1536539902899
2005-09-22,1004.6697294914604
2005-09-23,1002.6218320726769
2005-09-26,1003.401692349723
2005-09-27,1008.3051152614732
2005-09-28,1004.4614347608685
2005-09-29,1021.5664454549843
2005-09-30,1040.2430038544858
2005-10-03,1051.1702906403855
2005-10-04,1050.6235698858968
2005-10-05,1050.379220389815
2005-10-06,1026.1700672860636
2005-10-07,1025.1437397005511
2005-10-10,1031.1867639455375
2005-10-11,1032.6155715638313
2005-10-12,1009.2043925044651
2005-10-13,1009.3445308539085
2005-10-14,998.6238340062952
2005-10-17,979.3923513647904
2005-10-18,983.8255830066993
2005-10-19,951.5843889987214
2005-10-20,962.7331807787872
2005-10-21,957.207969667336
2005-10-24,952.8478578869873
2005-10-25,946.3865567008999
2005-10-26,948.762799768743
2005-10-27,936.460390326643
2005-10-28,934.3927894707165
2005-10-31,970.2398945092547
2005-11-01,973.5765616084541
2005-11-02,980.5979381454529
2005-11-03,982.7398848924572
2005-11-04,1009.697388867221
2005-11-07,1000.5566394207603
2005-11-08,999.9783544220613
2005-11-09,1028.5098276479598
2005-11-10,1031.7864396691086
2005-11-11,1057.4661332915064
2005-11-14,1059.3864771804651
2005-11-15,1048.2176976943572
2005-11-16,1047.8141449629322
2005-11-17,1035.385507716485
2005-11-18,1052.0204464886638
2005-11-21,1048.591492543038
2005-11-22,1041.5762200076226
2005-11-23,1051.2748582064232
2005-11-24,1048.050178212035
2005-11-25,1053.979277265085
2005-11-28,1059.1614579278362
2005-11-29,1052.1953442308773
2005-11-30,1061.7463881256745
2005-12-01,1061.615609213841
2005-12-02,1075.399357069068
2005-12-05,1087.4563364732326
2005-12-06,1085.4932763048266
2005-12-07,1089.345126591341
2005-12-08,1063.4008943923407
2005-12-09,1063.0153250581411
2005-12-12,1051.0763600252733
2005-12-13,1054.2764223577851
2005-12-14,1045.0625606276208
2005-12-15,1058.9674984325845
2005-12-16,1070.5705651216406
2005-12-19,1083.1378144291298
2005-12-20,1090.8323210961785
2005-12-21,1106.738999341879
2005-12-22,1090.706784503871
2005-12-23,1108.2768580285963
2005-12-26,1110.3599837274382
2005-12-27,1112.3152142624722
2005-12-28,1104.803890763611
2005-12-29,1125.800967361968
2005-12-30,1127.0127733805455
2006-01-02,1109.2340577617106
2006-01-03,1120.1079858309465
2006-01-04,1125.5307718616664
2006-01-05,1152.9724153385484
2006-01-06,1139.9206132988288
2006-01-09,1165.5217054252714
2006-01-10,1157.4928849638388
2006-01-11,1161.5245651066164
2006-01-12,1175.400140061273
2006-01-13,1157.2949793169457
2006-01-16,1160.5058583169464
2006-01-17,1159.770135651606
2006-01-18,1115.019458479205
2006-01-19,1118.532436014976
2006-01-20,1117.2406486382883
2006-01-23,1087.744951311884
2006-01-24,1096.9574614442363
2006-01-25,1114.7542203871087
2006-01-26,1115.899304765457
2006-01-27,1125.9966868849594
2006-01-30,1130.935473197278
2006-01-31,1125.393954572948
2006-02-01,1129.4399595338077
2006-02-02,1130.5612236094566
2006-02-03,1150.4274533661546
2006-02-06,1176.5795340331347
2006-02-07,1174.7517328401127
2006-02-08,1152.2510155574869
2006-02-09,1152.62813793035
2006-02-10,1159.3055368667115
2006-02-13,1151.3398132594489
2006-02-14,1162.760158586528
2006-02-15,1153.377075263183
2006-02-16,1168.8842146638226
2006-02-17,1164.825069721586
2006-02-20,1166.5630547872997
2006-02-21,1158.2366494417147
2006-02-22,1140.2758477108869
2006-02-23,1130.9365142779225
2006-02-24,1150.3169003765186
2006-02-27,1156.465692049886
2006-02-28,1150.1607836847577
2006-03-01,1161.5720119948805
2006-03-02,1159.7001892648977
2006-03-03,1135.7535245060267
2006-03-06,1134.1169715709746
2006-03-07,1128.999055587887
2006-03-08,1119.296684414662
2006-03-09,1126.1499428288034
2006-03-10,1128.3099029296388
2006-03-13,1131.3162229177108
2006-03-14,1109.2635466897264
2006-03-15,1116.4784973618075
2006-03-16,1100.6188219956714
2006-03-17,1101.796350071229
2006-03-20,1097.9837988850657
2006-03-21,1096.092153715844
2006-03-22,1082.5467252318
2006-03-23,1087.4019580805675
2006-03-24,1088.6330927541553
2006-03-27,1096.5610620562272
2006-03-28,1096.0379909015294
2006-03-29,1110.2313120478327
2006-03-30,1110.6299028463375
2006-03-31,1125.3091065524554
2006-04-03,1126.8198986109917
2006-04-04,1118.6962480304692
2006-04-05,1117.1921995043263
2006-04-06,1141.7897098907645
2006-04-07,1154.5392334303717
2006-04-10,1156.2700044518285
2006-04-11,1145.9320640034277
2006-04-12,1147.9092534258439
2006-04-13,1158.8279631622222
2006-04-14,1175.6972351669913
2006-04-17,1172.7606840274514
2006-04-18,1166.0211442135587
2006-04-19,1171.9442102556363
2006-04-20,1186.5412870631183
2006-04-21,1180.0902659266987
2006-04-24,1189.1446442452802
2006-04-25,1180.7432064750183
2006-04-26,1193.8899726884827
2006-04-27,1184.8363468364305
2006-04-28,1183.841946948582
2006-05-01,1181.7594324041543
2006-05-02,1189.396260643615
2006-05-03,1202.7635456824407
2006-05-04,1210.080686478984
2006-05-05,1213.8130608021027
2006-05-08,1243.3295769601332
2006-05-09,1219.0419338675176
2006-05-10,1206.7366888658596
2006-05-11,1202.345735770864
2006-05-12,1184.7769056995267
2006-05-15,1158.6989799685552
2006-05-16,1136.26958582123
2006-05-17,1156.4175140030554
2006-05-18,1124.6973719714754
2006-05-19,1138.0864244578934
2006-05-22,1099.7525277761467
2006-05-23,1092.8862149195936
2006-05-24,1107.3957759609925
2006-05-25,1099.8221043160227
2006-05-26,1111.8659367180992
2006-05-29,1109.3520906358372
2006-05-30,1083.9942677078318
2006-05-31,1091.1029609366553
2006-06-01,1095.8696862076706
2006-06-02,1100.6971894977662
2006-06-05,1066.4628942923325
2006-06-06,1080.9856417184656
2006-06-07,1059.1466741735555
2006-06-08,1019.3462251329039
2006-06-09,1038.9116473001093
2006-06-12,1038.0773073343469
2006-06-13,1016.8806272035368
2006-06-14,1035.4847910519375
2006-06-15,1033.439546723637
2006-06-16,1065.2809192718175
2006-06-19,1074.996556415818
2006-06-20,1040.6591351084576
2006-06-21,1031.7805951821038
2006-06-22,1064.398084288837
2006-06-23,1056.779305494846
2006-06-26,1063.3007268726092
2006-06-27,1069.0012210708903
2006-06-28,1069.3823301319462
2006-06-29,1080.5886961863325
2006-06-30,1080.930342512186
2006-07-03,1082.3880295500862
2006-07-04,1085.2411093148673
2006-07-05,1077.0134861233626
2006-07-06,1070.0794922687894
2006-07-07,1065.767331492541
2006-07-10,1076.3961782957156
2006-07-11,1066.8582280590042
2006-07-12,1071.2146495697907
2006-07-13,1057.2657424551526
2006-07-14,1034.6771731649937
2006-07-17,1017.0118051724687
2006-07-18,1023.9035028036195
2006-07-19,1015.2300728984923
2006-07-20,1039.9434152068839
2006-07-21,1030.1624171685446
2006-07-24,1025.7114554651841
2006-07-25,1031.9648342811797
2006-07-26,1029.685423921988
2006-07-27,1035.1924799218418
2006-07-28,1033.9264037767362
2006-07-31,1032.582311924872
2006-08-01,1031.353159957952
2006-08-02,1029.8501646393033
2006-08-03,1032.1117162969983
2006-08-04,1019.4572874881985
2006-08-07,1018.3061533011784
2006-08-08,1035.6026149617448
2006-08-09,1044.6140066925536
2006-08-10,1061.8527728522713
2006-08-11,1059.8371178287184
2006-08-14,1064.8914461723314
2006-08-15,1062.264407727386
2006-08-16,1071.3599835429998
2006-08-17,1076.695722722525
2006-08-18,1077.170416762165
2006-08-21,1034.671387822311
2006-08-22,1053.277446075571
2006-08-23,1045.0225464108237
2006-08-24,1042.2890650256281
2006-08-25,1041.9690519849078
2006-08-28,1025.0194327151526
2006-08-29,1033.041916053378
2006-08-30,1042.5607904970498
2006-08-31,1045.7334635857203
2006-09-01,1056.220504890109
2006-09-04,1069.2402061933808
2006-09-05,1072.3553407995837
2006-09-06,1065.5134122458128
2006-09-07,1067.63603875745
2006-09-08,1074.1407540641533
2006-09-11,1069.9799420549043
2006-09-12,1062.81593745869
2006-09-13,1071.6877484124068
2006-09-14,1059.0420472686762
2006-09-15,1079.9785234683545
2006-09-18,1108.4322429247432
2006-09-19,1107.9365464117943
2006-09-20,1103.7724409552536
2006-09-21,1104.3808192888275
2006-09-22,1094.6171714270276
2006-09-25,1104.1649880016885
2006-09-26,1111.0943138321459
2006-09-27,1117.2592002438773
2006-09-28,1111.0452528628525
2006-09-29,1106.4271783752342
2006-10-02,1113.3809535692492
2006-10-03,1111.4426417751654
2006-10-04,1097.0384017351598
2006-10-05,1118.923535930223
2006-10-06,1128.0252933352674
2006-10-09,1126.5591180837637
2006-10-10,1132.6859249922572
2006-10-11,1127.301358299532
2006-10-12,1129.3912172314695
2006-10-13,1148.4874543394399
2006-10-16,1157.0312664482292
2006-10-17,1144.4170792385262
2006-10-18,1135.602758348352
2006-10-19,1120.764846757581
2006-10-20,1125.6190998418713
2006-10-23,1126.2364842314676
2006-10-24,1138.6492684730806
2006-10-25,1128.5688618851082
2006-10-26,1125.3253915366195
2006-10-27,1123.3203330916106
2006-10-30,1108.7506489642615
2006-10-31,1108.3408396469983
2006-11-01,1106.5976272352152
2006-11-02,1123.3451555332977
2006-11-03,1146.5059885665614
2006-11-06,1136.6512660848803
2006-11-07,1144.6884789288754
2006-11-08,1144.483582600207
2006-11-09,1140.996920707055
2006-11-10,1138.8246508693835
2006-11-13,1136.3852155800387
2006-11-14,1148.8005397121512
2006-11-15,1153.5536670122904
2006-11-16,1158.5124279431193
2006-11-17,1153.6654776689027
2006-11-20,1152.0599447921973
2006-11-21,1161.0844082568613
2006-11-22,1160.3731846812752
2006-11-23,1168.2716372345399
2006-11-24,1163.4805343067997
2006-11-27,1178.3452490733155
2006-11-28,1168.7036468639812
2006-11-29,1180.831764632632
2006-11-30,1189.2592142949613
2006-12-01,1190.1836833378766
2006-12-04,1192.8054069638742
2006-12-05,1193.6195711452501
2006-12-06,1203.6310267672245
2006-12-07,1201.7792600201012
2006-12-08,1186.267959139098
2006-12-11,1189.4188633838307
2006-12-12,1163.2330934099036
2006-12-13,1165.0393287435086
2006-12-14,1170.652707353577
2006-12-15,1186.1694162730948
2006-12-18,1199.4734832602858
2006-12-19,1179.3756122477548
2006-12-20,1189.2589949188568
2006-12-21,1189.9170371299253
2006-12-22,1193.2671235369423
2006-12-25,1190.5783264916658
2006-12-26,1201.464740351019
2006-12-27,1202.6503973727154
2006-12-28,1202.3854021590942
2006-12-29,1214.3809627373826
2007-01-01,1214.3809627373826
2007-01-02,1228.1580570352216
2007-01-03,1229.5148744599292
2007-01-04,1237.2950964829822
2007-01-05,1226.305662220793
2007-01-08,1208.0039872928414
2007-01-09,1216.3250985086552
2007-01-10,1199.4985417629991
2007-01-11,1196.0950145450317
2007-01-12,1219.573766019625
2007-01-15,1219.7351966822885
2007-01-16,1222.088718522806
2007-01-17,1223.8675103250264
2007-01-18,1231.8172493757534
2007-01-19,1221.4693821766407
2007-01-22,1215.078652063065
2007-01-23,1209.4911740795303
2007-01-24,1239.1474466252052
2007-01-25,1237.2273919391064
2007-01-26,1222.3631394651857
2007-01-29,1210.0415523180634
2007-01-30,1207.2437315274253
2007-01-31,1200.4768982739677
2007-02-01,1202.6704522145642
2007-02-02,1217.7188581027535
2007-02-05,1222.713660850703
2007-02-06,1233.5928820567085
2007-02-07,1221.0570423031054
2007-02-08,1218.1621667528009
2007-02-09,1225.5361347495384
2007-02-12,1213.6676061161047
2007-02-13,1198.756214341613
2007-02-14,1203.3641776587604
2007-02-15,1204.7111885378465
2007-02-16,1203.4568598604274
2007-02-19,1201.8083515481499
2007-02-20,1200.6205681771742
2007-02-21,1202.7236315082032
2007-02-22,1205.016709049022
2007-02-23,1199.616945570961
2007-02-26,1210.554802389343
2007-02-27,1201.9872110310755
2007-02-28,1205.2085820272637
2007-03-01,1174.8065399741836
2007-03-02,1174.0784195128795
2007-03-05,1132.9286145772555
2007-03-06,1145.4023483477342
2007-03-07,1143.4087848172535
2007-03-08,1159.078803526855
2007-03-09,1159.1039449512373
2007-03-12,1157.864461355069
2007-03-13,1166.2828858163884
2007-03-14,1143.2143838905868
2007-03-15,1158.3302049619308
2007-03-16,1154.7416193377644
2007-03-19,1158.829547466079
2007-03-20,1158.853780688072
2007-03-21,1162.920891930801
2007-03-22,1175.287254261632
2007-03-23,1182.4941616396106
2007-03-26,1178.7107558125738
2007-03-27,1171.141148799514
2007-03-28,1159.6307160184294
2007-03-29,1170.1189247574423
2007-03-30,1175.8629465311735
2007-04-02,1170.3200014423448
2007-04-03,1177.4612411141427
2007-04-04,1192.1935144481065
2007-04-05,1186.9255321284838
2007-04-06,1186.9255321284838
2007-04-09,1201.7460080623655
2007-04-10,1194.0158481525034
2007-04-11,1200.165097880221
2007-04-12,1190.3277254065695
2007-04-13,1177.5261062431307
2007-04-16,1179.560036834214
2007-04-17,1169.4083336040542
2007-04-18,1172.1309765080437
2007-04-19,1151.8084475253104
2007-04-20,1158.4229361646203
2007-04-23,1169.2146928427032
2007-04-24,1172.0836680169605
2007-04-25,1160.0038950834248
2007-04-26,1167.2008458906332
2007-04-27,1153.0989832696794
2007-04-30,1142.7334259222519
2007-05-01,1147.002565127029
2007-05-02,1150.5822744996763
2007-05-03,1158.7074874196767
2007-05-04,1175.020060746513
2007-05-07,1180.906938170401
2007-05-08,1183.8557114776331
2007-05-09,1175.864895782492
2007-05-10,1184.2575107469681
2007-05-11,1171.2711921512525
2007-05-14,1170.2520644576286
2007-05-15,1156.436967523305
2007-05-16,1159.5932456636547
2007-05-17,1176.4766088378838
2007-05-18,1173.9492261517485
2007-05-21,1193.5774362180794
2007-05-22,1197.7122011171286
2007-05-23,1201.2858606395675
2007-05-24,1207.6194476242342
2007-05-25,1196.1392086437259
2007-05-28,1195.3552637951566
2007-05-29,1203.3002962148075
2007-05-30,1205.1457715763354
2007-05-31,1190.4685781467851
2007-06-01,1211.717507553316
2007-06-04,1210.904264558673
2007-06-05,1210.0135401953116
2007-06-06,1212.4342947409552
2007-06-07,1218.9285486564324
2007-06-08,1222.7743811494556
2007-06-11,1229.2635389166562
2007-06-12,1234.1795595589417
2007-06-13,1233.3218696984568
2007-06-14,1247.8182787744975
2007-06-15,1257.6496695025528
2007-06-18,1253.5954690458711
2007-06-19,1253.5136118992023
2007-06-20,1287.4992910342298
2007-06-21,1309.3176968397431
2007-06-22,1308.5134495607888
2007-06-25,1314.3456570235096
2007-06-26,1302.5736276396742
2007-06-27,1303.1460440191245
2007-06-28,1306.2273158312012
2007-06-29,1298.1915987804107
2007-07-02,1297.1035441833988
2007-07-03,1306.5756544851927
2007-07-04,1315.509143101513
2007-07-05,1327.664588062668
2007-07-06,1326.797950239709
2007-07-09,1352.8731840244825
2007-07-10,1349.6190870453736
2007-07-11,1333.361982434285
2007-07-12,1340.202089018658
2007-07-13,1355.6240921523763
2007-07-16,1346.6726022467951
2007-07-17,1355.3330578236928
2007-07-18,1347.8209019847038
2007-07-19,1345.6362419778254
2007-07-20,1362.6526485595484
2007-07-23,1364.9721477288147
2007-07-24,1381.8187602748917
2007-07-25,1383.7234883275737
2007-07-26,1363.6116537901808
2007-07-27,1310.699711863626
2007-07-30,1300.8575427899152
2007-07-31,1329.1621167305086
2007-08-01,1267.7191321150199
2007-08-02,1284.2355461175284
2007-08-03,1292.9187261533439
2007-08-06,1272.681789071015
2007-08-07,1265.0526617342518
2007-08-08,1291.9460645551696
2007-08-09,1315.1372058320007
2007-08-10,1275.8135625815992
2007-08-13,1288.746789504438
2007-08-14,1289.7972215972277
2007-08-15,1254.130005263202
2007-08-16,1201.7931443039538
2007-08-17,1180.8750338923082
2007-08-20,1251.6026883065717
2007-08-21,1244.7593132376662
2007-08-22,1243.8785999894371
2007-08-23,1272.1188254578144
2007-08-24,1255.7153261434562
2007-08-27,1256.6873547245425
2007-08-28,1256.6773664608031
2007-08-29,1239.3711820610874
2007-08-30,1259.4985541319343
2007-08-31,1296.1429727777072
2007-09-03,1290.9033729222863
2007-09-04,1284.9799955392307
2007-09-05,1278.407921267746
2007-09-06,1289.9467861753078
2007-09-07,1282.172042810301
2007-09-10,1264.1751650085212
2007-09-11,1266.2260242105708
2007-09-12,1264.7702266349077
2007-09-13,1252.432345579779
2007-09-14,1269.068361367604
2007-09-17,1247.4642355290996
2007-09-18,1247.3031807556135
2007-09-19,1251.8977152777986
2007-09-20,1251.8551354397523
2007-09-21,1268.668342160188
2007-09-24,1269.952945395705
2007-09-25,1266.0119543724204
2007-09-26,1290.5362971073507
2007-09-27,1318.2620380579187
2007-09-28,1315.1880768151073
2007-10-01,1324.6249938718627
2007-10-02,1352.9206771914994
2007-10-03,1365.956917129352
2007-10-04,1354.2643481997425
2007-10-05,1353.8338656231188
2007-10-08,1376.9777130111927
2007-10-09,1367.0142706004
2007-10-10,1359.5252527197679
2007-10-11,1360.6355317367593
2007-10-12,1336.192700590537
2007-10-15,1339.3833113005805
2007-10-16,1353.9879073110073
2007-10-17,1347.758114809726
2007-10-18,1353.274507004217
2007-10-19,1354.7028093419956
2007-10-22,1331.559538804662
2007-10-23,1338.3378237040695
2007-10-24,1330.6325675971957
2007-10-25,1348.2831027377983
2007-10-26,1356.1949946833383
2007-10-29,1386.4289530471556
2007-10-30,1377.0733836506463
2007-10-31,1369.1367813671377
2007-11-01,1353.4083359077008
2007-11-02,1306.2793723237835
2007-11-05,1317.7518763887479
2007-11-06,1310.892587006693
2007-11-07,1301.2639861870255
2007-11-08,1254.8562726853079
2007-11-09,1269.3748956131271
2007-11-12,1239.3030364249273
2007-11-13,1239.2270097601142
2007-11-14,1257.2724750533082
2007-11-15,1257.2733362213296
2007-11-16,1231.7578218109388
2007-11-19,1221.673862278113
2007-11-20,1212.9250069080872
2007-11-21,1182.070972319256
2007-11-22,1184.7310951612305
2007-11-23,1169.416221558914
2007-11-26,1193.8157683987731
2007-11-27,1169.9611681215401
2007-11-28,1162.5856823586334
2007-11-29,1189.8197486642405
2007-11-30,1210.8225327025784
2007-12-03,1203.2583926847385
2007-12-04,1211.2823258032608
2007-12-05,1234.361684994406
2007-12-06,1230.847364849497
2007-12-07,1235.7231757563695
2007-12-10,1209.8686630331345
2007-12-11,1217.8921349755808
2007-12-12,1186.7618796118963
2007-12-13,1141.561038497483
2007-12-14,1143.1187420536767
2007-12-17,1098.9563623039298
2007-12-18,1088.1278744619892
2007-12-19,1126.9904004834798
2007-12-20,1110.4026207269424
2007-12-21,1125.766795881364
2007-12-24,1155.3232542770768
2007-12-25,1157.3763659380152
2007-12-26,1152.6130108671732
2007-12-27,1178.6989916289108
2007-12-28,1173.2901839597262
2007-12-31,1194.1640967088222
2008-01-01,1194.1640967088222
2008-01-02,1161.350115814358
2008-01-03,1144.9160320834599
2008-01-04,1146.9743544277358
2008-01-07,1093.5676361306337
2008-01-08,1103.4044468213874
2008-01-09,1137.2543744651293
2008-01-10,1138.6312639615965
2008-01-11,1141.2195614223542
2008-01-14,1143.1670674282047
2008-01-15,1182.9745712637373
2008-01-16,1146.8858571328778
2008-01-17,1123.4783798138153
2008-01-18,1138.5040926547204
2008-01-21,1140.7370410954634
2008-01-22,1051.324960017225
2008-01-23,1028.402803918454
2008-01-24,1019.8916628014431
2008-01-25,1058.3242633135599
2008-01-28,1017.1171561365327
2008-01-29,1037.6969258949305
2008-01-30,1028.2553987982387
2008-01-31,1034.450643730457
2008-02-01,1050.5516383360057
2008-02-04,1053.3117765331194
2008-02-05,1068.1238099086231
2008-02-06,1065.7803984293002
2008-02-07,1077.0969896905897
2008-02-08,1077.6170930898813
2008-02-11,1077.6170930898813
2008-02-12,1044.304337326372
2008-02-13,1046.625074951789
2008-02-14,1090.0884241313704
2008-02-15,1097.9968159494683
2008-02-18,1114.251723334009
2008-02-19,1140.7541536148135
2008-02-20,1122.6768382497335
2008-02-21,1153.1014573000014
2008-02-22,1158.905338522195
2008-02-25,1177.6921734235793
2008-02-26,1192.4031650007075
2008-02-27,1205.9524792866082
2008-02-28,1198.1225920448621
2008-02-29,1192.3405175436212
2008-03-03,1146.217086745062
2008-03-04,1177.883203874292
2008-03-05,1167.2957037594822
2008-03-06,1206.480564532396
2008-03-07,1201.4542535528908
2008-03-10,1164.392784113062
2008-03-11,1171.6532636833012
2008-03-12,1164.718991197274
2008-03-13,1126.0359563868356
2008-03-14,1115.6940285995836
2008-03-17,1094.1558717410599
2008-03-18,1092.12115473372
2008-03-19,1116.393394512017
2008-03-20,1152.1677534709777
2008-03-21,1180.0884984542522
2008-03-24,1235.6472959607377
2008-03-25,1219.1175155996439
2008-03-26,1201.8522813693342
2008-03-27,1154.5116111725927
2008-03-28,1145.9237669650888
2008-03-31,1133.7037732388994
2008-04-01,1145.411340841916
2008-04-02,1180.1045414268137
2008-04-03,1173.7972717792213
2008-04-04,1165.7818227262583
2008-04-07,1185.5937410858478
2008-04-08,1168.6314788399252
2008-04-09,1154.668778018936
2008-04-10,1194.6831478650142
2008-04-11,1205.5551461392909
2008-04-14,1190.1724925034039
2008-04-15,1200.7289515872046
2008-04-16,1210.1693526580757
2008-04-17,1204.437777937837
2008-04-18,1205.5813223229377
2008-04-21,1197.2329984149271
2008-04-22,1190.876062928007
2008-04-23,1208.8572506990795
2008-04-24,1214.667954018511
2008-04-25,1213.2140154959473
2008-04-28,1238.2787520346733
2008-04-29,1223.2134983897931
2008-04-30,1228.309823833746
2008-05-01,1237.730536051752
2008-05-02,1241.7973637973687
2008-05-05,1211.924422269998
2008-05-06,1211.3957360738775
2008-05-07,1239.510610652118
2008-05-08,1208.976364420697
2008-05-09,1206.4625908769456
2008-05-12,1196.7078998378627
2008-05-13,1236.3562677346872
2008-05-14,1240.7749266024439
2008-05-15,1259.9445844061427
2008-05-16,1268.1555294863413
2008-05-19,1288.625731724046
2008-05-20,1244.856360715991
2008-05-21,1239.0467879440957
2008-05-22,1236.237275571046
2008-05-23,1188.5303446644273
2008-05-26,1162.9491988959712
2008-05-27,1179.7756170765133
2008-05-28,1156.9982848278753
2008-05-29,1176.997773442462
2008-05-30,1172.7097437122547
2008-06-02,1195.3774181186811
2008-06-03,1173.5968138063608
2008-06-04,1179.2546500523988
2008-06-05,1187.7496602704987
2008-06-06,1171.9069900751228
2008-06-09,1151.021108229282
2008-06-10,1138.66175846875
2008-06-11,1131.7896311218822
2008-06-12,1099.9776469813783
2008-06-13,1106.9567826298592
2008-06-16,1114.1443184577308
2008-06-17,1117.8280366376896
2008-06-18,1118.5901058090622
2008-06-19,1092.5092133185553
2008-06-20,1067.0581911731067
2008-06-23,1077.869735170003
2008-06-24,1047.965654081033
2008-06-25,1074.2670817343458
2008-06-26,1048.09264848415
2008-06-27,1008.3040311406626
2008-06-30,999.8806465202352
2008-07-01,985.8191700151693
2008-07-02,976.4637928549575
2008-07-03,993.7388326450365
2008-07-04,975.5828633544413
2008-07-07,994.8438519467115
2008-07-08,949.2551044495588
2008-07-09,950.2875841234124
2008-07-10,947.4474238468852
2008-07-11,970.3894673239829
2008-07-14,958.6299202381125
2008-07-15,912.7950347182202
2008-07-16,911.32784129251
2008-07-17,949.5879063064235
2008-07-18,926.0451697898936
2008-07-21,964.6908945581805
2008-07-22,961.1706583372446
2008-07-23,1000.0337883212255
2008-07-24,1008.871377276482
2008-07-25,979.7410206108331
2008-07-28,975.5699230171285
2008-07-29,951.5545726308334
2008-07-30,965.6568154107026
2008-07-31,955.3114894585622
2008-08-01,951.2184839611504
2008-08-04,950.9041032250743
2008-08-05,929.7119544489185
2008-08-06,967.2602253819467
2008-08-07,967.6107056911292
2008-08-08,1015.3679740135474
2008-08-11,1028.9000495769658
2008-08-12,1039.6224266646598
2008-08-13,1040.959474420213
2008-08-14,1037.0627603099247
2008-08-15,1032.155833249292
2008-08-18,999.6709456731221
2008-08-19,994.8296287072282
2008-08-20,997.6239721883322
2008-08-21,966.7595858207146
2008-08-22,968.1674080587951
2008-08-25,985.6252690414948
2008-08-26,977.213212896683
2008-08-27,994.00976558703
2008-08-28,985.3327916108279
2008-08-29,985.1476903775663
2008-09-01,950.5701886987214
2008-09-02,930.0460750712207
2008-09-03,915.729588229699
2008-09-04,905.1332050579074
2008-09-05,902.9390599357118
2008-09-08,964.7310531384469
2008-09-09,929.3058297550575
2008-09-10,933.4243765795632
2008-09-11,905.934163826002
2008-09-12,909.3301727351882
2008-09-15,869.5268347367543
2008-09-16,830.861907534886
2008-09-17,844.4625717632666
2008-09-18,808.6651392524794
2008-09-19,858.4756906701103
2008-09-22,864.9902272713537
2008-09-23,869.5236219834402
2008-09-24,865.7306540292864
2008-09-25,851.6822637361553
2008-09-26,839.5217491925133
2008-09-29,849.5254029984029
2008-09-30,841.4100730282671
2008-10-01,850.4186781411327
