Date,SAUDI ARABIA IMI QUALITY
2016-11-23,840.2410683572307
2016-11-24,844.5628201537027
2016-11-25,844.6303716690119
2016-11-28,855.3066915492886
2016-11-29,854.4474174163418
2016-11-30,866.6811365965938
2016-12-01,887.7252676452397
2016-12-02,887.7607719220417
2016-12-05,888.2296593753751
2016-12-06,893.4127526874004
2016-12-07,890.2297394109993
2016-12-08,891.5434397916696
2016-12-09,891.5909741979071
2016-12-12,889.5552267137576
2016-12-13,882.4726591566963
2016-12-14,880.7212833144953
2016-12-15,883.8136981228
2016-12-16,883.6958987041742
2016-12-19,885.8503290387266
2016-12-20,878.3534344373402
2016-12-21,878.5399351025337
2016-12-22,880.7103518441528
2016-12-23,880.6047102671171
2016-12-26,881.4785602725567
2016-12-27,886.1147386866442
2016-12-28,888.3987965216563
2016-12-29,886.6634294565048
2016-12-30,886.7106954850484
2017-01-02,892.5821191132527
2017-01-03,890.1827813898859
2017-01-04,885.3395276336445
2017-01-05,884.8852061231693
2017-01-06,884.9559818408394
2017-01-09,870.6604278677062
2017-01-10,854.4249536474578
2017-01-11,837.6157274172426
2017-01-12,842.0043804202381
2017-01-13,842.0043804202379
2017-01-16,828.4954753220413
2017-01-17,832.9537650961977
2017-01-18,832.8565356166591
2017-01-19,830.1855423161327
2017-01-20,830.1634072814758
2017-01-23,842.1774202551978
2017-01-24,853.7661175323508
2017-01-25,860.3218495935297
2017-01-26,856.989713945369
2017-01-27,856.9668630190833
2017-01-30,854.9855240636891
2017-01-31,848.2292593592721
2017-02-01,845.6376410167803
2017-02-02,846.3912264552656
2017-02-03,846.3912264552654
2017-02-06,845.5809897768527
2017-02-07,842.2272209056662
2017-02-08,833.6789128096235
2017-02-09,835.4669877851933
2017-02-10,835.4669877851933
2017-02-13,843.3491306734675
2017-02-14,841.8582955149305
2017-02-15,843.5261551236828
2017-02-16,850.3177643875106
2017-02-17,850.3177643875106
2017-02-20,842.6602556142481
2017-02-21,843.1042129085299
2017-02-22,848.4303597962737
2017-02-23,843.2726809823085
2017-02-24,843.2164680501163
2017-02-27,834.9755094785457
2017-02-28,836.5007659266602
2017-03-01,835.4934072281732
2017-03-02,838.1208370823
2017-03-03,838.1208370822998
2017-03-06,836.1649349087761
2017-03-07,837.5685437602626
2017-03-08,835.3163856867941
2017-03-09,830.7905813198905
2017-03-10,830.7684292672737
2017-03-13,820.8257407512476
2017-03-14,817.3236117865971
2017-03-15,821.8649676296125
2017-03-16,828.0812853538519
2017-03-17,828.1254491002211
2017-03-20,830.3619341351659
2017-03-21,825.6049961615511
2017-03-22,819.6017981489008
2017-03-23,823.7453707632009
2017-03-24,823.7453707632009
2017-03-27,820.886549601561
2017-03-28,823.0799631044983
2017-03-29,830.8163125833584
2017-03-30,836.3085848235322
2017-03-31,836.3197348613273
2017-04-03,830.3734817827401
2017-04-04,830.4175948957148
2017-04-05,837.7359038228383
2017-04-06,841.0619858792962
2017-04-07,840.9947071997688
2017-04-10,839.0069565217298
2017-04-11,834.7188211504767
2017-04-12,842.4332978448863
2017-04-13,841.6024017084203
2017-04-14,841.6024017084203
2017-04-17,831.2611783870934
2017-04-18,823.5725144494074
2017-04-19,824.4450649193838
2017-04-20,819.9695219555092
2017-04-21,819.9913860602995
2017-04-24,833.312561762204
2017-04-25,826.859204326017
2017-04-26,828.0271525060181
2017-04-27,829.874064652737
2017-04-28,829.9072574024731
2017-05-01,834.9791898253854
2017-05-02,835.3716113764074
2017-05-03,830.4343141500353
2017-05-04,826.2456412754466
2017-05-05,826.1465155886585
2017-05-08,823.3162320449655
2017-05-09,832.4240265573422
2017-05-10,834.0358072877256
2017-05-11,829.4531154031713
2017-05-12,829.4420575026854
2017-05-15,829.099868719962
2017-05-16,833.3506005574365
2017-05-17,834.126624047404
2017-05-18,831.7230799495329
2017-05-19,831.7785259370233
2017-05-22,835.4254330815344
2017-05-23,829.7639712142806
2017-05-24,825.6078520517816
2017-05-25,826.3582396112729
2017-05-26,826.3582396112731
2017-05-29,824.5704887041768
2017-05-30,827.5609546602007
2017-05-31,828.7646656986981
2017-06-01,827.7709652520386
2017-06-02,827.8151106824293
2017-06-05,830.6109790015631
2017-06-06,828.7423803527506
2017-06-07,829.9860760825876
2017-06-08,817.9040042927622
2017-06-09,817.8603897241975
2017-06-12,811.687211349822
2017-06-13,812.545461838479
2017-06-14,813.7239924629631
2017-06-15,810.8624938245366
2017-06-16,810.9489858238779
2017-06-19,833.8720212788841
2017-06-20,824.5800286166427
2017-06-21,862.9846965423153
2017-06-22,876.5221575767916
2017-06-23,876.615638316681
2017-06-26,876.2418349423123
2017-06-27,876.5688954544484
2017-06-28,876.6273248111728
2017-06-29,876.7442068960535
2017-06-30,876.6974503221236
2017-07-03,871.6991348828044
2017-07-04,856.6746165637381
2017-07-05,852.1276489820482
2017-07-06,849.2448200816418
2017-07-07,849.244820081642
2017-07-10,852.1747537513099
2017-07-11,852.427678146287
2017-07-12,859.3402279234293
2017-07-13,860.6195953328385
2017-07-14,860.6195953328385
2017-07-17,858.8957316558267
2017-07-18,857.1100821962086
2017-07-19,857.817347730987
2017-07-20,863.6751903609594
2017-07-21,863.7327679392827
2017-07-24,860.8659194772491
2017-07-25,857.3244113305888
2017-07-26,854.0400396892635
2017-07-27,849.7500692495835
2017-07-28,849.7613986462721
2017-07-31,842.0492306898935
2017-08-01,842.8714448425447
2017-08-02,843.2961788541245
2017-08-03,843.0554173850765
2017-08-04,843.0441773955109
2017-08-07,849.9149556662129
2017-08-08,852.1548228447309
2017-08-09,850.5568649852709
2017-08-10,850.9769772583867
2017-08-11,850.9769772583869
2017-08-14,843.9279349072538
2017-08-15,841.6048048813697
2017-08-16,844.3109846627907
2017-08-17,846.988693046609
2017-08-18,846.9661084882259
2017-08-21,854.5545369824696
2017-08-22,858.1426602396757
2017-08-23,857.988794300008
2017-08-24,855.4874053261457
2017-08-25,855.5102171069925
2017-08-28,855.827657700189
2017-08-29,854.1525933342359
2017-08-30,854.1525933342361
2017-08-31,854.1525933342364
2017-09-01,854.1070433879194
2017-09-04,854.1298177537939
2017-09-05,854.1298177537939
2017-09-06,857.7607065275129
2017-09-07,861.0620426191803
2017-09-08,861.0620426191803
2017-09-11,865.4818721519695
2017-09-12,865.6691096127233
2017-09-13,866.0010561225912
2017-09-14,861.5276020519716
2017-09-15,861.4816588138077
2017-09-18,861.4309045338015
2017-09-19,860.2499006473121
2017-09-20,853.6487242830799
2017-09-21,854.5208805841858
2017-09-22,854.5208805841858
2017-09-25,846.7882867377197
2017-09-26,844.3735885593557
2017-09-27,843.922632302355
2017-09-28,846.8595997676275
2017-09-29,846.8595997676275
2017-10-02,841.7759086370438
2017-10-03,842.7362331264533
2017-10-04,846.026104592973
2017-10-05,843.1326811486884
2017-10-06,843.1326811486884
2017-10-09,824.5951546115084
2017-10-10,820.6213831530271
2017-10-11,812.9785645872887
2017-10-12,821.5252948304767
2017-10-13,821.5033898258151
2017-10-16,815.2489317245576
2017-10-17,814.879859616782
2017-10-18,809.7201216776411
2017-10-19,812.4361726113302
2017-10-20,812.4361726113302
2017-10-23,798.4928534511695
2017-10-24,796.8963963007501
2017-10-25,799.2942824594394
2017-10-26,796.0810905601915
2017-10-27,796.1023176911028
2017-10-30,801.8059258828217
2017-10-31,798.9799479571066
2017-11-01,800.9885030129454
2017-11-02,801.8395494755102
2017-11-03,801.8288588516838
2017-11-06,801.8551072991097
2017-11-07,800.8755519289048
2017-11-08,802.4180224305251
2017-11-09,802.8925211210808
2017-11-10,802.8390020888766
2017-11-13,796.8369603000777
2017-11-14,797.4432708648957
2017-11-15,794.1695809007472
2017-11-16,791.6304042125236
2017-11-17,791.619849844092
2017-11-20,785.2792800062597
2017-11-21,781.2884887448031
2017-11-22,789.2867677031747
2017-11-23,796.1295102216889
2017-11-24,796.1188958691762
2017-11-27,802.6017956609419
2017-11-28,805.1190626082353
2017-11-29,805.6007888816956
2017-11-30,808.2527257879839
2017-12-01,808.2311741060976
2017-12-04,824.3211338376068
2017-12-05,818.1871920550662
2017-12-06,811.6355531458571
2017-12-07,811.9498593273994
2017-12-08,811.9715101689369
2017-12-11,811.3757594927863
2017-12-12,811.3432097348849
2017-12-13,807.6459360519464
2017-12-14,804.0329005552644
2017-12-15,804.0329005552644
2017-12-18,824.3622101761209
2017-12-19,824.489573999897
2017-12-20,827.9211412275973
2017-12-21,829.8190780650666
2017-12-22,829.8190780650666
2017-12-25,823.6507624796703
2017-12-26,824.8086816589845
2017-12-27,825.5977147032811
2017-12-28,827.9727812587986
2017-12-29,827.9727812587988
2018-01-01,827.5145665096466
2018-01-02,826.2171693966462
2018-01-03,828.740256214488
2018-01-04,834.9261812350949
2018-01-05,834.9261812350949
2018-01-08,845.2932505780009
2018-01-09,846.1489360409637
2018-01-10,849.0717986968897
2018-01-11,848.8324314716026
2018-01-12,848.8550651924111
2018-01-15,859.5506353551187
2018-01-16,863.2277806766832
2018-01-17,861.6304792452679
2018-01-18,864.4953090219329
2018-01-19,864.5068350113337
2018-01-22,861.4682333778555
2018-01-23,865.4872549069222
2018-01-24,862.2194608469222
2018-01-25,862.7640458100568
2018-01-26,862.7640458100568
2018-01-29,870.3504177414867
2018-01-30,876.98448078259
2018-01-31,883.4972662269286
2018-02-01,890.288106619427
2018-02-02,890.2762365861399
2018-02-05,878.8716114134219
2018-02-06,868.225067127314
2018-02-07,867.4520419134876
2018-02-08,867.7761403541176
2018-02-09,867.8224192800609
2018-02-12,866.9830734482599
2018-02-13,868.3309394506309
2018-02-14,872.4361910853917
2018-02-15,886.5066412047065
2018-02-16,886.5066412047065
2018-02-19,894.3160286795662
2018-02-20,890.3891487233175
2018-02-21,889.8842155016816
2018-02-22,891.879345676868
2018-02-23,891.9031275406282
2018-02-26,887.9163507292837
2018-02-27,889.1048981490405
2018-02-28,885.5357786876534
2018-03-01,886.9073581235758
2018-03-02,886.9783069282888
2018-03-05,886.2393265199031
2018-03-06,893.5424977099289
2018-03-07,898.3345410061213
2018-03-08,907.0830131988894
2018-03-09,907.0346431773888
2018-03-12,929.2812493047658
2018-03-13,931.3358841388145
2018-03-14,929.9841772996235
2018-03-15,929.6733175690217
2018-03-16,929.6981075353589
2018-03-19,924.7801374720582
2018-03-20,930.5785816673439
2018-03-21,933.0616503208882
2018-03-22,943.9429447523509
2018-03-23,943.9681165642108
2018-03-26,952.6410421859592
2018-03-27,959.0922534211506
2018-03-28,945.3087325288977
2018-03-29,939.9359074719233
2018-03-30,939.9359074719231
2018-04-02,923.9754828194815
2018-04-03,919.7952457279365
2018-04-04,932.4330917632414
2018-04-05,938.0622952352702
2018-04-06,938.0622952352702
2018-04-09,942.3603465348589
2018-04-10,938.1129694447039
2018-04-11,925.2353939543088
2018-04-12,925.5461750601359
2018-04-13,925.5461750601359
2018-04-16,955.5522083661939
2018-04-17,958.5172203675777
2018-04-18,960.3111561416596
2018-04-19,969.5613954302064
2018-04-20,969.6001768518523
2018-04-23,970.2006394197386
2018-04-24,964.9354613364397
2018-04-25,956.2313860519622
2018-04-26,953.3253457211553
2018-04-27,953.3126353944293
2018-04-30,951.312049616338
2018-05-01,950.2210045467615
2018-05-02,949.8197688796216
2018-05-03,944.9300375997361
2018-05-04,944.9300375997361
2018-05-07,945.9331206303174
2018-05-08,939.3695263012872
2018-05-09,921.9046460415217
2018-05-10,926.8412911960747
2018-05-11,926.8412911960747
2018-05-14,944.4016357950776
2018-05-15,942.2293459223453
2018-05-16,934.3552247536109
2018-05-17,933.1747223556486
2018-05-18,933.1747223556488
2018-05-21,931.7284754528097
2018-05-22,934.3379474769222
2018-05-23,935.7019612294281
2018-05-24,937.1821979159473
2018-05-25,937.1322208626387
2018-05-28,933.857461983539
2018-05-29,936.4840462817605
2018-05-30,934.999524846408
2018-05-31,948.2541156578523
2018-06-01,948.2667578661216
2018-06-04,974.550873397506
2018-06-05,980.8819764632794
2018-06-06,977.381642270814
2018-06-07,969.5631004500885
2018-06-08,969.5760279580944
2018-06-11,955.3491242630101
2018-06-12,957.1032776750641
2018-06-13,957.0905169785988
2018-06-14,957.0649966064424
2018-06-15,957.0905169785987
2018-06-18,957.0905169785987
2018-06-19,957.0267185999387
2018-06-20,945.226063381959
2018-06-21,952.9616842020587
2018-06-22,952.9743895108275
2018-06-25,977.2947026031569
2018-06-26,971.2609311636069
2018-06-27,970.9144459941184
2018-06-28,972.7151137165932
2018-06-29,972.7540186900112
2018-07-02,969.6433231676185
2018-07-03,964.7066984576
2018-07-04,967.43750485323
2018-07-05,962.9992477253833
2018-07-06,963.0249259934382
2018-07-09,977.5439573667402
2018-07-10,989.7630712882888
2018-07-11,980.9443175000667
2018-07-12,982.1624176718999
2018-07-13,982.1886069237543
2018-07-16,998.9400784415942
2018-07-17,996.6107998512024
2018-07-18,997.361766483434
2018-07-19,998.4027622099749
2018-07-20,998.4027622099746
2018-07-23,992.6079246999087
2018-07-24,990.3016327960327
2018-07-25,991.7258997461448
2018-07-26,987.2289236520372
2018-07-27,987.2289236520372
2018-07-30,977.4903668855966
2018-07-31,976.0003482144369
2018-08-01,977.0150502706687
2018-08-02,974.1222950521081
2018-08-03,974.1352821372474
2018-08-06,972.4491063469698
2018-08-07,977.2054500045606
2018-08-08,974.6131701219033
2018-08-09,972.351599502901
2018-08-10,972.3645629809697
2018-08-13,937.7757992867697
2018-08-14,937.0417473292244
2018-08-15,930.6846728454158
2018-08-16,930.1687968817645
2018-08-17,930.2183992706131
2018-08-20,930.1935974149291
2018-08-21,930.1935974149291
2018-08-22,930.1935974149291
2018-08-23,930.1811969830387
2018-08-24,930.193597414929
2018-08-27,943.3621558160822
2018-08-28,952.2943803405288
2018-08-29,950.5706530036263
2018-08-30,942.8886971905545
2018-08-31,942.8886971905542
2018-09-03,947.4814094375995
2018-09-04,952.3745416295982
2018-09-05,924.6913152274223
2018-09-06,924.5505068594877
2018-09-07,924.5012093305287
2018-09-10,942.778885927784
2018-09-11,939.387949339641
2018-09-12,933.3396539664866
2018-09-13,925.7959365873268
2018-09-14,925.795936587327
2018-09-17,925.6809841184152
2018-09-18,931.7959368899711
2018-09-19,940.1179815838101
2018-09-20,939.4874412194629
2018-09-21,939.4749163902234
2018-09-24,939.4874412194629
2018-09-25,953.5873319159933
2018-09-26,960.7819279614408
2018-09-27,963.7116634743778
2018-09-28,963.6988148421063
2018-10-01,974.3384881360759
2018-10-02,965.1633574947705
2018-10-03,971.7990572791807
2018-10-04,965.4209728205874
2018-10-05,965.2922706165639
2018-10-08,963.2778081418363
2018-10-09,956.8302678359652
2018-10-10,948.8450445471027
2018-10-11,916.4144139115464
2018-10-12,916.2311798911694
2018-10-15,922.502109648641
2018-10-16,942.9100210473581
2018-10-17,931.5001841410738
2018-10-18,936.5217963151364
2018-10-19,936.5217963151368
2018-10-22,954.0439835911662
2018-10-23,924.369224088411
2018-10-24,917.2757220240973
2018-10-25,968.2762843956892
2018-10-26,968.289191132262
2018-10-29,964.7303551251343
2018-10-30,961.6215041628003
2018-10-31,969.850522365607
2018-11-01,967.853171894997
2018-11-02,967.853171894997
2018-11-05,957.1741657588826
2018-11-06,959.7188678475752
2018-11-07,957.2903023994262
2018-11-08,951.1133016427132
2018-11-09,951.0625938547626
2018-11-12,959.0549550947193
2018-11-13,956.1979333256218
2018-11-14,942.3778373535541
2018-11-15,941.4769459080158
2018-11-16,941.4016709100086
2018-11-19,931.5677904129299
2018-11-20,928.9283264679235
2018-11-21,928.1897773455215
2018-11-22,942.2086564138715
2018-11-23,942.2463251723736
2018-11-26,932.9351705890055
2018-11-27,936.6489247375133
2018-11-28,944.5127125706821
2018-11-29,955.4463357440454
2018-11-30,955.4845357707959
2018-12-03,982.7193084947038
2018-12-04,979.8248666332081
2018-12-05,980.6954765930799
2018-12-06,974.6827687724522
2018-12-07,974.6308106313583
2018-12-10,970.6818476464074
2018-12-11,969.1116447967096
2018-12-12,977.1096641311182
2018-12-13,983.1763556734796
2018-12-14,983.2156717192139
2018-12-17,997.5792302171288
2018-12-18,995.4745357959541
2018-12-19,984.3905861746205
2018-12-20,972.8933165141182
2018-12-21,972.7507433548417
2018-12-24,971.8196104504555
2018-12-25,959.9514493547038
2018-12-26,958.7067921164452
2018-12-27,964.5919853449582
2018-12-28,964.6176971703461
