Date,MAURITIUS SMALL CAP
2013-12-02,1094.7914005493794
2013-12-03,1094.7914005493794
2013-12-04,1093.4213381925513
2013-12-05,1092.1421743316025
2013-12-06,1088.0982966592724
2013-12-09,1095.9753496436188
2013-12-10,1105.0976165046452
2013-12-11,1122.6626291781195
2013-12-12,1142.1977044442508
2013-12-13,1136.4521869311927
2013-12-16,1150.4745453512073
2013-12-17,1147.9322126689435
2013-12-18,1138.0645323804808
2013-12-19,1125.1894083165512
2013-12-20,1132.8291177109431
2013-12-23,1128.0797879451447
2013-12-24,1131.8331750613988
2013-12-25,1131.8331750613988
2013-12-26,1126.6101545676136
2013-12-27,1136.5328028470676
2013-12-30,1134.9132361211846
2013-12-31,1134.9132361211846
2014-01-01,1134.9132361211846
2014-01-02,1133.0279981874282
2014-01-03,1138.2667391538366
2014-01-06,1142.8505647904717
2014-01-07,1143.956986470862
2014-01-08,1138.1841283151482
2014-01-09,1142.1107946404518
2014-01-10,1140.3098619892735
2014-01-13,1144.0857224594365
2014-01-14,1139.4734901846261
2014-01-15,1135.5297078789647
2014-01-16,1130.9482792130414
2014-01-17,1134.68695121044
2014-01-20,1125.2981356865575
2014-01-21,1124.0238994505098
2014-01-22,1126.5810928116744
2014-01-23,1117.9479872398094
2014-01-24,1114.7835757736786
2014-01-27,1118.9867403329406
2014-01-28,1112.7532456348442
2014-01-29,1103.7791745230697
2014-01-30,1092.8839968564607
2014-01-31,1091.0864902826838
2014-02-03,1068.3750500043939
2014-02-04,1054.9866396543791
2014-02-05,1056.7218150485476
2014-02-06,1056.7218150485476
2014-02-07,1060.7319711805962
2014-02-10,1059.0492392186907
2014-02-11,1056.3766107495148
2014-02-12,1058.6450203651398
2014-02-13,1065.503792376379
2014-02-14,1062.1504674524413
2014-02-17,1067.020112044793
2014-02-18,1069.959481249677
2014-02-19,1085.203603553024
2014-02-20,1089.1884990659473
2014-02-21,1090.1974403879715
2014-02-24,1088.3894844337626
2014-02-25,1090.1974403879713
2014-02-26,1088.665296228577
2014-02-27,1088.665296228577
2014-02-28,1089.2851177543582
2014-03-03,1075.4676804141377
2014-03-04,1079.0837577613302
2014-03-05,1074.1885398100542
2014-03-06,1068.5093768104498
2014-03-07,1072.5650294637571
2014-03-10,1067.484138016804
2014-03-11,1069.5085411755324
2014-03-12,1064.1787643922657
2014-03-13,1066.188775633648
2014-03-14,1068.3191316611815
2014-03-17,1064.7220770402482
2014-03-18,1059.4734441685891
2014-03-19,1059.0137441030056
2014-03-20,1045.3798640676787
2014-03-21,1050.9635904469972
2014-03-24,1052.953518711264
2014-03-25,1054.7055212382381
2014-03-26,1072.2935976111064
2014-03-27,1081.8025736211498
2014-03-28,1084.2683066402046
2014-03-31,1086.069416784125
2014-04-01,1084.2683066402046
2014-04-02,1089.311525896425
2014-04-03,1090.5141239360357
2014-04-04,1114.7842734060189
2014-04-07,1116.6360745246334
2014-04-08,1108.2286840122713
2014-04-09,1122.5597269854559
2014-04-10,1118.5941202856247
2014-04-11,1121.1476881957315
2014-04-14,1120.0254823420046
2014-04-15,1122.0818686825098
2014-04-16,1122.032475596407
2014-04-17,1122.4068608068162
2014-04-18,1119.3123104267986
2014-04-21,1119.7387260311907
2014-04-22,1115.9296808998386
2014-04-23,1116.730921533635
2014-04-24,1116.6741303200524
2014-04-25,1115.1862234175605
2014-04-28,1120.801736819116
2014-04-29,1115.7951316396716
2014-04-30,1112.5633244174678
2014-05-01,1110.7090522101055
2014-05-02,1105.1372427205006
2014-05-05,1105.1372427205006
2014-05-06,1099.9985990699552
2014-05-07,1091.714842362538
2014-05-08,1089.7063981168653
2014-05-09,1083.1790386605912
