Date,BAHRAIN DOMESTIC SMALL CAP
2005-07-11,957.2810243337599
2005-07-12,951.1753924940856
2005-07-13,948.5268945394512
2005-07-14,948.1675113361675
2005-07-15,948.1675113361675
2005-07-18,945.3510328897173
2005-07-19,944.763369995379
2005-07-20,943.7177023529669
2005-07-21,942.4416630343351
2005-07-22,942.4416630343351
2005-07-25,940.4884934512713
2005-07-26,940.4884934512713
2005-07-27,941.0788955766801
2005-07-28,935.2096012103927
2005-07-29,935.2096012103927
2005-08-01,921.8647864785078
2005-08-02,921.8647864785078
2005-08-03,921.8647864785078
2005-08-04,921.8647864785078
2005-08-05,921.8647864785078
2005-08-08,917.8255626000195
2005-08-09,917.8255626000195
2005-08-10,914.7727466801823
2005-08-11,914.7727466801823
2005-08-12,914.7727466801823
2005-08-15,911.9945495177419
2005-08-16,909.137392960095
2005-08-17,905.0200394253098
2005-08-18,902.2018489594404
2005-08-19,902.2018489594404
2005-08-22,890.756275202687
2005-08-23,892.274617791873
2005-08-24,890.3214482088093
2005-08-25,890.3214482088093
2005-08-26,890.3214482088093
2005-08-29,894.8266964291366
2005-08-30,915.4276701637277
2005-08-31,919.726697669771
2005-09-01,925.0519819245561
2005-09-02,925.0519819245561
2005-09-05,929.8098968769863
2005-09-06,928.9465880135998
2005-09-07,931.1663027563832
2005-09-08,950.7077842041167
2005-09-09,950.7077842041167
2005-09-12,958.6852135891166
2005-09-13,956.732044006053
2005-09-14,959.7848599258901
2005-09-15,958.9098399526777
2005-09-16,958.9098399526777
2005-09-19,955.6285150531306
2005-09-20,950.5502741371648
2005-09-21,947.266797514431
2005-09-22,943.0610038212037
2005-09-23,943.0610038212037
2005-09-26,943.1430448513647
2005-09-27,945.6951234886284
2005-09-28,945.8904404469347
2005-09-29,950.0234575269519
2005-09-30,950.0234575269519
2005-10-03,957.9753636946463
2005-10-04,969.469110026334
2005-10-05,974.3554580228317
2005-10-06,976.6456658881433
2005-10-07,976.3137636641529
2005-10-10,979.7386567892296
2005-10-11,977.9091399382337
2005-10-12,977.2576392251187
2005-10-13,954.7226993548376
2005-10-14,954.7226993548376
2005-10-17,955.200736273744
2005-10-18,955.5913701903568
2005-10-19,964.8991224303716
2005-10-20,965.0225263794969
2005-10-21,965.0225263794969
2005-10-24,970.6965037874779
2005-10-25,969.1322561016077
2005-10-26,956.239624833968
2005-10-27,950.2570545395354
2005-10-28,950.2570545395354
2005-10-31,948.9386848401483
2005-11-01,949.6669249455701
2005-11-02,955.9212150185843
2005-11-03,955.9212150185843
2005-11-04,955.8138124109854
2005-11-07,957.6833177814549
2005-11-08,953.5394963667294
2005-11-09,954.6040984424526
2005-11-10,959.7206718446847
2005-11-11,960.1545170624254
2005-11-14,957.1664810001016
2005-11-15,969.4150239745436
2005-11-16,975.3231537656347
2005-11-17,960.8025768150849
2005-11-18,960.8025768150849
2005-11-21,969.8099229501
2005-11-22,946.8572374610684
2005-11-23,963.3129204801261
2005-11-24,962.336206150885
2005-11-25,962.336206150885
2005-11-28,980.4979559352507
2005-11-29,965.5864157607766
2005-11-30,956.4196018178857
2005-12-01,956.4196018178857
2005-12-02,956.6425115824059
2005-12-05,949.4365318273896
2005-12-06,951.6584177334564
2005-12-07,944.8276093408947
2005-12-08,945.6370282307577
2005-12-09,945.6370282307577
2005-12-12,944.2073210623491
2005-12-13,944.2073210623491
2005-12-14,939.2874308417724
2005-12-15,942.5156393523442
2005-12-16,942.5156393523442
2005-12-19,936.0861045125606
2005-12-20,928.1830905390095
2005-12-21,932.1507439427005
2005-12-22,927.675230903337
2005-12-23,927.675230903337
2005-12-26,931.0809186074704
2005-12-27,929.3438416787624
2005-12-28,926.5312187995403
2005-12-29,934.8085934164258
2005-12-30,934.8085934164258
2006-01-02,931.835585907324
2006-01-03,942.9991903874776
2006-01-04,948.3554651459336
2006-01-05,953.5784469498799
2006-01-06,953.5784469498799
2006-01-09,940.4220546302515
2006-01-10,940.4220546302515
2006-01-11,940.4220546302515
2006-01-12,940.4220546302515
2006-01-13,940.4220546302515
2006-01-16,923.4087568352248
2006-01-17,920.2981932939651
2006-01-18,925.8944427228625
2006-01-19,935.8568865091748
2006-01-20,935.8568865091748
2006-01-23,945.2874412108401
2006-01-24,954.9559033327467
2006-01-25,940.1467088322504
2006-01-26,948.5782409418133
2006-01-27,948.5782409418133
2006-01-30,973.6930245212623
2006-01-31,973.6930245212623
2006-02-01,968.138309756095
2006-02-02,966.0751299861756
2006-02-03,966.0751299861756
2006-02-06,961.4254135222778
2006-02-07,954.7597558040771
2006-02-08,954.7597558040771
2006-02-09,954.7597558040771
2006-02-10,954.7597558040771
2006-02-13,954.4865215984918
2006-02-14,932.4067118478513
2006-02-15,927.6337352599841
2006-02-16,934.2272014066725
2006-02-17,934.1182444948869
2006-02-20,944.0207303856744
2006-02-21,942.5908335506209
2006-02-22,952.5561196347217
2006-02-23,947.159395164812
2006-02-24,947.159395164812
2006-02-27,954.032800366747
2006-02-28,948.1973176412362
2006-03-01,943.111925842091
2006-03-02,939.637771984675
2006-03-03,939.637771984675
2006-03-06,923.7677166628076
2006-03-07,922.0313994602443
2006-03-08,922.0313994602443
2006-03-09,921.047639655435
2006-03-10,920.9403301743695
2006-03-13,896.8916061619728
2006-03-14,887.776369325669
2006-03-15,859.0653359055142
2006-03-16,846.9628112209699
2006-03-17,846.7661160605533
2006-03-20,846.96281122097
2006-03-21,848.6028178753348
2006-03-22,848.4101568994338
2006-03-23,839.1338601847314
2006-03-24,839.1338601847314
2006-03-27,824.8759137466278
2006-03-28,824.8759137466278
2006-03-29,826.8573673096143
2006-03-30,829.7554377525287
2006-03-31,829.7554377525287
2006-04-03,830.6259411537168
2006-04-04,825.5792576200569
2006-04-05,828.4691722585734
2006-04-06,831.6252836662502
2006-04-07,831.5274555561707
2006-04-10,835.513565066646
2006-04-11,832.5417789628273
2006-04-12,843.2857507751766
2006-04-13,855.3705846827417
2006-04-14,855.3705846827417
2006-04-17,859.2045381031737
2006-04-18,857.417523133375
2006-04-19,850.1357893650614
2006-04-20,836.7446551770428
2006-04-21,836.7446551770428
2006-04-24,801.556704632933
2006-04-25,800.0350866426007
2006-04-26,799.8424767704068
2006-04-27,796.6784749304821
2006-04-28,796.6784749304821
2006-05-01,814.8223248911545
2006-05-02,805.6695037644969
2006-05-03,803.6416344272387
2006-05-04,806.6597252900015
2006-05-05,806.6597252900015
2006-05-08,790.5402530759602
2006-05-09,780.4984601506931
2006-05-10,775.3354349765132
2006-05-11,774.3449709872696
2006-05-12,774.3449709872696
2006-05-15,777.6118527109624
2006-05-16,775.8953328232767
2006-05-17,774.5470637179188
2006-05-18,771.7258853023113
2006-05-19,771.7258853023113
2006-05-22,773.3793157952613
2006-05-23,772.3243921444111
2006-05-24,763.7693284285682
2006-05-25,766.6243051971687
2006-05-26,766.6243051971687
2006-05-29,775.7254462745416
2006-05-30,776.7252999108731
2006-05-31,774.744371932386
2006-06-01,774.0304062963519
2006-06-02,774.0304062963519
2006-06-05,775.6544044915788
2006-06-06,776.0332068348974
2006-06-07,776.0332068348974
2006-06-08,776.0332068348974
2006-06-09,776.0332068348974
2006-06-12,776.0332068348974
2006-06-13,777.5629770988213
2006-06-14,769.4783318598177
2006-06-15,767.318859437565
2006-06-16,767.318859437565
2006-06-19,766.9882398907733
2006-06-20,763.7433437365546
2006-06-21,764.9042431891509
2006-06-22,768.3544605638454
2006-06-23,768.3544605638454
2006-06-26,766.7330960646118
2006-06-27,755.0085580231445
2006-06-28,750.7214322334021
2006-06-29,742.7985589593745
2006-06-30,742.7985589593745
