Date,AC ASIA ex JAPAN SMALL VALUE
1999-06-17,342.18946672715555
1999-06-18,342.4059283638316
1999-06-21,351.2509721594162
1999-06-22,356.1982676644287
1999-06-23,362.1524061213993
1999-06-24,362.4143329395753
1999-06-25,360.9462837357864
1999-06-28,362.89240029420836
1999-06-29,363.9808561132102
1999-06-30,361.38578613031467
1999-07-01,364.4611452414868
1999-07-02,368.14634542107126
1999-07-05,372.4451958680412
1999-07-06,371.1506948312541
1999-07-07,369.41204387002836
1999-07-08,373.3261941794854
1999-07-09,377.05433808389836
1999-07-12,377.3173090156482
1999-07-13,370.98916163560534
1999-07-14,365.076999360761
1999-07-15,363.2153524623977
1999-07-16,358.654793604496
1999-07-19,358.2079251492843
1999-07-20,361.2556405911543
1999-07-21,356.7950910321402
1999-07-22,355.2324702052312
1999-07-23,344.8028276679442
1999-07-26,334.8634145931802
1999-07-27,340.16110080105653
1999-07-28,347.1626079329164
1999-07-29,350.0247031414478
1999-07-30,347.09697870042106
1999-08-02,345.5432949246897
1999-08-03,347.6225762877478
1999-08-04,348.4497097681421
1999-08-05,339.3703644983664
1999-08-06,337.9355910454664
1999-08-09,338.6691549870541
1999-08-10,332.06175404574464
1999-08-11,325.1505292512326
1999-08-12,328.9329217117511
1999-08-13,324.7240829540746
1999-08-16,329.73351149024603
1999-08-17,326.78193589902247
1999-08-18,333.1926947674227
1999-08-19,339.5221144668951
1999-08-20,342.53072177785947
1999-08-23,350.22549594753133
1999-08-24,349.4672014960207
1999-08-25,350.2609867826476
1999-08-26,348.5411502131573
1999-08-27,346.3623496934712
1999-08-30,344.533829656115
1999-08-31,344.06127180750065
1999-09-01,339.4911517452816
1999-09-02,333.9413225088582
1999-09-03,331.4388210350684
1999-09-06,332.9521433323415
1999-09-07,331.9587794211404
1999-09-08,328.28776761334746
1999-09-09,330.8160098442593
1999-09-10,334.2052156708478
1999-09-13,337.2216820183699
1999-09-14,337.7066368156983
1999-09-15,333.2752943583278
1999-09-16,329.40594866990904
1999-09-17,330.5383275836087
1999-09-20,329.22134844654295
1999-09-21,327.0670470850511
1999-09-22,323.89671756151296
1999-09-23,322.95919266948664
1999-09-24,320.6551390083124
1999-09-27,314.9133018207442
1999-09-28,314.3580779052993
1999-09-29,313.85911044326895
1999-09-30,312.1973715854879
1999-10-01,312.1857932004907
1999-10-04,312.1868582825293
1999-10-05,311.8725971595745
1999-10-06,315.856235315076
1999-10-07,321.7993264536298
1999-10-08,321.80870328269384
1999-10-11,323.5461023476997
1999-10-12,325.3315564240355
1999-10-13,323.1792442119084
1999-10-14,324.6130676152305
1999-10-15,318.9173942372784
1999-10-18,314.777139292643
1999-10-19,313.67652873275284
1999-10-20,321.20909906571364
1999-10-21,322.1807408793362
1999-10-22,323.10732598767316
1999-10-25,320.49311624681485
1999-10-26,319.1029161568205
1999-10-27,314.96837911936433
1999-10-28,315.11275369541255
1999-10-29,315.1140647067138
1999-11-01,316.8402574098861
1999-11-02,319.15080302968965
1999-11-03,319.17492148771174
1999-11-04,321.9474440866944
1999-11-05,323.4447111291814
1999-11-08,324.3305283543804
1999-11-09,325.8127466921612
1999-11-10,326.5327920130508
1999-11-11,328.13840534422604
1999-11-12,328.2659409905716
1999-11-15,331.0286634716847
1999-11-16,332.6541912326589
1999-11-17,326.9486444077113
1999-11-18,326.46749401709707
1999-11-19,327.68490392096004
1999-11-22,328.50387827361226
1999-11-23,327.43914205497737
1999-11-24,324.13143994519294
1999-11-25,320.71046121152716
1999-11-26,317.2137341966305
1999-11-29,316.92474940116205
1999-11-30,320.11205186830625
1999-12-01,320.18639291081234
1999-12-02,322.0393679855448
1999-12-03,323.9501972378459
1999-12-06,325.719037485529
1999-12-07,322.9302542401924
1999-12-08,323.34367330431667
1999-12-09,323.9898492254741
1999-12-10,328.693442880671
1999-12-13,331.7270991437556
1999-12-14,331.0114134460074
1999-12-15,326.6090926041872
1999-12-16,326.4504295080081
1999-12-17,325.11878722881204
1999-12-20,325.7692453630822
1999-12-21,321.9724557709512
1999-12-22,323.5236371353496
1999-12-23,323.74984198078846
1999-12-24,324.416195396442
1999-12-27,325.5861887679026
1999-12-28,325.6625203323513
1999-12-29,326.2368920934557
1999-12-30,328.7472866579266
1999-12-31,328.81071842836144
2000-01-03,337.1641023414922
2000-01-04,342.5276085474141
2000-01-05,331.57250259855175
2000-01-06,326.0775846391837
2000-01-07,331.2302681826221
2000-01-10,336.540916499022
2000-01-11,331.19747798571865
2000-01-12,332.99275702722406
2000-01-13,332.0042062552175
2000-01-14,331.6336287348143
2000-01-17,334.8353999453595
2000-01-18,332.906990958294
2000-01-19,327.1616350969813
2000-01-20,326.4392477174121
2000-01-21,327.11683386367594
2000-01-24,328.9586766102843
2000-01-25,326.75165562200397
2000-01-26,329.21258446851857
2000-01-27,335.46093173431365
2000-01-28,335.0023214540677
2000-01-31,332.96210508645066
2000-02-01,334.9201655931364
2000-02-02,337.01171109631713
2000-02-03,337.71747803619064
2000-02-04,339.8418559947683
2000-02-07,340.4639781397223
2000-02-08,339.01685134732344
2000-02-09,339.70819882496033
2000-02-10,341.4656179503182
2000-02-11,339.29495250724125
2000-02-14,335.5828731036429
2000-02-15,333.85354697092663
2000-02-16,337.6273570320209
2000-02-17,341.07961717448893
2000-02-18,339.632627662543
2000-02-21,339.1465784954553
2000-02-22,331.1556538715751
2000-02-23,334.3930386508196
2000-02-24,328.962340396541
2000-02-25,325.2882148121836
2000-02-28,321.3912645381859
2000-02-29,318.6822358457998
2000-03-01,321.8481568941125
2000-03-02,323.3312720104042
2000-03-03,321.64470912668656
2000-03-06,325.2877772391088
2000-03-07,323.69198844929383
2000-03-08,323.4066852263491
2000-03-09,324.20460364133515
2000-03-10,323.64607480853635
2000-03-13,316.16905034635454
2000-03-14,313.96316795451054
2000-03-15,308.66142626023674
2000-03-16,304.8202232218468
2000-03-17,307.8020892793982
2000-03-20,305.2374300653683
2000-03-21,308.0017211819955
2000-03-22,311.76071007782133
2000-03-23,315.3722470805299
2000-03-24,316.87474567020007
2000-03-27,321.1783680988597
2000-03-28,321.5011696738225
2000-03-29,319.39859367472434
2000-03-30,316.17845189875254
2000-03-31,316.30601488077764
2000-04-03,310.04803469082594
2000-04-04,306.1131111484176
2000-04-05,304.8465147136249
2000-04-06,304.62647819137413
2000-04-07,309.42942125343393
2000-04-10,314.2466839575985
2000-04-11,312.7348373329897
2000-04-12,312.99648101506585
2000-04-13,309.56899792663563
2000-04-14,309.4662532012193
2000-04-17,288.8534643975948
2000-04-18,294.16238982743596
2000-04-19,293.7421656736841
2000-04-20,291.86955857574486
2000-04-21,293.0435309735822
2000-04-24,289.57548884443344
2000-04-25,287.5267125814178
2000-04-26,285.50454602080356
2000-04-27,283.2416613091473
2000-04-28,286.1620116087405
2000-05-01,284.9531358479834
2000-05-02,282.9439799254828
2000-05-03,279.2869898902596
2000-05-04,280.23923047747684
2000-05-05,283.6693320279286
2000-05-08,281.90329556695673
2000-05-09,280.60856150249873
2000-05-10,277.5833331534609
2000-05-11,273.7288645891233
2000-05-12,273.8990635908672
2000-05-15,271.0604266442218
2000-05-16,273.20439848356494
2000-05-17,271.35949980846783
2000-05-18,267.56170863852446
2000-05-19,267.7979067653036
2000-05-22,260.708901124383
2000-05-23,258.3892879451069
2000-05-24,256.5208748464246
2000-05-25,258.0666809939082
2000-05-26,252.86401632800067
2000-05-29,253.58691562092554
2000-05-30,256.08151993209617
2000-05-31,259.22800484269646
2000-06-01,257.6232715429365
2000-06-02,261.51378823704215
2000-06-05,267.2028251734551
2000-06-06,266.7335983280679
2000-06-07,268.6704506522619
2000-06-08,267.7660197895562
2000-06-09,268.37151899413067
2000-06-12,268.00855052773613
2000-06-13,264.4726398153766
2000-06-14,265.5249802392323
