Date,AC AMERICAS SMALL VALUE
2009-01-16,542.7445144211756
2009-01-19,542.7209190854218
2009-01-20,505.15535805208805
2009-01-21,530.8542655128563
2009-01-22,513.9216995178438
2009-01-23,519.2109972284778
2009-01-26,523.6762680214699
2009-01-27,530.0293344769884
2009-01-28,551.4728381096072
2009-01-29,527.7171413557038
2009-01-30,513.8790023460418
2009-02-02,517.1350612266834
2009-02-03,518.8362871165604
2009-02-04,515.5472275394607
2009-02-05,521.5871751566204
2009-02-06,541.621926443421
2009-02-09,540.890240887051
2009-02-10,513.6268557786282
2009-02-11,517.1585811605253
2009-02-12,517.640709130475
2009-02-13,511.71590684559783
2009-02-16,511.652760093608
2009-02-17,487.44936430801135
2009-02-18,480.41203771618484
2009-02-19,470.50476802570256
2009-02-20,464.34950408106226
2009-02-23,445.69098339823927
2009-02-24,465.93061143384296
2009-02-25,456.9392619098911
2009-02-26,451.35335087462556
2009-02-27,446.0423595411465
2009-03-02,419.6873338946782
2009-03-03,410.7758270350137
2009-03-04,423.42433550950847
2009-03-05,398.2046241712172
2009-03-06,398.01774755202985
2009-03-09,391.97343993926313
2009-03-10,421.94372408623246
2009-03-11,422.5494243779812
2009-03-12,445.9038350322461
2009-03-13,449.82787792305595
2009-03-16,444.8174176181125
2009-03-17,463.1813581846811
2009-03-18,481.350474203797
2009-03-19,478.24862233700475
2009-03-20,463.5212973424704
2009-03-23,502.6408784713256
2009-03-24,485.27010039975636
2009-03-25,494.41562352111237
2009-03-26,513.406629315481
2009-03-27,498.25604431019224
2009-03-30,477.10926688663125
2009-03-31,487.2828785461735
2009-04-01,495.9369653627977
2009-04-02,520.300446172289
2009-04-03,530.7098228810548
2009-04-06,522.4459827516889
2009-04-07,504.7071152819937
2009-04-08,515.3684026662269
2009-04-09,548.7983832931727
2009-04-10,548.7983832931727
2009-04-13,552.2672621997787
2009-04-14,533.8954251933739
2009-04-15,546.2304744312221
2009-04-16,560.8343156577719
2009-04-17,567.9429478976847
2009-04-20,531.1764845518521
2009-04-21,553.8668465570717
2009-04-22,553.39365312528
2009-04-23,553.684135994794
2009-04-24,571.2285660196773
2009-04-27,559.0522495458939
2009-04-28,561.625563377903
2009-04-29,583.4772324460537
2009-04-30,581.4090635081717
2009-05-01,581.8912312476447
2009-05-04,611.7340671138227
2009-05-05,607.4656181695726
2009-05-06,616.0791195252853
2009-05-07,599.5437673973074
2009-05-08,626.3928887477737
2009-05-11,610.5310604324953
2009-05-12,602.7755757027564
2009-05-13,571.7594519569566
2009-05-14,583.8470216287559
2009-05-15,576.1429105620323
2009-05-18,601.7441421134175
2009-05-19,602.2814167631295
2009-05-20,598.3847108656911
2009-05-21,588.7899432615985
2009-05-22,585.52199752949
2009-05-25,585.6847848532742
2009-05-26,609.915789833386
2009-05-27,596.2765231818278
2009-05-28,601.9127324590639
2009-05-29,611.9504242805988
2009-06-01,635.79202736431
2009-06-02,638.4626196164766
2009-06-03,627.483302245283
2009-06-04,640.4281182342637
2009-06-05,639.3871254185758
2009-06-08,633.4616664339048
2009-06-09,637.7978492315589
2009-06-10,634.9274109472466
2009-06-11,639.0499127953236
2009-06-12,638.8994303013226
2009-06-15,619.3005521115064
2009-06-16,609.9191492754169
2009-06-17,605.7396176618523
2009-06-18,610.4053554873433
2009-06-19,614.2712897264897
2009-06-22,588.1965690266503
2009-06-23,585.8403017022379
2009-06-24,594.1518448273647
2009-06-25,608.4533941212923
2009-06-26,614.0706921110483
2009-06-29,616.6326736908877
2009-06-30,612.9455558679417
2009-07-01,623.8490410264465
2009-07-02,600.9517533338624
2009-07-03,601.2774687640581
2009-07-06,598.891512516871
2009-07-07,586.3909798037424
2009-07-08,579.2249922577885
2009-07-09,581.1435291047588
2009-07-10,580.8580173105648
2009-07-13,597.0540197151655
2009-07-14,602.7032134693087
2009-07-15,626.1318470402609
2009-07-16,633.7630330703402
2009-07-17,630.2278686521786
2009-07-20,641.2918884884511
2009-07-21,638.4703336768803
2009-07-22,642.4143468259457
2009-07-23,662.3278532076087
2009-07-24,666.9697976437142
2009-07-27,673.2899892403337
2009-07-28,672.4547349214939
2009-07-29,667.2213435067912
2009-07-30,680.3122657880265
2009-07-31,681.680366606198
2009-08-03,696.1590550160837
2009-08-04,706.074206603647
2009-08-05,706.5092801690743
2009-08-06,699.9007389840983
2009-08-07,719.7694816236385
2009-08-10,718.4869711263078
2009-08-11,704.4684493043763
2009-08-12,716.0716113748538
2009-08-13,722.4029831139773
2009-08-14,711.3598487659232
2009-08-17,687.7755849643527
2009-08-18,698.9904104224461
2009-08-19,702.9485972585314
2009-08-20,713.6030063943869
2009-08-21,730.67074705238
2009-08-24,729.7978204055613
2009-08-25,734.026388080443
2009-08-26,733.6568756089487
2009-08-27,735.7038221900455
2009-08-28,737.5946618369852
2009-08-31,727.144444145089
2009-09-01,706.7320163658896
2009-09-02,700.6855630148845
2009-09-03,710.7943587866984
2009-09-04,721.3771595170223
2009-09-07,722.2354379200561
2009-09-08,731.6020931031068
2009-09-09,742.4065308467634
2009-09-10,752.8807880678573
2009-09-11,753.5605200301285
2009-09-14,762.1123728039619
2009-09-15,771.3938319833693
2009-09-16,790.682777040909
2009-09-17,784.5900816177625
2009-09-18,785.5111096498106
2009-09-21,780.7137003674985
2009-09-22,790.8091940216411
2009-09-23,779.2662844501876
2009-09-24,761.8093201623767
2009-09-25,757.8079507712924
2009-09-28,776.5856542832356
2009-09-29,775.8405053353786
2009-09-30,770.5325007227146
2009-10-01,744.1017173091097
2009-10-02,738.3023941600904
2009-10-05,755.7999192562164
2009-10-06,768.0728751729963
2009-10-07,769.0308227235081
2009-10-08,779.3261866968274
2009-10-09,786.3550668838338
2009-10-12,787.1777865435412
2009-10-13,783.8622985683705
2009-10-14,800.7715052762335
2009-10-15,801.0243778760085
2009-10-16,789.9228972802524
2009-10-19,798.1418470965166
2009-10-20,787.219792004088
2009-10-21,779.0910738098918
2009-10-22,790.8051625343022
2009-10-23,775.7166343863079
2009-10-26,764.6215395516739
2009-10-27,755.3921231538208
2009-10-28,728.4258356653858
2009-10-29,749.5490450633865
2009-10-30,726.1978674699415
2009-11-02,724.4461316373203
2009-11-03,735.3506205706567
2009-11-04,729.7643771800413
2009-11-05,749.5649074485481
2009-11-06,747.773096139037
2009-11-09,767.2043963257706
2009-11-10,763.3525969391985
2009-11-11,771.0976532960889
2009-11-12,756.6971530487563
2009-11-13,763.4045576109232
2009-11-16,781.2430984890146
2009-11-17,780.2283198185522
2009-11-18,780.5921929984186
2009-11-19,762.8009057092182
2009-11-20,760.5555243438387
2009-11-23,771.3321548801287
2009-11-24,767.6119203623643
2009-11-25,770.7388904650558
2009-11-26,769.0203966986427
2009-11-27,752.7228054618324
2009-11-30,757.7796059756558
2009-12-01,769.782554954005
2009-12-02,777.207407061496
2009-12-03,768.6977149887473
2009-12-04,783.0162901197904
2009-12-07,782.3267546998507
2009-12-08,776.1630014838481
2009-12-09,776.1115687658488
2009-12-10,776.1470919053166
2009-12-11,783.4156683018733
2009-12-14,794.4857071484063
2009-12-15,791.4411150607523
2009-12-16,796.5365701901262
2009-12-17,788.2402974445243
2009-12-18,794.597766257164
2009-12-21,804.1509344306425
2009-12-22,810.5096429635182
2009-12-23,817.7993738151233
2009-12-24,822.9641294291077
2009-12-25,822.9641294291077
2009-12-28,822.6194949093452
2009-12-29,821.8960736088186
2009-12-30,820.6690355997343
2009-12-31,811.2646727275257
2010-01-01,811.2646727275257
2010-01-04,826.1578605402135
2010-01-05,826.5073128519807
2010-01-06,829.7202184317085
2010-01-07,836.5592642751363
2010-01-08,840.1394368166742
2010-01-11,840.8434492735315
2010-01-12,829.9505637670796
2010-01-13,839.9424789732998
2010-01-14,843.0470336297376
2010-01-15,833.7691138803715
2010-01-18,834.3702775970216
2010-01-19,845.5292921443461
2010-01-20,835.6577445355523
2010-01-21,821.9737150488475
2010-01-22,806.2235993374748
2010-01-25,808.327833222131
2010-01-26,802.6638977578962
2010-01-27,806.8708802017285
2010-01-28,796.8563687872642
2010-01-29,788.966094132574
2010-02-01,799.8181942778092
2010-02-02,810.0137786556098
2010-02-03,803.794859928778
2010-02-04,777.9940804761605
2010-02-05,781.0159771787341
2010-02-08,773.7526103436455
2010-02-09,783.0061416616211
2010-02-10,783.598721624994
2010-02-11,794.7057272220105
2010-02-12,800.6855190705833
2010-02-15,801.1000540323384
2010-02-16,815.254922310013
2010-02-17,819.7093146197886
2010-02-18,826.1394694682771
2010-02-19,829.8850581052812
2010-02-22,831.87293029467
2010-02-23,821.459688134961
2010-02-24,827.805604288296
2010-02-25,827.2528344543896
2010-02-26,826.6838367412785
2010-03-01,840.5843896849145
2010-03-02,847.4786944129238
2010-03-03,848.6968277423571
2010-03-04,851.9420590582205
2010-03-05,866.5492159137118
2010-03-08,868.9338078406777
2010-03-09,871.1405589125997
2010-03-10,877.9309520876645
2010-03-11,880.4630177750947
2010-03-12,881.5359555312126
2010-03-15,879.63477495368
2010-03-16,888.232645363416
2010-03-17,895.2226589760571
2010-03-18,892.2272996297847
2010-03-19,883.8610444364199
2010-03-22,892.6491989182804
2010-03-23,900.6407945772538
2010-03-24,894.4350176931619
2010-03-25,889.7974465720933
2010-03-26,889.2508034530548
2010-03-29,894.7694498458053
2010-03-30,895.7687308675594
2010-03-31,890.4207905682757
2010-04-01,899.1593297890377
2010-04-02,899.1593297890377
2010-04-05,915.1155441823696
2010-04-06,921.3251554887048
2010-04-07,917.283928777682
2010-04-08,916.5283411967487
2010-04-09,922.7502098350368
2010-04-12,925.039941509281
2010-04-13,926.8035311307445
2010-04-14,943.1448466351892
2010-04-15,942.5482231224955
2010-04-16,928.4908569226645
2010-04-19,926.6561582118802
2010-04-20,940.4683451084629
2010-04-21,947.9901688925372
2010-04-22,957.3518619695258
2010-04-23,966.7087320523061
2010-04-26,963.5871315611245
2010-04-27,937.6751933749069
2010-04-28,939.6354501123312
2010-04-29,959.578057708789
2010-04-30,936.5597859571535
2010-05-03,952.7107740334714
2010-05-04,923.9345676670433
2010-05-05,911.0315298991189
2010-05-06,879.0574950958621
2010-05-07,855.2540391897535
2010-05-10,903.0049421551652
2010-05-11,908.0998584840794
2010-05-12,929.4213762708698
2010-05-13,920.7587279930723
2010-05-14,898.9546885342938
2010-05-17,898.4409773862805
2010-05-18,882.4250196385416
2010-05-19,871.2993466934704
2010-05-20,829.2201753387026
2010-05-21,843.6986298088838
2010-05-24,833.8366855983966
2010-05-25,830.9553682535785
2010-05-26,835.6507964812813
2010-05-27,870.6053969473164
2010-05-28,861.5649070864911
2010-05-31,862.4097653801676
2010-06-01,837.5566629722538
2010-06-02,858.2235275493581
2010-06-03,864.0373317850789
2010-06-04,825.0686998766586
2010-06-07,808.0226321458694
2010-06-08,810.6884106119523
2010-06-09,812.2392518911806
2010-06-10,839.4794912425604
2010-06-11,848.5767186148238
2010-06-14,853.3456999398977
2010-06-15,874.3355356215449
2010-06-16,870.4647160750911
2010-06-17,868.703703857382
2010-06-18,870.074406336126
2010-06-21,864.3248626308093
2010-06-22,846.5868549011757
2010-06-23,842.9795174182758
2010-06-24,829.5766789152667
2010-06-25,842.857431830471
2010-06-28,839.5634860998293
2010-06-29,807.94827524944
2010-06-30,798.8654191958786
2010-07-01,792.88749773388
2010-07-02,785.9659342972651
2010-07-05,785.2421000584242
2010-07-06,780.0352571225451
2010-07-07,807.9584786328331
2010-07-08,819.2276683995667
2010-07-09,830.9836954071427
2010-07-12,824.5526690401763
2010-07-13,848.2219458052692
2010-07-14,844.0556533550925
2010-07-15,840.9448662558317
2010-07-16,812.3601391263426
2010-07-19,816.5805226850019
2010-07-20,828.7601314021317
2010-07-21,817.5113284710658
2010-07-22,843.8707053421157
2010-07-23,858.1213562224867
2010-07-26,875.0088389420328
2010-07-27,871.2392546365251
2010-07-28,859.5037384762647
2010-07-29,859.5546272651357
2010-07-30,860.2148169645644
2010-08-02,876.1959476490047
2010-08-03,867.4922311841758
2010-08-04,876.2127996126977
2010-08-05,869.4095345037535
2010-08-06,865.1352147960603
2010-08-09,874.5637810968525
2010-08-10,860.3753779464461
2010-08-11,829.9759270811597
2010-08-12,825.6319760050272
2010-08-13,820.7588598195567
2010-08-16,824.1064490904834
2010-08-17,838.3693578047015
2010-08-18,841.2771828759779
2010-08-19,822.5313851524711
2010-08-20,820.6990353917888
2010-08-23,812.7307622292545
2010-08-24,802.77972025698
2010-08-25,811.0468414386863
2010-08-26,806.730262725716
2010-08-27,824.6539343770693
2010-08-30,809.239387098449
2010-08-31,811.1402169619561
2010-09-01,838.99810278111
2010-09-02,847.5477340526702
2010-09-03,859.9709257293748
2010-09-06,860.6242751732897
2010-09-07,844.7539025690562
2010-09-08,849.9279862425494
2010-09-09,853.0182548434888
2010-09-10,855.6288344988263
2010-09-13,872.4893727103831
2010-09-14,870.6715137182184
2010-09-15,873.0037400487593
2010-09-16,867.9082169310901
2010-09-17,869.9459860860416
2010-09-20,887.9198572837139
2010-09-21,881.4694540252322
2010-09-22,873.6787574708987
2010-09-23,863.4902208175782
2010-09-24,888.3324583139344
2010-09-27,885.6425813916954
2010-09-28,892.801000173123
2010-09-29,894.2996266484764
2010-09-30,894.8843634262464
2010-10-01,899.1246906869493
2010-10-04,890.2415774517956
2010-10-05,911.3740032133293
2010-10-06,909.2560970720734
2010-10-07,907.2330564964208
2010-10-08,916.7641262410905
2010-10-11,917.6463403689689
2010-10-12,921.4242908358174
2010-10-13,933.6677878219765
2010-10-14,931.3184963691002
2010-10-15,928.4303270441723
2010-10-18,936.2537558208478
2010-10-19,918.7239674804908
2010-10-20,931.0277664265772
2010-10-21,927.9808970033115
2010-10-22,931.4053130780785
2010-10-25,935.1543255852998
2010-10-26,931.8540652941865
2010-10-27,926.643239670168
2010-10-28,925.5700935196927
2010-10-29,928.7376050861845
2010-11-01,927.0372198144325
2010-11-02,939.4354102858762
2010-11-03,941.3959885893001
2010-11-04,964.0862583908136
2010-11-05,968.6586795840966
2010-11-08,967.4845893054465
2010-11-09,953.7123788589552
2010-11-10,960.6988643265439
2010-11-11,957.5699434274139
2010-11-12,943.0374939243787
2010-11-15,944.2986963848067
2010-11-16,924.6341478334631
2010-11-17,928.0700318818734
2010-11-18,942.0881330525856
2010-11-19,945.2577050877102
2010-11-22,947.4871990840975
2010-11-23,936.8846028836261
2010-11-24,955.4470507904729
2010-11-25,956.0237319291456
2010-11-26,950.0118049197658
2010-11-29,948.8256443060794
2010-11-30,943.7383216364514
2010-12-01,963.1677771718656
2010-12-02,976.9958928289253
2010-12-03,983.373882933548
2010-12-06,985.5848232938338
2010-12-07,987.951045605781
2010-12-08,988.1578175926611
2010-12-09,991.4096300047754
2010-12-10,1001.3371533843963
2010-12-13,1000.0473441092341
2010-12-14,999.2480939377989
2010-12-15,993.4727047195901
2010-12-16,1000.9047753002205
2010-12-17,1002.5367975921918
2010-12-20,1005.3563168795012
2010-12-21,1015.9166886268309
2010-12-22,1020.2946923820281
2010-12-23,1018.1149431463975
2010-12-24,1018.7274087270422
2010-12-27,1021.8711676265943
2010-12-28,1021.4314344363934
2010-12-29,1023.2608797111039
2010-12-30,1023.4366820911154
