Date,EM LATIN AMERICA IMI VALUE WEIGHTED
2004-12-21,2396.5195297175005
2004-12-22,2386.194776427812
2004-12-23,2386.5127130777155
2004-12-24,2386.7475576990437
2004-12-27,2376.4717480549666
2004-12-28,2389.271520728208
2004-12-29,2404.749969119905
2004-12-30,2414.9533867281552
2004-12-31,2422.143996233062
2005-01-03,2416.9428373801575
2005-01-04,2370.8874916656464
2005-01-05,2352.9595412744948
2005-01-06,2343.6010820983133
2005-01-07,2374.353973971757
2005-01-10,2372.8800639864908
2005-01-11,2343.5639993291693
2005-01-12,2332.1045046701033
2005-01-13,2375.4756300637773
2005-01-14,2406.3425548009664
2005-01-17,2399.6556320247296
2005-01-18,2388.933038722178
2005-01-19,2402.227505415106
2005-01-20,2364.6014386554675
2005-01-21,2373.3874807605807
2005-01-24,2393.2655185164667
2005-01-25,2412.280586087461
2005-01-26,2422.5917687931365
2005-01-27,2417.0275900668457
2005-01-28,2427.2049835757816
2005-01-31,2469.8484977263765
2005-02-01,2498.027779711826
2005-02-02,2507.8937257438756
2005-02-03,2557.0186619700044
2005-02-04,2610.695882037973
2005-02-07,2629.785107660752
2005-02-08,2627.4702351806973
2005-02-09,2681.0402095734935
2005-02-10,2663.8691363927214
2005-02-11,2678.7480178504443
2005-02-14,2675.3930056152717
2005-02-15,2689.5014864521563
2005-02-16,2657.207842029644
2005-02-17,2686.3910084639097
2005-02-18,2674.8538744158395
2005-02-21,2677.442270021872
2005-02-22,2649.9224984919524
2005-02-23,2687.7929139694925
2005-02-24,2744.3060148290174
2005-02-25,2751.0592364286313
2005-02-28,2742.4482409733637
2005-03-01,2723.280055569873
2005-03-02,2742.652852541131
2005-03-03,2755.960827677724
2005-03-04,2780.3457620281843
2005-03-07,2805.634097107079
2005-03-08,2723.8904832984867
2005-03-09,2670.197189007859
2005-03-10,2620.212243132611
2005-03-11,2614.3317516671727
2005-03-14,2569.9547989886128
2005-03-15,2537.507834096708
2005-03-16,2536.6429805514276
2005-03-17,2568.6471359650373
2005-03-18,2574.336732945218
2005-03-21,2569.663885040481
2005-03-22,2537.7406165595544
2005-03-23,2509.0305951203013
2005-03-24,2546.2732783945094
2005-03-25,2546.2227697626054
2005-03-28,2530.027290121557
2005-03-29,2503.1091256339905
2005-03-30,2541.303541743027
2005-03-31,2569.1845250517913
2005-04-01,2600.722523298478
2005-04-04,2586.0612356350275
2005-04-05,2582.2667569486075
2005-04-06,2574.90391364778
2005-04-07,2612.061570469981
2005-04-08,2605.640992345934
2005-04-11,2596.9320929792343
2005-04-12,2605.336471465194
2005-04-13,2607.856007528533
2005-04-14,2547.9836578553
2005-04-15,2469.0754950926075
2005-04-18,2437.9856718401406
2005-04-19,2509.1566853135073
2005-04-20,2484.359840144727
2005-04-21,2493.562098276181
2005-04-22,2486.7540636635326
2005-04-25,2557.689526395719
2005-04-26,2587.4735044020317
2005-04-27,2567.7399481621824
2005-04-28,2510.1832789574414
2005-04-29,2525.3231773333587
2005-05-02,2565.3198042713007
2005-05-03,2555.23218310448
2005-05-04,2621.659013569517
2005-05-05,2633.404481748272
2005-05-06,2670.7352906033416
2005-05-09,2673.758720924531
2005-05-10,2613.233906618447
2005-05-11,2609.830833908029
2005-05-12,2595.8691573057445
2005-05-13,2588.7151323710436
2005-05-16,2615.6392964345814
2005-05-17,2631.3794475808504
2005-05-18,2684.7436461514512
2005-05-19,2714.1343323904966
2005-05-20,2711.286620761587
2005-05-23,2706.328496880967
2005-05-24,2718.7079977419558
2005-05-25,2734.5976371540632
2005-05-26,2759.698299122057
2005-05-27,2807.497129066721
2005-05-30,2843.644587397149
2005-05-31,2835.7353026191627
2005-06-01,2892.174131800499
2005-06-02,2948.021995193675
2005-06-03,2959.1767645258324
2005-06-06,2859.4373802718806
2005-06-07,2831.7772719762997
2005-06-08,2820.029392289797
2005-06-09,2812.709626064957
2005-06-10,2863.64847380235
2005-06-13,2896.5150538709377
2005-06-14,2958.3699365728667
2005-06-15,2942.968801748651
2005-06-16,2993.0873177442245
2005-06-17,3015.8820848550295
2005-06-20,3039.2758222930847
2005-06-21,3023.8154830200947
2005-06-22,3029.3766393640176
2005-06-23,2977.1860612726414
2005-06-24,2963.9311601471836
2005-06-27,2984.6042695171477
2005-06-28,3023.315436545324
2005-06-29,3038.53337808782
2005-06-30,3005.231081069738
2005-07-01,3082.5072755415226
2005-07-04,3054.1098268823607
2005-07-05,3065.603169495256
2005-07-06,3032.496328852583
2005-07-07,3011.541868056449
2005-07-08,3060.503219449322
2005-07-11,3059.94854702741
2005-07-12,3080.575751876099
2005-07-13,3115.4083582102194
2005-07-14,3117.987575331804
2005-07-15,3087.0647293025213
2005-07-18,3104.002099437114
2005-07-19,3126.7546450923596
2005-07-20,3139.7253226466432
2005-07-21,3144.199462845246
2005-07-22,3112.829623889185
2005-07-25,3020.2645178041407
2005-07-26,3011.4960748393178
2005-07-27,3076.095363551904
2005-07-28,3128.45531366255
2005-07-29,3136.5186304645863
2005-08-01,3164.6155820911945
2005-08-02,3238.5940672784627
2005-08-03,3230.256802759651
2005-08-04,3214.9598731573046
2005-08-05,3234.321989253462
2005-08-08,3251.569671221473
2005-08-09,3279.3083139559913
2005-08-10,3323.33560930096
2005-08-11,3265.720052885659
2005-08-12,3225.795764685037
2005-08-15,3299.4484873718834
2005-08-16,3273.801075303855
2005-08-17,3283.70663251179
2005-08-18,3278.5249855566813
2005-08-19,3204.592415108539
2005-08-22,3265.232647888805
2005-08-23,3237.9777616259526
2005-08-24,3215.084600431586
2005-08-25,3227.795592105824
2005-08-26,3191.8995171620554
2005-08-29,3234.9911023457
2005-08-30,3281.9722540059342
2005-08-31,3325.6443093448383
2005-09-01,3300.8518928079543
2005-09-02,3327.479766285514
2005-09-05,3364.5621511083955
2005-09-06,3418.59797342265
2005-09-07,3435.6578289709237
2005-09-08,3448.518324940124
2005-09-09,3486.8766050167637
2005-09-12,3527.8108554522764
2005-09-13,3485.7100282278557
2005-09-14,3498.6372416381796
2005-09-15,3574.3724778452233
2005-09-16,3621.8009738084907
2005-09-19,3682.5091308453393
2005-09-20,3679.5117899345482
2005-09-21,3748.739802766669
2005-09-22,3744.0976231828618
2005-09-23,3797.321086457347
2005-09-26,3820.1623628726716
2005-09-27,3827.264708293579
2005-09-28,3866.9118200752864
2005-09-29,3871.7554851834498
2005-09-30,3925.2819996810194
2005-10-03,3985.9852944948057
2005-10-04,3935.24480714823
2005-10-05,3769.763835128102
2005-10-06,3597.450183458405
2005-10-07,3677.712512535564
2005-10-10,3728.234963734565
2005-10-11,3776.5287319152358
2005-10-12,3736.2128189665527
2005-10-13,3661.248748488028
2005-10-14,3597.1334009466964
2005-10-17,3718.1949773017245
2005-10-18,3625.096526469033
2005-10-19,3604.4387293696454
2005-10-20,3537.567576484728
2005-10-21,3568.0604537726012
2005-10-24,3674.8964974621867
2005-10-25,3608.1060401238683
2005-10-26,3634.737095924059
2005-10-27,3526.9755299423987
2005-10-28,3581.299470381174
2005-10-31,3727.9179495893545
2005-11-01,3789.3521942410102
2005-11-02,3783.7217531436945
2005-11-03,3834.9331233630396
2005-11-04,3860.718154289769
2005-11-07,3909.2906691813264
2005-11-08,3922.9381184965982
2005-11-09,3963.0869124704795
2005-11-10,3954.6613677970504
2005-11-11,3962.098797056802
2005-11-14,3922.566259919358
2005-11-15,3919.5398843806142
2005-11-16,3973.5859134771017
2005-11-17,4031.798465852234
2005-11-18,4011.0691581674646
2005-11-21,4018.055166466538
2005-11-22,4027.5574488524157
2005-11-23,4071.111497950141
2005-11-24,4069.8183168106702
2005-11-25,4105.117501271366
2005-11-28,4055.7500868857715
2005-11-29,4097.643873038197
2005-11-30,4104.981119624726
2005-12-01,4203.5946731064505
2005-12-02,4266.111177102142
2005-12-05,4242.829757872324
2005-12-06,4318.6112602012245
2005-12-07,4270.384420860191
2005-12-08,4159.638344910004
2005-12-09,4144.004175530576
2005-12-12,4102.777500079853
2005-12-13,4158.339324051692
2005-12-14,4110.751463501498
2005-12-15,4084.876892506927
2005-12-16,4043.7389562433787
2005-12-19,3974.6769390466893
2005-12-20,4024.5772135266066
2005-12-21,4139.308587533627
2005-12-22,4123.651427323674
2005-12-23,4098.03579858973
2005-12-26,4085.7958743746826
2005-12-27,4083.558604078262
2005-12-28,4052.9108586288366
2005-12-29,4114.310040893067
2005-12-30,4144.148596075512
2006-01-02,4170.616430343338
2006-01-03,4214.826764826846
2006-01-04,4272.088659161046
2006-01-05,4281.23797305068
2006-01-06,4324.204354732878
2006-01-09,4374.405917014425
2006-01-10,4349.615289240394
2006-01-11,4416.516476334601
2006-01-12,4439.515289216601
2006-01-13,4428.013198546977
2006-01-16,4461.003212766257
2006-01-17,4402.106681061487
2006-01-18,4312.397323972302
2006-01-19,4403.9461187616525
2006-01-20,4459.844221272297
2006-01-23,4408.628551598386
2006-01-24,4524.005131432318
2006-01-25,4522.846544595382
2006-01-26,4616.6518399134575
2006-01-27,4663.630993800808
2006-01-30,4751.44745215097
2006-01-31,4735.039198775166
2006-02-01,4764.072784345998
2006-02-02,4647.621068668606
2006-02-03,4639.714043144409
2006-02-06,4732.3108027916
2006-02-07,4636.474434592742
2006-02-08,4596.1741654371635
2006-02-09,4657.277210486352
2006-02-10,4683.227243975209
2006-02-13,4584.036338792107
2006-02-14,4665.198383377735
2006-02-15,4728.471220662488
2006-02-16,4862.076940244772
2006-02-17,4892.033960901933
2006-02-20,4899.63700412515
2006-02-21,4885.926630315894
2006-02-22,4873.139123991611
2006-02-23,4921.672857905857
2006-02-24,4947.744164522903
2006-02-27,4946.93376998624
2006-02-28,4907.756596976586
2006-03-01,4971.236994601203
2006-03-02,4972.607681695919
2006-03-03,4964.9078806945745
2006-03-06,4865.41346056248
2006-03-07,4707.6721148839515
2006-03-08,4657.898346997491
2006-03-09,4597.639028520795
2006-03-10,4671.686366155801
2006-03-13,4711.9300345727825
2006-03-14,4772.078872662809
2006-03-15,4836.497546488759
2006-03-16,4838.436856582484
2006-03-17,4794.03286594195
2006-03-20,4792.960010142786
2006-03-21,4724.383854712988
2006-03-22,4751.832441379813
2006-03-23,4764.490893597151
2006-03-24,4759.545623392167
2006-03-27,4710.74245980596
2006-03-28,4537.854637909742
2006-03-29,4640.788054808696
2006-03-30,4669.593446696462
2006-03-31,4705.13669111879
2006-04-03,4819.971598540323
2006-04-04,4823.4186540258215
2006-04-05,4841.346332066203
2006-04-06,4882.934272348518
2006-04-07,4858.187008108242
2006-04-10,4819.041401420071
2006-04-11,4760.790618699053
2006-04-12,4801.014959131458
2006-04-13,4780.558923915295
2006-04-14,4780.558132314508
2006-04-17,4764.526833049357
2006-04-18,4894.757064067738
2006-04-19,4941.614053654148
2006-04-20,4920.206446079894
2006-04-21,4930.988125472796
2006-04-24,4903.139749294254
2006-04-25,4895.441664956003
2006-04-26,4927.526881999074
2006-04-27,4832.789288316462
2006-04-28,4902.204686860425
2006-05-01,4918.507034756423
2006-05-02,5001.716167984744
2006-05-03,5004.767116576346
2006-05-04,4989.216308545116
2006-05-05,5050.064102553665
2006-05-08,5091.5074513843
2006-05-09,5116.175399156087
2006-05-10,5106.897639978766
2006-05-11,4973.811260602645
2006-05-12,4789.798715428009
2006-05-15,4619.395880426075
2006-05-16,4682.064102663527
2006-05-17,4527.898412344382
2006-05-18,4419.488490104716
2006-05-19,4448.682227887887
2006-05-22,4131.721805393704
2006-05-23,4171.938776219226
2006-05-24,4052.0861275095945
2006-05-25,4181.375391045455
2006-05-26,4391.88452607186
2006-05-29,4390.559014204052
2006-05-30,4081.366774950671
2006-05-31,4112.588388544152
2006-06-01,4267.747557913737
2006-06-02,4291.155019956954
2006-06-05,4169.367016997886
2006-06-06,4131.005506862709
2006-06-07,4029.2071940703295
2006-06-08,4041.4945542297637
2006-06-09,4001.680708353065
2006-06-12,3855.386602412672
2006-06-13,3707.246108438407
2006-06-14,3745.173471985281
2006-06-15,3848.170995212075
2006-06-16,3977.4420031719937
2006-06-19,3956.804581799703
2006-06-20,3919.8612837648357
2006-06-21,4018.518370561487
2006-06-22,4031.387325875507
2006-06-23,4086.0713075626195
2006-06-26,4090.4885761395362
2006-06-27,4024.337003198695
2006-06-28,4086.8711097636315
2006-06-29,4293.382603875005
2006-06-30,4319.574959620564
2006-07-03,4450.643612859885
2006-07-04,4465.506000972907
2006-07-05,4321.3700929827755
2006-07-06,4360.129404060453
2006-07-07,4313.98206248261
2006-07-10,4343.053832814281
2006-07-11,4346.946355354322
2006-07-12,4331.750666126171
2006-07-13,4198.963875404326
2006-07-14,4196.522784484051
2006-07-17,4182.5035888492075
2006-07-18,4244.21040545408
2006-07-19,4434.329372365842
2006-07-20,4316.005469129869
2006-07-21,4267.5354093516235
2006-07-24,4385.276764880563
2006-07-25,4421.088004596771
2006-07-26,4401.406505139896
2006-07-27,4426.180206095746
2006-07-28,4463.675817341761
2006-07-31,4452.599077878736
2006-08-01,4396.203321467035
2006-08-02,4446.227248493515
2006-08-03,4470.033418231543
2006-08-04,4493.473674470831
2006-08-07,4486.742361206806
2006-08-08,4466.554869032976
2006-08-09,4440.879841452016
2006-08-10,4491.605251472386
2006-08-11,4481.379536672856
2006-08-14,4451.609127538932
2006-08-15,4522.034907071384
2006-08-16,4577.614519695681
2006-08-17,4573.884856431648
2006-08-18,4572.711813593171
2006-08-21,4504.956693380481
2006-08-22,4528.873423475324
2006-08-23,4419.725401863879
2006-08-24,4401.9096744453445
2006-08-25,4437.376627888701
2006-08-28,4463.642042440425
2006-08-29,4486.835988185906
2006-08-30,4491.869528811957
2006-08-31,4471.8400035428685
2006-09-01,4554.514202424054
2006-09-04,4600.9160713721685
2006-09-05,4584.970072843051
2006-09-06,4496.046490751833
2006-09-07,4475.072551296297
2006-09-08,4462.9854121495255
2006-09-11,4352.308782914287
2006-09-12,4422.389999024614
2006-09-13,4488.886852016425
2006-09-14,4448.924763879966
2006-09-15,4495.529086908598
2006-09-18,4545.494705980125
2006-09-19,4496.618687135453
2006-09-20,4437.845171645683
2006-09-21,4350.910616981861
2006-09-22,4247.598353451947
2006-09-25,4299.069740712112
2006-09-26,4418.284500312802
2006-09-27,4460.43249420331
2006-09-28,4510.548998344777
2006-09-29,4539.805963342704
2006-10-02,4540.487333258689
2006-10-03,4482.803396616484
2006-10-04,4610.717655317109
2006-10-05,4657.994795512467
2006-10-06,4693.69239349142
2006-10-09,4725.126979948102
2006-10-10,4797.642374377244
2006-10-11,4758.716964923633
2006-10-12,4797.963111754073
2006-10-13,4897.48728813532
2006-10-16,4936.653324611415
2006-10-17,4872.010150226581
2006-10-18,4903.145162092798
2006-10-19,4896.63394327699
2006-10-20,4862.822288031943
2006-10-23,4922.301095325222
2006-10-24,4942.462536928909
2006-10-25,4954.046860309577
2006-10-26,4941.907753488376
2006-10-27,4869.1574478218245
2006-10-30,4797.097159679862
2006-10-31,4847.16414917322
2006-11-01,4882.286693002128
2006-11-02,4870.3810936023965
2006-11-03,4940.227263302526
2006-11-06,5035.959831313875
2006-11-07,4988.750811701848
2006-11-08,5028.7895726239985
2006-11-09,4996.795529440392
2006-11-10,4943.481999733248
2006-11-13,4938.512380512569
2006-11-14,5020.443488681876
2006-11-15,5039.029040651243
2006-11-16,5026.115727163946
2006-11-17,4971.149553524125
2006-11-20,4985.567894574217
2006-11-21,5022.312751092708
2006-11-22,5016.119838708433
2006-11-23,5023.376823280916
2006-11-24,4948.5268725899505
2006-11-27,4848.661257004593
2006-11-28,4827.809304877254
2006-11-29,4937.379869974247
2006-11-30,4925.617926244435
2006-12-01,4852.576848530943
2006-12-04,4961.245875434926
2006-12-05,5049.208224731316
2006-12-06,5057.985161484382
2006-12-07,5074.476161746188
2006-12-08,5077.515779790507
2006-12-11,5136.1929234765485
2006-12-12,5089.465986708042
2006-12-13,5130.488376209886
2006-12-14,5204.522846357744
2006-12-15,5241.956827175235
2006-12-18,5249.0260935561155
2006-12-19,5185.580200213272
2006-12-20,5184.535303976153
2006-12-21,5176.463258303525
2006-12-22,5171.709638702248
2006-12-25,5172.562684781767
2006-12-26,5225.3256418269775
2006-12-27,5315.198628104756
2006-12-28,5325.074859581202
2006-12-29,5329.4496695629605
2007-01-01,5329.4934081828505
2007-01-02,5378.288272392196
2007-01-03,5334.642242962715
2007-01-04,5313.001467195561
2007-01-05,5192.423692522484
2007-01-08,5217.878167684585
2007-01-09,5121.740464983825
2007-01-10,5153.7600443198535
2007-01-11,5253.451244479612
2007-01-12,5273.412677502487
2007-01-15,5280.751439778365
2007-01-16,5235.0188826215835
2007-01-17,5265.818508409281
2007-01-18,5231.810430487748
2007-01-19,5338.014232851306
2007-01-22,5349.080204201826
2007-01-23,5384.572033421128
2007-01-24,5491.135529860592
2007-01-25,5463.668431385944
2007-01-26,5461.511610102972
2007-01-29,5354.951948138842
2007-01-30,5415.440530317517
2007-01-31,5481.028057325174
2007-02-01,5540.517515950091
2007-02-02,5598.156146592391
2007-02-05,5646.545701151677
2007-02-06,5660.394963387998
2007-02-07,5596.404779572242
2007-02-08,5580.111812596072
2007-02-09,5539.723847856019
2007-02-12,5491.165074497326
2007-02-13,5592.797636426209
2007-02-14,5648.300460784477
2007-02-15,5645.395339188525
2007-02-16,5642.264458942158
2007-02-19,5640.509581177871
2007-02-20,5624.451526864592
2007-02-21,5660.117447150652
2007-02-22,5728.515979643368
2007-02-23,5626.088461548945
2007-02-26,5616.658374228209
2007-02-27,5212.356124786279
2007-02-28,5266.233604401778
2007-03-01,5226.9724291883
2007-03-02,5133.248947966067
2007-03-05,5012.274630416126
2007-03-06,5218.695532442101
2007-03-07,5192.38682324802
2007-03-08,5318.721981178394
2007-03-09,5397.30419799413
2007-03-12,5381.530150087604
2007-03-13,5225.240006646438
2007-03-14,5227.627180508026
2007-03-15,5254.1152606567
2007-03-16,5192.4447301528835
2007-03-19,5293.397353381872
2007-03-20,5377.910530344413
2007-03-21,5519.3365484360165
2007-03-22,5524.566761997187
2007-03-23,5542.532035694239
2007-03-26,5542.9955657282235
2007-03-27,5489.342951867875
2007-03-28,5402.836590971931
2007-03-29,5563.532587066575
2007-03-30,5631.921797529285
2007-04-02,5602.559363575962
2007-04-03,5691.095786433885
2007-04-04,5724.383876617439
2007-04-05,5718.817106147055
2007-04-06,5718.817106147055
2007-04-09,5803.422834401611
2007-04-10,5795.578294131706
2007-04-11,5761.856822694685
2007-04-12,5768.1171473162185
2007-04-13,5837.56695826947
2007-04-16,5896.680621432112
2007-04-17,5865.4201498998455
2007-04-18,5846.484737856621
2007-04-19,5835.482833445758
2007-04-20,5917.634870761054
2007-04-23,5907.740031946026
2007-04-24,5820.420304013545
2007-04-25,5884.112943386394
2007-04-26,5869.901960280145
2007-04-27,5831.790776117015
2007-04-30,5795.460375739861
2007-05-01,5812.799815812532
2007-05-02,5880.941443079778
2007-05-03,6000.605737307833
2007-05-04,6021.679087020959
2007-05-07,5982.687940703192
2007-05-08,6017.582446334672
2007-05-09,6117.230866491229
2007-05-10,6063.302122528108
2007-05-11,6121.170321892
2007-05-14,6068.2554085876955
2007-05-15,6070.273760667233
2007-05-16,6281.11997631703
2007-05-17,6326.3420833269765
2007-05-18,6376.152305330671
2007-05-21,6478.675302592141
2007-05-22,6463.747746009338
2007-05-23,6450.621106643378
2007-05-24,6273.134537013881
2007-05-25,6402.943370666342
2007-05-28,6448.404704372034
2007-05-29,6414.9161032812835
2007-05-30,6482.6078704656475
2007-05-31,6516.544711318993
2007-06-01,6730.99855667486
2007-06-04,6678.256299959772
2007-06-05,6640.7534639466285
2007-06-06,6449.346794513289
2007-06-07,6413.463385985674
2007-06-08,6489.670928391989
2007-06-11,6598.218022923628
2007-06-12,6552.567171737631
2007-06-13,6673.237196171323
2007-06-14,6781.649487219703
2007-06-15,6892.068170168137
2007-06-18,6907.472822373855
2007-06-19,6913.908652249784
2007-06-20,6826.298974345191
2007-06-21,6861.618327930129
2007-06-22,6805.349140844004
2007-06-25,6718.481031262248
2007-06-26,6638.644975553812
2007-06-27,6670.487207604955
2007-06-28,6735.050723479592
2007-06-29,6751.534462361415
2007-07-02,6822.99662669126
2007-07-03,6904.332702676483
2007-07-04,6912.429854658807
2007-07-05,6928.924345122872
2007-07-06,6986.839160562629
2007-07-09,6990.86850561077
2007-07-10,6871.992443823963
2007-07-11,6915.529397482162
2007-07-12,7097.27484989725
2007-07-13,7129.070573140408
2007-07-16,7106.665797703733
2007-07-17,7106.873269347464
2007-07-18,7110.949783448553
2007-07-19,7188.1463772715
2007-07-20,7080.3094728182405
2007-07-23,7211.337627815889
2007-07-24,6979.622066912183
2007-07-25,6942.766313657802
2007-07-26,6668.001800456514
2007-07-27,6529.529053503322
2007-07-30,6766.592468100396
2007-07-31,6773.283612067705
2007-08-01,6694.624371053303
2007-08-02,6780.244426594713
2007-08-03,6551.283162602838
2007-08-06,6456.9792698498895
2007-08-07,6550.353314082349
2007-08-08,6734.165849782578
2007-08-09,6519.724272812699
2007-08-10,6332.563957611181
2007-08-13,6411.098007326688
2007-08-14,6196.096383688204
2007-08-15,6038.169789803077
2007-08-16,5679.597451019371
2007-08-17,5837.312818411757
2007-08-20,5956.626344322887
2007-08-21,5980.37961834649
2007-08-22,6232.298728108292
2007-08-23,6273.3700803911015
2007-08-24,6373.862691374825
2007-08-27,6438.731859205769
2007-08-28,6209.484470244335
2007-08-29,6300.931714044473
2007-08-30,6385.404527469789
2007-08-31,6594.7224975998515
2007-09-03,6654.408481731886
2007-09-04,6705.3309722002095
2007-09-05,6571.465843478342
2007-09-06,6605.064177291554
2007-09-07,6527.247210716777
2007-09-10,6320.765193383035
2007-09-11,6489.843903351537
2007-09-12,6492.462622933113
2007-09-13,6612.024331077896
2007-09-14,6579.057774349354
2007-09-17,6500.225728807914
2007-09-18,6753.86782068654
2007-09-19,6858.090499196765
2007-09-20,6792.541775344561
2007-09-21,6867.564097219524
2007-09-24,6942.563269549857
2007-09-25,6899.6263965552625
2007-09-26,7032.140675021011
2007-09-27,7172.161830635544
2007-09-28,7073.70879921483
2007-10-01,7285.310200742256
2007-10-02,7368.5588612266065
2007-10-03,7223.538307795121
2007-10-04,7218.271511525425
2007-10-05,7463.393746101599
2007-10-08,7553.6868188892395
2007-10-09,7644.540552145182
2007-10-10,7632.329326548385
2007-10-11,7576.999918430934
2007-10-12,7600.715843896224
2007-10-15,7640.441953250922
2007-10-16,7483.947301417348
2007-10-17,7643.711114485208
2007-10-18,7594.949363036707
2007-10-19,7357.0284266863755
2007-10-22,7352.853022259893
2007-10-23,7531.682687553658
2007-10-24,7535.488727442317
2007-10-25,7548.584740728254
2007-10-26,7750.405839348892
2007-10-29,7880.879154907095
2007-10-30,7776.036495705205
2007-10-31,7874.893457825705
2007-11-01,7741.45146912788
2007-11-02,7671.038067579476
2007-11-05,7500.624148408887
2007-11-06,7686.27674577169
2007-11-07,7509.5109463478575
2007-11-08,7613.756124427361
2007-11-09,7620.753019312522
2007-11-12,7280.802436913776
2007-11-13,7460.644345781071
2007-11-14,7662.787080987992
2007-11-15,7630.821440047737
2007-11-16,7625.334846621995
2007-11-19,7395.8011808913925
2007-11-20,7294.225454894869
2007-11-21,7006.532809226944
2007-11-22,7061.7021252497725
2007-11-23,7047.114741861381
2007-11-26,6797.221779069927
2007-11-27,6752.21603800512
2007-11-28,7170.8020069595195
2007-11-29,7225.85745196285
2007-11-30,7383.523681704833
2007-12-03,7380.586630859508
2007-12-04,7270.736423553794
2007-12-05,7539.091500289004
2007-12-06,7704.187289090161
2007-12-07,7736.994567849164
2007-12-10,7716.639261728666
2007-12-11,7600.7579990924705
2007-12-12,7632.438017288915
2007-12-13,7455.4703560016505
2007-12-14,7479.536570963826
2007-12-17,7147.361310265913
2007-12-18,7267.55121622685
2007-12-19,7357.6245863961185
2007-12-20,7409.149817244149
2007-12-21,7568.629236018702
2007-12-24,7589.700252235823
2007-12-25,7589.700252235823
2007-12-26,7674.576866016293
2007-12-27,7590.025067959197
2007-12-28,7563.566248604896
2007-12-31,7524.06298981634
2008-01-01,7524.06298981634
2008-01-02,7361.086610712744
2008-01-03,7402.0475647461535
2008-01-04,7130.1255882182095
2008-01-07,7091.51477379486
2008-01-08,7299.591589505311
2008-01-09,7288.881424063048
2008-01-10,7351.670045849588
2008-01-11,7232.075102389686
2008-01-14,7269.995057264377
2008-01-15,6980.442955038082
2008-01-16,6832.023135048959
2008-01-17,6610.948026749138
2008-01-18,6636.239477832884
2008-01-21,6175.70753271299
2008-01-22,6523.70186876785
2008-01-23,6429.777125496242
2008-01-24,6746.440106588188
2008-01-25,6751.809632844216
2008-01-28,6830.318875394741
2008-01-29,6963.254372006424
2008-01-30,7020.92693992827
2008-01-31,7014.696552447602
2008-02-01,7195.767726639112
2008-02-04,7209.409886790219
2008-02-05,7147.612008793858
2008-02-06,6974.971837322926
2008-02-07,7068.099388218812
2008-02-08,7085.741621501408
2008-02-11,7238.527952751744
2008-02-12,7346.68282782523
2008-02-13,7451.663519405601
2008-02-14,7357.803261118414
2008-02-15,7247.580404981439
2008-02-18,7453.7172739981515
2008-02-19,7388.302846643628
2008-02-20,7545.310557145432
2008-02-21,7545.946795512753
2008-02-22,7602.395111898598
2008-02-25,7685.371812020477
2008-02-26,7753.980038063812
2008-02-27,7762.5685527102405
2008-02-28,7734.139967726994
2008-02-29,7407.496323780243
2008-03-03,7480.685210885011
2008-03-04,7368.323049551737
2008-03-05,7497.53057146844
2008-03-06,7314.22337000606
2008-03-07,7133.361640932063
2008-03-10,6938.241002627836
2008-03-11,7250.378788977398
2008-03-12,7225.149562699062
2008-03-13,7161.8619023546535
2008-03-14,7062.171601342724
2008-03-17,6762.568883588558
2008-03-18,6959.764739461343
2008-03-19,6747.317428918166
2008-03-20,6736.480467256529
2008-03-21,6736.480467256529
2008-03-24,6879.03958908189
2008-03-25,6923.868971532768
2008-03-26,6890.587539775285
2008-03-27,6831.564451608798
2008-03-28,6810.727094012757
2008-03-31,6838.7575708763525
2008-04-01,7120.400983769531
2008-04-02,7236.731147004532
2008-04-03,7301.156429641927
2008-04-04,7322.889695518457
2008-04-07,7368.530687133827
2008-04-08,7397.08796360454
2008-04-09,7310.693599952119
2008-04-10,7345.101195664384
2008-04-11,7208.945246949019
2008-04-14,7229.438764077588
2008-04-15,7295.432360409025
2008-04-16,7385.234285068731
2008-04-17,7487.756642056461
2008-04-18,7603.129642648957
2008-04-21,7524.545864946372
2008-04-22,7538.182853290263
2008-04-23,7547.948370299619
2008-04-24,7537.493283269584
2008-04-25,7564.1943820555425
2008-04-28,7572.642983619726
2008-04-29,7327.136040162601
2008-04-30,7650.878668160419
2008-05-01,7804.069852180165
2008-05-02,7996.249747329781
2008-05-05,8001.597252577426
2008-05-06,8028.627020283603
2008-05-07,7961.718183480668
2008-05-08,7949.358573112285
2008-05-09,7934.182716322417
2008-05-12,8010.622426590355
2008-05-13,8096.158966961459
2008-05-14,8094.601450779082
2008-05-15,8222.710399741796
2008-05-16,8357.955351909626
2008-05-19,8508.949091158518
2008-05-20,8411.79884175767
2008-05-21,8299.432802234393
2008-05-22,8306.782391140981
2008-05-23,8182.351606401412
2008-05-26,8223.275731845415
2008-05-27,8168.459264542884
2008-05-28,8373.309215359242
2008-05-29,8364.87455513831
2008-05-30,8478.476316307695
2008-06-02,8419.150228716975
2008-06-03,8348.463211706734
2008-06-04,8206.677640632983
2008-06-05,8396.904618278144
2008-06-06,8151.392005708436
2008-06-09,8107.795409629937
2008-06-10,8051.410560934087
2008-06-11,7881.145908667078
2008-06-12,8000.838704523738
2008-06-13,8042.791104188318
2008-06-16,8027.646612527272
2008-06-17,8107.391095908428
2008-06-18,7964.943648660759
2008-06-19,7982.426518804903
2008-06-20,7735.334715450344
2008-06-23,7792.017463367322
2008-06-24,7710.662457627112
2008-06-25,7890.798749898991
