Date,ACWI ex USA SMALL GROWTH
2001-11-01,482.1043104698741
2001-11-02,483.31119489794645
2001-11-05,489.43947102305793
2001-11-06,491.9300438635196
2001-11-07,491.37534929552334
2001-11-08,496.7399669820832
2001-11-09,495.21774066838117
2001-11-12,493.2622676013166
2001-11-13,499.42532682908535
2001-11-14,502.7323133679421
2001-11-15,506.27456019770983
2001-11-16,505.91134361372383
2001-11-19,512.9948518513175
2001-11-20,510.2145497322291
2001-11-21,511.9046413619516
2001-11-22,511.805305593997
2001-11-23,513.2633735284497
2001-11-26,518.0527321483553
2001-11-27,516.8200844724199
2001-11-28,511.2548848472055
2001-11-29,508.66750997597626
2001-11-30,507.564986289385
2001-12-03,506.41667357438195
2001-12-04,507.3403410590887
2001-12-05,514.3959039108596
2001-12-06,517.051462208758
2001-12-07,516.3523561553511
2001-12-10,514.7180733508352
2001-12-11,512.9755844501301
2001-12-12,513.1958280995154
2001-12-13,506.1180802068352
2001-12-14,500.4740504812195
2001-12-17,497.3334102147733
2001-12-18,496.130859065327
2001-12-19,493.90202228927393
2001-12-20,494.7445384761864
2001-12-21,497.25681198075773
2001-12-24,501.0864044660517
2001-12-25,502.115584763884
2001-12-26,501.7727309799192
2001-12-27,501.90494199526603
2001-12-28,508.2731091787377
2001-12-31,507.1766632490876
2002-01-01,507.16995937970984
2002-01-02,503.083688845076
2002-01-03,508.69395633829873
2002-01-04,515.262790711934
2002-01-07,518.0825868624529
2002-01-08,515.2765423941631
2002-01-09,518.1621377123661
2002-01-10,514.6798470401096
2002-01-11,514.8224429725678
2002-01-14,510.6231179677589
2002-01-15,509.7599852442532
2002-01-16,509.62352413407314
2002-01-17,511.0716970102019
2002-01-18,511.68178826125194
2002-01-21,513.6319120124225
2002-01-22,511.2014252956796
2002-01-23,510.5106112428891
2002-01-24,514.095204582119
2002-01-25,519.4223336270708
2002-01-28,522.726262580769
2002-01-29,521.2015957402119
2002-01-30,518.0922072599126
2002-01-31,520.6500035999918
2002-02-01,519.8562764446698
2002-02-04,515.1857715785616
2002-02-05,509.3024980050045
2002-02-06,508.16072163311253
2002-02-07,506.98144140885086
2002-02-08,506.02453194142225
2002-02-11,506.9476667524116
2002-02-12,510.6044864502779
2002-02-13,513.1047824002718
2002-02-14,517.2199721363378
2002-02-15,515.3173164731013
2002-02-18,516.337411806994
2002-02-19,509.5133948701764
2002-02-20,508.1259425389125
2002-02-21,510.2636868228757
2002-02-22,506.19648142298803
2002-02-25,508.06333205860483
2002-02-26,510.83180256052464
2002-02-27,517.5496336956925
2002-02-28,518.2813243586365
2002-03-01,521.5659042933419
2002-03-04,530.2565854420634
2002-03-05,530.3960176440729
2002-03-06,530.5527619024161
2002-03-07,536.4666407532519
2002-03-08,539.3649541557257
2002-03-11,543.5027797320763
2002-03-12,539.8001951321141
2002-03-13,535.6878179218166
2002-03-14,534.6406778134366
2002-03-15,535.8616448985741
2002-03-18,536.1361958685466
2002-03-19,536.7453555852309
2002-03-20,536.7698946887374
2002-03-21,537.9714345127844
2002-03-22,539.8239146085556
2002-03-25,538.9562980983865
2002-03-26,537.7819642840514
2002-03-27,542.3241505619619
2002-03-28,543.7176242749443
2002-03-29,542.290689153185
2002-04-01,538.6642743610796
2002-04-02,539.0038081620038
2002-04-03,540.191516789908
2002-04-04,540.4723172587204
2002-04-05,544.8862717679082
2002-04-08,544.8107306560859
2002-04-09,542.7715330787433
2002-04-10,543.4442881831715
2002-04-11,540.290142935938
2002-04-12,540.6021684585617
2002-04-15,541.1430705014453
2002-04-16,543.9296727741487
2002-04-17,546.339681388736
2002-04-18,546.0346829245989
2002-04-19,546.5732200635957
2002-04-22,546.9451095762284
2002-04-23,545.8257684869683
2002-04-24,544.368013122321
2002-04-25,540.9264623488341
2002-04-26,541.639232774608
2002-04-29,537.626908530789
2002-04-30,535.6571394159045
2002-05-01,535.9672123613908
2002-05-02,537.2211251914096
2002-05-03,534.2722345305918
2002-05-06,530.988154526552
2002-05-07,528.6704541969605
2002-05-08,532.8295151646793
2002-05-09,534.3918787325454
2002-05-10,533.0314228149279
2002-05-13,532.4818992173256
2002-05-14,536.1146450716561
2002-05-15,537.4940717521159
2002-05-16,538.5867172295278
2002-05-17,537.924181348281
2002-05-20,538.4184151016425
2002-05-21,540.5340651055611
2002-05-22,536.9102425132588
2002-05-23,537.4546860168102
2002-05-24,538.6329570407106
2002-05-27,540.0352922836728
2002-05-28,536.3652258229782
2002-05-29,533.157876750291
2002-05-30,530.4027919937414
2002-05-31,531.3148490367224
2002-06-03,529.7429756946211
2002-06-04,523.3653467116935
2002-06-05,523.3724563860508
2002-06-06,520.4556042557027
2002-06-07,515.1439695991595
2002-06-10,515.4334102230154
2002-06-11,516.424772924874
2002-06-12,509.78143178494855
2002-06-13,505.5767065868839
2002-06-14,495.61862987025347
2002-06-17,498.0530681388146
2002-06-18,497.9476911971107
2002-06-19,488.600628682191
2002-06-20,483.16977864463337
2002-06-21,480.9871834482883
2002-06-24,473.5380371511364
2002-06-25,477.1770024493652
2002-06-26,463.363833258421
2002-06-27,469.3807500106999
2002-06-28,475.1369736932095
2002-07-01,476.3215416091632
2002-07-02,469.80466967807797
2002-07-03,466.97937568611337
2002-07-04,468.79959050680543
2002-07-05,477.9248382722334
2002-07-08,476.06365794622735
2002-07-09,475.0065585887299
2002-07-10,471.0203355202946
2002-07-11,460.8951358136957
2002-07-12,463.03921002723973
2002-07-15,451.11416051045626
2002-07-16,445.3883489877352
2002-07-17,448.5711049773512
2002-07-18,453.25973387248115
2002-07-19,444.3773593085546
2002-07-22,436.1184743906058
2002-07-23,434.244896095639
2002-07-24,424.5320818844893
2002-07-25,425.7692888775732
2002-07-26,421.84905412650716
2002-07-29,431.8010956820443
2002-07-30,433.8868182125131
2002-07-31,435.2886589609623
2002-08-01,429.85686906767603
2002-08-02,425.6480837698411
