Date,EAFE ex UK
2002-10-29,81.29092303278472
2002-10-30,82.86018243751508
2002-10-31,83.48825031546224
2002-11-01,82.91862041669512
2002-11-04,84.92325555127485
2002-11-05,85.65283812429301
2002-11-06,85.19501486152961
2002-11-07,83.42904920946984
2002-11-08,82.32961983944536
2002-11-11,81.28225819868297
2002-11-12,81.80779361323339
2002-11-13,81.38945182521987
2002-11-14,82.54722687999421
2002-11-15,83.3822250994331
2002-11-18,83.29480302792197
2002-11-19,82.61986913802353
2002-11-20,82.9838633496572
2002-11-21,85.31414621129126
2002-11-22,85.87876718136256
2002-11-25,86.43574425647277
2002-11-26,85.17030927396131
2002-11-27,86.77007338701303
2002-11-28,87.50824191874922
2002-11-29,87.37731480210637
2002-12-02,87.12509743806605
2002-12-03,85.618658690755
2002-12-04,84.68487850673392
2002-12-05,83.57914094236169
2002-12-06,83.37149231058214
2002-12-09,82.1240586159058
2002-12-10,82.3850760777644
2002-12-11,82.64014190712066
2002-12-12,81.8417245449267
2002-12-13,80.95116935182897
2002-12-16,82.02874651542648
2002-12-17,81.49927276697606
2002-12-18,79.91948883488939
2002-12-19,79.96059611201544
2002-12-20,80.31290699596062
2002-12-23,80.48910176336702
2002-12-24,80.61207380702592
2002-12-25,80.53536473690853
2002-12-26,80.8620684604878
2002-12-27,79.29308339867629
2002-12-30,79.56388184357004
2002-12-31,79.66651006675436
2003-01-01,79.66651006675436
2003-01-02,81.6183136900847
2003-01-03,82.03229429695216
2003-01-06,82.93551327582729
2003-01-07,82.29909427225797
2003-01-08,81.16295013158098
2003-01-09,81.46617300572234
2003-01-10,81.32816816229847
2003-01-13,81.65337212627642
2003-01-14,82.29070586292603
2003-01-15,81.96894963130367
2003-01-16,81.91580289729427
2003-01-17,80.4580923148798
2003-01-20,79.54383814588273
2003-01-21,79.22206700233993
2003-01-22,77.93883310613555
2003-01-23,78.17246590347277
2003-01-24,77.2663984451266
2003-01-27,75.10249965368145
2003-01-28,74.71828049869642
2003-01-29,74.56232974670738
2003-01-30,75.50708182789305
2003-01-31,75.4847082520804
2003-02-03,76.18341356104688
2003-02-04,74.680753303027
2003-02-05,75.34858122874155
2003-02-06,74.25583331597224
2003-02-07,73.64052243284809
2003-02-10,73.36198911221233
2003-02-11,74.45770699092756
2003-02-12,73.94083960772522
2003-02-13,73.36446117664697
2003-02-14,74.68746114221425
2003-02-17,75.89936207382767
2003-02-18,76.53183373806658
2003-02-19,75.34559270252176
2003-02-20,74.56832059856286
2003-02-21,74.63880733141062
2003-02-24,74.40737235931238
2003-02-25,72.58475292129098
2003-02-26,72.1571570124088
2003-02-27,72.74848662070704
2003-02-28,73.26963055090157
2003-03-03,73.5338494731206
2003-03-04,72.35112506652355
2003-03-05,71.69950925231409
2003-03-06,70.88822419951676
2003-03-07,69.43135580669626
2003-03-10,68.05880156563782
2003-03-11,67.31035068599303
2003-03-12,66.45332497943379
2003-03-13,68.3699872315805
2003-03-14,71.00658954598349
2003-03-17,72.23480265590361
2003-03-18,72.85775191430524
2003-03-19,73.77696116625633
2003-03-20,73.8198430538391
2003-03-21,75.33435425259816
2003-03-24,73.61151488375394
2003-03-25,73.87408349051606
2003-03-26,74.12143099657429
2003-03-27,73.42819464259883
2003-03-28,73.05239750666938
2003-03-31,70.44962786474201
2003-04-01,71.0286780640869
2003-04-02,72.99155891519231
2003-04-03,73.40511434043928
2003-04-04,74.15116524229008
2003-04-07,76.39701445909915
2003-04-08,75.47883561727433
2003-04-09,75.10185955433286
2003-04-10,73.77104792302158
2003-04-11,73.89807551783989
2003-04-14,74.00279375430549
2003-04-15,75.26404566386941
2003-04-16,74.8596568417976
2003-04-17,75.17384795519985
2003-04-18,75.20927836006787
2003-04-21,75.31680711224139
2003-04-22,75.21822248620137
2003-04-23,75.76823751412655
2003-04-24,75.06385057732365
2003-04-25,73.9660382051248
2003-04-28,74.91057614155737
2003-04-29,74.8552996060878
2003-04-30,75.4780906677297
2003-05-01,75.42584154123156
2003-05-02,75.52471725742954
2003-05-05,76.08565555749333
2003-05-06,77.15506921888833
2003-05-07,77.03485164468613
2003-05-08,75.33246434364328
2003-05-09,75.7208146494465
2003-05-12,75.78748047261269
2003-05-13,75.98562167659651
2003-05-14,76.22523333737682
2003-05-15,76.4437809153964
2003-05-16,76.4212442809267
2003-05-19,74.17863844355514
2003-05-20,74.34747287144835
2003-05-21,73.63016808277153
2003-05-22,74.6280127480128
2003-05-23,74.60429692497786
2003-05-26,74.31303066163633
2003-05-27,74.27854852449494
2003-05-28,75.41404730460636
2003-05-29,75.59858581785458
2003-05-30,75.93625018968984
2003-06-02,77.56493308035341
2003-06-03,77.18842075815829
2003-06-04,77.95485528389844
2003-06-05,77.61922636140156
2003-06-06,79.02404500127766
2003-06-09,78.69955898678423
2003-06-10,79.08027619952271
2003-06-11,79.77742567288965
2003-06-12,80.35587310356748
2003-06-13,79.6435976254602
2003-06-16,80.18361511294945
2003-06-17,81.07541718594996
2003-06-18,81.72727482516902
2003-06-19,81.0858142708512
2003-06-20,81.69209580918417
2003-06-23,81.12325262397309
2003-06-24,80.30621205813908
2003-06-25,80.40477978921291
2003-06-26,80.38015381679888
2003-06-27,80.95853582411213
2003-06-30,80.11640339349653
2003-07-01,79.46446593421574
2003-07-02,81.51419062140964
2003-07-03,82.23871785886622
2003-07-04,81.95020578648413
2003-07-07,84.33313828857231
2003-07-08,84.63441697562126
2003-07-09,84.36682102239962
2003-07-10,83.6422346573398
2003-07-11,83.56435164336331
2003-07-14,84.82319236961862
2003-07-15,84.76153504741924
2003-07-16,84.40493395056082
2003-07-17,83.18006300961717
2003-07-18,83.30822060340921
2003-07-21,82.5440210624054
2003-07-22,82.31423031715727
2003-07-23,82.48510478584686
2003-07-24,83.33806829420385
2003-07-25,82.82012908336118
2003-07-28,83.93055892946411
2003-07-29,83.55853779457802
2003-07-30,83.36937438122459
2003-07-31,84.26673645998689
2003-08-01,84.10643590642991
2003-08-04,83.089902902032
2003-08-05,83.3258168818431
2003-08-06,82.32166479337859
2003-08-07,82.28284947656982
2003-08-08,82.95088611819558
2003-08-11,83.64852204645014
2003-08-12,84.2604370531926
2003-08-13,84.7297344132622
2003-08-14,85.95310306918812
2003-08-15,86.14491204957301
2003-08-18,87.17182670316534
2003-08-19,88.0142223965823
2003-08-20,88.37029560794302
2003-08-21,89.77074325420719
2003-08-22,90.32271365714004
2003-08-25,89.434947889874
2003-08-26,89.018150748502
2003-08-27,89.24794123809471
2003-08-28,89.41111173470959
2003-08-29,89.44411717616563
2003-09-01,91.1052472307595
2003-09-02,91.59338759606241
2003-09-03,92.90685083788456
2003-09-04,92.28919678279588
2003-09-05,91.58584208817454
2003-09-08,91.78721142729223
2003-09-09,91.48852802907544
2003-09-10,90.36448153930647
2003-09-11,90.06438258723492
2003-09-12,89.78904554207703
2003-09-15,90.00484057154716
2003-09-16,91.67551880649567
2003-09-17,92.08547883147928
2003-09-18,92.67568482016388
2003-09-19,92.04924983453616
2003-09-22,90.01197181109784
2003-09-23,89.77426509437394
2003-09-24,89.80086293204474
2003-09-25,88.59370688984067
2003-09-26,88.39028279561363
2003-09-29,87.85222931956748
2003-09-30,86.79276092807294
2003-10-01,87.83088037045694
2003-10-02,88.82757326108137
2003-10-03,90.78547131388311
2003-10-06,90.51082183456965
2003-10-07,90.35749316131438
2003-10-08,89.75750278346271
2003-10-09,91.18928267926728
2003-10-10,91.35997664388523
2003-10-13,92.51478712485347
2003-10-14,92.59503460546557
2003-10-15,92.9692762962688
2003-10-16,93.02390038527217
2003-10-17,93.06329565369542
2003-10-20,93.04994550317817
2003-10-21,93.1090079467746
2003-10-22,91.5073294359582
2003-10-23,89.32763948308407
2003-10-24,89.41787618578381
2003-10-27,90.5509109123018
2003-10-28,91.7609905546063
2003-10-29,92.4578060066888
2003-10-30,92.68619350338864
2003-10-31,92.19588090851082
2003-11-03,93.32818176463725
2003-11-04,94.2513750496226
2003-11-05,93.67807883159811
2003-11-06,93.31183994985682
2003-11-07,94.2481622704805
2003-11-10,93.75260037321732
2003-11-11,92.46334761560021
2003-11-12,92.22528489968398
2003-11-13,92.89082397568463
2003-11-14,92.67712574624751
2003-11-17,90.21144442158518
2003-11-18,90.1448688969876
2003-11-19,88.98950967011031
2003-11-20,89.46860455770738
2003-11-21,89.60333997665144
2003-11-24,90.87900655690197
2003-11-25,91.14120211390804
2003-11-26,91.23667939223358
2003-11-27,91.7019008317405
2003-11-28,91.1658222998936
2003-12-01,92.6583785518129
2003-12-02,92.53540880101367
2003-12-03,92.9598914256764
2003-12-04,93.35324721443467
2003-12-05,92.6240989726871
2003-12-08,91.60997579912701
2003-12-09,91.99690307208766
2003-12-10,90.86653090318093
2003-12-11,91.76597081022508
2003-12-12,91.89465250210364
2003-12-15,92.7876778762761
2003-12-16,91.81246355775014
2003-12-17,91.16562677870964
2003-12-18,91.48566942412417
2003-12-19,92.09765805342923
2003-12-22,92.01409767572964
2003-12-23,92.3057700916391
2003-12-24,92.3381600892264
2003-12-25,92.35869844995578
2003-12-26,92.50958876788852
2003-12-29,93.01511215314632
2003-12-30,93.6114850362059
2003-12-31,93.50326263621272
2004-01-01,93.50326263621272
2004-01-02,94.37753248580582
2004-01-05,95.23261137371854
2004-01-06,94.96491090388712
2004-01-07,94.65044899259226
2004-01-08,95.35641358724487
2004-01-09,94.96712077958692
2004-01-12,94.91742881754014
2004-01-13,95.01158523407818
2004-01-14,96.02147087112897
2004-01-15,95.93980350339707
2004-01-16,97.26880574337018
2004-01-19,97.78503950992551
2004-01-20,97.06703680446508
2004-01-21,97.2207366281703
2004-01-22,97.55386745919421
2004-01-23,97.88945828070796
2004-01-26,97.78919113672151
2004-01-27,97.89983067669915
2004-01-28,97.8129302387751
2004-01-29,97.4116669409208
2004-01-30,96.84799150469541
2004-02-02,97.09913196405242
2004-02-03,96.34453837971971
2004-02-04,95.58569523926381
2004-02-05,95.45992492718146
2004-02-06,95.80508371015362
2004-02-09,96.56516473824414
2004-02-10,96.752273994269
2004-02-11,96.97663246405203
2004-02-12,96.89258179989002
2004-02-13,96.81152970891496
2004-02-16,97.13784969125744
2004-02-17,97.59612403292294
2004-02-18,97.45567670784321
2004-02-19,98.3556682752148
2004-02-20,97.64193725382012
2004-02-23,98.14269931752702
2004-02-24,96.56354257271697
2004-02-25,96.7959912196232
2004-02-26,97.39172685594461
2004-02-27,98.32102034984896
2004-03-01,99.50423178001938
2004-03-02,100.36250495912587
2004-03-03,100.45949251968399
2004-03-04,100.65150230936457
2004-03-05,100.18821650410574
2004-03-08,100.32566358566753
2004-03-09,99.88326061129867
2004-03-10,100.00086835844346
2004-03-11,97.89059266037057
2004-03-12,97.61636609689916
2004-03-15,96.77740682142597
2004-03-16,97.06055269145459
2004-03-17,99.13579287307873
2004-03-18,98.31556727186818
2004-03-19,98.27944123789172
2004-03-22,96.62436630917179
2004-03-23,97.1270851677133
2004-03-24,97.7817671910013
2004-03-25,99.30562614834791
2004-03-26,100.40664934430983
2004-03-29,100.95888844784378
2004-03-30,100.70317614490946
2004-03-31,100.97165252234427
2004-04-01,101.53687226428043
2004-04-02,103.27396488765825
2004-04-05,104.38133683936604
2004-04-06,103.73962784740219
2004-04-07,103.61879091384586
2004-04-08,103.93122801589747
2004-04-09,103.45217830838777
2004-04-12,103.99195392488613
2004-04-13,104.85729376750719
2004-04-14,103.39180743869157
2004-04-15,102.60303732531257
2004-04-16,102.6338308735051
2004-04-19,102.28715557917094
2004-04-20,103.80938022587195
2004-04-21,103.05919950666141
2004-04-22,103.34169831384112
2004-04-23,104.25423797187301
2004-04-26,104.37331082449349
2004-04-27,103.67859231542064
2004-04-28,102.92934056943427
2004-04-29,101.85567367913477
2004-04-30,100.63551895342222
2004-05-03,101.13906991135843
2004-05-04,100.96630128849053
2004-05-05,101.70646968192926
2004-05-06,99.91991561331159
2004-05-07,99.15893939750582
2004-05-10,95.45000696621857
2004-05-11,96.55157284464063
2004-05-12,96.56911913223848
2004-05-13,96.34325621977142
2004-05-14,95.80817190106617
2004-05-17,93.6707568868464
2004-05-18,94.76814335713702
2004-05-19,96.96467463281314
2004-05-20,96.59894134416793
2004-05-21,97.10965918607245
2004-05-24,97.76105106619012
2004-05-25,96.62811409365798
2004-05-26,97.75857623949612
2004-05-27,98.1250996277717
2004-05-28,98.33989179651167
2004-05-31,98.50431981962221
2004-06-01,98.07975233823514
2004-06-02,97.95751912041464
2004-06-03,97.40487806294935
2004-06-04,98.08683165066753
2004-06-07,99.86683879448552
2004-06-08,100.22444017350549
2004-06-09,100.42362581388629
2004-06-10,100.83015792979114
2004-06-11,100.74378228161169
2004-06-14,99.39660405625786
2004-06-15,99.91830863986249
2004-06-16,101.01906773386331
2004-06-17,101.07042708501905
2004-06-18,100.69954158249116
2004-06-21,101.40678959690335
2004-06-22,100.57263886046046
