Date,FM (FRONTIER MARKETS)
2004-08-31,491.46384883717036
2004-09-01,490.74240697477535
2004-09-02,491.0399466833483
2004-09-03,494.90913404954324
2004-09-06,493.7993654139216
2004-09-07,495.27234691148055
2004-09-08,494.5446535546426
2004-09-09,493.3009336349416
2004-09-10,488.7554921340707
2004-09-13,491.8924717587231
2004-09-14,495.40133507732475
2004-09-15,501.34585453261633
2004-09-16,500.30283275786786
2004-09-17,500.0658227848927
2004-09-20,503.32899519763856
2004-09-21,501.703835952382
2004-09-22,504.2934972551177
2004-09-23,503.29594750719775
2004-09-24,501.8123304093709
2004-09-27,502.294628529061
2004-09-28,500.6541021638718
2004-09-29,498.7750600623541
2004-09-30,494.50565603006976
2004-10-01,495.0646167553108
2004-10-04,502.5504876612068
2004-10-05,498.7857312974523
2004-10-06,500.13997136819364
2004-10-07,500.10394552074075
2004-10-08,495.5622398306757
2004-10-11,496.08885772581993
2004-10-12,499.9614554353963
2004-10-13,502.7567458185153
2004-10-14,496.7687058244421
2004-10-15,493.3822289809453
2004-10-18,489.10879331999195
2004-10-19,487.19994139253544
2004-10-20,487.60521439771435
2004-10-21,488.77843402523894
2004-10-22,489.48052285413706
2004-10-25,480.4783320232115
2004-10-26,481.93454176525773
2004-10-27,483.08659261255593
2004-10-28,486.33085660536705
2004-10-29,488.66504824039714
2004-11-01,489.81042119393805
2004-11-02,490.7781145188976
2004-11-03,488.71344056462345
2004-11-04,485.87260552054937
2004-11-05,484.8090198139354
2004-11-08,485.2752401337738
2004-11-09,490.0250005879192
2004-11-10,492.3349131610582
2004-11-11,494.91044753064926
2004-11-12,493.5646320291537
2004-11-15,493.4898412289432
2004-11-16,490.87940599070157
2004-11-17,487.388736631974
2004-11-18,488.0978593036927
2004-11-19,487.75988286230324
2004-11-22,496.7575679045402
2004-11-23,498.2488206503122
2004-11-24,498.46771288414914
2004-11-25,498.8870975292752
2004-11-26,496.3237859113236
2004-11-29,502.485515148786
2004-11-30,501.5814709306729
2004-12-01,504.48537311351754
2004-12-02,504.9585092830914
2004-12-03,501.56665521114223
2004-12-06,502.02848885636126
2004-12-07,504.02409787528717
2004-12-08,511.41378072493177
2004-12-09,514.9313319302742
2004-12-10,515.920481624933
2004-12-13,513.7232738227781
2004-12-14,518.8925627892871
2004-12-15,515.5465281862599
2004-12-16,520.0746257873408
2004-12-17,520.2459530885018
2004-12-20,517.0750672593362
2004-12-21,518.546089252663
2004-12-22,516.6738189168198
2004-12-23,510.52035504824704
2004-12-24,509.1273006884293
2004-12-27,504.5719094096375
2004-12-28,504.4325908355837
2004-12-29,507.89657389420057
2004-12-30,508.68701388913723
2004-12-31,511.282400358068
2005-01-03,530.7907234257523
2005-01-04,536.616011475216
2005-01-05,538.079670646971
2005-01-06,545.5348706615648
2005-01-07,552.9106919620477
2005-01-10,556.4708669732968
2005-01-11,555.7952993118774
2005-01-12,554.3743221053157
2005-01-13,556.416441973472
2005-01-14,560.4971063628975
2005-01-17,565.0175911023067
2005-01-18,563.891008141894
2005-01-19,563.5865177501049
2005-01-20,566.4351131898749
2005-01-21,564.1211921359421
2005-01-24,561.711747962256
2005-01-25,566.7294750077164
2005-01-26,564.2918387824063
2005-01-27,565.0650120485154
2005-01-28,567.2449981890012
2005-01-31,569.5811320627673
2005-02-01,571.9831619449715
2005-02-02,575.2326918012387
2005-02-03,581.5779094584365
2005-02-04,580.7931367155825
2005-02-07,591.6546527824358
2005-02-08,592.2277971408884
2005-02-09,592.2941947374225
2005-02-10,592.3294105261492
2005-02-11,594.5895758438255
2005-02-14,601.3448601171237
2005-02-15,608.4973623709386
2005-02-16,614.5844706278527
2005-02-17,612.6488519558284
2005-02-18,611.7127654846854
2005-02-21,614.9690375418425
2005-02-22,607.3757913203759
2005-02-23,615.5450572000833
2005-02-24,621.8739424771443
2005-02-25,622.3770712275987
2005-02-28,638.9002074989252
2005-03-01,642.9930988969745
2005-03-02,653.351696022841
2005-03-03,658.7167510745984
2005-03-04,654.2397508934014
2005-03-07,671.6846135306907
2005-03-08,673.0471619814607
2005-03-09,666.4628366057792
2005-03-10,660.6837683787276
2005-03-11,658.5592920985526
2005-03-14,679.0106283145396
2005-03-15,679.8292417638664
2005-03-16,683.9230726716727
2005-03-17,684.295643239395
2005-03-18,688.8681713252745
2005-03-21,694.6194637099649
2005-03-22,686.1704794538325
2005-03-23,694.8477980086302
2005-03-24,696.3146844583922
2005-03-25,696.3802251775411
2005-03-28,689.8713365509742
2005-03-29,686.4867543780819
2005-03-30,696.9866531933652
2005-03-31,703.9396641841521
2005-04-01,705.698640754277
2005-04-04,718.1465780061577
2005-04-05,711.3537303755755
2005-04-06,706.5622352384246
2005-04-07,703.2882394667982
2005-04-08,706.439618855945
2005-04-11,708.4053171682286
2005-04-12,713.460284264592
2005-04-13,714.5425251839629
2005-04-14,714.3338542994048
2005-04-15,708.7530382390989
2005-04-18,715.9831996771759
2005-04-19,723.9944905405752
2005-04-20,734.5158821473805
2005-04-21,732.835115472398
2005-04-22,735.3842977988156
2005-04-25,750.2926611036978
2005-04-26,757.8365014517401
2005-04-27,752.8252384943153
2005-04-28,761.743620674883
2005-04-29,761.7796071768922
2005-05-02,765.5676533668598
2005-05-03,754.6019198094225
2005-05-04,739.3845047252156
2005-05-05,732.8374283653351
2005-05-06,737.8535855103652
2005-05-09,726.0771583012638
2005-05-10,716.4995401367374
2005-05-11,726.1331165634106
2005-05-12,733.0370540856634
2005-05-13,737.0455725172492
2005-05-16,741.1484772974823
2005-05-17,743.8070731196636
2005-05-18,744.9326954922485
2005-05-19,743.2292964099261
2005-05-20,747.5911807542232
2005-05-23,748.9139468365148
2005-05-24,748.0223352900983
2005-05-25,748.7342255446234
2005-05-26,751.6645272494877
2005-05-27,751.2340669934626
2005-05-30,749.2569186715168
2005-05-31,755.8111381219317
2005-06-01,766.2523488823513
2005-06-02,764.613103508236
2005-06-03,764.8421362515251
2005-06-06,800.5790513187754
2005-06-07,813.3465453449603
2005-06-08,809.6524806050732
2005-06-09,820.9482478973508
2005-06-10,825.4853654182087
2005-06-13,855.9563095263986
2005-06-14,845.9097920553952
2005-06-15,845.2558785111628
2005-06-16,869.1675246707628
2005-06-17,859.6455181510261
2005-06-20,889.3936368831143
2005-06-21,888.8048394495639
2005-06-22,900.7017426578243
2005-06-23,912.1798460886387
2005-06-24,909.5155212802083
2005-06-27,914.5003641929914
2005-06-28,914.7724298329032
2005-06-29,906.645385168521
2005-06-30,906.3049293485308
2005-07-01,916.362469378557
2005-07-04,918.1527998964608
2005-07-05,915.7899555549678
2005-07-06,910.8880961486138
2005-07-07,910.7572198124516
2005-07-08,912.5883658622404
2005-07-11,865.4008463767613
2005-07-12,863.779982055622
2005-07-13,878.7540671290502
2005-07-14,882.2195911414165
2005-07-15,886.6218602496875
2005-07-18,863.1408133193374
2005-07-19,888.2136981861689
2005-07-20,882.1215778879795
2005-07-21,865.0391598271326
2005-07-22,865.6077897304206
2005-07-25,834.1704660360932
2005-07-26,861.4584080224976
2005-07-27,864.8728250729014
2005-07-28,862.3096237771156
2005-07-29,858.3758699947441
2005-08-01,851.1992041837225
2005-08-02,851.1197612638127
2005-08-03,852.0670131151207
2005-08-04,858.0319362668523
2005-08-05,860.3610259518334
2005-08-08,873.3363571682006
2005-08-09,873.2647784957011
2005-08-10,875.2886237337599
2005-08-11,879.7800615503996
2005-08-12,880.2299296146584
2005-08-15,904.8537011667926
2005-08-16,905.8328587925166
2005-08-17,913.0398320609817
2005-08-18,925.8062301863741
2005-08-19,927.8368382551363
2005-08-22,944.3232334054521
2005-08-23,939.6364508964988
2005-08-24,932.6297167687047
2005-08-25,937.3307459676665
2005-08-26,935.370375655971
2005-08-29,940.428258102147
2005-08-30,941.233700652736
2005-08-31,937.1474052630308
2005-09-01,921.1068234933338
2005-09-02,916.7505331188449
2005-09-05,921.32687714433
2005-09-06,930.3236046670636
2005-09-07,945.6398704176952
2005-09-08,955.8085188308454
2005-09-09,954.6609807766196
2005-09-12,967.1060247977566
2005-09-13,981.908415402423
2005-09-14,994.6225096401997
2005-09-15,1002.6546806722837
2005-09-16,1004.1638909723946
2005-09-19,1040.4838370012053
2005-09-20,1043.1212059943227
2005-09-21,1037.572553235748
2005-09-22,1043.4569344342665
2005-09-23,1050.741292794931
2005-09-26,1022.8624352924899
2005-09-27,1035.2411877459308
2005-09-28,1039.2279895821414
2005-09-29,1037.9043954635022
2005-09-30,1035.0580579387888
2005-10-03,1038.2486248561208
2005-10-04,1023.2867810986304
2005-10-05,1022.3535170853826
2005-10-06,1018.8223041473689
2005-10-07,1020.1486603669894
2005-10-10,1044.5371420246004
2005-10-11,1040.5287803140493
2005-10-12,1028.4618249580687
2005-10-13,1040.2082869357284
2005-10-14,1028.7612221409283
2005-10-17,1044.873693018144
2005-10-18,1056.9788404035453
2005-10-19,1055.6452621415117
2005-10-20,1062.521057617456
2005-10-21,1059.9888279655963
2005-10-24,1055.6926197382834
2005-10-25,1050.1750955481339
2005-10-26,1046.1482332330982
2005-10-27,1040.5908965180492
2005-10-28,1044.5868340047705
2005-10-31,1055.3262668198336
2005-11-01,1060.3389248168844
2005-11-02,1059.5192896101048
2005-11-03,1064.5438415093854
2005-11-04,1081.5372477588862
2005-11-07,1090.6361928358338
2005-11-08,1096.62751450726
2005-11-09,1101.6825922771077
2005-11-10,1096.8388680229946
2005-11-11,1101.237189633839
2005-11-14,1093.2214640901493
2005-11-15,1106.1654893722693
2005-11-16,1092.798484220403
2005-11-17,1082.99174594717
2005-11-18,1084.272321850728
2005-11-21,1069.2161396508302
2005-11-22,1064.182668361498
2005-11-23,1054.236408828804
2005-11-24,1053.6318825737628
2005-11-25,1059.4279754647155
2005-11-28,1046.4544859415264
2005-11-29,1050.6761803499116
2005-11-30,1058.630855113976
2005-12-01,1055.3256603193427
2005-12-02,1057.1293127101276
2005-12-05,1047.6203803462565
2005-12-06,1047.8122430241442
2005-12-07,1049.1206466529181
2005-12-08,1049.519457390383
2005-12-09,1049.6531682298853
2005-12-12,1025.2384088483661
2005-12-13,1019.2617563560946
2005-12-14,1008.8266777187978
2005-12-15,1013.6091653979101
2005-12-16,1009.3399506542486
2005-12-19,1005.0152355316637
2005-12-20,1021.1688699032225
2005-12-21,1014.7549885637075
2005-12-22,998.8346507029681
2005-12-23,999.320842965328
