Date,USA ESG LEADERS
2012-01-02,117.87678594653171
2012-01-03,118.84894153648501
2012-01-04,120.31121039159922
2012-01-05,121.77845419759169
2012-01-06,122.23067727999297
2012-01-09,122.13128654374196
2012-01-10,122.85705061491535
2012-01-11,123.75698544157332
2012-01-12,123.18139425796645
2012-01-13,123.83413928117336
2012-01-16,123.77550800591692
2012-01-17,123.81198040291436
2012-01-18,124.2879572421606
2012-01-19,124.20571441693356
2012-01-20,123.88612223245764
2012-01-23,122.69440814460786
2012-01-24,123.40645450704767
2012-01-25,124.22051222922353
2012-01-26,121.92461994711118
2012-01-27,122.01512104825659
2012-01-30,121.81574390206515
2012-01-31,121.97021257905159
2012-02-01,122.10172941888277
2012-02-02,122.5369529950389
2012-02-03,124.8397520760398
2012-02-06,125.14650797126494
2012-02-07,123.81918617136186
2012-02-08,123.82462437294797
2012-02-09,123.32262539706551
2012-02-10,123.51167781193239
2012-02-13,124.02718402524421
2012-02-14,124.68388519924649
2012-02-15,124.91627753627913
2012-02-16,126.51454879068694
2012-02-17,125.47194839714817
2012-02-20,124.48837391660975
2012-02-21,124.25858938260996
2012-02-22,123.97205423933511
2012-02-23,123.9780351413985
2012-02-24,122.77994424929284
2012-02-27,123.50625252565514
2012-02-28,123.4430033049447
2012-02-29,123.19250048334406
2012-03-01,124.23320418831129
2012-03-02,125.09118434900545
2012-03-05,124.52117005756422
2012-03-06,123.72076795476227
2012-03-07,124.4391410290323
2012-03-08,124.13617924399558
2012-03-09,126.03849966833658
2012-03-12,125.78840735185132
2012-03-13,128.1575944519493
2012-03-14,128.70927744733766
2012-03-15,129.1105629860709
2012-03-16,128.24249934936245
2012-03-19,127.92691426664207
2012-03-20,127.65322789466774
2012-03-21,127.82701264753618
2012-03-22,126.87427390606607
2012-03-23,126.55835328160369
2012-03-26,127.5647433104743
2012-03-27,127.28704401834479
2012-03-28,127.12002913131792
2012-03-29,127.14987817422218
2012-03-30,127.28851667777325
2012-04-02,128.35709622840108
2012-04-03,127.52332363825751
2012-04-04,128.4860281554274
2012-04-05,129.0329155197823
2012-04-06,129.0329155197823
2012-04-09,127.46823363295381
2012-04-10,125.18772076361007
2012-04-11,125.86568870919284
2012-04-12,127.06970259878494
2012-04-13,126.57848231605138
2012-04-16,126.86483501667011
2012-04-17,127.68545675592875
2012-04-18,127.05713219617269
2012-04-19,126.30014792459839
2012-04-20,125.92425436398695
2012-04-23,125.66240128081242
2012-04-24,125.41212825868014
2012-04-25,127.05640592373291
2012-04-26,127.41700627054462
2012-04-27,127.33731242399227
2012-04-30,127.30418481279673
2012-05-01,128.00790054375688
2012-05-02,128.59294059070365
2012-05-03,127.52726791550312
2012-05-04,125.97910416234052
2012-05-07,126.4752416502701
2012-05-08,126.41680489498245
2012-05-09,126.2636407755279
2012-05-10,126.08775275460685
2012-05-11,125.9619828298058
2012-05-14,125.78918359957744
2012-05-15,125.83225785409472
2012-05-16,125.75841077950656
2012-05-17,124.0714625375687
2012-05-18,122.8865717606493
2012-05-21,124.31133502157975
2012-05-22,124.35900256269926
2012-05-23,126.16327171856398
2012-05-24,126.3182272999041
2012-05-25,126.83094317625823
2012-05-28,126.56793436124924
2012-05-29,128.0030916492967
2012-05-30,127.5431782572731
2012-05-31,127.4835845155454
2012-06-01,124.15408203563632
2012-06-04,122.79427017129395
2012-06-05,123.95227972157795
2012-06-06,126.31942059267828
2012-06-07,125.61705298652709
2012-06-08,127.41785003832287
2012-06-11,125.23243303402859
2012-06-12,127.23276935094074
2012-06-13,125.06879955261728
2012-06-14,125.99337033663993
2012-06-15,126.98463835950697
2012-06-18,127.63348070101748
2012-06-19,127.80174802242045
2012-06-20,127.22760627501457
2012-06-21,125.3175750176941
2012-06-22,126.88474917935021
2012-06-25,125.42838777895376
2012-06-26,125.96848631455329
2012-06-27,127.04775524924553
2012-06-28,127.07452772529149
2012-06-29,127.62521229185394
2012-07-02,128.84400275968275
2012-07-03,129.55775253030936
2012-07-04,130.55196070320386
2012-07-05,131.4149840097288
2012-07-06,130.89963145507016
2012-07-09,130.7301215166622
2012-07-10,130.09213920440502
2012-07-11,130.01492726284184
2012-07-12,130.25998703285734
2012-07-13,131.6671997458425
2012-07-16,131.23814546058978
2012-07-17,132.54539527884953
2012-07-18,133.14925757777758
2012-07-19,133.8875128885282
2012-07-20,133.2534168193471
2012-07-23,132.4641028597918
2012-07-24,131.46916525407866
2012-07-25,131.2262008386231
2012-07-26,131.45951610607938
2012-07-27,133.22273942313302
2012-07-30,134.35132199840967
2012-07-31,132.79132449695516
2012-08-01,132.51727387509698
2012-08-02,133.0422631164316
2012-08-03,133.72648631311907
2012-08-06,133.19168653592618
2012-08-07,134.05332078971634
2012-08-08,134.83940647151485
2012-08-09,135.41625118742078
2012-08-10,135.68692231788296
2012-08-13,135.0775320782144
2012-08-14,135.3972752390216
2012-08-15,136.13313511830953
2012-08-16,136.370513197912
2012-08-17,137.36962321522375
2012-08-20,136.61310751402712
2012-08-21,134.6803360534723
2012-08-22,134.7321413106665
2012-08-23,132.48485286912023
2012-08-24,134.03278891824257
2012-08-27,133.78154988188268
2012-08-28,133.14099535467352
2012-08-29,133.71483081632238
2012-08-30,133.0875390467994
2012-08-31,132.69428111773334
2012-09-03,132.92628256290462
2012-09-04,132.94399937384884
2012-09-05,132.3379851051633
2012-09-06,134.684117703081
2012-09-07,133.27211947882054
2012-09-10,132.82907084262973
2012-09-11,132.5907810329703
2012-09-12,132.3906249005908
2012-09-13,134.04793406590534
2012-09-14,132.06451041011445
2012-09-17,131.65333623167416
2012-09-18,132.24776765898736
2012-09-19,132.44189481203702
2012-09-20,133.22658393798147
2012-09-21,132.83769349449378
2012-09-24,133.3630896425021
2012-09-25,131.52618760566318
2012-09-26,132.13444147975704
2012-09-27,133.0740956043497
2012-09-28,132.8208264831643
2012-10-01,132.8663684931033
2012-10-02,132.56821309036312
2012-10-03,133.20638484680194
2012-10-04,132.98593758340996
2012-10-05,132.54707622474706
2012-10-08,133.18715216196568
2012-10-09,132.60939054375146
2012-10-10,131.70399501610925
2012-10-11,131.51135008074584
2012-10-12,130.95349646124356
2012-10-15,132.29622238245577
2012-10-16,132.87839259154273
2012-10-17,132.17043295712725
2012-10-18,131.99213794540228
2012-10-19,130.54955850866926
2012-10-22,130.04502725813748
2012-10-23,129.66003006304933
2012-10-24,129.03034108151496
2012-10-25,129.60322890662684
2012-10-26,129.83517260794054
2012-10-29,130.10178493448916
2012-10-30,129.369974925226
2012-10-31,129.86892711197393
2012-11-01,131.66685449032164
2012-11-02,131.70507259444375
2012-11-05,132.54125272036885
2012-11-06,133.35557014617
2012-11-07,131.18269041082445
2012-11-08,129.9736823333758
2012-11-09,130.33261140831544
2012-11-12,130.50936131235264
2012-11-13,130.06283281009885
2012-11-14,128.35134090039017
2012-11-15,127.65359489010187
2012-11-16,129.22347811421756
2012-11-19,130.17335387702903
2012-11-20,130.28249353979777
2012-11-21,130.39100266930487
2012-11-22,129.72310929125484
2012-11-23,130.63886728450504
2012-11-26,130.09452365320186
2012-11-27,129.90750427613324
2012-11-28,131.12953495736517
2012-11-29,130.78556970549405
2012-11-30,130.57963600980722
2012-12-03,129.40463287376068
2012-12-04,129.18948148632322
2012-12-05,129.7961135860529
2012-12-06,131.00546747533392
2012-12-07,132.07496616415855
2012-12-10,132.28798447082735
2012-12-11,132.37129087485212
2012-12-12,131.9798809697183
2012-12-13,130.7677902558955
2012-12-14,130.301997363574
2012-12-17,131.16866974645146
2012-12-18,132.12596638930194
2012-12-19,130.97611799880215
2012-12-20,131.64829580990383
2012-12-21,131.25932825801092
2012-12-24,130.74514299483013
2012-12-25,130.74514299483013
2012-12-26,129.8487441839753
2012-12-27,129.6696575322076
2012-12-28,128.38246197559536
2012-12-31,130.72664364029987
2013-01-01,130.72664364029987
2013-01-02,133.29581724396357
2013-01-03,134.76368158097875
2013-01-04,136.09565397583287
2013-01-07,135.0635544909723
2013-01-08,135.04779644777915
2013-01-09,135.84633531462487
2013-01-10,134.9721880259583
2013-01-11,133.73204112846378
2013-01-14,133.66097264181894
2013-01-15,134.12874367621933
2013-01-16,134.4101117309937
2013-01-17,134.73763143691892
2013-01-18,135.6824919257246
2013-01-21,135.44302226291913
2013-01-22,136.287254770133
2013-01-23,136.671063668783
2013-01-24,136.4484367498777
2013-01-25,136.32769438680864
2013-01-28,136.23029862210257
2013-01-29,136.59885062895887
2013-01-30,135.23453086767927
2013-01-31,135.10699520632886
2013-02-01,135.24079026490156
2013-02-04,135.15549126815927
2013-02-05,136.71145089906835
2013-02-06,136.78894219661478
2013-02-07,138.10805923286406
2013-02-08,139.05559508493076
2013-02-11,138.93837269838667
2013-02-12,138.29177361351603
2013-02-13,138.58041123453285
2013-02-14,139.64045342777283
2013-02-15,139.55230790056814
2013-02-18,139.54708161385176
2013-02-19,140.54679798921214
2013-02-20,138.68788384556754
2013-02-21,139.27071627180422
2013-02-22,141.29921199813953
2013-02-25,138.3820180815301
2013-02-26,140.61623303375447
2013-02-27,142.17009393300785
2013-02-28,142.4950316376543
2013-03-01,143.92219623852625
2013-03-04,144.53021620736263
2013-03-05,145.79964646681543
2013-03-06,146.44571073266928
2013-03-07,145.72053782949018
2013-03-08,147.55402791559942
2013-03-11,147.62757356732132
2013-03-12,147.31800349890813
2013-03-13,148.4528275351311
2013-03-14,148.84633799952232
2013-03-15,147.45008088381036
2013-03-18,147.79849204929064
2013-03-19,148.25932720044938
2013-03-20,148.68985389304385
2013-03-21,147.4389316675322
2013-03-22,147.66409155347122
2013-03-25,148.37203325209651
2013-03-26,149.99676852866983
2013-03-27,150.96115684763137
2013-03-28,151.22457887969398
2013-03-29,151.22457887969398
2013-04-01,150.34749640341786
2013-04-02,151.20540760994214
2013-04-03,149.4517255505441
2013-04-04,149.8550171254055
2013-04-05,147.15683279430476
2013-04-08,148.11199924499266
2013-04-09,148.1444294710998
2013-04-10,149.65105674196352
2013-04-11,149.7444570798614
2013-04-12,149.66508055892263
2013-04-15,146.41009137665156
2013-04-16,148.03512667734108
2013-04-17,147.10875252599277
2013-04-18,145.93922987345937
2013-04-19,147.3474379111406
2013-04-22,148.47974819752199
2013-04-23,150.1944175926749
2013-04-24,150.11857568452766
2013-04-25,150.44954502158217
2013-04-26,149.7815818793316
2013-04-29,150.13248909882572
2013-04-30,149.44461926585603
2013-05-01,147.99469079765007
2013-05-02,150.7494849317821
2013-05-03,151.98070473476866
2013-05-06,152.76734030786557
2013-05-07,153.1263773443079
2013-05-08,152.74518291570124
2013-05-09,153.34833673557165
2013-05-10,155.63855393673398
2013-05-13,155.3527036254925
2013-05-14,157.17830247775555
2013-05-15,159.70795487451778
2013-05-16,158.36953204183146
2013-05-17,161.1115035166246
2013-05-20,160.48113516003878
2013-05-21,160.77041062582265
2013-05-22,159.14323996113566
2013-05-23,158.35319408879118
2013-05-24,157.85786263109512
2013-05-27,157.75416127609364
2013-05-28,159.90269716168973
2013-05-29,157.23944757369392
2013-05-30,156.8032037674093
2013-05-31,155.87400161940212
2013-06-03,155.8920122127249
2013-06-04,154.56352689980417
2013-06-05,152.19138558329334
2013-06-06,152.25445116621108
2013-06-07,153.88130426669707
2013-06-10,154.1360314773443
2013-06-11,151.68054680503215
2013-06-12,149.67755077795408
2013-06-13,152.47613745478543
2013-06-14,151.3664234931417
2013-06-17,152.4730735932057
2013-06-18,153.12858532906623
2013-06-19,150.82921689161967
2013-06-20,149.56763330552275
2013-06-21,150.2641151484862
2013-06-24,149.08808468542802
2013-06-25,150.80494702852025
2013-06-26,153.29985191578515
2013-06-27,154.345009073551
2013-06-28,153.61633620844418
2013-07-01,153.98081813795858
2013-07-02,153.87466803743044
2013-07-03,154.7471664766312
2013-07-04,155.4481932500763
2013-07-05,158.04221400731345
2013-07-08,158.26395118176208
2013-07-09,160.3269456455241
2013-07-10,159.64391115153236
2013-07-11,159.48399850212706
2013-07-12,159.83564322111877
2013-07-15,160.10329107257107
2013-07-16,158.27250165533607
2013-07-17,159.09969373467314
2013-07-18,159.795887792538
2013-07-19,159.78866213756132
2013-07-22,159.3153894171767
2013-07-23,158.72831807492207
2013-07-24,157.70248157442822
2013-07-25,158.3546739067829
2013-07-26,158.1197598468505
2013-07-29,157.6209973070444
2013-07-30,157.89406135430946
2013-07-31,157.51935942425996
2013-08-01,160.2091982561917
2013-08-02,159.7372263087289
2013-08-05,160.01282142652755
2013-08-06,158.2532553750467
2013-08-07,157.444297395661
2013-08-08,157.28405795839706
2013-08-09,157.3071517360145
2013-08-12,157.74046477262704
2013-08-13,158.66404698105006
2013-08-14,157.22014951615628
2013-08-15,154.9308742163779
2013-08-16,153.42954808895456
2013-08-19,152.47073131071133
2013-08-20,152.40091368544418
2013-08-21,152.14472999447725
2013-08-22,153.83237710408542
2013-08-23,153.53112546677403
2013-08-26,153.45064421423268
2013-08-27,150.77912969684928
2013-08-28,151.76250759963534
2013-08-29,153.46676473687043
2013-08-30,153.4537647321943
2013-09-02,153.42467617687487
2013-09-03,154.58426818287006
2013-09-04,155.39483537004966
2013-09-05,156.53256496181345
2013-09-06,155.98285659186726
2013-09-09,156.53090728862958
2013-09-10,157.3913400725655
2013-09-11,157.6689997283566
2013-09-12,157.08931721591497
2013-09-13,158.06196343701603
2013-09-16,157.99811198541232
2013-09-17,158.57146125963473
2013-09-18,160.66573829991
2013-09-19,158.17549707226715
2013-09-20,157.45899794619257
2013-09-23,156.6971092945718
2013-09-24,156.58709280580385
2013-09-25,156.07558972758716
2013-09-26,156.9193861940172
2013-09-27,155.46480196765825
2013-09-30,154.67994760294067
2013-10-01,156.11416610438246
2013-10-02,155.1384335542414
2013-10-03,153.3331868298564
2013-10-04,154.7563932968207
2013-10-07,153.6075081816201
2013-10-08,151.3408542926086
2013-10-09,152.36350663191143
2013-10-10,155.7685705324332
2013-10-11,156.41167020632022
2013-10-14,156.59575467608676
2013-10-15,156.4437810078866
2013-10-16,158.92464500330706
2013-10-17,157.89349623022068
2013-10-18,158.7841659507252
2013-10-21,158.7813696063858
2013-10-22,158.61364449566648
2013-10-23,157.98803091724363
2013-10-24,158.17982739508062
2013-10-25,158.82582256364097
2013-10-28,159.0832011572296
2013-10-29,160.38055000475183
2013-10-30,159.4012623119899
2013-10-31,160.88947481462466
2013-11-01,162.56764078502485
2013-11-04,162.8480847308201
2013-11-05,162.66727344449626
2013-11-06,162.52722245539636
2013-11-07,162.03030681445134
2013-11-08,164.3506881624025
2013-11-11,163.82684995592837
2013-11-12,163.1760064025754
2013-11-13,165.02005233489228
2013-11-14,164.94541892640393
2013-11-15,165.45690507410043
2013-11-18,164.03023494300982
2013-11-19,163.56802822268634
2013-11-20,163.8346704437848
2013-11-21,165.32877646140722
2013-11-22,165.25343768598214
2013-11-25,165.21657570144436
2013-11-26,164.61010397980942
2013-11-27,164.85419590855736
2013-11-28,164.55114396563934
2013-11-29,164.06628770785483
2013-12-02,164.21819763301198
2013-12-03,163.2161345726689
2013-12-04,163.29711901903966
2013-12-05,161.64201681337354
2013-12-06,163.23023626611018
2013-12-09,162.9365635490675
2013-12-10,161.72495063152667
2013-12-11,159.6646121007742
2013-12-12,159.36002098843295
2013-12-13,159.7370176681708
2013-12-16,160.45408711282766
2013-12-17,160.42095143054664
2013-12-18,162.73471201545144
2013-12-19,163.8469974494609
2013-12-20,164.64410990586003
2013-12-23,164.9766128378251
2013-12-24,165.9187362265624
2013-12-25,165.9187362265624
2013-12-26,166.33222015377183
2013-12-27,165.3414223875545
2013-12-30,165.07515958020826
2013-12-31,166.06393558951987
2014-01-01,166.06393558951987
2014-01-02,165.88291734645006
2014-01-03,166.49728570280956
2014-01-06,165.70252560256432
2014-01-07,167.3531788793373
2014-01-08,167.28064493152377
2014-01-09,167.6433482719528
2014-01-10,167.15193701029986
2014-01-13,165.32859256999174
2014-01-14,166.83086203288673
2014-01-15,168.4585227851332
2014-01-16,168.3779375512278
2014-01-17,168.31354577282232
2014-01-20,168.23908997051194
2014-01-21,168.91006178430305
2014-01-22,168.7765320630555
2014-01-23,165.82081733551152
2014-01-24,162.26629082643566
2014-01-27,161.34913638891538
2014-01-28,162.8335359255637
2014-01-29,161.30724585117116
2014-01-30,164.24123357709087
2014-01-31,164.46172147262698
2014-02-03,160.25843828043946
2014-02-04,161.5172980155231
2014-02-05,161.13178731163353
2014-02-06,162.4463077509362
2014-02-07,164.4190120506664
2014-02-10,164.47932539609076
2014-02-11,165.88971373880918
2014-02-12,167.0819221141799
2014-02-13,167.09260100455833
2014-02-14,167.5711225875752
2014-02-17,167.36934017395032
2014-02-18,167.0662694483922
2014-02-19,165.94173240808294
2014-02-20,167.54176227034014
2014-02-21,167.0934803880737
2014-02-24,168.23458016490602
2014-02-25,168.02167083313861
2014-02-26,168.94372625127616
2014-02-27,169.41293956062603
2014-02-28,168.3616572203255
2014-03-03,167.47667907604077
2014-03-04,170.38408600469268
2014-03-05,170.2938142814953
2014-03-06,169.50427908488936
2014-03-07,169.33261225789656
2014-03-10,169.00375079106647
2014-03-11,168.52207635687648
2014-03-12,168.15555799816167
2014-03-13,165.89469984653897
2014-03-14,165.48700580453036
2014-03-17,167.19555669726722
2014-03-18,168.401309428157
2014-03-19,167.2774753327783
2014-03-20,169.5241749071
2014-03-21,168.91569471145098
2014-03-24,167.88961227184683
2014-03-25,168.80846506821106
2014-03-26,167.61792134302704
