Date,KOKUSAI SMALL CAP MIN VOLATILITY (USD)
2003-06-18,892.6698715043327
2003-06-19,886.6562236277503
2003-06-20,891.0020599364127
2003-06-23,887.368050028226
2003-06-24,887.879592839769
2003-06-25,888.0583452938452
2003-06-26,896.5779731679291
2003-06-27,900.4633109960861
2003-06-30,896.0792724564665
2003-07-01,892.4135151487218
2003-07-02,908.2335643475368
2003-07-03,908.8437831554787
2003-07-04,910.5779001830476
2003-07-07,925.2740404828086
2003-07-08,928.5066670537212
2003-07-09,924.8532282234805
2003-07-10,916.2921426454329
2003-07-11,925.2340858909239
2003-07-14,932.1830211340913
2003-07-15,930.0632566746445
2003-07-16,929.898298376592
2003-07-17,920.6559748521838
2003-07-18,921.2984644943504
2003-07-21,912.0385137609597
2003-07-22,913.1511264911283
2003-07-23,910.4717639518432
2003-07-24,911.0454265590862
2003-07-25,910.5630935357966
2003-07-28,917.9852572174042
2003-07-29,917.2116079744548
2003-07-30,923.7404724117889
2003-07-31,931.7037867427239
2003-08-01,927.2656563465963
2003-08-04,918.112878911537
2003-08-05,911.2245419205288
2003-08-06,909.2803410122796
2003-08-07,911.2123601922217
2003-08-08,921.0594932953447
2003-08-11,927.1505877657703
2003-08-12,933.5142588495028
2003-08-13,934.6177164658828
2003-08-14,939.9568184144604
2003-08-15,942.8017390762362
2003-08-18,953.0241498212438
2003-08-19,964.1398723097724
2003-08-20,965.6910418528771
2003-08-21,979.8972062772318
2003-08-22,979.3350950920471
2003-08-25,973.4416149907174
2003-08-26,974.798106324785
2003-08-27,978.7582604521987
2003-08-28,983.0932067768398
2003-08-29,981.9194688637344
2003-09-01,983.0543326528704
2003-09-02,1001.258828888627
2003-09-03,1008.2832546267099
2003-09-04,1005.3185444715182
2003-09-05,992.9265646542614
2003-09-08,995.0288971317093
2003-09-09,985.7780789594833
2003-09-10,974.3293335537566
2003-09-11,980.5868471531345
2003-09-12,972.7200146835702
2003-09-15,973.4558680445979
2003-09-16,986.4281086125109
2003-09-17,983.7817296744455
2003-09-18,983.9428876716917
2003-09-19,982.5284072895142
2003-09-22,969.4726553934916
2003-09-23,970.3808423944226
2003-09-24,967.6278120939583
2003-09-25,955.9186619681269
2003-09-26,948.9885992413479
2003-09-29,950.3654827645388
2003-09-30,946.0492488548323
2003-10-01,951.1453246321939
2003-10-02,958.545888960612
2003-10-03,967.954546099641
2003-10-06,970.8833902573099
2003-10-07,968.7149353355904
2003-10-08,965.484605002509
2003-10-09,975.5614829431869
2003-10-10,971.9365476418748
2003-10-13,985.9111836321456
2003-10-14,985.6205553894512
2003-10-15,988.0813855313583
2003-10-16,989.094606120816
2003-10-17,987.7827522574408
2003-10-20,986.6739545827509
2003-10-21,989.9671243785241
2003-10-22,976.5988918778484
2003-10-23,974.1118817207562
2003-10-24,970.8340411481374
2003-10-27,981.3878867306212
2003-10-28,992.659785566611
2003-10-29,997.9222270798085
2003-10-30,997.0527148551706
2003-10-31,1003.3174075731007
2003-11-03,1021.4282209327263
2003-11-04,1017.7537160426808
2003-11-05,1021.6635862647233
2003-11-06,1027.8945992883837
2003-11-07,1029.2743044844965
2003-11-10,1023.3990390245189
2003-11-11,1017.4496333511572
2003-11-12,1021.1194005199645
2003-11-13,1019.7871206257539
2003-11-14,1014.0622648168227
2003-11-17,1005.8838962679205
2003-11-18,997.7823716463892
2003-11-19,997.4280465096826
2003-11-20,995.1726172881123
2003-11-21,995.2097135261797
2003-11-24,1015.3399745290346
2003-11-25,1018.629833627155
2003-11-26,1015.7989221380234
2003-11-27,1018.5604197810269
2003-11-28,1015.6352645521974
2003-12-01,1025.503460046997
2003-12-02,1019.2198016525723
2003-12-03,1014.9433532737534
2003-12-04,1017.0041737372068
2003-12-05,1011.7292659875892
2003-12-08,1012.1385700443694
2003-12-09,1009.176283284157
2003-12-10,1001.3340424009931
2003-12-11,1012.6845711787232
2003-12-12,1010.9125943867292
2003-12-15,1004.9501719145112
2003-12-16,1002.8530631773223
2003-12-17,1003.7940937151947
2003-12-18,1008.9803902326162
2003-12-19,1008.6389684930306
2003-12-22,1006.6774353489435
2003-12-23,1011.6321867174563
2003-12-24,1011.5645950721185
2003-12-25,1011.5645950721185
2003-12-26,1014.2196527201962
2003-12-29,1020.2161027897704
2003-12-30,1020.814144244006
2003-12-31,1012.6749376034473
2004-01-01,1012.6749376034473
2004-01-02,1017.7276661638842
2004-01-05,1021.5633377987834
2004-01-06,1017.9879003116997
2004-01-07,1022.1659702823375
2004-01-08,1024.52670206881
2004-01-09,1018.1064043054796
2004-01-12,1024.5090218873709
2004-01-13,1027.2044429402374
2004-01-14,1036.068646835433
2004-01-15,1037.054675627839
2004-01-16,1050.0257359862105
2004-01-19,1050.9624897767408
2004-01-20,1046.9093932847425
2004-01-21,1047.1868101210748
2004-01-22,1041.5164152025284
2004-01-23,1047.3151877873586
2004-01-26,1056.122221166007
2004-01-27,1051.0972508084185
2004-01-28,1046.281897865784
2004-01-29,1052.5241827521388
2004-01-30,1052.286868244235
2004-02-02,1054.4140131034346
2004-02-03,1049.1157715848778
2004-02-04,1040.878745121422
2004-02-05,1038.8540685534226
2004-02-06,1044.9924154163887
2004-02-09,1053.7249320750543
2004-02-10,1060.0888202322308
2004-02-11,1064.6429768790936
2004-02-12,1057.0163429260106
2004-02-13,1056.466849494077
2004-02-16,1058.2760981410263
2004-02-17,1062.9446325056467
2004-02-18,1060.2074718380472
2004-02-19,1063.7831139475386
2004-02-20,1066.5913649946947
2004-02-23,1062.7974474483965
2004-02-24,1059.9568301247602
2004-02-25,1071.4988085816185
2004-02-26,1081.652955738995
2004-02-27,1084.2216995011827
2004-03-01,1096.1781533472702
2004-03-02,1104.5649455502364
2004-03-03,1112.9349240326544
2004-03-04,1115.4141022248564
2004-03-05,1106.296098457384
2004-03-08,1108.5895746907574
2004-03-09,1104.1753484228943
2004-03-10,1103.4452253218221
2004-03-11,1091.7927482348553
2004-03-12,1103.709110738545
2004-03-15,1090.0697265224076
2004-03-16,1083.4091647680677
2004-03-17,1103.0440362284637
2004-03-18,1090.6511049535081
2004-03-19,1093.662929707691
2004-03-22,1081.9519638578945
2004-03-23,1090.1554511483534
2004-03-24,1090.5344671072642
2004-03-25,1100.9910168748856
2004-03-26,1108.3114282370286
2004-03-29,1111.0934290178568
2004-03-30,1117.3915727469284
2004-03-31,1114.933158221889
2004-04-01,1117.7715539227938
2004-04-02,1133.1302373146625
2004-04-05,1135.7887970744248
2004-04-06,1124.5882289001029
2004-04-07,1123.111363590787
2004-04-08,1122.5965087731136
2004-04-09,1122.5965087731136
2004-04-12,1117.9147284408486
2004-04-13,1117.8682037055787
2004-04-14,1104.1744904286134
2004-04-15,1112.8865000649826
2004-04-16,1115.426073682829
2004-04-19,1119.0534544608875
2004-04-20,1113.0245573251248
2004-04-21,1117.2538090154123
2004-04-22,1127.265612404914
2004-04-23,1127.3111277096612
2004-04-26,1127.2062139170341
2004-04-27,1125.8213812996546
2004-04-28,1117.4334057715082
2004-04-29,1099.3291134199667
2004-04-30,1093.9609065627103
2004-05-03,1099.7784694187785
2004-05-04,1096.982879906921
2004-05-05,1093.6220827200548
2004-05-06,1091.783048540845
2004-05-07,1082.0045954833522
2004-05-10,1063.1440593103869
2004-05-11,1075.3673293078684
2004-05-12,1072.355579392812
2004-05-13,1066.5620259729935
2004-05-14,1066.0442449749723
2004-05-17,1049.5964754647794
2004-05-18,1057.6787117065976
2004-05-19,1056.3795309931863
2004-05-20,1064.877375687067
2004-05-21,1063.5350319867252
2004-05-24,1073.9623712888147
2004-05-25,1076.5963901766925
2004-05-26,1084.3228821070522
2004-05-27,1078.143002588803
2004-05-28,1083.3484332378123
2004-05-31,1083.619004962655
2004-06-01,1083.8006985084437
2004-06-02,1082.6483639619094
2004-06-03,1074.9401398057155
2004-06-04,1080.0934704027666
2004-06-07,1086.7953404433617
2004-06-08,1090.1909107731399
2004-06-09,1095.5773941542368
2004-06-10,1098.1856531607646
2004-06-11,1103.0913206572764
2004-06-14,1088.146271170084
2004-06-15,1098.8609040782042
2004-06-16,1109.5232513556082
2004-06-17,1111.224368625181
2004-06-18,1107.8545308169994
2004-06-21,1110.9640101633672
2004-06-22,1110.5301763770233
2004-06-23,1116.2646042897231
2004-06-24,1111.4763324811618
2004-06-25,1118.303160689381
2004-06-28,1115.0464238430816
2004-06-29,1117.503579778973
2004-06-30,1121.7813414286745
2004-07-01,1122.3017993551891
2004-07-02,1117.7177997212439
2004-07-05,1119.161546944837
2004-07-06,1118.1976554649484
2004-07-07,1118.445569997091
2004-07-08,1108.384013495291
2004-07-09,1110.3799400779988
2004-07-12,1110.1648860393
2004-07-13,1113.5929293258969
2004-07-14,1107.249293055262
2004-07-15,1111.9275659028124
2004-07-16,1108.5147052295529
2004-07-19,1111.7656910443154
2004-07-20,1116.4474814597233
2004-07-21,1113.7434903116914
2004-07-22,1106.3693617146848
2004-07-23,1110.0033917534652
2004-07-26,1102.9866048968515
2004-07-27,1113.7278253899583
2004-07-28,1117.0995020627922
2004-07-29,1120.7621176446794
2004-07-30,1127.031901296885
2004-08-02,1133.1834743515637
2004-08-03,1131.9247175852336
2004-08-04,1130.792728598435
2004-08-05,1121.588583212147
2004-08-06,1098.2001114672564
2004-08-09,1095.9603312871557
2004-08-10,1099.3615419258354
2004-08-11,1105.1554420103332
2004-08-12,1096.025890417071
2004-08-13,1089.6724692918413
2004-08-16,1098.1054198268796
2004-08-17,1098.3467806841745
2004-08-18,1107.7562441233208
2004-08-19,1106.389585288659
2004-08-20,1118.90493273548
2004-08-23,1124.3405330046792
2004-08-24,1130.1988735525167
2004-08-25,1134.279812844954
2004-08-26,1134.0402883375336
2004-08-27,1145.4626795483214
2004-08-30,1142.3573159779125
2004-08-31,1140.2559280457772
2004-09-01,1145.4124911885056
2004-09-02,1150.5012123111746
2004-09-03,1156.018608612999
2004-09-06,1155.8070932934768
2004-09-07,1160.0756625104264
2004-09-08,1154.0719820697063
2004-09-09,1153.1362877749507
2004-09-10,1149.5449352670632
2004-09-13,1152.7139116399212
2004-09-14,1150.5833614954327
2004-09-15,1158.615811814319
2004-09-16,1168.268268972018
2004-09-17,1165.5557194844846
2004-09-20,1164.9898497778202
2004-09-21,1164.5003901041382
2004-09-22,1158.132210584083
2004-09-23,1153.740464088733
2004-09-24,1157.716804495179
2004-09-27,1150.3419040687013
2004-09-28,1157.70216726319
2004-09-29,1163.7874340751443
2004-09-30,1160.3856488885365
2004-10-01,1171.3460894095942
2004-10-04,1185.1371151837461
2004-10-05,1183.3697032504956
2004-10-06,1185.7450635823436
2004-10-07,1180.2754503127276
2004-10-08,1170.0467387328629
2004-10-11,1173.0065544578938
2004-10-12,1178.7890473024693
2004-10-13,1174.1040577818578
2004-10-14,1167.0766379476902
2004-10-15,1166.4231871249717
2004-10-18,1162.3077776202808
2004-10-19,1162.8193213558045
2004-10-20,1159.7271579646297
2004-10-21,1168.157598421371
2004-10-22,1161.035470134977
2004-10-25,1153.06177323071
2004-10-26,1161.777526065089
2004-10-27,1171.2848866969593
2004-10-28,1172.3647693710566
2004-10-29,1173.2823096079335
2004-11-01,1177.577189198873
2004-11-02,1175.9512443461274
2004-11-03,1186.1040215145504
2004-11-04,1190.1397142675214
2004-11-05,1188.6171197882652
2004-11-08,1183.560236796207
2004-11-09,1188.883132465555
2004-11-10,1191.1213479599778
2004-11-11,1200.1583644037994
2004-11-12,1206.956113043907
2004-11-15,1207.3991264683293
2004-11-16,1197.768684545778
2004-11-17,1196.8772437684167
2004-11-18,1197.0907379732541
2004-11-19,1187.8794422152534
2004-11-22,1197.7485825817682
2004-11-23,1204.4420311640506
2004-11-24,1207.1146390614424
