Date,EUROPE SMALL CAP MOMENTUM
2001-11-07,1290.1237972930626
2001-11-08,1309.087331518274
2001-11-09,1313.8663016176313
2001-11-12,1302.148986277457
2001-11-13,1322.2208766089018
2001-11-14,1326.3214930106149
2001-11-15,1332.9826557834947
2001-11-16,1329.115322495465
2001-11-19,1341.2143231091532
2001-11-20,1334.9636435661887
2001-11-21,1332.6340085709362
2001-11-22,1336.9107148161706
2001-11-23,1337.3669259101093
2001-11-26,1341.6206624451804
2001-11-27,1341.113325641471
2001-11-28,1343.8328034997398
2001-11-29,1339.3914740224368
2001-11-30,1341.5755725785789
2001-12-03,1338.837474400161
2001-12-04,1344.366830519585
2001-12-05,1357.5840318294747
2001-12-06,1369.2943712414308
2001-12-07,1376.3538748922433
2001-12-10,1375.2138600673418
2001-12-11,1374.730402442024
2001-12-12,1361.2177568240324
2001-12-13,1352.1687094621082
2001-12-14,1347.1772905907374
2001-12-17,1353.626843526755
2001-12-18,1358.146064793005
2001-12-19,1354.2187381283456
2001-12-20,1355.5090737193407
2001-12-21,1360.8280200062086
2001-12-24,1368.6446839292905
2001-12-25,1368.6446839292905
2001-12-26,1371.4754680972594
2001-12-27,1376.4009742821015
2001-12-28,1385.3070194814356
2001-12-31,1386.2807273974283
2002-01-01,1386.2807273974283
2002-01-02,1379.4977538434143
2002-01-03,1393.7176985382448
2002-01-04,1405.8371569235796
2002-01-07,1410.2306681605783
2002-01-08,1409.4894255783352
2002-01-09,1406.7831725121976
2002-01-10,1396.6424265781889
2002-01-11,1404.0653875391108
2002-01-14,1394.625356331948
2002-01-15,1398.1483655853265
2002-01-16,1394.893762882233
2002-01-17,1403.4863072739229
2002-01-18,1400.5452378618666
2002-01-21,1402.098499055742
2002-01-22,1404.7664077008812
2002-01-23,1402.8618411675923
2002-01-24,1410.1128065372466
2002-01-25,1410.1736257501332
2002-01-28,1409.381254408968
2002-01-29,1405.8765470168548
2002-01-30,1403.3256526461896
2002-01-31,1413.6875375555842
2002-02-01,1420.9866939645283
2002-02-04,1417.3966319612036
2002-02-05,1411.6058245113854
2002-02-06,1410.8973450259214
2002-02-07,1411.4409779301752
2002-02-08,1412.6147797030408
2002-02-11,1415.8984057912273
2002-02-12,1422.7585983370502
2002-02-13,1430.6658529715794
2002-02-14,1436.6172364659103
2002-02-15,1438.627941758571
2002-02-18,1435.1305542420919
2002-02-19,1429.1999559355513
2002-02-20,1427.7132047124746
2002-02-21,1433.9549626056828
2002-02-22,1425.9980553581559
2002-02-25,1434.5286948483142
2002-02-26,1442.3037220452425
2002-02-27,1452.5109097637499
2002-02-28,1451.7624220595096
2002-03-01,1459.193101336026
2002-03-04,1475.148074483252
2002-03-05,1478.4098983089395
2002-03-06,1471.7706472442644
2002-03-07,1476.9575341462273
2002-03-08,1483.8174192350987
2002-03-11,1483.8830958523058
2002-03-12,1473.8519780346276
2002-03-13,1474.502245487647
2002-03-14,1473.457733863473
2002-03-15,1477.7221328540797
2002-03-18,1479.8706747930692
2002-03-19,1472.8803725202526
2002-03-20,1476.0690352520548
2002-03-21,1483.4029850845252
2002-03-22,1492.364927228993
2002-03-25,1493.3918277081584
2002-03-26,1491.8688226901477
2002-03-27,1498.4819716723712
2002-03-28,1509.6295923021744
2002-03-29,1509.6295923021744
2002-04-01,1511.27883344411
2002-04-02,1513.0267041777881
2002-04-03,1511.7204641863163
2002-04-04,1510.727319558983
2002-04-05,1522.8350386617424
2002-04-08,1520.7327146350938
2002-04-09,1521.5190656068226
2002-04-10,1528.1902609191202
2002-04-11,1530.0183764852072
2002-04-12,1530.674162948749
2002-04-15,1531.9653422206964
2002-04-16,1536.468329233157
2002-04-17,1541.924504396669
2002-04-18,1540.9059248262943
2002-04-19,1546.4674651149605
2002-04-22,1546.9119532469133
2002-04-23,1546.7809256905696
2002-04-24,1550.904362494422
2002-04-25,1544.4877313872012
2002-04-26,1551.6243710664703
2002-04-29,1547.9365441842021
2002-04-30,1551.1337159401435
2002-05-01,1552.9864419212377
2002-05-02,1563.0547220387757
2002-05-03,1558.4852260992056
2002-05-06,1554.6247579079413
2002-05-07,1545.7015558891446
2002-05-08,1559.4357575630124
2002-05-09,1564.771203140877
2002-05-10,1559.3688416341367
2002-05-13,1555.2464428082237
2002-05-14,1562.7535185565876
2002-05-15,1560.619695633047
2002-05-16,1561.639776363498
2002-05-17,1558.1529245105733
2002-05-20,1555.3318959053875
2002-05-21,1550.3086656921612
2002-05-22,1538.3766271310378
2002-05-23,1533.5441705482324
2002-05-24,1535.9689507539892
2002-05-27,1542.625429054665
2002-05-28,1536.7140976080443
2002-05-29,1529.7421257332194
2002-05-30,1514.7750585858848
2002-05-31,1518.3100384633867
2002-06-03,1514.0560450873174
2002-06-04,1498.6684737562596
2002-06-05,1495.7966559113659
2002-06-06,1496.1488311626274
2002-06-07,1484.381672035232
2002-06-10,1490.7656614561508
2002-06-11,1502.6310067936438
2002-06-12,1489.1642824791081
2002-06-13,1481.6285413234095
2002-06-14,1445.7322039296055
2002-06-17,1461.1167099210452
2002-06-18,1462.7507239696822
2002-06-19,1448.6351529921
2002-06-20,1436.5279553747544
2002-06-21,1430.9707636138658
2002-06-24,1414.519504214728
2002-06-25,1428.4330558729666
2002-06-26,1401.8193899135722
2002-06-27,1418.6221408275603
2002-06-28,1430.9525908670005
2002-07-01,1435.8470169649802
2002-07-02,1421.478206051494
2002-07-03,1408.870301064706
2002-07-04,1412.7697470721102
2002-07-05,1425.4233104745715
2002-07-08,1423.741603598883
2002-07-09,1418.5769583200163
2002-07-10,1407.6660836418948
2002-07-11,1380.9285469871934
2002-07-12,1380.7667349706862
2002-07-15,1356.6039459929323
2002-07-16,1328.1707473142371
2002-07-17,1331.9106825901904
2002-07-18,1347.9510933341442
2002-07-19,1333.0170441809737
2002-07-22,1308.07105121844
2002-07-23,1288.6238937834446
2002-07-24,1248.0509966058892
2002-07-25,1271.5542782273972
2002-07-26,1275.573634747209
2002-07-29,1303.3476896843165
2002-07-30,1305.545738377382
2002-07-31,1307.6620768712462
2002-08-01,1300.6863369526343
2002-08-02,1289.8347825971628
2002-08-05,1267.2697113038282
2002-08-06,1264.8136905366237
2002-08-07,1267.8971172865215
2002-08-08,1274.2672293299672
2002-08-09,1284.0529884495581
2002-08-12,1272.895600606812
2002-08-13,1279.112635101392
2002-08-14,1278.882519508263
2002-08-15,1293.872965131061
2002-08-16,1295.2472545509747
2002-08-19,1306.8104668241326
2002-08-20,1307.9349474967078
2002-08-21,1307.34634897118
2002-08-22,1320.0691984454565
2002-08-23,1324.307659629169
2002-08-26,1328.318890269903
2002-08-27,1332.2636990289552
2002-08-28,1320.4703779395336
2002-08-29,1309.9414360791914
2002-08-30,1312.554846056453
2002-09-02,1311.5199885538384
2002-09-03,1298.4345393375086
2002-09-04,1293.995306009311
2002-09-05,1291.9677701321607
2002-09-06,1303.8240961100164
2002-09-09,1302.5655178999557
2002-09-10,1313.20447101269
2002-09-11,1321.4112607634852
2002-09-12,1315.3387097062268
2002-09-13,1304.806325346131
2002-09-16,1301.855169317197
2002-09-17,1302.2975645630931
2002-09-18,1284.7087619269196
2002-09-19,1271.57000204207
2002-09-20,1268.20420489584
2002-09-23,1247.5739559575595
2002-09-24,1223.6798363446455
2002-09-25,1231.4508998510441
2002-09-26,1245.8580264327131
2002-09-27,1252.903114569254
2002-09-30,1232.097090664511
2002-10-01,1227.0742860937564
2002-10-02,1232.6456869088306
2002-10-03,1226.0825440576782
2002-10-04,1219.463043369125
2002-10-07,1206.0870580407527
2002-10-08,1204.5175721611024
2002-10-09,1189.8422840250573
2002-10-10,1186.9784628031398
2002-10-11,1210.587791059841
2002-10-14,1204.860836927493
2002-10-15,1236.4884070329047
2002-10-16,1239.096695118259
2002-10-17,1256.3773481491978
2002-10-18,1260.3353746713283
