Date,CHINA ALL SHARES MINIMUM VOLATILITY(CNY)
2012-04-18,1656.4080117070146
2012-04-19,1657.9927096548072
2012-04-20,1659.0322662498806
2012-04-23,1654.4381385348279
2012-04-24,1646.609730016344
2012-04-25,1656.332092181785
2012-04-26,1655.4893348175742
2012-04-27,1652.994992093442
2012-04-30,1666.0506454432607
2012-05-01,1667.352450134306
2012-05-02,1692.5447321589495
2012-05-03,1685.4777299572054
2012-05-04,1693.7151240875494
2012-05-07,1689.4264208968943
2012-05-08,1692.2099712978984
2012-05-09,1676.3857388567765
2012-05-10,1672.0617008713518
2012-05-11,1661.7062884977797
2012-05-14,1661.0952402541623
2012-05-15,1667.8029203971196
2012-05-16,1630.009738341371
2012-05-17,1649.3736821995417
2012-05-18,1630.1721060539612
2012-05-21,1633.2511769951348
2012-05-22,1654.689042792361
2012-05-23,1662.441328323511
2012-05-24,1646.1374697174547
2012-05-25,1651.8946622007923
2012-05-28,1660.4006325434764
2012-05-29,1678.1148717629558
2012-05-30,1685.6916002499224
2012-05-31,1688.2463804393303
2012-06-01,1684.3647860324422
2012-06-04,1631.6535319042132
2012-06-05,1640.6704976605267
2012-06-06,1649.763047414015
2012-06-07,1644.0734189869643
2012-06-08,1648.3047992197055
2012-06-11,1664.0544884432097
2012-06-12,1669.7387069646359
2012-06-13,1673.5947363134671
2012-06-14,1658.543565232959
2012-06-15,1674.7939532333633
2012-06-18,1692.713143637396
2012-06-19,1677.4004532597207
2012-06-20,1670.6865032730318
2012-06-21,1662.2060330583452
2012-06-22,1662.2129972059136
2012-06-25,1653.2876469557325
2012-06-26,1657.4934020202238
2012-06-27,1664.9297742256665
2012-06-28,1658.3225187293808
2012-06-29,1647.457808412553
2012-07-02,1664.071852510822
2012-07-03,1673.024416553438
2012-07-04,1687.548049687665
2012-07-05,1700.5914562151245
2012-07-06,1721.739148275988
2012-07-09,1691.7566685447002
2012-07-10,1694.3659188174738
2012-07-11,1702.899525324534
2012-07-12,1699.140665080868
2012-07-13,1696.464191517929
2012-07-16,1679.1609731768344
2012-07-17,1695.6094519307017
2012-07-18,1679.059129599086
2012-07-19,1694.3059146661278
2012-07-20,1705.014738244047
2012-07-23,1683.212229966299
2012-07-24,1690.3002518793176
2012-07-25,1676.1623358230686
2012-07-26,1649.1826473812425
2012-07-27,1655.6801110891915
2012-07-30,1678.5105636287014
2012-07-31,1683.5608746032794
2012-08-01,1691.328165706703
2012-08-02,1699.5729246308247
2012-08-03,1677.541285403032
2012-08-06,1682.1085249905257
2012-08-07,1681.8364818064456
2012-08-08,1688.3962589636062
2012-08-09,1706.4320579715647
2012-08-10,1699.0003211717524
2012-08-13,1683.3938549761513
2012-08-14,1698.0617335307936
2012-08-15,1688.3653195286481
2012-08-16,1669.3354964663783
2012-08-17,1677.3828987807124
2012-08-20,1669.6644906384352
2012-08-21,1658.1161117498127
2012-08-22,1650.4085859046345
2012-08-23,1648.7844288140793
2012-08-24,1643.9132469914694
2012-08-27,1632.7174827045685
2012-08-28,1630.0761966555883
2012-08-29,1630.908862205613
2012-08-30,1628.3835884456419
2012-08-31,1612.0980959430128
2012-09-03,1622.437886197357
2012-09-04,1611.9199959577036
2012-09-05,1598.4495465578348
2012-09-06,1607.636594918063
2012-09-07,1628.8472950487342
2012-09-10,1630.0072102035674
2012-09-11,1618.1308720547277
2012-09-12,1616.1591037067951
2012-09-13,1608.2877842726937
2012-09-14,1598.1320800908115
2012-09-17,1579.5793562635013
2012-09-18,1576.323039772413
2012-09-19,1583.7041746285568
2012-09-20,1573.1958084454386
2012-09-21,1572.6422730630766
2012-09-24,1582.862150607036
2012-09-25,1576.7524074623018
2012-09-26,1579.8949798546369
2012-09-27,1605.2565229934928
2012-09-28,1629.4252215729077
2012-10-01,1624.3028171213616
2012-10-02,1620.4718580652977
2012-10-03,1626.0639533294748
2012-10-04,1615.3935886922204
2012-10-05,1612.9980356095252
2012-10-08,1611.0906888553347
2012-10-09,1642.464020356471
2012-10-10,1644.8829690560594
2012-10-11,1639.4041293382797
2012-10-12,1643.7595427093436
2012-10-15,1643.6924485600534
2012-10-16,1641.4485296239689
2012-10-17,1635.230197923833
2012-10-18,1652.6381063218898
2012-10-19,1658.3639332412959
2012-10-22,1659.157584809398
2012-10-23,1663.9723144722432
2012-10-24,1658.2869466606055
2012-10-25,1657.6799484627618
2012-10-26,1638.4372885502466
2012-10-29,1641.1167177440934
2012-10-30,1635.0428469944316
2012-10-31,1649.838152461447
2012-11-01,1673.4073039853808
2012-11-02,1697.0603774561082
2012-11-05,1701.600089750435
2012-11-06,1694.9021299017534
2012-11-07,1700.6653979337743
2012-11-08,1682.446519607443
2012-11-09,1682.2442316080885
2012-11-12,1689.3083561486287
2012-11-13,1667.7756445050281
2012-11-14,1669.8727185045343
2012-11-15,1642.116575157075
2012-11-16,1649.0490984923506
2012-11-19,1636.1250689437509
2012-11-20,1631.998894494284
2012-11-21,1646.5378389920108
2012-11-22,1638.6500808019664
2012-11-23,1640.2978774883961
2012-11-26,1635.94272634936
2012-11-27,1634.1037566661246
2012-11-28,1625.3669867775293
2012-11-29,1617.5100605934601
2012-11-30,1627.8365964446489
2012-12-03,1603.9617093294964
2012-12-04,1610.4800443621818
2012-12-05,1649.0693293498684
2012-12-06,1660.5646838280068
2012-12-07,1685.5465542751556
2012-12-10,1691.388816818069
2012-12-11,1679.0539599659148
2012-12-12,1683.4929940388324
2012-12-13,1671.0881575818937
2012-12-14,1715.3483058249521
2012-12-17,1708.301731064386
2012-12-18,1704.0646596389086
2012-12-19,1701.8475917998644
2012-12-20,1706.3710694611189
2012-12-21,1704.0580436896958
2012-12-24,1707.3174911433641
2012-12-25,1737.2789993762685
2012-12-26,1735.3334986307368
2012-12-27,1732.8613293421433
2012-12-28,1747.9303868199456
2012-12-31,1772.0999259721598
2013-01-01,1772.0999259721593
2013-01-02,1781.330397952914
2013-01-03,1802.580325249241
2013-01-04,1812.6574913418158
2013-01-07,1814.1176867212598
2013-01-08,1809.5150093568066
2013-01-09,1811.8055718357728
2013-01-10,1793.613093008537
2013-01-11,1759.268860060071
2013-01-14,1798.2259868581682
2013-01-15,1803.3019357690716
2013-01-16,1799.6401869590088
2013-01-17,1789.6552155929896
2013-01-18,1825.5505786157728
2013-01-21,1830.5081373876385
2013-01-22,1843.0710919361454
2013-01-23,1852.9336065329242
2013-01-24,1832.3390163442884
2013-01-25,1815.408171284212
2013-01-28,1854.9810833114107
2013-01-29,1860.1683813165448
2013-01-30,1852.844843944085
2013-01-31,1850.5126964465267
2013-02-01,1855.6656529741274
2013-02-04,1872.8602245701052
2013-02-05,1875.4936297942895
2013-02-06,1876.868323916605
2013-02-07,1881.8608417408725
2013-02-08,1886.6055058707793
2013-02-11,1886.7474945049241
2013-02-12,1874.8126458863642
2013-02-13,1878.659524586559
2013-02-14,1895.241635123589
2013-02-15,1896.5689797049397
2013-02-18,1886.9849381531233
2013-02-19,1866.6576031609666
2013-02-20,1874.4045242932855
2013-02-21,1848.5579176653318
2013-02-22,1847.9408467406306
2013-02-25,1846.857882577695
2013-02-26,1849.1207085434185
2013-02-27,1851.4497121275126
2013-02-28,1903.536753325478
2013-03-01,1917.8821999549457
2013-03-04,1863.6555525420385
2013-03-05,1906.2718003416417
2013-03-06,1926.6507703920502
2013-03-07,1893.404023345873
2013-03-08,1910.3765292650546
2013-03-11,1895.0927547845713
2013-03-12,1868.1544240556614
2013-03-13,1860.0491785182564
2013-03-14,1865.785603368292
2013-03-15,1858.8129802305532
2013-03-18,1850.9893059617068
2013-03-19,1874.1518917028345
2013-03-20,1910.3979587027334
2013-03-21,1912.9090066703327
2013-03-22,1912.544636062076
2013-03-25,1929.1310884707968
2013-03-26,1913.241400033945
2013-03-27,1935.68165189467
2013-03-28,1883.5880416014418
2013-03-29,1886.0775682080616
2013-04-01,1880.9322736065167
2013-04-02,1873.9976831305744
2013-04-03,1868.7922150817212
2013-04-04,1867.8018363247606
2013-04-05,1828.0480844635274
2013-04-08,1827.149900656781
2013-04-09,1829.5064164740122
2013-04-10,1827.3175024106379
2013-04-11,1820.4848929581078
2013-04-12,1820.7319542838434
2013-04-15,1804.1385675284655
2013-04-16,1800.6988429225185
2013-04-17,1809.0065196977826
2013-04-18,1801.9779557738634
2013-04-19,1842.5835628453647
2013-04-22,1856.2640116350403
2013-04-23,1818.85644984514
2013-04-24,1849.995593376793
2013-04-25,1846.2767334507885
2013-04-26,1837.8982085958548
2013-04-29,1829.085845921196
2013-04-30,1825.3489410957282
2013-05-01,1824.1646566344855
2013-05-02,1844.1382225150078
2013-05-03,1861.3864279462684
2013-05-06,1884.5142329835003
2013-05-07,1886.258325696277
2013-05-08,1891.806708504189
2013-05-09,1901.0272272836985
2013-05-10,1922.1399955988306
2013-05-13,1905.802996070604
2013-05-14,1890.6269572854924
2013-05-15,1914.7375388329472
2013-05-16,1925.5770038192115
2013-05-17,1956.0057075070974
2013-05-20,1964.3569321809348
2013-05-21,1958.4965303004067
2013-05-22,1949.4273493009885
2013-05-23,1919.4969491838765
2013-05-24,1921.3067422916674
2013-05-27,1923.3418634188322
2013-05-28,1968.2788988122416
2013-05-29,1943.6357328224847
2013-05-30,1925.327069254123
2013-05-31,1928.1441995070613
2013-06-03,1912.8582449952494
2013-06-04,1894.633391965591
2013-06-05,1884.3785074116938
2013-06-06,1849.157037290643
2013-06-07,1832.358609297529
2013-06-10,1831.2077690771969
2013-06-11,1812.6926818374163
2013-06-12,1804.2041357794844
2013-06-13,1768.0479714943795
2013-06-14,1775.2991950019366
2013-06-17,1780.1089616413344
2013-06-18,1776.606511618092
2013-06-19,1762.3176097916157
2013-06-20,1745.2204790984379
2013-06-21,1739.9433338472468
2013-06-24,1672.5567510565036
2013-06-25,1671.2198704615373
2013-06-26,1706.9731601557974
2013-06-27,1720.438483079715
2013-06-28,1760.368735994093
2013-07-01,1762.6058371528754
2013-07-02,1760.964053263917
2013-07-03,1748.6880432283197
2013-07-04,1766.6128286134299
2013-07-05,1784.7795436607262
2013-07-08,1752.6873799060554
2013-07-09,1767.6926203064306
2013-07-10,1779.1819427838977
2013-07-11,1806.4429268981794
2013-07-12,1787.8542608339162
2013-07-15,1802.4294856230351
2013-07-16,1796.6323336481657
2013-07-17,1786.3345542819231
2013-07-18,1773.5227554715373
2013-07-19,1747.207335170892
2013-07-22,1746.154660921779
2013-07-23,1780.1709555932807
2013-07-24,1773.1184490824703
2013-07-25,1772.5228873364929
2013-07-26,1763.4092995102683
2013-07-29,1740.9251882097801
2013-07-30,1747.7047198674475
2013-07-31,1742.0817490691416
2013-08-01,1770.3472571873513
2013-08-02,1765.8227087357457
2013-08-05,1786.0459075208041
2013-08-06,1776.299891606589
2013-08-07,1761.1164114031014
2013-08-08,1752.2345632602403
2013-08-09,1763.4048152870828
2013-08-12,1804.187508136182
2013-08-13,1820.06950420061
2013-08-14,1813.7990145968745
2013-08-15,1804.2417713502582
2013-08-16,1789.581716663813
2013-08-19,1792.9006122670576
2013-08-20,1765.6298946894397
2013-08-21,1768.3038660488337
2013-08-22,1775.3822513518498
2013-08-23,1762.3117074581562
2013-08-26,1788.1706101445566
2013-08-27,1781.627005051627
2013-08-28,1769.741239782881
2013-08-29,1787.7510019600975
2013-08-30,1804.663202708712
2013-09-02,1806.8729021783063
2013-09-03,1831.4212115897105
2013-09-04,1820.8130747639616
2013-09-05,1837.3860056217331
2013-09-06,1844.5427099355263
2013-09-09,1877.1117011547578
2013-09-10,1891.73227261165
2013-09-11,1886.7866182143684
2013-09-12,1893.7197042482503
2013-09-13,1890.154905260298
2013-09-16,1880.9993817019963
2013-09-17,1863.8040005104435
2013-09-18,1860.0799634503114
2013-09-19,1838.0079709023603
2013-09-20,1842.5675278732926
2013-09-23,1861.1655445227634
2013-09-24,1841.7792722019897
2013-09-25,1836.6538272359824
2013-09-26,1822.6930224435152
2013-09-27,1818.8355629647178
2013-09-30,1813.760032254978
2013-10-01,1815.3889169292192
2013-10-02,1813.2285781339442
2013-10-03,1821.4079200850324
2013-10-04,1826.071927489947
2013-10-07,1826.3498193481369
2013-10-08,1839.0443584428494
2013-10-09,1851.035502856743
2013-10-10,1838.0906317058602
2013-10-11,1852.2544200860937
2013-10-14,1850.687338749178
2013-10-15,1861.0853726479404
2013-10-16,1849.3519727762161
2013-10-17,1819.9241801616847
2013-10-18,1825.3018458045594
2013-10-21,1848.7196881114571
2013-10-22,1824.0867437547624
2013-10-23,1807.2131754907189
2013-10-24,1795.0320588340148
2013-10-25,1782.2151347719948
2013-10-28,1785.065594200788
2013-10-29,1795.991557830598
2013-10-30,1822.2516695005518
2013-10-31,1830.5042282829786
2013-11-01,1852.5512930186273
2013-11-04,1840.4181987478137
2013-11-05,1840.5948928839705
2013-11-06,1821.0708038321764
2013-11-07,1834.4021674627147
2013-11-08,1821.546193853055
2013-11-11,1821.8522774385945
2013-11-12,1824.2776883360652
2013-11-13,1794.7662555183774
2013-11-14,1799.981177177197
2013-11-15,1823.2785949360086
2013-11-18,1872.931531064185
2013-11-19,1864.9913520992498
2013-11-20,1878.9470640322231
2013-11-21,1877.0202384913941
2013-11-22,1863.6542173405333
2013-11-25,1865.1720752944707
2013-11-26,1860.3251003051846
2013-11-27,1870.583464549343
2013-11-28,1876.0256784314531
2013-11-29,1884.0122229389283
2013-12-02,1893.8297470165635
2013-12-03,1890.88514454822
2013-12-04,1902.5993157708745
2013-12-05,1884.8822805606942
2013-12-06,1877.1675111835712
2013-12-09,1877.7964666706507
2013-12-10,1871.227677392562
2013-12-11,1846.1580111712722
2013-12-12,1840.9047021804574
2013-12-13,1845.1836110216698
2013-12-16,1825.0196382245817
2013-12-17,1828.3292570509777
2013-12-18,1827.3117822654337
2013-12-19,1825.4620131554173
2013-12-20,1796.0756377434222
2013-12-23,1803.9386889248583
2013-12-24,1816.772637283985
2013-12-25,1819.5869968527547
2013-12-26,1804.3298824524475
2013-12-27,1811.550338811134
2013-12-30,1804.5215446024893
2013-12-31,1825.5653767666065
2014-01-01,1825.5653767666065
2014-01-02,1843.5948818676152
2014-01-03,1827.5591298001675
2014-01-06,1798.6032784178917
2014-01-07,1796.5004161178158
2014-01-08,1805.5890926304737
2014-01-09,1793.2953219310746
2014-01-10,1781.4916076647437
2014-01-13,1786.7641323247738
2014-01-14,1778.9683102232732
2014-01-15,1795.295159025468
2014-01-16,1791.5203297335495
2014-01-17,1786.0102267125533
2014-01-20,1772.5446612433434
2014-01-21,1787.497220127902
2014-01-22,1810.107546204198
2014-01-23,1782.140512249533
2014-01-24,1770.1572935487154
2014-01-27,1740.0932050046813
2014-01-28,1743.848615445933
2014-01-29,1762.1001273948034
2014-01-30,1760.5873903532722
2014-01-31,1770.7941506710163
2014-02-03,1766.5243067469235
2014-02-04,1741.4687419476334
2014-02-05,1734.4445397779346
2014-02-06,1730.8178761637284
2014-02-07,1738.4258868667544
2014-02-10,1752.493593955976
2014-02-11,1765.5589048381673
2014-02-12,1784.0115098807187
2014-02-13,1770.427363884949
2014-02-14,1776.2432192844117
2014-02-17,1780.800134586396
2014-02-18,1760.099633581994
2014-02-19,1771.9135637426884
2014-02-20,1772.3041168989428
2014-02-21,1760.227071986141
2014-02-24,1733.2249385901448
2014-02-25,1708.5391842222543
2014-02-26,1725.2621519873903
2014-02-27,1734.2781728133978
2014-02-28,1725.7114923184395
2014-03-03,1727.6133907110914
2014-03-04,1731.7370304045767
2014-03-05,1720.8945897606864
2014-03-06,1714.0793576938427
2014-03-07,1707.3638554385523
2014-03-10,1671.063155401204
2014-03-11,1681.7568817375134
2014-03-12,1664.1443101744007
2014-03-13,1672.2681177374786
2014-03-14,1651.0938953547218
2014-03-17,1650.1497921920216
2014-03-18,1654.3156643542482
2014-03-19,1648.554030341078
2014-03-20,1640.25293008744
2014-03-21,1667.0272185770518
2014-03-24,1684.9972652030742
2014-03-25,1676.0566887645296
2014-03-26,1679.632483075951
2014-03-27,1677.1412360592162
2014-03-28,1686.9832337556704
2014-03-31,1690.4219371277761
2014-04-01,1705.5978996702681
2014-04-02,1712.494850724809
2014-04-03,1710.9680468406589
2014-04-04,1712.6137041973298
2014-04-07,1705.7551265680952
2014-04-08,1721.418659735982
2014-04-09,1724.9501464531022
2014-04-10,1737.1560124843015
2014-04-11,1730.7864729759365
2014-04-14,1734.013985449807
2014-04-15,1709.812745745851
2014-04-16,1712.542281152113
2014-04-17,1712.245888244929
2014-04-18,1710.6028304540512
2014-04-21,1701.1059692006759
2014-04-22,1708.0366132663185
2014-04-23,1699.816219127113
2014-04-24,1701.3006686572758
2014-04-25,1685.2179142000712
2014-04-28,1668.359999808633
2014-04-29,1681.5788347371915
2014-04-30,1675.902064896719
2014-05-01,1675.8794209741377
2014-05-02,1682.281546469198
2014-05-05,1676.163033552364
2014-05-06,1670.3606443196488
2014-05-07,1659.2944772861902
2014-05-08,1667.0454673430665
2014-05-09,1676.5775543574316
2014-05-12,1695.185377778802
2014-05-13,1707.1207722867198
2014-05-14,1715.1233786258235
2014-05-15,1707.810942621042
2014-05-16,1708.2146877797936
2014-05-19,1698.7489359449235
2014-05-20,1701.7848955723862
2014-05-21,1716.6830525935707
2014-05-22,1730.5675411202242
2014-05-23,1742.5562345286367
2014-05-26,1740.1057802370667
2014-05-27,1739.191207078198
2014-05-28,1748.7350327417369
2014-05-29,1743.0914784187266
2014-05-30,1737.9926434694337
2014-06-02,1742.7387204083047
2014-06-03,1749.2545775742035
2014-06-04,1735.7977776037721
2014-06-05,1746.9795230095924
2014-06-06,1736.2314088943026
2014-06-09,1751.7585571644772
2014-06-10,1775.952405995083
2014-06-11,1773.2112349245626
2014-06-12,1771.7646043321054
2014-06-13,1784.6974122228055
2014-06-16,1784.0835163352376
2014-06-17,1777.6423673428592
2014-06-18,1767.141683991175
2014-06-19,1747.6347722739656
2014-06-20,1761.8882805093726
2014-06-23,1745.8954296120587
2014-06-24,1752.1729014299162
2014-06-25,1746.592242552568
2014-06-26,1769.9934451759063
2014-06-27,1765.1153690456686
2014-06-30,1768.9967206126998
2014-07-01,1770.8094200780183
2014-07-02,1785.0106774264161
2014-07-03,1799.5672921312953
2014-07-04,1803.1474695168317
2014-07-07,1802.7406012256406
2014-07-08,1806.2930997265735
2014-07-09,1781.7914901188033
2014-07-10,1788.4263651411948
2014-07-11,1791.912161193088
2014-07-14,1802.348658632797
2014-07-15,1820.983859008893
2014-07-16,1830.1853130278735
2014-07-17,1829.3527653513145
2014-07-18,1830.7985460700356
2014-07-21,1826.7232221183413
2014-07-22,1853.7012597939024
2014-07-23,1863.9982721283534
2014-07-24,1882.2095380249532
2014-07-25,1895.8025537491803
2014-07-28,1918.3737168333755
2014-07-29,1932.0090348143267
2014-07-30,1932.0479113111617
2014-07-31,1941.8046544964604
2014-08-01,1922.8055673307006
2014-08-04,1941.387973348682
2014-08-05,1945.806204429126
2014-08-06,1947.338286534434
2014-08-07,1930.721611526119
2014-08-08,1923.0920685314532
2014-08-11,1947.3853022128933
2014-08-12,1950.2545542505661
2014-08-13,1957.263629455119
2014-08-14,1944.1682505889253
2014-08-15,1958.8046217083604
2014-08-18,1968.5467953531067
2014-08-19,1979.9367911972217
2014-08-20,1980.308110934992
2014-08-21,1967.3651780646521
2014-08-22,1988.1238055562676
2014-08-25,1983.565447947997
2014-08-26,1977.098590949829
2014-08-27,1977.3157027692448
2014-08-28,1966.0294505847119
2014-08-29,1982.6746773177215
2014-09-01,1994.0410368121222
2014-09-02,2012.1521098017417
2014-09-03,2040.87875055522
2014-09-04,2081.1344023936545
2014-09-05,2089.6727342516024
2014-09-08,2098.3544103606696
2014-09-09,2103.2384373729574
2014-09-10,2084.0815440167953
2014-09-11,2072.6330905565906
2014-09-12,2076.880654464793
2014-09-15,2063.464788374927
2014-09-16,2038.7264162550664
2014-09-17,2054.4600472258035
2014-09-18,2056.9305740589475
2014-09-19,2076.185400441831
2014-09-22,2047.7162094973971
2014-09-23,2045.274075185462
2014-09-24,2083.073087521194
2014-09-25,2089.3747898879437
2014-09-26,2091.431089737089
2014-09-29,2076.9905002075975
2014-09-30,2080.816058758702
2014-10-01,2086.9081774863707
2014-10-02,2077.7553873298666
2014-10-03,2102.6158047474255
2014-10-06,2101.4380785647877
2014-10-07,2099.209303693438
2014-10-08,2097.444272723238
2014-10-09,2100.5281663023493
2014-10-10,2088.6532932809487
2014-10-13,2065.905044563146
2014-10-14,2065.8381022522794
2014-10-15,2059.6070588010098
2014-10-16,2042.0290503956817
2014-10-17,2046.5744427282543
2014-10-20,2057.0181020165764
2014-10-21,2056.245764272801
2014-10-22,2075.662224152139
2014-10-23,2065.3843292916567
2014-10-24,2060.5860729645983
2014-10-27,2035.1171756113101
2014-10-28,2062.0989055928494
2014-10-29,2086.1897133864168
2014-10-30,2125.30720957771
2014-10-31,2175.161558701911
2014-11-03,2180.071127183383
2014-11-04,2163.0413345019483
2014-11-05,2161.798215674838
2014-11-06,2170.0655875778248
2014-11-07,2163.39692186788
2014-11-10,2190.754985295005
2014-11-11,2198.742432033061
2014-11-12,2203.0889007986502
2014-11-13,2205.40539016687
2014-11-14,2210.8254680366035
2014-11-17,2199.574696828794
2014-11-18,2163.201101317669
2014-11-19,2152.480131059267
2014-11-20,2151.7457514676416
2014-11-21,2195.276820454897
2014-11-24,2224.477080161597
2014-11-25,2234.62490055648
2014-11-26,2248.6629657483218
2014-11-27,2260.106911042234
2014-11-28,2297.4098820670374
2014-12-01,2272.045629907038
2014-12-02,2340.6442285480916
2014-12-03,2349.06908488908
2014-12-04,2389.717103547113
2014-12-05,2424.9976243451742
2014-12-08,2462.771430156449
2014-12-09,2342.4096104360474
2014-12-10,2405.5519848516196
2014-12-11,2392.340346011805
2014-12-12,2377.6352632471694
2014-12-15,2380.103850650716
2014-12-16,2378.2844599789937
2014-12-17,2422.349574635721
2014-12-18,2443.9523875776526
2014-12-19,2479.8491249789104
2014-12-22,2519.6267729367555
2014-12-23,2486.347151245498
2014-12-24,2444.255761994414
2014-12-25,2490.1026585265945
2014-12-26,2531.126797505527
2014-12-29,2549.2542025399794
2014-12-30,2559.6330939643285
2014-12-31,2619.185743459607
2015-01-01,2619.185743459607
2015-01-02,2641.843521481606
2015-01-05,2701.4341516052828
2015-01-06,2699.641126411052
2015-01-07,2727.5284028416127
2015-01-08,2702.035685524644
2015-01-09,2699.558717192621
2015-01-12,2680.3617665244974
2015-01-13,2699.1901146101745
2015-01-14,2693.474817151724
2015-01-15,2787.317150237816
2015-01-16,2815.4440273017067
2015-01-19,2627.432889354544
2015-01-20,2676.3364647557223
2015-01-21,2765.6675870092504
2015-01-22,2812.2641170393053
2015-01-23,2868.070400918425
2015-01-26,2864.5571220712263
2015-01-27,2800.8237956849175
2015-01-28,2795.934359533592
2015-01-29,2771.2463535896654
2015-01-30,2767.16006523928
2015-02-02,2707.3025784933457
2015-02-03,2720.986233717183
2015-02-04,2715.9257284367272
2015-02-05,2694.020966817878
2015-02-06,2679.9376354008587
2015-02-09,2677.966246170023
2015-02-10,2714.3476091583993
2015-02-11,2725.633839728154
2015-02-12,2726.857786167535
2015-02-13,2742.870319361128
2015-02-16,2751.376760864519
2015-02-17,2764.814464567194
2015-02-18,2777.085861716317
2015-02-19,2770.21707459093
2015-02-20,2775.3085853310868
2015-02-23,2777.3092697261277
2015-02-24,2781.655509397118
2015-02-25,2760.3182419292484
2015-02-26,2839.5498782309096
2015-02-27,2834.904534904179
2015-03-02,2856.9539065604113
2015-03-03,2807.0418309361507
2015-03-04,2849.195388458196
2015-03-05,2838.5188454941494
2015-03-06,2879.6896539797362
2015-03-09,2921.5715327245443
2015-03-10,2937.9003135155076
2015-03-11,2966.7601118208004
2015-03-12,2995.975352905318
2015-03-13,3032.306191073973
2015-03-16,3054.313400276835
2015-03-17,3079.4946474496965
2015-03-18,3128.083225515062
2015-03-19,3146.910971707807
2015-03-20,3104.6296099238302
2015-03-23,3095.5081004758404
2015-03-24,3110.3764510917817
2015-03-25,3066.2604176861755
2015-03-26,3094.4038400232816
2015-03-27,3108.3600784702735
2015-03-30,3206.330787971084
2015-03-31,3231.544478449578
2015-04-01,3273.797207867073
2015-04-02,3259.6505502436594
2015-04-03,3270.1527310044135
2015-04-06,3225.436218727811
2015-04-07,3321.2839218073436
2015-04-08,3448.9535591640315
2015-04-09,3500.1864107321485
2015-04-10,3573.289456209483
2015-04-13,3692.077465484024
2015-04-14,3631.1615515819253
2015-04-15,3664.1466716002196
2015-04-16,3714.9160894169163
2015-04-17,3713.433343557567
2015-04-20,3648.585713349022
2015-04-21,3724.3530174333882
2015-04-22,3801.168073551983
2015-04-23,3773.7419906020623
2015-04-24,3736.9977548829224
2015-04-27,3813.9897522887363
2015-04-28,3776.2998732467363
2015-04-29,3718.4894082970304
2015-04-30,3664.440960547706
2015-05-01,3658.952325496707
2015-05-04,3704.657009976585
2015-05-05,3581.7777271699288
2015-05-06,3492.23201757478
2015-05-07,3443.001918862789
2015-05-08,3518.258795978167
2015-05-11,3612.641079244616
2015-05-12,3595.839527193342
2015-05-13,3547.578225990609
2015-05-14,3538.175774326945
2015-05-15,3500.621095582931
2015-05-18,3507.5393582620723
2015-05-19,3651.0585066095323
2015-05-20,3643.265246379182
2015-05-21,3639.0157115836187
2015-05-22,3742.9266375535594
2015-05-25,3802.895004499632
2015-05-26,3916.015252582696
2015-05-27,3917.592311403941
2015-05-28,3739.211203323353
2015-05-29,3715.4701500831816
2015-06-01,3852.745061657781
2015-06-02,3783.6359219118003
2015-06-03,3736.294566953952
2015-06-04,3746.0662101274647
2015-06-05,3812.761172833202
2015-06-08,3831.0531888031073
2015-06-09,3762.4951209139363
2015-06-10,3722.7629038854325
2015-06-11,3748.5232886930294
2015-06-12,3770.1424688125567
2015-06-15,3715.8083992149427
2015-06-16,3635.2556444267707
2015-06-17,3678.93603170294
2015-06-18,3554.566788124867
2015-06-19,3468.524453243924
2015-06-22,3465.819076209859
2015-06-23,3626.307787360026
2015-06-24,3676.5135192992952
2015-06-25,3595.652044086133
2015-06-26,3449.701876312741
2015-06-29,3395.7600990206292
2015-06-30,3529.676895618125
2015-07-01,3466.0650577656756
2015-07-02,3400.742392399549
2015-07-03,3277.806507973693
2015-07-06,3291.0216771852815
2015-07-07,3288.94671556734
2015-07-08,3044.057557338583
2015-07-09,3234.6696333658756
2015-07-10,3324.0429635040455
2015-07-13,3426.610226784845
2015-07-14,3374.521151725298
2015-07-15,3321.456178792859
2015-07-16,3356.6968079283024
2015-07-17,3440.330486256347
2015-07-20,3424.0319922358344
2015-07-21,3424.4598048142707
2015-07-22,3410.646212234845
2015-07-23,3421.5776350857714
2015-07-24,3379.34492669288
2015-07-27,3124.6021912263454
2015-07-28,3150.4357623864607
2015-07-29,3201.8356764078126
2015-07-30,3188.8607402677703
2015-07-31,3167.8307769187736
2015-08-03,3195.8731004724496
2015-08-04,3233.6471164451445
2015-08-05,3232.7510429897234
2015-08-06,3201.0145732788096
2015-08-07,3221.062921009825
2015-08-10,3289.462635337828
2015-08-11,3233.099297721068
2015-08-12,3131.183785651367
2015-08-13,3159.0970491816947
2015-08-14,3163.472694733701
2015-08-17,3172.747730444444
2015-08-18,3075.3120271105704
2015-08-19,3076.0667848183416
2015-08-20,2967.7715260949285
2015-08-21,2860.883294025738
2015-08-24,2590.8720587685657
2015-08-25,2537.1716973781918
2015-08-26,2548.216140491181
2015-08-27,2729.9164264575193
2015-08-28,2777.9653461288563
2015-08-31,2773.7206341200986
2015-09-01,2737.045085741497
2015-09-02,2739.2600662332597
2015-09-03,2772.109354088115
2015-09-04,2776.696712831553
2015-09-07,2696.0096367508036
2015-09-08,2754.9194875240996
2015-09-09,2823.213809187828
2015-09-10,2781.484171365448
2015-09-11,2752.05884529651
2015-09-14,2744.1125045102776
