Date,KOREA MINIMUM VOLATILITY (KRW)
2002-06-10,1497.340361141841
2002-06-11,1510.875339089611
2002-06-12,1501.687461202029
2002-06-13,1502.798940158245
2002-06-14,1484.9745600679007
2002-06-17,1469.8326368655648
2002-06-18,1454.7670716691393
2002-06-19,1393.4271179830619
2002-06-20,1388.4129066801636
2002-06-21,1389.8239345273082
2002-06-24,1372.4196226312226
2002-06-25,1364.4875094309502
2002-06-26,1257.078155984156
2002-06-27,1281.048142739536
2002-06-28,1329.1817494876236
2002-07-01,1331.522594717874
2002-07-02,1328.18256080155
2002-07-03,1341.6584322657905
2002-07-04,1380.777952138199
2002-07-05,1416.1358968806164
2002-07-08,1399.7795698257862
2002-07-09,1433.4437956560605
2002-07-10,1429.7976656479664
2002-07-11,1369.2282691787518
2002-07-12,1412.9028305845334
2002-07-15,1374.1786521327492
2002-07-16,1350.9498327487686
2002-07-17,1355.2409037347195
2002-07-18,1353.2180485647316
2002-07-19,1319.7713952289414
2002-07-22,1281.3547942132425
2002-07-23,1333.2058773927604
2002-07-24,1292.6224107451433
2002-07-25,1284.154531595323
2002-07-26,1235.7343181566239
2002-07-29,1241.6918392725559
2002-07-30,1283.5016915682265
2002-07-31,1293.4433722472604
2002-08-01,1277.276916868968
2002-08-02,1260.7663688251373
2002-08-05,1197.8690475055328
2002-08-06,1211.579394857809
2002-08-07,1208.5050826825377
2002-08-08,1216.071359852254
2002-08-09,1229.5273590976126
2002-08-12,1229.2808126899001
2002-08-13,1258.8862133344278
2002-08-14,1271.2005546546018
2002-08-15,1280.7394255853942
2002-08-16,1297.1405774107682
2002-08-19,1292.3432906640667
2002-08-20,1326.8058458916244
2002-08-21,1337.6052580946775
2002-08-22,1352.8295087616457
2002-08-23,1333.6905134755616
2002-08-26,1317.0459749334304
2002-08-27,1293.2707139408024
2002-08-28,1293.4138708619187
2002-08-29,1290.2801617927412
2002-08-30,1318.5282442339699
2002-09-02,1337.732969297358
2002-09-03,1303.262976791878
2002-09-04,1280.0538451830198
2002-09-05,1278.8282683851792
2002-09-06,1258.0225762334344
2002-09-09,1246.8948063376818
2002-09-10,1288.7132309053848
2002-09-11,1309.953544750978
2002-09-12,1329.3914181807438
2002-09-13,1280.8439388825498
2002-09-16,1246.0681463353583
2002-09-17,1289.666409476233
2002-09-18,1246.2835343802092
2002-09-19,1240.3451463358133
2002-09-20,1239.4622935192644
2002-09-23,1187.9731707529668
2002-09-24,1172.509976289898
2002-09-25,1155.9807859395064
2002-09-26,1163.9687284644433
2002-09-27,1172.6257286331909
2002-09-30,1139.087094324821
2002-10-01,1152.6716955041045
2002-10-02,1144.908036562324
2002-10-03,1141.3724019635138
2002-10-04,1148.8308741198673
2002-10-07,1099.9541516124214
2002-10-08,1106.075514413158
2002-10-09,1065.626484507818
2002-10-10,1001.8203202501847
2002-10-11,1007.1094044833147
2002-10-14,1053.7320297669607
2002-10-15,1079.0614272201476
2002-10-16,1110.2056822268269
2002-10-17,1138.261094700748
2002-10-18,1173.1389904851426
2002-10-21,1131.1870124694565
2002-10-22,1097.8926122963883
2002-10-23,1140.197865739794
2002-10-24,1131.1752696249107
2002-10-25,1130.156224328253
2002-10-28,1154.2919712959808
2002-10-29,1148.4539054748034
2002-10-30,1123.8494497891795
2002-10-31,1126.9219107404238
2002-11-01,1091.3653200950605
2002-11-04,1134.5544176934945
2002-11-05,1120.317831295468
2002-11-06,1155.1138275587634
2002-11-07,1145.3162606452458
2002-11-08,1140.1271088661458
2002-11-11,1119.7474487785664
2002-11-12,1106.9261248413648
2002-11-13,1111.6809884543086
2002-11-14,1106.938445295714
2002-11-15,1142.3531841575632
2002-11-18,1131.3539513856242
2002-11-19,1135.527835194254
2002-11-20,1153.1183011161509
2002-11-21,1171.3418889951206
2002-11-22,1178.5080264928697
2002-11-25,1209.2589137479206
2002-11-26,1209.733828606406
2002-11-27,1221.9290127239829
2002-11-28,1231.6434124715809
2002-11-29,1252.3308150769844
2002-12-02,1247.4392034817206
2002-12-03,1252.7125665524668
2002-12-04,1211.8255028297215
2002-12-05,1218.530524467325
2002-12-06,1209.278703230693
2002-12-09,1201.9679836099433
2002-12-10,1185.5101438511006
2002-12-11,1181.9722943193613
2002-12-12,1204.5793130591671
2002-12-13,1188.3454536816548
2002-12-16,1170.468043174425
2002-12-17,1187.796546799293
2002-12-18,1192.412548712911
2002-12-19,1194.5057246322433
2002-12-20,1191.516152717255
2002-12-23,1165.6189956422581
2002-12-24,1143.2415480335142
2002-12-25,1143.2415480335142
2002-12-26,1131.9980596124642
2002-12-27,1101.4867268333296
2002-12-30,1051.4741451342309
2002-12-31,1057.1239730471316
2003-01-01,1057.1239730471316
2003-01-02,1070.952274314755
2003-01-03,1104.2616336431695
2003-01-06,1115.0865160835865
2003-01-07,1098.6148071336956
2003-01-08,1102.9446138149706
2003-01-09,1067.0999776805704
2003-01-10,1063.0799510155734
2003-01-13,1092.915770083833
2003-01-14,1099.3216628219018
2003-01-15,1097.7287524323438
2003-01-16,1095.7436273157048
2003-01-17,1069.8271069691048
2003-01-20,1063.502701670351
2003-01-21,1052.183805873368
2003-01-22,1035.7247442840387
2003-01-23,1035.4052764889873
2003-01-24,1006.2688902641698
2003-01-27,981.6663486121879
2003-01-28,987.8814060285246
2003-01-29,967.4031767843521
2003-01-30,990.3546030701307
2003-01-31,997.3028767822565
2003-02-03,998.1057336534728
2003-02-04,991.2698161284164
2003-02-05,990.3522263454139
2003-02-06,968.7641038063632
2003-02-07,943.861733679362
2003-02-10,942.507619575328
2003-02-11,940.2255046495098
2003-02-12,957.9662317496926
2003-02-13,933.1475793535004
2003-02-14,935.7627019369055
2003-02-17,979.5365339713751
2003-02-18,995.7548808555529
2003-02-19,985.3672617597275
2003-02-20,985.2246966950427
2003-02-21,989.3861027919539
2003-02-24,1014.8419468696233
2003-02-25,983.5116912931754
2003-02-26,975.5007519473097
2003-02-27,969.2811199710127
2003-02-28,947.7584334402342
2003-03-03,964.235120859098
2003-03-04,940.2689777011761
2003-03-05,902.1857122427546
2003-03-06,886.766417194952
2003-03-07,860.0891034931927
2003-03-10,844.9132633440679
2003-03-11,836.7012868195985
2003-03-12,833.8661710537883
2003-03-13,849.5545954281881
2003-03-14,871.971393323337
2003-03-17,840.1877582026839
2003-03-18,872.5558140167997
2003-03-19,882.5490300338957
2003-03-20,928.5878286539127
2003-03-21,942.5783801610746
2003-03-24,918.583490849447
2003-03-25,894.7877712372169
2003-03-26,899.7718393245603
2003-03-27,886.8131590136896
2003-03-28,888.597708788848
2003-03-31,851.1777824805827
2003-04-01,851.2566244862699
2003-04-02,866.605693092091
2003-04-03,874.991190023763
2003-04-04,894.6856252477135
2003-04-07,939.9769780330088
2003-04-08,942.4247090831914
2003-04-09,917.115502787827
2003-04-10,936.779447522052
2003-04-11,948.7432365098007
2003-04-14,970.8689145747625
2003-04-15,993.398407695686
2003-04-16,1008.9246844578636
2003-04-17,999.8098648142962
2003-04-18,1020.6422670163997
2003-04-21,1016.6652944998219
2003-04-22,971.6756487385159
2003-04-23,965.8764597337754
2003-04-24,940.4691738561846
2003-04-25,899.3584525317075
2003-04-28,919.000595711587
2003-04-29,964.3190512797046
2003-04-30,958.1892773921119
2003-05-01,949.2734740819402
2003-05-02,949.6533027699506
2003-05-05,944.9255482505648
2003-05-06,954.7936202810628
2003-05-07,985.3793718404459
2003-05-08,977.0327099124432
2003-05-09,971.7183514814077
2003-05-12,987.8118560987443
2003-05-13,959.8113266115155
2003-05-14,953.9792933890275
2003-05-15,977.689132318602
2003-05-16,957.9578415125311
2003-05-19,932.584917303671
2003-05-20,938.3962904029121
2003-05-21,934.8811645859579
2003-05-22,926.6654338519226
2003-05-23,941.4224511361006
2003-05-26,938.4882151695189
2003-05-27,931.4420635682635
2003-05-28,957.9834456882212
2003-05-29,954.2666668323257
2003-05-30,959.0511952884443
2003-06-02,982.3590795826454
2003-06-03,965.1231216250663
2003-06-04,975.2358541032593
2003-06-05,966.0272198767698
2003-06-06,978.4990145246319
2003-06-09,989.0687687596999
2003-06-10,993.4227113062092
2003-06-11,988.7647286038417
2003-06-12,1000.0237689453512
2003-06-13,1006.5988763602487
2003-06-16,991.4821955347255
2003-06-17,1017.0598208968715
2003-06-18,1029.955445208971
2003-06-19,1039.2466030871515
2003-06-20,1046.896254327632
2003-06-23,1037.462977738536
2003-06-24,1022.929435919294
2003-06-25,1037.8457020992191
2003-06-26,1056.4803382392724
2003-06-27,1058.8594726508118
2003-06-30,1043.2949322712793
2003-07-01,1045.754695488279
2003-07-02,1068.8300816898538
2003-07-03,1072.0375508726252
2003-07-04,1086.8569648393016
2003-07-07,1115.4171374830462
2003-07-08,1127.8427647665608
2003-07-09,1119.727122893143
2003-07-10,1109.2903939281603
2003-07-11,1119.6261535296198
2003-07-14,1147.011193937064
2003-07-15,1138.2394457974253
2003-07-16,1145.3987617909308
2003-07-17,1146.087155720344
2003-07-18,1113.8914566938079
2003-07-21,1101.3337666503207
2003-07-22,1106.1933612985547
2003-07-23,1096.1798277768794
2003-07-24,1106.8974447446901
2003-07-25,1107.4891012662104
2003-07-28,1133.1105079828267
2003-07-29,1141.6472361069993
2003-07-30,1138.4004834860002
2003-07-31,1151.9354522331278
2003-08-01,1173.4996080305239
2003-08-04,1152.3286383910736
2003-08-05,1148.8143009130504
2003-08-06,1125.403289961557
2003-08-07,1124.149421836461
2003-08-08,1126.4018412733571
2003-08-11,1129.2194907728187
2003-08-12,1127.9817682623886
2003-08-13,1146.4054644216583
2003-08-14,1173.8221588085573
2003-08-15,1174.6565430344647
2003-08-18,1183.2008764136117
2003-08-19,1205.0533937669686
2003-08-20,1200.015926327085
2003-08-21,1248.2685401696153
2003-08-22,1258.7513248400167
2003-08-25,1260.614695634326
2003-08-26,1253.016165401374
2003-08-27,1252.1129886728145
2003-08-28,1238.6082842856604
2003-08-29,1243.3406616898324
2003-09-01,1254.6476469652769
2003-09-02,1268.1835899661212
2003-09-03,1279.9668472986154
2003-09-04,1268.4278294833637
2003-09-05,1251.5170862669038
2003-09-08,1247.3912787335253
2003-09-09,1251.4698785459566
2003-09-10,1248.5674016856747
2003-09-11,1251.3020612012565
2003-09-12,1238.5686980441776
2003-09-15,1210.2465782210468
2003-09-16,1244.7582941424196
2003-09-17,1242.0457234282535
2003-09-18,1230.4604374031046
2003-09-19,1213.2245914982464
2003-09-22,1170.0666747637115
2003-09-23,1179.7388488346617
2003-09-24,1189.829168689283
2003-09-25,1162.3264464273593
2003-09-26,1143.9783853031067
2003-09-29,1135.8934720259126
2003-09-30,1130.1414005436836
2003-10-01,1138.5531647564092
2003-10-02,1162.0192458211307
2003-10-03,1169.133115289821
2003-10-06,1175.1096253622889
2003-10-07,1171.1700107390413
2003-10-08,1163.3391823567968
2003-10-09,1195.2547162305639
2003-10-10,1222.8852688170098
2003-10-13,1232.107109955083
2003-10-14,1226.806892104217
2003-10-15,1223.5000879842662
2003-10-16,1244.9111482563321
2003-10-17,1234.2267007066087
2003-10-20,1245.9818547891573
2003-10-21,1240.1469112776324
2003-10-22,1232.236889248899
2003-10-23,1189.3611512100954
2003-10-24,1178.567189961853
2003-10-27,1206.5859970453864
2003-10-28,1232.860976311731
2003-10-29,1242.9159943470222
2003-10-30,1260.22248449523
2003-10-31,1255.751036741153
2003-11-03,1279.3670557767043
2003-11-04,1277.4882458422246
2003-11-05,1294.0622205992913
2003-11-06,1283.2067807585238
2003-11-07,1296.8457564448229
2003-11-10,1289.7388351319307
2003-11-11,1269.6842668440072
2003-11-12,1278.5661762736352
2003-11-13,1304.6093603837005
2003-11-14,1290.9091135726164
2003-11-17,1248.312638302712
2003-11-18,1251.1741384949075
2003-11-19,1209.136703910211
2003-11-20,1192.8175805233734
2003-11-21,1192.54735524044
2003-11-24,1180.2658351091802
2003-11-25,1201.850201526156
2003-11-26,1211.7890827792164
2003-11-27,1214.160892534494
2003-11-28,1229.3977351670994
2003-12-01,1246.8435131572614
2003-12-02,1235.509272696947
2003-12-03,1233.6258697835656
2003-12-04,1234.5298372337438
2003-12-05,1202.7287840044949
2003-12-08,1197.7637604112795
2003-12-09,1205.1975370752978
2003-12-10,1215.208878530461
2003-12-11,1215.9385160151537
2003-12-12,1233.0450541609482
2003-12-15,1253.4366299249546
2003-12-16,1225.3624089805985
2003-12-17,1208.1443366704348
2003-12-18,1226.5091787552262
2003-12-19,1233.9430159716135
2003-12-22,1219.5304789959005
2003-12-23,1211.7497312423732
2003-12-24,1193.1782116647178
2003-12-25,1193.1782116647178
2003-12-26,1188.5725225558924
2003-12-29,1190.6363109215683
2003-12-30,1215.2630467805593
2003-12-31,1213.1937195932899
2004-01-01,1213.1937195932899
2004-01-02,1227.674467604711
2004-01-05,1225.208687722631
2004-01-06,1226.8612576632163
2004-01-07,1243.2157866194382
2004-01-08,1242.949112436022
2004-01-09,1260.161695118148
2004-01-12,1281.1511571431395
2004-01-13,1278.4833894395986
2004-01-14,1291.2659457974114
2004-01-15,1285.9760372100266
2004-01-16,1309.4618279302388
2004-01-19,1330.8651326843108
2004-01-20,1318.102686486724
2004-01-21,1311.756168945151
2004-01-22,1303.3425123308964
2004-01-23,1310.166922284954
2004-01-26,1341.386114103389
2004-01-27,1341.2440623320695
2004-01-28,1354.9501497613821
2004-01-29,1357.1658854166726
2004-01-30,1347.2219378202296
2004-02-02,1356.2050391492132
2004-02-03,1322.1724995771644
2004-02-04,1325.2722168738048
2004-02-05,1329.9454253390304
2004-02-06,1337.3979534102316
2004-02-09,1357.2765033091691
2004-02-10,1362.5264049129053
2004-02-11,1385.640363967437
2004-02-12,1371.610234959743
2004-02-13,1378.3912481952962
2004-02-16,1368.8504300037796
2004-02-17,1374.5518062491362
2004-02-18,1370.371506630657
2004-02-19,1376.3631462405076
2004-02-20,1377.529352184359
2004-02-23,1362.2066744066844
2004-02-24,1336.409368652116
2004-02-25,1358.4790948999341
2004-02-26,1368.4851493209167
2004-02-27,1396.9711899919569
2004-03-01,1394.7261579469719
2004-03-02,1442.4893292906809
2004-03-03,1446.6932538073563
2004-03-04,1464.8156174946953
2004-03-05,1427.8646411760976
2004-03-08,1427.3496592203564
2004-03-09,1410.4511957374054
2004-03-10,1409.0700657300522
2004-03-11,1397.8478710416098
2004-03-12,1363.640445679259
2004-03-15,1368.0975163277776
2004-03-16,1353.313829366361
2004-03-17,1408.2016439679126
2004-03-18,1395.3780187790173
2004-03-19,1418.5861479087632
2004-03-22,1376.705360998769
2004-03-23,1392.0435518570323
2004-03-24,1402.127186509914
2004-03-25,1401.1456918018944
2004-03-26,1431.4661919467424
2004-03-29,1442.587137945382
2004-03-30,1442.2295112661755
2004-03-31,1445.789009183294
2004-04-01,1445.9659921442717
2004-04-02,1476.1256067995541
2004-04-05,1493.2048475990828
2004-04-06,1504.5904149115752
2004-04-07,1503.6911445721446
2004-04-08,1520.5316669315898
2004-04-09,1500.9974033763683
2004-04-12,1532.6962862323958
2004-04-13,1548.1860588396241
2004-04-14,1524.7397590216804
2004-04-15,1528.7449820089696
2004-04-16,1474.064620877563
2004-04-19,1492.703296581145
2004-04-20,1530.5272395694458
2004-04-21,1543.0077795329357
2004-04-22,1519.4985371021228
2004-04-23,1545.3048485215284
2004-04-26,1517.3431565930925
2004-04-27,1509.2423521865273
2004-04-28,1489.9918807998308
2004-04-29,1420.2310753248378
2004-04-30,1397.369670994263
2004-05-03,1402.8128853260346
2004-05-04,1390.6033219440437
2004-05-05,1390.0563946111893
2004-05-06,1355.599417179868
2004-05-07,1374.688274823745
2004-05-10,1292.7736749129058
2004-05-11,1296.038294998913
2004-05-12,1335.4420703858877
2004-05-13,1285.9263181017145
2004-05-14,1249.597314432919
2004-05-17,1185.0109663832409
2004-05-18,1208.1866428778349
2004-05-19,1271.0497714863673
2004-05-20,1269.5003682713127
2004-05-21,1288.4015199940438
2004-05-24,1301.7551503480113
2004-05-25,1265.7332576007284
2004-05-26,1265.8096402926262
2004-05-27,1287.7163912256335
2004-05-28,1305.1913796535866
2004-05-31,1289.0251130310126
2004-06-01,1317.8083193531106
2004-06-02,1292.1626413585202
2004-06-03,1245.196896212182
2004-06-04,1261.7974807300914
2004-06-07,1305.8991713978864
2004-06-08,1310.2359053210828
2004-06-09,1306.5985256350052
2004-06-10,1278.9801300884565
2004-06-11,1237.3830857523235
2004-06-14,1218.1391561774994
2004-06-15,1238.5173439194737
2004-06-16,1251.9584483819929
2004-06-17,1268.7268706310729
2004-06-18,1230.9133070624355
2004-06-21,1249.321681681055
2004-06-22,1240.1237361209483
2004-06-23,1229.510088635664
2004-06-24,1261.811872050913
2004-06-25,1295.7417018441372
2004-06-28,1273.0237307100267
2004-06-29,1290.083043122161
2004-06-30,1290.2393182899878
2004-07-01,1282.8072764152391
2004-07-02,1231.8322822788357
2004-07-05,1241.3903989843234
2004-07-06,1243.3633598540755
2004-07-07,1241.0136309718857
2004-07-08,1205.5094315882166
2004-07-09,1219.4822336321179
2004-07-12,1225.9283673252016
2004-07-13,1233.5188178789801
2004-07-14,1200.481639129695
2004-07-15,1192.4681345494098
2004-07-16,1191.5077182754706
2004-07-19,1224.5713816202842
2004-07-20,1204.8632805107413
2004-07-21,1251.575932526706
2004-07-22,1222.6523928785518
2004-07-23,1222.6108033506869
2004-07-26,1220.3657391743006
2004-07-27,1230.3009576617146
2004-07-28,1245.4717265542256
2004-07-29,1215.6429134788161
2004-07-30,1226.318324395723
2004-08-02,1205.1514665689094
2004-08-03,1212.2510762070563
2004-08-04,1211.9544202736126
2004-08-05,1240.1277982218965
2004-08-06,1197.9896747877929
2004-08-09,1219.9361409835076
2004-08-10,1221.8724056299225
2004-08-11,1237.5556427359297
2004-08-12,1252.8245494182033
2004-08-13,1245.9895887387574
2004-08-16,1247.2841944550619
2004-08-17,1242.858147077243
2004-08-18,1254.5868922068607
2004-08-19,1272.2941478200096
2004-08-20,1275.6803677061694
2004-08-23,1287.703409038526
2004-08-24,1300.4410338951327
2004-08-25,1316.5125936237062
2004-08-26,1318.9450288526778
2004-08-27,1328.3950821451592
2004-08-30,1320.4344884458355
2004-08-31,1304.1600483029492
2004-09-01,1330.140940089628
2004-09-02,1340.75784780594
2004-09-03,1346.3538674565184
2004-09-06,1353.0596490515486
2004-09-07,1347.7184145055323
2004-09-08,1335.6711474755898
2004-09-09,1347.431399679048
2004-09-10,1356.762104090252
2004-09-13,1385.6578833551
2004-09-14,1361.8638919401146
2004-09-15,1376.0015215409353
2004-09-16,1387.1315210201149
2004-09-17,1375.274187352911
2004-09-20,1388.1188943969366
2004-09-21,1371.9064933876996
2004-09-22,1345.9512863701336
2004-09-23,1331.7705163128492
2004-09-24,1336.1797922486912
2004-09-27,1332.8117739082668
2004-09-28,1331.2962925003708
2004-09-29,1327.615225922969
2004-09-30,1321.7251228195264
2004-10-01,1345.1560509280127
2004-10-04,1405.9334048721007
2004-10-05,1399.3616691913562
2004-10-06,1395.5246605457749
2004-10-07,1394.4732138670893
2004-10-08,1376.0909692771838
2004-10-11,1381.997467987252
2004-10-12,1354.1265640127513
2004-10-13,1352.1781483525633
2004-10-14,1325.6595165534673
2004-10-15,1313.6687581401554
2004-10-18,1323.3430489452492
2004-10-19,1328.148022417695
2004-10-20,1289.2663123310142
2004-10-21,1274.468832204673
2004-10-22,1283.8887525079674
2004-10-25,1240.8301776993146
2004-10-26,1253.7762179229983
2004-10-27,1255.7268690404333
2004-10-28,1299.511140060466
2004-10-29,1312.6138071893197
2004-11-01,1309.9620849621867
2004-11-02,1340.0276344611962
2004-11-03,1341.6279544112924
2004-11-04,1325.3417122620285
