Date,EAFE IMI HIGH DIVIDEND YIELD
2013-10-16,1459.8639194230866
2013-10-17,1463.4073912327885
2013-10-18,1469.8980015637928
2013-10-21,1476.0184913046237
2013-10-22,1480.67037796822
2013-10-23,1474.1858274121969
2013-10-24,1478.289516708617
2013-10-25,1479.7712347423787
2013-10-28,1481.5213925085322
2013-10-29,1484.569423349468
2013-10-30,1488.3207021692137
2013-10-31,1494.2462038700305
2013-11-01,1495.4838066578423
2013-11-04,1497.0942267042176
2013-11-05,1499.5287477391987
2013-11-06,1503.8982205373484
2013-11-07,1503.426204305902
2013-11-08,1500.8066462194636
2013-11-11,1503.703144012201
2013-11-12,1496.4486654672946
2013-11-13,1490.7310378541897
2013-11-14,1500.5793436607835
2013-11-15,1505.8314166416983
2013-11-18,1509.416944124561
2013-11-19,1500.8075896888843
2013-11-20,1503.2765701287994
2013-11-21,1500.5848988078149
2013-11-22,1500.3495969585922
2013-11-25,1503.3105185271304
2013-11-26,1492.2265136087972
2013-11-27,1494.4586531130753
2013-11-28,1497.7362877163694
2013-11-29,1497.4510926045034
2013-12-02,1494.6067774342314
2013-12-03,1478.2613699190906
2013-12-04,1470.1398503939079
2013-12-05,1455.8127543131575
2013-12-06,1463.7368856077248
2013-12-09,1463.6536616295828
2013-12-10,1453.342046894047
2013-12-11,1444.4559008626138
2013-12-12,1434.6222118335936
2013-12-13,1433.0867755173933
2013-12-16,1447.238324966509
2013-12-17,1441.8001685157612
2013-12-18,1449.6102577379766
2013-12-19,1474.8066391701145
2013-12-20,1482.6875032833216
2013-12-23,1490.5409823848922
2013-12-24,1495.8024206421246
2013-12-25,1495.7976896646524
2013-12-26,1496.139795624393
2013-12-27,1506.677740737048
2013-12-30,1503.9290274779955
2013-12-31,1509.962909942545
2014-01-01,1509.9818310533747
2014-01-02,1502.1513372980473
2014-01-03,1508.5115847643326
2014-01-06,1503.5714244378546
2014-01-07,1507.9183595187242
2014-01-08,1506.3219061244733
2014-01-09,1502.298712793572
2014-01-10,1507.2609020025347
2014-01-13,1505.0725678908482
2014-01-14,1504.8990254110079
2014-01-15,1518.4079676673164
2014-01-16,1521.7779622493008
2014-01-17,1531.272318894746
2014-01-20,1530.4504728626878
2014-01-21,1531.8349882417021
2014-01-22,1533.9209162054544
2014-01-23,1517.6773313266924
2014-01-24,1488.754436027504
2014-01-27,1477.4287004303603
2014-01-28,1481.7063252810506
2014-01-29,1478.214653821002
2014-01-30,1486.5247938200637
2014-01-31,1483.155430772761
2014-02-03,1469.0224861426884
2014-02-04,1459.7982028228876
2014-02-05,1460.2152187505908
2014-02-06,1472.6656618485208
2014-02-07,1485.9046966884728
2014-02-10,1488.986463392906
2014-02-11,1505.0521957215444
2014-02-12,1520.340497498049
2014-02-13,1520.8801857343642
2014-02-14,1529.4238932346766
2014-02-17,1534.9534116865411
2014-02-18,1536.9125339737063
2014-02-19,1539.3662917922634
2014-02-20,1541.24004470358
2014-02-21,1550.2885973063417
2014-02-24,1561.139583847947
2014-02-25,1561.3614033517324
2014-02-26,1561.808715389084
2014-02-27,1560.3892181868569
2014-02-28,1559.6531685149691
2014-03-03,1533.855298412128
2014-03-04,1558.154073976163
2014-03-05,1560.4046750786983
2014-03-06,1558.1632863232041
2014-03-07,1541.6735060917702
2014-03-10,1536.5282444939492
2014-03-11,1536.6998170935117
2014-03-12,1522.5623903811247
2014-03-13,1510.350905887629
2014-03-14,1499.307121724933
2014-03-17,1511.3225792357584
2014-03-18,1521.033473042241
2014-03-19,1519.7778610940243
2014-03-20,1518.102685264351
2014-03-21,1524.3138979954492
2014-03-24,1512.2414742654314
2014-03-25,1529.1132139451643
2014-03-26,1539.0109362357732
2014-03-27,1542.5832954896193
2014-03-28,1548.8167537863867
2014-03-31,1550.527897604639
2014-04-01,1552.071776280032
2014-04-02,1553.7461354409793
2014-04-03,1555.2451262916456
2014-04-04,1564.2390522977528
2014-04-07,1548.0288569599045
2014-04-08,1548.1005348850858
2014-04-09,1554.0400406947435
2014-04-10,1549.3054535409806
2014-04-11,1529.4567766201128
2014-04-14,1540.181301993369
2014-04-15,1533.4534913682319
2014-04-16,1547.3094935325262
2014-04-17,1552.5868942445
2014-04-18,1552.6778238380514
2014-04-21,1553.659582787009
2014-04-22,1574.96140058369
2014-04-23,1569.8480389897065
2014-04-24,1575.0294161813067
2014-04-25,1570.1843064020652
2014-04-28,1580.9819510389775
2014-04-29,1597.7557390273143
2014-04-30,1597.5623391203706
2014-05-01,1597.8739222394308
2014-05-02,1596.7106665963493
2014-05-05,1596.3822868406846
2014-05-06,1594.9165916284492
2014-05-07,1597.6951204561597
2014-05-08,1612.9443465257295
2014-05-09,1612.1709485231927
2014-05-12,1618.8815055793812
2014-05-13,1624.6069064555136
2014-05-14,1629.5867174758293
2014-05-15,1625.8058688178305
2014-05-16,1631.0402482043762
2014-05-19,1623.0278719325763
2014-05-20,1616.5875819327296
2014-05-21,1626.0233475250982
2014-05-22,1627.7525605038766
2014-05-23,1631.3489200754818
2014-05-26,1635.6256145600335
2014-05-27,1637.3584975910182
2014-05-28,1633.291156708792
2014-05-29,1637.9432065201054
2014-05-30,1632.8448794499216
2014-06-02,1639.0247660367766
2014-06-03,1630.1561502865434
2014-06-04,1625.8869870095682
2014-06-05,1631.5155361512254
2014-06-06,1639.9128168337918
2014-06-09,1646.5208606173892
2014-06-10,1652.232266239621
2014-06-11,1650.1693481387615
2014-06-12,1651.0910507848062
2014-06-13,1653.4090019681992
2014-06-16,1647.1587437097876
2014-06-17,1648.220254208049
2014-06-18,1649.6215830272872
2014-06-19,1660.8544938551163
2014-06-20,1661.114532149742
2014-06-23,1657.6271100724084
2014-06-24,1654.17219749619
2014-06-25,1638.7704589245052
2014-06-26,1647.0381687167976
2014-06-27,1645.2621366781843
2014-06-30,1642.8969871313827
2014-07-01,1655.8844605748932
2014-07-02,1662.5890429498281
2014-07-03,1673.8185435056641
2014-07-04,1676.1744348426967
2014-07-07,1665.9187169681875
2014-07-08,1650.0807145605695
2014-07-09,1646.5065561316867
2014-07-10,1636.3659001073418
2014-07-11,1640.599372694975
2014-07-14,1651.1474831508715
2014-07-15,1650.5793402826446
2014-07-16,1667.0660286195903
2014-07-17,1657.6769404919473
2014-07-18,1658.4552366655944
2014-07-21,1654.0896841898646
2014-07-22,1672.3119621847723
2014-07-23,1674.031532307602
2014-07-24,1675.7345242761808
2014-07-25,1670.254815595559
2014-07-28,1668.86996436514
2014-07-29,1674.9300103876205
2014-07-30,1661.818193028082
2014-07-31,1650.3815321778864
2014-08-01,1632.035697380859
2014-08-04,1632.6247617706106
2014-08-05,1638.1630122355489
2014-08-06,1628.4667083705008
2014-08-07,1617.0712748092785
2014-08-08,1603.0536739677964
2014-08-11,1622.4185421855634
2014-08-12,1622.513249378223
2014-08-13,1624.685528564089
2014-08-14,1630.3431683618248
2014-08-15,1628.9377265567507
2014-08-18,1644.7609091188538
2014-08-19,1652.0891258647546
2014-08-20,1656.7110886647938
2014-08-21,1663.6780725068568
2014-08-22,1659.789455157075
2014-08-25,1672.463810757063
2014-08-26,1682.2650272721876
2014-08-27,1684.8578285692467
2014-08-28,1678.1858485559335
2014-08-29,1683.5982193681166
2014-09-01,1691.7120737736302
2014-09-02,1689.8494597331817
2014-09-03,1697.5837774484578
2014-09-04,1716.7100280122152
2014-09-05,1707.0821778052016
2014-09-08,1697.102709380289
2014-09-09,1691.9765031402605
2014-09-10,1690.7449123371082
2014-09-11,1685.2571254017141
2014-09-12,1684.0272672637998
2014-09-15,1680.390569559881
2014-09-16,1676.9345318174526
2014-09-17,1683.5350062500072
2014-09-18,1694.4599011984358
2014-09-19,1701.7488307514298
2014-09-22,1693.8027169267107
2014-09-23,1675.5469769183721
2014-09-24,1690.314558614808
2014-09-25,1680.6724865917313
2014-09-26,1679.4432209985662
2014-09-29,1674.2415958136687
2014-09-30,1681.4217080184842
2014-10-01,1672.1390922276628
2014-10-02,1636.1542446633598
2014-10-03,1647.067142776386
2014-10-06,1649.3964073851034
2014-10-07,1633.6766714838984
2014-10-08,1619.5349824756408
2014-10-09,1614.699562026345
2014-10-10,1590.3467282544993
2014-10-13,1590.6399653642834
2014-10-14,1587.036454168671
2014-10-15,1548.5686440191687
2014-10-16,1538.0898087394514
2014-10-17,1568.5812571237748
2014-10-20,1565.074195458119
2014-10-21,1590.7261113419145
2014-10-22,1604.3825025303606
2014-10-23,1612.11699838173
2014-10-24,1608.360499404861
2014-10-27,1602.601423031712
2014-10-28,1607.3424386175475
2014-10-29,1613.708961698753
2014-10-30,1624.1032711024516
2014-10-31,1648.2868275042995
2014-11-03,1635.0342713498906
2014-11-04,1622.407523413932
2014-11-05,1645.1576665392822
2014-11-06,1646.1015919042243
2014-11-07,1649.5157208389417
2014-11-10,1660.1394526088457
2014-11-11,1668.0563060991747
2014-11-12,1656.8468708892372
2014-11-13,1659.1105095625137
2014-11-14,1655.7618423674955
2014-11-17,1660.8471646663736
2014-11-18,1664.7125041470213
2014-11-19,1658.4355572451764
2014-11-20,1652.9406521441176
2014-11-21,1682.9940027977395
2014-11-24,1677.7770250427288
2014-11-25,1672.569288690137
2014-11-26,1673.5602641503065
2014-11-27,1669.1885377633278
2014-11-28,1660.2848267625452
2014-12-01,1645.156572727759
2014-12-02,1660.0534649383894
2014-12-03,1669.1841911334486
2014-12-04,1644.7009782412133
2014-12-05,1659.4387147919397
2014-12-08,1648.452763431891
2014-12-09,1613.3511387181106
2014-12-10,1605.7120031191046
2014-12-11,1603.7515078051467
2014-12-12,1565.7416115470605
2014-12-15,1536.1691440692796
2014-12-16,1552.85550793642
2014-12-17,1565.8435118620878
2014-12-18,1606.5453652540164
2014-12-19,1622.9969415332139
2014-12-22,1633.2037140513708
2014-12-23,1637.8276856143555
2014-12-24,1639.5697044990263
2014-12-25,1639.3889914889194
2014-12-26,1641.7666077230685
2014-12-29,1647.827712059629
2014-12-30,1634.9731287439631
2014-12-31,1642.6578916532387
2015-01-01,1642.6921290489518
2015-01-02,1636.897113783498
2015-01-05,1607.8440885575346
2015-01-06,1596.456451069601
2015-01-07,1607.2222430812287
2015-01-08,1647.089739940066
2015-01-09,1638.9548099676479
2015-01-12,1638.1170003884226
2015-01-13,1656.877890902061
2015-01-14,1632.816447519164
2015-01-15,1679.6143274143287
2015-01-16,1699.7909570273362
2015-01-19,1694.5946994407554
2015-01-20,1704.8940600772007
2015-01-21,1722.2881125557342
2015-01-22,1753.4563115070096
2015-01-23,1779.6515364931902
2015-01-26,1783.1425956399887
2015-01-27,1771.5068949568786
2015-01-28,1778.6118749850643
2015-01-29,1763.4985844003163
2015-01-30,1762.311359481447
2015-02-02,1767.7632407018925
2015-02-03,1777.2646937951852
2015-02-04,1788.4990676606953
2015-02-05,1793.7373072169137
2015-02-06,1798.456031409466
2015-02-09,1795.8488832712721
2015-02-10,1798.7317190746119
2015-02-11,1788.571700107103
2015-02-12,1791.964818974465
2015-02-13,1811.614439669043
2015-02-16,1808.0552370882217
2015-02-17,1811.4971076056722
2015-02-18,1827.0909355795723
2015-02-19,1822.6437911423516
2015-02-20,1826.5239109373902
2015-02-23,1835.942791363457
2015-02-24,1851.0166054133358
2015-02-25,1855.5681753987403
2015-02-26,1864.0592586380262
2015-02-27,1867.3343145085603
2015-03-02,1857.9637233213575
2015-03-03,1854.1815374538724
2015-03-04,1862.5840545422045
2015-03-05,1875.094600326337
2015-03-06,1874.3144075534497
2015-03-09,1868.0009090427386
2015-03-10,1851.4669499027648
2015-03-11,1865.723958660214
2015-03-12,1873.7144911513737
2015-03-13,1869.224979635667
2015-03-16,1878.4428576758714
2015-03-17,1877.2835804202016
2015-03-18,1887.904790271239
2015-03-19,1901.99583602989
2015-03-20,1913.9241995742457
2015-03-23,1909.5441301656138
2015-03-24,1912.5457750901205
2015-03-25,1896.430935828493
2015-03-26,1881.5045532038655
2015-03-27,1880.0233613910993
2015-03-30,1885.9530323248107
2015-03-31,1880.3124997901741
2015-04-01,1881.3087427422906
2015-04-02,1872.1134356385808
2015-04-03,1872.6244436790714
2015-04-06,1866.857759868604
2015-04-07,1908.3842851145419
2015-04-08,1914.0161216832132
2015-04-09,1932.068553908718
2015-04-10,1948.3857416538576
2015-04-13,1947.0262074508212
2015-04-14,1947.0906708830375
2015-04-15,1961.710082280473
2015-04-16,1957.5616997607042
2015-04-17,1930.5862258387256
2015-04-20,1938.2726068494783
2015-04-21,1942.6827601821158
2015-04-22,1940.2016489318685
2015-04-23,1935.2762455639804
2015-04-24,1940.5573813121348
2015-04-27,1956.0131403271077
2015-04-28,1935.6121103558978
2015-04-29,1900.9901222280223
2015-04-30,1884.9324496044214
2015-05-01,1876.9869700063869
2015-05-04,1889.4805878768664
2015-05-05,1875.3553308446374
2015-05-06,1863.4831724596818
2015-05-07,1852.842531533016
2015-05-08,1895.742603565948
2015-05-11,1908.5705331644879
2015-05-12,1889.6074683096415
2015-05-13,1890.7842312981438
2015-05-14,1894.3520462248227
2015-05-15,1885.0438429483443
2015-05-18,1887.8651470164991
2015-05-19,1909.3479896223641
2015-05-20,1915.4261399587813
2015-05-21,1927.851011472269
2015-05-22,1933.826767387549
2015-05-25,1932.4471407785406
2015-05-26,1921.4146556029912
2015-05-27,1933.4186426581439
2015-05-28,1917.9352049364684
2015-05-29,1894.0888524275701
2015-06-01,1891.0346312241472
2015-06-02,1867.2462223712978
2015-06-03,1857.398457272087
2015-06-04,1836.3708605890852
2015-06-05,1831.7504297660755
2015-06-08,1812.3368303722839
2015-06-09,1802.0687807092281
2015-06-10,1827.9884182329702
2015-06-11,1841.1493698601976
2015-06-12,1828.2395704895812
2015-06-15,1807.642954849055
2015-06-16,1820.1278134500826
2015-06-17,1817.0391577245662
2015-06-18,1815.7802063086206
2015-06-19,1824.1075390598596
2015-06-22,1844.3349665717901
2015-06-23,1870.7309964727378
2015-06-24,1869.4133432031258
2015-06-25,1861.2927463714839
2015-06-26,1854.71430917388
2015-06-29,1814.5462400298518
2015-06-30,1798.0378048555674
2015-07-01,1814.1344620221676
2015-07-02,1817.915080480387
2015-07-03,1805.2261434743048
2015-07-06,1788.028389282531
2015-07-07,1774.0576200609971
2015-07-08,1760.0591098581726
2015-07-09,1788.6007614797645
2015-07-10,1811.1589407429374
2015-07-13,1847.6119126098267
2015-07-14,1864.1679080877243
2015-07-15,1873.7682710090805
2015-07-16,1894.9402119213423
2015-07-17,1897.697012678757
2015-07-20,1896.6259919722088
2015-07-21,1883.1737497257184
2015-07-22,1867.2053307467856
2015-07-23,1848.7416283980813
2015-07-24,1834.2197034485484
2015-07-27,1800.0336863137172
2015-07-28,1813.6538980843472
2015-07-29,1841.846029471368
2015-07-30,1863.4151360226858
2015-07-31,1857.904475241907
2015-08-03,1863.8356252396084
2015-08-04,1870.8504232657203
2015-08-05,1896.2904856752089
2015-08-06,1888.0772990197718
2015-08-07,1874.0366335666004
2015-08-10,1884.2618190602138
2015-08-11,1855.4105104130033
2015-08-12,1815.7702876533203
2015-08-13,1829.8148250575573
2015-08-14,1824.9903785286363
2015-08-17,1830.5715636671603
2015-08-18,1829.402990958297
2015-08-19,1803.6460511893104
2015-08-20,1769.516577898347
2015-08-21,1715.223947676331
2015-08-24,1609.309629370393
2015-08-25,1663.5072653150305
2015-08-26,1639.638517633202
2015-08-27,1701.2395437678776
2015-08-28,1717.735969474732
2015-08-31,1712.2169185509022
2015-09-01,1663.4606144879713
2015-09-02,1667.5320505294521
2015-09-03,1706.5112071460092
2015-09-04,1668.5602910853877
2015-09-07,1672.8836242908949
2015-09-08,1696.2514408421985
2015-09-09,1725.8762537408459
2015-09-10,1701.381516905848
2015-09-11,1682.8979824675478
2015-09-14,1677.498276021518
2015-09-15,1681.0954231789615
2015-09-16,1710.8108783543867
2015-09-17,1705.6519109935186
2015-09-18,1687.3705973829126
2015-09-21,1698.1792872925416
2015-09-22,1659.5198004072265
2015-09-23,1658.4288741883797
2015-09-24,1629.2184989840262
2015-09-25,1664.805724934706
2015-09-28,1631.990901191976
2015-09-29,1609.4741997615704
2015-09-30,1648.1760381260922
2015-10-01,1647.8638552994225
2015-10-02,1651.6827947971556
2015-10-05,1700.0994496953244
2015-10-06,1712.2507608406208
2015-10-07,1731.0306779435336
2015-10-08,1735.4316284406013
2015-10-09,1746.3920992709357
2015-10-12,1741.153023419628
2015-10-13,1721.7199796537782
2015-10-14,1711.3032601047603
2015-10-15,1740.290696682394
2015-10-16,1750.0612852209601
2015-10-19,1749.4556361236398
2015-10-20,1738.3373421784318
2015-10-21,1738.7068945348324
2015-10-22,1772.964939399026
2015-10-23,1805.650135061051
2015-10-26,1801.3630639572389
2015-10-27,1779.3255034291853
2015-10-28,1791.2881197416525
2015-10-29,1786.8923199084122
2015-10-30,1781.8077798889735
2015-11-02,1781.8174924487803
2015-11-03,1801.5814103887576
2015-11-04,1815.9553589081866
2015-11-05,1803.1373168996374
2015-11-06,1791.3945438949982
2015-11-09,1774.4917985355933
2015-11-10,1781.6752039490636
2015-11-11,1787.0445499867212
2015-11-12,1761.2092538669594
2015-11-13,1747.951900024254
2015-11-16,1754.7133173045056
2015-11-17,1796.0722599125504
2015-11-18,1795.6239273855501
2015-11-19,1806.2000042567502
2015-11-20,1814.6028522828851
2015-11-23,1808.1148026645621
2015-11-24,1793.4549487677846
2015-11-25,1810.252301525246
2015-11-26,1820.7035675050656
2015-11-27,1813.3533164955627
2015-11-30,1813.9193427826522
2015-12-01,1817.3181798893045
2015-12-02,1818.1825334008877
2015-12-03,1757.7539623311986
2015-12-04,1746.791794308199
2015-12-07,1747.3974882857449
2015-12-08,1715.1568485005964
2015-12-09,1710.9476826185705
2015-12-10,1707.8945455452688
2015-12-11,1673.474090296315
2015-12-14,1643.7548919934175
2015-12-15,1679.9119541366515
2015-12-16,1688.7540023753338
2015-12-17,1702.8375758373095
2015-12-18,1694.425226912641
2015-12-21,1680.2965146818722
2015-12-22,1679.2850153532854
2015-12-23,1724.034840158696
2015-12-24,1727.2008020418975
2015-12-25,1726.3973114332296
2015-12-28,1717.902937740434
2015-12-29,1740.7370465258643
2015-12-30,1733.7573058135163
2015-12-31,1726.2467312492788
2016-01-01,1726.2467312492788
2016-01-04,1692.4725979945217
2016-01-05,1699.3297998874366
2016-01-06,1679.1734125981802
2016-01-07,1632.38354429803
2016-01-08,1608.3296758642214
2016-01-11,1602.718793532253
2016-01-12,1602.7041775844734
2016-01-13,1616.3548061635383
2016-01-14,1597.3660439172083
2016-01-15,1555.2915582672813
2016-01-18,1552.7462018214921
2016-01-19,1570.5576935912893
2016-01-20,1519.031723243902
2016-01-21,1543.1881173933623
2016-01-22,1593.9744896980008
2016-01-25,1591.4913101763677
2016-01-26,1600.145659669127
2016-01-27,1607.976543168116
2016-01-28,1600.455959728001
2016-01-29,1633.7287610236126
2016-02-01,1629.620196156965
2016-02-02,1598.5625752808517
2016-02-03,1574.960067501539
2016-02-04,1581.5738814802583
2016-02-05,1571.9231040474044
2016-02-08,1539.0460915318602
2016-02-09,1506.207146833416
2016-02-10,1517.4542759907797
2016-02-11,1474.3326960816676
2016-02-12,1510.115374513034
2016-02-15,1556.5214974279193
2016-02-16,1557.3953569869761
2016-02-17,1587.5303411811462
2016-02-18,1602.8319530554306
2016-02-19,1585.6235681792302
2016-02-22,1618.5232205673726
2016-02-23,1599.6618565358594
2016-02-24,1563.7273653936231
2016-02-25,1587.7041137713315
2016-02-26,1611.4172086940002
2016-02-29,1620.6376645231767
2016-03-01,1636.9183809362412
2016-03-02,1659.6302041995166
2016-03-03,1661.2379912232223
2016-03-04,1675.9268521361164
2016-03-07,1680.2489714746164
2016-03-08,1660.4101360049497
2016-03-09,1675.410115441249
2016-03-10,1643.077786032818
2016-03-11,1678.7093845007355
2016-03-14,1687.8712096864576
2016-03-15,1666.22104527893
2016-03-16,1669.8886466775227
2016-03-17,1685.0179079968232
2016-03-18,1686.3728765796266
2016-03-21,1678.3491764925636
2016-03-22,1674.7701633568417
2016-03-23,1668.7251009882773
2016-03-24,1648.6803125128565
2016-03-25,1650.1564213249308
2016-03-28,1650.8087139360134
2016-03-29,1654.462368078265
2016-03-30,1673.7565814688155
2016-03-31,1659.9904076229088
2016-04-01,1636.8016311714864
2016-04-04,1643.4374028865918
2016-04-05,1611.9222856483768
2016-04-06,1628.0174231213684
2016-04-07,1623.4283075377994
2016-04-08,1640.213780191892
2016-04-11,1647.0867943738492
2016-04-12,1662.8777589622225
2016-04-13,1706.2438888958275
2016-04-14,1717.2193940264394
2016-04-15,1715.360514867918
2016-04-18,1717.3893004548888
2016-04-19,1741.3931833821298
2016-04-20,1751.7228840201665
2016-04-21,1748.175304665394
2016-04-22,1740.9346979635584
2016-04-25,1732.9610269858513
2016-04-26,1729.0951551944645
2016-04-27,1726.8529558395571
2016-04-28,1737.1173229559363
2016-04-29,1706.0309040403513
2016-05-02,1703.8519672338741
2016-05-03,1681.5423746826893
2016-05-04,1656.6074268554396
2016-05-05,1666.6897022091134
2016-05-06,1656.7641415758806
2016-05-09,1659.6079263716422
2016-05-10,1669.3411001758948
2016-05-11,1666.5223094077478
2016-05-12,1663.3053196722913
2016-05-13,1663.4950675255336
2016-05-16,1667.5352144155265
2016-05-17,1677.097127442197
2016-05-18,1683.7796843653327
2016-05-19,1661.6550402481284
2016-05-20,1681.0148456078298
2016-05-23,1672.3264479399427
2016-05-24,1699.105350033261
2016-05-25,1724.0291495416093
2016-05-26,1723.4686670224519
2016-05-27,1726.5150006731642
2016-05-30,1727.4205435546469
2016-05-31,1718.8352851655488
2016-06-01,1697.3985430138157
2016-06-02,1693.416612607694
2016-06-03,1685.9534462948955
2016-06-06,1694.568431214559
2016-06-07,1711.01549852541
2016-06-08,1705.9902325787423
2016-06-09,1692.1544633304566
2016-06-10,1656.8385552170844
2016-06-13,1631.5432366075584
2016-06-14,1603.7680123526225
2016-06-15,1617.8472394270123
2016-06-16,1609.8234859406753
2016-06-17,1625.226128573221
2016-06-20,1679.9823611472873
2016-06-21,1689.3053030095832
2016-06-22,1696.8622092912292
2016-06-23,1714.5532388427903
2016-06-24,1621.532535181561
2016-06-27,1577.4132815725068
2016-06-28,1609.2206234599573
2016-06-29,1659.6584535487689
2016-06-30,1682.1785930826668
2016-07-01,1688.9175010466658
2016-07-04,1686.4879297343427
2016-07-05,1662.453839985323
2016-07-06,1638.7125471925167
2016-07-07,1652.5446920291693
2016-07-08,1669.3861241084992
2016-07-11,1693.9520206098596
2016-07-12,1708.212018381775
2016-07-13,1708.9551389725661
2016-07-14,1720.1814418914164
2016-07-15,1718.3121722543724
2016-07-18,1720.8852930035468
2016-07-19,1711.719526169736
2016-07-20,1722.6474477665736
2016-07-21,1724.063185798376
2016-07-22,1718.4584143902605
2016-07-25,1724.6973731924907
2016-07-26,1727.2085117656047
2016-07-27,1731.5489981733544
2016-07-28,1722.6308204566278
2016-07-29,1725.9744106734404
2016-08-01,1720.9221842000195
2016-08-02,1707.4995205403761
2016-08-03,1699.0782992428474
2016-08-04,1712.8987091767544
2016-08-05,1725.4335573995968
2016-08-08,1733.6652971281542
2016-08-09,1742.6243185739236
2016-08-10,1740.14695813206
2016-08-11,1750.1699006887961
2016-08-12,1745.7676520778205
2016-08-15,1744.514313876556
2016-08-16,1731.2630980629947
2016-08-17,1721.1162063372215
2016-08-18,1728.8899301380668
2016-08-19,1716.3556556679803
2016-08-22,1718.0675406803668
2016-08-23,1730.9169433577163
2016-08-24,1736.02569788462
2016-08-25,1726.716973270135
2016-08-26,1732.9424919922353
2016-08-29,1729.2356054706443
2016-08-30,1730.03157566055
2016-08-31,1723.6956581279462
2016-09-01,1724.9776422895343
2016-09-02,1755.246655241127
2016-09-05,1761.795300693396
2016-09-06,1759.3290065803817
2016-09-07,1762.3729314524605
2016-09-08,1759.831478698189
2016-09-09,1743.3914647479783
2016-09-12,1723.2291216197625
2016-09-13,1701.8405621899235
2016-09-14,1699.850855878146
2016-09-15,1708.6259212220484
2016-09-16,1705.3088241717762
2016-09-19,1719.8982969255296
2016-09-20,1719.7959519388
2016-09-21,1727.1013315105333
2016-09-22,1750.6249453905314
2016-09-23,1744.1166926729807
2016-09-26,1720.3604787157824
2016-09-27,1723.1643307328932
2016-09-28,1733.9762330115145
2016-09-29,1743.5658078545987
2016-09-30,1739.9429794635296
2016-10-03,1744.1446782680932
2016-10-04,1758.6022238933822
2016-10-05,1745.2163785110374
2016-10-06,1739.725496949388
2016-10-07,1728.1721280445956
2016-10-10,1737.7727580337746
2016-10-11,1731.592288624877
2016-10-12,1725.7398990077984
2016-10-13,1711.8569551844569
2016-10-14,1731.1264489547018
2016-10-17,1716.0844205946046
2016-10-18,1739.2829941118366
2016-10-19,1742.279001559163
2016-10-20,1745.3234109951698
2016-10-21,1744.9832834102904
2016-10-24,1744.8043014079092
2016-10-25,1748.194713140481
2016-10-26,1735.7951715129911
2016-10-27,1727.931979952529
2016-10-28,1730.2579222715449
2016-10-31,1726.828207082967
2016-11-01,1712.429932875557
2016-11-02,1694.991561073035
2016-11-03,1699.8648834675623
2016-11-04,1683.3694436735188
2016-11-07,1704.0681030452822
2016-11-08,1713.0184823292107
2016-11-09,1732.0212357319244
2016-11-10,1740.1981633404007
2016-11-11,1734.2708238658527
2016-11-14,1741.24544432508
2016-11-15,1742.8227052201669
2016-11-16,1740.9416083410263
2016-11-17,1751.4193917176938
2016-11-18,1747.3163348279782
2016-11-21,1749.6894398882425
2016-11-22,1763.4734408375784
2016-11-23,1766.1004977999694
2016-11-24,1772.225122286634
2016-11-25,1775.7609789064002
2016-11-28,1771.5469519097687
2016-11-29,1772.349614325468
2016-11-30,1768.5250697170404
2016-12-01,1766.8148717892389
2016-12-02,1761.3625606209116
2016-12-05,1763.1941078398452
2016-12-06,1771.1775541090817
2016-12-07,1783.8413285241486
2016-12-08,1805.3521147490317
2016-12-09,1822.5527096823637
2016-12-12,1813.5998872764021
2016-12-13,1825.8888989538882
2016-12-14,1819.486142841216
2016-12-15,1825.6164007612133
2016-12-16,1827.411578172457
2016-12-19,1823.6172633766735
2016-12-20,1833.9742794158299
2016-12-21,1827.9186421109512
2016-12-22,1824.4139374806543
2016-12-23,1823.9564212908792
2016-12-26,1823.863231776972
2016-12-27,1826.5757765274627
2016-12-28,1834.5244161601636
2016-12-29,1827.7210492154659
2016-12-30,1832.4351959765709
2017-01-02,1837.143854005124
2017-01-03,1852.8095095779427
2017-01-04,1850.4008058500094
2017-01-05,1851.2185276767768
2017-01-06,1845.5033912513159
2017-01-09,1842.950652473856
2017-01-10,1844.6546308923557
2017-01-11,1851.7548592652633
2017-01-12,1841.0517784483588
2017-01-13,1853.6677304420332
2017-01-16,1843.1871057742012
2017-01-17,1839.7743983354023
2017-01-18,1839.9651459147292
2017-01-19,1839.4714880348424
2017-01-20,1830.6579725791294
2017-01-23,1824.6485250762503
2017-01-24,1830.3139474497436
2017-01-25,1850.3018261585823
2017-01-26,1857.8998909810505
2017-01-27,1852.9472071334517
2017-01-30,1841.816561299523
2017-01-31,1826.6888712468417
2017-02-01,1840.6408457542484
2017-02-02,1831.5972710902124
2017-02-03,1839.6485948017068
2017-02-06,1834.9305665602362
2017-02-07,1846.4546030393522
2017-02-08,1854.8495397081797
2017-02-09,1869.08066831952
2017-02-10,1881.54803609653
2017-02-13,1892.103269143802
2017-02-14,1890.8126929314528
2017-02-15,1896.1867181064329
2017-02-16,1888.74230899786
2017-02-17,1890.8478173950286
2017-02-20,1893.8065568247634
2017-02-21,1908.8573203775818
2017-02-22,1911.5211280510741
2017-02-23,1915.5202368341986
2017-02-24,1903.2505295548049
2017-02-27,1895.7947125410742
2017-02-28,1896.9742680559468
2017-03-01,1915.9573986296089
2017-03-02,1921.9639231590168
2017-03-03,1913.074561811662
2017-03-06,1908.4386680730115
