Date,UNITED ARAB EMIRATES DOMESTIC IMI
2004-09-15,307.5733101322726
2004-09-16,307.1071046541525
2004-09-17,307.9197479645913
2004-09-20,323.4845414085868
2004-09-21,333.4150489085886
2004-09-22,348.84857285310255
2004-09-23,357.8910038493197
2004-09-24,348.6465941709135
2004-09-27,361.80873172051406
2004-09-28,358.6204813612318
2004-09-29,347.7544974419605
2004-09-30,343.25854594130317
2004-10-01,335.82237977376633
2004-10-04,342.18771172748
2004-10-05,343.77413433817946
2004-10-06,343.4592893407917
2004-10-07,340.0962077935564
2004-10-08,339.4957234259776
2004-10-11,330.1395934076357
2004-10-12,330.5426428153083
2004-10-13,325.57980083571067
2004-10-14,319.94257090685636
2004-10-15,318.83486010278136
2004-10-18,309.21879700220967
2004-10-19,303.2711433440537
2004-10-20,312.9331295859368
2004-10-21,322.2329893671101
2004-10-22,322.936561684376
2004-10-25,305.7369466975999
2004-10-26,307.3304681184733
2004-10-27,308.4996162220777
2004-10-28,319.77993863317585
2004-10-29,325.76364830451365
2004-11-01,332.30602089871945
2004-11-02,330.5202626940366
2004-11-03,330.5290802011098
2004-11-04,330.5579148386356
2004-11-05,329.94868436916755
2004-11-08,333.4556509061658
2004-11-09,337.92168372486196
2004-11-10,339.5658812347794
2004-11-11,340.70897464800396
2004-11-12,340.3792289583535
2004-11-15,340.3894295129028
2004-11-16,340.29217859435005
2004-11-17,340.29217859435005
2004-11-18,340.29217859435005
2004-11-19,348.0978596832304
2004-11-22,377.09077283764907
2004-11-23,374.6140019319073
2004-11-24,386.23423337622387
2004-11-25,397.27745868551
2004-11-26,397.2965558875876
2004-11-29,398.85269457866394
2004-11-30,399.13046502048377
2004-12-01,408.45352105780563
2004-12-02,408.4425759669704
2004-12-03,408.47541302747584
2004-12-06,407.71967005337143
2004-12-07,411.29278571796647
2004-12-08,428.45268704151187
2004-12-09,442.6712462253509
2004-12-10,442.66049872247044
2004-12-13,461.047186659483
2004-12-14,467.131395427489
2004-12-15,472.40108937714774
2004-12-16,466.1359729620955
2004-12-17,466.1588683895074
2004-12-20,482.5671856501849
2004-12-21,475.275582097484
2004-12-22,471.30129638767625
2004-12-23,462.7840789333783
2004-12-24,462.77786301697785
2004-12-27,480.9232753808863
2004-12-28,483.7469238902807
2004-12-29,493.9893404018307
2004-12-30,500.0845945898909
2004-12-31,500.09131790589885
2005-01-03,550.9627072784155
2005-01-04,550.7908443004545
2005-01-05,543.2868890039998
2005-01-06,558.064846896059
2005-01-07,558.0798489845556
2005-01-10,565.3279505303948
2005-01-11,563.8153327510182
2005-01-12,563.2011705200549
2005-01-13,541.9375623594905
2005-01-14,541.9230225899892
2005-01-17,533.3291360983507
2005-01-18,528.8099397765847
2005-01-19,528.8099397765847
2005-01-20,528.7957489099664
2005-01-21,528.8099397765845
2005-01-24,539.0343107745364
2005-01-25,538.7492391039419
2005-01-26,530.6321646072074
2005-01-27,532.3574771793542
2005-01-28,532.3574771793542
2005-01-31,528.7527907163366
2005-02-01,533.8902136939115
2005-02-02,536.0571985936803
2005-02-03,537.7767312995817
2005-02-04,537.7911724097013
2005-02-07,532.005697649057
2005-02-08,534.3567731127623
2005-02-09,534.2964929635177
2005-02-10,541.8617328678199
2005-02-11,541.8690083455921
2005-02-14,542.1617382211315
2005-02-15,539.9092157997728
2005-02-16,541.8284867503787
2005-02-17,549.7617142899995
2005-02-18,549.7469577556802
2005-02-21,554.6848367886486
2005-02-22,566.3206929730547
2005-02-23,581.0691256975745
2005-02-24,595.6338381847212
2005-02-25,597.8191498990349
2005-02-28,633.379408493651
2005-03-01,614.8584222794159
2005-03-02,633.0770395852124
2005-03-03,635.9147663947139
2005-03-04,635.4399361813103
2005-03-07,639.4696377661595
2005-03-08,641.9985701681734
2005-03-09,638.5570494619823
2005-03-10,639.1949645975682
2005-03-11,639.3349665204986
2005-03-14,649.7561179795457
2005-03-15,660.4073647107941
2005-03-16,673.2767096755922
2005-03-17,673.6218935967374
2005-03-18,672.3433972922674
2005-03-21,685.9363532828404
2005-03-22,694.7989723568606
2005-03-23,692.3350900377924
2005-03-24,689.5504206526382
2005-03-25,689.3170080374915
2005-03-28,675.2354959711532
2005-03-29,673.5955982750102
2005-03-30,680.8122141519306
2005-03-31,691.2057817307588
2005-04-01,691.3925143648743
2005-04-04,717.6977533171952
2005-04-05,722.7393185353715
2005-04-06,732.8082422205306
2005-04-07,737.0490174110904
2005-04-08,736.5338664094174
2005-04-11,823.5011314170938
2005-04-12,854.1926964705622
2005-04-13,886.8253579441262
2005-04-14,900.7604833263136
2005-04-15,900.993899118958
2005-04-18,900.0794845507381
2005-04-19,923.2155366391936
2005-04-20,947.5713148157611
2005-04-21,947.6413794900508
2005-04-22,948.4837621228146
2005-04-25,997.5541718911239
2005-04-26,1035.6055554096881
2005-04-27,1030.9640474173918
2005-04-28,1055.52705179182
2005-04-29,1055.1800114917196
2005-05-02,1159.4684851137001
2005-05-03,1133.289187386512
2005-05-04,1071.8600631170889
2005-05-05,1043.2531047018067
2005-05-06,1043.973666475761
2005-05-09,1080.3601686505451
2005-05-10,1092.5259010958334
2005-05-11,1062.7982903750196
2005-05-12,1038.0044532858426
2005-05-13,1037.0209613316354
2005-05-16,1067.1420899889206
2005-05-17,1056.134096584055
2005-05-18,1045.7995661141588
2005-05-19,1050.370842110776
2005-05-20,1051.0512304556291
2005-05-23,1081.3885084417782
2005-05-24,1082.351857177798
2005-05-25,1094.2923990310474
2005-05-26,1097.8258950597076
2005-05-27,1097.8258950597076
2005-05-30,1084.1382921295894
2005-05-31,1081.2591681722558
2005-06-01,1089.850670781452
2005-06-02,1091.619013954904
2005-06-03,1091.7379105119037
2005-06-06,1180.4634152902986
2005-06-07,1203.4906996138857
2005-06-08,1183.0339823606714
2005-06-09,1206.3122638290924
2005-06-10,1206.3122638290924
2005-06-13,1308.249958213457
2005-06-14,1242.123619799019
2005-06-15,1275.4901962486906
2005-06-16,1390.2223411380694
2005-06-17,1390.2223411380694
2005-06-20,1432.5509088505933
2005-06-21,1436.0369911512976
2005-06-22,1451.7756842445908
2005-06-23,1475.2842589002503
2005-06-24,1475.3244256420323
2005-06-27,1567.0248856462806
2005-06-28,1562.0019694371933
2005-06-29,1500.96756088107
2005-06-30,1535.0803744303519
2005-07-01,1535.0803744303519
2005-07-04,1559.5964188870896
2005-07-05,1485.7818044566627
2005-07-06,1429.3325371009762
2005-07-07,1452.7998392940333
2005-07-08,1452.7998392940333
2005-07-11,1288.2175927652202
2005-07-12,1352.888934375487
2005-07-13,1391.2833504256964
2005-07-14,1393.7622384697333
2005-07-15,1393.7622384697333
2005-07-18,1304.7153615782067
2005-07-19,1376.3836828370233
2005-07-20,1352.4844010721442
2005-07-21,1297.1781385926088
2005-07-22,1297.1428220083835
2005-07-25,1169.0977107644933
2005-07-26,1223.0841967933295
2005-07-27,1222.8061711463642
2005-07-28,1216.9053757813035
2005-07-29,1216.9385077853271
2005-08-01,1189.5172411677042
2005-08-02,1161.8272945223548
2005-08-03,1201.9827408407755
2005-08-04,1250.3335773205156
2005-08-05,1250.3335773205156
2005-08-08,1319.9140378383408
2005-08-09,1314.4814759380054
2005-08-10,1319.1801840776704
2005-08-11,1352.5294440926891
2005-08-12,1352.5478561244902
2005-08-15,1418.6344439653928
2005-08-16,1433.1957670795086
2005-08-17,1474.688818062574
2005-08-18,1475.2472192379544
2005-08-19,1475.2271369180626
2005-08-22,1528.587118842731
2005-08-23,1521.685772809147
2005-08-24,1513.8047513200906
2005-08-25,1535.0200722717047
2005-08-26,1535.0200722717045
2005-08-29,1522.5632899350258
2005-08-30,1499.1099121154703
2005-08-31,1499.1099121154703
2005-09-01,1476.0092215755321
2005-09-02,1476.0494080554686
2005-09-05,1496.2201300085972
2005-09-06,1516.957522081884
2005-09-07,1568.648789755918
2005-09-08,1610.0035493908438
2005-09-09,1609.9597159154996
2005-09-12,1599.3713748307734
2005-09-13,1652.1371630657986
2005-09-14,1703.7554923506787
2005-09-15,1703.9573682892428
2005-09-16,1703.4702516019197
2005-09-19,1773.6394488248295
2005-09-20,1797.442386796084
2005-09-21,1802.2307631569242
2005-09-22,1800.014782338091
2005-09-23,1799.9902786723408
2005-09-26,1704.1697601831554
2005-09-27,1735.8736021809862
2005-09-28,1752.923418087795
2005-09-29,1738.3200725028933
2005-09-30,1738.5601444208687
2005-10-03,1666.1144291130229
2005-10-04,1626.0577405023712
2005-10-05,1628.3877712897754
2005-10-06,1668.5593914550025
2005-10-07,1668.5139637558068
2005-10-10,1729.0268424876106
2005-10-11,1706.5143548261817
2005-10-12,1656.7668627420499
2005-10-13,1677.4832406512687
2005-10-14,1677.4832406512687
2005-10-17,1709.9250615436451
2005-10-18,1720.0573318349477
2005-10-19,1722.2996835127944
2005-10-20,1744.327558232663
2005-10-21,1744.3750513593845
2005-10-24,1731.3245303528054
2005-10-25,1739.4637505409594
2005-10-26,1728.316856754679
2005-10-27,1725.3565115394176
2005-10-28,1725.3799998386926
2005-10-31,1726.8289461137965
2005-11-01,1759.8963930699479
2005-11-02,1759.9443074830453
2005-11-03,1759.920349950375
2005-11-04,1759.9443074830451
2005-11-07,1765.267249137272
2005-11-08,1763.4267249352424
2005-11-09,1766.1428896181008
2005-11-10,1756.9769523130121
2005-11-11,1756.92911868604
2005-11-14,1720.8857763741287
2005-11-15,1737.1481285450452
2005-11-16,1713.5722855350848
2005-11-17,1711.3996539548411
2005-11-18,1711.4229506653942
2005-11-21,1704.863445164584
2005-11-22,1669.861142103873
2005-11-23,1652.3131288951631
2005-11-24,1645.6582336309446
2005-11-25,1645.7030378300633
2005-11-28,1601.7773053355363
2005-11-29,1560.5858716062776
2005-11-30,1622.7739113668663
2005-12-01,1579.728206977546
2005-12-02,1579.728206977546
2005-12-05,1564.1892974584866
2005-12-06,1576.7378703944723
2005-12-07,1573.1782095322014
2005-12-08,1590.7640580198822
2005-12-09,1590.8073676865858
2005-12-12,1582.9254540890831
