Date,EAFE ex UK GROWTH
2012-03-14,1682.413348047681
2012-03-15,1701.3126222763624
2012-03-16,1713.9822697129434
2012-03-19,1717.638354548706
2012-03-20,1699.7625263871362
2012-03-21,1690.1875711272096
2012-03-22,1686.8873231167954
2012-03-23,1688.5870279494304
2012-03-26,1702.563611269492
2012-03-27,1711.8743558875587
2012-03-28,1706.3592055583142
2012-03-29,1692.0868374964064
2012-03-30,1706.2377569345242
2012-04-02,1723.0766425773627
2012-04-03,1715.8758370701385
2012-04-04,1663.8923351531785
2012-04-05,1660.278937273984
2012-04-06,1655.6775789687756
2012-04-09,1654.3614809321796
2012-04-10,1635.340263380319
2012-04-11,1636.992735950164
2012-04-12,1660.9002331162906
2012-04-13,1645.2481251166157
2012-04-16,1646.8896723487032
2012-04-17,1665.8159172464505
2012-04-18,1666.0954934727604
2012-04-19,1663.0827999072344
2012-04-20,1669.9746661903112
2012-04-23,1638.1091782632147
2012-04-24,1650.3099310902257
2012-04-25,1664.2710796757028
2012-04-26,1673.7615497699653
2012-04-27,1678.8649439475316
2012-04-30,1678.7150034526203
2012-05-01,1668.286562348468
2012-05-02,1667.1721158482112
2012-05-03,1667.8099304651032
2012-05-04,1648.5660143764462
2012-05-07,1626.8425657288706
2012-05-08,1607.4643105138632
2012-05-09,1593.416993402985
2012-05-10,1596.8796694353757
2012-05-11,1596.8027734510474
2012-05-14,1571.1662879071202
2012-05-15,1555.0607141243509
2012-05-16,1537.809196632291
2012-05-17,1538.021927647159
2012-05-18,1510.0138150641878
2012-05-21,1520.805992459317
2012-05-22,1540.2143215727858
2012-05-23,1499.310565765636
2012-05-24,1505.2627903069722
2012-05-25,1501.7612176993334
2012-05-28,1507.5747799355772
2012-05-29,1524.9735750049017
2012-05-30,1499.347150457873
2012-05-31,1491.2402935765485
2012-06-01,1463.3348019240116
2012-06-04,1449.5308617891299
2012-06-05,1459.8495005675413
2012-06-06,1486.3038315708445
2012-06-07,1509.183705214569
2012-06-08,1488.792105356647
2012-06-11,1506.6287445316993
2012-06-12,1501.485514252825
2012-06-13,1510.9490729218157
2012-06-14,1507.9865751691618
2012-06-15,1519.7758051765795
2012-06-18,1530.6463658602256
2012-06-19,1546.609922787591
2012-06-20,1553.9084879400991
2012-06-21,1537.8401420775774
2012-06-22,1517.7117903927333
2012-06-25,1503.0825188620327
2012-06-26,1498.759877316291
2012-06-27,1511.652641681914
2012-06-28,1515.4429780782182
2012-06-29,1570.1597979725036
2012-07-02,1575.4565909124171
2012-07-03,1591.621797809942
2012-07-04,1591.7406792500924
2012-07-05,1579.3984764729419
2012-07-06,1562.8090202059484
2012-07-09,1546.9851959031105
2012-07-10,1550.1065035789916
2012-07-11,1543.4359449164438
2012-07-12,1524.4016169703523
2012-07-13,1541.5483220749632
2012-07-16,1547.534823710273
2012-07-17,1547.3007464347543
2012-07-18,1560.1669765143042
2012-07-19,1582.9545677304677
2012-07-20,1562.9281256019135
2012-07-23,1526.066072738611
2012-07-24,1523.8077776951234
2012-07-25,1520.4580031611367
2012-07-26,1557.5619448319796
2012-07-27,1582.698981853996
2012-07-30,1590.8347197641153
2012-07-31,1598.0289410592327
2012-08-01,1594.6347701464795
2012-08-02,1577.3777941303392
2012-08-03,1600.0326431894691
2012-08-06,1623.419011204294
2012-08-07,1628.6607279259404
2012-08-08,1625.5336660667722
2012-08-09,1632.159194189478
2012-08-10,1625.3467819696966
2012-08-13,1623.456839076372
2012-08-14,1625.9508234706702
2012-08-15,1620.234816170508
2012-08-16,1635.6530449187333
2012-08-17,1637.3292167388577
2012-08-20,1640.9262613948392
2012-08-21,1655.799983537569
2012-08-22,1640.8721583782458
2012-08-23,1653.518874754826
2012-08-24,1641.6212846698027
2012-08-27,1646.0529822979229
2012-08-28,1638.5490419515772
2012-08-29,1636.2691215370064
2012-08-30,1619.8308559027578
2012-08-31,1626.9510348315002
2012-09-03,1630.879296686699
2012-09-04,1615.708991652029
2012-09-05,1614.0828771325625
2012-09-06,1635.3258976025027
2012-09-07,1667.6848708903444
2012-09-10,1661.8943642121205
2012-09-11,1668.5159745044461
2012-09-12,1678.4924604346709
2012-09-13,1678.895454302452
2012-09-14,1716.5632618164752
2012-09-17,1709.6412888205857
2012-09-18,1703.4915444384653
2012-09-19,1717.929051721663
2012-09-20,1699.8272646732678
2012-09-21,1710.0182528757
2012-09-24,1697.8479347690222
2012-09-25,1707.7582815797211
2012-09-26,1676.89825811403
2012-09-27,1686.1585623519782
2012-09-28,1673.1983123270888
2012-10-01,1684.3366921724335
2012-10-02,1685.839275195315
2012-10-03,1675.5546968569604
2012-10-04,1688.772882343119
2012-10-05,1705.2610499907935
2012-10-08,1692.757376890423
2012-10-09,1677.8264726810626
2012-10-10,1664.9492554736985
2012-10-11,1669.3441608261985
2012-10-12,1670.0725461278232
2012-10-15,1673.6860520605833
2012-10-16,1695.422002729665
2012-10-17,1713.5944753780948
2012-10-18,1718.8683557027614
2012-10-19,1711.817303644962
2012-10-22,1705.5331646317625
2012-10-23,1677.598182173508
2012-10-24,1679.7961461728066
2012-10-25,1685.0878371835697
2012-10-26,1679.6426850634914
2012-10-29,1674.664294253674
2012-10-30,1682.9671172235321
2012-10-31,1682.1239707573945
2012-11-01,1687.1063550842994
2012-11-02,1692.0035598103677
2012-11-05,1685.0455156056084
2012-11-06,1687.9726355089201
2012-11-07,1678.1165782238984
2012-11-08,1664.679134654793
2012-11-09,1662.9755727316615
2012-11-12,1656.8172780418638
2012-11-13,1657.0729292302335
2012-11-14,1647.328523504728
2012-11-15,1641.6533202840187
2012-11-16,1635.8804567152874
2012-11-19,1674.4120839146406
2012-11-20,1675.8287578911325
2012-11-21,1677.8437967736832
2012-11-22,1698.7206100720684
2012-11-23,1712.738665512932
2012-11-26,1715.238865674086
2012-11-27,1718.7636602406599
2012-11-28,1715.7483015447697
2012-11-29,1734.3922749551589
2012-11-30,1738.0559136704187
2012-12-03,1745.4866625254049
2012-12-04,1747.6429239782997
2012-12-05,1744.6580971152518
2012-12-06,1751.4821238370535
2012-12-07,1750.3898887730475
2012-12-10,1752.5868912491742
2012-12-11,1762.6530232970865
2012-12-12,1764.7094637045336
2012-12-13,1763.5137555918395
2012-12-14,1767.6037475411354
2012-12-17,1770.5162272987134
2012-12-18,1782.1557437957933
2012-12-19,1800.358705003288
2012-12-20,1797.4580925942948
2012-12-21,1784.5371477946655
2012-12-24,1781.223178719867
2012-12-25,1784.6855242318807
2012-12-26,1787.5328637600892
2012-12-27,1791.2467399239995
2012-12-28,1789.6578923845748
2012-12-31,1785.4814511804357
2013-01-01,1785.6484127858048
2013-01-02,1808.5064489079298
2013-01-03,1808.1241783964872
2013-01-04,1813.7282208385639
2013-01-07,1808.9769699428045
2013-01-08,1802.8775916053783
2013-01-09,1807.73384587225
2013-01-10,1821.13190955246
2013-01-11,1829.7195905578815
2013-01-14,1827.2411019037
2013-01-15,1834.3998629687887
2013-01-16,1827.8264739752833
2013-01-17,1837.0941623267174
2013-01-18,1837.0561637712422
2013-01-21,1837.32041233217
2013-01-22,1842.2022494990406
2013-01-23,1841.3081573563327
2013-01-24,1847.884368738425
2013-01-25,1869.7885003863069
2013-01-28,1865.3652769658397
2013-01-29,1872.7767750829935
2013-01-30,1882.0733239752417
2013-01-31,1873.7353116232941
2013-02-01,1892.845744633076
2013-02-04,1872.447119934709
2013-02-05,1859.2006585170766
2013-02-06,1872.0982537932496
2013-02-07,1854.954756313175
2013-02-08,1863.414515057353
2013-02-11,1849.6566199121078
2013-02-12,1870.3553856805186
2013-02-13,1872.7299593369767
2013-02-14,1870.153314136766
2013-02-15,1859.5798821909136
2013-02-18,1866.103721705632
2013-02-19,1885.4932933405892
2013-02-20,1894.5595171704638
2013-02-21,1860.1983448732244
2013-02-22,1869.9998894174923
2013-02-25,1883.606404759479
2013-02-26,1859.256873989402
2013-02-27,1866.3120641764126
2013-02-28,1888.0352729964845
2013-03-01,1875.703062876699
2013-03-04,1878.373243768862
2013-03-05,1897.9196874942218
2013-03-06,1904.6719866484837
2013-03-07,1911.6900255861344
2013-03-08,1908.5192239381074
2013-03-11,1920.8219975311977
2013-03-12,1921.6605393933066
2013-03-13,1912.4895141254638
2013-03-14,1925.671198306574
2013-03-15,1950.663771925087
2013-03-18,1919.8624150970456
2013-03-19,1914.56263734603
2013-03-20,1918.467597364227
2013-03-21,1913.0076169797544
2013-03-22,1910.1247203829193
2013-03-25,1908.4975903675877
2013-03-26,1909.5746788217734
2013-03-27,1904.9151319311397
2013-03-28,1913.8538600781176
2013-03-29,1914.5909471872128
2013-04-01,1903.3589944740502
2013-04-02,1913.043160126518
2013-04-03,1924.6698436893032
2013-04-04,1901.7306972225483
2013-04-05,1904.106965101965
2013-04-08,1917.8434804538826
2013-04-09,1919.5113191549372
2013-04-10,1945.362293137116
2013-04-11,1972.9953413769751
2013-04-12,1964.0383422259235
2013-04-15,1948.696115902855
2013-04-16,1939.5150191373066
2013-04-17,1920.4745055914993
2013-04-18,1909.113189493385
2013-04-19,1915.2403179898154
2013-04-22,1918.755012067684
2013-04-23,1939.2841323958019
2013-04-24,1959.2768791830078
2013-04-25,1970.6437005633927
2013-04-26,1975.4024629320425
2013-04-29,1988.7965423909363
2013-04-30,2004.9647237151883
2013-05-01,1998.3108727860426
2013-05-02,1979.2843501014245
2013-05-03,1988.6370893774447
2013-05-06,1984.4485879486756
2013-05-07,2006.4785170500668
2013-05-08,2033.0179297860868
2013-05-09,2018.9217543410198
2013-05-10,2013.8794846163266
2013-05-13,2023.4287460549356
2013-05-14,2025.3535012529442
2013-05-15,2032.2536237672352
2013-05-16,2035.3074353109248
2013-05-17,2022.4296936060314
2013-05-20,2041.5791711940258
2013-05-21,2041.5614414307977
2013-05-22,2041.3495836110117
2013-05-23,1988.7864384104062
2013-05-24,1992.788182830798
2013-05-27,1978.037762405371
2013-05-28,1980.9757564876709
2013-05-29,1982.2745470012835
2013-05-30,1969.9087643805824
2013-05-31,1950.3819449745583
2013-06-03,1933.5100298456848
2013-06-04,1953.7420957778938
2013-06-05,1920.966723614544
2013-06-06,1912.921556433285
2013-06-07,1925.320859505543
2013-06-10,1941.9960929808312
2013-06-11,1943.0073365613955
2013-06-12,1953.0961125688793
2013-06-13,1921.911075781258
2013-06-14,1940.5515846856013
2013-06-17,1961.2093141740918
2013-06-18,1958.8527412568071
2013-06-19,1975.525899722238
2013-06-20,1883.7279960528556
2013-06-21,1876.0428262277803
2013-06-24,1841.800658606471
2013-06-25,1850.06350756547
2013-06-26,1868.62535904524
2013-06-27,1891.4871438967714
2013-06-28,1897.473275719474
2013-07-01,1913.5153416226642
2013-07-02,1921.0775269066983
2013-07-03,1906.1242396450755
2013-07-04,1925.6665591321716
2013-07-05,1910.989242037685
2013-07-08,1914.1582852244603
2013-07-09,1931.1258578363374
2013-07-10,1947.8994196532071
2013-07-11,1984.0929468165177
2013-07-12,1981.333144733707
2013-07-15,1980.5721097490887
2013-07-16,1993.1962904827194
2013-07-17,1992.5858583322458
2013-07-18,1993.1302402807653
2013-07-19,1992.8727328117304
2013-07-22,2006.83000083363
2013-07-23,2007.1716036442283
2013-07-24,2012.4477416924062
2013-07-25,2002.7573783199423
2013-07-26,1995.117379284072
2013-07-29,1977.0056377539233
2013-07-30,1986.6853859454613
2013-07-31,1979.8123614341505
2013-08-01,2000.6881404817486
2013-08-02,2034.9375107192527
2013-08-05,2026.7481526613492
2013-08-06,2042.586414246892
2013-08-07,2020.792361015593
2013-08-08,2029.7131211094604
2013-08-09,2031.2766987482269
2013-08-12,2023.9472258856265
2013-08-13,2027.3922977838458
2013-08-14,2044.8459849940075
2013-08-15,2021.3561805879117
2013-08-16,2029.383893993332
2013-08-19,2027.6276855922094
2013-08-20,2013.8390875349355
2013-08-21,1996.4172024708841
2013-08-22,1997.6520308315107
2013-08-23,2020.7268743155723
2013-08-26,2018.6333890251617
2013-08-27,2000.9197229418728
2013-08-28,1968.8332965384022
2013-08-29,1961.6807210911336
2013-08-30,1950.2999991307245
2013-09-02,1974.724803934586
2013-09-03,1981.355670229776
2013-09-04,1989.6100493982462
2013-09-05,1981.9415330960385
2013-09-06,1992.189413811337
2013-09-09,2010.6388985737435
2013-09-10,2033.2027358783316
2013-09-11,2043.47159090899
2013-09-12,2043.652666608343
2013-09-13,2038.4614933497855
2013-09-16,2066.074215292679
2013-09-17,2056.1264956792484
2013-09-18,2073.0068268837626
2013-09-19,2115.7511926323405
2013-09-20,2109.8755392668113
2013-09-23,2105.4589783983247
2013-09-24,2101.5148367961674
2013-09-25,2101.0831730882483
2013-09-26,2106.5017002300506
2013-09-27,2112.527338483582
2013-09-30,2091.303275512683
2013-10-01,2098.5138369946417
2013-10-02,2088.9847021010937
2013-10-03,2091.450783340365
2013-10-04,2082.3685007479144
2013-10-07,2064.538190507831
2013-10-08,2060.802256148766
2013-10-09,2050.161011737791
2013-10-10,2068.2907493773437
2013-10-11,2090.5544180191896
2013-10-14,2090.865137013978
2013-10-15,2092.002021382996
2013-10-16,2089.0995557219903
2013-10-17,2120.809901580363
2013-10-18,2139.748836686385
2013-10-21,2147.4290791646667
2013-10-22,2167.85003912833
2013-10-23,2158.6476695104056
2013-10-24,2165.2809550386114
2013-10-25,2148.685755108617
2013-10-28,2158.6324746057994
2013-10-29,2147.3637112534307
2013-10-30,2155.8178640319343
2013-10-31,2137.4543994363503
2013-11-01,2114.6546278632304
2013-11-04,2120.888738543842
2013-11-05,2114.788708067189
2013-11-06,2132.043406514243
2013-11-07,2111.092250935689
2013-11-08,2098.1046092105576
2013-11-11,2114.2965029889506
2013-11-12,2117.5537484636516
2013-11-13,2103.494210272389
2013-11-14,2127.598361414052
2013-11-15,2142.7421796613403
2013-11-18,2158.622933758198
2013-11-19,2147.0470653488783
2013-11-20,2139.8158101410017
2013-11-21,2131.3572322877226
2013-11-22,2140.2094397979467
2013-11-25,2150.904809264774
2013-11-26,2145.4499982577604
2013-11-27,2144.553378276612
2013-11-28,2159.4323773308897
2013-11-29,2158.6809983121116
2013-12-02,2145.254455942695
2013-12-03,2132.2537685468496
2013-12-04,2108.1518136173886
2013-12-05,2105.599110840712
2013-12-06,2115.484655285245
2013-12-09,2127.086539727344
2013-12-10,2122.7119734739654
2013-12-11,2115.306486783429
2013-12-12,2086.4249201843877
2013-12-13,2084.248540320554
2013-12-16,2092.5638067269683
2013-12-17,2086.4571443471764
2013-12-18,2106.1028746421425
2013-12-19,2120.60341451847
2013-12-20,2132.830325030051
2013-12-23,2146.5210116108524
2013-12-24,2142.365873726683
2013-12-25,2143.2297118995
2013-12-26,2152.4615861961674
2013-12-27,2179.188222148411
2013-12-30,2187.0019205245394
2013-12-31,2186.7851893848674
2014-01-01,2186.9091783456747
2014-01-02,2165.719998203622
2014-01-03,2170.8592721670598
2014-01-06,2161.890629513921
2014-01-07,2161.246675602747
2014-01-08,2174.6361674012446
2014-01-09,2161.9195983797163
2014-01-10,2183.0857912651404
2014-01-13,2192.911094282942
2014-01-14,2173.781192656959
2014-01-15,2183.3847096274258
2014-01-16,2186.781409355746
2014-01-17,2186.25754112433
2014-01-20,2184.365642027683
2014-01-21,2186.6370590809947
2014-01-22,2189.433104992397
2014-01-23,2179.337001888802
2014-01-24,2143.4115979727717
2014-01-27,2116.256549299767
2014-01-28,2117.6617192317126
2014-01-29,2129.160722402569
2014-01-30,2104.8878842481654
2014-01-31,2096.6716656080193
2014-02-03,2080.9994946883535
2014-02-04,2048.606390038994
2014-02-05,2063.0942755048723
2014-02-06,2090.9274383341544
2014-02-07,2112.7756590998947
2014-02-10,2127.9328628942735
2014-02-11,2147.8893411661716
2014-02-12,2151.4943982714467
2014-02-13,2150.0937253230877
2014-02-14,2156.6465948643113
2014-02-17,2165.3407272218165
2014-02-18,2180.9110841657157
2014-02-19,2180.837349483162
2014-02-20,2161.1326572930416
2014-02-21,2181.8093731433937
2014-02-24,2191.9250508450527
2014-02-25,2205.3476244407498
2014-02-26,2192.5763070955263
2014-02-27,2189.6844399106817
2014-02-28,2203.903847015165
2014-03-03,2157.976305715453
2014-03-04,2184.726400826477
2014-03-05,2189.292276637483
2014-03-06,2212.3349057058367
2014-03-07,2202.317878495847
2014-03-10,2190.5790081747236
2014-03-11,2191.5649184617746
2014-03-12,2168.396463737751
2014-03-13,2159.2138434504386
2014-03-14,2131.017610812678
2014-03-17,2142.615806794722
2014-03-18,2159.8685317751792
2014-03-19,2156.928275898197
2014-03-20,2128.6582345408883
2014-03-21,2134.6615409027677
2014-03-24,2131.4139597783446
2014-03-25,2145.219406421394
2014-03-26,2165.59279943869
2014-03-27,2169.8412260345704
2014-03-28,2181.1062456342925
2014-03-31,2196.8267288551574
2014-04-01,2204.6515824946255
2014-04-02,2209.454459273393
2014-04-03,2209.8134790458626
2014-04-04,2215.9671846964143
2014-04-07,2195.7460940372607
2014-04-08,2192.293129629856
2014-04-09,2192.4739089564173
2014-04-10,2195.436643232858
2014-04-11,2167.6572902795265
2014-04-14,2161.096428863856
2014-04-15,2151.6119230957543
2014-04-16,2179.200146547961
2014-04-17,2186.5089322944
2014-04-18,2190.498789032384
2014-04-21,2184.628337648769
2014-04-22,2199.905681809847
2014-04-23,2201.919987933222
2014-04-24,2199.222981420076
2014-04-25,2190.72299068128
2014-04-28,2185.6074546778
2014-04-29,2193.4295176313867
2014-04-30,2200.9697177192184
2014-05-01,2209.527354828667
2014-05-02,2206.995907028652
2014-05-05,2204.963663579425
2014-05-06,2211.2546816388062
2014-05-07,2191.4917112866474
2014-05-08,2203.735359742384
2014-05-09,2192.508903667431
2014-05-12,2198.643539842525
2014-05-13,2211.443842192148
2014-05-14,2220.0586667574203
2014-05-15,2210.005619036631
2014-05-16,2202.5140114672804
2014-05-19,2196.6676874266195
2014-05-20,2195.5350558429977
2014-05-21,2194.668640678116
2014-05-22,2209.873807721893
2014-05-23,2214.5411697790537
2014-05-26,2234.52574335575
2014-05-27,2231.6377572914002
2014-05-28,2232.409801090457
2014-05-29,2239.4230167066626
2014-05-30,2242.1944327292317
2014-06-02,2247.05257518778
2014-06-03,2243.8832529205933
2014-06-04,2246.4542301322617
2014-06-05,2252.074213981982
2014-06-06,2260.666296943165
2014-06-09,2259.785460356752
2014-06-10,2261.3570048371635
2014-06-11,2256.495956210121
2014-06-12,2254.551740980256
2014-06-13,2246.9396790135665
2014-06-16,2243.307946697246
2014-06-17,2242.8525424718296
2014-06-18,2247.8275796440803
2014-06-19,2276.6933205977753
2014-06-20,2265.4834393501396
2014-06-23,2261.992562618924
2014-06-24,2259.537154292495
2014-06-25,2246.662560574154
2014-06-26,2245.874597391817
2014-06-27,2248.3387386635354
2014-06-30,2255.9899535455097
2014-07-01,2270.0855930643943
2014-07-02,2274.9513515927174
2014-07-03,2281.2058410759482
2014-07-04,2277.897919727585
2014-07-07,2265.223121052641
2014-07-08,2249.247334518477
2014-07-09,2247.6949441912834
2014-07-10,2225.7384032167056
2014-07-11,2225.911047228807
2014-07-14,2246.175071658742
2014-07-15,2235.331137739543
2014-07-16,2248.6832740604737
2014-07-17,2237.1154096348064
2014-07-18,2230.8274488834163
2014-07-21,2226.0691945457593
2014-07-22,2241.92488051237
2014-07-23,2247.6982419077617
2014-07-24,2254.1472540226696
2014-07-25,2242.271989732017
2014-07-28,2240.8442016630615
2014-07-29,2241.161855552311
2014-07-30,2231.2725312249013
2014-07-31,2208.8285657113756
2014-08-01,2196.1013300661657
2014-08-04,2185.3919599684227
2014-08-05,2177.7475996771964
2014-08-06,2164.3084685123854
2014-08-07,2156.844715789726
2014-08-08,2141.653751696441
2014-08-11,2169.0945562018155
2014-08-12,2166.1270569921157
2014-08-13,2177.997809246312
2014-08-14,2187.838431647299
2014-08-15,2180.398769054868
2014-08-18,2195.78647081647
2014-08-19,2208.5373747205554
2014-08-20,2202.70767660135
2014-08-21,2213.4331569604215
2014-08-22,2199.8870443195187
2014-08-25,2217.7818656612353
2014-08-26,2223.3956849787687
2014-08-27,2225.1991357306333
2014-08-28,2208.359470838202
2014-08-29,2207.9769598347857
2014-09-01,2205.8895855124456
2014-09-02,2210.7111738290205
2014-09-03,2228.44127121732
2014-09-04,2222.5544845140703
2014-09-05,2217.35480350457
2014-09-08,2214.1331074947616
2014-09-09,2201.892310968492
2014-09-10,2196.2497104130207
2014-09-11,2198.480676650939
2014-09-12,2194.5556938683285
2014-09-15,2192.358182114081
2014-09-16,2186.5331824873992
2014-09-17,2187.5825465161956
2014-09-18,2195.1470373714437
2014-09-19,2191.534317560346
2014-09-22,2174.488188658483
2014-09-23,2164.633030544752
2014-09-24,2163.165082032544
2014-09-25,2155.1837639587525
2014-09-26,2145.2034998831286
2014-09-29,2136.209378041527
2014-09-30,2135.2227620037525
2014-10-01,2117.876102617893
2014-10-02,2086.3975442487954
2014-10-03,2075.280133068684
2014-10-06,2094.442770050245
2014-10-07,2082.5880697420466
2014-10-08,2064.666950437348
2014-10-09,2065.8132687041875
2014-10-10,2024.048320441497
2014-10-13,2028.7339880844806
2014-10-14,2019.4591608734925
2014-10-15,2008.3971002104206
2014-10-16,1992.855969772763
2014-10-17,2015.3013023209946
2014-10-20,2034.5525118364735
2014-10-21,2047.0275271012517
2014-10-22,2066.0609721028054
2014-10-23,2066.171393594722
2014-10-24,2070.2456949826587
2014-10-27,2076.3038416246022
2014-10-28,2092.9057494557574
2014-10-29,2107.670604535733
2014-10-30,2103.563176330985
2014-10-31,2124.7362877862915
2014-11-03,2098.2485340502085
2014-11-04,2118.6157289739026
2014-11-05,2119.201925558964
2014-11-06,2113.53896640249
2014-11-07,2106.234103123248
2014-11-10,2118.1474814481808
2014-11-11,2125.086485965799
2014-11-12,2122.518347616567
2014-11-13,2132.9974465552955
2014-11-14,2133.155603844709
2014-11-17,2117.3967979114354
2014-11-18,2146.214980758209
2014-11-19,2138.60353038542
2014-11-20,2132.3961391085604
2014-11-21,2149.1948825377035
2014-11-24,2152.511515020067
2014-11-25,2162.991648146656
2014-11-26,2170.1945675122347
2014-11-27,2168.93777135234
2014-11-28,2169.407111312499
2014-12-01,2166.1754984108425
2014-12-02,2159.202646756825
2014-12-03,2153.792659544086
2014-12-04,2159.322367993242
2014-12-05,2161.626495293447
2014-12-08,2155.8540639920366
2014-12-09,2144.449544827067
2014-12-10,2126.5856336256106
2014-12-11,2115.2256132346974
2014-12-12,2102.6189655943967
2014-12-15,2060.8648084826445
2014-12-16,2076.755941775605
2014-12-17,2059.662891321116
2014-12-18,2087.8185244935967
2014-12-19,2101.7077315067495
2014-12-22,2111.234556916787
2014-12-23,2102.0402633940507
2014-12-24,2109.287108664253
2014-12-25,2107.6653751952917
2014-12-26,2108.7509996740396
2014-12-29,2114.3764208044577
2014-12-30,2097.7940778787893
2014-12-31,2090.710640925258
2015-01-01,2090.74925490481
2015-01-02,2081.032786428234
2015-01-05,2051.5031118627835
2015-01-06,2026.169761116999
2015-01-07,2011.427165527833
2015-01-08,2055.0848456684516
2015-01-09,2056.646155916093
2015-01-12,2066.3296775921085
2015-01-13,2079.1130824613147
2015-01-14,2064.4913375310616
2015-01-15,2084.4203181306966
2015-01-16,2074.515925273971
2015-01-19,2098.881240546245
2015-01-20,2104.1512293942446
2015-01-21,2112.658517542122
2015-01-22,2105.035829194534
2015-01-23,2119.420114981557
2015-01-26,2124.500060577489
2015-01-27,2145.2845014279496
2015-01-28,2137.576359236278
2015-01-29,2126.961594810288
2015-01-30,2119.8741043826994
2015-02-02,2123.9970569630623
2015-02-03,2129.8294593250985
2015-02-04,2150.3215157292025
2015-02-05,2145.8159992665423
2015-02-06,2133.8194770455757
2015-02-09,2127.0350418957046
2015-02-10,2132.6363871939684
2015-02-11,2118.49721854723
2015-02-12,2149.5431876393864
2015-02-13,2165.284295361391
2015-02-16,2168.3984333020685
2015-02-17,2168.710364056177
2015-02-18,2184.021166851319
2015-02-19,2200.791863872444
2015-02-20,2207.4577990370126
2015-02-23,2218.692336942243
2015-02-24,2223.246563443672
2015-02-25,2227.128323526599
2015-02-26,2227.7419894003815
2015-02-27,2236.130325498394
2015-03-02,2231.8723946623513
2015-03-03,2221.829571156456
2015-03-04,2212.591404965973
2015-03-05,2216.7657523460725
2015-03-06,2203.230365046285
2015-03-09,2189.8475926309306
2015-03-10,2159.4257360460897
2015-03-11,2164.647079777431
2015-03-12,2183.17139034943
2015-03-13,2186.217129107133
2015-03-16,2204.928855279421
2015-03-17,2201.002935701571
2015-03-18,2216.8888167429213
2015-03-19,2224.9066468359347
2015-03-20,2265.462661244197
2015-03-23,2281.809837299561
2015-03-24,2284.4923595624537
2015-03-25,2280.3757697767865
2015-03-26,2251.491946570233
2015-03-27,2255.6759471780615
2015-03-30,2259.4495016576916
2015-03-31,2236.038052955153
2015-04-01,2237.839307257008
2015-04-02,2263.255894729227
2015-04-03,2267.6643402963464
2015-04-06,2289.1109256133714
2015-04-07,2288.175397702787
2015-04-08,2288.094378027036
2015-04-09,2295.528886916167
2015-04-10,2303.18421923966
2015-04-13,2295.187833007526
2015-04-14,2309.2225055881213
2015-04-15,2299.4076645738232
2015-04-16,2307.3333253324217
2015-04-17,2281.695560743127
2015-04-20,2282.3511706213894
2015-04-21,2307.9027833951855
2015-04-22,2306.3279044008123
2015-04-23,2311.7525984138097
2015-04-24,2330.248830604685
2015-04-27,2351.1472218624494
2015-04-28,2345.280124421563
2015-04-29,2327.0180939115326
2015-04-30,2307.4658377142578
2015-05-01,2305.148551319814
2015-05-04,2311.665380846752
2015-05-05,2294.781063232814
2015-05-06,2306.718109980148
2015-05-07,2288.072009051284
2015-05-08,2315.760650402842
2015-05-11,2310.866809464361
2015-05-12,2310.2819015995838
2015-05-13,2332.4819165080185
2015-05-14,2339.6993885204834
2015-05-15,2354.4642504683566
2015-05-18,2355.819314294359
2015-05-19,2345.46845590586
2015-05-20,2347.0587991049415
2015-05-21,2357.2136725131427
2015-05-22,2342.6806559298816
2015-05-25,2344.889489059812
2015-05-26,2312.6665702598307
2015-05-27,2323.950678496381
2015-05-28,2323.491987126614
2015-05-29,2305.74935177637
2015-06-01,2300.4509713961306
2015-06-02,2315.5718284982604
2015-06-03,2329.7189742444784
2015-06-04,2317.817656166204
2015-06-05,2269.066294073131
2015-06-08,2266.7360986717445
2015-06-09,2259.078047175285
2015-06-10,2298.453921460098
2015-06-11,2302.8763314377884
2015-06-12,2299.3683119306584
2015-06-15,2271.486618464701
2015-06-16,2275.185760315633
2015-06-17,2258.4384778231693
2015-06-18,2283.007999195134
2015-06-19,2285.9759580303944
2015-06-22,2336.5955552169917
2015-06-23,2334.1592316970928
2015-06-24,2322.7734125431193
2015-06-25,2320.331392541146
2015-06-26,2308.683981978303
2015-06-29,2256.5378640492413
2015-06-30,2244.352752985971
2015-07-01,2265.7752317902255
2015-07-02,2262.9072464271408
2015-07-03,2253.7236472647237
2015-07-06,2218.897399907845
2015-07-07,2193.193382529938
2015-07-08,2191.5501973015857
2015-07-09,2221.671097699448
2015-07-10,2261.168026022945
2015-07-13,2272.0383626933913
2015-07-14,2290.3115916919473
2015-07-15,2289.1790369952637
2015-07-16,2310.7775112835448
2015-07-17,2304.6485285454637
2015-07-20,2312.937335830835
2015-07-21,2315.9296557931125
2015-07-22,2287.6131527354064
2015-07-23,2302.0914849959054
2015-07-24,2286.841430357561
2015-07-27,2265.332556148165
2015-07-28,2265.6733427596905
2015-07-29,2276.539656741733
2015-07-30,2264.4392052122994
2015-07-31,2294.6114847104523
2015-08-03,2293.9575305553167
2015-08-04,2295.419154060397
2015-08-05,2292.652863055674
2015-08-06,2289.646116768608
2015-08-07,2280.8313294956165
2015-08-10,2299.4931813604085
2015-08-11,2275.547757871506
2015-08-12,2242.370158007442
2015-08-13,2253.779432006712
2015-08-14,2250.7519768366983
2015-08-17,2249.8856957034996
