Date,WORLD GROWTH
2006-01-03,2053.8244931439767
2006-01-04,2078.2727981874855
2006-01-05,2078.014755049517
2006-01-06,2100.1544950233815
2006-01-09,2102.7013012027473
2006-01-10,2094.2580248078857
2006-01-11,2104.9523952287327
2006-01-12,2099.029959695675
2006-01-13,2098.7954290697758
2006-01-16,2100.995664147003
2006-01-17,2081.660485602583
2006-01-18,2064.109940992962
2006-01-19,2084.57900982267
2006-01-20,2059.7520609440876
2006-01-23,2065.3121481905255
2006-01-24,2072.6048450792005
2006-01-25,2073.7521300354197
2006-01-26,2088.3392713008075
2006-01-27,2106.662342260084
2006-01-30,2107.201117400916
2006-01-31,2109.203481101841
2006-02-01,2110.5802280560993
2006-02-02,2095.5448880883887
2006-02-03,2083.3108749834946
2006-02-06,2083.121858024357
2006-02-07,2067.6603586588317
2006-02-08,2065.3843683897235
2006-02-09,2071.095881194297
2006-02-10,2065.8401841198206
2006-02-13,2052.2959259124104
2006-02-14,2065.6728163827606
2006-02-15,2070.0554540187227
2006-02-16,2081.9897538391965
2006-02-17,2076.1107487823983
2006-02-20,2076.3461026747545
2006-02-21,2076.774627627624
2006-02-22,2083.390102906597
2006-02-23,2089.3004849741974
2006-02-24,2092.2201020067246
2006-02-27,2104.200152268327
2006-02-28,2087.6479868428405
2006-03-01,2101.758404449798
2006-03-02,2100.652913289586
2006-03-03,2096.6743245364714
2006-03-06,2090.3559473891805
2006-03-07,2071.797952709978
2006-03-08,2068.425552759856
2006-03-09,2074.588829089254
2006-03-10,2081.265534013682
2006-03-13,2096.5931037667547
2006-03-14,2115.836446500058
2006-03-15,2124.4922437110886
2006-03-16,2127.1534924983184
2006-03-17,2134.4959729280913
2006-03-20,2138.032724094119
2006-03-21,2124.6956553447812
2006-03-22,2131.8787525602093
2006-03-23,2121.8133130152205
2006-03-24,2131.365279022989
2006-03-27,2129.3387050032275
2006-03-28,2124.363543245497
2006-03-29,2132.481544751044
2006-03-30,2151.6507088134476
2006-03-31,2139.5715623525853
2006-04-03,2153.3699285644225
2006-04-04,2163.646067786423
2006-04-05,2173.407933616169
2006-04-06,2179.8728517597665
2006-04-07,2161.4264657680237
2006-04-10,2162.561541852606
2006-04-11,2146.3547280570533
2006-04-12,2140.0841000140945
2006-04-13,2144.6181883381373
2006-04-14,2144.787291136782
2006-04-17,2149.384608797297
2006-04-18,2172.361220442544
2006-04-19,2188.143208055896
2006-04-20,2186.0841261958412
2006-04-21,2192.410519318295
2006-04-24,2184.994334133033
2006-04-25,2183.313373342794
2006-04-26,2190.612541914042
2006-04-27,2196.963261132933
2006-04-28,2189.100513916362
2006-05-01,2193.044720427028
2006-05-02,2207.926382851124
2006-05-03,2194.551766971026
2006-05-04,2206.3617293786547
2006-05-05,2230.119444142814
2006-05-08,2235.1700005170396
2006-05-09,2241.7234842505195
2006-05-10,2235.632242165541
2006-05-11,2217.5873520224204
2006-05-12,2191.040209730298
2006-05-15,2173.1535977095623
2006-05-16,2165.607218322817
2006-05-17,2131.7354260713255
2006-05-18,2114.1305351426695
2006-05-19,2107.372936031767
2006-05-22,2083.2726737812286
2006-05-23,2092.3730109154903
2006-05-24,2081.196557326034
2006-05-25,2102.9000328815514
2006-05-26,2122.8187071963416
2006-05-29,2127.262302781736
2006-05-30,2102.493043060296
2006-05-31,2104.787608361173
2006-06-01,2120.1251300036706
2006-06-02,2136.32272232621
2006-06-05,2107.908932726506
2006-06-06,2073.608823869615
2006-06-07,2057.7637355714537
2006-06-08,2020.2192994429242
2006-06-09,2032.1076924609324
2006-06-12,2005.4694763820962
2006-06-13,1966.500822882444
2006-06-14,1981.5103555733892
2006-06-15,2028.383642321002
2006-06-16,2030.7185012977618
2006-06-19,2014.510777862129
2006-06-20,2015.327897155278
2006-06-21,2035.528867249511
2006-06-22,2033.6720132190248
2006-06-23,2033.6835985432497
2006-06-26,2038.0435740210735
2006-06-27,2025.2869915494966
2006-06-28,2022.434569294138
2006-06-29,2067.251324912531
2006-06-30,2101.3269384156506
2006-07-03,2114.54581283292
2006-07-04,2118.5149465875197
2006-07-05,2087.6756335541963
2006-07-06,2094.3173150256544
2006-07-07,2089.5132529933435
2006-07-10,2088.1141300479962
2006-07-11,2086.645397991308
2006-07-12,2066.818633692242
2006-07-13,2040.0963571510756
2006-07-14,2014.2294898672287
2006-07-17,1999.065928892448
2006-07-18,1988.1655248365653
2006-07-19,2026.1492014132436
2006-07-20,2027.5892306007033
2006-07-21,2010.4686998739428
2006-07-24,2036.451671193719
2006-07-25,2050.6624078754926
2006-07-26,2047.603876342719
2006-07-27,2059.8511587882713
2006-07-28,2083.241038397358
2006-07-31,2084.292723887682
2006-08-01,2067.8403076101645
2006-08-02,2089.278354254143
2006-08-03,2082.0467048146184
2006-08-04,2092.822022390656
2006-08-07,2073.340706012458
2006-08-08,2071.194836449969
2006-08-09,2077.515852789579
2006-08-10,2072.2528582817818
2006-08-11,2065.4109733916043
2006-08-14,2073.331894523666
2006-08-15,2100.821198356275
2006-08-16,2127.076679634919
2006-08-17,2132.2965073442233
2006-08-18,2131.6423034945387
2006-08-21,2130.18170952911
2006-08-22,2129.258484016429
2006-08-23,2118.1802728921816
2006-08-24,2116.3245420100147
2006-08-25,2112.4560520828713
2006-08-28,2120.3203094334117
2006-08-29,2127.175924068222
2006-08-30,2138.6111136335594
2006-08-31,2139.6297670948497
2006-09-01,2150.6407744614457
2006-09-04,2162.8205912850613
2006-09-05,2160.70060120243
2006-09-06,2131.9590091856767
2006-09-07,2110.860942447417
2006-09-08,2112.669817542341
2006-09-11,2101.521665010761
2006-09-12,2121.36811192637
2006-09-13,2127.7221511756366
2006-09-14,2130.7675157533113
2006-09-15,2128.148196668991
2006-09-18,2133.376038291423
2006-09-19,2127.518683484614
2006-09-20,2134.8178429487552
2006-09-21,2134.9822675182663
2006-09-22,2123.960978747111
2006-09-25,2127.4452291376333
2006-09-26,2141.2882680717134
2006-09-27,2157.8385981823894
2006-09-28,2162.6699515900577
2006-09-29,2158.487686410154
2006-10-02,2157.97627467563
2006-10-03,2152.1952399081742
2006-10-04,2164.8340935224023
2006-10-05,2182.134000633013
2006-10-06,2169.88255229734
2006-10-09,2173.9945872560993
2006-10-10,2177.014578030535
2006-10-11,2171.0659003188443
2006-10-12,2187.883176565545
2006-10-13,2194.0360133595677
2006-10-16,2207.78792081689
2006-10-17,2196.095373215398
2006-10-18,2200.8371118338555
2006-10-19,2210.7133357848325
2006-10-20,2214.548388838706
2006-10-23,2223.7983775463463
2006-10-24,2224.8413935994577
2006-10-25,2235.2719416156206
2006-10-26,2250.0232114611727
2006-10-27,2237.828782142564
2006-10-30,2231.9696176241046
2006-10-31,2235.3633610372153
2006-11-01,2227.888948977106
2006-11-02,2224.7990401182847
2006-11-03,2220.430352258934
2006-11-06,2242.2235980099517
2006-11-07,2256.8857555717373
2006-11-08,2249.1453813842404
2006-11-09,2241.5925973965627
2006-11-10,2246.4205882659207
2006-11-13,2242.812435678455
2006-11-14,2256.318742349278
2006-11-15,2266.1171471305993
2006-11-16,2267.1882664584227
2006-11-17,2260.7685468637515
2006-11-20,2255.365649002964
2006-11-21,2262.7186141384354
2006-11-22,2282.7684909528166
2006-11-23,2283.9013450504294
2006-11-24,2281.6234391648536
2006-11-27,2254.3479193616745
2006-11-28,2257.02174285354
2006-11-29,2284.06864606668
2006-11-30,2291.7548541132246
2006-12-01,2287.8307682729896
2006-12-04,2306.225784045364
2006-12-05,2314.3481280333917
2006-12-06,2316.587671693791
2006-12-07,2314.962786174592
2006-12-08,2316.4112257350557
2006-12-11,2312.324610756839
2006-12-12,2312.4763482720655
2006-12-13,2317.574301694086
2006-12-14,2332.429746560413
2006-12-15,2330.9313823198327
2006-12-18,2322.9305411897703
2006-12-19,2320.7539242915886
2006-12-20,2325.028872399402
2006-12-21,2316.295251371424
2006-12-22,2305.1775181085736
2006-12-25,2304.484631500227
2006-12-26,2307.0188181652034
2006-12-27,2324.1215743485195
2006-12-28,2324.5612570588314
2006-12-29,2321.6704341499026
2007-01-01,2321.6704341499026
2007-01-02,2338.5546767449987
2007-01-03,2328.367722637613
2007-01-04,2324.6301462432057
2007-01-05,2303.8766730915167
2007-01-08,2307.876731629297
2007-01-09,2311.784618087877
2007-01-10,2304.9816308193667
2007-01-11,2324.7670549724226
2007-01-12,2345.1472707713788
2007-01-15,2354.2534317036284
2007-01-16,2349.7434671279343
2007-01-17,2351.002034343835
2007-01-18,2341.7440486557675
2007-01-19,2349.5100870710176
2007-01-22,2342.2139203335005
2007-01-23,2351.5228301652955
2007-01-24,2366.984400773913
2007-01-25,2351.345557033948
2007-01-26,2337.2311188443637
2007-01-29,2339.9659012017364
2007-01-30,2351.25188491999
2007-01-31,2358.3797184237487
2007-02-01,2378.821441437295
2007-02-02,2381.643732107374
2007-02-05,2375.0448264177007
2007-02-06,2380.6253914223585
2007-02-07,2391.025485423326
2007-02-08,2383.4599687144164
2007-02-09,2377.111346882509
2007-02-12,2364.0387517237104
2007-02-13,2379.7876658511923
2007-02-14,2410.42231110299
2007-02-15,2421.5705076018417
2007-02-16,2417.963624668023
2007-02-19,2422.6082797606473
2007-02-20,2423.676745385831
2007-02-21,2416.383521478153
2007-02-22,2420.468116287692
2007-02-23,2425.6999581348887
2007-02-26,2425.7375243530983
2007-02-27,2360.573463046083
2007-02-28,2343.5424842867783
2007-03-01,2328.376323148186
2007-03-02,2310.1927296540807
2007-03-05,2274.190399585011
2007-03-06,2306.218136334736
2007-03-07,2312.293856904027
2007-03-08,2332.0693147362617
2007-03-09,2335.243511389798
2007-03-12,2345.5229707943568
2007-03-13,2313.926058132575
2007-03-14,2296.42562515173
2007-03-15,2320.513208972417
2007-03-16,2321.448692612541
2007-03-19,2347.1079194017198
2007-03-20,2362.5108965915592
2007-03-21,2387.858233672417
2007-03-22,2405.504971483655
2007-03-23,2406.215462904647
2007-03-26,2404.1532812725445
2007-03-27,2393.413411228755
2007-03-28,2380.7093782765555
2007-03-29,2388.2020105401925
2007-03-30,2388.6177062529523
2007-04-02,2394.7456428590453
2007-04-03,2419.7712525257684
2007-04-04,2432.680214457334
2007-04-05,2440.5757974050175
2007-04-06,2440.2013498743154
2007-04-09,2438.279043371679
2007-04-10,2452.6389351151793
2007-04-11,2442.51557110492
2007-04-12,2450.879140300162
2007-04-13,2458.9201504758844
2007-04-16,2486.0451478656328
2007-04-17,2491.1365753739865
2007-04-18,2489.9103346268566
2007-04-19,2481.511566468606
2007-04-20,2501.4159922791578
2007-04-23,2498.3469949317196
2007-04-24,2494.3395735497625
2007-04-25,2510.57562630981
2007-04-26,2508.1032294677393
2007-04-27,2505.732980616807
2007-04-30,2493.5993338240523
2007-05-01,2489.724465921355
2007-05-02,2508.0495192747417
2007-05-03,2512.9549203648066
2007-05-04,2527.59616639413
2007-05-07,2539.4096402599357
2007-05-08,2525.9319599841183
2007-05-09,2537.839285850907
2007-05-10,2509.774967294365
2007-05-11,2522.737302118426
2007-05-14,2520.1620072434503
2007-05-15,2518.6585333906123
2007-05-16,2526.972284963721
2007-05-17,2522.8261768500074
2007-05-18,2537.6903934024735
2007-05-21,2539.2281147644294
2007-05-22,2544.0035620676385
2007-05-23,2553.0791677153265
2007-05-24,2528.5344010635813
2007-05-25,2533.8559760789253
2007-05-28,2536.2694866098177
2007-05-29,2544.4873775000897
2007-05-30,2550.441764173925
2007-05-31,2566.1070783351274
2007-06-01,2578.653775259722
2007-06-04,2587.8755615091836
2007-06-05,2579.751523509208
2007-06-06,2551.379031626596
2007-06-07,2514.456150026299
2007-06-08,2516.5280569948804
2007-06-11,2524.9699826139276
2007-06-12,2506.175146483957
2007-06-13,2525.1613543125704
2007-06-14,2549.4635833939183
2007-06-15,2576.4737875334436
2007-06-18,2577.8544774442034
2007-06-19,2576.388169796114
2007-06-20,2565.530885316375
2007-06-21,2565.8527345213392
2007-06-22,2549.2237464936097
2007-06-25,2539.9501221273854
2007-06-26,2530.3075032155693
2007-06-27,2533.4566185621834
2007-06-28,2545.89789313928
2007-06-29,2555.587514512663
2007-07-02,2579.1228642256588
2007-07-03,2591.778575573443
2007-07-04,2598.1632863421737
2007-07-05,2598.728370181631
2007-07-06,2610.395691698488
2007-07-09,2617.848466391335
2007-07-10,2600.211808499983
2007-07-11,2606.3204403676796
2007-07-12,2639.2536333110525
2007-07-13,2651.2416911926557
2007-07-16,2648.9438969698176
2007-07-17,2646.2756826373293
2007-07-18,2634.7006166670053
2007-07-19,2656.5599978373593
2007-07-20,2639.8627598688986
2007-07-23,2644.3028524334504
2007-07-24,2612.2846587001936
2007-07-25,2597.249825377907
2007-07-26,2543.2278596677575
2007-07-27,2506.161077399082
2007-07-30,2524.466582358143
2007-07-31,2524.4440290591433
2007-08-01,2507.954232683645
2007-08-02,2524.3664143533715
2007-08-03,2493.78125676574
2007-08-06,2507.2639705306065
2007-08-07,2515.821316963253
2007-08-08,2560.19034205292
2007-08-09,2512.4185646053033
2007-08-10,2476.5699248484734
2007-08-13,2488.9235772138986
2007-08-14,2452.7038165799513
2007-08-15,2412.2643917108508
2007-08-16,2366.7716998566502
2007-08-17,2395.353632824186
2007-08-20,2415.3247286371547
2007-08-21,2426.9257010853494
2007-08-22,2460.719435589581
2007-08-23,2475.465901082812
2007-08-24,2499.5766551762354
2007-08-27,2494.9691646859187
2007-08-28,2454.3507456042603
2007-08-29,2482.385197338628
2007-08-30,2493.5770303807585
2007-08-31,2530.488913595319
2007-09-03,2531.057174447281
2007-09-04,2547.486666826753
2007-09-05,2522.98003536013
2007-09-06,2537.448562910549
2007-09-07,2503.7617082929046
2007-09-10,2488.2746042502727
2007-09-11,2525.312327623391
2007-09-12,2531.5892016276252
2007-09-13,2543.353203336369
2007-09-14,2540.5024809083675
2007-09-17,2520.376238152422
2007-09-18,2558.986326197443
2007-09-19,2606.833415034553
2007-09-20,2611.416505768077
2007-09-21,2620.3549669251133
2007-09-24,2624.3447558701305
2007-09-25,2624.719399228964
2007-09-26,2636.6777055874286
2007-09-27,2661.3582214209473
2007-09-28,2668.3530377714237
2007-10-01,2690.7229095760795
2007-10-02,2691.264144343883
2007-10-03,2685.5005461063856
2007-10-04,2684.0670390104415
2007-10-05,2711.8858273401192
2007-10-08,2701.509538023247
2007-10-09,2721.772157859004
2007-10-10,2734.346926047267
2007-10-11,2741.529346309156
2007-10-12,2744.146267718361
2007-10-15,2727.0611201648767
2007-10-16,2700.491307780308
2007-10-17,2715.13756454397
2007-10-18,2725.5432250814683
2007-10-19,2677.0205920773838
2007-10-22,2655.4879627500727
2007-10-23,2692.2870925659213
2007-10-24,2683.265710626902
2007-10-25,2697.0054583058495
2007-10-26,2732.366357528259
2007-10-29,2754.815951549173
2007-10-30,2740.7843321972023
2007-10-31,2773.028601775564
2007-11-01,2737.1508142372277
2007-11-02,2737.508705227774
2007-11-05,2717.8039075981824
2007-11-06,2747.773164560128
2007-11-07,2719.8769923149257
2007-11-08,2702.2080213839267
2007-11-09,2659.091205436363
2007-11-12,2613.962363768107
2007-11-13,2653.9584706661653
2007-11-14,2665.2480987964814
2007-11-15,2631.1264602332417
2007-11-16,2629.415526446418
2007-11-19,2589.048008809938
2007-11-20,2617.0584841024615
2007-11-21,2572.0384823898694
2007-11-22,2582.336082377587
2007-11-23,2614.7536349510133
2007-11-26,2599.033781925035
2007-11-27,2608.871819902941
2007-11-28,2659.0110771417253
2007-11-29,2677.3746102833456
2007-11-30,2684.163182594321
2007-12-03,2672.4911268213764
2007-12-04,2657.468073339491
2007-12-05,2684.7531821208927
2007-12-06,2705.558925020898
2007-12-07,2716.6405719450354
2007-12-10,2733.1374424852424
2007-12-11,2699.9392499976866
2007-12-12,2707.807553305268
2007-12-13,2674.7070001481684
2007-12-14,2644.3847770574826
2007-12-17,2591.990638701944
2007-12-18,2596.543025090062
2007-12-19,2592.215691555794
2007-12-20,2605.4075515652794
2007-12-21,2648.8120808267126
2007-12-24,2664.040708534961
2007-12-25,2669.802239643456
2007-12-26,2680.691718133105
2007-12-27,2667.2789699437403
2007-12-28,2675.636800689587
2007-12-31,2664.4026253893862
2008-01-01,2664.4026253893862
2008-01-02,2646.4179300274013
2008-01-03,2642.8690966696445
2008-01-04,2578.3440689389895
2008-01-07,2559.517069293983
2008-01-08,2546.8745346311125
2008-01-09,2551.396095114797
2008-01-10,2550.5147403684405
2008-01-11,2518.3085378978794
2008-01-14,2547.5310080125087
2008-01-15,2485.918809100838
2008-01-16,2435.208771477537
2008-01-17,2405.975717839153
2008-01-18,2400.0559294168356
2008-01-21,2330.7164215070766
2008-01-22,2318.509299446665
2008-01-23,2318.0449466285336
2008-01-24,2393.9917576029857
2008-01-25,2397.650964441642
2008-01-28,2397.4665261555874
2008-01-29,2419.7072333492843
2008-01-30,2406.151842818915
2008-01-31,2436.9750073563737
2008-02-01,2475.1205556077052
2008-02-04,2471.615653414591
2008-02-05,2394.641019403454
2008-02-06,2374.897734187665
2008-02-07,2358.2706296556225
2008-02-08,2364.421189530063
2008-02-11,2374.0774777221154
2008-02-12,2409.9546491346155
2008-02-13,2426.7694011192407
2008-02-14,2431.3968584921263
2008-02-15,2418.5790242268386
2008-02-18,2428.90581543943
2008-02-19,2442.2540666421023
2008-02-20,2429.7751189887754
2008-02-21,2438.7699079558533
2008-02-22,2440.4107420718997
2008-02-25,2476.988824269689
2008-02-26,2503.0349353428815
2008-02-27,2524.391210263204
2008-02-28,2508.867804691244
2008-02-29,2460.7951760698757
2008-03-03,2439.5421588758545
2008-03-04,2428.450488613261
2008-03-05,2453.6367913584977
2008-03-06,2437.2279339785555
2008-03-07,2403.5597453895343
2008-03-10,2363.1762408339823
2008-03-11,2402.1130680890483
2008-03-12,2420.1184045081914
2008-03-13,2423.1601588926133
2008-03-14,2394.387488234314
2008-03-17,2340.5135567454354
2008-03-18,2408.832112036393
2008-03-19,2362.761965122743
2008-03-20,2357.7349492682124
2008-03-21,2360.978713674116
2008-03-24,2383.9467607961033
2008-03-25,2438.188470768183
2008-03-26,2442.961009969172
2008-03-27,2435.5275373387494
2008-03-28,2425.5423118496788
2008-03-31,2430.2295404628267
2008-04-01,2473.7947152507827
2008-04-02,2492.9508062496243
2008-04-03,2503.9550337051833
2008-04-04,2522.6837344527526
2008-04-07,2532.657173583675
2008-04-08,2513.31049897723
2008-04-09,2499.979680203922
2008-04-10,2510.69938636877
2008-04-11,2480.0587227880014
2008-04-14,2466.7141266137396
2008-04-15,2476.457176962809
2008-04-16,2538.025942165956
2008-04-17,2527.403759461117
2008-04-18,2557.9066717213227
2008-04-21,2580.4856880800976
2008-04-22,2562.7378916311272
2008-04-23,2572.853940871405
2008-04-24,2562.196370530376
2008-04-25,2582.143227876311
2008-04-28,2584.7091816741986
2008-04-29,2566.221185469402
2008-04-30,2564.8191096944115
2008-05-01,2580.1003909400174
2008-05-02,2601.342217639466
2008-05-05,2604.824766589778
2008-05-06,2622.6499503616697
2008-05-07,2602.0787505199132
2008-05-08,2618.003687785117
2008-05-09,2597.991632177003
2008-05-12,2619.989699976439
2008-05-13,2624.8750461882896
2008-05-14,2632.235449216533
2008-05-15,2661.777642686559
2008-05-16,2681.322553542392
2008-05-19,2692.312440710766
2008-05-20,2671.07556978567
2008-05-21,2645.012429932724
2008-05-22,2647.3755294261873
2008-05-23,2620.773058993131
2008-05-26,2612.360381758224
2008-05-27,2618.881389903043
2008-05-28,2628.4795921043824
2008-05-29,2636.979450230707
2008-05-30,2648.3292124886207
2008-06-02,2637.3212849549514
2008-06-03,2629.02327996533
2008-06-04,2625.80791648687
2008-06-05,2647.5422343448918
2008-06-06,2616.313904656172
2008-06-09,2609.625912424465
2008-06-10,2572.124095287078
2008-06-11,2545.538440485139
2008-06-12,2535.1919532064708
2008-06-13,2558.309558037587
2008-06-16,2575.026864679812
2008-06-17,2580.1265710495386
2008-06-18,2566.052849181958
2008-06-19,2561.2020435740183
2008-06-20,2525.6227829940212
2008-06-23,2521.070677009008
2008-06-24,2507.73231833132
2008-06-25,2516.068785898026
2008-06-26,2475.577066975438
2008-06-27,2469.5730900554904
2008-06-30,2476.773531967563
2008-07-01,2460.7948932384866
2008-07-02,2419.738863660008
2008-07-03,2409.2649818705836
2008-07-04,2401.391705369602
2008-07-07,2404.2115155937013
2008-07-08,2400.2706501317703
2008-07-09,2393.545964634822
2008-07-10,2393.363428471873
2008-07-11,2375.1454262427947
2008-07-14,2379.773784856148
2008-07-15,2357.92492288828
2008-07-16,2373.0283960524016
2008-07-17,2400.4403268143014
2008-07-18,2390.9930791242164
2008-07-21,2405.21914083586
2008-07-22,2413.4099257684766
2008-07-23,2414.0271492062284
2008-07-24,2377.6743666367306
2008-07-25,2381.7828454865858
2008-07-28,2365.1939364545933
2008-07-29,2376.2979213787958
2008-07-30,2414.01828147491
2008-07-31,2400.1990386010466
2008-08-01,2367.32999373656
2008-08-04,2341.931842721119
2008-08-05,2367.6094614541953
2008-08-06,2387.927976444625
2008-08-07,2365.223634985665
2008-08-08,2369.6515088743668
2008-08-11,2382.2552136283966
2008-08-12,2367.0391543767937
2008-08-13,2353.5966639421426
2008-08-14,2364.2476543184252
2008-08-15,2352.9500698971183
2008-08-18,2342.392223607372
2008-08-19,2315.147840117999
2008-08-20,2332.0841769871467
2008-08-21,2344.411154735655
2008-08-22,2357.4731128684725
2008-08-25,2334.3455832770915
2008-08-26,2331.317781091148
2008-08-27,2346.3203482855333
2008-08-28,2366.475000179
2008-08-29,2357.411119346952
2008-09-01,2341.1834591867087
2008-09-02,2317.1795051425347
2008-09-03,2286.171429675495
2008-09-04,2224.7928168360318
2008-09-05,2199.3391271732535
2008-09-08,2231.087116968126
2008-09-09,2173.3374451623567
2008-09-10,2176.685192182962
2008-09-11,2181.5503897674907
2008-09-12,2223.222563307297
2008-09-15,2159.3718015904146
2008-09-16,2144.3015073231754
2008-09-17,2086.7563666525793
2008-09-18,2124.38869815913
2008-09-19,2217.338669104983
2008-09-22,2188.154639438932
2008-09-23,2161.481349197983
2008-09-24,2151.1382607720043
2008-09-25,2172.6211177294686
2008-09-26,2147.818577054106
2008-09-29,2006.4833290606896
2008-09-30,2034.1738533485834
2008-10-01,2023.2002142084018
2008-10-02,1934.3542714988796
2008-10-03,1927.0523227585759
2008-10-06,1814.6703836741697
2008-10-07,1768.9921080340857
2008-10-08,1715.4739510823597
2008-10-09,1653.7987316048032
2008-10-10,1573.4520809410844
2008-10-13,1727.3822086256657
2008-10-14,1749.5401018457987
2008-10-15,1622.9742722681897
2008-10-16,1602.9425496125484
2008-10-17,1628.0292360496494
2008-10-20,1688.2638889188959
2008-10-21,1653.875648681571
2008-10-22,1549.871305924203
2008-10-23,1538.8195246712066
2008-10-24,1478.9709901023634
2008-10-27,1422.4015967927703
2008-10-28,1526.9050574160856
2008-10-29,1577.8100387440131
2008-10-30,1628.7742306982216
2008-10-31,1639.91498934882
2008-11-03,1645.2736148452052
2008-11-04,1718.4776683407033
2008-11-05,1678.681449602201
2008-11-06,1582.0689160503282
2008-11-07,1605.897155424046
2008-11-10,1612.956208801878
2008-11-11,1551.8506256401597
2008-11-12,1491.3359569703046
2008-11-13,1529.7465534944522
2008-11-14,1501.4959573902752
2008-11-17,1466.301902961679
2008-11-18,1470.0846273094123
2008-11-19,1408.7811791438673
2008-11-20,1325.4094315242546
2008-11-21,1367.1819793626667
2008-11-24,1453.6966030222766
2008-11-25,1468.1307477277307
2008-11-26,1491.3015420685495
2008-11-27,1503.9300057109756
2008-11-28,1514.6496696956808
2008-12-01,1417.4190440071366
2008-12-02,1435.9255319063877
2008-12-03,1458.1194046823666
2008-12-04,1432.462262901411
2008-12-05,1437.8307323373565
2008-12-08,1508.1836274504224
2008-12-09,1499.5068309375795
2008-12-10,1518.0068686137597
2008-12-11,1509.2792489533897
2008-12-12,1499.7495066019524
2008-12-15,1515.0428847571188
2008-12-16,1554.865691514901
2008-12-17,1579.4221605568428
2008-12-18,1570.4160559318987
2008-12-19,1549.5772074078166
2008-12-22,1526.5353026123553
2008-12-23,1519.9753461464875
2008-12-24,1519.722424149097
2008-12-25,1521.1155212770593
2008-12-26,1527.1492420149505
2008-12-29,1539.256718389576
2008-12-30,1562.6736693902537
2008-12-31,1568.5544686466867
2009-01-01,1568.5544686466867
2009-01-02,1612.070100902599
2009-01-05,1617.0095700502973
2009-01-06,1624.2643018648084
2009-01-07,1609.0005533873434
2009-01-08,1608.4812721620506
2009-01-09,1580.8524260019415
2009-01-12,1547.85362142374
2009-01-13,1528.3957533133841
2009-01-14,1486.2170271571524
2009-01-15,1480.4485660557232
2009-01-16,1505.1099196082039
2009-01-19,1498.3970000148313
2009-01-20,1442.2942267995115
2009-01-21,1466.05171528095
2009-01-22,1456.11438879577
2009-01-23,1449.252963893781
2009-01-26,1475.872357616966
2009-01-27,1496.2989674419446
2009-01-28,1528.3339903988829
2009-01-29,1499.7124284485017
2009-01-30,1469.9310628148635
2009-02-02,1453.7451029347937
2009-02-03,1482.8592681271023
2009-02-04,1491.455090265942
2009-02-05,1503.7928263539118
2009-02-06,1531.216802224401
2009-02-09,1537.8636388840923
2009-02-10,1494.0436075668222
2009-02-11,1490.2435408041388
2009-02-12,1482.32867192244
2009-02-13,1485.0158306189571
2009-02-16,1476.9940660344726
2009-02-17,1425.4795350546233
2009-02-18,1419.0557650205378
2009-02-19,1418.2470856011173
2009-02-20,1393.7687897921467
2009-02-23,1366.1917890059585
2009-02-24,1378.8426961400837
2009-02-25,1369.2986378856667
2009-02-26,1361.2106300116761
2009-02-27,1348.1572374777195
2009-03-02,1287.0648226103813
2009-03-03,1275.4571169714652
2009-03-04,1308.0731485047195
2009-03-05,1278.0319293620837
2009-03-06,1273.8722266292727
2009-03-09,1256.827009436032
2009-03-10,1313.8693208374275
2009-03-11,1325.4949842853323
2009-03-12,1345.247040341473
2009-03-13,1362.8528776863186
2009-03-16,1373.9900735705485
2009-03-17,1395.5217797536186
2009-03-18,1404.7497193084164
2009-03-19,1432.0760113558524
2009-03-20,1414.6513480334784
2009-03-23,1476.0060672131963
2009-03-24,1470.0380034602636
2009-03-25,1475.913734098498
2009-03-26,1500.6059742544153
2009-03-27,1469.8268328954864
2009-03-30,1424.1862631870179
2009-03-31,1443.2617694355044
2009-04-01,1458.2567504861356
2009-04-02,1515.205011898907
2009-04-03,1513.0153713904097
2009-04-06,1502.6181650249375
2009-04-07,1477.8606907435362
2009-04-08,1484.8624864858646
2009-04-09,1517.2656992687344
2009-04-10,1517.0578803698777
2009-04-13,1521.2084529969263
2009-04-14,1515.316851678799
2009-04-15,1514.644745493835
2009-04-16,1536.8869268157323
2009-04-17,1540.743454048019
2009-04-20,1496.3509000259066
2009-04-21,1508.0883660312077
2009-04-22,1509.7666107523685
2009-04-23,1519.910129352829
2009-04-24,1552.0779074392537
2009-04-27,1545.2812992197862
2009-04-28,1530.3906390631548
2009-04-29,1562.0061145253294
2009-04-30,1572.2508453919875
2009-05-01,1577.187430128075
2009-05-04,1615.6495508091036
2009-05-05,1616.250525871999
2009-05-06,1629.2133247625168
2009-05-07,1628.7084345067415
2009-05-08,1652.2314658698735
2009-05-11,1644.6783505607152
2009-05-12,1646.4160460418288
2009-05-13,1617.7750710611258
2009-05-14,1618.6553240333124
2009-05-15,1621.8397224592097
2009-05-18,1644.8586508849176
2009-05-19,1664.680290187289
2009-05-20,1678.9606443221285
2009-05-21,1652.081569662671
2009-05-22,1657.811351102863
2009-05-25,1661.2845747499396
2009-05-26,1687.6448303441987
2009-05-27,1678.9576729687271
2009-05-28,1682.3047450121626
2009-05-29,1707.9389410837891
2009-06-01,1749.2135861774416
2009-06-02,1761.5216426906438
2009-06-03,1737.2806619956866
2009-06-04,1738.4491649334484
2009-06-05,1733.9808369697148
2009-06-08,1720.8336063176107
2009-06-09,1735.6276491250358
