Date,NORDIC COUNTRIES GROWTH
2006-01-06,4666.384063345822
2006-01-09,4687.477035022934
2006-01-10,4632.526970012083
2006-01-11,4633.7130903913085
2006-01-12,4606.9273296808515
2006-01-13,4589.5578344046735
2006-01-16,4616.86616745518
2006-01-17,4562.40502756809
2006-01-18,4509.217774407802
2006-01-19,4554.714045519221
2006-01-20,4519.515548443898
2006-01-23,4580.194495891288
2006-01-24,4567.831601122257
2006-01-25,4610.363388499862
2006-01-26,4630.306734518849
2006-01-27,4653.019021126068
2006-01-30,4657.330398828887
2006-01-31,4675.385474838929
2006-02-01,4714.314214598786
2006-02-02,4698.115625208746
2006-02-03,4644.673677037015
2006-02-06,4644.075724800078
2006-02-07,4577.814323210601
2006-02-08,4570.1679827602275
2006-02-09,4626.372945621766
2006-02-10,4575.634290541124
2006-02-13,4564.420767379582
2006-02-14,4579.93471540818
2006-02-15,4637.943131050031
2006-02-16,4668.415107526677
2006-02-17,4686.949265826491
2006-02-20,4719.58057508844
2006-02-21,4717.393867359075
2006-02-22,4700.623460403185
2006-02-23,4714.176403838617
2006-02-24,4721.002041531084
2006-02-27,4728.275483193736
2006-02-28,4675.488081087303
2006-03-01,4722.5992007959485
2006-03-02,4753.7543389747125
2006-03-03,4786.306295793266
2006-03-06,4806.249002382202
2006-03-07,4739.16788213634
2006-03-08,4729.286751731563
2006-03-09,4777.7464766687535
2006-03-10,4763.610161430133
2006-03-13,4806.930854315219
2006-03-14,4867.402570498138
2006-03-15,4904.352954814111
2006-03-16,4983.064282979027
2006-03-17,5000.122770951974
2006-03-20,5065.100302601653
2006-03-21,5021.277123605755
2006-03-22,5046.342161810524
2006-03-23,5021.643733695
2006-03-24,5049.2187061460245
2006-03-27,5038.9603225505425
2006-03-28,5045.772396750763
2006-03-29,4993.135462236929
2006-03-30,5148.716901443224
2006-03-31,5084.788895660072
2006-04-03,5155.068454763449
2006-04-04,5161.193095867624
2006-04-05,5213.823012617666
2006-04-06,5212.8387667406705
2006-04-07,5141.738198183566
2006-04-10,5152.528269261127
2006-04-11,5172.883706592799
2006-04-12,5149.170732290587
2006-04-13,5150.68329950386
2006-04-14,5150.68329950386
2006-04-17,5237.417144638345
2006-04-18,5244.894910480808
2006-04-19,5295.5767501317
2006-04-20,5373.606812104969
2006-04-21,5341.883374167571
2006-04-24,5330.140757556057
2006-04-25,5336.913734750867
2006-04-26,5407.716709295505
2006-04-27,5389.648635705851
2006-04-28,5372.9011294994225
2006-05-01,5388.989081875773
2006-05-02,5430.723676701911
2006-05-03,5430.364838753962
2006-05-04,5507.236008928054
2006-05-05,5559.220404579631
2006-05-08,5553.406608211901
2006-05-09,5576.363414283306
2006-05-10,5527.802191198794
2006-05-11,5497.907278092855
2006-05-12,5390.166825142851
2006-05-15,5233.105672195792
2006-05-16,5260.700962103786
2006-05-17,5079.757640304891
2006-05-18,4982.08835908876
2006-05-19,4940.266629891889
2006-05-22,4796.4523084287175
2006-05-23,5047.7127004742015
2006-05-24,4917.241640606877
2006-05-25,4924.3894060347775
2006-05-26,5079.78287516887
2006-05-29,5146.245129689631
2006-05-30,5056.448325698832
2006-05-31,5055.491099768774
2006-06-01,5111.251900319477
2006-06-02,5171.660935035499
2006-06-05,5150.422824864177
2006-06-06,4994.947535969756
2006-06-07,4944.066741747607
2006-06-08,4649.902837854951
2006-06-09,4767.532240385946
2006-06-12,4657.603118274937
2006-06-13,4500.557075040842
2006-06-14,4567.329710507409
2006-06-15,4764.725353848299
2006-06-16,4684.568183026466
2006-06-19,4723.596447638686
2006-06-20,4723.256576509637
2006-06-21,4765.621837601815
2006-06-22,4737.035888484499
2006-06-23,4745.190185572179
2006-06-26,4765.371420288207
2006-06-27,4752.6100624780065
2006-06-28,4689.003278380924
2006-06-29,4793.055869123622
2006-06-30,4992.62527926231
2006-07-03,5030.134811764157
2006-07-04,5052.268651004557
2006-07-05,4943.157680671598
2006-07-06,5009.998774085331
2006-07-07,4982.488377049507
2006-07-10,4947.280743868538
2006-07-11,4881.232315313437
2006-07-12,4871.85205981825
2006-07-13,4781.952183788692
2006-07-14,4695.595679688866
2006-07-17,4600.001618332656
2006-07-18,4572.229623300439
2006-07-19,4754.9161098245
2006-07-20,4790.343276846039
2006-07-21,4719.016790582918
2006-07-24,4763.943101052644
2006-07-25,4790.390163243532
2006-07-26,4799.598269837948
2006-07-27,4889.6424167624355
2006-07-28,4912.09739713099
2006-07-31,4880.771332060459
2006-08-01,4826.552278994204
2006-08-02,4928.049036041489
2006-08-03,4877.737268651773
2006-08-04,4944.477417642654
2006-08-07,4871.8733588790265
2006-08-08,4861.721653639199
2006-08-09,4931.89339022381
2006-08-10,4825.601897600171
2006-08-11,4816.30014431472
2006-08-14,4849.065322575738
2006-08-15,4950.04067851674
2006-08-16,5040.788130097417
2006-08-17,5094.606763552911
2006-08-18,5053.220098826067
2006-08-21,5100.471680715365
2006-08-22,5091.472126431165
2006-08-23,5039.40007722894
2006-08-24,5010.3233712790825
2006-08-25,4976.677309699032
2006-08-28,5019.939647448638
2006-08-29,5008.84965178492
2006-08-30,5091.072177339327
2006-08-31,5073.226749617263
2006-09-01,5064.945593143198
2006-09-04,5132.214281533114
2006-09-05,5090.100128649771
2006-09-06,5009.26326392604
2006-09-07,4915.887869149753
2006-09-08,4918.279477156488
2006-09-11,4877.830935455829
2006-09-12,4953.477009623523
2006-09-13,5003.255570569771
2006-09-14,5012.864921124085
2006-09-15,4968.894830369411
2006-09-18,4991.3884359123085
2006-09-19,4967.534814860497
2006-09-20,4998.299166690789
2006-09-21,4999.230998166936
2006-09-22,4979.198373824738
2006-09-25,4896.499978738161
2006-09-26,4957.229582374484
2006-09-27,5048.438882596258
2006-09-28,5061.2664133770495
2006-09-29,5053.3438568536
2006-10-02,5040.533257885056
2006-10-03,4996.882476511133
2006-10-04,4996.273025458276
2006-10-05,5058.754090533482
2006-10-06,5007.1149826482215
2006-10-09,5048.583780847681
2006-10-10,5089.679195511428
2006-10-11,5148.548827063924
2006-10-12,5187.426170938618
2006-10-13,5173.485969066094
2006-10-16,5197.829099157856
2006-10-17,5143.134058374321
2006-10-18,5178.555536827433
2006-10-19,5183.071892995592
2006-10-20,5237.296007762491
2006-10-23,5239.118076775206
2006-10-24,5240.0700466474245
2006-10-25,5276.643461180344
2006-10-26,5320.426720214754
2006-10-27,5329.044527520111
2006-10-30,5296.073877042783
2006-10-31,5334.810339182981
2006-11-01,5375.480295311403
2006-11-02,5337.8337793067785
2006-11-03,5332.384831367746
2006-11-06,5406.087859296453
2006-11-07,5468.453529971751
2006-11-08,5438.676401226965
2006-11-09,5479.58345272436
2006-11-10,5466.564759548592
2006-11-13,5473.769309279345
2006-11-14,5493.347287201479
2006-11-15,5561.4982243708755
2006-11-16,5570.222231969761
2006-11-17,5482.4543497218065
2006-11-20,5522.114242804941
2006-11-21,5551.839689028928
2006-11-22,5659.133913891209
2006-11-23,5661.47785437369
2006-11-24,5678.365700450378
2006-11-27,5546.695053268569
2006-11-28,5500.828449214865
2006-11-29,5601.570800064029
2006-11-30,5606.843173537259
2006-12-01,5600.929694822858
2006-12-04,5671.149611824594
2006-12-05,5735.2211785065865
2006-12-06,5724.85622462826
2006-12-07,5770.457227527558
2006-12-08,5782.030863158921
2006-12-11,5800.457580909084
2006-12-12,5860.083099755425
2006-12-13,5835.631040165105
2006-12-14,5832.3549576128635
2006-12-15,5846.57445833159
2006-12-18,5836.5421852608
2006-12-19,5820.7125067787365
2006-12-20,5868.786038098669
2006-12-21,5863.198538746508
2006-12-22,5851.9029177845705
2006-12-25,5851.9029177845705
2006-12-26,5836.561974064393
2006-12-27,5865.512057138054
2006-12-28,5871.775595976613
2006-12-29,5903.276055926907
2007-01-01,5903.276055926907
2007-01-02,6030.25536215065
2007-01-03,5966.178951358164
2007-01-04,5837.833423299239
2007-01-05,5752.276245963814
2007-01-08,5751.001341596092
2007-01-09,5719.653752802274
2007-01-10,5619.566115697897
2007-01-11,5695.098673553688
2007-01-12,5721.02384879178
2007-01-15,5806.025310239824
2007-01-16,5813.580743278061
2007-01-17,5809.5628895001155
2007-01-18,5773.6874899201175
2007-01-19,5804.965919100672
2007-01-22,5818.668165314244
2007-01-23,5857.43178266797
2007-01-24,5895.999606048332
2007-01-25,5971.103983397669
2007-01-26,5944.426188454453
2007-01-29,5951.116777424577
2007-01-30,6012.420897115128
2007-01-31,6028.797514454865
2007-02-01,6077.837545264752
2007-02-02,6022.387242977541
2007-02-05,6016.951847737703
2007-02-06,6030.163085031241
2007-02-07,6099.224522761069
2007-02-08,6059.866268122705
2007-02-09,6065.91510224561
2007-02-12,5977.726186080323
2007-02-13,6015.229361425667
2007-02-14,6177.7617183607645
2007-02-15,6136.738198129832
2007-02-16,6121.30744842332
2007-02-19,6178.55526203103
2007-02-20,6113.531166186774
2007-02-21,6066.8418906475135
2007-02-22,6061.820206191036
2007-02-23,6105.472575089448
2007-02-26,6138.949130378355
2007-02-27,5967.3994478841105
2007-02-28,5857.49323864695
2007-03-01,5766.718249035536
2007-03-02,5797.3840851009945
2007-03-05,5695.52879973683
2007-03-06,5726.321330113853
2007-03-07,5787.0565088080775
2007-03-08,5878.6144883554025
2007-03-09,5871.972423027067
2007-03-12,5915.874102911173
2007-03-13,5871.664513242377
2007-03-14,5729.062175185267
2007-03-15,5853.083833855505
2007-03-16,5895.664479453832
2007-03-19,6004.006624009396
2007-03-20,6020.348873685458
2007-03-21,6065.099156394316
2007-03-22,6215.231660909025
2007-03-23,6205.288456797076
2007-03-26,6145.99771853135
2007-03-27,6126.285083427644
2007-03-28,6087.321953404884
2007-03-29,6178.151760463836
2007-03-30,6170.574285722088
2007-04-02,6183.607097960123
2007-04-03,6258.809279488589
2007-04-04,6308.024426279537
2007-04-05,6378.174941180843
2007-04-06,6378.174941180843
2007-04-09,6340.75823569237
2007-04-10,6459.943070893054
2007-04-11,6413.422960983513
2007-04-12,6409.225478875637
2007-04-13,6468.482892275471
2007-04-16,6598.895587790242
2007-04-17,6603.582383643724
2007-04-18,6581.629094291212
2007-04-19,6659.063132227418
2007-04-20,6714.427929018679
2007-04-23,6716.1776742883
2007-04-24,6663.601949735257
2007-04-25,6745.992315473386
2007-04-26,6765.736129038346
2007-04-27,6757.901110727488
2007-04-30,6769.488634443281
2007-05-01,6748.858011423408
2007-05-02,6832.599839904612
2007-05-03,6786.205786800853
2007-05-04,6850.574115194081
2007-05-07,6870.781589806176
2007-05-08,6722.965760745666
2007-05-09,6726.006944430192
2007-05-10,6655.533562709511
2007-05-11,6673.045853550455
2007-05-14,6792.690965020499
2007-05-15,6853.06686317613
2007-05-16,6863.914878555625
2007-05-17,6809.947984512652
2007-05-18,6898.830221415987
2007-05-21,6903.973272677363
2007-05-22,6888.255007131812
2007-05-23,6976.47922322494
2007-05-24,6909.923103221739
2007-05-25,6927.003744756658
2007-05-28,6943.544786898503
2007-05-29,6910.27560305582
2007-05-30,6880.617068209494
2007-05-31,6977.669593820714
2007-06-01,7032.228355316692
2007-06-04,7053.168564529357
2007-06-05,7062.136466202891
2007-06-06,6984.609325179248
2007-06-07,6816.170003531802
2007-06-08,6787.669890164845
2007-06-11,6849.933272871856
2007-06-12,6735.990658697362
2007-06-13,6771.442728789828
2007-06-14,6906.4983750530255
2007-06-15,7033.217896132853
2007-06-18,7035.110444655767
2007-06-19,7013.055974479301
2007-06-20,7099.0674799637545
2007-06-21,6981.597705619597
2007-06-22,7000.313144408671
2007-06-25,6972.18871857065
2007-06-26,6946.158155078665
2007-06-27,6902.889449218013
2007-06-28,7046.271959033772
2007-06-29,7076.66680597601
2007-07-02,7180.377539358533
2007-07-03,7294.995795602338
2007-07-04,7324.270613724114
2007-07-05,7282.320945082127
2007-07-06,7316.570442407838
2007-07-09,7352.066864092837
2007-07-10,7359.393542162592
2007-07-11,7373.7127287585645
2007-07-12,7492.620468654639
2007-07-13,7523.951249552538
2007-07-16,7547.561360533861
2007-07-17,7514.378674158791
2007-07-18,7465.85686044908
2007-07-19,7534.189128754878
2007-07-20,7435.121590967806
2007-07-23,7446.297143214404
2007-07-24,7316.981416484634
2007-07-25,7159.879500882545
2007-07-26,6945.146141499302
2007-07-27,6952.077340305655
2007-07-30,7044.737927623408
2007-07-31,7123.521201647881
2007-08-01,6962.81055166444
2007-08-02,7192.126855464081
2007-08-03,7148.927136011444
2007-08-06,7066.256945174846
2007-08-07,7090.51630335879
2007-08-08,7317.36260504206
2007-08-09,7099.168754257073
2007-08-10,6864.370016982802
2007-08-13,7022.766497186269
2007-08-14,6951.761357438941
2007-08-15,6794.622216643266
2007-08-16,6464.0900364924355
2007-08-17,6658.417870929158
2007-08-20,6766.093278040806
2007-08-21,6745.379562400591
2007-08-22,6927.265592000104
2007-08-23,6940.858904760697
2007-08-24,7047.210488165332
2007-08-27,7044.035532057551
2007-08-28,6888.946670691148
2007-08-29,7023.41928659626
2007-08-30,7139.420731176034
2007-08-31,7237.987140762654
2007-09-03,7254.5951408884775
2007-09-04,7325.112571328674
2007-09-05,7227.12786861087
2007-09-06,7314.412127736269
2007-09-07,7209.333703589501
2007-09-10,7151.312625855254
2007-09-11,7348.0202178352665
2007-09-12,7371.913141074269
2007-09-13,7454.668968921097
2007-09-14,7417.902340781033
2007-09-17,7347.992956325238
2007-09-18,7467.416788230684
2007-09-19,7806.636940605455
2007-09-20,7829.426863382243
2007-09-21,7870.955682933256
2007-09-24,7844.669195990549
2007-09-25,7782.3742521599015
2007-09-26,7883.59895387231
2007-09-27,7962.125609092834
2007-09-28,8008.293437933372
2007-10-01,8039.333919942146
2007-10-02,7967.502405529614
2007-10-03,7940.288023772356
2007-10-04,7889.219345046466
2007-10-05,7997.700511235317
2007-10-08,7934.880964284654
2007-10-09,7948.122759358234
2007-10-10,8058.270586292731
2007-10-11,8252.148090434297
2007-10-12,8137.570753163971
2007-10-15,8113.130986489038
2007-10-16,7789.650097555351
2007-10-17,7907.785767087792
2007-10-18,7919.964486552845
2007-10-19,7834.774639885459
2007-10-22,7634.381385849761
2007-10-23,7885.960318111488
2007-10-24,7821.280604598104
2007-10-25,8009.708996304844
2007-10-26,8110.114742699666
2007-10-29,8136.569304777651
2007-10-30,8061.310080507809
2007-10-31,8141.756170955205
2007-11-01,8045.444501070982
2007-11-02,8012.532549150495
2007-11-05,8038.369042746419
2007-11-06,8242.097317400294
2007-11-07,8369.859465591657
2007-11-08,8232.935940823249
2007-11-09,7978.304770385779
2007-11-12,7823.4115157396445
2007-11-13,7796.736815047447
2007-11-14,7937.022736181021
2007-11-15,7774.295012108446
2007-11-16,7679.353653859422
2007-11-19,7537.548712576835
2007-11-20,7731.453880330739
2007-11-21,7520.505526443311
2007-11-22,7553.8768549424985
2007-11-23,7620.167563065609
2007-11-26,7725.460539805128
2007-11-27,7565.9618410413905
2007-11-28,7774.789334579869
2007-11-29,7817.098452094067
2007-11-30,7816.584233317658
2007-12-03,7833.299461662172
2007-12-04,7681.77887897141
2007-12-05,7792.039397724684
2007-12-06,7787.136329460002
2007-12-07,7881.255556884643
2007-12-10,7992.657355860281
2007-12-11,8000.5677643475965
2007-12-12,8000.393999439503
2007-12-13,7729.099947717249
2007-12-14,7634.962081276781
2007-12-17,7368.162643405039
2007-12-18,7319.843827054689
2007-12-19,7334.781271922153
2007-12-20,7372.340379298554
2007-12-21,7564.682796613158
2007-12-24,7576.579296893445
2007-12-25,7576.579296893445
2007-12-26,7640.787229714881
2007-12-27,7651.02812327278
2007-12-28,7747.454220744721
2007-12-31,7707.296686578524
2008-01-01,7707.296686578524
2008-01-02,7607.177535703749
2008-01-03,7575.64031249733
2008-01-04,7334.544498326575
2008-01-07,7165.103697231394
2008-01-08,7264.036255581229
2008-01-09,7031.286432571777
2008-01-10,6999.619920449271
2008-01-11,6996.890038387112
2008-01-14,7172.90688725845
2008-01-15,6938.457100009898
2008-01-16,6737.540476977161
2008-01-17,6728.376351918541
2008-01-18,6582.493268679001
2008-01-21,6176.77168226878
2008-01-22,6446.0834300925735
2008-01-23,6240.00569918927
2008-01-24,6744.35127945985
2008-01-25,6866.011002023532
2008-01-28,6752.755644314525
2008-01-29,6819.536932073707
2008-01-30,6832.793848655721
2008-01-31,6839.074799144068
2008-02-01,7031.231185185706
2008-02-04,7113.0286486074765
2008-02-05,6782.564996627334
2008-02-06,6836.659026877922
2008-02-07,6597.846306028721
2008-02-08,6680.192985923547
2008-02-11,6689.527278129966
2008-02-12,7028.008328148479
2008-02-13,7014.420894885381
2008-02-14,7081.304124041556
2008-02-15,6993.78535253538
2008-02-18,7147.173612281612
2008-02-19,7214.816278004568
2008-02-20,7082.257397120871
2008-02-21,7213.529104064996
2008-02-22,7140.913261160328
2008-02-25,7260.539959881153
2008-02-26,7387.379985396382
2008-02-27,7530.338861726312
2008-02-28,7445.36943090195
2008-02-29,7309.613352311933
2008-03-03,7189.805730093507
2008-03-04,7028.279214012225
2008-03-05,7215.113124443153
2008-03-06,7149.028161701956
2008-03-07,7032.980860133278
2008-03-10,6910.793783088279
2008-03-11,6866.921718981661
2008-03-12,7027.569347377158
2008-03-13,6990.84454191772
2008-03-14,6938.902597738044
2008-03-17,6739.747113161655
2008-03-18,6950.882013701902
2008-03-19,6724.333877521414
2008-03-20,6516.694216158248
2008-03-21,6516.694216158248
2008-03-24,6507.166113845365
2008-03-25,6867.358677706836
2008-03-26,6946.904770563753
2008-03-27,7053.711433189761
2008-03-28,7065.104664298932
2008-03-31,7136.448609717543
2008-04-01,7270.944791700403
2008-04-02,7327.407807531622
2008-04-03,7307.576890410323
2008-04-04,7362.529844715741
2008-04-07,7466.584769383731
2008-04-08,7389.640455100713
2008-04-09,7368.597755030496
2008-04-10,7341.95715015894
2008-04-11,7237.104294184529
2008-04-14,7202.780400685234
2008-04-15,7200.763211240892
2008-04-16,7438.201890176559
2008-04-17,7088.057465737714
2008-04-18,7062.731656158287
2008-04-21,7124.568926656488
2008-04-22,7159.3601701242405
2008-04-23,7179.08363359667
2008-04-24,7074.731793234858
2008-04-25,7229.868322378699
2008-04-28,7293.740744671306
2008-04-29,7188.595385442461
2008-04-30,7306.685708629599
2008-05-01,7245.21583145348
2008-05-02,7281.5916805869
2008-05-05,7321.940563791189
2008-05-06,7339.4205066278955
2008-05-07,7409.890091540037
2008-05-08,7441.279651512634
2008-05-09,7391.344764534655
2008-05-12,7426.3003495733765
2008-05-13,7423.238540079787
2008-05-14,7486.6778057833235
2008-05-15,7536.176513177211
2008-05-16,7665.749999551999
2008-05-19,7800.040649958035
2008-05-20,7677.986587052064
2008-05-21,7706.340294252861
2008-05-22,7707.020797057147
2008-05-23,7624.583501810936
2008-05-26,7576.967750583797
2008-05-27,7515.139345068171
2008-05-28,7532.166406754197
2008-05-29,7459.201869946926
2008-05-30,7551.802027663169
2008-06-02,7450.603369310472
2008-06-03,7486.457929520362
2008-06-04,7385.832158917396
2008-06-05,7334.185455015761
2008-06-06,7388.525128866735
2008-06-09,7329.061396356645
2008-06-10,7132.600650859925
2008-06-11,7051.806698608194
2008-06-12,7050.418850874007
2008-06-13,7039.845496622272
2008-06-16,7130.902529427604
2008-06-17,7233.035838121166
2008-06-18,7134.8280790500685
2008-06-19,7079.470883928666
2008-06-20,7096.069884291978
2008-06-23,6958.427852656868
2008-06-24,6928.4409468081985
2008-06-25,7078.319113344311
2008-06-26,6953.484152039648
2008-06-27,6843.797208148815
2008-06-30,6842.132580013972
2008-07-01,6720.867407656106
2008-07-02,6728.24834458375
2008-07-03,6664.890441484858
2008-07-04,6610.1903380721205
2008-07-07,6703.397796108476
2008-07-08,6536.027203799466
2008-07-09,6702.556715857145
2008-07-10,6613.797675970265
2008-07-11,6580.1704962123285
2008-07-14,6574.857197225685
2008-07-15,6461.825887887645
2008-07-16,6424.444250489472
2008-07-17,6696.414001666961
2008-07-18,6728.768815882198
2008-07-21,6786.289548085072
2008-07-22,6682.775172960116
2008-07-23,6650.018379465487
2008-07-24,6562.422239238208
2008-07-25,6569.121673617012
2008-07-28,6598.466043209689
2008-07-29,6549.1386203911115
2008-07-30,6657.595302762141
2008-07-31,6701.533280869714
2008-08-01,6544.033930502379
2008-08-04,6502.881169185089
2008-08-05,6518.653234226792
2008-08-06,6546.993045611878
2008-08-07,6516.802447223376
2008-08-08,6364.580798924662
2008-08-11,6401.846846828279
2008-08-12,6322.5242637457395
2008-08-13,6152.96002136102
2008-08-14,6270.594073893729
2008-08-15,6217.035454720977
2008-08-18,6237.016953488306
2008-08-19,6066.436331367848
2008-08-20,6139.2513394911575
2008-08-21,6226.1750020437785
2008-08-22,6348.817409643961
2008-08-25,6263.458042028451
2008-08-26,6249.670979942631
2008-08-27,6285.512628339664
2008-08-28,6347.064509154319
2008-08-29,6281.034475010883
2008-09-01,6199.42020616714
2008-09-02,6137.691942417882
2008-09-03,5943.6651616462705
2008-09-04,5728.237540820391
2008-09-05,5424.0391972100415
2008-09-08,5503.093122253431
2008-09-09,5311.203200146736
2008-09-10,5262.614927755467
2008-09-11,5174.962400628756
2008-09-12,5404.011955103131
2008-09-15,5261.233876535762
2008-09-16,5104.0640191486345
2008-09-17,4974.912188448338
2008-09-18,5061.9697302856775
2008-09-19,5533.028462130777
2008-09-22,5518.826463577486
2008-09-23,5466.924084556685
2008-09-24,5370.047281479271
2008-09-25,5442.442487338985
2008-09-26,5236.570548756069
2008-09-29,4844.742912664932
2008-09-30,4732.478496331041
2008-10-01,4708.765873823117
2008-10-02,4462.631879285647
2008-10-03,4608.501425776693
2008-10-06,4115.373031547956
2008-10-07,4177.376857664107
2008-10-08,3959.9414446877763
2008-10-09,3998.5893248061197
2008-10-10,3744.123976303059
2008-10-13,4047.480329797143
2008-10-14,4176.734892298677
2008-10-15,3830.74388255042
2008-10-16,3583.9307116643004
2008-10-17,3725.7098393370475
2008-10-20,3847.2703966952067
2008-10-21,3816.747299479364
2008-10-22,3491.173397103297
2008-10-23,3441.4093155829996
2008-10-24,3241.630676022116
2008-10-27,3082.335017816857
2008-10-28,3093.374499795681
2008-10-29,3410.717485687087
2008-10-30,3561.8016439715443
2008-10-31,3525.4175001127937
2008-11-03,3674.1596772764283
2008-11-04,3964.470243721208
2008-11-05,3851.2726688556645
2008-11-06,3482.171618048611
2008-11-07,3543.2692621928654
2008-11-10,3618.7546315478226
2008-11-11,3327.526098324518
2008-11-12,3145.0239759589113
2008-11-13,3151.3823883403734
2008-11-14,3163.5009902302095
2008-11-17,3108.6027608213753
2008-11-18,3114.2517970203985
2008-11-19,3013.5550688534445
2008-11-20,2885.483068548674
2008-11-21,2790.3375367449726
2008-11-24,3117.708653745918
2008-11-25,3243.4935128511593
2008-11-26,3196.5449159225286
2008-11-27,3302.3262196294427
2008-11-28,3262.3135051271997
2008-12-01,3074.7122878585546
2008-12-02,3175.711507861177
2008-12-03,3155.3066408429195
2008-12-04,3196.8762401655076
2008-12-05,3016.920641132303
2008-12-08,3330.6013035268147
2008-12-09,3369.4289319803474
2008-12-10,3422.1735732875263
2008-12-11,3452.0132827649627
2008-12-12,3388.4161420690925
2008-12-15,3425.5948442354384
2008-12-16,3478.872569414094
2008-12-17,3633.9055001089114
2008-12-18,3674.86069221709
2008-12-19,3543.8584692395484
2008-12-22,3490.1141426779177
2008-12-23,3484.759068586917
2008-12-24,3484.681934694396
2008-12-25,3484.681934694396
2008-12-26,3499.129401356987
2008-12-29,3520.4444404339406
2008-12-30,3583.35904022671
2008-12-31,3523.5787095213223
2009-01-01,3523.5787095213223
2009-01-02,3685.6706852402453
2009-01-05,3754.1532270823122
2009-01-06,3715.9017830391613
2009-01-07,3724.478956303761
2009-01-08,3677.3834269534486
2009-01-09,3634.7471174984403
2009-01-12,3536.676224638742
2009-01-13,3422.70108244349
2009-01-14,3244.720867047758
2009-01-15,3250.120719625712
2009-01-16,3403.8415722613736
2009-01-19,3324.2586357204023
2009-01-20,3176.8840914942234
2009-01-21,3204.9822663691684
2009-01-22,3134.2426763554076
2009-01-23,3105.393264999734
2009-01-26,3242.3397206728587
2009-01-27,3259.712398451444
2009-01-28,3352.882203818135
2009-01-29,3258.736098980025
2009-01-30,3211.516668253341
2009-02-02,3137.53758593669
2009-02-03,3227.8886223470304
2009-02-04,3312.568431813047
2009-02-05,3300.5784774808885
2009-02-06,3419.444590340515
2009-02-09,3485.5112449775243
2009-02-10,3385.3399038692573
2009-02-11,3309.1353353410577
2009-02-12,3243.369603886931
2009-02-13,3308.8170909930695
2009-02-16,3242.1057039417574
2009-02-17,3075.013078562743
2009-02-18,3058.2869337446828
2009-02-19,3077.372964300928
2009-02-20,2939.95345899439
2009-02-23,2942.3415111160057
2009-02-24,2880.9427716336195
2009-02-25,2844.6977979949424
2009-02-26,2903.855152753504
2009-02-27,2837.8928408534703
2009-03-02,2687.1855011487824
2009-03-03,2654.118561607347
2009-03-04,2741.4308651638867
2009-03-05,2628.6926285301047
2009-03-06,2574.401296389469
2009-03-09,2610.457855904043
2009-03-10,2766.31745172354
2009-03-11,2837.379528824101
2009-03-12,2880.5125617466488
2009-03-13,2882.033386868712
2009-03-16,3025.304672780264
2009-03-17,2978.222102232879
2009-03-18,3005.9444222387724
2009-03-19,3182.6481340499536
2009-03-20,3062.9953188872178
2009-03-23,3135.1645406375337
2009-03-24,3137.2774198578
2009-03-25,3193.1207109036077
2009-03-26,3192.8958160833554
2009-03-27,3102.3129157891995
2009-03-30,2969.4050762333495
2009-03-31,3043.7679302293213
2009-04-01,3098.839072174361
2009-04-02,3340.9571359210618
2009-04-03,3243.3854858459026
2009-04-06,3281.5381112624927
2009-04-07,3182.665529968801
2009-04-08,3187.6771297568175
2009-04-09,3241.7125961314637
2009-04-10,3241.7125961314637
2009-04-13,3269.198683275869
2009-04-14,3330.5757371402733
2009-04-15,3251.3750460684705
2009-04-16,3416.039097379571
2009-04-17,3464.877092391603
2009-04-20,3327.2682424003797
2009-04-21,3374.937168234045
2009-04-22,3471.677330912983
2009-04-23,3485.375349643285
2009-04-24,3589.870523748709
2009-04-27,3542.9772658290944
2009-04-28,3471.7393780788434
2009-04-29,3609.0439087152745
2009-04-30,3676.198452253744
2009-05-01,3691.520856658444
2009-05-04,3881.568682718894
2009-05-05,3835.474588288164
2009-05-06,3883.0334494305516
2009-05-07,3858.5737955653294
2009-05-08,3910.0560854385503
2009-05-11,3877.1145387410556
2009-05-12,3829.9889407409273
2009-05-13,3737.4779383060845
2009-05-14,3765.4959948733053
2009-05-15,3847.9377681235046
2009-05-18,3897.464203488866
2009-05-19,4018.4675252967836
2009-05-20,4114.738988866499
2009-05-21,4100.120275654356
2009-05-22,4057.63595967725
2009-05-25,4075.3696968932486
2009-05-26,4028.1216274353396
2009-05-27,4055.376589994987
2009-05-28,4011.386829663645
2009-05-29,4062.2580558528493
2009-06-01,4218.813614188682
2009-06-02,4255.717546249953
2009-06-03,4067.5475375125097
2009-06-04,4071.360588364168
2009-06-05,4026.442767697
2009-06-08,3943.5398151883637
2009-06-09,4042.2537710341358
2009-06-10,4133.863420459891
2009-06-11,4195.1306865402
2009-06-12,4150.94066793838
2009-06-15,3995.465147200901
2009-06-16,4032.0923685865746
2009-06-17,3902.605934494464
2009-06-18,3958.2444306135553
2009-06-19,3948.618742472867
2009-06-22,3782.728097172297
2009-06-23,3800.2580109962832
2009-06-24,3967.937857830915
2009-06-25,3868.0347967479292
2009-06-26,3959.881775809849
2009-06-29,4072.4891131723452
2009-06-30,4010.4672178773894
2009-07-01,4142.622525498387
2009-07-02,3996.4017767074815
2009-07-03,3963.809239063742
2009-07-06,3878.1981986444925
2009-07-07,3887.743455236111
2009-07-08,3826.2757600772184
2009-07-09,3859.170529358225
2009-07-10,3817.326351796184
2009-07-13,3877.9678968621824
2009-07-14,3903.177421827288
2009-07-15,4089.1783588491257
2009-07-16,4005.6032052240034
