Date,KOKUSAI INDEX (WORLD ex JP) GROWTH
2012-03-07,3372.6332164384357
2012-03-08,3431.8672345981527
2012-03-09,3437.2671596420705
2012-03-12,3429.744689643594
2012-03-13,3481.1804201680425
2012-03-14,3471.9098496009633
2012-03-15,3490.6807708630186
2012-03-16,3509.170553385417
2012-03-19,3523.9794688161683
2012-03-20,3496.928336592899
2012-03-21,3492.872831599258
2012-03-22,3465.4591292281466
2012-03-23,3479.423105347907
2012-03-26,3528.6007688192713
2012-03-27,3521.695578103424
2012-03-28,3496.090686538482
2012-03-29,3479.813573181183
2012-03-30,3500.838904269784
2012-04-02,3542.1371997571027
2012-04-03,3531.196136529432
2012-04-04,3461.0585511575096
2012-04-05,3464.258664273492
2012-04-06,3464.258664273492
2012-04-09,3441.610374158642
2012-04-10,3380.662960890269
2012-04-11,3404.4684583714084
2012-04-12,3459.5541328797767
2012-04-13,3415.1751480266494
2012-04-16,3404.98672288266
2012-04-17,3467.1991572285915
2012-04-18,3459.432754450544
2012-04-19,3444.7745252366967
2012-04-20,3455.1020035904335
2012-04-23,3399.3221709586587
2012-04-24,3411.7472273588874
2012-04-25,3463.9969292981255
2012-04-26,3485.768611598387
2012-04-27,3505.6260435467993
2012-04-30,3489.6454261197964
2012-05-01,3501.7038424975713
2012-05-02,3495.197322128203
2012-05-03,3475.4170674105767
2012-05-04,3409.5783284686563
2012-05-07,3402.440289741463
2012-05-08,3365.5115121719605
2012-05-09,3346.3239892178035
2012-05-10,3351.9113398750974
2012-05-11,3351.793557885657
2012-05-14,3300.447737590689
2012-05-15,3279.477400321793
2012-05-16,3257.344246980048
2012-05-17,3209.0272023175553
2012-05-18,3175.490500803349
2012-05-21,3229.816453842564
2012-05-22,3249.410027369589
2012-05-23,3221.30252540057
2012-05-24,3228.805855229546
2012-05-25,3220.808981169095
2012-05-28,3227.0793465556726
2012-05-29,3263.851351968088
2012-05-30,3205.5308122116894
2012-05-31,3188.4028094385894
2012-06-01,3109.754040282984
2012-06-04,3111.973676773245
2012-06-05,3127.7551267125987
2012-06-06,3198.6181715314056
2012-06-07,3214.536122009996
2012-06-08,3213.980360583565
2012-06-11,3192.4644628585065
2012-06-12,3218.294580563752
2012-06-13,3206.7246844575593
2012-06-14,3217.269856588979
2012-06-15,3248.8389325836056
2012-06-18,3267.4086840729246
2012-06-19,3312.162832480504
2012-06-20,3312.3660516944615
2012-06-21,3242.281727247834
2012-06-22,3240.361674770699
2012-06-25,3191.308354277455
2012-06-26,3200.854679706189
2012-06-27,3227.121164158056
2012-06-28,3208.185468929773
2012-06-29,3313.303423016542
2012-07-02,3327.2381804927622
2012-07-03,3364.2756857479667
2012-07-04,3361.636812219301
2012-07-05,3349.0110450923366
2012-07-06,3310.016130350056
2012-07-09,3297.143267685621
2012-07-10,3281.971229708369
2012-07-11,3271.437181475618
2012-07-12,3239.877583778214
2012-07-13,3292.5692207500783
2012-07-16,3289.2574671847906
2012-07-17,3299.7426231879645
2012-07-18,3332.796183133863
2012-07-19,3368.2766878611783
2012-07-20,3328.7894366733262
2012-07-23,3274.0873594337945
2012-07-24,3252.277395183376
2012-07-25,3250.1525348463238
2012-07-26,3323.959928086268
2012-07-27,3384.9368453650386
2012-07-30,3389.2118265959643
2012-07-31,3375.4979855942124
2012-08-01,3369.5238923188244
2012-08-02,3338.8373652481873
2012-08-03,3410.43495788615
2012-08-06,3428.304689756287
2012-08-07,3449.141566760916
2012-08-08,3445.474465042477
2012-08-09,3452.9434841352077
2012-08-10,3453.4287000015934
2012-08-13,3450.64280413017
2012-08-14,3456.141338318543
2012-08-15,3459.06232780451
2012-08-16,3487.4306238896334
2012-08-17,3494.790580815359
2012-08-20,3494.4450208147314
2012-08-21,3503.3600858964924
2012-08-22,3491.007891511387
2012-08-23,3481.3078964747883
2012-08-24,3488.3905349870834
2012-08-27,3491.7124980912126
2012-08-28,3487.0309677939154
2012-08-29,3484.7752496876915
2012-08-30,3452.0969050148083
2012-08-31,3477.4085514493804
2012-09-03,3485.21941207496
2012-09-04,3469.443430929972
2012-09-05,3468.90725882641
2012-09-06,3539.8707016950275
2012-09-07,3565.6279994427464
2012-09-10,3544.2213143523813
2012-09-11,3555.0696499727546
2012-09-12,3563.195107752548
2012-09-13,3599.1432937003574
2012-09-14,3651.692795903335
2012-09-17,3643.381854830445
2012-09-18,3633.3051881833976
2012-09-19,3643.4087069197294
2012-09-20,3625.683650249192
2012-09-21,3631.275695301215
2012-09-24,3608.993801456095
2012-09-25,3590.423944535102
2012-09-26,3548.180294056628
2012-09-27,3581.7479980164903
2012-09-28,3562.8342594775654
2012-10-01,3585.56523282215
2012-10-02,3587.2291550633136
2012-10-03,3589.940886828167
2012-10-04,3613.493324712014
2012-10-05,3625.819971190607
2012-10-08,3597.2671248385673
2012-10-09,3557.7896553733585
2012-10-10,3541.005731543473
2012-10-11,3550.840635158757
2012-10-12,3547.5215943899243
2012-10-15,3565.368771362663
2012-10-16,3608.674587479632
2012-10-17,3621.8179838666088
2012-10-18,3606.3235567920774
2012-10-19,3555.528501438093
2012-10-22,3557.1307674302598
2012-10-23,3500.292568542826
2012-10-24,3500.4596108121045
2012-10-25,3509.2575377712683
2012-10-26,3507.9547226662417
2012-10-29,3502.9823622414265
2012-10-30,3516.3358378694193
2012-10-31,3509.0741769580154
2012-11-01,3544.0941436221656
2012-11-02,3520.612535075869
2012-11-05,3520.9361634698153
2012-11-06,3541.495423307629
2012-11-07,3484.2832597913352
2012-11-08,3448.5914630627667
2012-11-09,3452.8052283079132
2012-11-12,3451.6869331693324
2012-11-13,3447.922100741233
2012-11-14,3408.375293034937
2012-11-15,3392.951560643685
2012-11-16,3390.1928539439255
2012-11-19,3470.8971710990745
2012-11-20,3477.1792460354213
2012-11-21,3484.9916480850607
2012-11-22,3500.6629062415
2012-11-23,3543.3283796743526
2012-11-26,3538.755863829434
2012-11-27,3532.983569213108
2012-11-28,3549.560871970541
2012-11-29,3580.2904014044375
2012-11-30,3580.627294168149
2012-12-03,3577.341300386888
2012-12-04,3572.4622984723264
2012-12-05,3564.03580086056
2012-12-06,3575.3506562545426
2012-12-07,3576.958384707932
2012-12-10,3583.6727197089835
2012-12-11,3606.118730502937
2012-12-12,3606.9626797897904
2012-12-13,3590.733346128329
2012-12-14,3581.016691248949
2012-12-17,3607.158556855005
2012-12-18,3640.5395062932876
2012-12-19,3634.3506306573126
2012-12-20,3640.470190368485
2012-12-21,3611.5018573663265
2012-12-24,3607.9460476088193
2012-12-25,3607.8867985347692
2012-12-26,3592.60065110743
2012-12-27,3595.0306400657987
2012-12-28,3568.33825895068
2012-12-31,3608.0760971277728
2013-01-01,3608.198741520714
2013-01-02,3693.979575208594
2013-01-03,3683.6756390430614
2013-01-04,3687.450123043541
2013-01-07,3679.740738441994
2013-01-08,3669.8453490004936
2013-01-09,3682.9385614733364
2013-01-10,3708.1620046829416
2013-01-11,3718.58520251669
2013-01-14,3708.720838761582
2013-01-15,3711.529665025095
2013-01-16,3711.462016188633
2013-01-17,3734.9587145179394
2013-01-18,3735.5828018894085
2013-01-21,3741.2084543670567
2013-01-22,3749.429120769389
2013-01-23,3760.1360505266766
2013-01-24,3760.642434204754
2013-01-25,3783.0483441735464
2013-01-28,3773.8719240924283
2013-01-29,3785.9780854080573
2013-01-30,3780.129836270856
2013-01-31,3769.577423521929
2013-02-01,3811.535612529797
2013-02-04,3760.487297814329
2013-02-05,3786.527738828276
2013-02-06,3784.773854779926
2013-02-07,3771.105720683368
2013-02-08,3801.4827857196087
2013-02-11,3782.2452847394657
2013-02-12,3793.229093216451
2013-02-13,3801.611258226048
2013-02-14,3799.4185239245458
2013-02-15,3796.8547880135725
2013-02-18,3794.0070687465327
2013-02-19,3823.0470358863035
2013-02-20,3794.628627526188
2013-02-21,3746.6164776044902
2013-02-22,3776.5074002694973
2013-02-25,3741.23191050392
2013-02-26,3730.7509530485627
2013-02-27,3771.3217931945414
2013-02-28,3785.0293809472128
2013-03-01,3778.249877069446
2013-03-04,3784.318793391468
2013-03-05,3831.4473648269104
2013-03-06,3827.8248318353776
2013-03-07,3840.6261684086758
2013-03-08,3846.999011846665
2013-03-11,3859.900028095536
2013-03-12,3854.6367573486705
2013-03-13,3852.5762227124123
2013-03-14,3877.3200719545007
2013-03-15,3881.635566062067
2013-03-18,3853.1287115138275
2013-03-19,3834.5965760849754
2013-03-20,3858.6645139310353
2013-03-21,3826.9286689870437
2013-03-22,3849.934829765146
2013-03-25,3834.5636494780647
2013-03-26,3854.2115616492997
2013-03-27,3847.886286205906
2013-03-28,3871.5910458274
2013-03-29,3871.5910458274
2013-04-01,3855.8508048831054
2013-04-02,3881.83596805922
2013-04-03,3849.7357093091277
2013-04-04,3837.3621136193265
2013-04-05,3815.3951429678273
2013-04-08,3837.7115079124683
2013-04-09,3847.711488372009
2013-04-10,3899.169263668679
2013-04-11,3923.349262886605
2013-04-12,3903.209643376282
2013-04-15,3826.580111173007
2013-04-16,3855.4375976343836
2013-04-17,3793.932864161987
2013-04-18,3774.608663834434
2013-04-19,3800.2939042477096
2013-04-22,3807.452519963583
2013-04-23,3854.9300950192714
2013-04-24,3864.1445949246954
2013-04-25,3890.1682772811373
2013-04-26,3882.698866458432
2013-04-29,3914.9584762502145
2013-04-30,3935.3872557100553
2013-05-01,3914.3087394967147
2013-05-02,3930.690390701949
2013-05-03,3972.9783460502113
2013-05-06,3975.445808230409
2013-05-07,3988.51830119451
2013-05-08,4024.557545265525
2013-05-09,4014.654578603072
2013-05-10,4018.470305360706
2013-05-13,4016.1363428501004
2013-05-14,4042.020387834798
2013-05-15,4044.571010621676
2013-05-16,4034.427448322242
2013-05-17,4047.288848386057
2013-05-20,4053.426473726585
2013-05-21,4061.393891553182
2013-05-22,4038.8487169993728
2013-05-23,4002.6653898479212
2013-05-24,4001.8575848093205
2013-05-27,4003.7237319912183
2013-05-28,4022.704957468889
2013-05-29,3989.2522309258993
2013-05-30,4012.883539413102
2013-05-31,3958.8672165186126
2013-06-03,3960.51003424823
2013-06-04,3952.885544675916
2013-06-05,3897.4764914089596
2013-06-06,3913.0704155639746
2013-06-07,3961.387900765195
2013-06-10,3957.8729834627834
2013-06-11,3923.9543548681627
2013-06-12,3906.7431874383988
2013-06-13,3937.234184302834
2013-06-14,3934.405984920686
2013-06-17,3960.8445945090075
2013-06-18,3982.0071856708305
2013-06-19,3955.54207520704
2013-06-20,3822.5887844956333
2013-06-21,3804.975105760238
2013-06-24,3748.335877252836
2013-06-25,3785.9655444963732
2013-06-26,3826.9327329379075
2013-06-27,3851.31663693341
2013-06-28,3836.613081299354
2013-07-01,3871.4847554703892
2013-07-02,3871.378608100992
2013-07-03,3859.914864805124
2013-07-04,3884.538948309804
2013-07-05,3885.539339147257
2013-07-08,3912.383649464994
2013-07-09,3934.4175812550166
2013-07-10,3949.418695976346
2013-07-11,4014.8677443569923
2013-07-12,4022.463094086825
2013-07-15,4027.73999753598
2013-07-16,4019.1375175239414
2013-07-17,4029.6032207546205
2013-07-18,4046.864201919867
2013-07-19,4055.325399298006
2013-07-22,4066.5386284467254
2013-07-23,4054.5588760805053
2013-07-24,4056.7228430637
2013-07-25,4062.9061110080734
2013-07-26,4063.1662408699535
2013-07-29,4054.23291808866
2013-07-30,4058.7242953985397
2013-07-31,4061.079224878613
2013-08-01,4110.2825281056985
2013-08-02,4127.658517316696
2013-08-05,4127.8506974401
2013-08-06,4116.235078601588
2013-08-07,4096.51447937045
2013-08-08,4120.352804599625
2013-08-09,4115.789995102203
2013-08-12,4113.3422229564585
2013-08-13,4125.545524403926
2013-08-14,4119.276194579274
2013-08-15,4068.358802033573
2013-08-16,4073.5604154361604
2013-08-19,4059.74840847702
2013-08-20,4066.393658493083
2013-08-21,4042.5734371675785
2013-08-22,4071.900512387417
2013-08-23,4087.2974126085173
2013-08-26,4083.8537361476706
2013-08-27,4020.3005667194157
2013-08-28,4012.5345858642695
2013-08-29,4020.5768543539493
2013-08-30,3996.7401728783866
2013-09-02,4022.3958428403203
2013-09-03,4035.41285503454
2013-09-04,4063.36426385995
2013-09-05,4065.8759437730014
2013-09-06,4078.77163453801
2013-09-09,4115.261092421157
2013-09-10,4149.309052756175
2013-09-11,4164.468138211286
2013-09-12,4157.105062945181
2013-09-13,4158.607686830422
2013-09-16,4191.169914617043
2013-09-17,4199.035087627195
2013-09-18,4238.187388090361
2013-09-19,4274.795332248692
2013-09-20,4249.040097715693
2013-09-23,4229.221832139359
2013-09-24,4224.663989809236
2013-09-25,4214.040081961048
2013-09-26,4228.467418632935
2013-09-27,4222.810894464071
2013-09-30,4199.325497401088
2013-10-01,4229.0351926944395
2013-10-02,4219.010863517127
2013-10-03,4192.914937073545
2013-10-04,4207.472610479728
2013-10-07,4177.233325834544
2013-10-08,4130.500562415282
2013-10-09,4108.773905816601
2013-10-10,4184.766524125472
2013-10-11,4214.467884532912
2013-10-14,4229.847554460357
2013-10-15,4215.981597065179
2013-10-16,4251.257754768999
2013-10-17,4288.082552065426
2013-10-18,4332.969310380463
2013-10-21,4337.781990575454
2013-10-22,4370.817628496448
2013-10-23,4352.879010687059
2013-10-24,4372.968444226065
2013-10-25,4378.185052449154
2013-10-28,4379.2804971017495
2013-10-29,4387.98848440725
2013-10-30,4376.4127588243155
2013-10-31,4355.560295439768
2013-11-01,4346.091993242477
2013-11-04,4358.873945844133
2013-11-05,4347.872333240341
2013-11-06,4361.797585790168
2013-11-07,4307.218626445262
2013-11-08,4333.667192482181
2013-11-11,4345.709017377077
2013-11-12,4336.705653113027
2013-11-13,4350.768052659863
2013-11-14,4384.539495592331
2013-11-15,4403.720203158788
2013-11-18,4398.9867683872
2013-11-19,4383.125787343285
2013-11-20,4367.749382993076
2013-11-21,4383.634052886743
2013-11-22,4406.5034995881615
2013-11-25,4409.129058430481
2013-11-26,4413.362118283882
2013-11-27,4429.535584316897
2013-11-28,4436.704166799368
2013-11-29,4441.011900843389
2013-12-02,4422.679831130856
2013-12-03,4396.293899618493
2013-12-04,4378.972774892593
2013-12-05,4374.618240557328
2013-12-06,4409.349755897541
2013-12-09,4417.63326745322
2013-12-10,4407.565610949655
2013-12-11,4369.795395652772
2013-12-12,4340.550865778382
2013-12-13,4342.22123119376
2013-12-16,4376.830287826527
2013-12-17,4358.37867813966
2013-12-18,4414.01613262651
2013-12-19,4426.225246055033
2013-12-20,4453.909814182745
2013-12-23,4490.300586143271
2013-12-24,4496.555467865522
2013-12-25,4496.5937141529
2013-12-26,4509.60782910751
2013-12-27,4529.691077187086
2013-12-30,4534.001520766795
2013-12-31,4551.154372511285
2014-01-01,4551.250984943967
2014-01-02,4507.669862554103
2014-01-03,4504.745582974822
2014-01-06,4490.196490124092
2014-01-07,4513.540214498372
2014-01-08,4521.661927602979
2014-01-09,4511.996713554268
2014-01-10,4535.809158090062
2014-01-13,4499.231404901766
2014-01-14,4536.075728509317
2014-01-15,4551.146905865451
2014-01-16,4548.73907260499
2014-01-17,4542.147979974027
2014-01-20,4543.257059873957
2014-01-21,4558.12812097126
2014-01-22,4567.234572965657
2014-01-23,4533.977216196418
2014-01-24,4433.582161309337
2014-01-27,4400.404497652773
2014-01-28,4420.2064102830045
2014-01-29,4377.188348591567
2014-01-30,4407.579807587611
2014-01-31,4383.100222323159
2014-02-03,4310.022484960962
2014-02-04,4330.5269047104775
2014-02-05,4329.5325384861635
2014-02-06,4397.356476535244
2014-02-07,4452.073471924973
2014-02-10,4462.856305205795
2014-02-11,4514.905156888732
2014-02-12,4521.32690013747
2014-02-13,4545.429078450021
2014-02-14,4566.768078037249
2014-02-17,4574.79348913318
2014-02-18,4590.808378845652
2014-02-19,4573.514400429926
2014-02-20,4582.34302704371
2014-02-21,4584.830291963718
2014-02-24,4615.873962953335
2014-02-25,4617.538977727357
2014-02-26,4609.265597371817
2014-02-27,4624.6248335102355
2014-02-28,4644.196805654036
2014-03-03,4585.752378747893
2014-03-04,4656.626807552433
2014-03-05,4661.078743152906
2014-03-06,4679.7545538983
2014-03-07,4661.472648465189
2014-03-10,4650.536880160796
2014-03-11,4635.593265963963
2014-03-12,4623.5201871534255
2014-03-13,4575.152141129045
2014-03-14,4553.067292190027
2014-03-17,4595.119083833456
2014-03-18,4626.809800187812
2014-03-19,4606.015813617661
2014-03-20,4599.130455981553
2014-03-21,4587.436920263601
2014-03-24,4550.296572318952
2014-03-25,4572.604928801009
2014-03-26,4559.358840088948
2014-03-27,4551.488827951501
2014-03-28,4571.92020471765
2014-03-31,4601.245042281345
2014-04-01,4642.040469341497
2014-04-02,4652.601471294287
2014-04-03,4639.062310202756
2014-04-04,4597.769308197233
2014-04-07,4544.718647645528
2014-04-08,4563.941065926469
2014-04-09,4614.410412496102
2014-04-10,4547.72177226061
2014-04-11,4494.396350929639
2014-04-14,4515.595266722164
2014-04-15,4521.723802029021
2014-04-16,4571.898770721442
2014-04-17,4586.018069616964
2014-04-18,4586.018069616964
2014-04-21,4596.248581132876
2014-04-22,4633.926858045427
2014-04-23,4616.960402644559
2014-04-24,4630.943030802446
2014-04-25,4588.518507775149
2014-04-28,4590.927824684435
2014-04-29,4619.352916468084
2014-04-30,4635.592876635043
2014-05-01,4646.226278977031
2014-05-02,4644.585264476013
2014-05-05,4652.321837640356
2014-05-06,4627.91402096049
2014-05-07,4629.100196160662
2014-05-08,4631.92100765934
2014-05-09,4627.737821559996
2014-05-12,4674.106124924249
2014-05-13,4676.899651534465
2014-05-14,4663.997173092377
2014-05-15,4626.95572126613
2014-05-16,4642.448350909262
2014-05-19,4658.192917753732
2014-05-20,4636.1619396204605
2014-05-21,4665.716934312045
2014-05-22,4684.13842418298
2014-05-23,4698.864504961392
2014-05-26,4710.087129340743
2014-05-27,4732.568461763129
2014-05-28,4723.489946088626
2014-05-29,4746.293388751743
2014-05-30,4752.3793636269465
2014-06-02,4753.327809025434
2014-06-03,4745.334304783233
2014-06-04,4754.966204206223
2014-06-05,4778.2299017736395
2014-06-06,4801.9536469289615
2014-06-09,4805.9912747869
2014-06-10,4806.8941603727535
2014-06-11,4792.281440867395
2014-06-12,4769.092830682827
2014-06-13,4765.946423686253
2014-06-16,4768.252686166397
2014-06-17,4773.485605246248
2014-06-18,4794.417894845236
2014-06-19,4814.939173947087
2014-06-20,4811.975692474856
2014-06-23,4804.346910298188
2014-06-24,4782.640119194921
2014-06-25,4791.821576588742
2014-06-26,4791.83477727596
2014-06-27,4810.056978110165
2014-06-30,4819.2816293327705
2014-07-01,4854.094130988813
2014-07-02,4861.47482796207
2014-07-03,4889.786798023609
2014-07-04,4884.706226913092
2014-07-07,4855.594382677857
2014-07-08,4812.144726740069
2014-07-09,4831.161510145374
2014-07-10,4795.207578334619
2014-07-11,4803.16403571107
2014-07-14,4837.950940407856
2014-07-15,4811.008576372778
2014-07-16,4831.145214317314
2014-07-17,4782.311952225845
2014-07-18,4819.076190356663
2014-07-21,4806.294054584282
2014-07-22,4840.805716502564
2014-07-23,4855.048050010526
2014-07-24,4861.022407325304
2014-07-25,4827.348592052692
2014-07-28,4824.578996984655
2014-07-29,4813.670605616521
2014-07-30,4814.1552111299225
2014-07-31,4730.787994340925
2014-08-01,4708.778586079752
2014-08-04,4724.496759665873
2014-08-05,4700.497125387888
2014-08-06,4686.798323358008
2014-08-07,4658.629960880714
2014-08-08,4688.622273693604
2014-08-11,4720.432179855496
2014-08-12,4708.925720273505
2014-08-13,4739.857403527022
2014-08-14,4761.846572576754
2014-08-15,4761.359724032418
2014-08-18,4806.325218150664
2014-08-19,4833.676046183313
2014-08-20,4839.646909414852
2014-08-21,4850.0998595866395
2014-08-22,4842.417407471999
2014-08-25,4867.610983103761
2014-08-26,4882.09821994056
2014-08-27,4884.262605503876
2014-08-28,4866.274920823435
2014-08-29,4878.750574231121
2014-09-01,4877.282183771985
2014-09-02,4881.0982285425935
2014-09-03,4884.752801166506
2014-09-04,4876.33815870324
2014-09-05,4882.649488678491
2014-09-08,4869.104801602659
2014-09-09,4838.260421258678
2014-09-10,4849.27302426048
2014-09-11,4852.241147058224
2014-09-12,4832.2374105840245
2014-09-15,4816.926635500048
2014-09-16,4835.430172726143
2014-09-17,4846.58364092758
2014-09-18,4871.551903257399
2014-09-19,4854.778981612489
2014-09-22,4807.543711947457
2014-09-23,4780.478586594519
2014-09-24,4809.4905463768455
2014-09-25,4737.060012118254
2014-09-26,4765.109111258934
2014-09-29,4750.926594604596
2014-09-30,4743.445777491349
2014-10-01,4681.902089937184
2014-10-02,4662.036240776917
2014-10-03,4691.800189952703
2014-10-06,4695.381643212771
2014-10-07,4634.369772998569
2014-10-08,4676.753193608585
2014-10-09,4620.526886895366
2014-10-10,4539.193577414999
2014-10-13,4487.306109559592
2014-10-14,4491.247086958255
2014-10-15,4446.107877466956
2014-10-16,4453.757053973087
2014-10-17,4527.841136347275
2014-10-20,4557.370871093692
2014-10-21,4646.89329669976
2014-10-22,4621.09763698188
2014-10-23,4672.774491819045
2014-10-24,4690.5698819510735
2014-10-27,4685.175624383857
2014-10-28,4744.954182789971
2014-10-29,4743.879608643203
2014-10-30,4758.3607486178
2014-10-31,4807.000637912178
2014-11-03,4789.361277678754
2014-11-04,4768.057189783189
2014-11-05,4792.4407426274165
2014-11-06,4810.104442868815
2014-11-07,4804.038395137201
2014-11-10,4830.070952874969
2014-11-11,4839.322006601359
2014-11-12,4837.638024310862
2014-11-13,4848.327217216592
2014-11-14,4850.111748675302
2014-11-17,4847.582716712909
2014-11-18,4884.0646544977535
2014-11-19,4876.995729023915
2014-11-20,4883.8657269188925
2014-11-21,4915.465809757606
2014-11-24,4938.275897626936
2014-11-25,4943.784965993868
2014-11-26,4961.009147841892
2014-11-27,4962.431863897266
2014-11-28,4951.68162614879
2014-12-01,4904.334352179335
2014-12-02,4918.590421991165
2014-12-03,4933.763066070035
2014-12-04,4927.959939263708
2014-12-05,4937.772537016984
2014-12-08,4899.247145943848
2014-12-09,4891.870387489041
2014-12-10,4827.838532842499
2014-12-11,4836.8688140704135
2014-12-12,4768.660320252528
2014-12-15,4716.46769287398
2014-12-16,4710.434671622091
2014-12-17,4761.5601660896355
2014-12-18,4864.51366510239
2014-12-19,4887.660444267337
2014-12-22,4906.043234725755
2014-12-23,4901.574729665588
2014-12-24,4905.100460608856
2014-12-25,4905.043440673313
2014-12-26,4918.6243743914965
2014-12-29,4931.017213866658
2014-12-30,4898.2286986469335
2014-12-31,4867.74312523332
2015-01-01,4867.773428041845
2015-01-02,4850.217557985178
2015-01-05,4754.310798218302
2015-01-06,4705.822560375135
2015-01-07,4737.222094201366
2015-01-08,4834.595811214788
2015-01-09,4804.235493692299
2015-01-12,4781.491271194142
2015-01-13,4790.597255649584
2015-01-14,4755.169137344906
2015-01-15,4735.382657144851
2015-01-16,4778.596526826917
2015-01-19,4797.651545876828
2015-01-20,4805.710889955377
2015-01-21,4833.513599488467
2015-01-22,4881.728740350472
2015-01-23,4883.059483563274
2015-01-26,4903.86487524281
2015-01-27,4873.917692118414
2015-01-28,4836.162379985851
2015-01-29,4860.820835812677
2015-01-30,4815.427818977129
2015-02-02,4856.671753241572
2015-02-03,4914.900008789442
2015-02-04,4915.226154346039
2015-02-05,4954.802069671031
2015-02-06,4934.2880224770515
2015-02-09,4910.610039694818
2015-02-10,4957.450706163293
2015-02-11,4958.466931256846
2015-02-12,5007.564866770417
2015-02-13,5040.745996792228
2015-02-16,5040.315677374546
2015-02-17,5050.874197607191
2015-02-18,5063.446868627079
2015-02-19,5078.431548314781
2015-02-20,5104.763388564869
2015-02-23,5120.14773617787
2015-02-24,5127.2850928001735
2015-02-25,5135.490233643238
2015-02-26,5133.302173492036
2015-02-27,5125.786137125223
2015-03-02,5149.928244290107
2015-03-03,5120.736744589155
2015-03-04,5105.609548957592
2015-03-05,5118.661867019298
2015-03-06,5055.583303531468
2015-03-09,5058.648012352149
2015-03-10,4970.207494991165
2015-03-11,4963.2700776629135
2015-03-12,5019.081241278684
2015-03-13,4990.620771650679
2015-03-16,5061.393724317171
2015-03-17,5047.674395969003
2015-03-18,5094.5586750469465
2015-03-19,5098.747514047586
2015-03-20,5159.927516597375
2015-03-23,5155.477254253526
2015-03-24,5145.528483356389
2015-03-25,5080.748470073022
2015-03-26,5052.519926115191
2015-03-27,5065.376929661315
2015-03-30,5108.022104852141
2015-03-31,5059.005429184711
2015-04-01,5050.954819537358
2015-04-02,5082.1837112774765
2015-04-03,5082.1837112774765
2015-04-06,5123.993373803991
2015-04-07,5121.212020783999
2015-04-08,5141.290423264813
2015-04-09,5162.150917151516
2015-04-10,5183.915748074001
2015-04-13,5161.562573100493
2015-04-14,5172.896738281803
2015-04-15,5180.162505084485
2015-04-16,5187.554960618735
2015-04-17,5128.1919268749025
2015-04-20,5164.057630543289
2015-04-21,5182.0620074376475
2015-04-22,5194.079543513162
2015-04-23,5210.38343418956
2015-04-24,5230.773448922013
2015-04-27,5233.232338664597
2015-04-28,5217.326835946195
2015-04-29,5188.085359083547
2015-04-30,5139.980789934561
2015-05-01,5180.100837227302
2015-05-04,5192.652356875383
2015-05-05,5132.527185023703
2015-05-06,5129.283641645445
2015-05-07,5130.950925177193
2015-05-08,5207.124490666157
2015-05-11,5191.689100225435
2015-05-12,5176.171153233982
2015-05-13,5186.782095230652
2015-05-14,5240.423947348977
2015-05-15,5253.302356721968
2015-05-18,5262.991738629194
2015-05-19,5250.219309731714
2015-05-20,5247.015301523919
2015-05-21,5272.714226741465
2015-05-22,5255.435537757938
2015-05-25,5253.9359299904645
2015-05-26,5189.10727033275
2015-05-27,5236.316941142879
2015-05-28,5226.718115522036
2015-05-29,5181.676181133315
2015-06-01,5188.034878095451
2015-06-02,5197.002108066337
2015-06-03,5225.222050812632
2015-06-04,5186.071649617721
2015-06-05,5145.232007565364
2015-06-08,5117.379977169856
2015-06-09,5115.484054768958
2015-06-10,5191.220685541727
2015-06-11,5200.784861923765
2015-06-12,5171.132357642948
2015-06-15,5131.538210681565
2015-06-16,5157.1820050053975
2015-06-17,5156.649506705
2015-06-18,5220.327964685245
2015-06-19,5200.694525108507
2015-06-22,5265.184083198745
2015-06-23,5261.806059084734
2015-06-24,5226.506865627141
2015-06-25,5219.681638006797
2015-06-26,5202.4992017496625
2015-06-29,5083.55887469743
2015-06-30,5082.683881173718
2015-07-01,5126.964824708505
2015-07-02,5120.1945485350725
2015-07-03,5109.362851622395
2015-07-06,5076.6541175654
2015-07-07,5056.676172867062
2015-07-08,5006.2796090157135
2015-07-09,5046.40727585092
2015-07-10,5140.515124184587
2015-07-13,5190.013333644736
2015-07-14,5219.828551595742
2015-07-15,5214.867046819092
2015-07-16,5258.386552645042
2015-07-17,5271.028558095469
2015-07-20,5287.257810049473
2015-07-21,5269.797310048444
2015-07-22,5240.588103039675
2015-07-23,5228.155564874945
2015-07-24,5175.745468464055
2015-07-27,5134.045314530884
2015-07-28,5186.663789242158
2015-07-29,5226.00102724816
2015-07-30,5217.1877445888795
2015-07-31,5237.549870444401
2015-08-03,5227.40712473956
2015-08-04,5222.485378785805
2015-08-05,5235.818195893646
2015-08-06,5183.975520625109
2015-08-07,5164.7264322803085
2015-08-10,5222.104942008035
2015-08-11,5169.46070082991
2015-08-12,5144.816919098173
2015-08-13,5153.128398423019
2015-08-14,5161.730508117456
2015-08-17,5183.035536703342
2015-08-18,5171.880761914371
2015-08-19,5123.283004434723
2015-08-20,5018.799290337693
2015-08-21,4872.364860436256
2015-08-24,4699.191210561567
2015-08-25,4715.363068604421
2015-08-26,4809.582106869802
2015-08-27,4914.20321545208
2015-08-28,4923.023583653124
2015-08-31,4880.0897045787215
2015-09-01,4754.502713587228
2015-09-02,4818.948494409184
2015-09-03,4832.335252875119
2015-09-04,4759.499703237921
2015-09-07,4769.056734334265
2015-09-08,4869.878653702327
