Date,WORLD ex UK GROWTH
2005-12-23,1865.9750179698399
2005-12-26,1868.5704233503025
2005-12-27,1855.2766109245342
2005-12-28,1862.2137765904054
2005-12-29,1858.1733740602888
2005-12-30,1844.6426973789507
2006-01-02,1846.8437806679424
2006-01-03,1877.9746873470888
2006-01-04,1898.976004303678
2006-01-05,1900.0802954513363
2006-01-06,1919.4866631708755
2006-01-09,1923.4123809612659
2006-01-10,1916.1258593456957
2006-01-11,1926.1159838457816
2006-01-12,1919.5354521935908
2006-01-13,1918.9050539388502
2006-01-16,1920.1326226564565
2006-01-17,1902.5571505474613
2006-01-18,1885.8398150525934
2006-01-19,1905.4686669114208
2006-01-20,1880.6424457663122
2006-01-23,1884.0334760164835
2006-01-24,1892.0360174476
2006-01-25,1889.8529873331852
2006-01-26,1904.5240971168548
2006-01-27,1922.3516538754907
2006-01-30,1923.621122641024
2006-01-31,1925.8025697452163
2006-02-01,1925.5428335632223
2006-02-02,1912.258929250266
2006-02-03,1901.300376254644
2006-02-06,1902.056110844087
2006-02-07,1889.1294437653908
2006-02-08,1887.4405689104462
2006-02-09,1890.1665118559008
2006-02-10,1886.6035698070382
2006-02-13,1871.9761573746036
2006-02-14,1887.88636733241
2006-02-15,1890.0314503217703
2006-02-16,1901.7203371323365
2006-02-17,1894.1974261120984
2006-02-20,1892.6559922499848
2006-02-21,1893.7077051657293
2006-02-22,1900.0524545983628
2006-02-23,1906.966543870467
2006-02-24,1910.425467521693
2006-02-27,1922.8354282818793
2006-02-28,1908.1797089795928
2006-03-01,1919.94495724663
2006-03-02,1920.0128138281061
2006-03-03,1913.9610449457027
2006-03-06,1906.5841110463302
2006-03-07,1890.9325753075357
2006-03-08,1888.1612011904172
2006-03-09,1891.8463964646228
2006-03-10,1898.1345858827383
2006-03-13,1911.2955345437297
2006-03-14,1928.5214207601798
2006-03-15,1936.288578831171
2006-03-16,1937.425729612162
2006-03-17,1945.226343478539
2006-03-20,1949.192708806915
2006-03-21,1936.9480116671732
2006-03-22,1943.231197883124
2006-03-23,1935.3144144324262
2006-03-24,1941.545715767126
2006-03-27,1941.1776244628368
2006-03-28,1937.1469655910398
2006-03-29,1946.5392701874446
2006-03-30,1962.66896603377
2006-03-31,1953.6628499310266
2006-04-03,1964.5647283188578
2006-04-04,1973.6415913490728
2006-04-05,1982.4596866888924
2006-04-06,1989.077673167731
2006-04-07,1972.1558718787383
2006-04-10,1971.2851318696137
2006-04-11,1955.7138507093068
2006-04-12,1949.094635259836
2006-04-13,1952.4814932892634
2006-04-14,1952.6543714517018
2006-04-17,1954.4498454846848
2006-04-18,1976.241182473427
2006-04-19,1988.407646760299
2006-04-20,1988.381338212155
2006-04-21,1991.558767677118
2006-04-24,1985.1005867040535
2006-04-25,1983.596990301838
2006-04-26,1990.7141715614002
2006-04-27,1996.2040300614376
2006-04-28,1987.8837464692274
2006-05-01,1989.9669229919905
2006-05-02,2001.696969518131
2006-05-03,1990.673828334374
2006-05-04,2000.2326598396153
2006-05-05,2020.9836992539135
2006-05-08,2027.738355721752
2006-05-09,2031.4512777437453
2006-05-10,2025.8626431466048
2006-05-11,2006.8208521077327
2006-05-12,1983.3684494879706
2006-05-15,1970.1927707119132
2006-05-16,1961.8317155765976
2006-05-17,1934.164525247192
2006-05-18,1916.4077353596426
2006-05-19,1912.6559079579436
2006-05-22,1892.4008496299512
2006-05-23,1894.5761236834978
2006-05-24,1889.4467975698064
2006-05-25,1906.8169864794427
2006-05-26,1924.1251485867872
2006-05-29,1928.1571759064186
2006-05-30,1905.3471165843914
2006-05-31,1907.0576339294846
2006-06-01,1922.7056560371086
2006-06-02,1936.2592642911911
2006-06-05,1908.2509347235139
2006-06-06,1880.249804447835
2006-06-07,1863.4072498697772
2006-06-08,1834.2891635700323
2006-06-09,1842.0250781625155
2006-06-12,1815.9823303820942
2006-06-13,1781.140082013019
2006-06-14,1795.4791266565098
2006-06-15,1837.463042196596
2006-06-16,1841.1498416417517
2006-06-19,1825.0623628130654
2006-06-20,1823.0268995894744
2006-06-21,1843.107743656329
2006-06-22,1842.53199011626
2006-06-23,1842.9619040028836
2006-06-26,1847.942573815432
2006-06-27,1835.141399586552
2006-06-28,1832.192725137605
2006-06-29,1873.6254265755892
2006-06-30,1901.162414260113
2006-07-03,1913.3387904307333
2006-07-04,1917.844981765716
2006-07-05,1890.4254305473337
2006-07-06,1894.4405439223247
2006-07-07,1887.2464059973872
2006-07-10,1887.1332674928224
2006-07-11,1886.9321554903368
2006-07-12,1867.1142523504443
2006-07-13,1842.4315671977267
2006-07-14,1819.7528975400044
2006-07-17,1807.387673053885
2006-07-18,1796.5274734325767
2006-07-19,1829.6485061613596
2006-07-20,1829.55776125168
2006-07-21,1813.2658852071027
2006-07-24,1836.595773385
2006-07-25,1850.72833297379
2006-07-26,1846.75178970448
2006-07-27,1854.8453962402332
2006-07-28,1877.1058138892931
2006-07-31,1879.4492661076897
2006-08-01,1864.5442338402413
2006-08-02,1882.7530472828712
2006-08-03,1878.0655900258228
2006-08-04,1884.1069662490038
2006-08-07,1867.6752126628294
2006-08-08,1866.4487352069013
2006-08-09,1870.9038875873043
2006-08-10,1868.6666060529362
2006-08-11,1860.9052763079258
2006-08-14,1867.4896504921162
2006-08-15,1894.2031840993818
2006-08-16,1919.1928973415675
2006-08-17,1924.9292991925977
2006-08-18,1926.3149820044193
2006-08-21,1921.709508445599
2006-08-22,1922.4991098131352
2006-08-23,1912.3960055684097
2006-08-24,1910.7242530900032
2006-08-25,1907.3889266591184
2006-08-28,1913.9717121635533
2006-08-29,1921.3182330914005
2006-08-30,1929.1024518295296
2006-08-31,1930.9502309116974
2006-09-01,1940.2201304571176
2006-09-04,1950.7681881766248
2006-09-05,1950.254881126287
2006-09-06,1925.1299265687967
2006-09-07,1907.978571392652
2006-09-08,1910.1701305622262
2006-09-11,1901.4035969639551
2006-09-12,1918.4661435787627
2006-09-13,1924.735533757439
2006-09-14,1926.2454236618007
2006-09-15,1926.2283066025236
2006-09-18,1930.5818767408612
2006-09-19,1925.5939363760017
2006-09-20,1931.739152065738
2006-09-21,1929.733936931194
2006-09-22,1920.6730349040563
2006-09-25,1926.5609834812062
2006-09-26,1937.6947132340822
2006-09-27,1952.9989043426324
2006-09-28,1958.016077423129
2006-09-29,1955.5898744875637
2006-10-02,1952.6146263253363
2006-10-03,1947.7583925477313
2006-10-04,1961.1495539088833
2006-10-05,1977.9578221425065
2006-10-06,1966.9524668093372
2006-10-09,1969.765682775929
2006-10-10,1972.8152996738904
2006-10-11,1966.3310664359976
2006-10-12,1981.1474999880736
2006-10-13,1986.0011338074014
2006-10-16,1998.6017986156476
2006-10-17,1987.838147608541
2006-10-18,1990.5461233268838
2006-10-19,1997.7494850577848
2006-10-20,2000.8807361717495
2006-10-23,2011.3018480290552
2006-10-24,2011.678548994175
2006-10-25,2019.7522762483457
2006-10-26,2036.571981872487
2006-10-27,2024.9140883280018
2006-10-30,2020.331398156365
2006-10-31,2023.2695300176315
2006-11-01,2014.396030172991
2006-11-02,2010.8501046033798
2006-11-03,2007.5153971839468
2006-11-06,2026.7607968092602
2006-11-07,2038.6093878581723
2006-11-08,2032.4189426841076
2006-11-09,2025.9509200791208
2006-11-10,2030.4304095271789
2006-11-13,2029.0032761757186
2006-11-14,2043.8894060604346
2006-11-15,2053.1197763803984
2006-11-16,2053.1626358783387
2006-11-17,2049.4309635307427
2006-11-20,2042.5376076985349
2006-11-21,2049.9167735481965
2006-11-22,2069.9960580343727
2006-11-23,2071.7294668885697
2006-11-24,2067.933264208775
2006-11-27,2042.4750572159185
2006-11-28,2044.4373923232404
2006-11-29,2068.1727854612072
2006-11-30,2075.044016689811
2006-12-01,2069.4564603979916
2006-12-04,2087.3021956755683
2006-12-05,2094.957650203588
2006-12-06,2097.890389099401
2006-12-07,2095.0884274770615
2006-12-08,2096.125173691451
2006-12-11,2093.162097603344
2006-12-12,2091.4496485328873
2006-12-13,2094.562139203566
2006-12-14,2108.5179503363806
2006-12-15,2107.48551951757
2006-12-18,2100.2042940772994
2006-12-19,2097.8161375380005
2006-12-20,2101.9466682083253
2006-12-21,2094.0417064298904
2006-12-22,2082.5153260948537
2006-12-25,2081.808000718695
2006-12-26,2084.836953442003
2006-12-27,2099.73851501318
2006-12-28,2099.4195809114663
2006-12-29,2097.5844606292108
2007-01-01,2097.5844606292108
2007-01-02,2108.5989824289504
2007-01-03,2101.593564870725
2007-01-04,2099.9507842557973
2007-01-05,2083.973982607891
2007-01-08,2088.246305051799
2007-01-09,2090.954690843402
2007-01-10,2085.7661897773246
2007-01-11,2101.423392062764
2007-01-12,2119.2568062542814
2007-01-15,2126.7544265480633
2007-01-16,2124.231049319494
2007-01-17,2123.9452574088996
2007-01-18,2113.621429592909
2007-01-19,2120.5947702827402
2007-01-22,2113.874772549711
2007-01-23,2121.87740801785
2007-01-24,2136.8977410099073
2007-01-25,2122.090860190877
2007-01-26,2111.1885545224372
2007-01-29,2113.5283897123586
2007-01-30,2123.763778216722
2007-01-31,2133.184506605527
2007-02-01,2148.1955496370756
2007-02-02,2148.7010535483328
2007-02-05,2143.113567096307
2007-02-06,2145.8670472050726
2007-02-07,2154.6641785078264
2007-02-08,2149.2896532825607
2007-02-09,2141.8837484994465
2007-02-12,2129.7770969399826
2007-02-13,2145.081978366502
2007-02-14,2171.1071517374853
2007-02-15,2182.5850987921885
2007-02-16,2180.1504425533085
2007-02-19,2183.742366125914
2007-02-20,2185.4027670902046
2007-02-21,2181.1822713744073
2007-02-22,2183.797002709871
2007-02-23,2186.611902146207
2007-02-26,2185.293086432586
2007-02-27,2126.433047333625
2007-02-28,2114.042238602289
2007-03-01,2101.610046051873
2007-03-02,2084.141422766108
2007-03-05,2053.4363589837103
2007-03-06,2082.595120273924
2007-03-07,2085.7834793700104
2007-03-08,2102.7978886961637
2007-03-09,2104.8048090937864
2007-03-12,2115.768354555558
2007-03-13,2085.927161279665
2007-03-14,2073.992444910682
2007-03-15,2090.6421541681293
2007-03-16,2089.93164347078
2007-03-19,2112.8308783818547
2007-03-20,2125.546045974223
2007-03-21,2148.988845681002
2007-03-22,2164.3129510908466
2007-03-23,2165.6124550402624
2007-03-26,2164.6815399009924
2007-03-27,2153.881412325687
2007-03-28,2142.2102068891836
2007-03-29,2147.4366188305125
2007-03-30,2147.3436037355787
2007-04-02,2150.21020291161
2007-04-03,2172.4779149810797
2007-04-04,2185.6526825775522
2007-04-05,2193.6777235468458
2007-04-06,2193.2957231670543
2007-04-09,2192.828863488984
2007-04-10,2204.6057650497983
2007-04-11,2193.9697544995706
2007-04-12,2202.894419001783
2007-04-13,2209.2046641211246
2007-04-16,2233.4783845349048
2007-04-17,2237.110780729079
2007-04-18,2238.164360471047
2007-04-19,2230.2461724970203
2007-04-20,2248.5423884279085
2007-04-23,2246.6791996653774
2007-04-24,2244.4730521346196
2007-04-25,2258.76526090982
2007-04-26,2257.7987313091544
2007-04-27,2256.196294730271
2007-04-30,2242.5269171527784
2007-05-01,2239.6276846896376
2007-05-02,2257.0898313942416
2007-05-03,2260.735987094838
2007-05-04,2270.308909282279
2007-05-07,2281.7558163797253
2007-05-08,2271.1488919476747
2007-05-09,2280.4742744654477
2007-05-10,2255.452075774477
2007-05-11,2267.1463751499587
2007-05-14,2265.8278944375193
2007-05-15,2262.9084520791716
2007-05-16,2271.3037766333405
2007-05-17,2268.464123630208
2007-05-18,2281.707709861133
2007-05-21,2285.3547908543073
2007-05-22,2290.585817165935
2007-05-23,2297.164453188721
2007-05-24,2275.0090261972887
2007-05-25,2280.268185934145
2007-05-28,2282.727617082652
2007-05-29,2290.5027230596866
2007-05-30,2297.2973575910737
2007-05-31,2311.3228608559125
2007-06-01,2321.848076928873
2007-06-04,2330.5253431843407
2007-06-05,2324.2146405197354
2007-06-06,2301.1897755770415
2007-06-07,2267.1014937836735
2007-06-08,2271.9889371326194
2007-06-11,2276.46514514068
2007-06-12,2257.7558701146963
2007-06-13,2274.465800376417
2007-06-14,2295.6318712659063
2007-06-15,2318.205605365562
2007-06-18,2320.1719148329025
2007-06-19,2320.4577142950648
2007-06-20,2309.2299976638546
2007-06-21,2312.137048817495
2007-06-22,2295.7928307162647
2007-06-25,2285.7977601040075
2007-06-26,2276.9115458001065
2007-06-27,2281.183985789376
2007-06-28,2291.3194084948277
2007-06-29,2299.483380130958
2007-07-02,2322.6820837273526
2007-07-03,2332.5392976616117
2007-07-04,2337.6126414215673
2007-07-05,2339.909515888464
2007-07-06,2349.760211137527
2007-07-09,2355.8980140831586
2007-07-10,2340.5382485066734
2007-07-11,2344.087746864063
2007-07-12,2374.771406623884
2007-07-13,2385.477749862759
2007-07-16,2383.0362540548645
2007-07-17,2381.6601842436257
2007-07-18,2373.191781291407
2007-07-19,2391.658791867278
2007-07-20,2375.5871445019075
2007-07-23,2378.3349698795328
2007-07-24,2350.8195147377946
2007-07-25,2339.3835349167725
2007-07-26,2295.1570355520394
2007-07-27,2261.873495116647
2007-07-30,2281.417228204352
2007-07-31,2273.378857937137
2007-08-01,2261.9562952696892
2007-08-02,2275.998397800303
2007-08-03,2247.1479865798096
2007-08-06,2263.5944540451383
2007-08-07,2268.905941542856
2007-08-08,2306.97981175212
2007-08-09,2264.560066085257
2007-08-10,2239.3450382144974
2007-08-13,2245.3414744602405
2007-08-14,2214.0007026823446
2007-08-15,2176.263692488841
2007-08-16,2142.732641078634
2007-08-17,2164.4635515467626
2007-08-20,2183.1000873983107
2007-08-21,2194.9617511038377
2007-08-22,2221.387290842675
2007-08-23,2233.7390543783686
2007-08-24,2255.5186404056535
2007-08-27,2250.228800507863
2007-08-28,2214.206436316746
2007-08-29,2240.5522191893006
2007-08-30,2247.6182342456227
2007-08-31,2280.3808415551066
2007-09-03,2280.722999457963
2007-09-04,2295.7942931230536
2007-09-05,2274.4302276051744
2007-09-06,2285.777149935218
2007-09-07,2256.725843202625
2007-09-10,2244.1115145032154
2007-09-11,2274.3087162423203
2007-09-12,2279.1232096343883
2007-09-13,2288.8025871284212
2007-09-14,2291.4754560123306
2007-09-17,2276.517787540148
2007-09-18,2311.9940037681017
2007-09-19,2352.1558515197426
2007-09-20,2355.3921783299406
2007-09-21,2361.720196514773
2007-09-24,2363.6874991577465
2007-09-25,2367.7754162653036
2007-09-26,2378.6087517082005
2007-09-27,2399.8846390089807
2007-09-28,2404.9514966546158
2007-10-01,2424.2459837094066
2007-10-02,2425.7349897818062
2007-10-03,2419.056555722054
2007-10-04,2417.095764257257
2007-10-05,2442.935571929715
2007-10-08,2435.7155002545264
2007-10-09,2453.5601005356316
2007-10-10,2462.5661803429584
2007-10-11,2466.886024993056
2007-10-12,2470.71089017693
2007-10-15,2456.3749959000156
2007-10-16,2432.3489295801814
2007-10-17,2443.126695787324
2007-10-18,2455.157391321349
2007-10-19,2409.829419225966
2007-10-22,2394.8568390978076
2007-10-23,2425.6972675995626
2007-10-24,2419.2608106399002
2007-10-25,2428.199604911046
2007-10-26,2461.2565317329177
2007-10-29,2480.7475908394954
2007-10-30,2467.707612916506
2007-10-31,2495.3136207917355
2007-11-01,2463.0587444758567
2007-11-02,2465.3563457382415
2007-11-05,2449.8672646120162
2007-11-06,2477.135722607697
2007-11-07,2450.2966894117503
2007-11-08,2426.2768420958746
2007-11-09,2387.2484436657464
2007-11-12,2347.365269238038
2007-11-13,2386.44269363691
2007-11-14,2395.5863239747337
2007-11-15,2367.4391120974715
2007-11-16,2367.9230977578322
2007-11-19,2335.6005350989694
2007-11-20,2357.8301995561756
2007-11-21,2321.193744290627
2007-11-22,2326.156617703839
2007-11-23,2353.2456596316392
2007-11-26,2338.92701022835
2007-11-27,2351.845897598882
2007-11-28,2393.5027963960943
2007-11-29,2409.4142558089648
2007-11-30,2414.086022677956
2007-12-03,2403.4535907272157
2007-12-04,2392.4691251511463
2007-12-05,2417.442071405752
2007-12-06,2440.0198962936743
2007-12-07,2447.0354793708125
2007-12-10,2460.590103726036
2007-12-11,2428.7812842935173
2007-12-12,2435.5185539415565
2007-12-13,2410.7574974388053
2007-12-14,2382.6367332124814
2007-12-17,2335.4664234141183
2007-12-18,2339.466896295209
2007-12-19,2337.0657436128618
2007-12-20,2350.8662465266625
2007-12-21,2389.781108034715
2007-12-24,2404.018366453837
2007-12-25,2409.818181350928
2007-12-26,2419.8597140512907
2007-12-27,2405.0144183477805
2007-12-28,2413.2859287891597
2007-12-31,2403.0392450001573
2008-01-01,2403.0392450001573
2008-01-02,2389.1077808474697
2008-01-03,2384.650837430251
2008-01-04,2325.321563620962
2008-01-07,2308.3002640549316
2008-01-08,2293.683803779412
2008-01-09,2303.2900505305024
2008-01-10,2304.2305045288763
2008-01-11,2272.6318349853095
2008-01-14,2301.034144433488
2008-01-15,2244.8630363282077
2008-01-16,2198.351653792164
2008-01-17,2169.7615694789233
2008-01-18,2164.9239946833122
2008-01-21,2109.855071529293
2008-01-22,2089.5956822618064
2008-01-23,2095.3442289311047
2008-01-24,2159.0718396050115
2008-01-25,2161.4519720498233
2008-01-28,2163.8713013787296
2008-01-29,2180.7062803300423
2008-01-30,2168.3062948224174
2008-01-31,2195.519644582828
2008-02-01,2228.2625375535295
2008-02-04,2224.812321123347
2008-02-05,2156.0152918673775
2008-02-06,2135.4565808190036
2008-02-07,2127.07536685787
2008-02-08,2130.126130989064
2008-02-11,2141.9603498273227
2008-02-12,2168.4515025553746
2008-02-13,2186.014106601599
2008-02-14,2188.244080622309
2008-02-15,2179.593762714401
2008-02-18,2185.064929298731
2008-02-19,2197.663020931797
2008-02-20,2188.4273921301296
2008-02-21,2193.0505592472596
2008-02-22,2196.903061646587
2008-02-25,2230.191381487845
2008-02-26,2253.0503235368847
2008-02-27,2271.111958176026
2008-02-28,2259.596248222918
2008-02-29,2214.951579881509
2008-03-03,2196.0522782817598
2008-03-04,2185.269585842039
2008-03-05,2206.098039111237
2008-03-06,2188.992909918578
2008-03-07,2157.927777676007
2008-03-10,2122.0052871683347
2008-03-11,2162.0732150668086
2008-03-12,2173.789956678238
2008-03-13,2178.4496012125073
2008-03-14,2151.8404813854127
2008-03-17,2111.659654927378
2008-03-18,2169.9567176999058
2008-03-19,2130.479601422567
2008-03-20,2129.1194206090795
2008-03-21,2132.3828123472676
2008-03-24,2155.1222401502932
2008-03-25,2200.7525239145853
2008-03-26,2206.108706899984
2008-03-27,2194.751734039314
2008-03-28,2187.542666616063
2008-03-31,2192.169273918616
2008-04-01,2231.3954531821664
2008-04-02,2248.0303046921863
2008-04-03,2257.619140987874
2008-04-04,2272.9335153661737
2008-04-07,2279.873143258501
2008-04-08,2264.8337326635124
2008-04-09,2250.6021230973324
2008-04-10,2261.5309392912245
2008-04-11,2234.6014061347523
2008-04-14,2222.4813199767054
2008-04-15,2229.992439502505
2008-04-16,2284.2114551241107
2008-04-17,2275.545923205836
2008-04-18,2302.605949680389
2008-04-21,2326.589460889588
2008-04-22,2306.6596887606424
2008-04-23,2315.4810251351564
2008-04-24,2307.9690184434007
2008-04-25,2324.570112895295
2008-04-28,2326.520408959228
2008-04-29,2315.1678957501676
2008-04-30,2312.4101583331217
2008-05-01,2327.6737624017474
2008-05-02,2343.5067833296034
2008-05-05,2347.8112767694165
2008-05-06,2363.119887754284
2008-05-07,2344.685320340725
2008-05-08,2357.3745469385162
2008-05-09,2341.2158224691243
2008-05-12,2360.9177231001054
2008-05-13,2367.7452379210968
2008-05-14,2374.571166219486
2008-05-15,2401.3035665200205
2008-05-16,2417.8995412156337
2008-05-19,2425.75905280061
2008-05-20,2411.7208319955926
2008-05-21,2385.873147202498
2008-05-22,2386.446320510279
2008-05-23,2365.086530777799
2008-05-26,2356.603054447655
2008-05-27,2365.0519621897793
2008-05-28,2372.4096057436986
2008-05-29,2381.3164922678848
2008-05-30,2393.5766309167216
2008-06-02,2385.3563205401356
2008-06-03,2374.7543576198386
2008-06-04,2375.8923377223073
2008-06-05,2398.4440900897434
2008-06-06,2368.227562628409
2008-06-09,2361.1483341366807
2008-06-10,2328.6444872899297
2008-06-11,2304.8405517436745
2008-06-12,2293.4118761170007
2008-06-13,2316.4476904523376
2008-06-16,2330.8988770633187
2008-06-17,2334.111277213929
2008-06-18,2322.4361223856135
2008-06-19,2316.5258248864893
2008-06-20,2283.9155477484833
2008-06-23,2278.619981136806
2008-06-24,2266.563354323346
2008-06-25,2275.26036811493
2008-06-26,2238.34119675197
2008-06-27,2230.6933509546293
2008-06-30,2233.4311700801836
2008-07-01,2224.303428355501
2008-07-02,2187.5124985806497
2008-07-03,2176.252969980557
2008-07-04,2170.440857912826
2008-07-07,2171.0417248731496
2008-07-08,2170.0787460071833
2008-07-09,2157.752288032239
2008-07-10,2162.758741858093
2008-07-11,2149.608514097523
2008-07-14,2151.2442271340583
2008-07-15,2132.5745257704843
2008-07-16,2149.5514768135404
2008-07-17,2170.4310828901657
2008-07-18,2160.3743042990377
2008-07-21,2173.115752740216
2008-07-22,2181.1763348902678
2008-07-23,2180.0950323876277
2008-07-24,2150.794436798148
2008-07-25,2154.41851487412
2008-07-28,2137.2284241196357
2008-07-29,2148.064827407092
2008-07-30,2181.093539958624
2008-07-31,2167.542220747446
2008-08-01,2140.3610606844622
2008-08-04,2117.972916182615
2008-08-05,2140.044728260164
2008-08-06,2158.0525887322815
2008-08-07,2137.0422974053795
2008-08-08,2144.4221750719407
2008-08-11,2155.8737832841707
2008-08-12,2144.5751196923834
2008-08-13,2136.50233315512
2008-08-14,2143.0371641460288
2008-08-15,2135.3182823319016
2008-08-18,2124.7875046873805
2008-08-19,2101.7336957905272
2008-08-20,2115.4071604402684
2008-08-21,2124.6150269797663
2008-08-22,2135.2171704836287
2008-08-25,2112.6673989339893
2008-08-26,2112.7298055093624
2008-08-27,2125.850489254348
2008-08-28,2144.845045671177
2008-08-29,2134.8415695010167
2008-09-01,2123.8936727512337
2008-09-02,2101.438090907668
2008-09-03,2077.3299657600246
2008-09-04,2020.9522051452652
2008-09-05,2000.7727796860113
2008-09-08,2026.5259199002348
2008-09-09,1971.2773095750197
2008-09-10,1977.1026165895169
2008-09-11,1983.2877764761074
2008-09-12,2016.2248228302292
2008-09-15,1957.9823955863515
2008-09-16,1951.783101936808
2008-09-17,1895.9664373040866
2008-09-18,1930.5592675714388
2008-09-19,2008.5259532214284
2008-09-22,1981.2664902634006
2008-09-23,1957.8514737363898
2008-09-24,1948.7557173476405
2008-09-25,1968.8426110859007
2008-09-26,1948.951218232921
2008-09-29,1822.3883000666008
2008-09-30,1848.3612200434795
2008-10-01,1837.4241390282177
2008-10-02,1754.3486236403342
2008-10-03,1742.5300047455305
2008-10-06,1649.2055248376232
2008-10-07,1597.1632025656693
2008-10-08,1556.8621948044686
2008-10-09,1497.359346745103
2008-10-10,1432.172069651716
2008-10-13,1568.6275135642456
2008-10-14,1585.385615491069
2008-10-15,1472.7662385801757
2008-10-16,1463.9832848095677
2008-10-17,1481.2853687520678
2008-10-20,1536.4281180627645
2008-10-21,1504.4038370149242
2008-10-22,1412.200927071069
2008-10-23,1403.0092941950875
2008-10-24,1350.3772451811622
2008-10-27,1297.0544592542944
2008-10-28,1400.1097841473556
2008-10-29,1435.3174275984434
2008-10-30,1484.6689717982335
2008-10-31,1491.4839093608466
2008-11-03,1496.7418773522922
2008-11-04,1561.1578844439182
2008-11-05,1524.5960916504855
2008-11-06,1439.5187473002143
2008-11-07,1461.1560501117883
2008-11-10,1466.587878167381
2008-11-11,1414.078164896429
2008-11-12,1359.9648342133194
2008-11-13,1401.3531510392481
2008-11-14,1371.241617962464
2008-11-17,1338.5884234730831
2008-11-18,1339.7774017742433
2008-11-19,1281.65138519643
2008-11-20,1206.0190727913503
2008-11-21,1250.522384297151
2008-11-24,1322.5584176185819
2008-11-25,1337.2838450768656
2008-11-26,1361.3621814905375
2008-11-27,1371.1161659954373
2008-11-28,1380.277174893674
2008-12-01,1295.7212798712128
2008-12-02,1311.5886140209825
2008-12-03,1333.7217486681393
2008-12-04,1309.4924659870887
2008-12-05,1320.5119478920356
2008-12-08,1381.0032371709344
2008-12-09,1369.8417001496905
2008-12-10,1388.1701830362758
2008-12-11,1376.3783573985368
2008-12-12,1369.4722423282205
2008-12-15,1379.7234612813343
2008-12-16,1419.8832049829712
2008-12-17,1441.8443124694581
2008-12-18,1431.9611079760575
2008-12-19,1417.0130874720817
2008-12-22,1397.2089189695646
2008-12-23,1390.5260191334262
2008-12-24,1391.354357421227
2008-12-25,1392.7788186856592
2008-12-26,1399.0865510950025
2008-12-29,1409.3678277941247
2008-12-30,1432.1588766857844
2008-12-31,1437.4095604797637
2009-01-01,1437.4095604797637
2009-01-02,1475.3510396144377
2009-01-05,1478.5026003143234
2009-01-06,1481.8335088478934
2009-01-07,1466.0080488623053
2009-01-08,1464.9892108725735
2009-01-09,1438.7487639794106
2009-01-12,1411.1410545036395
2009-01-13,1395.0432447259416
2009-01-14,1359.6066780014644
2009-01-15,1354.278290283524
2009-01-16,1374.303620881655
2009-01-19,1369.8955404905566
2009-01-20,1318.2395995955083
2009-01-21,1346.8287306463656
2009-01-22,1336.4667737429165
2009-01-23,1329.929299214239
2009-01-26,1349.3069943879407
2009-01-27,1367.5502050910302
2009-01-28,1396.8039318234291
2009-01-29,1370.2808154340735
2009-01-30,1340.1982133601275
2009-02-02,1328.9162685516085
2009-02-03,1353.3965078260105
2009-02-04,1357.2354060104246
2009-02-05,1368.4691608572514
2009-02-06,1393.2795875391243
2009-02-09,1397.880981162534
2009-02-10,1359.0294910732475
2009-02-11,1357.4388508462484
2009-02-12,1351.7365910505257
2009-02-13,1352.0900212856757
2009-02-16,1347.9305726712525
2009-02-17,1298.4441839439733
2009-02-18,1293.1629300223024
2009-02-19,1289.9848599432503
2009-02-20,1270.2587526234624
2009-02-23,1241.3726311219057
2009-02-24,1256.8459394247552
2009-02-25,1248.0955793817323
2009-02-26,1237.7619511211426
2009-02-27,1227.0942882583902
2009-03-02,1173.9382809590475
2009-03-03,1166.483812763732
2009-03-04,1193.4947789644261
2009-03-05,1165.5250755155373
2009-03-06,1159.9293899637025
2009-03-09,1145.579199377927
2009-03-10,1197.4412523995663
2009-03-11,1209.7267831206918
2009-03-12,1229.1133378292504
2009-03-13,1244.1007593153035
2009-03-16,1251.0205161294343
2009-03-17,1274.8982792058462
2009-03-18,1286.8863605069157
2009-03-19,1308.5395791916148
2009-03-20,1290.2778524156768
2009-03-23,1349.077254884234
2009-03-24,1341.5736655248788
2009-03-25,1349.2365878680405
2009-03-26,1375.4402618666782
2009-03-27,1347.6102566480447
2009-03-30,1306.9788870670714
2009-03-31,1318.8970938866364
2009-04-01,1333.5412897881877
2009-04-02,1381.7976090143593
2009-04-03,1382.6902281395865
2009-04-06,1374.8772767153937
2009-04-07,1351.7070849467593
2009-04-08,1360.2202325879048
2009-04-09,1391.890096736289
2009-04-10,1391.6777166234785
2009-04-13,1394.4310658831557
2009-04-14,1387.8115495179325
2009-04-15,1386.284512162693
2009-04-16,1407.3108230637215
2009-04-17,1411.9023017040106
2009-04-20,1372.8763541061016
2009-04-21,1382.8467183419366
2009-04-22,1384.2480941663878
2009-04-23,1393.4407437600817
2009-04-24,1420.1885020932825
2009-04-27,1413.4916278997641
2009-04-28,1401.0023723120182
2009-04-29,1428.5342863650083
2009-04-30,1436.7890725105383
2009-05-01,1441.2773180397485
2009-05-04,1479.2903839700582
2009-05-05,1476.6711120914174
2009-05-06,1486.8908543846428
2009-05-07,1485.7002665472635
2009-05-08,1507.4637448151616
2009-05-11,1500.7974396216482
2009-05-12,1500.5803525290244
2009-05-13,1475.2359724789446
2009-05-14,1475.2805751375556
2009-05-15,1477.303202596736
2009-05-18,1497.2305436285264
2009-05-19,1514.129786510346
2009-05-20,1525.7360848297142
2009-05-21,1502.0800369309845
