Date,NORTH AMERICA GROWTH
2006-01-19,2783.759319514557
2006-01-20,2733.313434298777
2006-01-23,2738.611306808064
2006-01-24,2749.1222344122316
2006-01-25,2738.725950465551
2006-01-26,2756.921785834936
2006-01-27,2780.0588021814096
2006-01-30,2785.996643921808
2006-01-31,2779.817028324219
2006-02-01,2783.6173416166503
2006-02-02,2759.6720130480226
2006-02-03,2744.8358262130273
2006-02-06,2745.5924494528194
2006-02-07,2717.3093937084086
2006-02-08,2737.8920319567774
2006-02-09,2727.760741541375
2006-02-10,2732.232109710397
2006-02-13,2714.55557458917
2006-02-14,2741.4948986570816
2006-02-15,2750.4890072012545
2006-02-16,2773.191480858796
2006-02-17,2765.2084690171105
2006-02-20,2767.9985668515487
2006-02-21,2757.883297526261
2006-02-22,2770.3540696924715
2006-02-23,2762.1715816454603
2006-02-24,2768.2800653948143
2006-02-27,2781.759451104781
2006-02-28,2754.0986703168996
2006-03-01,2784.1721669055205
2006-03-02,2786.168804389582
2006-03-03,2781.6438828625624
2006-03-06,2759.3686502823653
2006-03-07,2746.0224615384145
2006-03-08,2748.825604835908
2006-03-09,2732.5363672655817
2006-03-10,2749.1085106265346
2006-03-13,2754.630709608588
2006-03-14,2784.5496994920645
2006-03-15,2797.556354758523
2006-03-16,2795.68244928526
2006-03-17,2799.85867771404
2006-03-20,2796.4450849345417
2006-03-21,2780.4182596045457
2006-03-22,2790.6708455596468
2006-03-23,2787.5029557197577
2006-03-24,2793.6188322000626
2006-03-27,2789.1088785747475
2006-03-28,2776.187522640356
2006-03-29,2802.8206828194448
2006-03-30,2803.705662734809
2006-03-31,2790.7415576099665
2006-04-03,2794.133953319672
2006-04-04,2808.3890714351064
2006-04-05,2824.8632420617637
2006-04-06,2827.5432916991854
2006-04-07,2802.483066821721
2006-04-10,2804.5493183594467
2006-04-11,2779.994635354316
2006-04-12,2781.6764774279704
2006-04-13,2788.6378093418125
2006-04-14,2788.6378093418125
2006-04-17,2779.027532057901
2006-04-18,2822.155228581662
2006-04-19,2829.8830460797776
2006-04-20,2825.754548552053
2006-04-21,2821.626131403839
2006-04-24,2812.2693550728254
2006-04-25,2803.010716403933
2006-04-26,2809.0072145037047
2006-04-27,2812.0976662635794
2006-04-28,2801.763182213594
2006-05-01,2795.487443247051
2006-05-02,2808.076123577378
2006-05-03,2792.6850551514326
2006-05-04,2803.66353664302
2006-05-05,2830.416822306761
2006-05-08,2831.045799591109
2006-05-09,2832.6121642632743
2006-05-10,2826.410437150463
2006-05-11,2789.4175387791543
2006-05-12,2758.2090083451735
2006-05-15,2756.2566206703686
2006-05-16,2748.291886268399
2006-05-17,2709.247327375648
2006-05-18,2688.868874856164
2006-05-19,2697.4240191580584
2006-05-22,2682.8530806199888
2006-05-23,2671.251195528553
2006-05-24,2675.350731254794
2006-05-25,2712.7724487353976
2006-05-26,2725.3021166005337
2006-05-29,2728.263734899734
2006-05-30,2683.125464355028
2006-05-31,2703.225692779701
2006-06-01,2739.5478179101574
2006-06-02,2743.2733289181624
2006-06-05,2686.081207885103
2006-06-06,2678.7894152502718
2006-06-07,2654.0970406302763
2006-06-08,2651.028681258515
2006-06-09,2642.0782544462804
2006-06-12,2595.3122738268844
2006-06-13,2568.9969475088465
2006-06-14,2590.812224981876
2006-06-15,2654.3607189571208
2006-06-16,2644.178658487144
2006-06-19,2613.4932053357356
2006-06-20,2610.7142754107954
2006-06-21,2649.7550671151544
2006-06-22,2630.6107659813265
2006-06-23,2636.2580729216497
2006-06-26,2646.076421207354
2006-06-27,2615.9667406155545
2006-06-28,2627.125690145528
2006-06-29,2694.6472886467473
2006-06-30,2691.7989610805375
2006-07-03,2709.529483342473
2006-07-04,2713.831943877685
2006-07-05,2681.222654838927
2006-07-06,2681.8085796141563
2006-07-07,2657.226337113839
2006-07-10,2651.8982124047416
2006-07-11,2666.968380266197
2006-07-12,2633.494640379656
2006-07-13,2596.992787083975
2006-07-14,2582.8624071684703
2006-07-17,2575.4900908064533
2006-07-18,2575.11202045383
2006-07-19,2622.7069559754964
2006-07-20,2584.7963106173434
2006-07-21,2557.068818045312
2006-07-24,2604.5208775151473
2006-07-25,2626.8749504602292
2006-07-26,2621.525900891168
2006-07-27,2606.2839702582182
2006-07-28,2639.2931014559254
2006-07-31,2639.3788761238447
2006-08-01,2621.7572435749526
2006-08-02,2647.531913080987
2006-08-03,2649.6510942187197
2006-08-04,2642.280061339522
2006-08-07,2636.7077452318877
2006-08-08,2626.5575827127645
2006-08-09,2620.9933070653206
2006-08-10,2633.678218528384
2006-08-11,2620.1493718315687
2006-08-14,2620.6905302998994
2006-08-15,2663.5689674119717
2006-08-16,2696.755782761841
2006-08-17,2699.6048289695805
2006-08-18,2705.7484645618297
2006-08-21,2696.429983634639
2006-08-22,2697.471662897231
2006-08-23,2681.224039689342
2006-08-24,2681.457905824525
2006-08-25,2685.167789955467
2006-08-28,2699.0498487805057
2006-08-29,2706.6946570189843
2006-08-30,2714.434411150901
2006-08-31,2715.209753645764
2006-09-01,2732.6866810332704
2006-09-04,2732.5760594238977
2006-09-05,2739.309040046929
2006-09-06,2700.7954757357675
2006-09-07,2685.7019706915867
2006-09-08,2692.674336493271
2006-09-11,2693.668573061728
2006-09-12,2728.44891373234
2006-09-13,2738.9738297970925
2006-09-14,2731.901767265474
2006-09-15,2740.703400509978
2006-09-18,2746.934316379488
2006-09-19,2734.752247158599
2006-09-20,2750.5894932550245
2006-09-21,2735.2039536698335
2006-09-22,2720.163158401264
2006-09-25,2746.256256206067
2006-09-26,2769.3433826207793
2006-09-27,2776.7121913382234
2006-09-28,2783.487081787487
2006-09-29,2774.824513357669
2006-10-02,2757.31682578618
2006-10-03,2754.523557367153
2006-10-04,2794.5864849785294
2006-10-05,2810.787748069337
2006-10-06,2800.1427934495837
2006-10-09,2804.0745966239488
2006-10-10,2809.476189045721
2006-10-11,2796.497357947383
2006-10-12,2829.998535715298
2006-10-13,2839.3017001246258
2006-10-16,2851.824574315102
2006-10-17,2834.30515943801
2006-10-18,2833.980846610456
2006-10-19,2842.133208576967
2006-10-20,2841.6419803647887
2006-10-23,2862.107039220999
2006-10-24,2863.0919841810614
2006-10-25,2875.689459345205
2006-10-26,2898.5955913723824
2006-10-27,2870.8333935649875
2006-10-30,2874.0457879812325
2006-10-31,2877.6384183356636
2006-11-01,2845.7067196680596
2006-11-02,2846.9300790869047
2006-11-03,2845.2524281451033
2006-11-06,2879.4338957472414
2006-11-07,2887.489249638311
2006-11-08,2893.325434981413
2006-11-09,2879.7343637536983
2006-11-10,2883.9201483245856
2006-11-13,2889.507532304596
2006-11-14,2912.2373397331107
2006-11-15,2926.7890601502413
2006-11-16,2930.691120248578
2006-11-17,2928.559271016136
2006-11-20,2929.6955068367147
2006-11-21,2940.6094105259813
2006-11-22,2953.984049452889
2006-11-23,2955.8681369665446
2006-11-24,2948.5665883134193
2006-11-27,2899.931425179537
2006-11-28,2911.4065737353203
2006-11-29,2937.927443861155
2006-11-30,2940.2463386325767
2006-12-01,2929.617321602186
2006-12-04,2964.057855655729
2006-12-05,2975.6667103537625
2006-12-06,2973.4996410561494
2006-12-07,2957.001684825424
2006-12-08,2962.0453515135337
2006-12-11,2962.0633143427517
2006-12-12,2949.385747241532
2006-12-13,2951.3304885374278
2006-12-14,2977.42996846537
2006-12-15,2973.0513891799023
2006-12-18,2957.7542987531056
2006-12-19,2961.456733834279
2006-12-20,2956.695783645449
2006-12-21,2941.264278008988
2006-12-22,2924.76764245327
2006-12-25,2924.76764245327
2006-12-26,2932.3467475972316
2006-12-27,2952.1237099147847
2006-12-28,2950.262678959015
2006-12-29,2939.1263868408555
2007-01-01,2939.1263868408555
2007-01-02,2939.642483297038
2007-01-03,2932.0512330378738
2007-01-04,2943.3161669337846
2007-01-05,2926.7508450742466
2007-01-08,2937.3249863593924
2007-01-09,2939.3269635426877
2007-01-10,2954.4447125558377
2007-01-11,2982.2230193435353
2007-01-12,3003.3942456804175
2007-01-15,3005.468590061172
2007-01-16,3005.6802947554124
2007-01-17,3000.052176435191
2007-01-18,2978.5556148441606
2007-01-19,2989.9657064417756
2007-01-22,2970.633046159073
2007-01-23,2981.456745853465
2007-01-24,3011.400543515748
2007-01-25,2977.163963862578
2007-01-26,2971.4229378036453
2007-01-29,2969.801678638986
2007-01-30,2984.0709572990045
2007-01-31,3006.692157057054
2007-02-01,3020.1197645486645
2007-02-02,3023.2628081146463
2007-02-05,3018.6437390417695
2007-02-06,3019.117449138585
2007-02-07,3029.53607674945
2007-02-08,3029.2685657221045
2007-02-09,3004.031047324044
2007-02-12,2989.2056870643332
2007-02-13,3011.314591806431
2007-02-14,3038.8612954799287
2007-02-15,3050.566056273105
2007-02-16,3046.987710343178
2007-02-19,3046.278166463084
2007-02-20,3057.1887694823376
2007-02-21,3060.51477530167
2007-02-22,3060.9803517931427
2007-02-23,3053.084022355781
2007-02-26,3042.9091904193065
2007-02-27,2933.392136133117
2007-02-28,2949.5263750487265
2007-03-01,2939.210830974549
2007-03-02,2901.3892585071153
2007-03-05,2874.3601160650123
2007-03-06,2918.4964620113265
2007-03-07,2915.8601777400363
2007-03-08,2934.5366168351525
2007-03-09,2936.1668813230503
2007-03-12,2946.866868501929
2007-03-13,2888.865442786891
2007-03-14,2907.537330895013
2007-03-15,2915.3567914088826
2007-03-16,2907.451604783214
2007-03-19,2939.996796835386
2007-03-20,2954.0481582424054
2007-03-21,3005.478923454046
2007-03-22,3002.058933919453
2007-03-23,3004.340293444558
2007-03-26,3007.175296340525
2007-03-27,2984.676251871526
2007-03-28,2963.22929240681
2007-03-29,2968.2435882163145
2007-03-30,2967.7628622617585
2007-04-02,2977.319905757862
2007-04-03,3008.2040201776795
2007-04-04,3019.26850504189
2007-04-05,3030.8956701194143
2007-04-06,3030.8956701194143
2007-04-09,3033.602142104486
2007-04-10,3039.2042519321258
2007-04-11,3018.919429042701
2007-04-12,3045.0550619481014
2007-04-13,3054.6794982599035
2007-04-16,3086.364906843538
2007-04-17,3096.026865044757
2007-04-18,3091.474571086691
2007-04-19,3083.189942478088
2007-04-20,3110.3471314737353
2007-04-23,3108.3042684545426
2007-04-24,3110.0604443943785
2007-04-25,3134.9151522014945
2007-04-26,3130.680467228378
2007-04-27,3133.2716091334755
2007-04-30,3100.7984668286185
2007-05-01,3106.6340068723916
2007-05-02,3135.7503500764024
2007-05-03,3147.273202565697
2007-05-04,3154.6990416285216
2007-05-07,3158.1211905718646
2007-05-08,3156.096546559928
2007-05-09,3164.7060536665094
2007-05-10,3121.7367650011793
2007-05-11,3151.513895494483
2007-05-14,3142.4151205130247
2007-05-15,3133.3536336976485
2007-05-16,3161.1833979140715
2007-05-17,3160.50706904052
2007-05-18,3182.838231781597
2007-05-21,3191.2277094958013
2007-05-22,3191.5625984448834
2007-05-23,3188.856632614652
2007-05-24,3152.6772281852536
2007-05-25,3172.4282988052746
2007-05-28,3173.127131275397
2007-05-29,3182.5720127663303
2007-05-30,3211.3325954140055
2007-05-31,3218.0443234492664
2007-06-01,3232.129433133665
2007-06-04,3244.114425521467
2007-06-05,3230.8847203712185
2007-06-06,3200.551728916642
2007-06-07,3142.676899490863
2007-06-08,3178.300116723732
2007-06-11,3176.8961408563505
2007-06-12,3146.0827624577196
2007-06-13,3189.883803448081
2007-06-14,3212.0656537331897
2007-06-15,3236.815818616097
2007-06-18,3232.396615239339
2007-06-19,3234.706475216934
2007-06-20,3200.523325848667
2007-06-21,3222.265525940092
2007-06-22,3188.839523201614
2007-06-25,3170.0630109047524
2007-06-26,3156.0776751232893
2007-06-27,3186.111240299255
2007-06-28,3185.4099904023487
2007-06-29,3184.8369654034486
2007-07-02,3218.479693653687
2007-07-03,3229.0321306054093
2007-07-04,3229.980643323554
2007-07-05,3241.4244358281085
2007-07-06,3260.150575188021
2007-07-09,3262.7762415620546
2007-07-10,3225.3253070806372
2007-07-11,3240.541929210513
2007-07-12,3298.4196994890517
2007-07-13,3308.835211749497
2007-07-16,3301.1199212252977
2007-07-17,3306.5043602871942
2007-07-18,3307.0512822850774
2007-07-19,3326.7809966853692
2007-07-20,3293.609125746798
2007-07-23,3301.690988677274
2007-07-24,3244.7191321682258
2007-07-25,3250.5797221503894
2007-07-26,3184.978304837092
2007-07-27,3140.6139547022813
2007-07-30,3173.5579452142356
2007-07-31,3133.878848446624
2007-08-01,3150.4745791865353
2007-08-02,3174.1802050146935
2007-08-03,3102.732750514387
2007-08-06,3154.4933351823247
2007-08-07,3164.497678647256
2007-08-08,3212.8698024354653
2007-08-09,3131.7932708480257
2007-08-10,3130.179431714781
2007-08-13,3135.678696045634
2007-08-14,3075.541946728504
2007-08-15,3024.8456451207585
2007-08-16,3006.1700262454874
2007-08-17,3068.6027618236667
2007-08-20,3074.2735351848596
2007-08-21,3083.7055788674816
2007-08-22,3122.669085798961
2007-08-23,3119.5083317155386
2007-08-24,3159.080542768623
2007-08-27,3137.8626902003666
2007-08-28,3069.7858313678066
2007-08-29,3140.0098598568825
2007-08-30,3136.6436413577103
2007-08-31,3177.822186087369
2007-09-03,3179.0809690660603
2007-09-04,3212.567941392109
2007-09-05,3184.773332773242
2007-09-06,3200.8500330602315
2007-09-07,3147.5850174042116
2007-09-10,3143.5928270858362
2007-09-11,3187.044856047668
2007-09-12,3188.4480813085825
2007-09-13,3208.6117474012135
2007-09-14,3210.0955371957784
2007-09-17,3191.1439831738808
2007-09-18,3274.5654083696495
2007-09-19,3287.594286741892
2007-09-20,3278.115840062018
2007-09-21,3296.909799726524
2007-09-24,3291.1721755036183
2007-09-25,3296.851724900092
2007-09-26,3312.0228822286463
2007-09-27,3329.3816552654057
2007-09-28,3327.964343286095
2007-10-01,3363.7347106632196
2007-10-02,3358.697573117377
2007-10-03,3339.855411899176
2007-10-04,3345.9141662480165
2007-10-05,3389.2139744557708
2007-10-08,3385.3319019131172
2007-10-09,3411.427706865592
2007-10-10,3419.5204643285465
2007-10-11,3399.002231110318
2007-10-12,3425.9890387906794
2007-10-15,3395.1562860190156
2007-10-16,3377.353325162822
2007-10-17,3394.765270295364
2007-10-18,3404.6590954317253
2007-10-19,3316.229258345051
2007-10-22,3330.637111661331
2007-10-23,3370.1206505035725
2007-10-24,3362.512775729342
2007-10-25,3361.3066432210744
2007-10-26,3403.592214914675
2007-10-29,3423.627059853977
2007-10-30,3404.4064515450514
2007-10-31,3455.420132193746
2007-11-01,3386.8818181506517
2007-11-02,3411.469026547002
2007-11-05,3395.2227504002735
2007-11-06,3438.0667466097616
2007-11-07,3362.7836327161845
2007-11-08,3336.264874882239
2007-11-09,3266.4307958364047
2007-11-12,3210.876445781189
2007-11-13,3300.627582012811
2007-11-14,3281.128872492297
2007-11-15,3244.5814721406246
2007-11-16,3271.1537432135133
2007-11-19,3221.133294568538
2007-11-20,3239.090923165835
2007-11-21,3191.9103489493396
2007-11-22,3194.7747763647853
2007-11-23,3239.289768626859
2007-11-26,3182.277641847576
2007-11-27,3219.2199229395887
2007-11-28,3304.000979375707
2007-11-29,3306.895603903239
2007-11-30,3306.866284370405
2007-12-03,3290.547894117355
2007-12-04,3274.152557874307
2007-12-05,3322.912099275977
2007-12-06,3371.098299762225
2007-12-07,3372.4365146883883
2007-12-10,3394.60878054839
2007-12-11,3312.2873569351327
2007-12-12,3340.042140916475
2007-12-13,3340.885236922929
2007-12-14,3303.792185438037
2007-12-17,3245.709290726088
2007-12-18,3260.3394072720607
2007-12-19,3265.888965018471
2007-12-20,3297.388724510164
2007-12-21,3354.952357236839
2007-12-24,3382.0098544080465
2007-12-25,3382.0098544080465
2007-12-26,3388.745843604601
2007-12-27,3345.29638634902
2007-12-28,3353.4066455922116
2007-12-31,3326.762760484355
2008-01-01,3326.762760484355
2008-01-02,3286.013917394837
2008-01-03,3289.545647951769
2008-01-04,3190.1467831483674
2008-01-07,3182.8970821879325
2008-01-08,3129.7970657470364
2008-01-09,3167.596769172528
2008-01-10,3186.7201563562544
2008-01-11,3133.500604870089
2008-01-14,3178.242747762224
2008-01-15,3094.8844502578
2008-01-16,3056.7215876166533
2008-01-17,2979.029974009211
2008-01-18,2976.9082948429677
2008-01-21,2963.9584029701764
2008-01-22,2935.464105429462
2008-01-23,2963.746357023623
2008-01-24,3018.824234210134
2008-01-25,2983.1522494338956
2008-01-28,3022.7804299575973
2008-01-29,3032.0513699839416
2008-01-30,3019.432645501314
2008-01-31,3063.339788132617
2008-02-01,3105.065452809343
2008-02-04,3078.6685655136343
2008-02-05,2987.471343222564
2008-02-06,2959.7253232406333
2008-02-07,2977.211197890437
2008-02-08,2992.6183827411696
2008-02-11,3028.1663514966267
2008-02-12,3037.441193235403
2008-02-13,3086.828932919462
2008-02-14,3048.69947508632
2008-02-15,3041.6389685114214
2008-02-18,3040.309980020109
2008-02-19,3044.689242678868
2008-02-20,3076.1478703184152
2008-02-21,3042.453509110749
2008-02-22,3059.9273453564674
2008-02-25,3106.226320495339
2008-02-26,3134.503586856231
2008-02-27,3134.108471185073
2008-02-28,3123.666482234282
2008-02-29,3044.3753289266324
2008-03-03,3045.2817112547227
2008-03-04,3038.548024915031
2008-03-05,3066.441514626641
2008-03-06,3010.417033543625
2008-03-07,2980.8667238330013
2008-03-10,2924.50850366415
2008-03-11,3014.4952461526864
2008-03-12,2998.28580852391
2008-03-13,3024.896835845529
2008-03-14,2969.9777326268295
2008-03-17,2922.326969440782
2008-03-18,3027.904306435549
2008-03-19,2939.804731236311
2008-03-20,2979.2795422571076
2008-03-21,2979.2795422571076
2008-03-24,3045.241234871328
2008-03-25,3071.9320538931674
2008-03-26,3058.6960674953334
2008-03-27,3019.4495359397047
2008-03-28,2998.4651239973655
2008-03-31,3015.048592272049
2008-04-01,3103.7179658190203
2008-04-02,3105.2917026238847
2008-04-03,3114.424920213436
2008-04-04,3130.972363096334
2008-04-07,3129.6934731928413
2008-04-08,3122.1355811596272
2008-04-09,3101.9112445137916
2008-04-10,3133.338010105476
2008-04-11,3070.6050834087814
2008-04-14,3071.0606105349843
2008-04-15,3083.4248351173683
2008-04-16,3163.610377607921
2008-04-17,3156.535101113817
2008-04-18,3223.61092615262
2008-04-21,3237.876642377213
2008-04-22,3202.8672623096795
2008-04-23,3212.123765984384
2008-04-24,3214.5202647707565
2008-04-25,3231.9793953325748
2008-04-28,3226.950516317636
2008-04-29,3209.2833709868178
2008-04-30,3199.214320457749
2008-05-01,3248.5089585559376
2008-05-02,3258.9671396522344
2008-05-05,3257.9980187478027
2008-05-06,3289.4663508320596
2008-05-07,3247.3928826181145
2008-05-08,3274.428946080458
2008-05-09,3258.926115420373
2008-05-12,3293.930916282418
2008-05-13,3299.714292022067
2008-05-14,3304.9950613514206
2008-05-15,3349.575724096952
2008-05-16,3364.5965338766605
2008-05-19,3359.8426731317954
2008-05-20,3341.821630551246
2008-05-21,3284.3080470205587
2008-05-22,3291.7209118424903
2008-05-23,3258.841834184314
2008-05-26,3259.4702697903085
2008-05-27,3280.331134186388
2008-05-28,3305.6802360465895
2008-05-29,3316.8501053174523
2008-05-30,3331.6431222936576
2008-06-02,3304.7675097568267
2008-06-03,3290.7829561478925
2008-06-04,3296.127339496708
2008-06-05,3364.339359088864
2008-06-06,3283.1648984417557
2008-06-09,3293.39047731938
2008-06-10,3272.9113793747624
2008-06-11,3227.056195551125
2008-06-12,3231.3057107585196
2008-06-13,3283.4537716171953
2008-06-16,3295.131060464422
2008-06-17,3289.011918671831
2008-06-18,3265.733825947539
2008-06-19,3275.493349869441
2008-06-20,3214.257131587775
2008-06-23,3226.1011127319734
2008-06-24,3195.6054746223544
2008-06-25,3212.317640906404
2008-06-26,3129.579545175686
2008-06-27,3129.019614325105
2008-06-30,3126.62199412649
2008-07-01,3133.400035271965
2008-07-02,3058.7661689669694
2008-07-03,3054.59239394189
2008-07-04,3051.150507736505
2008-07-07,3035.6006929914556
2008-07-08,3069.0618981139105
2008-07-09,3009.7182226805485
2008-07-10,3041.718545193739
2008-07-11,3020.914353945616
2008-07-14,3019.6205451563565
2008-07-15,2995.4229905503216
2008-07-16,3040.416289335061
2008-07-17,3054.190724998793
2008-07-18,3040.5605648348537
2008-07-21,3055.6042974829898
2008-07-22,3063.43676640518
2008-07-23,3055.222988688685
2008-07-24,2995.547730853091
2008-07-25,3023.603123258538
2008-07-28,2978.8937473285405
2008-07-29,3025.080069128604
2008-07-30,3080.4728426330144
2008-07-31,3041.322920918706
2008-08-01,3014.5750751390874
2008-08-04,2980.158663009781
2008-08-05,3034.2097317298985
2008-08-06,3065.545617697873
2008-08-07,3030.634430591922
2008-08-08,3075.5569831358175
2008-08-11,3084.3537384670053
2008-08-12,3074.454498380398
2008-08-13,3088.656158114002
2008-08-14,3100.864942003198
2008-08-15,3097.771262772354
2008-08-18,3063.6675675480938
2008-08-19,3046.496071891915
2008-08-20,3070.2939701413716
2008-08-21,3088.1814973610017
2008-08-22,3110.799502027383
2008-08-25,3054.4683707056533
2008-08-26,3064.6036004908874
2008-08-27,3089.833791528294
2008-08-28,3118.122109217668
2008-08-29,3068.720737954288
2008-09-01,3066.495496799515
2008-09-02,3021.8012938328425
2008-09-03,2991.176817442802
2008-09-04,2905.1136242335024
2008-09-05,2908.2419681330243
2008-09-08,2927.1356832180672
2008-09-09,2831.4934135173285
2008-09-10,2867.0911870902246
2008-09-11,2912.736849221255
2008-09-12,2938.361377306354
2008-09-15,2820.0215780755134
2008-09-16,2853.3880363495637
2008-09-17,2731.662122705398
2008-09-18,2815.339469795722
2008-09-19,2914.344984112881
2008-09-22,2824.7096786009765
2008-09-23,2780.309344261363
2008-09-24,2779.9396042637272
2008-09-25,2816.5228532913256
2008-09-26,2800.7256425878477
2008-09-29,2566.7025571188874
2008-09-30,2683.4133780612783
2008-10-01,2643.3633434673943
2008-10-02,2500.1841985032274
2008-10-03,2474.4135077481974
2008-10-06,2362.1996983606978
2008-10-07,2239.345434145137
2008-10-08,2235.41054311439
2008-10-09,2107.7004613072213
2008-10-10,2053.4015645267036
2008-10-13,2288.113079257695
2008-10-14,2244.455037578689
2008-10-15,2036.0530040193066
2008-10-16,2117.489957554308
2008-10-17,2121.185830697549
2008-10-20,2218.676517032005
2008-10-21,2134.392591627461
2008-10-22,2003.851306901696
2008-10-23,2003.536305641566
2008-10-24,1943.5359709149031
2008-10-27,1864.787616089229
2008-10-28,2058.3872445397806
2008-10-29,2073.702241637066
2008-10-30,2146.7796953361794
2008-10-31,2172.2995870447135
2008-11-03,2162.8148484778108
2008-11-04,2250.542915980009
2008-11-05,2144.847372931914
2008-11-06,2036.755719339685
2008-11-07,2088.4801207281903
2008-11-10,2066.731121733618
2008-11-11,2010.0333809518586
2008-11-12,1903.8793169850944
2008-11-13,2029.1459088887852
2008-11-14,1938.2387861905033
2008-11-17,1887.2038538402915
2008-11-18,1904.0470833788124
2008-11-19,1795.3815751310906
2008-11-20,1675.9282521530063
2008-11-21,1786.930748941143
2008-11-24,1893.597757244385
2008-11-25,1894.524602972662
2008-11-26,1964.1789724071075
2008-11-27,1965.27482578037
2008-11-28,1983.5182352721974
2008-12-01,1819.8962512460416
2008-12-02,1867.8236317921308
2008-12-03,1906.446229804715
2008-12-04,1850.831989214781
2008-12-05,1909.224737412575
2008-12-08,1979.9596596712097
2008-12-09,1946.3174812345692
2008-12-10,1974.2694128076132
2008-12-11,1927.3199062205952
2008-12-12,1936.7411304863924
2008-12-15,1923.6584302962224
2008-12-16,2012.0895859697146
2008-12-17,2004.9537684498255
2008-12-18,1972.1795333812292
2008-12-19,1979.0037903747173
2008-12-22,1940.6805779066597
2008-12-23,1928.2531267793731
2008-12-24,1934.2950910288444
2008-12-25,1934.2950910288444
2008-12-26,1941.680736444742
2008-12-29,1938.8526853354992
2008-12-30,1983.4045824096454
2008-12-31,2006.7963277668457
2009-01-01,2006.7963277668457
2009-01-02,2076.7423399643076
2009-01-05,2084.566931516081
2009-01-06,2106.171143700715
2009-01-07,2048.7622077469805
2009-01-08,2058.744021766186
2009-01-09,2015.3608546360608
2009-01-12,1972.1425739045837
2009-01-13,1977.020751355708
2009-01-14,1914.7208526301195
2009-01-15,1933.3606538231245
2009-01-16,1955.6787662101235
2009-01-19,1952.768710994106
2009-01-20,1863.168977336598
2009-01-21,1932.8944916116511
2009-01-22,1907.914019203403
2009-01-23,1923.5695722771354
2009-01-26,1939.9792017522454
2009-01-27,1956.333597587116
2009-01-28,2013.9460238374782
2009-01-29,1963.7068821867797
2009-01-30,1921.2276158657924
2009-02-02,1922.1605734056282
2009-02-03,1958.3081164690213
2009-02-04,1958.354086943709
2009-02-05,1997.8007915462933
2009-02-06,2041.4685175035327
2009-02-09,2042.4151502229556
2009-02-10,1965.185819504728
2009-02-11,1969.1080565604504
2009-02-12,1981.3051977555679
2009-02-13,1970.1364706323734
2009-02-16,1969.7384154952729
2009-02-17,1894.5689979903652
2009-02-18,1895.8261846366315
2009-02-19,1878.392832564985
2009-02-20,1864.6222848320374
2009-02-23,1796.4108278227384
2009-02-24,1852.458107356164
2009-02-25,1831.2689863938738
2009-02-26,1803.4990036123925
2009-02-27,1779.4886655745936
2009-03-02,1700.1985023762056
2009-03-03,1699.3991260021057
2009-03-04,1745.0094087770028
2009-03-05,1685.8763399914112
2009-03-06,1682.809312326231
2009-03-09,1659.3330834766743
2009-03-10,1748.8614340775487
2009-03-11,1759.305411783628
2009-03-12,1816.1551135167886
2009-03-13,1828.7310564568165
2009-03-16,1818.3330989336387
2009-03-17,1871.9113943747423
2009-03-18,1891.489922220622
2009-03-19,1889.988095995009
2009-03-20,1861.8496179193692
2009-03-23,1972.7038463628048
2009-03-24,1942.7285388361263
2009-03-25,1950.6132458737284
2009-03-26,2003.0132331079408
2009-03-27,1960.1699464460276
2009-03-30,1908.373082514394
2009-03-31,1926.0006815859513
2009-04-01,1950.0909440080654
2009-04-02,2007.2524324088254
2009-04-03,2021.7898247248552
2009-04-06,2007.7264926386267
2009-04-07,1962.9906421235216
2009-04-08,1993.8110489245319
2009-04-09,2046.6823899085625
2009-04-10,2046.6823899085625
2009-04-13,2046.0450547021305
2009-04-14,2022.6186421748966
2009-04-15,2030.2229785341733
2009-04-16,2067.6973683857236
2009-04-17,2073.2530588525487
2009-04-20,2005.0385458516716
2009-04-21,2033.0194921090651
2009-04-22,2028.4185217523102
2009-04-23,2043.1662912371887
2009-04-24,2082.2530011656995
2009-04-27,2067.8742922885554
2009-04-28,2061.0418084735093
2009-04-29,2101.9365545677465
2009-04-30,2102.553838900913
2009-05-01,2113.073903230549
2009-05-04,2171.5238322441082
2009-05-05,2167.549073040053
2009-05-06,2183.2084748237608
2009-05-07,2153.8866133468755
2009-05-08,2186.6781554125987
2009-05-11,2161.7303151923143
2009-05-12,2162.571292867558
2009-05-13,2110.7259703191667
2009-05-14,2127.3396643020096
2009-05-15,2113.905232789475
2009-05-18,2167.911502477363
2009-05-19,2176.944988627059
2009-05-20,2181.009312539428
2009-05-21,2139.5698688772372
2009-05-22,2142.8491667209137
2009-05-25,2143.7017176727013
2009-05-26,2199.6296609823735
2009-05-27,2170.1474614790886
2009-05-28,2199.32760738635
2009-05-29,2228.5275582197887
2009-06-01,2293.5982544836734
2009-06-02,2299.518660090608
2009-06-03,2268.139978284689
2009-06-04,2286.249008779098
2009-06-05,2285.1183174907346
2009-06-08,2276.7427671890605
2009-06-09,2293.1789332188623
2009-06-10,2287.4874438992965
2009-06-11,2298.767554740932
2009-06-12,2292.8052427817242
2009-06-15,2240.580595277092
2009-06-16,2213.4446331294866
2009-06-17,2215.8186772266276
2009-06-18,2227.769326958301
2009-06-19,2239.5908795510913
2009-06-22,2169.499920909067
2009-06-23,2173.797153239013
2009-06-24,2196.185688570667
2009-06-25,2244.1571387552267
2009-06-26,2244.119178073736
2009-06-29,2256.966711709098
