Date,PACIFIC GROWTH
2006-03-22,1144.5495654501192
2006-03-23,1136.037496659867
2006-03-24,1140.832555987203
2006-03-27,1154.7426599864962
2006-03-28,1157.8374943872225
2006-03-29,1159.6638657842075
2006-03-30,1181.2178543185028
2006-03-31,1180.4876825456936
2006-04-03,1201.1828590950158
2006-04-04,1202.1288840297816
2006-04-05,1202.3141597354106
2006-04-06,1223.427905901346
2006-04-07,1223.7431901065072
2006-04-10,1214.0804705815797
2006-04-11,1210.772487808418
2006-04-12,1192.587460665732
2006-04-13,1192.7766678472865
2006-04-14,1193.368873130773
2006-04-17,1189.39211096494
2006-04-18,1206.0707758685328
2006-04-19,1214.4412833537447
2006-04-20,1212.0230250686107
2006-04-21,1218.5847547687854
2006-04-24,1211.524803524775
2006-04-25,1217.7956169465149
2006-04-26,1222.2716187022654
2006-04-27,1231.0803467653814
2006-04-28,1219.3051653385496
2006-05-01,1231.5371081024048
2006-05-02,1241.5159554059817
2006-05-03,1241.536202322263
2006-05-04,1238.8307803838195
2006-05-05,1251.954193636149
2006-05-08,1274.104143616075
2006-05-09,1273.2710165331594
2006-05-10,1267.2208620955896
2006-05-11,1260.2072182971997
2006-05-12,1246.6714449360086
2006-05-15,1233.5396997154076
2006-05-16,1209.8812788327534
2006-05-17,1219.760511665986
2006-05-18,1192.764109242724
2006-05-19,1181.015315017906
2006-05-22,1159.3744630052133
2006-05-23,1142.837580008019
2006-05-24,1149.4771010307104
2006-05-25,1138.7429518716476
2006-05-26,1154.4381748373332
2006-05-29,1158.8160701464847
2006-05-30,1162.4838339885848
2006-05-31,1132.8086253210977
2006-06-01,1131.8950619382374
2006-06-02,1154.5100204812331
2006-06-05,1148.3997866967113
2006-06-06,1112.0273756778429
2006-06-07,1087.9064201056383
2006-06-08,1051.127477926763
2006-06-09,1068.218884402835
2006-06-12,1069.3134428886926
2006-06-13,1022.314111600116
2006-06-14,1028.5014130182244
2006-06-15,1043.3926788467968
2006-06-16,1081.263896711495
2006-06-19,1065.6720643447134
2006-06-20,1054.6371903063653
2006-06-21,1054.1363468337056
2006-06-22,1079.1118443775456
2006-06-23,1075.0154275208442
2006-06-26,1077.4032600229414
2006-06-27,1081.8743653922752
2006-06-28,1064.9259337503154
2006-06-29,1082.8633700101946
2006-06-30,1127.9655072035257
2006-07-03,1132.1759069864536
2006-07-04,1138.271987777579
2006-07-05,1119.9770061112804
2006-07-06,1114.8808603282143
2006-07-07,1125.080024317409
2006-07-10,1136.2113762418023
2006-07-11,1127.5549144135568
2006-07-12,1108.7535583643576
2006-07-13,1100.8454337310466
2006-07-14,1069.3126032692708
2006-07-17,1061.0028386104918
2006-07-18,1031.5421256855636
2006-07-19,1034.5475693981377
2006-07-20,1072.7118717359676
2006-07-21,1068.78107457923
2006-07-24,1060.1942126318315
2006-07-25,1073.8581132511956
2006-07-26,1064.1900028833795
2006-07-27,1091.5278494304382
2006-07-28,1108.5030057202673
2006-07-31,1119.8017494200576
2006-08-01,1108.1329731719393
2006-08-02,1111.4779026502483
2006-08-03,1108.8835955378577
2006-08-04,1115.2127039335146
2006-08-07,1090.3119217334945
2006-08-08,1103.4012757982368
2006-08-09,1109.9757579194822
2006-08-10,1110.5631408734487
2006-08-11,1103.0053186339128
2006-08-14,1113.482435266613
2006-08-15,1118.807543828062
2006-08-16,1137.4880712051827
2006-08-17,1144.7241091629273
2006-08-18,1149.0627194790793
2006-08-21,1139.6566074911632
2006-08-22,1147.2822673530488
2006-08-23,1146.2887191360876
2006-08-24,1132.6365781062036
2006-08-25,1121.8460313070643
2006-08-28,1111.369448774826
2006-08-29,1125.4350863339237
2006-08-30,1122.438546247309
2006-08-31,1135.031223730623
2006-09-01,1136.3652190181658
2006-09-04,1158.9150919341546
2006-09-05,1160.392797598842
2006-09-06,1147.4617572722061
2006-09-07,1130.4436879266775
2006-09-08,1130.8836580211525
2006-09-11,1104.6663179733112
2006-09-12,1094.670819561562
2006-09-13,1096.5505300430502
2006-09-14,1106.9966897220318
2006-09-15,1101.6193198584579
2006-09-18,1100.3908112962126
2006-09-19,1107.006724054994
2006-09-20,1088.8093531999352
2006-09-21,1099.3982726410925
2006-09-22,1092.9445912625324
2006-09-25,1085.6592308866727
2006-09-26,1079.2622877763222
2006-09-27,1106.210353187942
2006-09-28,1111.6177435689626
2006-09-29,1117.3284404344467
2006-10-02,1127.2986051762202
2006-10-03,1121.064159193485
2006-10-04,1106.9302813456966
2006-10-05,1129.7943285087308
2006-10-06,1121.8293983567826
2006-10-09,1119.6567207875778
2006-10-10,1119.921181305524
2006-10-11,1111.9450585811849
2006-10-12,1107.896501991016
2006-10-13,1117.41883858271
2006-10-16,1137.498660250049
2006-10-17,1138.286855989076
2006-10-18,1137.6304892926878
2006-10-19,1138.8384125906994
2006-10-20,1141.238436252148
2006-10-23,1146.94060911701
2006-10-24,1148.390350744755
2006-10-25,1148.2364540301157
2006-10-26,1163.4073868542828
2006-10-27,1161.5876423478512
2006-10-30,1147.6619299392808
2006-10-31,1147.0207414298593
2006-11-01,1154.2394528938146
2006-11-02,1149.6735201652493
2006-11-03,1141.4974391141718
2006-11-06,1138.9079494795376
2006-11-07,1148.814457683356
2006-11-08,1126.9862040136256
2006-11-09,1116.163659534504
2006-11-10,1119.5253124423464
2006-11-13,1105.2231872802433
2006-11-14,1126.9104749678238
2006-11-15,1123.8884748184041
2006-11-16,1116.374384717774
2006-11-17,1114.3596898311416
2006-11-20,1084.6717449861726
2006-11-21,1088.5939521443875
2006-11-22,1117.5511415065819
2006-11-23,1120.793285539939
2006-11-24,1112.9179478393837
2006-11-27,1121.168234239734
2006-11-28,1118.0100429514916
2006-11-29,1136.7693768836225
2006-11-30,1157.4612464836734
2006-12-01,1161.1072442765678
2006-12-04,1160.2174334667366
2006-12-05,1157.9105621476203
2006-12-06,1169.1554932797371
2006-12-07,1172.5839480787984
2006-12-08,1164.784451664883
2006-12-11,1157.578936730296
2006-12-12,1161.144805866831
2006-12-13,1162.067616171987
2006-12-14,1172.3065845757885
2006-12-15,1176.937845571281
2006-12-18,1176.1978142621456
2006-12-19,1162.0207611886258
2006-12-20,1174.2979802717396
2006-12-21,1172.894351025412
2006-12-22,1170.925022206514
2006-12-25,1168.5060769524953
2006-12-26,1170.9435665164244
2006-12-27,1176.737135549255
2006-12-28,1177.0919317441437
2006-12-29,1178.0555812488778
2007-01-01,1178.0555812488778
2007-01-02,1184.6784514163662
2007-01-03,1179.6501688240091
2007-01-04,1180.4762487930957
2007-01-05,1172.6613024050534
2007-01-08,1170.7452412190207
2007-01-09,1177.7185825788229
2007-01-10,1156.5359553793787
2007-01-11,1149.7481653695697
2007-01-12,1170.0230845897622
2007-01-15,1182.4906878707413
2007-01-16,1179.6841695956825
2007-01-17,1185.1454900667416
2007-01-18,1185.0148358091947
2007-01-19,1182.4267318870532
2007-01-22,1193.6346467364967
2007-01-23,1195.4422798095986
2007-01-24,1198.2419461067873
2007-01-25,1194.293045824115
2007-01-26,1184.0499184848818
2007-01-29,1182.6277517956244
2007-01-30,1185.4159501879917
2007-01-31,1184.4232962718222
2007-02-01,1196.9928526902395
2007-02-02,1195.8655815711588
2007-02-05,1187.839943028325
2007-02-06,1192.0064031905051
2007-02-07,1188.3950718933336
2007-02-08,1182.3147358440133
2007-02-09,1191.0758468096883
2007-02-12,1188.7832281577737
2007-02-13,1196.1882092696665
2007-02-14,1212.2144797540163
2007-02-15,1231.2256126913362
2007-02-16,1232.5648774931483
2007-02-19,1235.8562438809324
2007-02-20,1232.136879385959
2007-02-21,1228.0412785500755
2007-02-22,1237.142617073545
2007-02-23,1248.5840226568678
2007-02-26,1253.5098380048028
2007-02-27,1257.4184779493892
2007-02-28,1216.580699309714
2007-03-01,1213.3392531018476
2007-03-02,1206.9675946121263
2007-03-05,1171.0388231855493
2007-03-06,1189.832540658573
2007-03-07,1187.9476158407083
2007-03-08,1197.80507005664
2007-03-09,1202.6969140811173
2007-03-12,1217.5524546227064
2007-03-13,1213.6578049183627
2007-03-14,1182.6828237022476
2007-03-15,1190.9169209744475
2007-03-16,1186.6587722272047
2007-03-19,1194.4981682495725
2007-03-20,1207.4757335923998
2007-03-21,1205.0984134124783
2007-03-22,1226.0447003018198
2007-03-23,1228.114743256904
2007-03-26,1232.9879212014523
2007-03-27,1227.5785169203116
2007-03-28,1226.7257725452935
2007-03-29,1218.1663197646142
2007-03-30,1221.1857882762586
2007-04-02,1206.5884143483947
2007-04-03,1217.8964305150625
2007-04-04,1240.6631722359948
2007-04-05,1237.2352192239807
2007-04-06,1235.9374455276811
2007-04-09,1241.7264613347663
2007-04-10,1248.0294325793593
2007-04-11,1248.2612341769868
2007-04-12,1242.1152555008064
2007-04-13,1232.7798331747297
2007-04-16,1243.453285024268
2007-04-17,1240.618108713261
2007-04-18,1256.182861456991
2007-04-19,1236.3947796967072
2007-04-20,1237.0983288345608
2007-04-23,1236.5766797419524
2007-04-24,1235.494378149764
2007-04-25,1228.3947883601306
2007-04-26,1232.849594823111
2007-04-27,1227.0444920049224
2007-04-30,1225.8033121291555
2007-05-01,1215.47941102555
2007-05-02,1222.5416459570417
2007-05-03,1222.495102363492
2007-05-04,1226.7233636418298
2007-05-07,1251.4846466398947
2007-05-08,1252.4335694754411
2007-05-09,1264.863488293632
2007-05-10,1258.462687668083
2007-05-11,1248.2301628313303
2007-05-14,1253.7420033091407
2007-05-15,1239.6983176370866
2007-05-16,1233.4350096307892
2007-05-17,1231.8053231492656
2007-05-18,1223.9342257096803
2007-05-21,1231.8234785822815
2007-05-22,1246.8216008530821
2007-05-23,1255.8945249004496
2007-05-24,1250.2655577452801
2007-05-25,1235.406106366164
2007-05-28,1239.5389994377647
2007-05-29,1248.6907839984103
2007-05-30,1242.8642071063746
2007-05-31,1257.1557126595387
2007-06-01,1264.7427425123565
2007-06-04,1273.3922688256011
2007-06-05,1276.2330050552778
2007-06-06,1279.9176930455064
2007-06-07,1278.4115776030153
2007-06-08,1261.3505162686604
2007-06-11,1262.8387651100365
2007-06-12,1259.6698769743152
2007-06-13,1250.618533306662
2007-06-14,1256.7839242715559
2007-06-15,1263.1926170644758
2007-06-18,1278.8780359343282
2007-06-19,1281.7198605562403
2007-06-20,1281.7898392716986
2007-06-21,1285.9797125587888
2007-06-22,1277.3658566872036
2007-06-25,1270.657836748958
2007-06-26,1272.6946384186494
2007-06-27,1254.1687550954584
2007-06-28,1261.3505966362438
2007-06-29,1271.524924809462
2007-07-02,1286.06351344762
2007-07-03,1289.2903560475188
2007-07-04,1292.2413476217775
2007-07-05,1296.7619273381722
2007-07-06,1291.885068165875
2007-07-09,1303.542128366225
2007-07-10,1309.1042566741328
2007-07-11,1297.229459423351
2007-07-12,1293.2554565278372
2007-07-13,1310.65324887235
2007-07-16,1310.679741070212
2007-07-17,1306.5074212658583
2007-07-18,1296.0854234946314
2007-07-19,1304.0278231165298
2007-07-20,1319.9123598709734
2007-07-23,1310.9633718516766
2007-07-24,1323.8198064186945
2007-07-25,1315.472438600664
2007-07-26,1309.271067237645
2007-07-27,1273.3366491096485
2007-07-30,1282.262414814897
2007-07-31,1281.758116512504
2007-08-01,1248.180755906885
2007-08-02,1249.4654980561047
2007-08-03,1259.431461955953
2007-08-06,1251.0709333392722
2007-08-07,1245.5739555365146
2007-08-08,1258.0330331287678
2007-08-09,1274.3852732414844
2007-08-10,1240.5851755114463
2007-08-13,1233.791297646117
2007-08-14,1235.1549070565168
2007-08-15,1201.2306368507857
2007-08-16,1187.8633294736692
2007-08-17,1136.9394521237034
2007-08-20,1178.943856028803
2007-08-21,1199.6279834880268
2007-08-22,1199.6973454893225
2007-08-23,1234.324188952681
2007-08-24,1231.56813983785
2007-08-27,1240.3584810684094
2007-08-28,1242.846150485571
2007-08-29,1219.4099587876517
2007-08-30,1226.4083603598956
2007-08-31,1254.2478216155855
2007-09-03,1253.9503749054804
2007-09-04,1248.688621873119
2007-09-05,1242.0418008645959
2007-09-06,1245.6719191378506
2007-09-07,1252.9912572600585
2007-09-10,1228.7133037645006
2007-09-11,1233.089912734403
2007-09-12,1233.6652166403405
2007-09-13,1220.901226714043
2007-09-14,1244.3590342364118
2007-09-17,1239.7788348467652
2007-09-18,1212.1877280296765
2007-09-19,1263.6068865417878
2007-09-20,1279.6067888088364
2007-09-21,1265.8698721854532
2007-09-24,1280.50082144776
2007-09-25,1299.6586004031785
2007-09-26,1299.8015323245836
2007-09-27,1334.2143421014393
2007-09-28,1343.6447983164962
2007-10-01,1337.8798019488002
2007-10-02,1358.520280824401
2007-10-03,1362.3259627147918
2007-10-04,1353.2766054074814
2007-10-05,1361.3663436431266
2007-10-08,1356.5455030398675
2007-10-09,1368.518627694398
2007-10-10,1372.0439662439253
2007-10-11,1384.844756286253
2007-10-12,1371.1265286955422
2007-10-15,1373.2081255178284
2007-10-16,1351.5350808296832
2007-10-17,1340.1479613016268
2007-10-18,1364.6846101901403
2007-10-19,1349.9622839221063
2007-10-22,1321.5915185915853
2007-10-23,1332.7127810749228
2007-10-24,1335.1010835884288
2007-10-25,1329.4840777196393
2007-10-26,1359.3287727755899
2007-10-29,1383.7439280367335
2007-10-30,1379.4648647193585
2007-10-31,1380.5822155849414
2007-11-01,1394.1166357184363
2007-11-02,1363.004325474235
2007-11-05,1339.7392843041582
2007-11-06,1345.5201926024822
2007-11-07,1353.1664165153977
2007-11-08,1321.7207698951404
2007-11-09,1321.9294135426805
2007-11-12,1290.3962797456325
2007-11-13,1288.9700497206773
2007-11-14,1316.1720730479594
2007-11-15,1307.2379900622539
2007-11-16,1283.8072561847323
2007-11-19,1282.7542169609883
2007-11-20,1289.2250462969218
2007-11-21,1270.0829646413183
2007-11-22,1263.9481910505224
2007-11-23,1270.9807423030866
2007-11-26,1302.5024238657804
2007-11-27,1303.2142025443545
2007-11-28,1291.4071433663635
2007-11-29,1326.8580232350023
2007-11-30,1333.6226163599574
2007-12-03,1334.3229682262286
2007-12-04,1326.5666015096572
2007-12-05,1320.6128022039732
2007-12-06,1336.1774666079523
2007-12-07,1341.868485352547
2007-12-10,1337.8493781312206
2007-12-11,1352.1660530576162
2007-12-12,1333.5868643906808
2007-12-13,1307.1227657679713
2007-12-14,1282.1734116151063
2007-12-17,1249.7442624279583
2007-12-18,1244.7292104921316
2007-12-19,1236.6761163890203
2007-12-20,1237.5786321316139
2007-12-21,1251.0357015361983
2007-12-24,1255.0326114598572
2007-12-25,1274.6499350643833
2007-12-26,1284.2282616866273
2007-12-27,1283.0427345111052
2007-12-28,1276.2486323884154
2007-12-31,1290.0210464172421
2008-01-01,1290.0210464172421
2008-01-02,1305.9570534204202
2008-01-03,1303.5029025766835
2008-01-04,1276.8676379062335
2008-01-07,1247.182427555397
2008-01-08,1246.1400103170934
2008-01-09,1258.7852133028323
2008-01-10,1245.594759253625
2008-01-11,1227.3488078856042
2008-01-14,1232.8397693876573
2008-01-15,1219.7620415547663
2008-01-16,1166.8517159382739
2008-01-17,1185.8037219270332
2008-01-18,1190.8598348048624
2008-01-21,1149.8727622567055
2008-01-22,1074.3561007609912
2008-01-23,1118.5777950800639
2008-01-24,1143.7193193996484
2008-01-25,1194.8424902380473
2008-01-28,1155.2434836828913
2008-01-29,1173.271726732721
2008-01-30,1159.829108109409
2008-01-31,1183.9127776730977
2008-02-01,1192.7431622170961
2008-02-04,1213.5647404602266
2008-02-05,1198.3888703223747
2008-02-06,1146.1715616608826
2008-02-07,1148.3791502351676
2008-02-08,1128.9322935782732
2008-02-11,1127.1408878762643
2008-02-12,1129.5341498656742
2008-02-13,1123.3179943358311
2008-02-14,1170.2960046126423
2008-02-15,1173.3937699735757
2008-02-18,1169.6934784114392
2008-02-19,1185.9587173619277
2008-02-20,1147.9538588852668
2008-02-21,1179.5306092272708
2008-02-22,1175.5323886339609
2008-02-25,1195.038924495436
2008-02-26,1201.539764218374
2008-02-27,1229.4003359075589
2008-02-28,1227.2434466618263
2008-02-29,1212.8738994445657
2008-03-03,1171.905542156887
2008-03-04,1169.4015077443773
2008-03-05,1161.8177152248725
2008-03-06,1188.6256699557357
2008-03-07,1149.494510727073
2008-03-10,1127.5972458285912
2008-03-11,1125.7412451743837
2008-03-12,1150.6758168418582
2008-03-13,1130.7299681190852
2008-03-14,1124.5496885619773
2008-03-17,1106.4870724423845
2008-03-18,1104.3580227458285
2008-03-19,1126.6103561495072
2008-03-20,1108.9288459562367
2008-03-21,1119.9133305362002
2008-03-24,1110.8662018669863
2008-03-25,1146.2562228379875
2008-03-26,1163.8816531860905
2008-03-27,1152.69003575945
2008-03-28,1168.5473742729994
2008-03-31,1147.9975249295164
2008-04-01,1140.8812094365703
2008-04-02,1182.1940121287312
2008-04-03,1205.8744391784635
2008-04-04,1209.60868121797
2008-04-07,1223.7212482174366
2008-04-08,1203.2473695825602
2008-04-09,1190.3376610867726
2008-04-10,1191.5517138130842
2008-04-11,1212.7072137206394
2008-04-14,1182.7312519248767
2008-04-15,1184.7747133323278
2008-04-16,1206.0424134890511
2008-04-17,1217.6561849524592
2008-04-18,1200.4537762154268
2008-04-21,1247.9476512382587
2008-04-22,1232.6581802583344
2008-04-23,1241.1458136744795
2008-04-24,1230.8006919026416
2008-04-25,1247.1242069338603
2008-04-28,1251.7085475123051
2008-04-29,1259.1448938337646
2008-04-30,1248.8640442213596
2008-05-01,1246.179757379931
2008-05-02,1268.4997914727612
2008-05-05,1275.091433523973
2008-05-06,1282.4419727585785
2008-05-07,1276.6753744628895
2008-05-08,1276.0564138207424
2008-05-09,1260.7874268054377
2008-05-12,1264.98874425063
2008-05-13,1270.9571930398834
2008-05-14,1275.8589277640153
2008-05-15,1293.3561374273374
2008-05-16,1306.3030900345495
2008-05-19,1314.776202065827
2008-05-20,1317.0403863152972
2008-05-21,1301.6165145863101
2008-05-22,1298.2260017853332
2008-05-23,1297.665743629127
2008-05-26,1272.3970422615137
2008-05-27,1281.9025389534504
2008-05-28,1260.237736037951
2008-05-29,1279.0602952522488
2008-05-30,1285.738107440518
2008-06-02,1311.0591163310773
2008-06-03,1290.0902452665384
2008-06-04,1303.9747869467576
2008-06-05,1277.850772595442
2008-06-06,1296.2030387900174
2008-06-09,1268.4454757570215
2008-06-10,1236.7554761414947
2008-06-11,1244.2235841217969
2008-06-12,1205.1088135990926
2008-06-13,1216.099389492526
2008-06-16,1238.0450946184656
2008-06-17,1243.3116487345112
2008-06-18,1254.2178446689811
2008-06-19,1232.5191904517123
2008-06-20,1221.899492917101
2008-06-23,1210.9885878714706
2008-06-24,1219.6199876783453
2008-06-25,1206.1240343566078
2008-06-26,1214.929499404925
2008-06-27,1202.4063228948955
2008-06-30,1202.1711663799194
2008-07-01,1195.3849326717395
2008-07-02,1178.7433724681653
2008-07-03,1159.7796035469946
2008-07-04,1163.8645772300124
2008-07-07,1162.642006238236
2008-07-08,1138.8623481302604
2008-07-09,1146.0468694629285
2008-07-10,1148.8124584838915
2008-07-11,1162.9371371436596
2008-07-14,1157.5156139467285
2008-07-15,1149.1756860568655
2008-07-16,1142.4193992368287
2008-07-17,1145.3940130349374
2008-07-18,1122.7522782129927
2008-07-21,1134.414194108252
2008-07-22,1155.3204165598809
2008-07-23,1159.697623015739
2008-07-24,1170.0131748953918
2008-07-25,1137.1171426871126
2008-07-28,1142.9181249059814
2008-07-29,1123.7264106540888
2008-07-30,1137.1692738758975
2008-07-31,1139.2572170953847
2008-08-01,1117.3124138655987
2008-08-04,1096.216359295896
2008-08-05,1079.0294851855454
2008-08-06,1092.1598769009079
2008-08-07,1078.573743740078
2008-08-08,1070.001988200067
2008-08-11,1083.1094389852278
2008-08-12,1077.4458994958018
2008-08-13,1062.09746047428
2008-08-14,1059.2675099579883
2008-08-15,1050.3306671507626
2008-08-18,1062.3686608231867
2008-08-19,1041.8192147806667
2008-08-20,1048.3487430491039
2008-08-21,1053.473558305554
2008-08-22,1039.6028584665853
2008-08-25,1058.7505608625904
2008-08-26,1047.7628922438978
2008-08-27,1048.9484554305093
2008-08-28,1049.917344656893
2008-08-29,1080.7177723187785
2008-09-01,1062.98770594883
2008-09-02,1040.5398812043993
2008-09-03,1033.4326347849708
2008-09-04,1016.2469582764749
2008-09-05,994.3985875943769
2008-09-08,1028.4237399922524
2008-09-09,1004.8655773121469
2008-09-10,992.7218290038959
2008-09-11,973.1310301640565
2008-09-12,992.4069317032765
2008-09-15,994.8763068008859
2008-09-16,955.2655766006069
2008-09-17,957.6789814308779
2008-09-18,938.0572072891098
2008-09-19,979.4492080691315
2008-09-22,1010.8743613168677
2008-09-23,1007.5787527128936
2008-09-24,1002.8716654628877
2008-09-25,990.6701980743096
2008-09-26,982.5210660280601
2008-09-29,966.5945806290061
2008-09-30,913.2453483372273
2008-10-01,934.0209229406657
2008-10-02,910.9100739033627
2008-10-03,886.4187305892981
2008-10-06,858.3458415569601
2008-10-07,843.9630991421384
2008-10-08,778.9640193789775
2008-10-09,791.8033829951058
2008-10-10,731.105973323283
2008-10-13,742.8535721652252
2008-10-14,822.3091660515779
2008-10-15,814.9719432695691
2008-10-16,737.9935486750287
2008-10-17,744.0903386294814
2008-10-20,775.1900816968879
2008-10-21,802.6646451529832
2008-10-22,758.4553912961815
2008-10-23,737.773784001767
2008-10-24,697.960386078855
2008-10-27,651.6330324550705
2008-10-28,669.8477021525342
2008-10-29,702.5877244817733
2008-10-30,761.2653719643894
2008-10-31,735.3872961759523
2008-11-03,745.7283343552436
2008-11-04,771.3474776621687
2008-11-05,820.6310596640374
2008-11-06,775.8024885365418
2008-11-07,754.8278368201183
2008-11-10,783.7463979968285
2008-11-11,755.8202801123709
2008-11-12,753.3939606501797
2008-11-13,712.9895027876078
2008-11-14,721.1909772716195
2008-11-17,719.1358124189685
2008-11-18,693.3261835941086
2008-11-19,681.6542685465333
2008-11-20,643.0181037441503
2008-11-21,664.7738450686918
2008-11-24,663.8523750467696
2008-11-25,695.0165390896236
2008-11-26,688.7958362220074
2008-11-27,699.9571237632524
2008-11-28,709.1220649711119
2008-12-01,707.0471099716652
2008-12-02,675.5820595807493
2008-12-03,688.346239643065
2008-12-04,683.5660746222337
2008-12-05,683.2348498017942
2008-12-08,709.1387697151152
2008-12-09,714.5438305458867
2008-12-10,729.2807908516693
2008-12-11,742.0000398407059
2008-12-12,714.3523258593102
2008-12-15,747.6719390158867
2008-12-16,738.3572683410382
2008-12-17,767.8722774872223
2008-12-18,763.8024423150127
2008-12-19,755.6600714402608
2008-12-22,755.3519917433067
2008-12-23,750.3257750348362
2008-12-24,741.420357739403
2008-12-25,745.6607858378948
2008-12-26,750.7367748587386
2008-12-29,761.8806550750157
2008-12-30,765.0829276491272
2008-12-31,766.6481886365434
2009-01-01,766.6481886365434
2009-01-02,768.2482978414508
2009-01-05,770.6921142513883
2009-01-06,763.3979902005727
2009-01-07,777.3096420915916
2009-01-08,761.4633218548526
2009-01-09,765.1311088698617
2009-01-12,764.055713570019
2009-01-13,731.0245539590413
2009-01-14,737.0835986543851
2009-01-15,707.0413245812292
2009-01-16,718.9241911888146
2009-01-19,720.9602247075366
2009-01-20,704.1417293788618
2009-01-21,703.7516516292454
2009-01-22,709.1885139645599
2009-01-23,682.461945319527
2009-01-26,679.5067307469864
2009-01-27,712.5518245680069
2009-01-28,709.7995810489381
2009-01-29,719.5630139374355
2009-01-30,700.7499845102884
2009-02-02,682.1417114993994
2009-02-03,685.8252157414889
2009-02-04,692.9246057596606
2009-02-05,685.5913419055794
2009-02-06,688.6330456275598
2009-02-09,683.6531533350126
2009-02-10,683.2621411722823
2009-02-11,683.2469132179193
2009-02-12,670.2088308040999
2009-02-13,671.9606816671687
2009-02-16,672.0486321616611
2009-02-17,654.1198545162755
2009-02-18,640.5422249126112
2009-02-19,640.119771713358
2009-02-20,627.1187114375209
2009-02-23,626.3828334521378
2009-02-24,610.918524577277
2009-02-25,619.0765126446
2009-02-26,613.1339515866845
2009-02-27,622.5158698970986
2009-03-02,602.0611742316761
2009-03-03,593.0823308135134
2009-03-04,593.9963653037753
2009-03-05,603.7565290695198
2009-03-06,592.4648081706281
2009-03-09,580.2748644165766
2009-03-10,584.0780712776451
2009-03-11,603.1418416472851
2009-03-12,587.195536703321
2009-03-13,608.2706129322706
2009-03-16,617.8914623629458
2009-03-17,628.8357186949966
2009-03-18,634.03407151237
2009-03-19,663.261658992643
2009-03-20,651.9759524131688
2009-03-23,670.9137664751488
2009-03-24,684.8550818534266
2009-03-25,686.70641882105
2009-03-26,696.934847140099
2009-03-27,696.327389513656
2009-03-30,672.4585324015441
2009-03-31,655.800909547797
2009-04-01,664.7616979200353
2009-04-02,693.6263980494701
2009-04-03,694.018588926951
2009-04-06,690.9777981528989
2009-04-07,690.033011193284
2009-04-08,677.2066529769781
2009-04-09,695.3168731306855
2009-04-10,694.6866512514658
2009-04-13,695.269130259069
2009-04-14,703.4499813352512
2009-04-15,696.5741816184783
2009-04-16,696.76062647676
2009-04-17,704.0191227806054
2009-04-20,702.4103774448303
2009-04-21,690.6745644953569
2009-04-22,691.6550269895068
2009-04-23,702.5135759071716
2009-04-24,701.2984834973056
2009-04-27,704.8537920198162
2009-04-28,689.8347625795076
2009-04-29,693.6321082675036
2009-04-30,711.1864973325977
2009-05-01,710.344943852327
2009-05-04,721.1463610207102
2009-05-05,725.8885756286323
2009-05-06,728.3336455104443
2009-05-07,757.0308498958572
2009-05-08,764.9742415772139
2009-05-11,774.9181706972415
2009-05-12,770.9418418545749
2009-05-13,774.5107829420554
2009-05-14,751.8531547438126
2009-05-15,769.291985656685
2009-05-18,753.3633324330559
2009-05-19,772.2527354724455
2009-05-20,779.4004651811495
2009-05-21,776.3094599858149
2009-05-22,773.2674473611454
2009-05-25,775.9214366166384
2009-05-26,778.3367830714704
2009-05-27,787.5107222575461
2009-05-28,774.6276780812519
2009-05-29,791.3219292125069
2009-06-01,799.2502290273269
2009-06-02,807.0181732532778
2009-06-03,811.2515098801388
2009-06-04,798.253150101194
2009-06-05,798.3522584772597
2009-06-08,792.971930294115
2009-06-09,793.9491320517661
2009-06-10,808.2750622683927
2009-06-11,814.6387186555039
2009-06-12,817.6299885805535
2009-06-15,808.1036113168933
2009-06-16,795.7887716169124
2009-06-17,800.3901259054126
2009-06-18,789.813720975774
2009-06-19,794.3450780703383
2009-06-22,798.1275103836012
2009-06-23,780.9415800829424
2009-06-24,785.8139329831656
2009-06-25,793.4130975496237
2009-06-26,809.0135678712141
2009-06-29,799.2899089797
2009-06-30,806.325951757113
2009-07-01,802.1030476797436
2009-07-02,800.2369607584551
2009-07-03,796.216121148653
2009-07-06,792.8150872256814
2009-07-07,789.5254164665774
2009-07-08,779.0540772069867
2009-07-09,779.3622443570787
2009-07-10,781.3046863345483
2009-07-13,763.5202265364153
2009-07-14,780.3628964645374
2009-07-15,783.6417224701776
2009-07-16,791.9867755823441
2009-07-17,795.252768863056
2009-07-20,800.3206807013407
2009-07-21,821.3189116045565
2009-07-22,824.8264934324499
2009-07-23,823.2716454811804
2009-07-24,832.2300683868516
2009-07-27,837.2574651424852
2009-07-28,846.8514283210374
2009-07-29,838.5662208115411
2009-07-30,844.7725169672162
2009-07-31,860.3512295067043
2009-08-03,868.2329424177792
2009-08-04,868.7287406676402
2009-08-05,860.2677943357965
2009-08-06,865.8035348242075
2009-08-07,849.7868710193803
2009-08-10,857.1025167804352
2009-08-11,868.4781603528108
2009-08-12,858.3927031619935
2009-08-13,875.0944341719712
2009-08-14,883.4958352862021
2009-08-17,858.8287931522412
2009-08-18,858.1734581794689
2009-08-19,857.9541476439077
2009-08-20,868.195793127438
2009-08-21,858.5749438639442
2009-08-24,880.7770676661722
2009-08-25,879.6456892912908
2009-08-26,885.5728702966488
2009-08-27,882.9429813900721
2009-08-28,891.2778883328746
2009-08-31,889.219031929244
2009-09-01,890.8276575355434
