Date,EASEA INDEX (EAFE ex JAPAN) GROWTH
2006-01-31,2947.280143783253
2006-02-01,2962.6682284366584
2006-02-02,2934.682703261624
2006-02-03,2915.4800459256185
2006-02-06,2910.9792353536945
2006-02-07,2892.267384433601
2006-02-08,2881.5354710133097
2006-02-09,2914.2703864391424
2006-02-10,2892.36125392174
2006-02-13,2895.283404048217
2006-02-14,2887.2804458649575
2006-02-15,2900.0327066525615
2006-02-16,2907.0035390140865
2006-02-17,2921.256218363794
2006-02-20,2938.961815528598
2006-02-21,2934.2637946720492
2006-02-22,2940.8150056139466
2006-02-23,2946.854569402887
2006-02-24,2939.707762822749
2006-02-27,2948.3742947904725
2006-02-28,2922.9733264588776
2006-03-01,2949.7687957492517
2006-03-02,2946.31381297539
2006-03-03,2955.670268622091
2006-03-06,2967.303002046087
2006-03-07,2923.05553828069
2006-03-08,2913.1094972564933
2006-03-09,2940.8483465990594
2006-03-10,2947.757599247993
2006-03-13,2983.7979059827953
2006-03-14,3007.1801133026115
2006-03-15,3022.4433535688063
2006-03-16,3048.611608166495
2006-03-17,3051.36867010914
2006-03-20,3057.0967401091216
2006-03-21,3035.8596666039834
2006-03-22,3050.55498752993
2006-03-23,3024.4269543454334
2006-03-24,3047.878029120071
2006-03-27,3033.9397958199916
2006-03-28,3033.015480409318
2006-03-29,3017.114318518121
2006-03-30,3075.0608772850915
2006-03-31,3049.012843329362
2006-04-03,3081.8582660857824
2006-04-04,3100.167288798037
2006-04-05,3116.5420982723867
2006-04-06,3119.5462162346635
2006-04-07,3083.7628663160976
2006-04-10,3094.7239110705877
2006-04-11,3077.5421868863477
2006-04-12,3065.589228462989
2006-04-13,3071.1428752388233
2006-04-14,3071.1428752388233
2006-04-17,3115.916014296558
2006-04-18,3122.4597280968596
2006-04-19,3171.5416594203425
2006-04-20,3169.740030434054
2006-04-21,3196.1326073621117
2006-04-24,3191.2976821870466
2006-04-25,3192.6246386473167
2006-04-26,3212.219257966329
2006-04-27,3222.1059997728153
2006-04-28,3218.391563443893
2006-05-01,3235.6146650612327
2006-05-02,3264.6445816352707
2006-05-03,3239.411999595905
2006-05-04,3269.0435914655886
2006-05-05,3310.3251329589148
2006-05-08,3308.437024140579
2006-05-09,3333.7964096308756
2006-05-10,3329.1011071956495
2006-05-11,3328.0579347876564
2006-05-12,3283.6118580341026
2006-05-15,3214.595421034376
2006-05-16,3224.2498295034266
2006-05-17,3138.4581490058426
2006-05-18,3125.14413445904
2006-05-19,3091.254792993999
2006-05-22,3033.0658207713045
2006-05-23,3111.5851809948063
2006-05-24,3050.5688789997366
2006-05-25,3086.7644888508325
2006-05-26,3136.2731414243603
2006-05-29,3148.572854191842
2006-05-30,3119.312371857842
2006-05-31,3119.700345253788
2006-06-01,3121.9754071246875
2006-06-02,3159.3719082411067
2006-06-05,3149.0200216379544
2006-06-06,3054.0662389174568
2006-06-07,3055.236305951236
2006-06-08,2938.148391362743
2006-06-09,2987.234546947018
2006-06-12,2954.473687674112
2006-06-13,2880.519515059456
2006-06-14,2899.0431784482685
2006-06-15,2969.986589251038
2006-06-16,2962.9016928456476
2006-06-19,2961.13657470714
2006-06-20,2978.880235528656
2006-06-21,2999.0297655877866
2006-06-22,3000.933454433986
2006-06-23,2992.1918176177815
2006-06-26,2991.2016125157015
2006-06-27,2987.2119048835643
2006-06-28,2970.2965531622153
2006-06-29,3025.2576840562842
2006-06-30,3130.5125571620656
2006-07-03,3152.270376715078
2006-07-04,3156.0189198153466
2006-07-05,3100.7439555372825
2006-07-06,3135.8682461580074
2006-07-07,3149.400087460496
2006-07-10,3138.92982888144
2006-07-11,3115.1338606884856
2006-07-12,3114.921174458324
2006-07-13,3073.2611385048363
2006-07-14,3018.631991679794
2006-07-17,2974.5028106032178
2006-07-18,2962.7373891751345
2006-07-19,3034.39278613228
2006-07-20,3068.7663584785278
2006-07-21,3046.5969465043113
2006-07-24,3081.0812027064717
2006-07-25,3090.660054460343
2006-07-26,3097.252283358792
2006-07-27,3148.539375421804
2006-07-28,3167.3899852632253
2006-07-31,3159.8060068697955
2006-08-01,3132.862105888867
2006-08-02,3171.9713299406744
2006-08-03,3142.9701463464285
2006-08-04,3192.0019662575455
2006-08-07,3149.3535159857265
2006-08-08,3144.368619853694
2006-08-09,3171.327792652422
2006-08-10,3125.6013291381814
2006-08-11,3129.4032839540337
2006-08-14,3149.2648664034364
2006-08-15,3182.598884963726
2006-08-16,3217.245881437095
2006-08-17,3230.33863380362
2006-08-18,3211.933707326977
2006-08-21,3234.47130681319
2006-08-22,3221.363035614782
2006-08-23,3204.2158822335523
2006-08-24,3206.922126457763
2006-08-25,3196.7194133332678
2006-08-28,3218.7366080404604
2006-08-29,3221.498433718628
2006-08-30,3260.122015447995
2006-08-31,3251.727698709035
2006-09-01,3266.2287331658626
2006-09-04,3294.600976641249
2006-09-05,3273.2110400389884
2006-09-06,3231.5322471733116
2006-09-07,3185.5916770754466
2006-09-08,3178.645207235311
2006-09-11,3154.6570476516235
2006-09-12,3185.321095948805
2006-09-13,3194.726682700054
2006-09-14,3211.4705741629923
2006-09-15,3189.7493520292737
2006-09-18,3204.3975506444995
2006-09-19,3193.536322650657
2006-09-20,3214.5375447500346
2006-09-21,3231.4192350915796
2006-09-22,3217.4510076677107
2006-09-25,3194.8158275558717
2006-09-26,3219.788673377784
2006-09-27,3250.9447214043457
2006-09-28,3254.0861490204056
2006-09-29,3246.089389738166
2006-10-02,3263.9225365274447
2006-10-03,3251.0709898958426
2006-10-04,3247.8342216692126
2006-10-05,3270.4892677498297
2006-10-06,3246.119022814763
2006-10-09,3257.8878234338363
2006-10-10,3264.6798581003072
2006-10-11,3273.210367554742
2006-10-12,3291.077429723531
2006-10-13,3292.127900256458
2006-10-16,3307.855328381889
2006-10-17,3287.3333067378453
2006-10-18,3309.9664950651163
2006-10-19,3335.143208822511
2006-10-20,3352.6812730004212
2006-10-23,3349.5441007195072
2006-10-24,3349.4923855652833
2006-10-25,3374.762779306702
2006-10-26,3382.4102995372455
2006-10-27,3381.3975767605316
2006-10-30,3371.758925680081
2006-10-31,3379.8962575184314
2006-11-01,3398.712478142254
2006-11-02,3388.9499251640314
2006-11-03,3381.8182743076127
2006-11-06,3419.2531330793468
2006-11-07,3460.344637498586
2006-11-08,3439.071231306187
2006-11-09,3443.019033058555
2006-11-10,3454.2040983274096
2006-11-13,3442.100312342291
2006-11-14,3435.691851500594
2006-11-15,3455.9436590865043
2006-11-16,3462.340002452113
2006-11-17,3443.139427096859
2006-11-20,3448.9463189566636
2006-11-21,3458.3812803278747
2006-11-22,3492.4186240704917
2006-11-23,3489.9795084711686
2006-11-24,3501.8958983210573
2006-11-27,3462.403215120445
2006-11-28,3452.0469968375096
2006-11-29,3502.2263041886276
2006-11-30,3511.0162185960967
2006-12-01,3505.82509710744
2006-12-04,3524.4081623836264
2006-12-05,3542.9239213432224
2006-12-06,3546.4599376586607
2006-12-07,3563.690889998205
2006-12-08,3567.028302191078
2006-12-11,3558.1031140831114
2006-12-12,3575.65555870075
2006-12-13,3593.7919792022103
2006-12-14,3604.7109075710673
2006-12-15,3601.1884026088073
2006-12-18,3594.984460638613
2006-12-19,3594.1566448503363
2006-12-20,3610.636815385522
2006-12-21,3599.4572357916777
2006-12-22,3584.6227215998997
2006-12-25,3584.6227215998997
2006-12-26,3578.6268318615007
2006-12-27,3612.212297273327
2006-12-28,3620.047168068516
2006-12-29,3627.5766108726452
2007-01-01,3627.5766108726452
2007-01-02,3694.312978691909
2007-01-03,3669.447922796391
2007-01-04,3623.5986607591353
2007-01-05,3573.4617666159734
2007-01-08,3570.8114805643177
2007-01-09,3579.8660845462923
2007-01-10,3543.5784149113883
2007-01-11,3590.1408877576655
2007-01-12,3621.2418877256687
2007-01-15,3644.8642318040743
2007-01-16,3627.8744864140394
2007-01-17,3636.5487640380957
2007-01-18,3637.762768558192
2007-01-19,3653.952621573643
2007-01-22,3649.4272066789176
2007-01-23,3668.9009166689843
2007-01-24,3676.5210047377172
2007-01-25,3672.1890426729124
2007-01-26,3631.6891838413044
2007-01-29,3647.588753298357
2007-01-30,3669.262992970873
2007-01-31,3659.610339219754
2007-02-01,3711.0602844712453
2007-02-02,3722.5008089654693
2007-02-05,3711.9761750505068
2007-02-06,3732.57462886377
2007-02-07,3766.68671540459
2007-02-08,3743.124451039582
2007-02-09,3749.9594863704624
2007-02-12,3721.7466203545446
2007-02-13,3739.706876739754
2007-02-14,3806.972316289587
2007-02-15,3814.655623594615
2007-02-16,3802.9279995902957
2007-02-19,3821.8509553237855
2007-02-20,3812.1446507953865
2007-02-21,3780.1859291559244
2007-02-22,3788.266961052871
2007-02-23,3813.1974212635087
2007-02-26,3827.9573049685714
2007-02-27,3734.515766910848
2007-02-28,3667.766338634322
2007-03-01,3624.5377194783
2007-03-02,3618.687458990998
2007-03-05,3543.026469116396
2007-03-06,3586.4803756009737
2007-03-07,3622.99750441522
2007-03-08,3662.218517511925
2007-03-09,3670.678137672133
2007-03-12,3683.657458982175
2007-03-13,3655.503713933968
2007-03-14,3577.0495561590114
2007-03-15,3661.5948059404504
2007-03-16,3686.256158694486
2007-03-19,3733.20974783492
2007-03-20,3760.7088557146117
2007-03-21,3782.9129066572195
2007-03-22,3846.2248020647644
2007-03-23,3841.4678837811753
2007-03-26,3827.578740088075
2007-03-27,3826.0065663272662
2007-03-28,3806.4265815367294
2007-03-29,3842.297880777563
2007-03-30,3843.1643411327477
2007-04-02,3869.1344164996913
2007-04-03,3913.6982850156555
2007-04-04,3929.465581878637
2007-04-05,3946.2413387880924
2007-04-06,3946.2413387880924
2007-04-09,3926.5399920621544
2007-04-10,3976.3934313714994
2007-04-11,3969.4000021213146
2007-04-12,3965.466522463046
2007-04-13,3994.3598149279205
2007-04-16,4045.9015693408624
2007-04-17,4052.9132283797103
2007-04-18,4038.7311223833144
2007-04-19,4033.7604811621977
2007-04-20,4074.029721250258
2007-04-23,4066.351565787984
2007-04-24,4044.40286010078
2007-04-25,4080.4902114214697
2007-04-26,4071.9224349483384
2007-04-27,4062.3340821845736
2007-04-30,4067.2278742664184
2007-05-01,4049.8067318161075
2007-05-02,4072.708605472931
2007-05-03,4075.3337858448676
2007-05-04,4122.752175879028
2007-05-07,4142.116045543756
2007-05-08,4086.1611326026205
2007-05-09,4111.1595766078635
2007-05-10,4077.2526493600867
2007-05-11,4087.6179455272277
2007-05-14,4092.0519280292247
2007-05-15,4113.822334059968
2007-05-16,4106.558460629469
2007-05-17,4096.075677427455
2007-05-18,4125.513062717657
2007-05-21,4110.664208252802
2007-05-22,4111.939010531981
2007-05-23,4146.943097205433
2007-05-24,4107.206221956498
2007-05-25,4108.516349972495
2007-05-28,4113.091759139047
2007-05-29,4123.724995578873
2007-05-30,4101.629357727115
2007-05-31,4143.729577378065
2007-06-01,4167.058831368509
2007-06-04,4180.037652618238
2007-06-05,4165.624935207
2007-06-06,4093.6716927935868
2007-06-07,4039.802438203221
2007-06-08,4000.8665337791435
2007-06-11,4038.161336882988
2007-06-12,4018.185119549179
2007-06-13,4029.078472022905
2007-06-14,4091.832553202913
2007-06-15,4159.583261369311
2007-06-18,4161.717596018401
2007-06-19,4150.746077691251
2007-06-20,4166.004869353138
2007-06-21,4125.27661012409
2007-06-22,4123.97325259281
2007-06-25,4122.3719068667015
2007-06-26,4100.646179532479
2007-06-27,4072.1228755638776
2007-06-28,4127.283843819845
2007-06-29,4158.970857512727
2007-07-02,4184.983879431662
2007-07-03,4220.258851337495
2007-07-04,4245.392540717663
2007-07-05,4225.616029762555
2007-07-06,4249.788347678733
2007-07-09,4270.00839302571
2007-07-10,4251.941184485865
2007-07-11,4262.037422043064
2007-07-12,4310.637206787709
2007-07-13,4326.779093197857
2007-07-16,4328.9858884590485
2007-07-17,4314.392365733545
2007-07-18,4272.235149031143
2007-07-19,4325.382869200479
2007-07-20,4298.260458004513
2007-07-23,4313.925429608961
2007-07-24,4265.511844425105
2007-07-25,4194.9679213798845
2007-07-26,4079.032547692749
2007-07-27,4020.5087671814636
2007-07-30,4030.726643454145
2007-07-31,4107.74968816851
2007-08-01,4031.923685032837
2007-08-02,4062.8778351195297
2007-08-03,4047.8170069541293
2007-08-06,4013.4149626548083
2007-08-07,4041.2162322525264
2007-08-08,4146.141744874498
2007-08-09,4064.1860746940597
2007-08-10,3937.035750021669
2007-08-13,3991.2293335390877
2007-08-14,3937.4539080560344
2007-08-15,3877.8194424285466
2007-08-16,3708.956002760796
2007-08-17,3781.537388851526
2007-08-20,3831.7450761668097
2007-08-21,3842.2483214409945
2007-08-22,3924.7225790697244
2007-08-23,3970.2909287998004
2007-08-24,4003.6275258099854
2007-08-27,4021.9561801897707
2007-08-28,3961.275073620898
2007-08-29,3978.133324741044
2007-08-30,4029.6622847956883
2007-08-31,4087.847173479507
2007-09-03,4091.6441050168373
2007-09-04,4112.986035706843
2007-09-05,4067.7263600117494
2007-09-06,4098.820867140879
2007-09-07,4044.0705048621235
2007-09-10,4010.0555520908297
2007-09-11,4092.370618639058
2007-09-12,4121.11311742761
2007-09-13,4154.388813824679
2007-09-14,4117.088487696327
2007-09-17,4064.041484969183
2007-09-18,4113.42776043194
2007-09-19,4255.601934224056
2007-09-20,4278.499366564603
2007-09-21,4300.266618199688
2007-09-24,4323.40027378171
2007-09-25,4293.054704175015
2007-09-26,4318.978240404068
2007-09-27,4359.518212602888
2007-09-28,4386.111210094697
2007-10-01,4430.204643947468
2007-10-02,4423.331167609101
2007-10-03,4423.369170016598
2007-10-04,4408.068082342119
2007-10-05,4453.519679548879
2007-10-08,4424.629214233899
2007-10-09,4454.736303727227
2007-10-10,4493.214417603227
2007-10-11,4550.210701661346
2007-10-12,4528.047132742215
2007-10-15,4507.786892928001
2007-10-16,4439.606154857269
2007-10-17,4489.19707164939
2007-10-18,4494.136421319504
2007-10-19,4454.9380685153355
2007-10-22,4352.951805314621
2007-10-23,4440.9886122490125
2007-10-24,4412.914522064624
2007-10-25,4487.774339797616
2007-10-26,4542.663910144229
2007-10-29,4586.052401572057
2007-10-30,4559.700138016563
2007-10-31,4606.211177684437
2007-11-01,4559.322001777633
2007-11-02,4541.481608115572
2007-11-05,4502.670633365924
2007-11-06,4555.096440626908
2007-11-07,4573.8800251296725
2007-11-08,4568.5147911653985
2007-11-09,4503.324157344179
2007-11-12,4423.399746891804
2007-11-13,4444.938620987702
2007-11-14,4505.680349740036
2007-11-15,4423.331774924111
2007-11-16,4388.411927810417
2007-11-19,4309.531488424196
2007-11-20,4383.62597578198
2007-11-21,4282.869753554653
2007-11-22,4322.372208979226
2007-11-23,4376.858427485268
2007-11-26,4389.585554046312
2007-11-27,4361.377398358848
2007-11-28,4442.316916801142
2007-11-29,4482.026267346759
2007-11-30,4511.451048618878
2007-12-03,4488.1461019337185
2007-12-04,4459.301590832032
2007-12-05,4496.600598153388
2007-12-06,4485.622172581676
2007-12-07,4525.66729646067
2007-12-10,4561.765834537418
2007-12-11,4556.329293598764
2007-12-12,4555.691654058833
2007-12-13,4438.934256090107
2007-12-14,4393.813190742846
2007-12-17,4292.946999521423
2007-12-18,4291.964407610986
2007-12-19,4272.831353531728
2007-12-20,4268.987577830616
2007-12-21,4348.37186028073
2007-12-24,4369.856457330816
2007-12-25,4369.856457330816
2007-12-26,4394.069721330148
2007-12-27,4419.843776756684
2007-12-28,4447.835740730787
2007-12-31,4433.724004957359
2008-01-01,4433.724004957359
2008-01-02,4409.852122716827
2008-01-03,4386.034247323318
2008-01-04,4320.744092147943
2008-01-07,4277.3065455357355
2008-01-08,4318.543435524923
2008-01-09,4255.146144011633
2008-01-10,4234.162836048453
2008-01-11,4207.905487956545
2008-01-14,4244.158235281447
2008-01-15,4137.861911840593
2008-01-16,4031.25210521514
2008-01-17,4022.7953151515517
2008-01-18,3987.0923546050135
2008-01-21,3737.539246570089
2008-01-22,3802.657247910579
2008-01-23,3719.671995478619
2008-01-24,3929.4689192193277
2008-01-25,3971.5011630271542
2008-01-28,3943.5939516099393
2008-01-29,3995.1482701029995
2008-01-30,3970.843887401685
2008-01-31,3998.3717742771087
2008-02-01,4092.398915659084
2008-02-04,4109.640867285903
2008-02-05,3950.8723174615325
2008-02-06,3961.104439934308
2008-02-07,3853.5932011178943
2008-02-08,3878.8070889206597
2008-02-11,3850.827994678138
2008-02-12,3993.9785970688954
2008-02-13,3981.16527646716
2008-02-14,4028.22588982859
2008-02-15,3980.6428643183995
2008-02-18,4030.1537185823045
2008-02-19,4066.7235737165993
2008-02-20,3994.112208117698
2008-02-21,4060.171806037208
2008-02-22,4040.3419546024243
2008-02-25,4096.165806000435
2008-02-26,4154.421931979735
2008-02-27,4225.5076487238985
2008-02-28,4179.104995257047
2008-02-29,4122.699191434698
2008-03-03,4070.555547554083
2008-03-04,4030.874443993982
2008-03-05,4099.516574670214
2008-03-06,4100.822495226055
2008-03-07,4043.5328182786666
2008-03-10,3985.591192376303
2008-03-11,3990.374076773922
2008-03-12,4078.5122055210104
2008-03-13,4059.3321835536494
2008-03-14,4046.584914110055
2008-03-17,3905.197631740527
2008-03-18,4012.990696485817
2008-03-19,3953.9496569002717
2008-03-20,3856.933089273092
2008-03-21,3856.933089273092
2008-03-24,3855.3525141179293
2008-03-25,4013.8327161932193
2008-03-26,4043.5030876045025
2008-03-27,4097.161919408019
2008-03-28,4073.2821724039163
2008-03-31,4086.084612270161
2008-04-01,4124.024125870424
2008-04-02,4165.992790632862
2008-04-03,4178.530727331173
2008-04-04,4229.733883086348
2008-04-07,4266.273598627877
2008-04-08,4217.906800429348
2008-04-09,4210.983545320613
2008-04-10,4198.605598396654
2008-04-11,4153.295200898209
2008-04-14,4119.570674548184
2008-04-15,4140.35166254346
2008-04-16,4246.6069466808085
2008-04-17,4204.883416336265
2008-04-18,4226.43935215517
2008-04-21,4258.0859159527845
2008-04-22,4263.6352022475585
2008-04-23,4290.230863791056
2008-04-24,4249.470333344945
2008-04-25,4280.391656194931
2008-04-28,4292.67042496552
2008-04-29,4233.405627165552
2008-04-30,4258.039775418952
2008-05-01,4236.362235974823
2008-05-02,4293.506178876106
2008-05-05,4308.784034029107
2008-05-06,4321.627392270205
2008-05-07,4311.699958251142
2008-05-08,4330.9050927308
2008-05-09,4293.939576171567
2008-05-12,4325.158589210631
2008-05-13,4327.744518354464
2008-05-14,4348.876026947793
2008-05-15,4377.1492773870705
2008-05-16,4425.903822309759
2008-05-19,4477.45225933969
2008-05-20,4411.549438650126
2008-05-21,4417.279898339118
2008-05-22,4415.807138958097
2008-05-23,4357.290426564443
2008-05-26,4344.935673211959
2008-05-27,4324.942132707231
2008-05-28,4340.405996707532
2008-05-29,4336.9943966205565
2008-05-30,4345.037164410679
2008-06-02,4318.64855125695
2008-06-03,4328.641471897568
2008-06-04,4286.410494868673
2008-06-05,4281.647874092313
2008-06-06,4277.585490672206
2008-06-09,4262.56733605431
2008-06-10,4163.279323695434
2008-06-11,4119.851117044506
2008-06-12,4102.597489813907
2008-06-13,4100.205903342837
2008-06-16,4127.170860118128
2008-06-17,4159.109814145414
2008-06-18,4130.794580929999
2008-06-19,4118.460830897279
2008-06-20,4085.637399806991
2008-06-23,4056.5086264046377
2008-06-24,4049.3938484475884
2008-06-25,4063.5220823677446
2008-06-26,4026.48281670857
2008-06-27,4013.831410694267
2008-06-30,4050.86652378039
2008-07-01,3972.841067134805
2008-07-02,3944.630705564611
2008-07-03,3911.885348065081
2008-07-04,3884.7064839676405
2008-07-07,3920.2275350238515
2008-07-08,3866.9880343854516
2008-07-09,3943.014505017814
2008-07-10,3877.631156116436
2008-07-11,3829.6801624853397
2008-07-14,3855.976138278558
2008-07-15,3808.996143421725
2008-07-16,3801.251539781434
2008-07-17,3890.2300659842085
2008-07-18,3895.9415099695934
2008-07-21,3931.7997145395084
2008-07-22,3924.6620485212925
2008-07-23,3936.2642683656723
2008-07-24,3865.6376980857704
2008-07-25,3867.132713916291
2008-07-28,3870.097631221177
2008-07-29,3854.4253569337534
2008-07-30,3904.1782291160603
2008-07-31,3916.6732740448424
2008-08-01,3843.072280293086
2008-08-04,3819.509219339209
2008-08-05,3834.5183701720475
2008-08-06,3854.5373907170524
2008-08-07,3836.2783550648946
2008-08-08,3780.3276660629604
2008-08-11,3800.7628229101365
2008-08-12,3758.045078212125
2008-08-13,3687.015896053271
2008-08-14,3724.665064068098
2008-08-15,3684.982475360741
2008-08-18,3686.025132577726
2008-08-19,3614.9308391464233
2008-08-20,3646.7458082294356
2008-08-21,3660.6217835180732
2008-08-22,3697.974701933984
2008-08-25,3677.920339115481
2008-08-26,3658.519155341964
2008-08-27,3681.73093320847
2008-08-28,3721.7655548495914
2008-08-29,3734.7733736975133
2008-09-01,3682.1083048902046
2008-09-02,3679.970340092074
2008-09-03,3596.791304031027
2008-09-04,3500.1443219962753
2008-09-05,3397.5025655668805
2008-09-08,3473.739854452364
2008-09-09,3413.288080212472
2008-09-10,3368.8753853312073
2008-09-11,3323.3899723264153
2008-09-12,3449.4091704536513
2008-09-15,3375.9771946595
2008-09-16,3291.3527467188
2008-09-17,3252.571752357403
2008-09-18,3290.819197991091
2008-09-19,3481.6379592377343
2008-09-22,3497.860276227924
2008-09-23,3452.5898029906234
2008-09-24,3413.759257721002
2008-09-25,3451.485280141595
2008-09-26,3376.4692468747858
2008-09-29,3187.8761619916604
2008-09-30,3145.17118853871
2008-10-01,3154.2569757168544
2008-10-02,3045.7365998173177
2008-10-03,3086.749073397118
2008-10-06,2803.9619442184094
2008-10-07,2851.7606827490486
2008-10-08,2678.7349188497496
2008-10-09,2636.6437260887983
2008-10-10,2428.975776427038
2008-10-13,2682.7578409654525
2008-10-14,2771.401225650519
2008-10-15,2591.4745213501833
2008-10-16,2433.334053769349
2008-10-17,2527.1699882243015
2008-10-20,2586.7504987257585
2008-10-21,2559.5473107807015
2008-10-22,2385.822186473338
2008-10-23,2348.9373237211826
2008-10-24,2229.8867093563445
2008-10-27,2178.6001502930453
2008-10-28,2272.888111195214
2008-10-29,2439.8281898006835
2008-10-30,2469.7746055780076
2008-10-31,2501.717775465283
2008-11-03,2546.2936555348283
2008-11-04,2673.9498757529673
2008-11-05,2637.972766458053
2008-11-06,2452.2281001337815
2008-11-07,2487.522726023451
2008-11-10,2529.7790034350937
2008-11-11,2381.8066158336314
2008-11-12,2308.6363998273805
2008-11-13,2289.033357397532
2008-11-14,2327.981717838402
2008-11-17,2263.1901369547772
2008-11-18,2273.3666188955353
2008-11-19,2211.430686566855
2008-11-20,2095.7103635199674
2008-11-21,2055.8558334191353
2008-11-24,2249.752049392277
2008-11-25,2279.1449122678614
2008-11-26,2262.077902759876
2008-11-27,2307.1367315203324
2008-11-28,2317.9438029651433
2008-12-01,2182.6916177066973
2008-12-02,2209.4153268403534
2008-12-03,2220.5544603653166
2008-12-04,2215.1524473549416
2008-12-05,2126.6014436213272
2008-12-08,2290.082392979411
2008-12-09,2307.794797460131
2008-12-10,2326.61546851748
2008-12-11,2357.079379509658
2008-12-12,2324.353625761238
2008-12-15,2379.822305667078
2008-12-16,2407.395260283157
2008-12-17,2494.7057499420234
2008-12-18,2524.510973551274
2008-12-19,2425.287216261252
2008-12-22,2387.9084535105067
2008-12-23,2383.269985021298
2008-12-24,2387.998941765298
2008-12-25,2387.998941765298
2008-12-26,2392.957547385165
2008-12-29,2441.139609197513
2008-12-30,2459.6031687493833
2008-12-31,2447.218055522213
2009-01-01,2447.218055522213
2009-01-02,2514.594663441559
2009-01-05,2524.4330745932525
2009-01-06,2530.602784719878
2009-01-07,2548.9706305638433
2009-01-08,2540.3084356060913
2009-01-09,2493.484384453509
2009-01-12,2417.582677764628
2009-01-13,2362.259223361311
2009-01-14,2281.5560863982114
2009-01-15,2253.0022112653164
2009-01-16,2312.1142870654176
2009-01-19,2287.6568337485933
2009-01-20,2216.0024284262613
2009-01-21,2189.4646871055156
2009-01-22,2187.4046656255646
2009-01-23,2158.901536003431
2009-01-26,2253.1421480218564
2009-01-27,2273.360542016051
2009-01-28,2319.745918525454
2009-01-29,2271.38843542859
2009-01-30,2240.9762780965384
2009-02-02,2188.3288246866105
2009-02-03,2247.487255135972
2009-02-04,2275.36555669181
2009-02-05,2271.22027873137
2009-02-06,2318.0851446089
2009-02-09,2360.3300981889956
2009-02-10,2303.535680073542
2009-02-11,2272.639246267591
2009-02-12,2233.629527530889
2009-02-13,2271.421146716027
2009-02-16,2229.769488549464
2009-02-17,2157.8649197368136
2009-02-18,2144.5618041148887
2009-02-19,2177.1690669764303
2009-02-20,2107.095340619572
2009-02-23,2113.2903553843826
2009-02-24,2086.7633373531635
2009-02-25,2072.4409187983706
2009-02-26,2098.2111362296623
2009-02-27,2065.2416848339394
2009-03-02,1959.34693320844
2009-03-03,1922.8818486237456
2009-03-04,1984.269659762941
2009-03-05,1945.955445711534
2009-03-06,1946.2459920006495
2009-03-09,1929.957340651211
2009-03-10,2020.16418412691
2009-03-11,2030.9325961920742
2009-03-12,2034.812564214451
2009-03-13,2070.3126332467637
2009-03-16,2125.8737177309163
2009-03-17,2110.3539506706184
2009-03-18,2106.496721835443
2009-03-19,2199.8950541449194
2009-03-20,2190.7151577934865
2009-03-23,2244.704860502177
2009-03-24,2258.2527067833203
2009-03-25,2265.3252307758135
2009-03-26,2269.9464295343246
2009-03-27,2211.4778228608575
2009-03-30,2126.307194160292
2009-03-31,2204.8967644960867
2009-04-01,2214.188189477824
2009-04-02,2338.273256556641
2009-04-03,2303.4084741482066
2009-04-06,2289.6968417317858
2009-04-07,2259.3294496024378
2009-04-08,2245.380770011106
2009-04-09,2272.867265377965
2009-04-10,2272.867265377965
2009-04-13,2295.3304578739276
2009-04-14,2307.935725094242
2009-04-15,2300.410414183765
2009-04-16,2329.327569100548
2009-04-17,2326.804773035587
2009-04-20,2252.0633421047255
2009-04-21,2263.3565308728944
2009-04-22,2276.7010674251187
2009-04-23,2287.0406243339453
2009-04-24,2361.976296918187
2009-04-27,2350.3078007150657
2009-04-28,2312.1605816718393
2009-04-29,2379.9283936473184
2009-04-30,2412.308966324133
2009-05-01,2412.5997003331086
2009-05-04,2476.267648472711
2009-05-05,2482.4559980905583
2009-05-06,2510.0672683771436
2009-05-07,2532.6665295269813
2009-05-08,2566.0108234117165
2009-05-11,2561.2954983064524
2009-05-12,2570.550238067084
2009-05-13,2530.993957718313
2009-05-14,2522.443461943353
2009-05-15,2542.6515416192815
2009-05-18,2570.379572182963
2009-05-19,2627.3525118687376
2009-05-20,2673.934154212206
2009-05-21,2629.814208983345
2009-05-22,2655.2385854643885
2009-05-25,2665.3555039546777
2009-05-26,2677.7998007169663
2009-05-27,2687.740225657272
2009-05-28,2662.760950552365
2009-05-29,2708.841900702927
2009-06-01,2772.7755342868923
2009-06-02,2811.1483289495513
2009-06-03,2755.6713585187917
2009-06-04,2736.400189903992
2009-06-05,2727.806037630579
2009-06-08,2682.6834413964198
2009-06-09,2715.8491065768353
2009-06-10,2753.2966061894963
2009-06-11,2788.9479442262977
2009-06-12,2770.9140993540723
2009-06-15,2679.176584967231
2009-06-16,2685.9253816785467
2009-06-17,2630.733803801249
2009-06-18,2656.6420067479335
2009-06-19,2682.1836047970933
2009-06-22,2618.875215766637
2009-06-23,2623.6762586929167
2009-06-24,2684.285034340281
2009-06-25,2647.502504981911
2009-06-26,2683.208885582005
2009-06-29,2710.2661201584365
2009-06-30,2686.8315074445354
2009-07-01,2739.467741922223
2009-07-02,2663.2253099679683
2009-07-03,2653.7164624330853
2009-07-06,2614.837851661206
2009-07-07,2614.307400446121
2009-07-08,2576.2743382232925
2009-07-09,2604.108726706568
2009-07-10,2577.420128273247
2009-07-13,2602.926663693436
2009-07-14,2642.1338546132174
2009-07-15,2729.3944651473766
2009-07-16,2745.88433077631
