Date,EUROPE ex UK GROWTH
2005-12-23,2275.880067897248
2005-12-26,2275.880067897248
2005-12-27,2286.329088014771
2005-12-28,2294.2641753866947
2005-12-29,2290.2041820914674
2005-12-30,2267.1701726529996
2006-01-02,2279.9747715444964
2006-01-03,2325.376650519298
2006-01-04,2369.9439841723997
2006-01-05,2371.222520045922
2006-01-06,2392.0565987244154
2006-01-09,2382.686590488981
2006-01-10,2364.857686433635
2006-01-11,2381.5218694927303
2006-01-12,2371.0262711342375
2006-01-13,2364.968203163822
2006-01-16,2384.561567871748
2006-01-17,2356.766338010409
2006-01-18,2346.391914070904
2006-01-19,2358.970440379235
2006-01-20,2336.6345740268503
2006-01-23,2370.4195581405197
2006-01-24,2366.9604798024793
2006-01-25,2383.8939244833455
2006-01-26,2403.1554323799273
2006-01-27,2403.127472017021
2006-01-30,2389.674927893804
2006-01-31,2404.769932687091
2006-02-01,2417.1680438202193
2006-02-02,2392.978531248377
2006-02-03,2380.854342103073
2006-02-06,2378.8239055997624
2006-02-07,2369.751044859895
2006-02-08,2367.3004416095378
2006-02-09,2391.8543665147017
2006-02-10,2371.156723335356
2006-02-13,2376.3607348072323
2006-02-14,2374.570543731219
2006-02-15,2380.216937480043
2006-02-16,2390.852348637629
2006-02-17,2403.9539762825298
2006-02-20,2411.432989148845
2006-02-21,2405.7858376834756
2006-02-22,2414.2767035573183
2006-02-23,2423.609317594335
2006-02-24,2419.048857150379
2006-02-27,2428.8373059412784
2006-02-28,2405.36426835454
2006-03-01,2431.1721021362523
2006-03-02,2427.808837623753
2006-03-03,2430.6636066862316
2006-03-06,2442.5881192404545
2006-03-07,2406.627813512139
2006-03-08,2399.041537057162
2006-03-09,2420.969644686686
2006-03-10,2430.205225767777
2006-03-13,2459.474977414064
2006-03-14,2478.81190775355
2006-03-15,2489.863242433452
2006-03-16,2515.6351918563787
2006-03-17,2523.1714331173944
2006-03-20,2532.385502553161
2006-03-21,2514.38730005634
2006-03-22,2527.8295422311717
2006-03-23,2503.9368784346048
2006-03-24,2517.0866785881835
2006-03-27,2502.294957422154
2006-03-28,2505.238396650615
2006-03-29,2491.468538016538
2006-03-30,2546.6573944105457
2006-03-31,2527.2239777233285
2006-04-03,2547.2342016390494
2006-04-04,2563.547775466497
2006-04-05,2574.1788573452486
2006-04-06,2570.212505102618
2006-04-07,2532.5174399187067
2006-04-10,2538.815550009147
2006-04-11,2513.9643529901255
2006-04-12,2502.154493926198
2006-04-13,2504.4724965476726
2006-04-14,2504.4724965476726
2006-04-17,2545.4364352271577
2006-04-18,2538.061026168637
2006-04-19,2575.853347891175
2006-04-20,2589.9938675836493
2006-04-21,2607.5307230481108
2006-04-24,2604.8886729922433
2006-04-25,2608.1727632595257
2006-04-26,2627.3367196968325
2006-04-27,2636.744204790257
2006-04-28,2633.69762160167
2006-05-01,2640.4110395299545
2006-05-02,2660.9068130285277
2006-05-03,2634.3340649257075
2006-05-04,2667.819295918671
2006-05-05,2700.788779987741
2006-05-08,2700.8142904495567
2006-05-09,2720.126427986749
2006-05-10,2713.0790518457775
2006-05-11,2704.995807379465
2006-05-12,2667.8921648963114
2006-05-15,2617.93262998235
2006-05-16,2629.286627064625
2006-05-17,2546.4416300038006
2006-05-18,2539.1569304197737
2006-05-19,2516.129242014065
2006-05-22,2470.440141042602
2006-05-23,2540.852927484464
2006-05-24,2488.858229839478
2006-05-25,2516.6876245249236
2006-05-26,2560.399697153673
2006-05-29,2569.2258848520105
2006-05-30,2540.7960022722573
2006-05-31,2552.1951684076976
2006-06-01,2555.776323303168
2006-06-02,2587.313024597431
2006-06-05,2574.784670187638
2006-06-06,2491.479909153983
2006-06-07,2494.3365219865263
2006-06-08,2395.0027389837896
2006-06-09,2432.938245383042
2006-06-12,2394.4970824991165
2006-06-13,2335.501311846658
2006-06-14,2354.9398017277804
2006-06-15,2417.9790658317734
2006-06-16,2401.1612247588682
2006-06-19,2408.7219288990855
2006-06-20,2422.0120341417005
2006-06-21,2443.840175682021
2006-06-22,2445.549561723946
2006-06-23,2441.1230067814863
2006-06-26,2442.0499187464893
2006-06-27,2433.920018894511
2006-06-28,2417.9688071302025
2006-06-29,2463.163473776587
2006-06-30,2553.9035818894536
2006-07-03,2574.0595317622224
2006-07-04,2579.4851796450816
2006-07-05,2530.949742057879
2006-07-06,2561.079795205384
2006-07-07,2562.356751009561
2006-07-10,2556.1924179454354
2006-07-11,2532.8403435372047
2006-07-12,2530.988835257586
2006-07-13,2490.4550480185626
2006-07-14,2446.370285731453
2006-07-17,2406.882820300466
2006-07-18,2394.0204836384764
2006-07-19,2464.272518002984
2006-07-20,2492.3908916195574
2006-07-21,2472.2981454812825
2006-07-24,2505.816852715903
2006-07-25,2510.4188466931223
2006-07-26,2516.4656103824686
2006-07-27,2554.666183014002
2006-07-28,2574.743384454191
2006-07-31,2569.34079169392
2006-08-01,2545.5704824239556
2006-08-02,2582.3643630600573
2006-08-03,2554.5852471204958
2006-08-04,2596.675481720253
2006-08-07,2556.8424152122066
2006-08-08,2552.7171185536467
2006-08-09,2580.943313330553
2006-08-10,2536.3983748348187
2006-08-11,2536.997846842402
2006-08-14,2556.221089642514
2006-08-15,2597.2760676074645
2006-08-16,2629.7835231229337
2006-08-17,2643.905159039583
2006-08-18,2629.841040816121
2006-08-21,2641.4520953402807
2006-08-22,2630.8660225741446
2006-08-23,2613.7186476706015
2006-08-24,2626.121485963593
2006-08-25,2615.849188873175
2006-08-28,2637.4929899846557
2006-08-29,2637.950790526645
2006-08-30,2668.9273115472
2006-08-31,2656.8299211697527
2006-09-01,2665.7331158642933
2006-09-04,2689.047195626827
2006-09-05,2667.4864574462467
2006-09-06,2637.521294650901
2006-09-07,2603.7290980060716
2006-09-08,2598.8014055398553
2006-09-11,2589.6191617409877
2006-09-12,2620.340054211621
2006-09-13,2627.849688401557
2006-09-14,2636.185332775307
2006-09-15,2623.8493799424987
2006-09-18,2635.8496350882187
2006-09-19,2625.593103551493
2006-09-20,2652.8773176861723
2006-09-21,2660.84877362859
2006-09-22,2655.7851065670948
2006-09-25,2638.8573174666362
2006-09-26,2657.7876754822832
2006-09-27,2683.1429034239122
2006-09-28,2686.64339195933
2006-09-29,2684.1099971916688
2006-10-02,2692.604252910732
2006-10-03,2681.860820908789
2006-10-04,2685.9134276806453
2006-10-05,2705.3132119440843
2006-10-06,2681.082224177051
2006-10-09,2691.359162047888
2006-10-10,2695.423368852282
2006-10-11,2702.6641766845823
2006-10-12,2713.8697874228565
2006-10-13,2703.602549623153
2006-10-16,2712.4691646226224
2006-10-17,2691.6241670710488
2006-10-18,2708.9685462350153
2006-10-19,2728.6243917702964
2006-10-20,2743.7500710295103
2006-10-23,2744.849023028098
2006-10-24,2742.24530655912
2006-10-25,2758.470398846272
2006-10-26,2774.663319018271
2006-10-27,2777.5731856616785
2006-10-30,2766.6780884662326
2006-10-31,2775.931203004424
2006-11-01,2789.785003167101
2006-11-02,2774.127893177404
2006-11-03,2772.6032664239897
2006-11-06,2805.0211678315864
2006-11-07,2837.0920321689655
2006-11-08,2823.7974510629665
2006-11-09,2837.2953684729287
2006-11-10,2847.3325839103045
2006-11-13,2849.407948804565
2006-11-14,2844.1417317934192
2006-11-15,2867.055752627941
2006-11-16,2870.3664133463194
2006-11-17,2857.4473149256364
2006-11-20,2864.501761111376
2006-11-21,2874.0540164259455
2006-11-22,2908.8829061204506
2006-11-23,2908.9084878885756
2006-11-24,2917.7849117487435
2006-11-27,2874.926698370087
2006-11-28,2863.893503718357
2006-11-29,2904.9882714973637
2006-11-30,2904.3459587061297
2006-12-01,2891.6750409831757
2006-12-04,2912.8019993103944
2006-12-05,2932.798459380711
2006-12-06,2935.97444563095
2006-12-07,2953.982632608976
2006-12-08,2960.943357250961
2006-12-11,2955.9682638773365
2006-12-12,2970.767648648773
2006-12-13,2982.472167629399
2006-12-14,2982.5417045376853
2006-12-15,2979.368389750869
2006-12-18,2975.632382139984
2006-12-19,2976.8098474890826
2006-12-20,2991.466161422498
2006-12-21,2985.575137555245
2006-12-22,2962.3090228922797
2006-12-25,2962.3090228922797
2006-12-26,2957.321815770823
2006-12-27,2985.671800975825
2006-12-28,2987.7397979540597
2006-12-29,3002.49492022084
2007-01-01,3002.49492022084
2007-01-02,3053.6747547610103
2007-01-03,3040.1024696044574
2007-01-04,3001.916282601637
2007-01-05,2962.98223984058
2007-01-08,2965.267040816234
2007-01-09,2964.2804968719634
2007-01-10,2933.4813490214797
2007-01-11,2968.066379299274
2007-01-12,2985.5100496789914
2007-01-15,3002.7200108278757
2007-01-16,2992.3764925622404
2007-01-17,2995.1355639473313
2007-01-18,2987.8254418436027
2007-01-19,3004.812636507854
2007-01-22,2993.932997196343
2007-01-23,3010.865418025164
2007-01-24,3020.3246661590097
2007-01-25,3024.428448291499
2007-01-26,2992.6815157173487
2007-01-29,3012.5128448531837
2007-01-30,3032.336511375409
2007-01-31,3033.616852632251
2007-02-01,3066.52282806793
2007-02-02,3063.7364864221377
2007-02-05,3056.2206347162587
2007-02-06,3063.9343363313687
2007-02-07,3095.6060124780706
2007-02-08,3075.489443408426
2007-02-09,3079.0553498563995
2007-02-12,3048.9262207623024
2007-02-13,3071.2378572278135
2007-02-14,3127.7164655002534
2007-02-15,3133.5007493730395
2007-02-16,3125.843921326545
2007-02-19,3142.732042751277
2007-02-20,3132.194378006925
2007-02-21,3106.7038907410874
2007-02-22,3105.2840446149658
2007-02-23,3121.3029339392106
2007-02-26,3129.9893868915096
2007-02-27,3048.7236514249043
2007-02-28,3007.1680201095824
2007-03-01,2965.9190614652457
2007-03-02,2967.235387443643
2007-03-05,2916.410431358961
2007-03-06,2946.1601901299864
2007-03-07,2974.056945230907
2007-03-08,3010.336334245142
2007-03-09,3009.6784212043826
2007-03-12,3021.866902317315
2007-03-13,2996.3533468607907
2007-03-14,2935.137630344885
2007-03-15,2998.2275610063234
2007-03-16,3020.4138106588657
2007-03-19,3060.6255416981394
2007-03-20,3077.989862013621
2007-03-21,3093.133356331642
2007-03-22,3154.1202682678586
2007-03-23,3152.588061003193
2007-03-26,3132.081762202554
2007-03-27,3133.277187616647
2007-03-28,3119.180152329637
2007-03-29,3151.7389839778994
2007-03-30,3147.2327860396035
2007-04-02,3165.422823752336
2007-04-03,3200.0885283274993
2007-04-04,3210.7196738775037
2007-04-05,3234.698577895888
2007-04-06,3234.698577895888
2007-04-09,3215.7472744932466
2007-04-10,3259.2541066676563
2007-04-11,3246.4390829133217
2007-04-12,3245.4055395884275
2007-04-13,3274.3326891829724
2007-04-16,3319.665515067049
2007-04-17,3322.143746359914
2007-04-18,3312.7960463517757
2007-04-19,3320.651882221961
2007-04-20,3359.3621493161627
2007-04-23,3354.44914902397
2007-04-24,3339.4170604188544
2007-04-25,3373.857513373627
2007-04-26,3370.933483559374
2007-04-27,3365.3319024945167
2007-04-30,3366.816313862528
2007-05-01,3353.6314366919814
2007-05-02,3372.12563695835
2007-05-03,3365.501130356527
2007-05-04,3395.515509496533
2007-05-07,3411.1650227463756
2007-05-08,3353.396752494103
2007-05-09,3365.272643908172
2007-05-10,3335.5010580741323
2007-05-11,3348.514097913336
2007-05-14,3353.4730790247736
2007-05-15,3382.3203041993465
2007-05-16,3374.290574221247
2007-05-17,3362.3288784418373
2007-05-18,3398.215806987857
2007-05-21,3385.5692658570038
2007-05-22,3389.4057177955347
2007-05-23,3418.499796879994
2007-05-24,3387.600074347923
2007-05-25,3395.5395339120537
2007-05-28,3401.0164231307504
2007-05-29,3407.490751421
2007-05-30,3387.08827024982
2007-05-31,3427.5448133547357
2007-06-01,3441.2807411920303
2007-06-04,3447.515716865905
2007-06-05,3437.96535497318
2007-06-06,3371.346251050182
2007-06-07,3316.253021184851
2007-06-08,3288.170235967151
2007-06-11,3314.972814028289
2007-06-12,3286.5096950856982
2007-06-13,3293.268386202346
2007-06-14,3351.680059289306
2007-06-15,3411.5909384953407
2007-06-18,3406.277485242543
2007-06-19,3397.373921273641
2007-06-20,3414.840198037147
2007-06-21,3371.7448544160234
2007-06-22,3372.8658905178463
2007-06-25,3372.0262899991435
2007-06-26,3350.8100513460863
2007-06-27,3335.065712509416
2007-06-28,3383.0686551394406
2007-06-29,3414.120884591607
2007-07-02,3441.9058310476603
2007-07-03,3467.956523344844
2007-07-04,3489.9971722665855
2007-07-05,3467.660366460804
2007-07-06,3487.956668111929
2007-07-09,3496.912765138591
2007-07-10,3488.851535883873
2007-07-11,3493.2649313659012
2007-07-12,3538.0433324212813
2007-07-13,3544.6170679157126
2007-07-16,3549.1080531931443
2007-07-17,3535.324202796977
2007-07-18,3502.9723346161563
2007-07-19,3548.5386951321693
2007-07-20,3507.8988783793684
2007-07-23,3519.8844583673967
2007-07-24,3475.786267918208
2007-07-25,3409.6708492160487
2007-07-26,3322.6683340177638
2007-07-27,3299.6666694092755
2007-07-30,3317.709946888432
2007-07-31,3368.1717923220153
2007-08-01,3320.1618114728085
2007-08-02,3342.0031424093713
2007-08-03,3330.2667131352923
2007-08-06,3314.889630771629
2007-08-07,3331.0853080810757
2007-08-08,3413.193828728173
2007-08-09,3334.846487191284
2007-08-10,3251.324163962665
2007-08-13,3284.6744344933445
2007-08-14,3246.065110563241
2007-08-15,3209.0232207919958
2007-08-16,3082.9172281348706
2007-08-17,3146.7020830507195
2007-08-20,3167.899351491145
2007-08-21,3177.8580347011625
2007-08-22,3236.712045246878
2007-08-23,3255.752012667029
2007-08-24,3291.077441121282
2007-08-27,3296.502501073095
2007-08-28,3248.0479997439884
2007-08-29,3271.615317397409
2007-08-30,3308.6326334292135
2007-08-31,3350.496796470813
2007-09-03,3349.946371052194
2007-09-04,3365.3765174834944
2007-09-05,3320.2907804574984
2007-09-06,3340.8697074439606
2007-09-07,3288.583033864253
2007-09-10,3267.3195398157277
2007-09-11,3329.6485958185945
2007-09-12,3353.181416673215
2007-09-13,3382.7038143765194
2007-09-14,3353.804671164917
2007-09-17,3320.8994875706326
2007-09-18,3372.725137153084
2007-09-19,3484.6700200928085
2007-09-20,3498.547600074925
2007-09-21,3513.6612969418443
2007-09-24,3513.4984284134944
2007-09-25,3490.1077380743427
2007-09-26,3515.9469769145003
2007-09-27,3537.4228009085487
2007-09-28,3553.791499621935
2007-10-01,3589.1797209162164
2007-10-02,3574.0784835266895
2007-10-03,3574.29064326158
2007-10-04,3564.0397449546126
2007-10-05,3595.047515632923
2007-10-08,3570.993199038349
2007-10-09,3590.489991311093
2007-10-10,3616.9295227039065
2007-10-11,3668.981933926798
2007-10-12,3650.027869952522
2007-10-15,3637.739357959561
2007-10-16,3579.4612761845547
2007-10-17,3619.6689637758054
2007-10-18,3622.6879830784396
2007-10-19,3599.0728361852534
2007-10-22,3527.352061514617
2007-10-23,3591.2260253864274
2007-10-24,3568.182322164299
2007-10-25,3632.4259814962793
2007-10-26,3669.733887842467
2007-10-29,3691.574922145583
2007-10-30,3669.884129675477
2007-10-31,3704.9312242749766
2007-11-01,3659.525651754504
2007-11-02,3668.138265073897
2007-11-05,3658.323405547707
2007-11-06,3702.866207142878
2007-11-07,3715.20124803158
2007-11-08,3695.0648483917003
2007-11-09,3636.90018475939
2007-11-12,3594.994433732026
2007-11-13,3607.5322458272003
2007-11-14,3659.8092110558478
2007-11-15,3600.6713470240043
2007-11-16,3580.3821385748065
2007-11-19,3515.8199894575814
2007-11-20,3589.7027635177856
2007-11-21,3524.8308531416883
2007-11-22,3557.20784256335
2007-11-23,3594.4318660858326
2007-11-26,3593.928369807029
2007-11-27,3578.583743024985
2007-11-28,3636.018122552704
2007-11-29,3659.248562943593
2007-11-30,3674.4895653085323
2007-12-03,3651.347805992005
2007-12-04,3640.7230829725463
2007-12-05,3677.4040512396987
2007-12-06,3665.2090406524103
2007-12-07,3692.608030045513
2007-12-10,3724.1268925974446
2007-12-11,3714.360849889379
2007-12-12,3718.101613938347
2007-12-13,3618.9180351707073
2007-12-14,3588.6690033857535
2007-12-17,3512.054092516164
2007-12-18,3508.510338010461
2007-12-19,3495.122637426297
2007-12-20,3497.4015408746827
2007-12-21,3560.0866547812698
2007-12-24,3570.246790782156
2007-12-25,3570.246790782156
2007-12-26,3595.485710986865
2007-12-27,3616.2782589201292
2007-12-28,3655.8252571288444
2007-12-31,3637.450094389148
2008-01-01,3637.450094389148
2008-01-02,3627.9751717378094
2008-01-03,3598.189341929027
2008-01-04,3540.7467058104976
2008-01-07,3510.8108433366738
2008-01-08,3555.716261706068
2008-01-09,3499.0006519140875
2008-01-10,3481.0317051548122
2008-01-11,3458.021871907499
2008-01-14,3504.5866857487904
2008-01-15,3403.997653675152
2008-01-16,3318.2543800351787
2008-01-17,3307.9683543174924
2008-01-18,3276.721010304439
2008-01-21,3060.558675553271
2008-01-22,3141.2683128611784
2008-01-23,3031.0735289909767
2008-01-24,3222.7396812094084
2008-01-25,3235.3077534105096
2008-01-28,3221.243991514511
2008-01-29,3265.219185526398
2008-01-30,3247.0504431048976
2008-01-31,3257.1054159882224
2008-02-01,3330.241233110226
2008-02-04,3338.438254283047
2008-02-05,3187.5205169473065
2008-02-06,3224.8272523933297
2008-02-07,3130.6966844598187
2008-02-08,3144.313924944209
2008-02-11,3129.974685053751
2008-02-12,3256.173728016226
2008-02-13,3249.05972379086
2008-02-14,3273.6421586409615
2008-02-15,3235.5315543313855
2008-02-18,3276.5455852548826
2008-02-19,3310.862971926251
2008-02-20,3246.7117012968583
2008-02-21,3300.597757208912
2008-02-22,3287.5596586179026
2008-02-25,3334.6475745150738
2008-02-26,3387.1762237007224
2008-02-27,3444.696376528427
2008-02-28,3407.186012374944
2008-02-29,3365.321410342481
2008-03-03,3324.547780764427
2008-03-04,3283.010353200974
2008-03-05,3348.831026933908
2008-03-06,3338.8890357901387
2008-03-07,3297.9926697067326
2008-03-10,3263.94422934677
2008-03-11,3281.8448825445216
2008-03-12,3345.423910415086
2008-03-13,3342.5267398250066
2008-03-14,3331.709586694344
2008-03-17,3245.78523217799
2008-03-18,3331.5465758157616
2008-03-19,3277.710895192634
2008-03-20,3205.523728233802
2008-03-21,3205.523728233802
2008-03-24,3193.6319769793126
2008-03-25,3331.510090330528
2008-03-26,3363.9151089845473
2008-03-27,3411.7075243665067
2008-03-28,3393.634834949367
2008-03-31,3415.410719862249
2008-04-01,3440.4001083509092
2008-04-02,3461.925142787483
2008-04-03,3454.8596708840337
2008-04-04,3496.8345434716384
2008-04-07,3515.790293930431
2008-04-08,3482.2943984549006
2008-04-09,3470.9586868372958
2008-04-10,3456.334139759174
2008-04-11,3416.059672957268
2008-04-14,3396.276802449147
2008-04-15,3406.314646575663
2008-04-16,3489.43972960802
2008-04-17,3436.8029066489353
2008-04-18,3460.659330854519
2008-04-21,3483.5152631849282
2008-04-22,3478.9832838894617
2008-04-23,3493.048061109429
2008-04-24,3461.686028221065
2008-04-25,3487.4642634272855
2008-04-28,3502.982106679769
2008-04-29,3467.3937463234633
2008-04-30,3493.2705297536845
2008-05-01,3467.191807790521
2008-05-02,3495.146314914624
2008-05-05,3511.0347973687553
2008-05-06,3510.9457693253034
2008-05-07,3515.850937421839
2008-05-08,3524.941814644911
2008-05-09,3495.2145249260548
2008-05-12,3517.3077500227423
2008-05-13,3532.556529559664
2008-05-14,3550.8425354128594
2008-05-15,3567.6222090383167
2008-05-16,3605.0478325825443
2008-05-19,3647.449698432586
2008-05-20,3605.921833719498
2008-05-21,3622.064996779301
2008-05-22,3613.2639348319644
2008-05-23,3570.18315028465
2008-05-26,3562.9965494906974
2008-05-27,3545.051648900636
2008-05-28,3563.518424511612
2008-05-29,3555.671130685467
2008-05-30,3579.3479723937767
2008-06-02,3550.947401013632
2008-06-03,3560.9032005130075
2008-06-04,3529.331628548471
2008-06-05,3542.319439218351
2008-06-06,3530.0089908970926
2008-06-09,3513.8046914896618
2008-06-10,3430.4809501990376
2008-06-11,3389.2281673094844
2008-06-12,3382.7104366467643
2008-06-13,3370.574349241902
2008-06-16,3387.0635275628906
2008-06-17,3411.351283274309
2008-06-18,3379.8767685050875
2008-06-19,3360.6784630643274
2008-06-20,3338.1598636036324
2008-06-23,3297.8979298823137
2008-06-24,3285.928142682679
2008-06-25,3320.7338154071126
2008-06-26,3290.1420397185548
2008-06-27,3269.3353634322207
2008-06-30,3291.7311864083254
2008-07-01,3233.817037364725
2008-07-02,3230.473826773433
2008-07-03,3209.003970077042
2008-07-04,3175.8051907604745
2008-07-07,3219.6308599994677
2008-07-08,3175.374837530207
2008-07-09,3235.0653912155476
2008-07-10,3181.205633536293
2008-07-11,3129.0486876902723
2008-07-14,3151.7044816552343
2008-07-15,3116.3335785029553
2008-07-16,3118.4104978675136
2008-07-17,3202.028783158609
2008-07-18,3217.5003234432907
2008-07-21,3234.3562515828403
2008-07-22,3224.489094764304
2008-07-23,3230.273569953337
2008-07-24,3185.1624725227057
2008-07-25,3197.825181967345
2008-07-28,3195.686476339522
2008-07-29,3181.214872694577
2008-07-30,3215.3233814085074
2008-07-31,3227.781216687418
2008-08-01,3173.321565602983
2008-08-04,3164.4394789241987
2008-08-05,3193.2539535340275
2008-08-06,3198.44392568904
2008-08-07,3185.159372361785
2008-08-08,3133.972789188865
2008-08-11,3155.925730982419
2008-08-12,3123.962880811321
2008-08-13,3069.518280143481
2008-08-14,3083.242603778967
2008-08-15,3061.6647210597143
2008-08-18,3061.3255266532324
2008-08-19,3005.1255477158657
2008-08-20,3015.354910024416
2008-08-21,3016.355257487145
2008-08-22,3048.6695478783868
2008-08-25,3018.961268995165
2008-08-26,3014.5637335507126
2008-08-27,3027.812227534101
2008-08-28,3068.555940098169
2008-08-29,3074.4870019614173
2008-09-01,3048.0155735308904
2008-09-02,3066.2436530706273
2008-09-03,3012.3693616072387
2008-09-04,2922.6954338165806
2008-09-05,2836.416174353298
2008-09-08,2879.415215231466
2008-09-09,2831.4121548360863
2008-09-10,2800.896448969891
2008-09-11,2761.5663610004053
2008-09-12,2857.2791109604887
2008-09-15,2799.550652211398
2008-09-16,2754.0168689445977
2008-09-17,2719.198167403233
2008-09-18,2753.8571121143414
2008-09-19,2894.7097977525746
2008-09-22,2896.2177364178388
2008-09-23,2873.145593800515
2008-09-24,2829.0309444886398
2008-09-25,2880.1463671575384
2008-09-26,2816.5563526169544
2008-09-29,2674.0761429101353
2008-09-30,2638.280932375332
2008-10-01,2634.1454322361483
2008-10-02,2538.194623619472
2008-10-03,2576.621935624481
2008-10-06,2353.229366123725
2008-10-07,2374.034745507795
2008-10-08,2265.372999684647
2008-10-09,2204.335871597491
2008-10-10,2064.6326520917755
2008-10-13,2271.65905155583
2008-10-14,2331.8134393782548
2008-10-15,2192.604057854525
2008-10-16,2082.3670551326136
2008-10-17,2164.0033966338806
2008-10-20,2192.9805232322105
2008-10-21,2160.5577194045427
2008-10-22,2018.3154064483444
2008-10-23,2002.824684274074
2008-10-24,1912.736141928628
2008-10-27,1876.5916174669655
2008-10-28,1975.6448208081674
2008-10-29,2085.7047214135914
2008-10-30,2089.7234037914263
2008-10-31,2114.770633539494
2008-11-03,2150.072207260405
2008-11-04,2267.6236497289633
2008-11-05,2220.9635222813595
2008-11-06,2066.80053899162
2008-11-07,2106.009875931977
2008-11-10,2138.2523285437064
2008-11-11,2019.0569829177866
2008-11-12,1964.8192797363438
2008-11-13,1975.749645933179
2008-11-14,2006.2124238601562
2008-11-17,1942.6332641497936
2008-11-18,1955.7356351250721
2008-11-19,1900.519237241098
2008-11-20,1818.3307866120442
2008-11-21,1769.3501317736932
2008-11-24,1934.267177752681
2008-11-25,1961.1558694987307
2008-11-26,1940.0007597377564
2008-11-27,1975.8400908144974
2008-11-28,1965.3987325440737
2008-12-01,1870.4549053238609
2008-12-02,1910.2085576882419
2008-12-03,1920.1441214145127
2008-12-04,1925.7547875274204
2008-12-05,1838.409232351414
2008-12-08,1979.874908839569
2008-12-09,1987.8678994169488
2008-12-10,1998.0636619852307
2008-12-11,2022.451190482357
2008-12-12,2012.0120308156438
2008-12-15,2041.7438969946302
2008-12-16,2079.977382135715
2008-12-17,2177.222393933721
2008-12-18,2211.5787663842143
2008-12-19,2114.155812959016
2008-12-22,2091.4713461867473
2008-12-23,2093.099295632331
2008-12-24,2101.285340679017
2008-12-25,2101.285340679017
2008-12-26,2110.8649319554643
2008-12-29,2160.710586316801
2008-12-30,2179.478764463644
2008-12-31,2146.3060301743844
2009-01-01,2146.3060301743844
2009-01-02,2197.1109017366016
2009-01-05,2190.847073790625
2009-01-06,2169.360960226519
2009-01-07,2193.360860775917
2009-01-08,2193.9596395786207
2009-01-09,2134.8912752992287
2009-01-12,2076.832188049003
2009-01-13,2031.3467038162044
2009-01-14,1959.273977995447
2009-01-15,1939.3053348697085
2009-01-16,1981.9338279676456
2009-01-19,1957.0365774278287
2009-01-20,1904.1960253843436
2009-01-21,1899.6816202398659
2009-01-22,1889.059276229317
2009-01-23,1862.2362391447057
2009-01-26,1948.8735983625181
2009-01-27,1950.4213617176995
2009-01-28,1988.2442214499665
2009-01-29,1932.773704950423
2009-01-30,1895.1599664007865
2009-02-02,1860.1864340896839
2009-02-03,1911.689324927739
2009-02-04,1920.93700661734
2009-02-05,1901.9116178669756
2009-02-06,1936.4671217879227
2009-02-09,1974.3516419627615
2009-02-10,1934.8220391223695
2009-02-11,1913.9235065622872
2009-02-12,1872.2235311594827
2009-02-13,1901.0980760377097
2009-02-16,1875.1690757859699
2009-02-17,1799.4963526360357
2009-02-18,1791.4204649041985
2009-02-19,1819.274859387911
2009-02-20,1757.728332994274
2009-02-23,1758.6903415168463
2009-02-24,1739.3619061057823
2009-02-25,1722.9953214284944
2009-02-26,1744.7846224657283
2009-02-27,1721.0897991406107
2009-03-02,1638.4706512618823
2009-03-03,1611.9941247904924
2009-03-04,1659.969671174796
2009-03-05,1619.5605064558802
2009-03-06,1616.2293296681207
2009-03-09,1613.9560230170337
2009-03-10,1696.3231205567224
2009-03-11,1705.914828058295
2009-03-12,1710.6170091885915
2009-03-13,1727.3909278241015
2009-03-16,1779.44791048892
2009-03-17,1763.8527897941974
2009-03-18,1776.6032706434478
2009-03-19,1857.0608618377346
2009-03-20,1840.341595410192
2009-03-23,1876.6948590703835
2009-03-24,1879.7401284080415
2009-03-25,1903.6893219240728
2009-03-26,1908.2617732262327
2009-03-27,1846.8127257388219
2009-03-30,1777.6328401329783
2009-03-31,1842.3477029646365
2009-04-01,1851.8914923931648
2009-04-02,1944.5987032643793
2009-04-03,1910.3600916234384
2009-04-06,1904.7662409984127
2009-04-07,1878.9257328515607
2009-04-08,1878.1242474556868
2009-04-09,1899.4469437421346
2009-04-10,1899.4469437421346
2009-04-13,1917.5303615486334
2009-04-14,1920.5740289813866
2009-04-15,1905.0543269804655
2009-04-16,1938.357961817619
2009-04-17,1937.0987210872727
2009-04-20,1874.4066561314717
2009-04-21,1888.1731792835403
2009-04-22,1907.533972289036
2009-04-23,1903.146971292254
2009-04-24,1971.9491025315654
2009-04-27,1960.1191957339865
2009-04-28,1930.8498996418043
2009-04-29,1988.9247952680867
2009-04-30,2002.2967884588313
2009-05-01,2004.466109498693
2009-05-04,2067.2102223320417
2009-05-05,2050.794736317677
2009-05-06,2068.8131639859303
2009-05-07,2078.4736525825692
2009-05-08,2112.3987964604357
2009-05-11,2115.6624767739804
2009-05-12,2120.6305169585166
2009-05-13,2090.4382201090953
2009-05-14,2094.8678919729787
2009-05-15,2106.550867213509
2009-05-18,2122.809213502709
2009-05-19,2166.292854696406
2009-05-20,2214.7818326966985
2009-05-21,2181.632706555132
2009-05-22,2199.4762189775606
2009-05-25,2212.691885211081
2009-05-26,2209.9947815114615
2009-05-27,2207.033262951044
2009-05-28,2187.680398371204
2009-05-29,2222.1558069840585
2009-06-01,2258.3206827945373
2009-06-02,2296.947179431351
2009-06-03,2244.1446537355487
