Date,WORLD ex AUSTRALIA GROWTH
2011-12-14,2158.123168312583
2011-12-15,2162.5480587548186
2011-12-16,2169.6148699776727
2011-12-19,2153.044739222001
2011-12-20,2208.3874881755005
2011-12-21,2199.6284384202636
2011-12-22,2212.532620010715
2011-12-23,2228.5702433867104
2011-12-26,2229.9733005979433
2011-12-27,2233.582467535069
2011-12-28,2207.279566120791
2011-12-29,2224.0064557563664
2011-12-30,2233.4975531449268
2012-01-02,2239.212985224791
2012-01-03,2277.124797671943
2012-01-04,2272.4288122818857
2012-01-05,2264.270109236347
2012-01-06,2256.3212084008373
2012-01-09,2258.188243908939
2012-01-10,2283.6491989370916
2012-01-11,2274.8624705703223
2012-01-12,2281.026842946529
2012-01-13,2269.525442760224
2012-01-16,2273.5101136635203
2012-01-17,2291.3548564120406
2012-01-18,2314.584512401262
2012-01-19,2333.773230931841
2012-01-20,2333.4847916837907
2012-01-23,2346.127252038734
2012-01-24,2338.4058124094863
2012-01-25,2358.2932830967266
2012-01-26,2373.1873451332485
2012-01-27,2366.759199133709
2012-01-30,2356.501954089501
2012-01-31,2361.3427710863793
2012-02-01,2392.0487551158344
2012-02-02,2397.1784473403454
2012-02-03,2424.6460737289735
2012-02-06,2423.62383681058
2012-02-07,2431.190450024208
2012-02-08,2434.968248756436
2012-02-09,2444.63345135226
2012-02-10,2421.817120158071
2012-02-13,2440.105655592464
2012-02-14,2434.2052823523877
2012-02-15,2435.921131475829
2012-02-16,2447.3868058060457
2012-02-17,2457.6231782370473
2012-02-20,2472.43605017487
2012-02-21,2468.4673178222147
2012-02-22,2463.1438623405147
2012-02-23,2475.7262442216634
2012-02-24,2487.0113799025034
2012-02-27,2482.7759029625727
2012-02-28,2494.573114539941
2012-02-29,2485.7392191956606
2012-03-01,2497.840034982991
2012-03-02,2485.091688060791
2012-03-05,2470.8864553652875
2012-03-06,2422.5638127178077
2012-03-07,2437.0033708316428
2012-03-08,2478.6866286923314
2012-03-09,2481.620125525333
2012-03-12,2477.3366821891314
2012-03-13,2509.8767339311644
2012-03-14,2503.916819550554
2012-03-15,2520.554052413948
2012-03-16,2533.371878489471
2012-03-19,2543.0417396726475
2012-03-20,2525.1499884304753
2012-03-21,2521.154494678815
2012-03-22,2506.710750010242
2012-03-23,2513.5089425969327
2012-03-26,2545.7891829180853
2012-03-27,2545.4224998500304
2012-03-28,2529.5088714209255
2012-03-29,2519.206572047649
2012-03-30,2531.917565585607
2012-04-02,2560.7127470697087
2012-04-03,2551.35989683761
2012-04-04,2500.2757177075946
2012-04-05,2502.1689005940934
2012-04-06,2499.8834738247756
2012-04-09,2483.9803240694987
2012-04-10,2444.6831143267163
2012-04-11,2459.350186788626
2012-04-12,2496.4629608349137
2012-04-13,2466.574985131871
2012-04-16,2459.128853662776
2012-04-17,2500.4460184453287
2012-04-18,2496.857956589002
2012-04-19,2484.7162656932155
2012-04-20,2490.4477900810716
2012-04-23,2454.4788300147425
2012-04-24,2462.027289207761
2012-04-25,2498.338986220223
2012-04-26,2514.673296386911
2012-04-27,2527.247623915593
2012-04-30,2517.431120151202
2012-05-01,2520.2739775741043
2012-05-02,2516.3176912380836
2012-05-03,2502.801983056674
2012-05-04,2460.8018017118397
2012-05-07,2452.7591247472924
2012-05-08,2429.4773223796005
2012-05-09,2416.039573651391
2012-05-10,2416.782294314458
2012-05-11,2416.0411720789252
2012-05-14,2381.8583393337763
2012-05-15,2364.8141853572743
2012-05-16,2349.5583629492403
2012-05-17,2320.337002002208
2012-05-18,2294.4357041483872
2012-05-21,2330.3084309508154
2012-05-22,2343.5981695905457
2012-05-23,2325.1879223294504
2012-05-24,2329.698373147321
2012-05-25,2324.942301032999
2012-05-28,2328.5293412004776
2012-05-29,2353.8990838636337
2012-05-30,2316.450487801765
2012-05-31,2305.2050880746474
2012-06-01,2250.2054943304684
2012-06-04,2248.348727066389
2012-06-05,2260.425859950958
2012-06-06,2309.588630015727
2012-06-07,2321.322510340232
2012-06-08,2318.198992505782
2012-06-11,2307.538124514144
2012-06-12,2323.513288083931
2012-06-13,2315.781722266626
2012-06-14,2323.6619316965557
2012-06-15,2345.583663514696
2012-06-18,2359.219143442939
2012-06-19,2387.3545556576637
2012-06-20,2389.81759660715
2012-06-21,2342.897044479698
2012-06-22,2341.5669617329427
2012-06-25,2309.895594421312
2012-06-26,2315.280847800586
2012-06-27,2333.6078908229097
2012-06-28,2326.5466253268637
2012-06-29,2397.2369968972043
2012-07-02,2407.2049276794414
2012-07-03,2433.0337443769977
2012-07-04,2430.3290246900883
2012-07-05,2420.5065719747604
2012-07-06,2394.7940461062176
2012-07-09,2384.794443212145
2012-07-10,2373.3659166598263
2012-07-11,2365.577673501439
2012-07-12,2344.241277632043
2012-07-13,2379.2594157263798
2012-07-16,2377.5019395715613
2012-07-17,2382.938590055288
2012-07-18,2405.6528504253797
2012-07-19,2429.224352972419
2012-07-20,2399.580551227309
2012-07-23,2361.832085544321
2012-07-24,2345.7431516639554
2012-07-25,2341.155819029804
2012-07-26,2391.8555220247963
2012-07-27,2433.9399442298086
2012-07-30,2438.4027083091923
2012-07-31,2430.6052278933125
2012-08-01,2425.379525355932
2012-08-02,2405.2092835056746
2012-08-03,2451.8327483349344
2012-08-06,2467.5011785177794
2012-08-07,2482.5789446739304
2012-08-08,2480.756437603238
2012-08-09,2486.240979366638
2012-08-10,2486.786606858801
2012-08-13,2484.307419451835
2012-08-14,2487.329530687968
2012-08-15,2489.3591903878664
2012-08-16,2511.100162202227
2012-08-17,2516.772880447366
2012-08-20,2516.3568057821426
2012-08-21,2520.9496675178048
2012-08-22,2512.966014920883
2012-08-23,2508.9035674073243
2012-08-24,2512.472099245118
2012-08-27,2514.4786328054397
2012-08-28,2509.370676583393
2012-08-29,2508.8646016400853
2012-08-30,2487.3874347293777
2012-08-31,2501.347035863507
2012-09-03,2505.942656626983
2012-09-04,2494.276154850034
2012-09-05,2492.573332097366
2012-09-06,2538.363147270468
2012-09-07,2561.891535778388
2012-09-10,2546.2791886766245
2012-09-11,2552.8675275585842
2012-09-12,2560.9380241353324
2012-09-13,2587.7295245610885
2012-09-14,2621.8346210307013
2012-09-17,2614.869842044161
2012-09-18,2609.468831477473
2012-09-19,2618.4329185767083
2012-09-20,2604.1402642584894
2012-09-21,2608.393883436218
2012-09-24,2593.8482385336624
2012-09-25,2582.747882406545
2012-09-26,2552.8082901650364
2012-09-27,2575.790101449951
2012-09-28,2560.4395592722954
2012-10-01,2573.3774446433795
2012-10-02,2574.376892113497
2012-10-03,2575.4234626355997
2012-10-04,2594.1186358349323
2012-10-05,2600.96815477806
2012-10-08,2583.4222762897293
2012-10-09,2553.006616646973
2012-10-10,2537.2396666952313
2012-10-11,2542.665105558998
2012-10-12,2541.962035850652
2012-10-15,2554.8131298166527
2012-10-16,2586.5737799756134
2012-10-17,2596.4836881454967
2012-10-18,2586.382803556157
2012-10-19,2551.4626916190923
2012-10-22,2552.422512888771
2012-10-23,2514.016371277252
2012-10-24,2512.745528584718
2012-10-25,2519.6201816083876
2012-10-26,2518.249093564958
2012-10-29,2514.315809786459
2012-10-30,2521.297680452229
2012-10-31,2517.342461471032
2012-11-01,2541.8126318516056
2012-11-02,2527.232386128268
2012-11-05,2526.9497684417547
2012-11-06,2539.3849903048704
2012-11-07,2500.893777079154
2012-11-08,2474.022525062778
2012-11-09,2477.116178020659
2012-11-12,2474.0214458519727
2012-11-13,2472.4436265174227
2012-11-14,2443.9286525719294
2012-11-15,2437.591705768475
2012-11-16,2439.9035663002023
2012-11-19,2497.13562503605
2012-11-20,2499.1159881214758
2012-11-21,2505.0632302776526
2012-11-22,2517.20026808294
2012-11-23,2546.3384217493663
2012-11-26,2544.2630702177116
2012-11-27,2539.352704768034
2012-11-28,2549.1976541296713
2012-11-29,2570.906047334397
2012-11-30,2570.8434643731175
2012-12-03,2568.1860536403415
2012-12-04,2566.5113148389646
2012-12-05,2559.677138137636
2012-12-06,2568.4702028570655
2012-12-07,2568.5936404859654
2012-12-10,2572.832730928637
2012-12-11,2586.7526302343244
2012-12-12,2586.093663993786
2012-12-13,2575.199284556234
2012-12-14,2568.7728094354457
2012-12-17,2587.7698138202454
2012-12-18,2611.651006207922
2012-12-19,2612.1312669021927
2012-12-20,2615.7590643255326
2012-12-21,2595.2580250892674
2012-12-24,2591.2010508244693
2012-12-25,2592.9418264190685
2012-12-26,2583.1330118790006
2012-12-27,2585.8491614161594
2012-12-28,2567.8835762704575
2012-12-31,2594.744911527974
2013-01-01,2594.828871785973
2013-01-02,2648.991067807984
2013-01-03,2641.507011581426
2013-01-04,2650.1131492689615
2013-01-07,2643.531811711125
2013-01-08,2636.722478275195
2013-01-09,2645.2431646058776
2013-01-10,2662.9082346551522
2013-01-11,2671.2245307576236
2013-01-14,2663.9045820889773
2013-01-15,2669.205230714994
2013-01-16,2664.3541904501385
2013-01-17,2678.9430306894537
2013-01-18,2682.923762199715
2013-01-21,2684.518910306697
2013-01-22,2691.9106178118327
2013-01-23,2695.680045729645
2013-01-24,2695.442624776135
2013-01-25,2713.9393799291006
2013-01-28,2707.243553330879
2013-01-29,2715.214295471436
2013-01-30,2714.1175169353605
2013-01-31,2707.3884573552773
2013-02-01,2734.039920479597
2013-02-04,2701.0577603643396
2013-02-05,2713.5286901825098
2013-02-06,2720.1536148604278
2013-02-07,2710.2954348911694
2013-02-08,2728.5643389240927
2013-02-11,2714.5520199942266
2013-02-12,2725.9461391022405
2013-02-13,2726.8253016106955
2013-02-14,2724.7857946617546
2013-02-15,2719.5019094054487
2013-02-18,2720.6314692009078
2013-02-19,2740.6591740216013
2013-02-20,2723.3054739806066
2013-02-21,2692.644419858705
2013-02-22,2712.0523001251436
2013-02-25,2690.43389952423
2013-02-26,2687.3923134431984
2013-02-27,2710.9718250129376
2013-02-28,2722.2616900653156
2013-03-01,2717.8724995010707
2013-03-04,2727.2001778937833
2013-03-05,2756.188799081282
2013-03-06,2756.335592502781
2013-03-07,2763.405546584855
2013-03-08,2768.086568859128
2013-03-11,2779.4675303119416
2013-03-12,2775.75544187641
2013-03-13,2773.2687970539564
2013-03-14,2792.8817465752236
2013-03-15,2800.195301094851
2013-03-18,2777.030566193586
2013-03-19,2770.051333779158
2013-03-20,2785.3445647911503
2013-03-21,2767.5585792087295
2013-03-22,2779.3272781387677
2013-03-25,2771.260145204342
2013-03-26,2785.2625609845354
2013-03-27,2782.6571040884633
2013-03-28,2798.8617933510177
2013-03-29,2799.2335538339557
2013-04-01,2783.0935829976715
2013-04-02,2797.0477776064167
2013-04-03,2783.667988071456
2013-04-04,2774.9436169882224
2013-04-05,2765.9075091201066
2013-04-08,2784.1725972331546
2013-04-09,2788.2664012127016
2013-04-10,2824.6254408065397
2013-04-11,2848.282938454786
2013-04-12,2837.0285280321236
2013-04-15,2786.077619716107
2013-04-16,2804.8535361081967
2013-04-17,2766.009873231276
2013-04-18,2749.5063613382863
2013-04-19,2764.2644224111987
2013-04-22,2772.530341802118
2013-04-23,2802.937024911097
2013-04-24,2812.8392153904347
2013-04-25,2831.4992094961804
2013-04-26,2829.40607200925
2013-04-29,2849.0618490203383
2013-04-30,2865.5258709656564
2013-05-01,2851.622692343838
2013-05-02,2860.7160760582774
2013-05-03,2886.232364686793
2013-05-06,2886.3872453008316
2013-05-07,2904.995181364534
2013-05-08,2931.454520733412
2013-05-09,2920.027730537197
2013-05-10,2926.072738786068
2013-05-13,2929.67901654767
2013-05-14,2945.781223714304
2013-05-15,2954.6722496268544
2013-05-16,2948.704618009703
2013-05-17,2957.3366208969537
2013-05-20,2964.7832543524037
2013-05-21,2969.6565668259436
2013-05-22,2953.779200162408
2013-05-23,2915.8943005776932
2013-05-24,2919.3837339915463
2013-05-27,2913.1544317180415
2013-05-28,2927.0578314139257
2013-05-29,2908.5326744740673
2013-05-30,2913.9789628110893
2013-05-31,2878.4149774926186
2013-06-03,2873.788250196128
2013-06-04,2874.7640312036333
2013-06-05,2832.5426704420743
2013-06-06,2842.703116266792
2013-06-07,2877.6503956057236
2013-06-10,2884.9901230812657
2013-06-11,2865.4670153062493
2013-06-12,2855.149328567068
2013-06-13,2865.6645873389043
2013-06-14,2864.562743626121
2013-06-17,2889.259227725188
2013-06-18,2903.7914795201477
2013-06-19,2889.1295720856047
2013-06-20,2790.3323769536532
2013-06-21,2781.896147748221
2013-06-24,2741.127832821278
2013-06-25,2764.343204221105
2013-06-26,2789.208663510696
2013-06-27,2810.619909102628
2013-06-28,2808.4150739318975
2013-07-01,2836.263847360607
2013-07-02,2837.3300312406873
2013-07-03,2835.361168182111
2013-07-04,2848.205526870065
2013-07-05,2850.896988562951
2013-07-08,2864.790867639908
2013-07-09,2883.979900019169
2013-07-10,2895.199795941349
2013-07-11,2943.290772041748
2013-07-12,2947.8282709183927
2013-07-15,2949.9662987284273
2013-07-16,2946.6868173555736
2013-07-17,2952.8352278464035
2013-07-18,2964.989662803687
2013-07-19,2969.567724474614
2013-07-22,2980.1311114096175
2013-07-23,2971.5636903301634
2013-07-24,2971.1994592150018
2013-07-25,2973.3473614653935
2013-07-26,2969.039618854809
2013-07-29,2954.2958441183764
2013-07-30,2963.7317691463672
2013-07-31,2960.5375893255896
2013-08-01,2999.8949991649947
2013-08-02,3021.0215511660076
2013-08-05,3018.1076109428695
2013-08-06,3014.515734875619
2013-08-07,2995.7034125004343
2013-08-08,3007.421474713614
2013-08-09,3002.414206911528
2013-08-12,2996.2104119977935
2013-08-13,3005.71996714961
2013-08-14,3005.5404762234407
2013-08-15,2966.7069041455693
2013-08-16,2968.7365839254835
2013-08-19,2960.2421660548025
2013-08-20,2962.2223975260113
2013-08-21,2944.1392880247313
2013-08-22,2961.545073090006
2013-08-23,2977.19543451608
2013-08-26,2974.131107039007
2013-08-27,2932.8815669890205
2013-08-28,2922.889241457002
2013-08-29,2926.8313537026797
2013-08-30,2908.285897587286
2013-09-02,2923.963967247635
2013-09-03,2938.1789055304116
2013-09-04,2958.9714307608583
2013-09-05,2960.6947409452846
2013-09-06,2968.943246221884
2013-09-09,2996.900251799086
2013-09-10,3020.3204866236983
2013-09-11,3031.6198660882665
2013-09-12,3027.162618086337
2013-09-13,3028.633432058192
2013-09-16,3050.8084084692573
2013-09-17,3053.1645769144484
2013-09-18,3085.45588636941
2013-09-19,3111.6066963481576
2013-09-20,3095.710378230454
2013-09-23,3084.924126038672
2013-09-24,3081.457880717859
2013-09-25,3073.1792117259306
2013-09-26,3085.964260167209
2013-09-27,3083.580480650014
2013-09-30,3063.3611446774084
2013-10-01,3084.069724921981
2013-10-02,3075.6206278000964
2013-10-03,3057.7567992462905
2013-10-04,3064.7877693417054
2013-10-07,3041.7191557213105
2013-10-08,3009.9453324966735
2013-10-09,2998.2414744056737
2013-10-10,3051.1387781397525
2013-10-11,3073.65227745165
2013-10-14,3085.0587765848977
2013-10-15,3073.0920691807687
2013-10-16,3096.316029523533
2013-10-17,3125.519623605122
2013-10-18,3155.237202403833
2013-10-21,3158.339231898623
2013-10-22,3180.0895382374915
2013-10-23,3166.9330835248247
2013-10-24,3182.9567835175026
2013-10-25,3180.0728272599827
2013-10-28,3183.949083917847
2013-10-29,3189.3770182316202
2013-10-30,3183.9356113497556
2013-10-31,3167.8430383937275
2013-11-01,3158.2550517754808
2013-11-04,3167.161791908573
2013-11-05,3159.472781865562
2013-11-06,3169.935784765396
2013-11-07,3129.580301759408
2013-11-08,3146.913048014982
2013-11-11,3157.4790062601865
2013-11-12,3155.43075086893
2013-11-13,3165.7769017522537
2013-11-14,3190.5782138892464
2013-11-15,3206.854506309242
2013-11-18,3204.498316402876
2013-11-19,3192.157855499796
2013-11-20,3183.1092907118364
2013-11-21,3195.9505056435823
2013-11-22,3212.3207904004653
2013-11-25,3215.8795140536436
2013-11-26,3217.9688994054386
2013-11-27,3226.805194958546
2013-11-28,3235.61955627027
2013-11-29,3237.0064601254
2013-12-02,3223.4915965564824
2013-12-03,3208.4283003419273
2013-12-04,3191.6006710178153
2013-12-05,3188.358323076901
2013-12-06,3211.47638027282
2013-12-09,3222.347023289021
2013-12-10,3215.5005910726513
2013-12-11,3191.182248904323
2013-12-12,3169.8551921372127
2013-12-13,3169.454771605936
2013-12-16,3189.189831259157
2013-12-17,3180.019761220346
2013-12-18,3222.062552726377
2013-12-19,3229.1650249004515
2013-12-20,3246.615715585111
2013-12-23,3271.176766691037
2013-12-24,3273.0248271871756
2013-12-25,3273.486762815215
2013-12-26,3287.130293790813
2013-12-27,3302.294067350272
2013-12-30,3306.195000947832
2013-12-31,3317.4326867096897
2014-01-01,3317.498988291801
2014-01-02,3287.793604638189
2014-01-03,3287.172635302517
2014-01-06,3274.2743085599836
2014-01-07,3288.947314322655
2014-01-08,3299.252369560625
2014-01-09,3290.7330932297677
2014-01-10,3308.818309005287
2014-01-13,3285.302131647924
2014-01-14,3303.8146615765772
2014-01-15,3318.7509776619713
2014-01-16,3317.1813681751323
2014-01-17,3312.013606360555
2014-01-20,3312.126993292132
2014-01-21,3322.6525539590334
2014-01-22,3329.701843210227
2014-01-23,3307.283191819378
2014-01-24,3237.471943897358
2014-01-27,3206.299243586374
2014-01-28,3219.296949272243
2014-01-29,3198.2191279755707
2014-01-30,3210.783529680381
2014-01-31,3194.9001104330764
2014-02-03,3140.0880522881475
2014-02-04,3141.1438731976777
2014-02-05,3147.4204404808515
2014-02-06,3190.2318005947654
2014-02-07,3231.6622414260455
2014-02-10,3243.7028123899295
2014-02-11,3277.091131493447
2014-02-12,3283.0624677234714
2014-02-13,3295.6779629828193
2014-02-14,3305.6540002277984
2014-02-17,3311.945662666954
2014-02-18,3328.899576373504
2014-02-19,3315.352884604772
2014-02-20,3315.868639121647
2014-02-21,3323.1079132827945
2014-02-24,3343.2815075854924
2014-02-25,3349.089784609269
2014-02-26,3342.077931853057
2014-02-27,3352.578860505602
2014-02-28,3364.5428561144745
2014-03-03,3322.438801921723
2014-03-04,3370.7048662957445
2014-03-05,3373.628192270327
2014-03-06,3387.569583409736
2014-03-07,3375.9286228088927
2014-03-10,3368.1185824192908
2014-03-11,3359.5372258760276
2014-03-12,3346.876732519825
2014-03-13,3313.0708824223516
2014-03-14,3291.9575201197495
2014-03-17,3318.436289790304
2014-03-18,3342.365597002206
2014-03-19,3327.4648923077098
2014-03-20,3317.9844430282847
2014-03-21,3308.3362896398166
2014-03-24,3287.4739502534703
2014-03-25,3301.8450599136577
2014-03-26,3293.244515285278
2014-03-27,3292.4972481252917
2014-03-28,3305.922231831874
2014-03-31,3328.7217460400925
2014-04-01,3355.5563570644995
2014-04-02,3364.045714521451
2014-04-03,3355.606569369479
2014-04-04,3326.601057780366
2014-04-07,3287.2666130322223
2014-04-08,3296.778999501832
2014-04-09,3324.836836174461
2014-04-10,3278.603142071116
2014-04-11,3238.526742934405
2014-04-14,3253.5056594837843
2014-04-15,3258.7119571235444
2014-04-16,3298.443012869823
2014-04-17,3307.5670542720463
2014-04-18,3309.7037440978715
2014-04-21,3315.419057932251
2014-04-22,3338.4164364212734
2014-04-23,3330.360252193541
2014-04-24,3337.702029564265
2014-04-25,3309.892455636502
2014-04-28,3307.441024478664
2014-04-29,3327.929168734337
2014-04-30,3340.6299749030113
2014-05-01,3353.293166031973
2014-05-02,3352.403717294476
2014-05-05,3357.5872543495448
2014-05-06,3340.852804927971
2014-05-07,3334.9323489939816
2014-05-08,3337.067365659685
2014-05-09,3335.4298937010485
2014-05-12,3364.602576338533
2014-05-13,3370.2192215300292
2014-05-14,3362.9422507350355
2014-05-15,3336.8911480472802
2014-05-16,3343.7647560669648
2014-05-19,3354.6627313528234
2014-05-20,3341.12167839943
2014-05-21,3360.738575976279
2014-05-22,3376.4140684609533
2014-05-23,3388.52883915141
2014-05-26,3398.8677637490186
2014-05-27,3414.0053396786607
2014-05-28,3409.255779318226
2014-05-29,3425.86282572119
2014-05-30,3430.4195388571566
2014-06-02,3435.3538460057384
2014-06-03,3432.0414409586087
2014-06-04,3440.189291415586
2014-06-05,3455.9919462229486
2014-06-06,3471.2940463066193
2014-06-09,3474.213694177596
2014-06-10,3473.060291854846
2014-06-11,3466.4344624368446
2014-06-12,3449.88797023685
2014-06-13,3449.4153372251294
2014-06-16,3448.8540350602216
2014-06-17,3453.742417096925
2014-06-18,3471.168328057554
2014-06-19,3488.2379533485414
2014-06-20,3487.1669724158924
2014-06-23,3480.8928686571226
2014-06-24,3466.2592791962606
2014-06-25,3472.141320129307
2014-06-26,3472.4763357548895
2014-06-27,3482.770294117973
2014-06-30,3491.9914863724143
2014-07-01,3518.7191442253084
2014-07-02,3523.05704161761
2014-07-03,3540.9249141209393
2014-07-04,3538.609369232893
2014-07-07,3518.0970930661697
2014-07-08,3487.634657583854
2014-07-09,3500.7543910916925
2014-07-10,3474.8446838714935
2014-07-11,3478.695766511827
2014-07-14,3503.643613703874
2014-07-15,3487.0250757831927
2014-07-16,3501.0286879210385
2014-07-17,3467.28330127158
2014-07-18,3490.4605996460696
2014-07-21,3481.8879947956057
2014-07-22,3507.077712080702
2014-07-23,3515.3133613610257
2014-07-24,3517.9536965123416
2014-07-25,3498.3153386726335
2014-07-28,3497.501321241975
2014-07-29,3490.3014448655545
2014-07-30,3489.5946299695775
2014-07-31,3431.460911895973
2014-08-01,3417.52307345053
2014-08-04,3427.3614155657356
2014-08-05,3407.7015840976023
2014-08-06,3396.961760542673
2014-08-07,3380.1739024486506
2014-08-08,3395.965922243592
2014-08-11,3422.3433739537295
2014-08-12,3414.022190281364
2014-08-13,3435.5335130336325
2014-08-14,3451.4828233391213
2014-08-15,3450.803529631408
2014-08-18,3480.4468595474355
2014-08-19,3499.613550925853
2014-08-20,3502.637984007692
2014-08-21,3511.240411138149
2014-08-22,3503.85270778603
2014-08-25,3523.224689673184
2014-08-26,3530.9235494833115
2014-08-27,3532.034135604161
2014-08-28,3518.9359295529557
2014-08-29,3526.7759293346257
2014-09-01,3526.0000657967544
2014-09-02,3530.0209751015727
2014-09-03,3533.1893640398557
2014-09-04,3525.5384141903096
2014-09-05,3530.5860491965072
2014-09-08,3521.718269760502
2014-09-09,3499.4082852210845
2014-09-10,3508.5977795185236
2014-09-11,3512.38241327616
2014-09-12,3499.307336265144
2014-09-15,3490.2078226321564
2014-09-16,3503.056141598912
2014-09-17,3508.5881121777898
2014-09-18,3526.5721370778706
2014-09-19,3518.3139006826054
2014-09-22,3486.5426849987803
2014-09-23,3467.5272238334333
2014-09-24,3487.024138202352
2014-09-25,3443.029676836562
2014-09-26,3461.7793164845784
2014-09-29,3454.8427561209724
2014-09-30,3446.1142618904046
2014-10-01,3401.8650496443383
2014-10-02,3382.2852310970397
2014-10-03,3401.3598099996607
2014-10-06,3408.2183177840648
2014-10-07,3366.672206028357
2014-10-08,3393.4661879860328
2014-10-09,3351.1598184996496
2014-10-10,3295.0993366240086
2014-10-13,3261.138533495331
2014-10-14,3256.3764944421423
2014-10-15,3228.9582544513837
2014-10-16,3228.7975538253995
2014-10-17,3274.087198282565
2014-10-20,3304.138489372313
2014-10-21,3361.1049076004
2014-10-22,3348.321991983847
2014-10-23,3381.4869143933547
2014-10-24,3395.3393022469354
2014-10-27,3394.1698849424934
2014-10-28,3433.4797452689004
2014-10-29,3435.7206493075746
2014-10-30,3446.363824101737
2014-10-31,3483.471092899218
2014-11-03,3467.773208381913
2014-11-04,3464.1839242609376
2014-11-05,3479.2633813174434
2014-11-06,3488.07259507835
2014-11-07,3482.7868717083115
2014-11-10,3499.8161859304546
2014-11-11,3507.8398663095813
2014-11-12,3509.7423889943775
2014-11-13,3518.530949048224
2014-11-14,3520.1916835576426
2014-11-17,3511.3986977881555
2014-11-18,3543.0860293664937
2014-11-19,3537.891281177868
2014-11-20,3543.259011237159
2014-11-21,3566.1040389775394
2014-11-24,3579.012208790608
2014-11-25,3587.7043471418456
2014-11-26,3598.500341783252
2014-11-27,3596.01410414694
2014-11-28,3592.877664566224
2014-12-01,3567.0529266567564
2014-12-02,3574.862969098282
2014-12-03,3583.7346265492915
2014-12-04,3581.626466141222
2014-12-05,3586.94343395884
2014-12-08,3561.3940479365165
2014-12-09,3559.389358282294
2014-12-10,3510.162806116971
2014-12-11,3513.636913976294
2014-12-12,3470.9007359812517
2014-12-15,3432.107827872179
2014-12-16,3425.9915519502297
2014-12-17,3461.0047640127527
2014-12-18,3532.7733795352406
2014-12-19,3551.8876800596386
2014-12-22,3561.8598042323465
2014-12-23,3558.740398297435
2014-12-24,3564.518772290004
2014-12-25,3563.6435849670784
2014-12-26,3574.512523360493
2014-12-29,3579.498778741001
2014-12-30,3555.9558799892516
2014-12-31,3534.0210968695906
2015-01-01,3534.041934840182
2015-01-02,3521.5014833343416
2015-01-05,3455.938737877752
2015-01-06,3417.802346198674
2015-01-07,3439.0148922314593
2015-01-08,3508.266300954569
2015-01-09,3487.319665891548
2015-01-12,3473.4961775806337
2015-01-13,3479.498212537908
2015-01-14,3455.9358374289022
2015-01-15,3446.3025763315254
2015-01-16,3471.825796694933
2015-01-19,3486.7494078890463
2015-01-20,3496.234427754213
2015-01-21,3514.035046336606
2015-01-22,3546.220359558889
2015-01-23,3551.1624059919554
2015-01-26,3563.9683127093867
2015-01-27,3549.7710411635944
2015-01-28,3523.3704302260403
2015-01-29,3537.756002123704
2015-01-30,3507.5691169365346
2015-02-02,3533.8034641723143
2015-02-03,3569.603140937946
2015-02-04,3571.9551454576326
2015-02-05,3595.9187398515714
2015-02-06,3579.249374401173
2015-02-09,3565.022048306949
2015-02-10,3596.337284941368
2015-02-11,3596.281310761836
2015-02-12,3638.710093767256
2015-02-13,3658.4060511204716
2015-02-16,3658.6841967313503
2015-02-17,3664.7117924615977
2015-02-18,3676.5920535729847
2015-02-19,3689.337637204919
2015-02-20,3709.3972433248955
2015-02-23,3720.653893239116
2015-02-24,3725.2698059249315
2015-02-25,3730.1154342554146
2015-02-26,3731.3527461953413
2015-02-27,3726.9629093208055
2015-03-02,3742.6169399322794
2015-03-03,3724.351409971494
2015-03-04,3712.09246972322
2015-03-05,3721.3397007918456
2015-03-06,3679.5572072528817
2015-03-09,3680.9100444699957
2015-03-10,3620.0366737054023
2015-03-11,3616.5931857391797
2015-03-12,3657.0453387417456
2015-03-13,3643.4601218241264
2015-03-16,3691.2229332295146
2015-03-17,3685.2076495406523
2015-03-18,3720.230324545764
2015-03-19,3720.963615248654
2015-03-20,3763.524049892464
2015-03-23,3762.736621839697
2015-03-24,3753.2890202368517
2015-03-25,3711.8035854427
2015-03-26,3689.9479074110554
2015-03-27,3698.4830703271255
2015-03-30,3729.549946514971
2015-03-31,3692.1197086636103
2015-04-01,3685.2755011661416
2015-04-02,3711.252116532544
2015-04-03,3713.6497429649107
2015-04-06,3742.5137672220408
2015-04-07,3740.360370418128
2015-04-08,3755.6963833738205
2015-04-09,3770.918452333556
2015-04-10,3784.263232231363
2015-04-13,3769.5946912541376
2015-04-14,3779.9816782769126
2015-04-15,3784.930371701701
2015-04-16,3787.205547986647
2015-04-17,3744.05457061108
2015-04-20,3768.823276372895
2015-04-21,3785.1462068338187
2015-04-22,3795.3284260414052
2015-04-23,3807.185883434316
2015-04-24,3818.7844303550405
2015-04-27,3818.943162242753
2015-04-28,3809.769391418022
2015-04-29,3790.570694114807
2015-04-30,3750.0890550918716
2015-05-01,3775.3623207482688
2015-05-04,3782.7051468108416
2015-05-05,3740.7774324381085
2015-05-06,3741.556759714132
2015-05-07,3741.776333174655
2015-05-08,3795.551071750406
2015-05-11,3785.8171600029273
2015-05-12,3774.127757077216
2015-05-13,3782.664096842472
2015-05-14,3817.2184714225023
2015-05-15,3828.615959950796
2015-05-18,3838.2941938431313
2015-05-19,3830.508847160077
2015-05-20,3830.394035264813
2015-05-21,3847.1789592682026
2015-05-22,3835.4588793219177
