Date,WORLD ex USA GROWTH
2005-11-28,1767.1134475102183
2005-11-29,1764.5733554183898
2005-11-30,1757.8094234924247
2005-12-01,1774.9105943698976
2005-12-02,1791.7266841456533
2005-12-05,1797.8692229067492
2005-12-06,1803.9527036046816
2005-12-07,1801.0429520837126
2005-12-08,1804.752000175104
2005-12-09,1814.2499923814046
2005-12-12,1836.0843224279868
2005-12-13,1837.7455578439296
2005-12-14,1847.165633622311
2005-12-15,1831.8069033803176
2005-12-16,1844.6304025798433
2005-12-19,1847.7339518889478
2005-12-20,1844.011371243514
2005-12-21,1848.0087628438514
2005-12-22,1853.7691009636183
2005-12-23,1856.209712275039
2005-12-26,1861.0127175661578
2005-12-27,1856.9197797738043
2005-12-28,1866.5908078310529
2005-12-29,1869.6870780148402
2005-12-30,1852.0919673714623
2006-01-02,1856.1669198671718
2006-01-03,1891.2979816466056
2006-01-04,1926.175232588362
2006-01-05,1926.6415879404897
2006-01-06,1946.1816335170192
2006-01-09,1942.7493999467654
2006-01-10,1925.5324902452812
2006-01-11,1938.9332895834432
2006-01-12,1941.185746542336
2006-01-13,1940.3005097842204
2006-01-16,1944.4833947512186
2006-01-17,1914.451874466281
2006-01-18,1890.6155630617409
2006-01-19,1915.5457110010607
2006-01-20,1908.7680753322122
2006-01-23,1917.7359581793653
2006-01-24,1922.0233275530072
2006-01-25,1932.5119127448265
2006-01-26,1947.3637378311403
2006-01-27,1966.1929710548964
2006-01-30,1964.1822587669672
2006-01-31,1973.2782955309692
2006-02-01,1973.2543634756382
2006-02-02,1962.6416328646858
2006-02-03,1950.479923034938
2006-02-06,1951.9853054452842
2006-02-07,1939.9902843708596
2006-02-08,1917.8600293012723
2006-02-09,1936.959544976029
2006-02-10,1921.312808404242
2006-02-13,1907.4155728443159
2006-02-14,1913.1876820311152
2006-02-15,1913.2489384911396
2006-02-16,1919.6663094659505
2006-02-17,1916.8197734031392
2006-02-20,1917.266953604803
2006-02-21,1925.5483167967789
2006-02-22,1927.035305404183
2006-02-23,1943.0005880755207
2006-02-24,1945.3568605497658
2006-02-27,1956.8380987109929
2006-02-28,1947.2848434388698
2006-03-01,1952.9561695991358
2006-03-02,1952.1653328178509
2006-03-03,1948.3789104016337
2006-03-06,1952.169412840596
2006-03-07,1925.2300556327855
2006-03-08,1913.5914900921225
2006-03-09,1937.7158663819635
2006-03-10,1938.278109601151
2006-03-13,1964.1950417855724
2006-03-14,1978.826518249756
2006-03-15,1986.7011405610442
2006-03-16,1993.6053742166314
2006-03-17,2002.1439454817148
2006-03-20,2009.8387089459195
2006-03-21,1997.4624522662043
2006-03-22,2003.2616713248613
2006-03-23,1986.9369075422646
2006-03-24,2001.6293921110966
2006-03-27,2000.057987420694
2006-03-28,2000.424763226081
2006-03-29,1996.8517861070115
2006-03-30,2034.5841360394845
2006-03-31,2020.0331467889841
2006-04-03,2044.718932477101
2006-04-04,2053.6458845661687
2006-04-05,2062.1308533671217
2006-04-06,2074.3408679328245
2006-04-07,2058.0373710439085
2006-04-10,2059.512208946849
2006-04-11,2046.0342449703048
2006-04-12,2032.6447113348618
2006-04-13,2036.4108504082524
2006-04-14,2036.7316024359757
2006-04-17,2055.0817872824946
2006-04-18,2067.53786906975
2006-04-19,2093.031853100258
2006-04-20,2088.6582348008224
2006-04-21,2106.213220328052
2006-04-24,2097.6205816064803
2006-04-25,2102.250893017048
2006-04-26,2110.988953972828
2006-04-27,2119.1031648317903
2006-04-28,2113.4801206982424
2006-05-01,2127.3919361156823
2006-05-02,2148.0742193084043
2006-05-03,2133.638673511336
2006-05-04,2147.1173290838815
2006-05-05,2172.765564517322
2006-05-08,2180.685274627423
2006-05-09,2194.739812143172
2006-05-10,2187.6645298217163
2006-05-11,2180.7423035505353
2006-05-12,2151.5399846303235
2006-05-15,2114.010204685223
2006-05-16,2105.839138138723
2006-05-17,2069.6750694161956
2006-05-18,2048.9184803629396
2006-05-19,2029.4797991706248
2006-05-22,1995.9539872300038
2006-05-23,2022.6544863809615
2006-05-24,1995.0874480719624
2006-05-25,2013.0896109067842
2006-05-26,2042.0605153394608
2006-05-29,2050.5072580766077
2006-05-30,2036.3278903330026
2006-05-31,2025.0601797118059
2006-06-01,2027.3743666814892
2006-06-02,2056.6173596977687
2006-06-05,2043.5090967870353
2006-06-06,1981.6304755478357
2006-06-07,1967.922164006083
2006-06-08,1896.9205654723753
2006-06-09,1927.7100209797416
2006-06-12,1910.9156692261201
2006-06-13,1852.4821754548252
2006-06-14,1865.3263760545285
2006-06-15,1908.2466734192096
2006-06-16,1919.794577171393
2006-06-19,1909.1075979206464
2006-06-20,1913.8486286314803
2006-06-21,1925.4510474288074
2006-06-22,1935.7210379415355
2006-06-23,1933.1770618779235
2006-06-26,1935.2848227131208
2006-06-27,1933.2887076054055
2006-06-28,1919.6111897164678
2006-06-29,1956.5468355773069
2006-06-30,2025.3038466350147
2006-07-03,2036.5491862466408
2006-07-04,2044.0542488342383
2006-07-05,2008.5121881614361
2006-07-06,2019.9321854551426
2006-07-07,2029.1300798409575
2006-07-10,2028.8584842234263
2006-07-11,2015.7391354322385
2006-07-12,2003.268926804984
2006-07-13,1979.402814103585
2006-07-14,1942.9321014052352
2006-07-17,1916.835654804492
2006-07-18,1896.2228196311191
2006-07-19,1933.0847734944593
2006-07-20,1962.2963429301926
2006-07-21,1949.5737017382844
2006-07-24,1964.523982455569
2006-07-25,1976.6406497970856
2006-07-26,1976.7173368672284
2006-07-27,2011.18593298146
2006-07-28,2031.3387088525133
2006-07-31,2033.7175820743284
2006-08-01,2017.5514507805692
2006-08-02,2040.8155328213993
2006-08-03,2024.4363140627513
2006-08-04,2050.0822469120008
2006-08-07,2018.7038686077797
2006-08-08,2023.8561150704197
2006-08-09,2040.9716131244936
2006-08-10,2019.6479834849358
2006-08-11,2017.2977618249522
2006-08-14,2029.2499885559093
2006-08-15,2049.6739511240717
2006-08-16,2074.883058525614
2006-08-17,2081.9407463843463
2006-08-18,2074.9979406214698
2006-08-21,2082.028743005652
2006-08-22,2080.7549489454705
2006-08-23,2072.780741093036
2006-08-24,2067.1884742107586
2006-08-25,2057.741419817082
2006-08-28,2061.8190999523968
2006-08-29,2067.5922540909305
2006-08-30,2083.4808942946024
2006-08-31,2085.126809642006
2006-09-01,2094.1933987307784
2006-09-04,2117.1851335453343
2006-09-05,2108.3220387841898
2006-09-06,2081.569673158335
2006-09-07,2051.244645097189
2006-09-08,2046.627176804875
2006-09-11,2020.2556652271312
2006-09-12,2031.0449077340784
2006-09-13,2036.0838741683965
2006-09-14,2045.5050520396032
2006-09-15,2032.9493887791496
2006-09-18,2040.572711794261
2006-09-19,2036.8931214183433
2006-09-20,2036.6833323268804
2006-09-21,2049.7466409263598
2006-09-22,2040.4238481736272
2006-09-25,2026.655754285094
2006-09-26,2036.7496622147657
2006-09-27,2064.7454562916405
2006-09-28,2069.5203299412356
2006-09-29,2067.775842500446
2006-10-02,2079.3133871922073
2006-10-03,2065.3116794747893
2006-10-04,2059.0436793200197
2006-10-05,2081.7566243133715
2006-10-06,2065.916483786621
2006-10-09,2071.267862063639
2006-10-10,2073.036671500771
2006-10-11,2068.874203921113
2006-10-12,2077.040797427205
2006-10-13,2084.8089921393225
2006-10-16,2103.446773164152
2006-10-17,2093.817269510615
2006-10-18,2102.8779329022395
2006-10-19,2117.1198245333594
2006-10-20,2125.3536370882416
2006-10-23,2128.2981785647326
2006-10-24,2130.270148270368
2006-10-25,2143.603053789466
2006-10-26,2152.946815004845
2006-10-27,2151.5919470516355
2006-10-30,2137.303681588497
2006-10-31,2142.367344461663
2006-11-01,2149.090006512536
2006-11-02,2142.721326393472
2006-11-03,2138.423402960667
2006-11-06,2154.171636531045
2006-11-07,2175.630095060923
2006-11-08,2157.6959770557905
2006-11-09,2154.7839623462883
2006-11-10,2159.394448005367
2006-11-13,2147.1795858317196
2006-11-14,2153.8016723345304
2006-11-15,2162.1753748733954
2006-11-16,2159.5844088386693
2006-11-17,2148.5825819204106
2006-11-20,2137.617312167997
2006-11-21,2145.8312252975074
2006-11-22,2173.7517184489698
2006-11-23,2175.8896133665507
2006-11-24,2178.220581241697
2006-11-27,2163.4210013550314
2006-11-28,2159.556852475363
2006-11-29,2192.065533083028
2006-11-30,2206.2966144470247
2006-12-01,2206.8573975632517
2006-12-04,2215.6615003137968
2006-12-05,2223.2503678539556
2006-12-06,2228.159013837622
2006-12-07,2237.2056817111484
2006-12-08,2235.3518075876027
2006-12-11,2227.252866977492
2006-12-12,2236.2225951525256
2006-12-13,2245.446223556985
2006-12-14,2254.562327122993
2006-12-15,2252.4339165430765
2006-12-18,2247.9818992042974
2006-12-19,2241.635968344238
2006-12-20,2254.2117309344058
2006-12-21,2247.8439723830484
2006-12-22,2238.8579169419404
2006-12-25,2237.547984304375
2006-12-26,2236.112791969826
2006-12-27,2255.5169043686496
2006-12-28,2259.034980907621
2006-12-29,2261.7149546338783
2007-01-01,2261.7149546338783
2007-01-02,2293.640091900934
2007-01-03,2275.4941431793986
2007-01-04,2256.7729612657336
2007-01-05,2229.7321270870125
2007-01-08,2230.2750407699928
2007-01-09,2234.2207687151877
2007-01-10,2209.4749490470417
2007-01-11,2226.2522004613734
2007-01-12,2252.042282249869
2007-01-15,2269.257642849309
2007-01-16,2258.756349075678
2007-01-17,2265.4066926398295
2007-01-18,2262.962514410749
2007-01-19,2270.7424944257205
2007-01-22,2271.5925491027533
2007-01-23,2283.890679576627
2007-01-24,2291.422097946563
2007-01-25,2287.32067717281
2007-01-26,2265.2477854621457
2007-01-29,2271.212604292163
2007-01-30,2282.6080310017724
2007-01-31,2279.061122668031
2007-02-01,2309.4159207222215
2007-02-02,2311.107365690964
2007-02-05,2302.875756498417
2007-02-06,2313.192254898682
2007-02-07,2324.037445084723
2007-02-08,2310.952311093993
2007-02-09,2318.264381605721
2007-02-12,2304.5430473996857
2007-02-13,2320.108234763416
2007-02-14,2357.2297897456747
2007-02-15,2370.721564730863
2007-02-16,2367.4726829404817
2007-02-19,2376.2489595199318
2007-02-20,2369.3550356921087
2007-02-21,2354.4401227117287
2007-02-22,2361.3991105377027
2007-02-23,2377.843751207464
2007-02-26,2386.5117455201676
2007-02-27,2342.26247021803
2007-02-28,2296.979440546256
2007-03-01,2275.2612349862106
2007-03-02,2267.397688605127
2007-03-05,2218.073491930299
2007-03-06,2246.9922582174167
2007-03-07,2261.671594918749
2007-03-08,2285.091357858986
2007-03-09,2290.4237876847737
2007-03-12,2302.2911428325933
2007-03-13,2283.7674524418017
2007-03-14,2235.9926577055858
2007-03-15,2276.0939022097627
2007-03-16,2283.329605232656
2007-03-19,2308.901746616052
2007-03-20,2327.6795592634594
2007-03-21,2339.130518966798
2007-03-22,2374.791816077158
2007-03-23,2375.667268348058
2007-03-26,2370.382479558222
2007-03-27,2366.3638759910755
2007-03-28,2359.526253708353
2007-03-29,2370.328293186423
2007-03-30,2370.986591345509
2007-04-02,2376.713299813577
2007-04-03,2401.612110476049
2007-04-04,2419.080992036531
2007-04-05,2425.596597330215
2007-04-06,2424.8909092129584
2007-04-09,2419.8145316462
2007-04-10,2442.5073689695023
2007-04-11,2438.5770110980884
2007-04-12,2437.0049357683206
2007-04-13,2446.386214033424
2007-04-16,2474.5283296093457
2007-04-17,2476.11799151303
2007-04-18,2477.9704572182627
2007-04-19,2465.8418243695355
2007-04-20,2483.8772092734503
2007-04-23,2479.2551530372048
2007-04-24,2469.686144309246
2007-04-25,2483.117911988122
2007-04-26,2479.67829353714
2007-04-27,2475.101064592571
2007-04-30,2475.1465753451685
2007-05-01,2462.942065599367
2007-05-02,2478.590480737276
2007-05-03,2481.0445731839136
2007-05-04,2503.7249336506648
2007-05-07,2523.936984630389
2007-05-08,2500.8694996769464
2007-05-09,2516.385027182398
2007-05-10,2495.266569851864
2007-05-11,2498.122642688143
2007-05-14,2499.3281845120136
2007-05-15,2505.009793983235
2007-05-16,2499.728436251914
2007-05-17,2494.248391876153
2007-05-18,2506.4905839348185
2007-05-21,2503.8474404013195
2007-05-22,2512.2079875958343
2007-05-23,2532.433341228191
2007-05-24,2510.4170247511984
2007-05-25,2507.3967777078324
2007-05-28,2511.9624922779467
2007-05-29,2519.691248769797
2007-05-30,2510.1483566136094
2007-05-31,2535.552687137358
2007-06-01,2550.558848326245
2007-06-04,2560.7114434909113
2007-06-05,2555.2648111871845
2007-06-06,2522.558501680227
2007-06-07,2493.847727254063
2007-06-08,2471.151325549908
2007-06-11,2488.725279148169
2007-06-12,2475.157615454739
2007-06-13,2478.4641690005606
2007-06-14,2510.1016704722824
2007-06-15,2545.5994607356365
2007-06-18,2550.79539756285
2007-06-19,2546.976363727682
2007-06-20,2549.8706778591845
2007-06-21,2534.8981343134265
2007-06-22,2528.074530877601
2007-06-25,2521.5281158719818
2007-06-26,2511.3316630303675
2007-06-27,2495.0301981300895
2007-06-28,2520.5699354388503
2007-06-29,2543.1687362484486
2007-07-02,2563.2964524572812
2007-07-03,2579.734264411685
2007-07-04,2591.902000103457
2007-07-05,2584.2984902516046
2007-07-06,2594.429741698502
2007-07-09,2607.7510752818553
2007-07-10,2602.2518875961555
2007-07-11,2601.443616401861
2007-07-12,2622.4464074268885
2007-07-13,2639.9083019773143
2007-07-16,2639.5954091686913
2007-07-17,2631.181866830477
2007-07-18,2612.6372064324246
2007-07-19,2640.0170752003933
2007-07-20,2633.415137567094
2007-07-23,2633.6135186404936
2007-07-24,2611.486545236877
2007-07-25,2578.0211541248937
2007-07-26,2522.0231584589824
2007-07-27,2483.9058915854407
2007-07-30,2494.085591674701
2007-07-31,2524.585669329957
2007-08-01,2478.2696062086707
2007-08-02,2494.3133254831832
2007-08-03,2488.4852259367567
2007-08-06,2473.6085637567844
2007-08-07,2481.6781682705623
2007-08-08,2532.8497823264556
2007-08-09,2500.5131386833464
2007-08-10,2433.5737108660005
2007-08-13,2453.1775772837664
2007-08-14,2426.83083882668
2007-08-15,2383.969902530958
2007-08-16,2307.9967730218314
2007-08-17,2318.445106552573
2007-08-20,2354.1998039280074
2007-08-21,2371.0075141623697
2007-08-22,2407.9204086650875
2007-08-23,2439.0675882866785
2007-08-24,2455.390518125866
2007-08-27,2462.368297536789
2007-08-28,2433.148011561982
2007-08-29,2435.4220387465075
2007-08-30,2459.6105795081958
2007-08-31,2501.3094269324256
2007-09-03,2502.3943791480147
2007-09-04,2508.9099471886225
2007-09-05,2483.1509473855203
2007-09-06,2500.818932665689
2007-09-07,2476.0294639513077
2007-09-10,2448.608884605526
2007-09-11,2488.262135208721
2007-09-12,2501.9450522912457
2007-09-13,2511.1505411651447
2007-09-14,2505.119207064977
2007-09-17,2481.467419765497
2007-09-18,2494.1872689182305
2007-09-19,2574.6497361102765
2007-09-20,2593.1500458299515
2007-09-21,2597.6736522635524
2007-09-24,2609.573664895104
2007-09-25,2606.1561542431123
2007-09-26,2616.145256036454
2007-09-27,2652.082441079928
2007-09-28,2667.712096734503
2007-10-01,2683.9668341037886
2007-10-02,2686.020542474333
2007-10-03,2688.4167046486587
2007-10-04,2682.612288782232
2007-10-05,2708.1635348255277
2007-10-08,2690.492125882963
2007-10-09,2710.1047880219708
2007-10-10,2728.4629695280796
2007-10-11,2759.257681387048
2007-10-12,2744.4172931026465
2007-10-15,2735.482271336752
2007-10-16,2696.960004677293
2007-10-17,2713.7689734934816
2007-10-18,2728.6289306045405
2007-10-19,2702.261469107009
2007-10-22,2647.2222155094537
2007-10-23,2690.6259914519874
2007-10-24,2679.1991803227565
2007-10-25,2707.9854571633905
2007-10-26,2746.2892789949838
2007-10-29,2777.4850289755364
2007-10-30,2762.388308761707
2007-10-31,2790.687049798358
2007-11-01,2770.7671240936324
2007-11-02,2757.1507552178564
2007-11-05,2731.533093926389
2007-11-06,2760.3639129358194
2007-11-07,2765.381993871966
2007-11-08,2749.836295141824
2007-11-09,2713.5846508556688
2007-11-12,2658.9467608586906
2007-11-13,2667.2951444869605
2007-11-14,2706.738975787856
2007-11-15,2661.632236804515
2007-11-16,2638.9464449809734
2007-11-19,2596.863909092617
2007-11-20,2639.1271357825303
2007-11-21,2586.6078969748855
2007-11-22,2606.1619641410352
2007-11-23,2634.25493253708
2007-11-26,2647.195717863939
2007-11-27,2635.2840172636934
2007-11-28,2668.486943995728
2007-11-29,2700.8428588592637
2007-11-30,2710.44213169699
2007-12-03,2700.134769551607
2007-12-04,2682.145194231377
2007-12-05,2698.471432921892
2007-12-06,2703.182313882238
2007-12-07,2724.8667456342687
2007-12-10,2740.3379454817236
2007-12-11,2736.2145514163526
2007-12-12,2732.089842981584
2007-12-13,2666.0772480334144
2007-12-14,2636.808729036776
2007-12-17,2579.5163362357616
2007-12-18,2576.149421121003
2007-12-19,2565.988903542978
2007-12-20,2568.8970855698435
2007-12-21,2612.5073787510346
2007-12-24,2622.7294704325154
2007-12-25,2633.7364323352613
2007-12-26,2650.2450252402787
2007-12-27,2659.573664856048
2007-12-28,2672.604581119074
2007-12-31,2669.413279805982
2008-01-01,2669.413279805982
2008-01-02,2669.019222854425
2008-01-03,2662.458196750497
2008-01-04,2611.8972209533517
2008-01-07,2577.833560870665
2008-01-08,2596.2270048315972
2008-01-09,2573.9691403074485
2008-01-10,2556.0718812045925
2008-01-11,2535.0089547735593
2008-01-14,2558.3243945756826
2008-01-15,2499.137627913763
2008-01-16,2425.237052141852
2008-01-17,2424.709654913512
2008-01-18,2415.7390611431674
2008-01-21,2283.078076121923
2008-01-22,2292.072525231991
2008-01-23,2264.9069306807914
2008-01-24,2376.1646832646293
2008-01-25,2413.0527894537713
2008-01-28,2383.0674966146057
2008-01-29,2419.7604629664693
2008-01-30,2403.9476579808947
2008-01-31,2428.0418056592803
2008-02-01,2471.2480976341703
2008-02-04,2486.30261630172
2008-02-05,2403.494235730057
2008-02-06,2386.7410473013333
2008-02-07,2340.0116269495097
2008-02-08,2344.642704309132
2008-02-11,2337.580347248929
2008-02-12,2398.966681964517
2008-02-13,2394.913513705117
2008-02-14,2434.615947806044
2008-02-15,2414.666252498241
2008-02-18,2434.443471192687
2008-02-19,2460.344051891131
2008-02-20,2412.213692037509
2008-02-21,2457.4019938118845
2008-02-22,2447.07816284101
2008-02-25,2486.081427345357
2008-02-26,2516.467494046221
2008-02-27,2559.1251160484976
2008-02-28,2542.476225212264
2008-02-29,2507.538486729518
2008-03-03,2464.969848036408
2008-03-04,2448.4665023791604
2008-03-05,2477.7410848062614
2008-03-06,2488.968217040133
2008-03-07,2445.102004876288
2008-03-10,2404.9953505588774
2008-03-11,2415.3614939022204
2008-03-12,2462.275733876597
2008-03-13,2452.3442983294085
2008-03-14,2437.9769805870897
2008-03-17,2365.162851138382
2008-03-18,2415.084925435632
2008-03-19,2385.1516008321137
2008-03-20,2339.7648981095103
2008-03-21,2345.9668926522245
2008-03-24,2342.375687610076
2008-03-25,2431.4308306973503
2008-03-26,2453.9876983046984
2008-03-27,2470.2831597235527
2008-03-28,2466.363583156326
2008-03-31,2460.2628506871433
2008-04-01,2473.145772960241
2008-04-02,2513.2051752247853
2008-04-03,2530.1484024627152
2008-04-04,2556.2310608107664
2008-04-07,2576.846681387659
2008-04-08,2546.361617761798
2008-04-09,2537.2839931672656
2008-04-10,2535.9228277273114
2008-04-11,2522.683916431249
2008-04-14,2499.453782561305
2008-04-15,2511.4034742404965
2008-04-16,2574.3900077759495
2008-04-17,2557.2311204015423
2008-04-18,2564.7323637197155
2008-04-21,2600.0848685462834
2008-04-22,2592.95295846291
2008-04-23,2598.5048470589227
2008-04-24,2572.4926259749036
2008-04-25,2601.551021573732
2008-04-28,2607.4368554075536
2008-04-29,2580.959614185889
2008-04-30,2589.9930039169926
2008-05-01,2578.071045100176
2008-05-02,2615.0995523832553
2008-05-05,2625.9313070080934
2008-05-06,2640.235706328376
2008-05-07,2634.7286440994535
2008-05-08,2648.199880528824
2008-05-09,2620.9359200025697
2008-05-12,2639.7673306410843
2008-05-13,2643.8209220536455
2008-05-14,2653.1376567740967
2008-05-15,2678.207135196107
2008-05-16,2708.53730686032
2008-05-19,2734.729577340742
2008-05-20,2711.765184086611
2008-05-21,2703.4776985511244
2008-05-22,2701.613603307013
2008-05-23,2674.4804328564683
2008-05-26,2658.350122915183
2008-05-27,2648.030820302881
2008-05-28,2650.4156068919638
2008-05-29,2656.170726088431
2008-05-30,2666.7362063397454
2008-06-02,2667.993396662673
2008-06-03,2660.107021277884
2008-06-04,2646.7361170185127
2008-06-05,2639.480360741907
2008-06-06,2646.402735104325
2008-06-09,2625.486096516611
2008-06-10,2564.934504885462
2008-06-11,2552.8571114163137
2008-06-12,2525.164476259915
2008-06-13,2530.1601237158216
2008-06-16,2557.0042514509137
2008-06-17,2575.4320841111044
2008-06-18,2568.264113254041
2008-06-19,2546.9224504441722
2008-06-20,2523.2950196320267
2008-06-23,2509.7814186916544
2008-06-24,2502.416049321354
2008-06-25,2504.5784775662637
2008-06-26,2491.2958050948723
2008-06-27,2482.1342058421424
2008-06-30,2500.0695545705685
2008-07-01,2462.1317616163024
2008-07-02,2435.493527117883
2008-07-03,2419.5208505808896
2008-07-04,2404.457323281353
2008-07-07,2416.626026313378
2008-07-08,2383.6230038567255
2008-07-09,2416.425184192688
2008-07-10,2395.3271787181757
2008-07-11,2377.7597793378122
2008-07-14,2392.363294343202
2008-07-15,2363.9481739967214
2008-07-16,2355.5006231992666
2008-07-17,2393.1959040544357
2008-07-18,2385.5258648501917
2008-07-21,2405.6741455164406
2008-07-22,2410.5255054328363
2008-07-23,2410.958797325059
2008-07-24,2384.4336614340755
2008-07-25,2373.039350195942
2008-07-28,2374.796788601254
2008-07-29,2356.8764354116797
2008-07-30,2393.466976834134
2008-07-31,2394.1593037705834
2008-08-01,2350.500602324766
2008-08-04,2328.415326487286
2008-08-05,2323.5227570890747
2008-08-06,2342.410795861248
2008-08-07,2326.282079008412
2008-08-08,2292.7583143654247
2008-08-11,2307.028376851499
2008-08-12,2286.9052667751434
2008-08-13,2255.8371899813546
2008-08-14,2265.6176769015924
2008-08-15,2239.3310856137978
2008-08-18,2248.0670755386514
2008-08-19,2211.4089833175117
2008-08-20,2231.395317397505
2008-08-21,2249.152434185051
2008-08-22,2252.2958848404646
2008-08-25,2250.0229521476076
2008-08-26,2237.9747129017123
2008-08-27,2249.495061304828
2008-08-28,2265.852673531453
2008-08-29,2285.5078307232834
2008-09-01,2254.530972202852
2008-09-02,2233.356277700927
2008-09-03,2194.698749188472
2008-09-04,2139.5067909799036
2008-09-05,2089.7112324816935
2008-09-08,2129.576204498602
2008-09-09,2084.881144913811
2008-09-10,2069.16926038546
2008-09-11,2044.5948206034786
2008-09-12,2110.874464252158
2008-09-15,2071.4638735001317
2008-09-16,2018.555928799998
2008-09-17,2001.571458702873
2008-09-18,2008.3277020095534
2008-09-19,2125.8606339129137
2008-09-22,2140.6543167645705
2008-09-23,2120.22535945194
2008-09-24,2099.9646288129175
2008-09-25,2112.036997341082
2008-09-26,2065.818688019141
2008-09-29,1966.161146434504
2008-09-30,1929.1848742770535
2008-10-01,1938.155756147245
2008-10-02,1862.5817970977655
2008-10-03,1867.5970452317572
2008-10-06,1730.4681747077484
2008-10-07,1736.3159113901258
2008-10-08,1641.685779944835
2008-10-09,1618.0414555952136
2008-10-10,1493.879509488055
2008-10-13,1605.2748493565725
2008-10-14,1694.0095031315018
2008-10-15,1602.6499027765199
2008-10-16,1497.4503268467845
2008-10-17,1546.7936915323646
2008-10-20,1593.7243092617334
2008-10-21,1585.703604284162
2008-10-22,1478.5931490310068
2008-10-23,1458.2580008267037
2008-10-24,1391.4078039661604
2008-10-27,1334.8877391540202
2008-10-28,1389.7380407177288
2008-10-29,1486.5505265815125
2008-10-30,1532.5570553128553
2008-10-31,1532.3123652545328
2008-11-03,1550.3871928008991
2008-11-04,1631.5386001520662
2008-11-05,1635.9049528154153
2008-11-06,1527.105426320107
2008-11-07,1533.2127557635226
2008-11-10,1565.2284527576564
2008-11-11,1488.126935948857
2008-11-12,1446.5473778850132
2008-11-13,1427.06298384679
2008-11-14,1440.777929358831
2008-11-17,1410.070548705972
2008-11-18,1406.0618431713167
2008-11-19,1370.2168923225227
2008-11-20,1292.8492114971673
2008-11-21,1295.0948575692582
2008-11-24,1382.7414998758602
2008-11-25,1409.3542918558076
2008-11-26,1404.1079764232431
2008-11-27,1428.0659125873203
2008-11-28,1439.8275284736662
2008-12-01,1369.5403317396463
2008-12-02,1367.5245262339115
2008-12-03,1377.9656105791648
2008-12-04,1368.5974952114036
2008-12-05,1331.7402356152709
2008-12-08,1419.5874940776653
2008-12-09,1428.242695170463
2008-12-10,1446.999689571185
2008-12-11,1466.1873922344878
2008-12-12,1441.7534236794365
2008-12-15,1481.576606414915
2008-12-16,1493.977564753784
2008-12-17,1548.6847353929875
2008-12-18,1552.7540751595561
2008-12-19,1507.1265746678237
2008-12-22,1488.3417045619756
2008-12-23,1487.2328921066044
2008-12-24,1481.6081111789501
2008-12-25,1484.2459441279464
2008-12-26,1489.36350491971
2008-12-29,1519.5328389176007
2008-12-30,1530.9456762931625
2008-12-31,1524.7633028254256
2009-01-01,1524.7633028254256
2009-01-02,1557.7850356445315
2009-01-05,1564.9651260152114
2009-01-06,1565.0267413718957
2009-01-07,1574.2217965416469
2009-01-08,1568.106904542988
2009-01-09,1547.090327072462
2009-01-12,1512.4592911565398
2009-01-13,1471.8240158634007
2009-01-14,1435.2873211710883
2009-01-15,1411.8798625010809
2009-01-16,1444.2384330375849
2009-01-19,1431.5157486223484
2009-01-20,1390.5982223556696
2009-01-21,1383.8721848534406
2009-01-22,1381.9649308484866
2009-01-23,1361.8429506995442
2009-01-26,1401.844630976618
2009-01-27,1427.546410793222
2009-01-28,1446.922564968683
2009-01-29,1430.2140444227057
2009-01-30,1403.468109117246
2009-02-02,1371.6980623795619
2009-02-03,1397.751339529807
2009-02-04,1417.0031524434062
2009-02-05,1412.3901443146929
2009-02-06,1431.1725540083235
2009-02-09,1445.0700586395926
2009-02-10,1419.544262603174
2009-02-11,1404.930030788024
2009-02-12,1380.9643301610417
2009-02-13,1394.1589071043165
2009-02-16,1378.9546480216798
2009-02-17,1334.4687887971609
2009-02-18,1319.5248739567303
2009-02-19,1331.2555271904816
2009-02-20,1292.671964731333
2009-02-23,1289.9865411990381
2009-02-24,1271.8945144962292
2009-02-25,1269.407497073504
2009-02-26,1280.0999598920955
2009-02-27,1271.5061113634451
2009-03-02,1209.570639381321
2009-03-03,1188.105274382318
2009-03-04,1216.843819136021
2009-03-05,1205.2209584572447
2009-03-06,1199.0347961106513
2009-03-09,1184.318729356923
2009-03-10,1226.2127878022084
2009-03-11,1242.372131395935
2009-03-12,1237.7604312833612
2009-03-13,1262.9489146229519
2009-03-16,1292.8046547714023
2009-03-17,1293.711405828408
2009-03-18,1297.2498637953308
2009-03-19,1356.3773588157721
2009-03-20,1341.9647868035179
2009-03-23,1377.3750991113359
2009-03-24,1388.2376448120388
2009-03-25,1393.062911651695
2009-03-26,1401.5580025957233
2009-03-27,1373.236303226536
2009-03-30,1323.3221845157716
2009-03-31,1346.265650781169
2009-04-01,1358.5687880274936
2009-04-02,1424.8960503900057
2009-04-03,1410.0069371019122
2009-04-06,1400.1462236495997
2009-04-07,1385.5885229804217
2009-04-08,1377.1955368413524
2009-04-09,1400.9857676501422
2009-04-10,1400.5941288697022
2009-04-13,1410.1638524252503
2009-04-14,1417.4978167229524
2009-04-15,1410.3590383246076
2009-04-16,1424.0334676352732
2009-04-17,1427.0644094664226
2009-04-20,1391.3531335961727
2009-04-21,1391.4667281113566
2009-04-22,1399.896991866104
2009-04-23,1410.4715130293678
2009-04-24,1444.6823152085112
2009-04-27,1441.0260234022032
2009-04-28,1416.20874524977
2009-04-29,1446.4327324947237
2009-04-30,1465.6972035118579
