Date,ACWI HIGH DIVIDEND YIELD
2010-09-01,1769.250911718745
2010-09-02,1774.48710013726
2010-09-03,1790.3827030806037
2010-09-06,1797.6002383865493
2010-09-07,1781.2057390467364
2010-09-08,1791.1702149177938
2010-09-09,1805.062857174645
2010-09-10,1807.4146530777216
2010-09-13,1831.5969732820133
2010-09-14,1838.6876759880229
2010-09-15,1842.556629145376
2010-09-16,1837.6793686316698
2010-09-17,1832.8869774572936
2010-09-20,1855.518849805264
2010-09-21,1852.5593995681643
2010-09-22,1858.485595227426
2010-09-23,1848.4056527347177
2010-09-24,1875.635041558805
2010-09-27,1874.1447458921928
2010-09-28,1879.7487707489659
2010-09-29,1879.5714605497524
2010-09-30,1874.159848519984
2010-10-01,1882.3587428337132
2010-10-04,1874.7638097909703
2010-10-05,1907.9127189102094
2010-10-06,1920.0552873620463
2010-10-07,1922.9312169090517
2010-10-08,1921.6259608312962
2010-10-11,1924.6103500207257
2010-10-12,1913.953053749979
2010-10-13,1940.1791772028378
2010-10-14,1951.8826775249265
2010-10-15,1946.9214452571025
2010-10-18,1949.5956321746348
2010-10-19,1924.4811077594145
2010-10-20,1943.799764189708
2010-10-21,1947.2800846279629
2010-10-22,1937.2804752510285
2010-10-25,1948.2149022832984
2010-10-26,1938.7403079054052
2010-10-27,1915.4312760582307
2010-10-28,1933.7897476842247
2010-10-29,1936.181450862995
2010-11-01,1940.3520314225643
2010-11-02,1958.361869284236
2010-11-03,1957.798654740335
2010-11-04,1997.0203665951276
2010-11-05,1988.2253492430596
2010-11-08,1977.1325417697856
2010-11-09,1976.6502980468845
2010-11-10,1953.0576279789113
2010-11-11,1948.6383859685316
2010-11-12,1937.898384600064
2010-11-15,1936.9662539140616
2010-11-16,1902.1220463789118
2010-11-17,1903.7240092625686
2010-11-18,1931.566584433017
2010-11-19,1929.648689910248
2010-11-22,1919.1098441935362
2010-11-23,1880.375500469292
2010-11-24,1891.4220535611214
2010-11-25,1893.4734618279738
2010-11-26,1871.5311323000922
2010-11-29,1847.7882802652937
2010-11-30,1837.453983961525
2010-12-01,1869.6613333471155
2010-12-02,1898.2935671038883
2010-12-03,1912.5535462575112
2010-12-06,1904.7799952025107
2010-12-07,1918.4315803573265
2010-12-08,1911.4769439722834
2010-12-09,1919.3462312610457
2010-12-10,1923.7450320148864
2010-12-13,1942.0419943524103
2010-12-14,1949.3160036966335
2010-12-15,1938.5417714749065
2010-12-16,1935.1407575289215
2010-12-17,1926.5542196655297
2010-12-20,1926.8739781527875
2010-12-21,1942.145889067327
2010-12-22,1943.960071793901
2010-12-23,1946.1714631877865
2010-12-24,1948.9340382815328
2010-12-27,1942.5610648650693
2010-12-28,1946.8733595170565
2010-12-29,1953.161804349015
2010-12-30,1950.5635381187378
2010-12-31,1957.914409806416
2011-01-03,1964.0121117620276
2011-01-04,1968.2444543052382
2011-01-05,1956.3256567533147
2011-01-06,1950.6354861135776
2011-01-07,1944.1373842890478
2011-01-10,1929.6512759784941
2011-01-11,1937.5754470276129
2011-01-12,1967.6529901609972
2011-01-13,1985.2359180897504
2011-01-14,1988.7561013415911
2011-01-17,1985.5290061347107
2011-01-18,2002.1387499467958
2011-01-19,2001.873766001879
2011-01-20,1982.6491535510693
2011-01-21,2001.1736752870038
2011-01-24,2015.4246901741963
2011-01-25,2007.47955134907
2011-01-26,2013.0128953024416
2011-01-27,2015.2955176845762
2011-01-28,1989.670486327431
2011-01-31,1995.2537313289192
2011-02-01,2027.3702349307364
2011-02-02,2032.4644144444244
2011-02-03,2024.327736797637
2011-02-04,2023.9043733178526
2011-02-07,2031.4767945853175
2011-02-08,2041.5399941083685
2011-02-09,2036.1551156092833
2011-02-10,2022.1722693089575
2011-02-11,2019.73791622853
2011-02-14,2019.3573942611317
2011-02-15,2023.2287178527909
2011-02-16,2035.2723493059448
2011-02-17,2048.9176120688244
2011-02-18,2058.5868496914554
2011-02-21,2048.3017487579677
2011-02-22,2029.874162243881
2011-02-23,2022.429758037431
2011-02-24,2018.343276687876
2011-02-25,2034.7328021196768
2011-02-28,2052.1672129508866
2011-03-01,2043.119734427792
2011-03-02,2039.5259223354306
2011-03-03,2055.2189649077295
2011-03-04,2055.018559593532
2011-03-07,2047.8350764454738
2011-03-08,2051.111364277031
2011-03-09,2051.9710861953813
2011-03-10,2020.5335688246194
2011-03-11,2014.9340285245776
2011-03-14,2006.4938606841615
2011-03-15,1965.3793219861927
2011-03-16,1942.0285425713562
2011-03-17,1969.5642766191418
2011-03-18,1983.8167014367318
2011-03-21,2015.5450935944793
2011-03-22,2023.7272139835634
2011-03-23,2022.9353277265213
2011-03-24,2042.3207088033237
2011-03-25,2046.291140666348
2011-03-28,2042.2657589496794
2011-03-29,2046.4263329634473
2011-03-30,2067.168547562372
2011-03-31,2064.156642111503
2011-04-01,2081.5084760125815
2011-04-04,2091.6192031844143
2011-04-05,2090.6084599910546
2011-04-06,2107.5889918819294
2011-04-07,2104.007162604758
2011-04-08,2118.7726970571925
2011-04-11,2117.378978971278
2011-04-12,2093.255903243403
2011-04-13,2103.1578981942703
2011-04-14,2098.0667112170663
2011-04-15,2101.4690759991613
2011-04-18,2062.4359576626057
2011-04-19,2073.116180407353
2011-04-20,2116.6602303486566
2011-04-21,2129.971443570633
2011-04-22,2129.484924589388
2011-04-25,2124.690104850305
2011-04-26,2140.0817799282645
2011-04-27,2151.484074893844
2011-04-28,2172.2047678640683
2011-04-29,2177.7602332016045
2011-05-02,2186.239717478235
2011-05-03,2174.0904542175927
2011-05-04,2157.4324992165166
2011-05-05,2129.7575700319217
2011-05-06,2137.7980254529202
2011-05-09,2120.588955145141
2011-05-10,2141.2347271134417
2011-05-11,2139.5465508965276
2011-05-12,2125.4008408072173
2011-05-13,2118.246297906727
2011-05-16,2113.3770778152007
2011-05-17,2101.8907508232805
2011-05-18,2118.1525178288475
2011-05-19,2128.0269293220113
2011-05-20,2115.648263448658
2011-05-23,2078.8088957595096
2011-05-24,2085.8300447588504
2011-05-25,2088.6418893097825
2011-05-26,2095.116521061214
2011-05-27,2115.918773427374
2011-05-30,2114.222975161348
2011-05-31,2142.63580842038
2011-06-01,2125.53320640312
2011-06-02,2104.663412972172
2011-06-03,2104.152319561971
2011-06-06,2093.849306656135
2011-06-07,2099.7554189921902
2011-06-08,2084.0282441650497
2011-06-09,2087.3757215242213
2011-06-10,2055.2494477933997
2011-06-13,2059.8260195962293
2011-06-14,2085.697928726582
2011-06-15,2051.2701898596756
2011-06-16,2032.4899370566375
2011-06-17,2049.6274693827395
2011-06-20,2049.7316939206607
2011-06-21,2073.9810203045035
2011-06-22,2069.413405117716
2011-06-23,2031.1229573690077
2011-06-24,2027.746421945572
2011-06-27,2034.4498440082336
2011-06-28,2051.902908966171
2011-06-29,2078.58989047949
2011-06-30,2109.0874357976904
2011-07-01,2123.367029654623
2011-07-04,2130.6198358789466
2011-07-05,2125.725714226106
2011-07-06,2112.6973931541424
2011-07-07,2122.701059734872
2011-07-08,2107.247715571893
2011-07-11,2063.640358093936
2011-07-12,2049.088548800435
2011-07-13,2072.01261752881
2011-07-14,2060.874955144351
2011-07-15,2055.8089962315016
2011-07-18,2026.831672766857
2011-07-19,2053.89376622606
2011-07-20,2072.223175102472
2011-07-21,2107.9841213113045
2011-07-22,2116.0467573088804
2011-07-25,2102.0544781391495
2011-07-26,2110.0885737862013
2011-07-27,2081.5603321115477
2011-07-28,2074.386652941873
2011-07-29,2064.6233323101656
2011-08-01,2046.7350440511864
2011-08-02,2015.9365502465544
2011-08-03,1999.239077177043
2011-08-04,1933.5179269892344
2011-08-05,1911.215945190961
2011-08-08,1838.8467554252836
2011-08-09,1860.7863030750104
2011-08-10,1816.8394520867676
2011-08-11,1866.3123884770905
2011-08-12,1897.1735742151607
2011-08-15,1934.6212821438444
2011-08-16,1928.2700229748614
2011-08-17,1943.5692551841619
2011-08-18,1875.662936942956
2011-08-19,1858.6075832849738
2011-08-22,1866.5554782924578
2011-08-23,1898.2360260181786
2011-08-24,1913.5210353843445
2011-08-25,1888.2623958849488
2011-08-26,1886.3572863287495
2011-08-29,1927.0740399159752
2011-08-30,1930.6181013473977
2011-08-31,1961.720610581288
2011-09-01,1957.447009733912
2011-09-02,1919.3430625685562
2011-09-05,1871.373182473615
2011-09-06,1855.0422256593986
2011-09-07,1896.2296711287188
2011-09-08,1898.7511197022136
2011-09-09,1842.11241268907
2011-09-12,1807.4361577826116
2011-09-13,1822.1851261066795
2011-09-14,1833.4760706282984
2011-09-15,1875.121409961678
2011-09-16,1883.714686462475
2011-09-19,1845.3360293622982
2011-09-20,1867.3954887149855
2011-09-21,1836.3980605736733
2011-09-22,1758.6961625813499
2011-09-23,1765.994596414007
2011-09-26,1785.8745288900218
2011-09-27,1848.289666927599
2011-09-28,1830.725938683705
2011-09-29,1847.620041661673
2011-09-30,1815.9590983486962
2011-10-03,1774.8861602479155
2011-10-04,1754.1617941909392
2011-10-05,1786.3123492900738
2011-10-06,1829.1205975615733
2011-10-07,1851.1646529882387
2011-10-10,1890.9573323052493
2011-10-11,1890.0468101950146
2011-10-12,1917.7281447145772
2011-10-13,1905.160695214908
2011-10-14,1928.4669047582083
2011-10-17,1913.7445144714748
2011-10-18,1904.9052255577374
2011-10-19,1920.8393460224856
2011-10-20,1898.6462366167877
2011-10-21,1944.2509180774973
2011-10-24,1962.1646936224363
2011-10-25,1944.1024105609924
2011-10-26,1947.539051659354
2011-10-27,2020.9083927974068
2011-10-28,2023.5289815303458
2011-10-31,1974.750914030479
2011-11-01,1906.453325213695
2011-11-02,1926.3612970305594
2011-11-03,1945.6380446794028
2011-11-04,1939.0070877331827
2011-11-07,1941.2009692023994
2011-11-08,1956.8077534408524
2011-11-09,1910.3394843413412
2011-11-10,1903.696929960353
2011-11-11,1945.9962992328824
2011-11-14,1929.0738113319378
2011-11-15,1916.1297875185403
2011-11-16,1906.6440047381939
2011-11-17,1890.5150159291063
2011-11-18,1880.362957055131
2011-11-21,1836.0628012741101
2011-11-22,1830.3204228302573
2011-11-23,1793.8590788187987
2011-11-24,1787.064699919895
2011-11-25,1785.6597982521207
2011-11-28,1839.810576821868
2011-11-29,1855.1912676611405
2011-11-30,1920.4247165085746
2011-12-01,1925.6001833921614
2011-12-02,1931.9008845223939
2011-12-05,1948.820652222452
2011-12-06,1937.027221273527
2011-12-07,1943.6249923472576
2011-12-08,1915.6648745897846
2011-12-09,1930.4708210671797
2011-12-12,1901.4087160164504
2011-12-13,1894.3556233780932
2011-12-14,1862.3135472741105
2011-12-15,1874.0077551648692
2011-12-16,1876.73126824945
2011-12-19,1866.8885468079068
2011-12-20,1903.1991856934378
2011-12-21,1908.7175680765404
2011-12-22,1923.2583615108792
2011-12-23,1937.7336547406164
2011-12-26,1937.9571862735752
2011-12-27,1941.2057546061594
2011-12-28,1919.370292043183
2011-12-29,1932.1946920182957
2011-12-30,1944.5516781857739
2012-01-02,1952.4737543956278
2012-01-03,1979.0509012199434
2012-01-04,1966.2627601490735
2012-01-05,1944.01476805906
2012-01-06,1932.576919117636
2012-01-09,1931.5108999563452
2012-01-10,1957.1000973775767
2012-01-11,1945.711775099293
2012-01-12,1948.2402206708784
2012-01-13,1936.8855109605736
2012-01-16,1941.0495644384544
2012-01-17,1961.4880972092008
2012-01-18,1969.042306821916
2012-01-19,1986.085030400882
2012-01-20,1991.7464619375555
2012-01-23,2006.4085377458928
2012-01-24,1994.846569860495
2012-01-25,1996.163536597671
2012-01-26,2019.5482941424145
2012-01-27,2006.0836684241142
2012-01-30,1992.2671037776795
2012-01-31,1999.5809998341695
2012-02-01,2027.5937436710308
2012-02-02,2030.0399311472775
2012-02-03,2045.3067576658318
2012-02-06,2042.8466418163575
2012-02-07,2056.579464157665
2012-02-08,2061.199080761104
2012-02-09,2067.932660182963
2012-02-10,2040.8100408782586
2012-02-13,2056.790373657517
2012-02-14,2047.5302723352577
2012-02-15,2052.1022203252624
2012-02-16,2051.544255532989
2012-02-17,2070.98426529124
2012-02-20,2087.8633285720302
2012-02-21,2085.53247894979
2012-02-22,2075.3923425811277
2012-02-23,2079.1648066736393
2012-02-24,2095.6970548998047
2012-02-27,2088.032074565467
2012-02-28,2096.350150238509
2012-02-29,2097.6266753311547
2012-03-01,2104.6592228299623
2012-03-02,2096.848413803795
2012-03-05,2089.983790243456
2012-03-06,2046.0347434617033
2012-03-07,2047.8371973520843
2012-03-08,2079.8227077570714
2012-03-09,2077.627921225821
2012-03-12,2074.421926376542
2012-03-13,2101.3045595612134
2012-03-14,2095.3547850255254
2012-03-15,2103.3971234023447
2012-03-16,2114.5127749101975
2012-03-19,2120.568487876009
2012-03-20,2104.743140027117
2012-03-21,2098.3912041867416
2012-03-22,2087.5004763829293
2012-03-23,2094.041809256946
2012-03-26,2113.9247828308326
2012-03-27,2114.682367141339
2012-03-28,2096.799853383348
2012-03-29,2080.011631258395
2012-03-30,2094.274143884217
2012-04-02,2111.364323291035
2012-04-03,2099.6983833640365
2012-04-04,2061.261103633196
2012-04-05,2054.464258443696
2012-04-06,2054.068580467855
2012-04-09,2045.8730631133085
2012-04-10,2015.6267537331212
2012-04-11,2024.8328988776354
2012-04-12,2044.996372255836
2012-04-13,2024.7827701264482
2012-04-16,2027.1556616938867
2012-04-17,2057.4732611691657
2012-04-18,2050.8461336053624
2012-04-19,2043.9198237465648
2012-04-20,2058.543252525127
2012-04-23,2027.195524409387
2012-04-24,2046.1638304745377
2012-04-25,2057.9998238999333
2012-04-26,2067.771997166821
2012-04-27,2077.5925959893093
2012-04-30,2073.7247784437836
2012-05-01,2078.3888534667626
2012-05-02,2068.9270625301747
2012-05-03,2064.696878669984
2012-05-04,2041.4319758482052
2012-05-07,2035.9293358649097
2012-05-08,2017.237730852081
2012-05-09,1999.5238047712803
2012-05-10,2012.9434659480874
2012-05-11,2010.8740269697228
2012-05-14,1980.3116294584597
2012-05-15,1965.9494785496129
2012-05-16,1949.7273731717664
2012-05-17,1931.9920800885159
2012-05-18,1915.3204474787908
2012-05-21,1924.4274692876813
2012-05-22,1943.0459461208447
2012-05-23,1903.1205344948994
2012-05-24,1916.043332110643
2012-05-25,1911.2794002129428
2012-05-28,1915.4604149939205
2012-05-29,1927.2413531200714
2012-05-30,1896.1617517808986
2012-05-31,1895.613169946018
2012-06-01,1869.670195819682
2012-06-04,1870.7873710767808
2012-06-05,1876.8899317739028
2012-06-06,1913.4532587273184
2012-06-07,1931.9849781361993
2012-06-08,1920.7670806141707
2012-06-11,1924.629977980571
2012-06-12,1933.8154500583287
2012-06-13,1942.7106304276967
2012-06-14,1947.800754277212
2012-06-15,1967.0796740839287
2012-06-18,1969.7978195141136
2012-06-19,1997.9235817501938
2012-06-20,2004.493324409207
2012-06-21,1976.6291226158523
2012-06-22,1965.958838868508
2012-06-25,1940.3812106770092
2012-06-26,1941.962161382661
2012-06-27,1962.0601319409652
2012-06-28,1958.2004279456355
2012-06-29,2018.8115390260125
2012-07-02,2030.1972497896577
2012-07-03,2047.5715397488484
2012-07-04,2042.1549204008236
2012-07-05,2028.8027672768203
2012-07-06,2010.5673530344613
2012-07-09,2004.370482683382
2012-07-10,2003.575527908328
2012-07-11,2006.2154240398052
2012-07-12,1985.8848320836632
2012-07-13,2013.5621817673834
2012-07-16,2017.133191720202
2012-07-17,2021.3703487343103
2012-07-18,2039.0686425397876
2012-07-19,2053.8592720957054
2012-07-20,2026.0547099154753
2012-07-23,1986.1550992520886
2012-07-24,1970.8954261253778
2012-07-25,1971.4492587586074
2012-07-26,2018.3808398330793
2012-07-27,2053.823779987618
2012-07-30,2065.5776578121963
2012-07-31,2065.039142001286
2012-08-01,2068.038207797624
2012-08-02,2040.6869275761753
2012-08-03,2085.006251134327
2012-08-06,2098.7019744543245
2012-08-07,2104.5956883465074
2012-08-08,2105.550418526813
2012-08-09,2107.9493706355897
2012-08-10,2109.349020970848
2012-08-13,2104.948030432366
2012-08-14,2110.9592660644876
2012-08-15,2106.3652745770796
2012-08-16,2119.0843902701545
2012-08-17,2116.6722968652266
2012-08-20,2115.5161093905404
2012-08-21,2127.6290516708273
2012-08-22,2110.4188054018628
2012-08-23,2111.315327153163
2012-08-24,2108.2593463971357
2012-08-27,2111.003015871118
2012-08-28,2107.852681189731
2012-08-29,2101.592624542218
2012-08-30,2085.1672243068288
2012-08-31,2098.5219031398856
2012-09-03,2104.1234544069507
2012-09-04,2088.910471438298
2012-09-05,2085.4712825593197
2012-09-06,2122.531992451429
2012-09-07,2143.795935870494
2012-09-10,2139.6406105448505
2012-09-11,2151.562814690566
2012-09-12,2157.0045794176435
2012-09-13,2168.258654295715
2012-09-14,2202.622470186671
2012-09-17,2197.2270022673933
2012-09-18,2186.1468334685715
2012-09-19,2193.739303119838
2012-09-20,2183.136888162175
2012-09-21,2194.847449140766
2012-09-24,2187.8148323744736
2012-09-25,2191.2876631156482
2012-09-26,2158.5208944083006
2012-09-27,2169.4908871760467
2012-09-28,2153.328541881534
2012-10-01,2169.5959144335525
2012-10-02,2169.8102663929867
2012-10-03,2164.1944554208117
2012-10-04,2176.797816999245
2012-10-05,2194.365621287057
2012-10-08,2175.2976775520515
2012-10-09,2160.1830038144108
2012-10-10,2148.1515524632623
2012-10-11,2155.7508638225945
2012-10-12,2151.4318996980646
2012-10-15,2159.6558474677245
2012-10-16,2188.0378161251365
2012-10-17,2210.017658128884
2012-10-18,2212.3702684224163
2012-10-19,2188.620924039114
2012-10-22,2184.5934379390965
2012-10-23,2147.396199468485
2012-10-24,2149.090791545628
2012-10-25,2156.2904622975866
2012-10-26,2150.5628342229475
2012-10-29,2142.014313987341
2012-10-30,2156.5839480330883
2012-10-31,2151.8274858136
2012-11-01,2164.813576669907
2012-11-02,2156.2882178666932
2012-11-05,2144.090905292952
2012-11-06,2155.725220589132
2012-11-07,2129.373555636733
2012-11-08,2114.6315525571663
2012-11-09,2111.0545970213234
2012-11-12,2107.0294903890867
2012-11-13,2105.62270047582
2012-11-14,2089.482675917139
2012-11-15,2079.0975922665352
2012-11-16,2066.7011834217324
2012-11-19,2107.9261685871857
2012-11-20,2107.72471993026
2012-11-21,2113.419888740386
2012-11-22,2125.324373679353
2012-11-23,2148.2966989730226
2012-11-26,2144.509245113871
2012-11-27,2141.83646561527
2012-11-28,2146.2964795480802
2012-11-29,2169.3972750416374
2012-11-30,2173.7022763484165
2012-12-03,2176.7174672294186
2012-12-04,2178.2153408167096
2012-12-05,2186.1182929525507
2012-12-06,2188.869686339724
2012-12-07,2190.112697455189
2012-12-10,2194.0036043148375
2012-12-11,2209.3807532827277
2012-12-12,2217.3446541425988
2012-12-13,2214.780730562476
2012-12-14,2213.5064673901734
2012-12-17,2219.5313255164083
2012-12-18,2235.851520015347
2012-12-19,2243.7347705736197
2012-12-20,2244.6350495302427
2012-12-21,2231.2584521291333
2012-12-24,2227.7911562313984
2012-12-25,2228.9127904420125
2012-12-26,2227.6598653689002
2012-12-27,2227.9858714642755
2012-12-28,2216.368669605642
2012-12-31,2223.9415800772904
2013-01-01,2223.965490945176
2013-01-02,2268.5751763903695
2013-01-03,2267.4457354821984
2013-01-04,2270.5701623756668
2013-01-07,2266.375060411277
2013-01-08,2257.4567456168834
2013-01-09,2268.184096203791
2013-01-10,2286.550372100951
2013-01-11,2294.3561009492328
2013-01-14,2295.234602752359
2013-01-15,2293.2003086918985
2013-01-16,2285.9850829633815
2013-01-17,2300.243317533715
2013-01-18,2298.32721498729
2013-01-21,2303.173628095952
2013-01-22,2304.1364358012233
2013-01-23,2303.61433588794
2013-01-24,2313.1059147207416
2013-01-25,2327.9973719329464
2013-01-28,2324.2536168267893
2013-01-29,2343.3131049257127
2013-01-30,2343.1208588600075
2013-01-31,2336.994813650364
2013-02-01,2350.4755721619026
2013-02-04,2319.510290248014
2013-02-05,2323.868963116765
2013-02-06,2324.207208635258
2013-02-07,2307.4887247790575
2013-02-08,2321.253077491627
2013-02-11,2315.9369177087206
2013-02-12,2330.53444824661
2013-02-13,2334.637470996114
2013-02-14,2327.477586208651
2013-02-15,2322.5230807724106
2013-02-18,2326.241626687391
2013-02-19,2345.2203875018317
2013-02-20,2341.8595427270825
2013-02-21,2307.0513748836806
2013-02-22,2322.61857578796
2013-02-25,2318.8410323198987
2013-02-26,2293.774149880774
2013-02-27,2312.516571529659
2013-02-28,2326.1909935877065
2013-03-01,2316.636723450008
2013-03-04,2316.7348562516563
2013-03-05,2345.823039396382
2013-03-06,2347.4791960521447
2013-03-07,2351.8028124252305
2013-03-08,2357.1164237746198
2013-03-11,2366.4199094594724
2013-03-12,2366.0403364680465
2013-03-13,2353.998510557315
2013-03-14,2373.012717558864
2013-03-15,2379.007221436164
2013-03-18,2355.3563687160076
2013-03-19,2347.996280268628
2013-03-20,2363.465294560362
2013-03-21,2354.486263920247
2013-03-22,2363.2677400409107
2013-03-25,2353.5146998603764
2013-03-26,2361.637712765912
2013-03-27,2353.8963666291097
2013-03-28,2363.6541331491408
2013-03-29,2363.4556444492155
2013-04-01,2360.1773996078446
2013-04-02,2377.110975686023
2013-04-03,2362.7137005461054
2013-04-04,2352.451126317327
2013-04-05,2344.752207227882
2013-04-08,2349.5838999472408
2013-04-09,2365.823630940214
2013-04-10,2398.7375710714573
2013-04-11,2414.624614110297
2013-04-12,2403.8836734943457
2013-04-15,2375.9957388529106
2013-04-16,2379.11684926489
2013-04-17,2353.404804686587
2013-04-18,2351.398006097665
2013-04-19,2366.666286903381
2013-04-22,2370.1693016083163
2013-04-23,2397.730635202464
2013-04-24,2406.724182784704
2013-04-25,2420.674648676326
2013-04-26,2421.7838680604136
2013-04-29,2442.965747083168
2013-04-30,2454.7104965297835
2013-05-01,2446.6772072712133
2013-05-02,2442.1193516834423
2013-05-03,2457.85481510007
2013-05-06,2447.6295445808996
2013-05-07,2460.256912795215
2013-05-08,2479.8162706975872
2013-05-09,2468.3751472444283
2013-05-10,2459.1773213500824
2013-05-13,2457.275902989977
2013-05-14,2466.5545783155903
2013-05-15,2470.1067400106335
2013-05-16,2465.0493100454014
2013-05-17,2461.3355911579083
2013-05-20,2469.0122558339745
2013-05-21,2474.8877682459192
2013-05-22,2471.2117534044764
2013-05-23,2438.3259294890904
2013-05-24,2435.718729352977
2013-05-27,2436.190594299922
2013-05-28,2442.3480497368114
2013-05-29,2417.5349539265558
2013-05-30,2422.098468365649
2013-05-31,2386.0502820686165
2013-06-03,2389.9744140671874
2013-06-04,2397.2683607216873
2013-06-05,2363.627985519491
2013-06-06,2361.0031513590825
2013-06-07,2382.001774869143
2013-06-10,2380.619334375419
2013-06-11,2365.6458938979144
2013-06-12,2363.58900176422
2013-06-13,2368.8387189669775
2013-06-14,2373.2943058358815
2013-06-17,2392.0703374289774
2013-06-18,2396.579871675336
2013-06-19,2382.143561373011
2013-06-20,2292.214416813015
2013-06-21,2285.2338166101595
2013-06-24,2254.1302857659266
2013-06-25,2274.10060492587
2013-06-26,2299.912390647375
2013-06-27,2316.097077150419
2013-06-28,2315.6573688825115
2013-07-01,2328.940987323745
2013-07-02,2326.644029154218
2013-07-03,2307.6058065431644
2013-07-04,2330.050404922141
2013-07-05,2315.8557196556594
2013-07-08,2332.255632742845
2013-07-09,2342.974141700236
2013-07-10,2355.260400466382
2013-07-11,2397.2415362918564
2013-07-12,2399.7299235793253
2013-07-15,2406.697998242164
2013-07-16,2407.1893753920253
2013-07-17,2412.0237740579323
2013-07-18,2418.625152960837
2013-07-19,2423.8444857071654
2013-07-22,2432.0784158455835
2013-07-23,2437.122703367521
2013-07-24,2436.9893854607194
2013-07-25,2430.65786346432
2013-07-26,2430.674096336729
2013-07-29,2426.901045532629
2013-07-30,2423.4566527139896
2013-07-31,2421.375147127334
2013-08-01,2434.7992752438945
2013-08-02,2446.2009687618524
2013-08-05,2439.6997617825796
2013-08-06,2436.513165980667
2013-08-07,2428.837672398295
2013-08-08,2442.564980391993
2013-08-09,2445.55489687657
2013-08-12,2444.0584913176544
2013-08-13,2450.2134134311627
2013-08-14,2451.988108767731
2013-08-15,2425.2504727647643
2013-08-16,2428.1039105008244
2013-08-19,2417.2840005363178
2013-08-20,2412.277064906817
2013-08-21,2391.7899223236186
2013-08-22,2400.007751163198
2013-08-23,2419.2468288754767
2013-08-26,2412.440273570333
2013-08-27,2388.038365966988
2013-08-28,2380.3773795594147
2013-08-29,2380.859336691216
2013-08-30,2370.2281771069433
2013-09-02,2395.1809612343727
2013-09-03,2388.429663464636
2013-09-04,2401.609469174913
2013-09-05,2406.1389448308073
2013-09-06,2420.825374760056
2013-09-09,2438.173954769289
2013-09-10,2458.109850704592
2013-09-11,2468.9990819394234
2013-09-12,2466.5229016442527
2013-09-13,2467.730989211964
2013-09-16,2493.7410783016435
2013-09-17,2492.152709522347
2013-09-18,2505.400414035235
2013-09-19,2533.895952529568
2013-09-20,2519.611006451911
2013-09-23,2514.566876606614
2013-09-24,2510.1478877913255
2013-09-25,2508.5753253612843
2013-09-26,2506.884224650574
2013-09-27,2503.407742654446
2013-09-30,2485.903931283944
2013-10-01,2496.830200370617
2013-10-02,2492.6651424785077
2013-10-03,2486.660892756965
2013-10-04,2488.286987839657
2013-10-07,2477.2490719517687
2013-10-08,2466.6951425313855
2013-10-09,2453.2749183979586
2013-10-10,2486.6620424814514
2013-10-11,2502.5529979320445
2013-10-14,2510.3230764905657
2013-10-15,2510.5828019062283
2013-10-16,2523.6934656760864
2013-10-17,2551.4848204783584
2013-10-18,2566.4352157112176
2013-10-21,2569.6560478233387
2013-10-22,2594.15288423107
2013-10-23,2581.742321055511
2013-10-24,2587.355128596493
2013-10-25,2588.5931645967908
2013-10-28,2595.1224911223303
2013-10-29,2607.1123204496453
2013-10-30,2605.5977462849814
2013-10-31,2591.3496393816536
2013-11-01,2581.6813191794763
2013-11-04,2590.587285714031
2013-11-05,2581.1886794900474
2013-11-06,2597.2868003425083
2013-11-07,2573.121997523861
2013-11-08,2570.180939240273
2013-11-11,2575.605528532415
2013-11-12,2570.6520390203214
2013-11-13,2561.6328825796895
2013-11-14,2583.2280494718575
2013-11-15,2598.8481825193794
2013-11-18,2614.513231590148
2013-11-19,2604.718059977736
2013-11-20,2598.5872124048715
2013-11-21,2592.3145466202045
2013-11-22,2601.2962298777725
2013-11-25,2601.5786336226174
2013-11-26,2588.3142595399863
2013-11-27,2592.084073096733
2013-11-28,2598.1560554255097
2013-11-29,2600.0564613650763
2013-12-02,2587.4301305240933
2013-12-03,2569.263931717544
2013-12-04,2552.23350079659
2013-12-05,2545.0768676675452
2013-12-06,2570.205514407156
2013-12-09,2577.758892690726
2013-12-10,2569.0672755040287
2013-12-11,2551.207308636277
2013-12-12,2525.9819562532916
2013-12-13,2520.8046931689055
2013-12-16,2538.4595351416788
2013-12-17,2528.5723876925335
2013-12-18,2553.240911242729
2013-12-19,2564.0549650924677
2013-12-20,2574.0588409375728
2013-12-23,2589.997424484003
2013-12-24,2594.3859884275103
2013-12-25,2594.409406242573
2013-12-26,2601.340009574285
2013-12-27,2621.432637946893
2013-12-30,2624.535589129479
2013-12-31,2627.6497438633955
2014-01-01,2627.711489467739
2014-01-02,2596.2987715626455
2014-01-03,2593.9740638315143
2014-01-06,2584.5849663299405
2014-01-07,2590.2094110854387
2014-01-08,2584.9374831466653
2014-01-09,2574.1750355465174
2014-01-10,2589.959853058863
2014-01-13,2587.142869083265
2014-01-14,2593.923908712962
2014-01-15,2598.6341526577276
2014-01-16,2603.894754414451
2014-01-17,2604.2027983614257
2014-01-20,2604.3256026545346
2014-01-21,2607.294221861811
2014-01-22,2610.6151175191153
2014-01-23,2595.2663639527127
2014-01-24,2552.2426414667266
2014-01-27,2530.6790389754774
2014-01-28,2537.6611464189673
2014-01-29,2523.713578140344
2014-01-30,2526.662437518557
2014-01-31,2511.757147780413
