Date,AC ASIA ex JAPAN HIGH DIVIDEND YIELD
2011-01-03,6047.952275466846
2011-01-04,6066.732195193413
2011-01-05,6037.332145307477
2011-01-06,6044.141263192288
2011-01-07,6001.748898384466
2011-01-10,5984.31363475308
2011-01-11,6034.384676546793
2011-01-12,6090.862355295324
2011-01-13,6116.528328602438
2011-01-14,6112.486974818409
2011-01-17,6084.039095003559
2011-01-18,6102.0117999722
2011-01-19,6163.053648548073
2011-01-20,6074.277723920056
2011-01-21,6030.6229005892155
2011-01-24,6006.617075516169
2011-01-25,6012.943697175486
2011-01-26,6044.7874016599235
2011-01-27,6056.572942531477
2011-01-28,6035.971582677863
2011-01-31,6008.21021957247
2011-02-01,6023.960415422201
2011-02-02,6080.4502854418915
2011-02-03,6079.660989656379
2011-02-04,6080.005343379149
2011-02-07,6037.0553501244485
2011-02-08,6019.044467993311
2011-02-09,5934.6950729685805
2011-02-10,5796.002048076137
2011-02-11,5741.82154432148
2011-02-14,5807.120639553088
2011-02-15,5784.745401917486
2011-02-16,5813.762532035204
2011-02-17,5816.769343583282
2011-02-18,5884.33282772239
2011-02-21,5884.809941808595
2011-02-22,5779.409625573079
2011-02-23,5739.444030530938
2011-02-24,5679.922657268481
2011-02-25,5757.936435315819
2011-02-28,5785.0341035426245
2011-03-01,5880.448361229483
2011-03-02,5818.670974267752
2011-03-03,5858.627585057394
2011-03-04,5923.270415680025
2011-03-07,5900.063403158034
2011-03-08,5963.229812738432
2011-03-09,5973.923126617154
2011-03-10,5915.876820326046
2011-03-11,5834.4712591997795
2011-03-14,5859.274816616738
2011-03-15,5695.451475189411
2011-03-16,5726.973852056576
2011-03-17,5671.227032267054
2011-03-18,5691.375362517201
2011-03-21,5772.306415533118
2011-03-22,5816.847995550381
2011-03-23,5829.388034057307
2011-03-24,5865.74559697528
2011-03-25,5933.6280796321735
2011-03-28,5899.51838977089
2011-03-29,5922.949034910597
2011-03-30,5993.391738892766
2011-03-31,6038.350335006874
2011-04-01,6095.411795808426
2011-04-04,6152.138520181144
2011-04-05,6150.131276299376
2011-04-06,6216.871155928411
2011-04-07,6223.147125053816
2011-04-08,6232.065817693404
2011-04-11,6207.441767149678
2011-04-12,6111.223580022824
2011-04-13,6152.136444976753
2011-04-14,6138.630651275982
2011-04-15,6123.80368833893
2011-04-18,6098.625941475572
2011-04-19,6044.461832500617
2011-04-20,6155.185804078938
2011-04-21,6229.659887050603
2011-04-22,6230.853526257515
2011-04-25,6225.05335683297
2011-04-26,6210.526500126035
2011-04-27,6246.826398326085
2011-04-28,6247.173493031645
2011-04-29,6243.99769238806
2011-05-02,6249.814792707912
2011-05-03,6221.3666732758675
2011-05-04,6168.900266626775
2011-05-05,6160.12269847694
2011-05-06,6130.987781068736
2011-05-09,6175.886869737234
2011-05-10,6183.2952376120575
2011-05-11,6214.838104913618
2011-05-12,6154.653732713904
2011-05-13,6182.301532934538
2011-05-16,6100.870346309277
2011-05-17,6092.184926035489
2011-05-18,6126.004985396393
2011-05-19,6146.84538150992
2011-05-20,6145.371965808201
2011-05-23,6023.8992755266
2011-05-24,6045.4598068792575
2011-05-25,6027.88082767667
2011-05-26,6071.895625156786
2011-05-27,6130.053975487047
2011-05-30,6149.370947648893
2011-05-31,6253.9310477776535
2011-06-01,6271.387952376159
2011-06-02,6204.895315398128
2011-06-03,6182.141993664627
2011-06-06,6166.716251183247
2011-06-07,6156.415400031987
2011-06-08,6108.813074394655
2011-06-09,6080.399308549897
2011-06-10,6028.827602356349
2011-06-13,6009.040078680855
2011-06-14,6042.980123919577
2011-06-15,6040.059246491979
2011-06-16,5947.061147531496
2011-06-17,5922.284518086827
2011-06-20,5900.835773766694
2011-06-21,5961.810126542582
2011-06-22,5959.397117436843
2011-06-23,5919.352240650195
2011-06-24,5981.970160241632
2011-06-27,5936.289769751596
2011-06-28,5947.50364964469
2011-06-29,6002.4602587509125
2011-06-30,6100.0983753734645
2011-07-01,6125.293098058666
2011-07-04,6203.85315074617
2011-07-05,6190.10536539731
2011-07-06,6148.425682988581
2011-07-07,6142.928495498914
2011-07-08,6194.4339360494005
2011-07-11,6105.100616585694
2011-07-12,5968.607847065997
2011-07-13,6047.252424746136
2011-07-14,6047.603012641374
2011-07-15,6043.084754605344
2011-07-18,6021.499543990511
2011-07-19,6039.385045771165
2011-07-20,6113.827040637175
2011-07-21,6113.893071001734
2011-07-22,6203.538330293938
2011-07-25,6155.787488130411
2011-07-26,6237.936635543351
2011-07-27,6247.782985951089
2011-07-28,6238.420531090683
2011-07-29,6197.729581784881
2011-08-01,6246.305501028654
2011-08-02,6164.995780480473
2011-08-03,6055.213300916911
2011-08-04,6003.602516255997
2011-08-05,5762.445012126254
2011-08-08,5601.914728275922
2011-08-09,5413.5377573778505
2011-08-10,5509.164111825289
2011-08-11,5508.852821937628
2011-08-12,5495.387685859582
2011-08-15,5639.860027727085
2011-08-16,5634.045863243405
2011-08-17,5641.328771625223
2011-08-18,5584.74799265299
2011-08-19,5456.111393919956
2011-08-22,5473.371774262397
2011-08-23,5583.089890394074
2011-08-24,5511.928474647509
2011-08-25,5543.3435566687995
2011-08-26,5524.784913088737
2011-08-29,5620.761495086857
2011-08-30,5658.5522409518535
2011-08-31,5752.992808479606
2011-09-01,5759.832430290875
2011-09-02,5707.26417148487
2011-09-05,5560.819728781471
2011-09-06,5542.049868751574
2011-09-07,5648.508971723297
2011-09-08,5643.200202001813
2011-09-09,5613.327570896881
2011-09-12,5475.574687517881
2011-09-13,5412.485403376187
2011-09-14,5366.459116991866
2011-09-15,5431.687192237853
2011-09-16,5505.697334297497
2011-09-19,5380.95662121556
2011-09-20,5390.5389967374285
2011-09-21,5367.503169152687
2011-09-22,5118.047455990428
2011-09-23,5012.8535810490785
2011-09-26,4903.463765650604
2011-09-27,5119.722981154379
2011-09-28,5100.72140956514
2011-09-29,5105.092695310946
2011-09-30,5054.079814998142
2011-10-03,4878.970912387988
2011-10-04,4778.650103119456
2011-10-05,4787.593582729173
2011-10-06,4952.969797277218
2011-10-07,5033.784602933205
2011-10-10,5051.172736491719
2011-10-11,5168.196420502621
2011-10-12,5202.775541921805
2011-10-13,5247.811479593567
2011-10-14,5223.742997404278
2011-10-17,5323.178189148297
2011-10-18,5178.539888427753
2011-10-19,5232.140228715743
2011-10-20,5138.795116169886
2011-10-21,5159.077993878821
2011-10-24,5314.895459181948
2011-10-25,5360.946962860466
2011-10-26,5378.1238097906535
2011-10-27,5511.748504899606
2011-10-28,5582.111482743773
2011-10-31,5523.977898134938
2011-11-01,5414.882220365595
2011-11-02,5477.160658409451
2011-11-03,5378.556184310927
2011-11-04,5499.3514220869565
2011-11-07,5475.368512795543
2011-11-08,5484.242713090412
2011-11-09,5521.347599134044
2011-11-10,5330.050418968582
2011-11-11,5388.459395042914
2011-11-14,5482.7040639486
2011-11-15,5454.059326564831
2011-11-16,5391.892483038324
2011-11-17,5364.376771748583
2011-11-18,5266.455069947992
2011-11-21,5182.475607782825
2011-11-22,5183.724463726393
2011-11-23,5093.566942936557
2011-11-24,5107.477569965117
2011-11-25,5052.953480985898
2011-11-28,5149.319001338916
2011-11-29,5188.3456358983485
2011-11-30,5189.939200962989
2011-12-01,5425.331692159884
2011-12-02,5431.812301849844
2011-12-05,5434.917730454725
2011-12-06,5362.35664415679
2011-12-07,5440.979688960564
2011-12-08,5403.867120211965
2011-12-09,5289.722700124647
2011-12-12,5313.517128278524
2011-12-13,5273.856054215877
2011-12-14,5264.8466970830505
2011-12-15,5166.526963075742
2011-12-16,5224.836579592299
2011-12-19,5163.1001299431055
2011-12-20,5177.346336949386
2011-12-21,5310.053228051438
2011-12-22,5305.6338802212495
2011-12-23,5363.669118762277
2011-12-26,5358.760206475571
2011-12-27,5352.672600282214
2011-12-28,5328.841276055307
2011-12-29,5324.074730424928
2011-12-30,5332.381238866273
2012-01-02,5308.20950376733
2012-01-03,5404.464906454823
2012-01-04,5408.765344694336
2012-01-05,5423.957060333921
2012-01-06,5398.981917083022
2012-01-09,5433.514666006115
2012-01-10,5493.7366109434115
2012-01-11,5521.979886792492
2012-01-12,5529.080816569371
2012-01-13,5562.5052832996125
2012-01-16,5494.405905792887
2012-01-17,5625.392425927257
2012-01-18,5631.575266045441
2012-01-19,5673.438140522021
2012-01-20,5688.45560370809
2012-01-23,5694.013399186322
2012-01-24,5691.45604218791
2012-01-25,5702.160306442472
2012-01-26,5774.741658365645
2012-01-27,5802.498602058152
2012-01-30,5778.5241589643965
2012-01-31,5853.798278414973
2012-02-01,5838.295077699876
2012-02-02,5934.2994951819255
2012-02-03,5941.656843907104
2012-02-06,5931.352628501388
2012-02-07,5937.670218253141
2012-02-08,6030.0904074886175
2012-02-09,6039.152404218155
2012-02-10,5965.381841383448
2012-02-13,5989.242213528538
2012-02-14,5979.795340256739
2012-02-15,6076.4390809256865
2012-02-16,6027.6823248483515
2012-02-17,6091.714235356749
2012-02-20,6110.407520596934
2012-02-21,6116.607477277747
2012-02-22,6146.300958824402
2012-02-23,6102.400345245878
2012-02-24,6114.708449802683
2012-02-27,6067.151021493073
2012-02-28,6145.401122872384
2012-02-29,6228.3756822763735
2012-03-01,6163.415987063245
2012-03-02,6189.484630047035
2012-03-05,6101.023198222811
2012-03-06,6009.107183660292
2012-03-07,5964.321448888113
2012-03-08,6049.120792855185
2012-03-09,6081.118243922607
2012-03-12,6065.157059117799
2012-03-13,6131.557382734446
2012-03-14,6139.354898286132
2012-03-15,6121.065962212101
2012-03-16,6096.523573140352
2012-03-19,6066.432478257977
2012-03-20,6020.617551686231
2012-03-21,6021.659281174652
2012-03-22,6022.108258316469
2012-03-23,5996.822606923475
2012-03-26,5962.807076125926
2012-03-27,6067.244875408949
2012-03-28,6036.039174735164
2012-03-29,5959.449000463395
2012-03-30,5991.216894680907
2012-04-02,5984.013906662377
2012-04-03,6011.667871572134
2012-04-04,5988.381223078208
2012-04-05,5931.7642853726375
2012-04-06,5940.237013537895
2012-04-09,5903.796894988818
2012-04-10,5881.5819866957045
2012-04-11,5852.587515685248
2012-04-12,5899.223579191321
2012-04-13,5990.347219969639
2012-04-16,5958.941754721207
2012-04-17,5922.691440320029
2012-04-18,5963.207470371159
2012-04-19,6003.7947378819745
2012-04-20,5984.7294328407625
2012-04-23,5924.381755877057
2012-04-24,5935.500669049551
2012-04-25,5944.448647603459
2012-04-26,5968.24279951788
2012-04-27,5978.290120264123
2012-04-30,6049.432956046835
2012-05-01,6050.8921321097305
2012-05-02,6128.411620095017
2012-05-03,6104.221025152327
2012-05-04,6082.901465671752
2012-05-07,5954.191319073489
2012-05-08,5950.443203035896
2012-05-09,5883.287297008392
2012-05-10,5878.661404642312
2012-05-11,5818.405207409838
2012-05-14,5754.584290268299
2012-05-15,5782.949375212446
2012-05-16,5619.554620401936
2012-05-17,5647.803640954627
2012-05-18,5550.568903494074
2012-05-21,5568.942439618604
2012-05-22,5616.902032661353
2012-05-23,5521.356810489212
2012-05-24,5510.993185226178
2012-05-25,5497.01427640919
2012-05-28,5532.391717803543
2012-05-29,5621.609529231673
2012-05-30,5545.359929636668
2012-05-31,5557.329145943278
2012-06-01,5469.5829179712555
2012-06-04,5361.126889960431
2012-06-05,5395.049152337663
2012-06-06,5472.135385427041
2012-06-07,5511.289576778092
2012-06-08,5438.21252807024
2012-06-11,5542.320211063847
2012-06-12,5528.595198397082
2012-06-13,5559.947440703805
2012-06-14,5521.849456696764
2012-06-15,5620.672855088527
2012-06-18,5678.5184175861605
2012-06-19,5697.325239919547
2012-06-20,5725.712058188733
2012-06-21,5653.6654218028225
2012-06-22,5588.549211241015
2012-06-25,5551.203793246955
2012-06-26,5557.358715883015
2012-06-27,5613.289136791157
2012-06-28,5589.0668179404
2012-06-29,5709.525506427109
2012-07-02,5736.146981585209
2012-07-03,5811.766092213776
2012-07-04,5811.250436605545
2012-07-05,5817.92982114778
2012-07-06,5796.26682023438
2012-07-09,5714.770431593477
2012-07-10,5723.470140206361
2012-07-11,5731.969317507752
2012-07-12,5627.399083804186
2012-07-13,5657.328337060773
2012-07-16,5664.397818461231
2012-07-17,5728.460693039397
2012-07-18,5697.864496745656
2012-07-19,5785.273681686228
2012-07-20,5795.104692339937
2012-07-23,5674.661326069709
2012-07-24,5660.813030224045
2012-07-25,5641.780176297513
2012-07-26,5651.823279013004
2012-07-27,5762.922436173316
2012-07-30,5822.312558352489
2012-07-31,5904.192312086593
2012-08-01,5909.847620132438
2012-08-02,5879.060066126375
2012-08-03,5864.744433005677
2012-08-06,5939.983605651757
2012-08-07,5950.711865771189
2012-08-08,5953.779025218153
2012-08-09,6016.205969638701
2012-08-10,5999.44112658283
2012-08-13,5994.47898885844
2012-08-14,6043.980357448592
2012-08-15,6002.454017150222
2012-08-16,5966.20853257299
2012-08-17,5961.274379759235
2012-08-20,5944.9136125330815
2012-08-21,5971.223152483948
2012-08-22,5922.196660501917
2012-08-23,5966.626666601544
2012-08-24,5904.519981621474
2012-08-27,5894.9349217202725
2012-08-28,5874.161335693878
2012-08-29,5872.902629267068
2012-08-30,5821.45573967626
2012-08-31,5839.111503488321
2012-09-03,5857.174580005499
2012-09-04,5836.424387605612
2012-09-05,5761.630091579661
2012-09-06,5763.264901866055
2012-09-07,5895.867581948346
2012-09-10,5908.130835324241
2012-09-11,5924.05680468461
2012-09-12,5984.975477133337
2012-09-13,5977.892446851599
2012-09-14,6145.488301996372
2012-09-17,6156.699464646088
2012-09-18,6132.450456896073
2012-09-19,6193.753760973179
2012-09-20,6121.427253172112
2012-09-21,6170.803563180526
2012-09-24,6154.196300318801
2012-09-25,6148.346537067819
2012-09-26,6096.306002947525
2012-09-27,6149.974162826062
2012-09-28,6192.988383670926
2012-10-01,6176.289308076805
2012-10-02,6190.844501371742
2012-10-03,6188.767117155784
2012-10-04,6190.152469381623
2012-10-05,6212.498000957887
2012-10-08,6152.296057460513
2012-10-09,6160.011243089913
2012-10-10,6153.874733171031
2012-10-11,6146.296260488311
2012-10-12,6173.209877919083
2012-10-15,6169.079431173185
2012-10-16,6184.174961816406
2012-10-17,6221.613619452804
2012-10-18,6254.034627490056
2012-10-19,6230.685879880983
2012-10-22,6240.233708455952
2012-10-23,6227.4324554312625
2012-10-24,6227.336205353302
2012-10-25,6228.9497555519265
2012-10-26,6173.705651758941
2012-10-29,6160.685526939541
2012-10-30,6155.217660861445
2012-10-31,6189.426180306837
2012-11-01,6205.021643263091
2012-11-02,6247.330619659414
2012-11-05,6225.9185702469995
2012-11-06,6229.758173339128
2012-11-07,6288.272796772409
2012-11-08,6188.569387528914
2012-11-09,6176.815566075707
2012-11-12,6180.375497786927
2012-11-13,6110.8756225791285
2012-11-14,6147.43912619209
2012-11-15,6076.474040851964
2012-11-16,6078.375585943358
2012-11-19,6101.231372000183
2012-11-20,6106.683814856742
2012-11-21,6140.105586210851
2012-11-22,6186.359227418316
2012-11-23,6263.401029006799
2012-11-26,6272.129836928649
2012-11-27,6281.055939710039
2012-11-28,6257.494381881765
2012-11-29,6321.874389669859
2012-11-30,6376.270759743839
2012-12-03,6330.559794092426
2012-12-04,6343.032177538862
2012-12-05,6422.10453655374
2012-12-06,6417.603142799671
2012-12-07,6433.198473482981
2012-12-10,6445.812094400835
2012-12-11,6468.963940454442
2012-12-12,6536.226676595351
2012-12-13,6538.0474362461855
2012-12-14,6551.127216295354
2012-12-17,6524.487099751567
2012-12-18,6538.725990267515
2012-12-19,6573.93870275972
2012-12-20,6557.559414884596
2012-12-21,6507.942292672469
2012-12-24,6517.26904047087
2012-12-25,6535.026954028366
2012-12-26,6533.593426481948
2012-12-27,6551.310338019133
2012-12-28,6579.9930533408
2012-12-31,6582.408295368663
2013-01-01,6582.65660709535
2013-01-02,6715.778450315496
2013-01-03,6753.372074768865
2013-01-04,6735.339423935066
2013-01-07,6714.270090883176
2013-01-08,6652.539082809881
2013-01-09,6679.998087075726
2013-01-10,6730.538419287313
2013-01-11,6706.149552786548
2013-01-14,6733.901690713545
2013-01-15,6723.033013233783
2013-01-16,6697.778748518868
2013-01-17,6680.920198890717
2013-01-18,6766.997375180292
2013-01-21,6751.676438359715
2013-01-22,6764.5249171609275
2013-01-23,6754.926988182557
2013-01-24,6735.814939427814
2013-01-25,6712.097050707971
2013-01-28,6706.920295689354
2013-01-29,6728.984890101929
2013-01-30,6764.003660610759
2013-01-31,6739.911193495234
2013-02-01,6746.906224161434
2013-02-04,6779.92858111672
2013-02-05,6686.674093093353
2013-02-06,6704.879380993502
2013-02-07,6671.005974819412
2013-02-08,6665.797726863423
2013-02-11,6658.768329597849
2013-02-12,6660.408618582044
2013-02-13,6683.586763548484
2013-02-14,6723.92221203238
2013-02-15,6722.226104850244
2013-02-18,6712.7749251455825
2013-02-19,6680.881761612299
2013-02-20,6742.42359588003
2013-02-21,6649.154222937876
2013-02-22,6627.099010627701
2013-02-25,6620.861719975683
2013-02-26,6537.265153231472
2013-02-27,6560.29922553475
2013-02-28,6643.532558815856
2013-03-01,6628.179245540479
2013-03-04,6528.085619638351
2013-03-05,6564.989483946161
2013-03-06,6626.156059303019
2013-03-07,6617.446009343338
2013-03-08,6670.81694853075
2013-03-11,6661.00491776714
2013-03-12,6639.0110418647155
2013-03-13,6579.6395424074735
2013-03-14,6581.104607305454
2013-03-15,6550.119941096283
2013-03-18,6453.880492991661
2013-03-19,6442.8553561434555
2013-03-20,6461.167766124505
2013-03-21,6463.293060183415
2013-03-22,6418.568096781948
2013-03-25,6492.216508393529
2013-03-26,6516.637727256658
2013-03-27,6560.845240768439
2013-03-28,6534.056904609246
2013-03-29,6548.395681072303
2013-04-01,6536.509249801913
2013-04-02,6545.797967717557
2013-04-03,6542.354787745883
2013-04-04,6537.279036870206
2013-04-05,6437.985830377718
2013-04-08,6389.656558680479
2013-04-09,6424.154474130046
2013-04-10,6453.5251135620365
2013-04-11,6506.140421333499
2013-04-12,6489.007990681432
2013-04-15,6425.150663691086
2013-04-16,6434.853025302582
2013-04-17,6419.457767400769
2013-04-18,6417.060483973648
2013-04-19,6539.8166687965195
2013-04-22,6557.947379216756
2013-04-23,6490.874862385405
2013-04-24,6569.378142198374
2013-04-25,6631.498144610235
2013-04-26,6647.49565654018
2013-04-29,6663.118328153815
2013-04-30,6727.304278347345
2013-05-01,6726.73098579168
2013-05-02,6709.257822334305
2013-05-03,6701.277005483243
2013-05-06,6768.835975681425
2013-05-07,6801.461364799619
2013-05-08,6881.178321215762
2013-05-09,6889.353914902862
2013-05-10,6884.022717251253
2013-05-13,6816.235739362244
2013-05-14,6806.971508205255
2013-05-15,6822.697368121785
2013-05-16,6800.264965510231
2013-05-17,6796.081130021401
2013-05-20,6861.604297916639
2013-05-21,6832.101236129917
2013-05-22,6817.652310492723
2013-05-23,6660.316401959556
2013-05-24,6663.65412235475
2013-05-27,6687.479858530444
2013-05-28,6710.058090497198
2013-05-29,6659.228161385476
2013-05-30,6609.740578451946
2013-05-31,6566.335612121605
2013-06-03,6528.893337677198
2013-06-04,6552.799403410373
2013-06-05,6507.416499174639
2013-06-06,6439.1315489822855
2013-06-07,6419.048677922938
2013-06-10,6401.507366764876
2013-06-11,6312.837656237049
2013-06-12,6306.050084464601
2013-06-13,6196.301578873788
2013-06-14,6249.810750904205
2013-06-17,6320.768248772147
2013-06-18,6311.164292189028
2013-06-19,6273.847072060024
2013-06-20,6095.297232988626
2013-06-21,6064.571640851683
2013-06-24,5938.537932997481
2013-06-25,5953.459744938809
2013-06-26,6072.772470991665
2013-06-27,6134.967143268666
2013-06-28,6261.447461175778
2013-07-01,6241.486650049245
2013-07-02,6220.329452376304
2013-07-03,6090.629051533364
2013-07-04,6152.893958193215
2013-07-05,6232.841582006743
2013-07-08,6130.856830258899
2013-07-09,6165.081920588379
2013-07-10,6231.920993674344
2013-07-11,6404.588416397591
2013-07-12,6376.531450955331
2013-07-15,6379.7213469456065
2013-07-16,6367.886318885438
2013-07-17,6382.379669612545
2013-07-18,6373.29736396633
2013-07-19,6339.6720686843455
2013-07-22,6349.072826778161
2013-07-23,6488.528563464305
2013-07-24,6480.462752018967
2013-07-25,6439.0135035241365
2013-07-26,6451.140043196153
2013-07-29,6399.160933443516
2013-07-30,6406.410640034034
2013-07-31,6375.133341533111
2013-08-01,6401.849728396488
2013-08-02,6410.53949072535
2013-08-05,6419.7169025464445
2013-08-06,6363.096775160538
2013-08-07,6295.785380781311
2013-08-08,6321.26200737611
2013-08-09,6339.3715012480325
2013-08-12,6434.7419735359035
2013-08-13,6519.889898486841
2013-08-14,6509.634385500278
2013-08-15,6492.183485144741
2013-08-16,6488.800434706081
2013-08-19,6449.243529550501
2013-08-20,6323.279423956592
2013-08-21,6290.991235088645
2013-08-22,6297.10802031689
2013-08-23,6308.88820299049
2013-08-26,6332.257003016305
2013-08-27,6263.635848402582
2013-08-28,6208.073877192257
2013-08-29,6270.770423195138
2013-08-30,6299.170226575166
2013-09-02,6398.354999208316
2013-09-03,6434.641250612145
2013-09-04,6408.805059715623
2013-09-05,6466.770630236268
2013-09-06,6479.821650059589
2013-09-09,6574.28427195675
2013-09-10,6633.695233504024
2013-09-11,6627.360057146104
2013-09-12,6629.967255325956
2013-09-13,6593.041878108358
2013-09-16,6691.458726668689
2013-09-17,6694.040303419374
2013-09-18,6676.59763193308
2013-09-19,6796.67992077079
2013-09-20,6790.407828579654
2013-09-23,6770.139853119208
2013-09-24,6717.8746537951265
2013-09-25,6723.313877717259
2013-09-26,6684.008570994718
2013-09-27,6691.156798966114
2013-09-30,6600.454482323563
2013-10-01,6621.22951293882
2013-10-02,6630.1840323464185
2013-10-03,6701.654228085981
2013-10-04,6692.364580907678
2013-10-07,6654.743373991573
2013-10-08,6697.469477532447
2013-10-09,6674.8213285848815
2013-10-10,6670.915764745205
2013-10-11,6725.3927449171
2013-10-14,6712.846981728127
2013-10-15,6744.099726965562
2013-10-16,6721.576135060809
2013-10-17,6727.660197919916
2013-10-18,6764.830469956845
2013-10-21,6748.261548069366
2013-10-22,6738.098978519794
2013-10-23,6675.3153886351865
2013-10-24,6648.485676429211
2013-10-25,6599.174680317719
2013-10-28,6636.28662926861
2013-10-29,6672.371107655511
2013-10-30,6753.481537578829
2013-10-31,6733.168308399463
2013-11-01,6711.255080203296
2013-11-04,6700.834861749351
2013-11-05,6663.046768746366
2013-11-06,6671.822696140784
2013-11-07,6646.384939024257
2013-11-08,6601.4171666995235
2013-11-11,6625.555523026358
2013-11-12,6594.561454552089
2013-11-13,6494.078543145357
2013-11-14,6533.840595660987
2013-11-15,6616.301571541356
2013-11-18,6739.610561580756
2013-11-19,6755.882542885859
2013-11-20,6741.181235454299
2013-11-21,6676.834109415521
2013-11-22,6685.021380298314
2013-11-25,6678.403032122733
2013-11-26,6682.650318655648
2013-11-27,6712.836354308785
2013-11-28,6721.798750493217
2013-11-29,6749.3087072007465
2013-12-02,6779.4042947997295
2013-12-03,6748.659519299782
2013-12-04,6704.304804809538
2013-12-05,6688.967732493341
2013-12-06,6686.651819433004
2013-12-09,6724.86093705701
2013-12-10,6704.98716680696
2013-12-11,6622.896651371109
2013-12-12,6567.318105941991
2013-12-13,6555.406976117977
2013-12-16,6506.106333536137
2013-12-17,6516.391616824069
2013-12-18,6515.987087094418
2013-12-19,6480.464583671064
2013-12-20,6477.873630054897
2013-12-23,6496.55762194541
2013-12-24,6530.943073657021
2013-12-25,6532.058138489056
2013-12-26,6532.986522891442
2013-12-27,6549.045479092219
2013-12-30,6555.022263160546
2013-12-31,6581.7257045471615
2014-01-01,6581.709600830192
2014-01-02,6537.135541691119
2014-01-03,6420.13995640839
2014-01-06,6373.759059042266
2014-01-07,6365.970128435623
2014-01-08,6419.06422406306
2014-01-09,6363.414945648098
2014-01-10,6382.488660033579
2014-01-13,6413.368210759217
2014-01-14,6401.653718341559
2014-01-15,6397.66570107693
2014-01-16,6404.548763197916
2014-01-17,6402.926592778931
2014-01-20,6369.660256105131
2014-01-21,6383.948866410282
2014-01-22,6405.890403999572
2014-01-23,6336.385336008155
2014-01-24,6289.3068563901
2014-01-27,6171.515102019626
2014-01-28,6172.92522698611
2014-01-29,6198.99284393074
2014-01-30,6174.425442187488
2014-01-31,6176.257034146835
2014-02-03,6170.880330344963
2014-02-04,6078.958007827228
2014-02-05,6038.693112859251
2014-02-06,6080.858284434619
2014-02-07,6148.074634815939
2014-02-10,6137.016382021756
2014-02-11,6215.407031201567
2014-02-12,6281.789437039496
2014-02-13,6241.3463429530675
2014-02-14,6284.993666245556
2014-02-17,6335.192962483701
2014-02-18,6319.632765250816
2014-02-19,6334.871559847678
2014-02-20,6293.765971128557
2014-02-21,6319.7153269647315
2014-02-24,6285.603995273357
2014-02-25,6291.028985753561
2014-02-26,6295.3083781842515
2014-02-27,6358.7638342458185
2014-02-28,6361.468197295185
2014-03-03,6310.764522877485
2014-03-04,6322.563242067579
2014-03-05,6321.00280623726
2014-03-06,6370.384094901458
2014-03-07,6381.443737698768
2014-03-10,6303.213784592435
2014-03-11,6313.060291052013
2014-03-12,6245.297031607793
2014-03-13,6266.1000218996805
2014-03-14,6238.8820650070875
2014-03-17,6251.92078429328
2014-03-18,6256.157238139672
2014-03-19,6251.432680675638
2014-03-20,6151.299160210433
2014-03-21,6205.316451329143
2014-03-24,6296.171905931569
2014-03-25,6311.7185541724975
2014-03-26,6372.179175894361
2014-03-27,6410.499060664035
2014-03-28,6469.581695512856
2014-03-31,6504.347665927752
2014-04-01,6541.496001851419
2014-04-02,6549.465743008969
2014-04-03,6560.720325069115
2014-04-04,6559.645971778953
2014-04-07,6580.360382787097
2014-04-08,6641.520278226113
2014-04-09,6698.817024777305
2014-04-10,6712.977317138448
2014-04-11,6689.264159637252
2014-04-14,6683.716835098283
2014-04-15,6650.304495959548
2014-04-16,6650.090643328397
2014-04-17,6677.2801319393175
2014-04-18,6688.61032147331
2014-04-21,6682.4811036964775
2014-04-22,6682.196686334275
2014-04-23,6632.580466199951
2014-04-24,6646.934906897279
2014-04-25,6574.467149787432
2014-04-28,6587.404393105568
2014-04-29,6648.193304182733
2014-04-30,6625.089221573237
2014-05-01,6627.247722744377
2014-05-02,6641.322022642945
2014-05-05,6619.14305347841
2014-05-06,6625.304041643907
2014-05-07,6598.877406875843
2014-05-08,6634.416431373262
2014-05-09,6637.264563889054
2014-05-12,6660.626971818031
2014-05-13,6686.94552209744
2014-05-14,6775.54331859847
2014-05-15,6783.660890793291
2014-05-16,6800.275283931612
2014-05-19,6814.547277436532
2014-05-20,6798.395043903127
2014-05-21,6822.46483195161
2014-05-22,6872.40159341721
2014-05-23,6881.332515327087
2014-05-26,6878.148737184461
2014-05-27,6866.412588210358
2014-05-28,6895.74667682954
2014-05-29,6895.757336864177
2014-05-30,6875.655199226218
2014-06-02,6881.010834315333
2014-06-03,6947.473201139744
2014-06-04,6920.694109644886
2014-06-05,6928.378697932847
2014-06-06,6923.9518332062025
2014-06-09,6953.5364255969025
2014-06-10,6997.902436141603
2014-06-11,6975.670919701031
2014-06-12,6970.908005130515
2014-06-13,6991.891461252488
2014-06-16,6985.128678689338
2014-06-17,6975.156039292476
2014-06-18,6973.4416713567125
2014-06-19,6992.220101405658
2014-06-20,6978.200246480242
2014-06-23,6915.0753495305025
2014-06-24,6933.320403229162
2014-06-25,6924.34468582526
2014-06-26,6998.325831071009
2014-06-27,7009.773206422468
2014-06-30,7031.020531117656
2014-07-01,7038.240294565099
2014-07-02,7122.3200088669
2014-07-03,7133.67742676276
2014-07-04,7149.364749388943
2014-07-07,7160.542091610685
2014-07-08,7168.932317890866
2014-07-09,7113.8808990422085
2014-07-10,7137.133073239172
2014-07-11,7135.989988174316
2014-07-14,7153.824366962311
2014-07-15,7176.358617843911
2014-07-16,7175.961835792807
2014-07-17,7161.390687643952
2014-07-18,7145.683901521448
