Date,CHINA ALL SHARES QUALITY
2013-04-19,1105.3027875405649
2013-04-22,1114.0821264935119
2013-04-23,1098.0107416969504
2013-04-24,1117.8854422657635
2013-04-25,1117.6019755319974
2013-04-26,1109.940488256438
2013-04-29,1100.016145249199
2013-04-30,1099.7893916828887
2013-05-01,1099.08360518293
2013-05-02,1106.26449805256
2013-05-03,1114.1598454886816
2013-05-06,1132.470600761855
2013-05-07,1136.310112374876
2013-05-08,1136.5363026753964
2013-05-09,1146.4407190949078
2013-05-10,1160.7448272060105
2013-05-13,1151.8468571326982
2013-05-14,1138.4960665101505
2013-05-15,1155.6386431822589
2013-05-16,1162.2435310868043
2013-05-17,1182.551522319423
2013-05-20,1191.7191874138161
2013-05-21,1192.947567448008
2013-05-22,1192.686553963316
2013-05-23,1171.127353612453
2013-05-24,1173.6753139688424
2013-05-27,1172.2717372479146
2013-05-28,1194.0203054551391
2013-05-29,1179.8642444589748
2013-05-30,1170.2406202068744
2013-05-31,1172.8178939391269
2013-06-03,1155.6706553162317
2013-06-04,1140.384665252043
2013-06-05,1140.2742582150956
2013-06-06,1120.6962208028203
2013-06-07,1110.8742579397247
2013-06-10,1114.2110350540456
2013-06-11,1098.849451321347
2013-06-12,1093.7011743563871
2013-06-13,1071.3554303982603
2013-06-14,1082.147089423688
2013-06-17,1082.8939090070944
2013-06-18,1079.4799447237765
2013-06-19,1076.7014373709324
2013-06-20,1068.2987618877346
2013-06-21,1070.0754072984464
2013-06-24,1035.579117168033
2013-06-25,1036.8245394362657
2013-06-26,1067.1903491153573
2013-06-27,1067.831376793657
2013-06-28,1085.4486305632945
2013-07-01,1090.8220521387116
2013-07-02,1095.414540433182
2013-07-03,1085.8241935300666
2013-07-04,1098.0673862366323
2013-07-05,1112.3710389780026
2013-07-08,1089.7958400028726
2013-07-09,1092.350292520271
2013-07-10,1100.715973830119
2013-07-11,1112.0294660266582
2013-07-12,1104.797606263416
2013-07-15,1114.5328012344626
2013-07-16,1116.8337050755376
2013-07-17,1111.3514043629898
2013-07-18,1104.9779100708124
2013-07-19,1085.6099064049918
2013-07-22,1085.201752416689
2013-07-23,1111.4575684105007
2013-07-24,1114.8820892778378
2013-07-25,1109.602076195844
2013-07-26,1103.3730064433084
2013-07-29,1093.8381559429395
2013-07-30,1096.8660658919212
2013-07-31,1085.7614358274038
2013-08-01,1106.747105491741
2013-08-02,1104.692840211495
2013-08-05,1118.975269351486
2013-08-06,1118.1503375669115
2013-08-07,1104.4463913997988
2013-08-08,1103.531696145346
2013-08-09,1113.5564608967527
2013-08-12,1138.1279016546764
2013-08-13,1149.565673987101
2013-08-14,1147.338570323875
2013-08-15,1141.6105023596176
2013-08-16,1126.4772635412223
2013-08-19,1134.7236146583032
2013-08-20,1112.5292847905982
2013-08-21,1115.1142289826907
2013-08-22,1120.802090710439
2013-08-23,1113.690399132261
2013-08-26,1133.160537571019
2013-08-27,1133.4241303593935
2013-08-28,1124.5433685700875
2013-08-29,1134.4262998016752
2013-08-30,1138.6276254546337
2013-09-02,1140.8151194785285
2013-09-03,1153.8637861011177
2013-09-04,1144.5479372400994
2013-09-05,1154.679019819877
2013-09-06,1150.8289674206205
2013-09-09,1152.6132769315382
2013-09-10,1158.6753407992312
2013-09-11,1156.0779894171953
2013-09-12,1148.4126964268119
2013-09-13,1154.62239781693
2013-09-16,1155.9469646604477
2013-09-17,1152.1737147496965
2013-09-18,1144.813102836626
2013-09-19,1132.2236817849744
2013-09-20,1135.0376593821204
2013-09-23,1158.2194464903014
2013-09-24,1154.3553988164563
2013-09-25,1151.8314543878903
2013-09-26,1149.7041739087092
2013-09-27,1148.701386758852
2013-09-30,1138.9941101726595
2013-10-01,1140.0273941150504
2013-10-02,1137.5790219947398
2013-10-03,1145.6043721831693
2013-10-04,1145.3045861628605
2013-10-07,1141.5092138263806
2013-10-08,1154.389199165192
2013-10-09,1154.5469120338057
2013-10-10,1152.2412101919617
2013-10-11,1157.6898312085884
2013-10-14,1159.4544847400514
2013-10-15,1166.9386625450989
2013-10-16,1160.7661163069617
2013-10-17,1143.9634970684326
2013-10-18,1145.1069342221062
2013-10-21,1163.7797588060564
2013-10-22,1144.887181690528
2013-10-23,1132.3892426879358
2013-10-24,1121.3171185067447
2013-10-25,1100.3385319894765
2013-10-28,1101.6491327602675
2013-10-29,1096.403713788492
2013-10-30,1110.6847602656658
2013-10-31,1121.4321736399352
2013-11-01,1131.82117760048
2013-11-04,1125.2843128498125
2013-11-05,1125.3761844849541
2013-11-06,1112.256021590274
2013-11-07,1114.9627754316766
2013-11-08,1105.737399617157
2013-11-11,1113.8440995456417
2013-11-12,1116.3631879328027
2013-11-13,1098.674231472003
2013-11-14,1103.5381118813502
2013-11-15,1117.757130929006
2013-11-18,1137.0392304998084
2013-11-19,1129.8919903053752
2013-11-20,1136.8679749400087
2013-11-21,1129.7151017857914
2013-11-22,1124.5616323842046
2013-11-25,1132.0417391346077
2013-11-26,1125.7598805803568
2013-11-27,1132.7081568238473
2013-11-28,1141.0445285679289
2013-11-29,1143.812959230489
2013-12-02,1134.9237910614959
2013-12-03,1138.5768798570375
2013-12-04,1146.4456169980615
2013-12-05,1134.3872586607613
2013-12-06,1134.4845260381715
2013-12-09,1140.2703284282693
2013-12-10,1135.9642316885377
2013-12-11,1124.7155297549878
2013-12-12,1121.9085423484473
2013-12-13,1125.3486073235804
2013-12-16,1108.906547732839
2013-12-17,1104.4724387506612
2013-12-18,1102.8134908465352
2013-12-19,1101.7678738980244
2013-12-20,1085.7917973871372
2013-12-23,1094.509223811307
2013-12-24,1109.1863839940816
2013-12-25,1112.33427222866
2013-12-26,1099.7296287632698
2013-12-27,1105.4607995887875
2013-12-30,1101.194290208648
2013-12-31,1115.6994341201232
2014-01-01,1115.699434120123
2014-01-02,1130.79064216383
2014-01-03,1118.24779967998
2014-01-06,1098.181903390758
2014-01-07,1103.7120358249717
2014-01-08,1110.4394755676408
2014-01-09,1098.7901919608805
2014-01-10,1085.9713544333028
2014-01-13,1090.9617978581025
2014-01-14,1086.5266381223341
2014-01-15,1102.2344142860554
2014-01-16,1100.6438294584168
2014-01-17,1099.0261568002895
2014-01-20,1091.0543695210242
2014-01-21,1098.1271344886961
2014-01-22,1112.9182292595287
2014-01-23,1099.3176454537743
2014-01-24,1092.1051875491676
2014-01-27,1069.815138267674
2014-01-28,1072.1124190906676
2014-01-29,1082.2619621259469
2014-01-30,1073.9279420723044
2014-01-31,1080.1529054545751
2014-02-03,1077.5461671009114
2014-02-04,1052.4277007725004
2014-02-05,1051.3216582637033
2014-02-06,1047.358636067127
2014-02-07,1055.127352646951
2014-02-10,1072.697752889509
2014-02-11,1075.5628359310074
2014-02-12,1087.2887576764163
2014-02-13,1077.6750119094404
2014-02-14,1087.413777806546
2014-02-17,1100.9287196834443
2014-02-18,1094.369078031763
2014-02-19,1100.460560480046
2014-02-20,1086.9513980277138
2014-02-21,1088.275286683641
2014-02-24,1076.0469972241713
2014-02-25,1052.1290368070086
2014-02-26,1064.4861801253421
2014-02-27,1063.3514936005588
2014-02-28,1064.7458460788919
2014-03-03,1069.3665333639403
2014-03-04,1064.7111232137975
2014-03-05,1062.4951302624775
2014-03-06,1056.7507601951206
2014-03-07,1054.506654225329
2014-03-10,1027.4712312246547
2014-03-11,1044.491444512991
2014-03-12,1030.6341831746768
2014-03-13,1040.3634525312182
2014-03-14,1026.4237329442365
2014-03-17,1025.8583354029868
2014-03-18,1028.0335514737492
2014-03-19,1021.4254664379447
2014-03-20,1003.9103433226304
2014-03-21,1018.4615969076191
2014-03-24,1032.7826901494634
2014-03-25,1020.0077275539007
2014-03-26,1019.814869672522
2014-03-27,1007.0621546334859
2014-03-28,1005.5340391655187
2014-03-31,1008.1230182627104
2014-04-01,1025.3037192261543
2014-04-02,1027.7282348251304
2014-04-03,1031.5004784018956
2014-04-04,1030.8111851400029
2014-04-07,1025.7288952348306
2014-04-08,1041.399159587784
2014-04-09,1048.2022506542535
2014-04-10,1057.2246042030424
2014-04-11,1052.6884120693035
2014-04-14,1060.4899728271848
2014-04-15,1043.690006739356
2014-04-16,1044.6078833542708
2014-04-17,1042.261081811319
2014-04-18,1041.244954257529
2014-04-21,1034.9842318958943
2014-04-22,1031.9327055564881
2014-04-23,1028.4154978606098
2014-04-24,1024.7942523227855
2014-04-25,1004.4185379517181
2014-04-28,991.7836554547597
2014-04-29,1005.9784299245913
2014-04-30,999.7097672791857
2014-05-01,999.697071574193
2014-05-02,1003.3865461413441
2014-05-05,998.4303527093551
2014-05-06,996.9598709275715
2014-05-07,979.9275591194723
2014-05-08,985.0235544907965
2014-05-09,982.0466674129059
2014-05-12,999.7672352976086
2014-05-13,1006.7529631446135
2014-05-14,1008.1504654022726
2014-05-15,1008.0935895379117
2014-05-16,1004.8456531893945
2014-05-19,991.1913886946771
2014-05-20,993.6078536580736
2014-05-21,1005.6744920772778
2014-05-22,1007.1676233993288
2014-05-23,1010.229589386609
2014-05-26,1016.335244707931
2014-05-27,1017.1131501361724
2014-05-28,1023.0981395406112
2014-05-29,1016.5908986068092
2014-05-30,1010.4058088451841
2014-06-02,1013.1612361563988
2014-06-03,1014.3086445329287
2014-06-04,1004.3289033849001
2014-06-05,1009.4813177913376
2014-06-06,1001.2798585811499
2014-06-09,1007.0557387524376
2014-06-10,1023.7027469349412
2014-06-11,1024.6661204674192
2014-06-12,1025.2611835234645
2014-06-13,1033.3284601289647
2014-06-16,1032.2592648561963
2014-06-17,1030.606639304308
2014-06-18,1025.180652578294
2014-06-19,1012.5549653252216
2014-06-20,1019.5051232688954
2014-06-23,1010.2133012704174
2014-06-24,1020.7285390033403
2014-06-25,1017.3033663515877
2014-06-26,1033.8906270192651
2014-06-27,1030.8239672268733
2014-06-30,1035.305169232112
2014-07-01,1033.9282535255265
2014-07-02,1045.5364360369595
2014-07-03,1056.6599592072002
2014-07-04,1061.7313069273964
2014-07-07,1062.7728329363508
2014-07-08,1062.815572382987
2014-07-09,1042.6166802052194
2014-07-10,1043.2492689145954
2014-07-11,1046.2177254118435
2014-07-14,1054.7556915844066
2014-07-15,1068.5607755909043
2014-07-16,1070.1547405780016
2014-07-17,1070.3125958518146
2014-07-18,1074.6772042249272
2014-07-21,1075.421889129529
2014-07-22,1093.5242887993384
2014-07-23,1093.2521040089982
2014-07-24,1101.9531235084498
2014-07-25,1112.1320685715561
2014-07-28,1120.9555685116839
2014-07-29,1127.791574987959
2014-07-30,1128.6531198081796
2014-07-31,1134.521822897144
2014-08-01,1126.0284707752414
2014-08-04,1140.1155975701051
2014-08-05,1146.4903849593718
2014-08-06,1145.2144233197334
2014-08-07,1134.3247961479917
2014-08-08,1133.057056255358
2014-08-11,1144.8165964153063
2014-08-12,1149.2522808552687
2014-08-13,1153.8649820674264
2014-08-14,1142.2888237172358
2014-08-15,1151.762017129907
2014-08-18,1157.5759512971051
2014-08-19,1168.3967835607684
2014-08-20,1170.9360858425878
2014-08-21,1164.5418736451495
2014-08-22,1174.4454010566587
2014-08-25,1168.2214727303424
2014-08-26,1159.5263555233764
2014-08-27,1156.8969435036054
2014-08-28,1150.7791824095245
2014-08-29,1162.382994343499
2014-09-01,1174.0709075315876
2014-09-02,1179.42850432571
2014-09-03,1198.5499907449755
2014-09-04,1218.2946243132328
2014-09-05,1220.7730496860086
2014-09-08,1226.7922599127503
2014-09-09,1227.7024989661109
2014-09-10,1213.6556403391978
2014-09-11,1202.093286600183
2014-09-12,1203.3958009629412
2014-09-15,1193.1394063648672
2014-09-16,1169.0855048662343
2014-09-17,1180.6381603625887
2014-09-18,1183.8231542096466
2014-09-19,1198.3324535300535
2014-09-22,1182.9102643944298
2014-09-23,1180.2510268713024
2014-09-24,1195.867306900232
2014-09-25,1202.2663521833904
2014-09-26,1200.8830523689585
2014-09-29,1191.3918064408697
2014-09-30,1193.5817004766438
2014-10-01,1197.0752755481044
2014-10-02,1191.844143570832
2014-10-03,1209.164204648981
2014-10-06,1211.6809122254122
2014-10-07,1211.30844154965
2014-10-08,1210.418171994942
2014-10-09,1217.4343298347683
2014-10-10,1209.503601769164
2014-10-13,1194.0076200340395
2014-10-14,1188.4137091589928
2014-10-15,1188.8359979912912
2014-10-16,1175.2393085294616
2014-10-17,1181.786860701727
2014-10-20,1188.4351337009305
2014-10-21,1187.1709998789322
2014-10-22,1201.529540085194
2014-10-23,1194.7657358042104
2014-10-24,1186.5453454067933
2014-10-27,1174.5947344377066
2014-10-28,1189.1188989136597
2014-10-29,1203.4669320668443
2014-10-30,1214.5336033116382
2014-10-31,1239.3112018336653
2014-11-03,1240.51098080226
2014-11-04,1225.7005797366396
2014-11-05,1225.3871518553203
2014-11-06,1228.9889066386918
2014-11-07,1220.91295619076
2014-11-10,1234.1887095570678
2014-11-11,1235.1894006255657
2014-11-12,1236.2791544808706
2014-11-13,1230.3282955868967
2014-11-14,1241.6628360527538
2014-11-17,1237.089113449719
2014-11-18,1218.9527866392505
2014-11-19,1212.823562715157
2014-11-20,1206.8470388209323
2014-11-21,1225.2397289710066
2014-11-24,1241.0600665723375
2014-11-25,1243.489086508876
2014-11-26,1249.3300277412532
2014-11-27,1252.1312820803917
2014-11-28,1250.8077133292252
2014-12-01,1251.0656911697588
2014-12-02,1267.4560288670364
2014-12-03,1282.9437524554126
2014-12-04,1289.8039943661827
2014-12-05,1302.0395819479213
2014-12-08,1300.3639901268607
2014-12-09,1264.050310376144
2014-12-10,1295.5990808418535
2014-12-11,1290.1125851371023
2014-12-12,1284.5100865574743
2014-12-15,1295.7151267606628
2014-12-16,1266.8108584202434
2014-12-17,1259.2523927571924
2014-12-18,1282.8490770555486
2014-12-19,1279.5511398970427
2014-12-22,1278.2223791742326
2014-12-23,1289.8745312865162
2014-12-24,1286.4003544711015
2014-12-25,1293.16912948627
2014-12-26,1304.0049083074243
2014-12-29,1304.736364168607
2014-12-30,1303.798293878944
2014-12-31,1330.784504535618
2015-01-01,1330.7845045356182
2015-01-02,1347.3132684993718
2015-01-05,1393.0737549991447
2015-01-06,1415.5442512470333
2015-01-07,1428.6039622694748
2015-01-08,1443.3775584285117
2015-01-09,1437.4178276026698
2015-01-12,1448.7197267892748
2015-01-13,1472.2776902871099
2015-01-14,1455.5655251769156
2015-01-15,1485.9461517564425
2015-01-16,1491.264260052931
2015-01-19,1426.7633541774671
2015-01-20,1463.3169288340532
2015-01-21,1494.1111021258555
2015-01-22,1509.255032865391
2015-01-23,1526.9577344529846
2015-01-26,1534.8107923583696
2015-01-27,1518.088593099605
2015-01-28,1509.7876882820153
2015-01-29,1498.0380589908518
2015-01-30,1496.4335494516172
2015-02-02,1478.5449946034062
2015-02-03,1492.1384778395552
2015-02-04,1495.7184268302242
2015-02-05,1480.1164198695876
2015-02-06,1475.558295203932
2015-02-09,1486.1410905147693
2015-02-10,1505.8564361474669
2015-02-11,1517.6751971105784
2015-02-12,1521.7369530032659
2015-02-13,1528.523186896677
2015-02-16,1534.557036344175
2015-02-17,1541.8422513776286
2015-02-18,1543.1892480370054
2015-02-19,1539.370454756837
2015-02-20,1542.202274122305
2015-02-23,1549.4424709783787
2015-02-24,1552.7431457067266
2015-02-25,1540.0365919879166
2015-02-26,1573.480878748931
2015-02-27,1571.3985905759882
2015-03-02,1577.0886283501682
2015-03-03,1553.595778942679
2015-03-04,1583.1116654635412
2015-03-05,1577.233748096889
2015-03-06,1600.9955875073508
2015-03-09,1609.3020689301254
2015-03-10,1630.4205953588996
2015-03-11,1653.1147512785537
2015-03-12,1658.1142574784337
2015-03-13,1674.765679917402
2015-03-16,1695.6959212407664
2015-03-17,1693.6709302903082
2015-03-18,1705.977742020158
2015-03-19,1720.57181994272
2015-03-20,1690.3937177624966
2015-03-23,1698.5026291074248
2015-03-24,1715.8622588211276
2015-03-25,1703.7009153480003
2015-03-26,1706.410997429035
2015-03-27,1725.333691405593
2015-03-30,1765.5937976763678
2015-03-31,1789.1653901148534
2015-04-01,1821.2384200023703
2015-04-02,1825.1381244199342
2015-04-03,1832.080010116541
2015-04-06,1807.027272879244
2015-04-07,1850.0765290257923
2015-04-08,1899.3883850848374
2015-04-09,1927.3579497555204
2015-04-10,1974.2393822576314
2015-04-13,2004.2371916077498
2015-04-14,1956.1185167572833
2015-04-15,1939.1211270301367
2015-04-16,1974.22720946052
2015-04-17,1961.6480818095704
2015-04-20,1909.6288659379825
2015-04-21,1980.0383932201607
2015-04-22,2023.573485957844
2015-04-23,2011.8303535189657
2015-04-24,1984.9345983385897
2015-04-27,1988.4388194682565
2015-04-28,1925.7371247532449
2015-04-29,1911.288193690358
2015-04-30,1898.0816093305878
2015-05-01,1895.2390756304112
2015-05-04,1901.0070043941887
2015-05-05,1845.7432830468917
2015-05-06,1800.5076906576523
2015-05-07,1798.084616279462
2015-05-08,1853.9059281558434
2015-05-11,1909.927050858485
2015-05-12,1885.9174026428761
2015-05-13,1870.3050892878855
2015-05-14,1852.9982687121706
2015-05-15,1831.6815948533472
2015-05-18,1853.0961127260655
2015-05-19,1934.5991593319263
2015-05-20,1947.3261520782464
2015-05-21,1978.8883005331697
2015-05-22,2031.4390914899284
2015-05-25,2073.685890828994
2015-05-26,2124.329387148642
2015-05-27,2115.6181857513106
2015-05-28,2006.727481413737
2015-05-29,2007.1918996887182
2015-06-01,2088.050208216739
2015-06-02,2055.3510916865384
2015-06-03,2018.353405710474
2015-06-04,1995.1525185790256
2015-06-05,2020.2445408316014
2015-06-08,1996.740052519813
2015-06-09,1966.1269807456429
2015-06-10,1973.9400693218404
2015-06-11,1992.2895609257855
2015-06-12,2001.4352929968227
2015-06-15,1948.6396311671494
2015-06-16,1898.0871912858943
2015-06-17,1928.4681879030304
2015-06-18,1858.0103618697822
2015-06-19,1811.2769904715028
2015-06-22,1805.269937430971
2015-06-23,1903.7434246493988
2015-06-24,1929.797641152304
2015-06-25,1862.0710102434216
2015-06-26,1781.4496800092777
2015-06-29,1736.5823546732538
2015-06-30,1809.9589886445021
2015-07-01,1777.591493684507
2015-07-02,1733.2882883155346
2015-07-03,1673.716691653404
2015-07-06,1661.5874774346503
2015-07-07,1623.2498522499861
2015-07-08,1517.317650907066
2015-07-09,1631.921366540695
2015-07-10,1678.5182477712221
2015-07-13,1733.79634605685
2015-07-14,1701.181109477604
2015-07-15,1662.698104054216
2015-07-16,1685.4762401222492
2015-07-17,1743.861981340749
2015-07-20,1734.4801414798242
2015-07-21,1730.5601901383704
2015-07-22,1720.0934578158779
2015-07-23,1728.4772012269527
2015-07-24,1705.1986375543054
2015-07-27,1573.4755449245304
2015-07-28,1582.416646699961
2015-07-29,1609.8843860203388
2015-07-30,1594.9309768934827
2015-07-31,1592.3637987027166
2015-08-03,1601.4468673224487
2015-08-04,1629.7002793562194
2015-08-05,1625.5056950036042
2015-08-06,1608.9631602693655
2015-08-07,1622.3160492953
2015-08-10,1656.0311047148136
2015-08-11,1626.2381428485055
2015-08-12,1556.2916604390807
2015-08-13,1574.3042042556508
2015-08-14,1571.7543789851243
2015-08-17,1576.9412457691833
2015-08-18,1517.9132623548912
2015-08-19,1533.0739248525854
2015-08-20,1466.790785740866
2015-08-21,1398.303009364805
2015-08-24,1268.4591933683928
2015-08-25,1255.0371740891235
2015-08-26,1266.1524521943027
2015-08-27,1349.2728799668264
2015-08-28,1381.533383500724
2015-08-31,1387.8670561328004
2015-09-01,1355.7976895539664
2015-09-02,1359.4204409167887
2015-09-03,1375.7387470840015
2015-09-04,1381.5697629929052
2015-09-07,1344.7407982438906
2015-09-08,1387.7933093653664
2015-09-09,1418.4806159644138
2015-09-10,1388.7540638597472
2015-09-11,1375.8098353344026
2015-09-14,1355.7693862377914
2015-09-15,1327.2100975263916
2015-09-16,1381.538548961678
2015-09-17,1363.961140764195
2015-09-18,1363.4634046554847
2015-09-21,1403.838157897681
2015-09-22,1411.5681522465054
2015-09-23,1375.249603549109
2015-09-24,1366.1478338839543
2015-09-25,1362.279959412061
2015-09-28,1366.3592379699971
2015-09-29,1336.4383831635387
2015-09-30,1373.2230235780205
2015-10-01,1368.1365584335642
2015-10-02,1382.646311293316
2015-10-05,1396.62955252792
2015-10-06,1385.590099324144
2015-10-07,1410.4425411011025
2015-10-08,1427.0530049473782
2015-10-09,1423.8307592712306
2015-10-12,1462.0636125348933
2015-10-13,1460.3884852265674
2015-10-14,1426.5792944270547
2015-10-15,1456.7291501004538
2015-10-16,1457.8096762517753
2015-10-19,1466.2767822835276
2015-10-20,1468.0391621545075
2015-10-21,1437.3262655539397
2015-10-22,1475.349864206288
2015-10-23,1517.580363889182
2015-10-26,1527.5266200305816
2015-10-27,1524.7880474838462
2015-10-28,1507.050068287988
2015-10-29,1529.3490110613238
2015-10-30,1529.7660208672046
2015-11-02,1520.4396125799126
2015-11-03,1529.5263597053015
2015-11-04,1594.9655603687504
2015-11-05,1597.7378387690048
2015-11-06,1630.857101279376
2015-11-09,1633.9328024069878
2015-11-10,1617.052275130501
2015-11-11,1616.9967859475657
2015-11-12,1628.2747655925768
2015-11-13,1617.423928224149
2015-11-16,1616.551119353331
2015-11-17,1631.03227165758
2015-11-18,1619.6084726598876
2015-11-19,1625.671386192275
2015-11-20,1640.4746426958325
2015-11-23,1646.6372038235534
2015-11-24,1643.3801583190038
2015-11-25,1656.5280357681877
2015-11-26,1647.734664413253
2015-11-27,1593.211378858346
2015-11-30,1606.1536959370646
2015-12-01,1609.266557810522
2015-12-02,1638.171365827912
2015-12-03,1595.8436836055819
2015-12-04,1581.700945015992
2015-12-07,1594.110123441259
2015-12-08,1564.0823733584346
2015-12-09,1547.5134723161534
2015-12-10,1548.0707055880864
2015-12-11,1509.8217456745645
2015-12-14,1515.463670701252
2015-12-15,1542.8278563665292
2015-12-16,1545.909378547246
2015-12-17,1574.2188581694236
2015-12-18,1567.3262410900297
2015-12-21,1585.851876416076
2015-12-22,1588.712042497933
2015-12-23,1602.0411142510711
2015-12-24,1581.741619081904
2015-12-25,1583.0982162519217
2015-12-28,1551.6274120811356
2015-12-29,1571.924275383467
2015-12-30,1565.1067530226896
2015-12-31,1565.063402902372
2016-01-01,1565.063402902372
2016-01-04,1487.4495183825873
2016-01-05,1508.3374370780216
2016-01-06,1500.849126021414
2016-01-07,1403.2222184490695
2016-01-08,1395.7125912467109
2016-01-11,1349.5858972387612
2016-01-12,1351.9059339474961
2016-01-13,1332.2685364017543
2016-01-14,1350.385987541653
2016-01-15,1301.8765454465117
2016-01-18,1313.7721300518515
2016-01-19,1344.6563234469177
2016-01-20,1307.4252844125228
2016-01-21,1293.0892720760012
2016-01-22,1312.5210601161077
2016-01-25,1321.595913429761
2016-01-26,1271.1445606730924
2016-01-27,1264.7985444657377
2016-01-28,1244.0586307552896
2016-01-29,1287.2290980310004
2016-02-01,1270.4257686438277
2016-02-02,1277.117684763525
2016-02-03,1241.5840060052833
2016-02-04,1240.2446891670263
2016-02-05,1230.2351313904103
2016-02-08,1223.855726413714
2016-02-09,1205.7209661242562
2016-02-10,1220.4412678959084
2016-02-11,1188.4625024166962
2016-02-12,1199.875668092394
2016-02-15,1225.70238148872
2016-02-16,1260.2078646398822
2016-02-17,1263.1232952906348
2016-02-18,1273.395976177853
2016-02-19,1278.8909681848274
2016-02-22,1312.389636418205
2016-02-23,1294.6972068278776
2016-02-24,1297.3505924415658
2016-02-25,1238.0454819414979
2016-02-26,1274.14760826092
2016-02-29,1256.6205860061928
2016-03-01,1281.992063316967
2016-03-02,1325.4319182981503
2016-03-03,1312.558944465278
2016-03-04,1325.6764404606597
2016-03-07,1336.2134876143489
2016-03-08,1315.2275747402045
2016-03-09,1314.1662825186347
2016-03-10,1287.460865694789
2016-03-11,1300.865505174178
2016-03-14,1323.9197391335858
2016-03-15,1318.5452661445472
2016-03-16,1319.1051168606386
2016-03-17,1316.3607991673541
2016-03-18,1338.834645229683
2016-03-21,1360.7626144606763
2016-03-22,1363.0965198214676
2016-03-23,1363.303715217243
2016-03-24,1354.8545195426127
2016-03-25,1357.2600126025366
2016-03-28,1349.9725730502025
2016-03-29,1353.5456397993069
2016-03-30,1363.545313307989
2016-03-31,1360.0907833672793
2016-04-01,1356.8095776107643
2016-04-04,1351.4177100112322
2016-04-05,1356.0681760021478
2016-04-06,1367.842327566763
2016-04-07,1357.419146024615
2016-04-08,1350.4248725258672
2016-04-11,1354.614516399038
2016-04-12,1359.7479282425875
2016-04-13,1392.236923821768
2016-04-14,1397.7073978892133
2016-04-15,1393.524452346989
2016-04-18,1374.769156907772
2016-04-19,1374.5058740270647
2016-04-20,1355.6030305554004
2016-04-21,1362.2686501896685
2016-04-22,1369.7117712525055
2016-04-25,1359.133778423646
2016-04-26,1355.522777012494
2016-04-27,1348.8786959873667
2016-04-28,1348.1987616054498
2016-04-29,1337.6381310945253
2016-05-02,1324.6248016685688
2016-05-03,1336.2306052953934
2016-05-04,1335.3738642978685
2016-05-05,1345.1738506568104
2016-05-06,1314.7841610810535
2016-05-09,1303.8710138438548
2016-05-10,1308.5536982314234
2016-05-11,1314.831650635482
2016-05-12,1316.6149164088638
2016-05-13,1321.056513576922
2016-05-16,1340.4794123992153
2016-05-17,1345.9046983380772
2016-05-18,1335.1104397091456
2016-05-19,1333.095348122505
2016-05-20,1341.750632513565
2016-05-23,1343.66772268077
2016-05-24,1352.5826626377936
2016-05-25,1352.858875466551
2016-05-26,1350.581982136929
2016-05-27,1368.1266362572223
2016-05-30,1369.8814368485405
2016-05-31,1395.078972885256
2016-06-01,1385.2861401780615
2016-06-02,1388.4991129303085
2016-06-03,1384.07261710142
2016-06-06,1388.4417475587015
2016-06-07,1397.6902467517923
2016-06-08,1380.5206098811648
2016-06-09,1387.3625597017735
2016-06-10,1373.220673861975
2016-06-13,1340.1508237095238
2016-06-14,1358.6595858053008
2016-06-15,1377.2569623114798
2016-06-16,1375.4548905134961
2016-06-17,1370.0760744966612
2016-06-20,1369.4605466993146
2016-06-21,1379.0693776914022
2016-06-22,1390.257201552397
2016-06-23,1377.291472155729
2016-06-24,1379.3912539971286
2016-06-27,1398.6102487002072
2016-06-28,1394.4260774313732
2016-06-29,1402.6406023018753
2016-06-30,1419.864924610614
2016-07-01,1416.4056363897532
2016-07-04,1433.5737158778497
2016-07-05,1431.3722214552513
2016-07-06,1433.3311510798035
2016-07-07,1447.536756850541
2016-07-08,1443.339933836118
2016-07-11,1466.5248244154698
2016-07-12,1500.6558817922996
2016-07-13,1488.1853817917313
2016-07-14,1492.6409501561404
2016-07-15,1512.3071797043724
2016-07-18,1508.676388175967
2016-07-19,1500.7591844879778
2016-07-20,1512.3106732739043
2016-07-21,1520.6226060911135
2016-07-22,1511.310114669177
2016-07-25,1512.3743908464303
2016-07-26,1532.9048731749067
2016-07-27,1523.7845926464802
2016-07-28,1532.6213973293836
2016-07-29,1505.7404049970187
2016-08-01,1505.0626984273592
2016-08-02,1495.5677521996354
2016-08-03,1502.8082692285184
2016-08-04,1505.9290089592037
2016-08-05,1526.4297262941693
2016-08-08,1538.2599973770973
2016-08-09,1537.2679065144443
2016-08-10,1529.2803214042915
2016-08-11,1534.6329486658758
2016-08-12,1549.5973039226556
2016-08-15,1572.1664716883365
2016-08-16,1569.477748884653
2016-08-17,1565.916075200285
2016-08-18,1552.8489511155144
2016-08-19,1548.7923737423332
2016-08-22,1541.7134508138954
2016-08-23,1540.314471245506
2016-08-24,1541.7897074198545
2016-08-25,1529.2742724595848
2016-08-26,1538.9836149780438
2016-08-29,1555.3475550221085
2016-08-30,1568.0647520095988
2016-08-31,1563.8751121691057
2016-09-01,1565.2319083889975
2016-09-02,1573.412501988622
2016-09-05,1588.8123489002871
2016-09-06,1604.4023406361378
2016-09-07,1595.0252457764452
2016-09-08,1594.6021414875909
2016-09-09,1580.3913378138002
2016-09-12,1554.3182737368247
2016-09-13,1555.6378832318028
