Date,INDONESIA IMI GROWTH
2001-05-18,235.94601145232107
2001-05-21,234.7474163840204
2001-05-22,236.60832762872565
2001-05-23,236.4884810815491
2001-05-24,237.30163021755772
2001-05-25,244.07332517716765
2001-05-28,239.74223275569724
2001-05-29,259.4827362676409
2001-05-30,251.39257336377983
2001-05-31,260.7976162343937
2001-06-01,250.51111584379
2001-06-04,250.17122936051916
2001-06-05,258.29189698893845
2001-06-06,257.175966103787
2001-06-07,257.7843968385827
2001-06-08,257.5524276104135
2001-06-11,260.74339375501086
2001-06-12,267.75899310673026
2001-06-13,264.31231976917815
2001-06-14,264.4672789719654
2001-06-15,267.4491075620076
2001-06-18,269.23291352762425
2001-06-19,268.1304115163677
2001-06-20,274.035595857245
2001-06-21,266.89146499687183
2001-06-22,274.58929703755825
2001-06-25,264.94575449559505
2001-06-26,269.354913218098
2001-06-27,263.60667875408546
2001-06-28,268.5256611926306
2001-06-29,276.1307375484242
2001-07-02,274.92745338193356
2001-07-03,273.91865382346117
2001-07-04,272.451768615739
2001-07-05,277.1212825757788
2001-07-06,269.2576949454867
2001-07-09,275.20452307521947
2001-07-10,269.59015901579255
2001-07-11,269.8532933115148
2001-07-12,274.44429197020503
2001-07-13,270.731387914135
2001-07-16,274.7094513154491
2001-07-17,271.18759885561445
2001-07-18,274.4453583923073
2001-07-19,280.83330899844674
2001-07-20,282.972722267172
2001-07-23,322.42473312417894
2001-07-24,345.7428199065584
2001-07-25,331.9135642376755
2001-07-26,325.1047192011071
2001-07-27,332.2004070890513
2001-07-30,339.63806621445326
2001-07-31,344.8329755739836
2001-08-01,338.3920164671721
2001-08-02,342.64193905961923
2001-08-03,340.75914673672867
2001-08-06,344.41715194700305
2001-08-07,351.3327451697091
2001-08-08,353.4174390359676
2001-08-09,346.49311516946256
2001-08-10,350.03463617625255
2001-08-13,376.22127552372314
2001-08-14,378.93709177587044
2001-08-15,359.26705872204155
2001-08-16,357.9334867168091
2001-08-17,356.4690269762734
2001-08-20,367.9683753056419
2001-08-21,364.2924102073214
2001-08-22,348.1331934651185
2001-08-23,346.11600472674223
2001-08-24,348.9955874978758
2001-08-27,349.56549606636935
2001-08-28,338.86072684544075
2001-08-29,333.98556558450497
2001-08-30,340.0136309160092
2001-08-31,341.82278448615165
2001-09-03,332.9066515380192
2001-09-04,343.02197342271177
2001-09-05,343.6307955149681
2001-09-06,349.84849507740336
2001-09-07,335.33038801998964
2001-09-10,337.2730078800628
2001-09-11,334.1625433047274
2001-09-12,329.2372960099785
2001-09-13,330.3447613664833
2001-09-14,319.53454209039484
2001-09-17,293.0363620081429
2001-09-18,288.19145538624895
2001-09-19,290.057671161281
2001-09-20,297.2550517214985
2001-09-21,293.8565687655319
2001-09-24,289.38563883012256
2001-09-25,281.64837983493976
2001-09-26,272.4889729095181
2001-09-27,269.36391290611783
2001-09-28,267.5969837996406
2001-10-01,255.31840841572372
2001-10-02,245.96459686620338
2001-10-03,243.17169261383432
2001-10-04,259.48816321019194
2001-10-05,253.65270467956688
2001-10-08,236.74286913899604
2001-10-09,242.28688224286645
2001-10-10,238.5512051617874
2001-10-11,242.92705411255636
2001-10-12,241.55115577987954
2001-10-15,241.2861485634834
2001-10-16,247.70738195532763
2001-10-17,242.94385638475165
2001-10-18,245.51129112778878
2001-10-19,240.80226412749107
2001-10-22,244.21651773533787
2001-10-23,247.09347724978025
2001-10-24,241.80562150219006
2001-10-25,241.84724327072854
2001-10-26,248.15198094660155
2001-10-29,242.91526673665246
2001-10-30,230.13144047579843
2001-10-31,232.3276327342365
2001-11-01,225.55424456055144
2001-11-02,218.0306759676282
2001-11-05,214.88493502617814
2001-11-06,219.71327759083292
2001-11-07,221.1197330558307
2001-11-08,227.22210133482423
2001-11-09,224.91321554899176
2001-11-12,219.29625369901663
2001-11-13,218.9784036010139
2001-11-14,222.57415428978464
2001-11-15,225.21639466427933
2001-11-16,224.51048559563193
2001-11-19,231.3773542964541
2001-11-20,228.46126719944394
2001-11-21,232.13626120511162
2001-11-22,229.00702322753517
2001-11-23,229.845414302802
2001-11-26,232.24648185674752
2001-11-27,230.8072300696757
2001-11-28,228.3596754976592
2001-11-29,226.10994543256194
2001-11-30,224.33494974089746
2001-12-03,225.9048173072645
2001-12-04,223.04030375770648
2001-12-05,220.85370429069732
2001-12-06,222.16920201561877
2001-12-07,221.915499241843
2001-12-10,221.17261853918095
2001-12-11,221.49696981885776
2001-12-12,223.72341252454183
2001-12-13,223.62224579551946
2001-12-14,220.50487474268388
2001-12-17,219.94444465051504
2001-12-18,221.6189519691168
2001-12-19,222.91380261626466
2001-12-20,225.9669426124633
2001-12-21,226.49355160429366
2001-12-24,228.10275294957262
2001-12-25,228.0452238821714
2001-12-26,228.1530205353359
2001-12-27,221.85904478242455
2001-12-28,228.41776704276828
2001-12-31,227.84290915036343
2002-01-01,227.84290915036343
2002-01-02,219.53851329751575
2002-01-03,220.42054534668418
2002-01-04,221.4944694172621
2002-01-07,223.48494377036718
2002-01-08,223.98174209147047
2002-01-09,226.35689455466357
2002-01-10,229.9878077900377
2002-01-11,235.05510402443952
2002-01-14,237.05131480659688
2002-01-15,241.76483397850564
2002-01-16,245.37741969498043
2002-01-17,245.82777490557854
2002-01-18,244.4875358059231
2002-01-21,243.42040908063237
2002-01-22,244.74236465598352
2002-01-23,253.02642235556164
2002-01-24,259.8023732570932
2002-01-25,269.0070515130031
2002-01-28,264.86767579764677
2002-01-29,267.41907288741504
2002-01-30,265.1534471935067
2002-01-31,270.66474715538374
2002-02-01,275.6128831160476
2002-02-04,270.7950040723719
2002-02-05,267.9878823126871
2002-02-06,265.89700637769204
2002-02-07,260.66206604224163
2002-02-08,260.685928290289
2002-02-11,261.8242086935316
2002-02-12,263.0995541419
2002-02-13,266.77769385966843
2002-02-14,269.45449988632413
2002-02-15,275.0313212244561
2002-02-18,285.0322631910042
2002-02-19,284.3642601426992
2002-02-20,280.50955266303515
2002-02-21,281.0160065845716
2002-02-22,278.67663389435927
2002-02-25,274.5384933678601
2002-02-26,275.9169190092303
2002-02-27,281.50338844843554
2002-02-28,283.10191073676106
2002-03-01,280.2867929302593
2002-03-04,281.15417818317525
2002-03-05,289.94632068969656
2002-03-06,304.5484947425606
2002-03-07,297.5165257719428
2002-03-08,298.36268952459517
2002-03-11,298.485820374847
2002-03-12,296.5255780915338
2002-03-13,301.6900748262489
2002-03-14,302.6039877989553
2002-03-15,301.60545013580355
2002-03-18,327.9494636990125
2002-03-19,351.49360225777417
2002-03-20,348.83415530149506
2002-03-21,345.6224027580506
2002-03-22,344.44994009900455
2002-03-25,349.4502122879015
2002-03-26,354.79265875694506
2002-03-27,352.647036176608
2002-03-28,340.5583672403796
2002-03-29,340.62300611176454
2002-04-01,331.79541222168046
2002-04-02,337.5880687265856
2002-04-03,335.50008480928835
2002-04-04,351.9564951456157
2002-04-05,368.29565189317145
2002-04-08,373.22647851213026
2002-04-09,369.5724803109808
2002-04-10,377.05836326058915
2002-04-11,373.2311056894717
2002-04-12,384.88644985457233
2002-04-15,391.3424839234304
2002-04-16,384.23521007845187
2002-04-17,376.7239384007627
2002-04-18,369.35210616782155
2002-04-19,372.9623233511373
2002-04-22,366.6294781395232
2002-04-23,366.9069933752142
2002-04-24,376.4384887045995
2002-04-25,371.1310934820323
2002-04-26,370.4803739959488
2002-04-29,358.2604112324246
2002-04-30,360.97328545262053
2002-05-01,362.97140024727275
2002-05-02,365.15424178344375
2002-05-03,364.6646257868192
2002-05-06,361.5714451328001
2002-05-07,363.66214851943135
2002-05-08,369.1540328476885
2002-05-09,369.43415176455807
2002-05-10,362.45135273022737
2002-05-13,352.98475241617047
2002-05-14,363.7282046065724
2002-05-15,360.05741121661634
2002-05-16,357.48857211743024
2002-05-17,355.517937390517
2002-05-20,351.83530189803696
2002-05-21,350.6848532999401
2002-05-22,333.65933631698147
2002-05-23,334.96611645324765
2002-05-24,342.6507783060285
2002-05-27,350.2977993524745
2002-05-28,347.1446026630114
2002-05-29,350.73602643934447
2002-05-30,346.6960296477543
2002-05-31,360.3727378754958
2002-06-03,359.5988324408321
2002-06-04,349.5307893789749
2002-06-05,341.4450781919
2002-06-06,328.7732985303725
2002-06-07,334.50780838629703
2002-06-10,341.84298280062757
2002-06-11,346.4265815762728
2002-06-12,353.5866838745859
2002-06-13,363.7670562040034
2002-06-14,372.39065356737785
2002-06-17,370.9039453073283
2002-06-18,364.90004388341475
2002-06-19,357.19833522591654
2002-06-20,352.8646321386389
2002-06-21,346.4492126444966
2002-06-24,340.39476215501287
2002-06-25,336.63096481446337
2002-06-26,320.2877321423837
2002-06-27,325.110276001073
2002-06-28,318.8337472162693
2002-07-01,309.0367501916975
2002-07-02,302.34846343877865
2002-07-03,296.75266406142384
2002-07-04,310.2114863538023
2002-07-05,315.6036455513572
2002-07-08,305.16101621644157
2002-07-09,299.43073302794295
2002-07-10,300.59870282094056
2002-07-11,286.4972558352057
2002-07-12,298.83342066034055
2002-07-15,294.6931064955849
2002-07-16,295.26006795130917
2002-07-17,298.8673206482421
2002-07-18,308.5539774146071
2002-07-19,308.2405383504655
2002-07-22,301.1360599056391
2002-07-23,298.2008064829128
2002-07-24,283.31796338924323
2002-07-25,280.6205247074385
2002-07-26,268.79734084861553
2002-07-29,282.81941055428985
2002-07-30,287.6384845409436
2002-07-31,291.63541135111836
2002-08-01,284.58254887862006
