Date,KOREA IMI GROWTH
2000-10-27,485.8695194617758
2000-10-30,468.13222219658985
2000-10-31,483.0090421935108
2000-11-01,510.1767992959513
2000-11-02,516.4877354053269
2000-11-03,517.9710061726817
2000-11-06,517.1142327947566
2000-11-07,512.3783701941995
2000-11-08,524.3947553526392
2000-11-09,524.5083038729761
2000-11-10,524.6637857807451
2000-11-13,498.3002958127015
2000-11-14,512.0179991825572
2000-11-15,515.9357781687145
2000-11-16,516.8290455051831
2000-11-17,512.6245977821494
2000-11-20,496.0824020832097
2000-11-21,487.7609642594018
2000-11-22,475.8212456735906
2000-11-23,464.2385685963799
2000-11-24,481.29702079963954
2000-11-27,496.4356712878101
2000-11-28,473.1947215039119
2000-11-29,441.24374769253154
2000-11-30,425.26496617700593
2000-12-01,432.6021778286811
2000-12-04,408.9037883153321
2000-12-05,429.2734730907414
2000-12-06,434.5577044878464
2000-12-07,440.2038012848938
2000-12-08,454.77578255199927
2000-12-11,489.8856964132965
2000-12-12,471.2046559080872
2000-12-13,488.61619359972826
2000-12-14,466.5483780977962
2000-12-15,442.1630606766675
2000-12-18,449.8767074238603
2000-12-19,444.2425020229629
2000-12-20,420.9381055981121
2000-12-21,413.47592229255923
2000-12-22,393.37715286132595
2000-12-25,393.37715286132595
2000-12-26,385.60504040098243
2000-12-27,382.98908287825276
2000-12-28,386.8399599328404
2000-12-29,377.63294885866713
2001-01-01,377.63294885866713
2001-01-02,385.107874477162
2001-01-03,386.12821969194283
2001-01-04,415.88596908488245
2001-01-05,427.16000222856195
2001-01-08,435.61713514368347
2001-01-09,448.0602503166602
2001-01-10,423.01461620889836
2001-01-11,414.87915428073495
2001-01-12,441.6706692208941
2001-01-15,454.05009781616224
2001-01-16,458.2925636153916
2001-01-17,457.162955257272
2001-01-18,450.7658421038626
2001-01-19,470.628708714406
2001-01-22,481.6780087042927
2001-01-23,479.67796160932687
2001-01-24,487.70471682112156
2001-01-25,488.7142871957552
2001-01-26,455.32154666207566
2001-01-29,461.270167999173
2001-01-30,452.9212743705363
2001-01-31,472.31416601588654
2001-02-01,464.4130607523259
2001-02-02,467.4660889930396
2001-02-05,437.8822344284755
2001-02-06,448.3835476419333
2001-02-07,435.9901853822154
2001-02-08,454.47366004382025
2001-02-09,450.6304328403048
2001-02-12,451.7575815690699
2001-02-13,454.43619026883766
2001-02-14,458.5100189859926
2001-02-15,467.3602482619779
2001-02-16,466.5200787883099
2001-02-19,454.10022069290557
2001-02-20,467.09460694576836
2001-02-21,445.22362496525477
2001-02-22,436.635556292416
2001-02-23,435.6214129787922
2001-02-26,434.151746631502
2001-02-27,421.73465001637027
2001-02-28,419.5267514419554
2001-03-01,412.6984826013341
2001-03-02,394.23324648587896
2001-03-05,405.2173814758406
2001-03-06,408.39740392920015
2001-03-07,409.4919701820258
2001-03-08,416.30161851274346
2001-03-09,404.21461782708457
2001-03-12,384.76637243541535
2001-03-13,382.48432695108767
2001-03-14,395.1384073279073
2001-03-15,393.0572994443749
2001-03-16,390.47148226345433
2001-03-19,387.46379535478167
2001-03-20,384.10778378463056
2001-03-21,384.23808923198317
2001-03-22,381.39952387810166
2001-03-23,386.97466311565563
2001-03-26,393.36158356513994
2001-03-27,383.5945146658273
2001-03-28,385.0508004166273
2001-03-29,377.3882027209613
2001-03-30,375.70015538544953
2001-04-02,365.0815745882825
2001-04-03,354.65646254054144
2001-04-04,335.4289173421794
2001-04-05,337.74841242083374
2001-04-06,350.4935739261401
2001-04-09,344.02546950576374
2001-04-10,344.9977716641326
2001-04-11,367.06290301059045
2001-04-12,372.12161061888787
2001-04-13,374.1791632786462
2001-04-16,365.8576520962601
2001-04-17,373.86415898514423
2001-04-18,401.0316950905486
2001-04-19,421.1071943180403
2001-04-20,404.0152946807427
2001-04-23,409.32798032363576
2001-04-24,410.8217544571493
2001-04-25,418.3809448624262
2001-04-26,410.5661655217628
2001-04-27,406.7719059862785
2001-04-30,432.46479017955886
2001-05-01,430.1841904445306
2001-05-02,440.2136265734546
2001-05-03,440.7089903092296
2001-05-04,441.2323443732831
2001-05-07,446.90982638214473
2001-05-08,442.1036688450354
2001-05-09,431.69250527442034
2001-05-10,433.5286962156485
2001-05-11,441.70847335744867
2001-05-14,441.4845603067229
2001-05-15,431.43883974211707
2001-05-16,420.86560883108746
2001-05-17,444.74884776144916
2001-05-18,446.919677988478
2001-05-21,456.3402502657658
2001-05-22,461.96229198328837
2001-05-23,468.40302696504
2001-05-24,468.12332167403974
2001-05-25,467.4832751381155
2001-05-28,459.03251900999663
2001-05-29,471.9376466859608
2001-05-30,466.3337351857966
2001-05-31,460.840633992444
2001-06-01,455.11445940182597
2001-06-04,456.0446357092146
2001-06-05,445.170803076205
2001-06-06,446.1747916491667
2001-06-07,448.450194664102
2001-06-08,467.8077540988013
2001-06-11,457.2606784607545
2001-06-12,451.8423610813202
2001-06-13,456.4486197083336
2001-06-14,450.1729459454808
2001-06-15,450.1219703981052
2001-06-18,441.5916017510065
2001-06-19,439.2548806985861
2001-06-20,432.9880106837066
2001-06-21,429.56300396973336
2001-06-22,432.70068385586774
2001-06-25,426.58827325974266
2001-06-26,417.35911696225605
2001-06-27,413.5130305528677
2001-06-28,416.5449972561952
2001-06-29,426.5981282757379
2001-07-02,434.2835520073816
2001-07-03,436.8996193342058
2001-07-04,436.08186915463665
2001-07-05,436.19534812888696
2001-07-06,419.6438545026051
2001-07-09,401.6436987037617
2001-07-10,394.7970321203447
2001-07-11,385.6387573690903
2001-07-12,400.415868561557
2001-07-13,389.75342122619975
2001-07-16,389.77234111924673
2001-07-17,390.7787594583524
2001-07-18,378.61115017685034
2001-07-19,391.5791400088706
2001-07-20,385.8579434531791
2001-07-23,378.60127637522686
2001-07-24,377.9168989865731
2001-07-25,375.22505798900903
2001-07-26,383.59812118580146
2001-07-27,393.7415280419201
2001-07-30,387.0621448176175
2001-07-31,396.2604336943198
2001-08-01,412.70018511908
2001-08-02,416.42534845698736
2001-08-03,413.7610252498934
2001-08-06,417.8549887202012
2001-08-07,419.10631487795484
2001-08-08,418.6346680996061
2001-08-09,398.08657177815076
2001-08-10,400.90756608207136
2001-08-13,403.3050555415818
2001-08-14,413.0843122090866
2001-08-15,406.87285893582947
2001-08-16,407.09052688222147
2001-08-17,403.5808993388238
2001-08-20,395.27763283483466
2001-08-21,395.15266395970764
2001-08-22,395.7038329785723
2001-08-23,395.92926677127764
2001-08-24,396.4870089760544
2001-08-27,406.8036166641438
2001-08-28,404.54816868014524
2001-08-29,396.56286700078607
2001-08-30,395.2400469637745
2001-08-31,384.1720922693238
2001-09-03,383.08895737928736
2001-09-04,399.2286662624187
2001-09-05,390.1531292775077
2001-09-06,388.54431090094556
2001-09-07,383.96224238542374
2001-09-10,382.59260775118724
2001-09-11,369.82251350760936
2001-09-12,329.41305962246594
2001-09-13,343.142481436015
2001-09-14,325.3710362509153
2001-09-17,317.23687757727066
2001-09-18,328.4671526138429
2001-09-19,327.57888622568083
2001-09-20,324.107773174335
2001-09-21,322.8103352076134
2001-09-24,329.2815380163646
2001-09-25,317.84800126332254
2001-09-26,318.0292573888785
2001-09-27,315.3835028338316
2001-09-28,322.72858930218297
2001-10-01,320.9663932264913
2001-10-02,319.1809857161189
2001-10-03,317.16490683171224
2001-10-04,337.0846572596221
2001-10-05,336.14060167765126
2001-10-08,331.38416156349274
2001-10-09,342.403526685489
2001-10-10,343.7548136779701
2001-10-11,361.11171525624394
2001-10-12,361.5108839404734
2001-10-15,358.6150756606591
2001-10-16,364.5440889786632
2001-10-17,369.820285080162
2001-10-18,369.0422673838119
2001-10-19,375.0873055553077
2001-10-22,376.38898856833407
2001-10-23,379.1690216324765
2001-10-24,390.0633638357019
2001-10-25,386.33258545533124
2001-10-26,390.85784797906257
2001-10-29,392.78778467764386
2001-10-30,376.6243295607985
2001-10-31,384.45556915102526
2001-11-01,385.3430470705055
2001-11-02,391.8395532103984
2001-11-05,401.853223036601
2001-11-06,404.8987959135536
2001-11-07,402.01623632508597
2001-11-08,415.70048263818387
2001-11-09,431.1666273289359
2001-11-12,433.5212103988874
2001-11-13,440.972567754603
2001-11-14,453.29807151714465
2001-11-15,451.9953356916538
2001-11-16,453.2393541149713
2001-11-19,467.81540545752057
2001-11-20,458.6116867872832
2001-11-21,459.338744017758
2001-11-22,464.65980443716273
2001-11-23,483.6999409415016
2001-11-26,507.0671502611668
2001-11-27,500.80930620231356
2001-11-28,466.41424875027946
2001-11-29,462.06163138467974
2001-11-30,467.60143807716645
2001-12-03,476.1620132981855
2001-12-04,475.6198966821139
2001-12-05,515.5049133775824
2001-12-06,512.8283082112283
2001-12-07,523.707957784284
2001-12-10,492.6920967576406
2001-12-11,495.72354684977444
2001-12-12,507.5804096715227
2001-12-13,501.20174270736953
2001-12-14,482.38340953253925
2001-12-17,465.2393079652019
2001-12-18,466.60401275243197
2001-12-19,471.7536862429506
2001-12-20,483.8144022062578
2001-12-21,468.4260106111755
2001-12-24,474.5562201229478
2001-12-25,474.5562201229478
2001-12-26,475.16188349982724
2001-12-27,480.90705619313155
2001-12-28,507.1436733953206
2001-12-31,505.83968055184056
2002-01-01,505.83968055184056
2002-01-02,523.5622678606095
2002-01-03,528.120206627854
2002-01-04,551.9032689724517
2002-01-07,559.024850500717
2002-01-08,542.5765542269411
2002-01-09,558.663937469928
2002-01-10,536.6324634312197
2002-01-11,531.9162091353285
2002-01-14,547.7808744535643
2002-01-15,525.1777845100885
2002-01-16,523.8463500480269
2002-01-17,524.822669761869
2002-01-18,518.3505387187976
2002-01-21,520.443886512216
2002-01-22,523.249137366639
2002-01-23,534.4673895376429
2002-01-24,546.7179241104914
2002-01-25,572.697472511801
2002-01-28,582.35277182264
2002-01-29,577.5850071900459
2002-01-30,559.6556343122215
2002-01-31,556.2837384524298
2002-02-01,553.496692402784
2002-02-04,543.8415611177373
2002-02-05,552.3722642458645
2002-02-06,549.7241715255067
2002-02-07,537.1785030703879
2002-02-08,541.7742678274816
2002-02-11,536.5413369309858
2002-02-12,537.2988372439562
2002-02-13,539.7298874218902
2002-02-14,588.5288350777037
2002-02-15,574.0660532616869
2002-02-18,580.2438480376854
2002-02-19,568.7091321019318
2002-02-20,567.0355421319432
2002-02-21,574.1551853710769
2002-02-22,569.8089887061678
2002-02-25,573.0182843963561
2002-02-26,580.3107000465537
2002-02-27,595.9138305250171
2002-02-28,595.9549573666596
2002-03-01,595.4849764051179
2002-03-04,612.2350871111208
2002-03-05,620.9613074977893
2002-03-06,618.1873171941902
2002-03-07,603.8571462330697
2002-03-08,602.5146757459747
2002-03-11,602.7613738237799
2002-03-12,612.3490132462799
2002-03-13,608.0199208766127
2002-03-14,604.5112277136694
2002-03-15,599.4274115678742
2002-03-18,607.8986269796877
2002-03-19,624.295265666819
2002-03-20,624.6482164977251
2002-03-21,622.8613668723578
2002-03-22,637.3637664532623
2002-03-25,620.9463385777163
2002-03-26,626.0742590748403
2002-03-27,644.363001084811
2002-03-28,633.6892845965857
2002-03-29,641.130863827256
2002-04-01,622.8634873797274
2002-04-02,640.9503073201746
2002-04-03,645.3382008763377
2002-04-04,637.744838953355
2002-04-05,639.6217005306514
2002-04-08,628.9440195816093
2002-04-09,621.8930133033426
2002-04-10,601.2002826632628
2002-04-11,598.4159371690652
2002-04-12,609.8810440017621
2002-04-15,626.5985468799277
2002-04-16,630.2811487805337
2002-04-17,652.3599271264858
2002-04-18,655.7636970844497
2002-04-19,644.5416006483437
2002-04-22,648.9199884794119
2002-04-23,656.8980769084325
2002-04-24,652.849799075404
2002-04-25,624.4317090791311
2002-04-26,615.9705487474924
2002-04-29,592.843674745755
2002-04-30,595.4125673781067
2002-05-01,592.0616469481482
2002-05-02,605.5430410109074
2002-05-03,593.576147651758
2002-05-06,570.1405458068414
2002-05-07,574.9395059032063
2002-05-08,592.276216908076
2002-05-09,591.2502949798164
2002-05-10,571.2856816358328
2002-05-13,576.7078301781237
2002-05-14,595.5797550642243
2002-05-15,611.1994464472393
2002-05-16,610.0464204233973
2002-05-17,618.4047853097268
2002-05-20,615.0172223912817
2002-05-21,596.9413030390546
2002-05-22,615.4252047670577
2002-05-23,606.7573913725184
2002-05-24,616.1734662028558
2002-05-27,613.1274778646277
2002-05-28,613.1994836957396
2002-05-29,603.3498189083733
2002-05-30,587.3834965106897
2002-05-31,575.6671966194541
2002-06-03,582.2777149745964
2002-06-04,584.3381368112091
2002-06-05,592.3171260118289
2002-06-06,587.7413124556765
2002-06-07,572.0268665604782
2002-06-10,582.3787214493492
2002-06-11,588.7769162395306
2002-06-12,587.7333175170733
2002-06-13,588.1683302818228
2002-06-14,588.5366026547811
2002-06-17,587.4744509890836
2002-06-18,584.8999356080635
2002-06-19,557.7633816933804
2002-06-20,548.1946781712672
2002-06-21,548.8415540764667
2002-06-24,540.8115566958642
2002-06-25,537.9269465674508
2002-06-26,490.04293268724734
2002-06-27,503.67028964960303
2002-06-28,527.3038880980432
2002-07-01,528.2325321994405
2002-07-02,532.8919780282317
2002-07-03,538.3346071989499
2002-07-04,556.9518978308196
2002-07-05,573.0913988295774
2002-07-08,571.3353012361194
2002-07-09,580.0783016142753
2002-07-10,571.1869877769651
2002-07-11,546.4520152376343
2002-07-12,570.4997115562596
2002-07-15,560.8650009786666
2002-07-16,554.0410409406991
2002-07-17,555.8008616077399
2002-07-18,555.737355653842
2002-07-19,536.5170602885158
2002-07-22,518.7788243809655
2002-07-23,545.3762597947607
2002-07-24,526.8206825217655
2002-07-25,528.3842989043337
2002-07-26,502.5173694732942
2002-07-29,505.71347588423833
2002-07-30,518.9908091826672
2002-07-31,521.4076814892272
2002-08-01,512.7189289128424
