Date,NETHERLANDS VALUE
2002-09-17,94.63314516812176
2002-09-18,88.76533916317203
2002-09-19,86.4416162702864
2002-09-20,84.79139706119776
2002-09-23,78.20234691640994
2002-09-24,79.30787601251843
2002-09-25,81.39242539249106
2002-09-26,88.4296942425907
2002-09-27,86.0129588418039
2002-09-30,79.70576550626303
2002-10-01,82.67809558747985
2002-10-02,87.1844327902316
2002-10-03,85.38714354553589
2002-10-04,82.44837741322397
2002-10-07,80.4737614350736
2002-10-08,78.46081351369722
2002-10-09,78.60542830080468
2002-10-10,82.87515883849711
2002-10-11,88.8956660110381
2002-10-14,87.60365023746837
2002-10-15,97.40039453435337
2002-10-16,93.42689524486322
2002-10-17,98.41850023383789
2002-10-18,99.73330325089275
2002-10-21,99.12347566147369
2002-10-22,99.10950426568498
2002-10-23,93.39694053273874
2002-10-24,96.95246213250748
2002-10-25,95.55331153461002
2002-10-28,100.88908400617456
2002-10-29,94.44591958466535
2002-10-30,98.68182515150501
2002-10-31,100.38445733244266
2002-11-01,98.92404362352245
2002-11-04,104.3299566211162
2002-11-05,106.04227105176261
2002-11-06,103.41034549687176
2002-11-07,97.78067830049748
2002-11-08,95.28627894226857
2002-11-11,93.82241644686975
2002-11-12,93.38685586485013
2002-11-13,93.2779738082791
2002-11-14,97.66453090615565
2002-11-15,99.41375553737115
2002-11-18,102.14379943348702
2002-11-19,101.09954891468257
2002-11-20,101.24701536384276
2002-11-21,108.88435039687573
2002-11-22,110.56040081264693
2002-11-25,112.89553978922727
2002-11-26,107.75844824588123
2002-11-27,112.11865817331827
2002-11-28,113.84685804066734
2002-11-29,114.85503117269845
2002-12-02,114.9828859093442
2002-12-03,109.93116450966919
2002-12-04,106.91389649189333
2002-12-05,105.05137129865088
2002-12-06,104.45591927460471
2002-12-09,100.90668523155651
2002-12-10,101.44268242272078
2002-12-11,103.24593228632146
2002-12-12,101.35787703083805
2002-12-13,98.36409012108712
2002-12-16,102.82267464276329
2002-12-17,101.04994951998883
2002-12-18,98.41683392378718
2002-12-19,95.99957822455262
2002-12-20,97.46880933351522
2002-12-23,98.9445205652346
2002-12-24,97.43203829848288
2002-12-25,97.43203829848288
2002-12-26,97.43203829848287
2002-12-27,94.40648155637793
2002-12-30,95.2017338842716
2002-12-31,95.86305825062696
2003-01-01,95.86305825062696
2003-01-02,101.32806886685596
2003-01-03,101.26597862325099
2003-01-06,101.03720835196938
2003-01-07,100.4765412907094
2003-01-08,98.58411717923966
2003-01-09,101.00485905709064
2003-01-10,102.32464079978969
2003-01-13,103.76468820762865
2003-01-14,103.9018197751284
2003-01-15,102.55314923626494
2003-01-16,102.37416395250781
2003-01-17,97.38897225097709
2003-01-20,95.76103097244462
2003-01-21,93.77845982725088
2003-01-22,90.97915091067314
2003-01-23,90.35358805879756
2003-01-24,89.54865823544591
2003-01-27,85.16824026003782
2003-01-28,85.41263291613619
2003-01-29,85.02178900155339
2003-01-30,88.87766402740165
2003-01-31,89.6287297781302
2003-02-03,91.08126816713241
2003-02-04,86.42408273634972
2003-02-05,88.41362674047636
2003-02-06,86.8685294641211
2003-02-07,84.42772252861396
2003-02-10,82.05487434492862
2003-02-11,86.38067601550557
2003-02-12,83.1755947623884
2003-02-13,83.74070386357391
2003-02-14,87.17974391978639
2003-02-17,89.74117530046647
2003-02-18,90.67806114288986
2003-02-19,87.96813964976344
2003-02-20,85.95843444383281
2003-02-21,86.07187087876454
2003-02-24,79.03853894382583
2003-02-25,74.93030706841283
2003-02-26,73.16757112644272
2003-02-27,75.10877577979983
2003-02-28,78.8099892991734
2003-03-03,78.63043699097918
2003-03-04,74.36894197884023
2003-03-05,73.30327925011773
2003-03-06,70.5094476484284
2003-03-07,66.9194725702458
2003-03-10,63.71473879705662
2003-03-11,64.53670717161236
2003-03-12,61.54864157056482
2003-03-13,68.66726332779028
2003-03-14,75.05216956227484
2003-03-17,78.59971572045349
2003-03-18,76.73148466617131
2003-03-19,77.27489659073466
2003-03-20,76.04213094665253
2003-03-21,81.03986221715408
2003-03-24,74.93944998388518
2003-03-25,77.6936746207214
2003-03-26,76.87827400402895
2003-03-27,74.98072468450762
2003-03-28,74.93381046327164
2003-03-31,70.24722125083181
2003-04-01,71.57389588166782
2003-04-02,76.0787472985249
2003-04-03,77.84268727534173
2003-04-04,77.76947153381049
2003-04-07,83.48760083136402
2003-04-08,81.56956186031194
2003-04-09,80.54836405552808
2003-04-10,78.80412570489723
2003-04-11,80.32818441746723
2003-04-14,81.03246549267858
2003-04-15,84.67247084606858
2003-04-16,84.50442431840632
2003-04-17,84.84168371307402
2003-04-18,84.84168371307402
2003-04-21,84.84168371307403
2003-04-22,85.45093550412241
2003-04-23,88.10105565280497
2003-04-24,85.3549144143561
2003-04-25,84.03494297687666
2003-04-28,87.23809503896273
2003-04-29,86.06243766305047
2003-04-30,85.61942603010162
2003-05-01,85.61942603010162
2003-05-02,85.27755550052318
2003-05-05,87.72969068934607
2003-05-06,89.13061258275764
2003-05-07,87.67133757574211
2003-05-08,84.33672914291816
2003-05-09,86.12240290511171
2003-05-12,86.25203814446192
2003-05-13,86.22489974195402
2003-05-14,85.96428692950273
2003-05-15,86.72972931087905
2003-05-16,88.38551528302946
2003-05-19,82.98836515991897
2003-05-20,82.89971791972935
2003-05-21,80.37240004300179
2003-05-22,82.67485618095529
2003-05-23,80.80514552219513
2003-05-26,80.40029086817438
2003-05-27,81.44121091408333
2003-05-28,84.54256143403657
2003-05-29,85.19545878667529
2003-05-30,86.68026638358472
2003-06-02,88.23393252730355
2003-06-03,87.52002883108636
2003-06-04,89.62976028130983
2003-06-05,89.58258885143235
2003-06-06,92.23997219355556
2003-06-09,90.42112144578368
2003-06-10,91.10899115325412
2003-06-11,93.18296654239003
2003-06-12,94.96308323632958
2003-06-13,91.3116311885148
2003-06-16,93.55492836557153
2003-06-17,93.63529665026337
2003-06-18,94.38424073197702
2003-06-19,92.24467011550556
2003-06-20,93.08199012273288
2003-06-23,90.70982194679675
2003-06-24,90.22282899487176
2003-06-25,91.3895441828263
2003-06-26,90.64265677528384
2003-06-27,92.10841570904418
2003-06-30,90.34317276217396
2003-07-01,88.45708857687488
2003-07-02,91.29181984375238
2003-07-03,91.70766822517248
2003-07-04,90.75346985774935
2003-07-07,94.9264072118696
2003-07-08,95.1207756969518
2003-07-09,93.5347742032778
2003-07-10,91.98777390837033
2003-07-11,93.4111198706715
2003-07-14,95.5530394257171
2003-07-15,96.15912503955856
2003-07-16,95.52074506776255
2003-07-17,93.54014595583456
2003-07-18,95.78807599451683
2003-07-21,94.56404356015568
2003-07-22,95.47257092414202
2003-07-23,94.40553906707203
2003-07-24,96.31279838613354
2003-07-25,94.86935897705348
2003-07-28,96.47315719873386
2003-07-29,95.59424344039812
2003-07-30,95.62115321226787
2003-07-31,97.67462551088448
2003-08-01,96.25127782439506
2003-08-04,95.26697330770992
2003-08-05,96.22943655350969
2003-08-06,94.4800102930178
2003-08-07,94.74238045007989
2003-08-08,96.05631185401866
2003-08-11,96.78967853022192
2003-08-12,97.64928365447444
2003-08-13,97.51920653232465
2003-08-14,99.17413114990481
2003-08-15,100.28012477596161
2003-08-18,100.97312476169502
2003-08-19,101.51561011729244
2003-08-20,101.10042054706899
2003-08-21,102.43467316072459
2003-08-22,103.6994439045058
2003-08-25,102.46626480366106
2003-08-26,101.40453094641167
2003-08-27,102.70116952690853
2003-08-28,103.21452376568149
2003-08-29,102.87672662225108
2003-09-01,105.45492585770762
2003-09-02,105.28651902310804
2003-09-03,106.46525594004521
2003-09-04,106.05290766922616
2003-09-05,105.89585448909885
2003-09-08,106.98223645917818
2003-09-09,105.71538707078338
2003-09-10,103.44278895763816
2003-09-11,103.19956657129696
2003-09-12,102.56728421979342
2003-09-15,103.73195583716132
2003-09-16,104.9586508035269
2003-09-17,105.61826595446287
2003-09-18,105.95467538735059
2003-09-19,104.98911866127821
2003-09-22,102.05886054054714
2003-09-23,100.50679757072818
2003-09-24,100.22457646189085
2003-09-25,98.7352947910075
2003-09-26,97.38546683346827
2003-09-29,97.36589247714798
2003-09-30,95.44925672311292
2003-10-01,97.12688343702702
2003-10-02,98.18111714550072
2003-10-03,101.19812106314956
2003-10-06,100.23570281194024
2003-10-07,99.53248526464189
2003-10-08,99.47101880924075
2003-10-09,101.91308636212119
2003-10-10,101.4227525702189
2003-10-13,103.64951175855619
2003-10-14,102.82728954051115
2003-10-15,104.31703405400387
2003-10-16,103.17078161350712
2003-10-17,103.75656047382462
2003-10-20,103.31721894406738
2003-10-21,103.52034059617772
2003-10-22,101.22885475340021
2003-10-23,99.54198359049121
2003-10-24,99.34149867747213
2003-10-27,100.58296249115473
2003-10-28,101.14620548352633
2003-10-29,102.16429808416187
2003-10-30,103.1500748141235
2003-10-31,103.92679111955961
2003-11-03,107.44337831390341
2003-11-04,106.8642300659792
2003-11-05,106.04964169293288
2003-11-06,107.0087242779396
2003-11-07,108.57183494667875
2003-11-10,107.31841499259608
2003-11-11,106.45312202677529
2003-11-12,106.5149355200085
2003-11-13,107.16677729359664
2003-11-14,107.09559634368426
2003-11-17,103.83413265773719
2003-11-18,103.71136997570093
2003-11-19,103.14834339023844
2003-11-20,102.83618484040156
2003-11-21,102.46551077944773
2003-11-24,105.02809132699836
2003-11-25,105.10961413926564
2003-11-26,104.66654581676441
2003-11-27,105.4945414971044
2003-11-28,104.72680518751487
2003-12-01,106.49888390249221
2003-12-02,106.48045552661931
2003-12-03,107.27234920414246
2003-12-04,107.06621692950591
2003-12-05,106.59278686753416
2003-12-08,106.05548932079608
2003-12-09,106.18231668220695
2003-12-10,105.0176123768942
2003-12-11,105.83316414334989
2003-12-12,105.6797637978052
2003-12-15,105.85086760833103
2003-12-16,105.57033470999417
2003-12-17,105.24301903707766
2003-12-18,106.42075185387978
2003-12-19,107.66701982671934
2003-12-22,107.05944265955989
2003-12-23,107.58151530751081
2003-12-24,107.71689361957151
2003-12-25,107.71689361957151
2003-12-26,107.7168936195715
2003-12-29,108.43150141578383
2003-12-30,109.44955244329405
2003-12-31,109.84041982315384
2004-01-01,109.84041982315384
2004-01-02,111.0609047878832
2004-01-05,111.40181146812682
2004-01-06,111.0680997630883
2004-01-07,110.01838364207063
2004-01-08,110.75561981769776
2004-01-09,108.32990568429231
2004-01-12,107.65858331497004
2004-01-13,107.91043194429801
2004-01-14,109.13025662369934
2004-01-15,110.86654075008057
2004-01-16,111.70430669765105
2004-01-19,112.06640348407733
2004-01-20,111.20062381052162
2004-01-21,112.52248172717539
2004-01-22,112.77118202895902
2004-01-23,112.75565318969124
2004-01-26,112.03461434810384
2004-01-27,112.9603017793274
2004-01-28,113.62117754064941
2004-01-29,112.00247335207355
2004-01-30,111.30103130899886
2004-02-02,111.86287133164664
2004-02-03,110.68879696572299
2004-02-04,109.74029461460954
2004-02-05,109.51665116687369
2004-02-06,109.41305343004657
2004-02-09,110.9796177497785
2004-02-10,111.1153782536654
2004-02-11,111.50369081728638
2004-02-12,111.61515048152933
2004-02-13,110.77628769636884
2004-02-16,111.40672677831199
2004-02-17,112.56006725493735
2004-02-18,112.12355291198573
2004-02-19,112.20922903769718
2004-02-20,111.6181252743061
2004-02-23,111.23946736293743
2004-02-24,109.75516585992926
2004-02-25,109.76268126188242
2004-02-26,110.47089391727086
2004-02-27,110.78968169426
2004-03-01,111.47768176705421
2004-03-02,112.38557013363635
2004-03-03,112.33156546583318
2004-03-04,112.70554012670058
2004-03-05,111.55723007625298
2004-03-08,112.42414462030139
2004-03-09,111.23634726106664
2004-03-10,111.18150980575047
2004-03-11,108.1347039130385
2004-03-12,108.47382023914658
2004-03-15,106.00830276199514
2004-03-16,105.99346752419794
2004-03-17,107.8496372308426
2004-03-18,105.05924395040049
2004-03-19,104.7059315234088
2004-03-22,102.52465745725223
2004-03-23,102.5152007179999
2004-03-24,101.96231759828493
2004-03-25,104.32652362525842
2004-03-26,104.63819053916657
2004-03-29,106.11126764377899
2004-03-30,105.9948650466846
2004-03-31,105.51438284061406
2004-04-01,106.57645549410529
2004-04-02,109.18798283066008
2004-04-05,109.83015938914377
2004-04-06,109.46422697240853
2004-04-07,109.43960921557644
2004-04-08,109.32761644095393
2004-04-09,109.32761644095393
2004-04-12,109.32761644095393
2004-04-13,110.51415037534292
2004-04-14,109.51099674490473
2004-04-15,109.8106818098977
2004-04-16,110.82246418038567
2004-04-19,110.69125590949139
2004-04-20,111.71177498941003
2004-04-21,110.84455143042833
2004-04-22,111.32636402116158
2004-04-23,111.96957338135077
2004-04-26,111.56184693353259
2004-04-27,111.61573768999189
2004-04-28,110.39866658984585
2004-04-29,109.54358805953723
2004-04-30,109.08869181573215
2004-05-03,109.70145693741854
2004-05-04,109.68914468146454
2004-05-05,110.62316592187483
2004-05-06,108.85502989260146
2004-05-07,108.337558266174
2004-05-10,105.99450282607212
2004-05-11,107.22797591903488
2004-05-12,104.92716669552087
2004-05-13,106.97971014295567
2004-05-14,106.14317553670799
2004-05-17,104.46637082755177
2004-05-18,105.07618447612117
2004-05-19,106.91310100347765
2004-05-20,106.26879455895033
2004-05-21,106.11457355325298
2004-05-24,107.28665731245702
2004-05-25,106.996389086965
2004-05-26,107.85150237355934
2004-05-27,108.7415687341212
2004-05-28,108.54583820430517
2004-05-31,108.79006482526205
2004-06-01,107.26149034028312
2004-06-02,108.20354375437716
2004-06-03,108.69715987408482
2004-06-04,109.54819978794123
2004-06-07,110.88345063094444
2004-06-08,110.9878474881966
2004-06-09,110.38180016613171
2004-06-10,110.71316579012107
2004-06-11,110.56102653146525
2004-06-14,109.17400623980183
2004-06-15,109.89941024823216
2004-06-16,111.03965187662794
2004-06-17,111.26839191269556
2004-06-18,111.85038661505756
2004-06-21,111.85374048771784
2004-06-22,110.38986561850452
