Date,Malaysia ESG Leaders
2012-07-20,1309.3320258886702
2012-07-23,1300.4219895195663
2012-07-24,1296.3327906019595
2012-07-25,1297.9370093384157
2012-07-26,1272.9223799597098
2012-07-27,1269.335544961519
2012-07-30,1288.2146769221188
2012-07-31,1290.716397383803
2012-08-01,1303.3171122096746
2012-08-02,1317.4540803188409
2012-08-03,1303.0904375124728
2012-08-06,1304.2387377640503
2012-08-07,1298.9180665787746
2012-08-08,1308.3337290168345
2012-08-09,1318.2905223781372
2012-08-10,1315.3735257961998
2012-08-13,1311.6338581592927
2012-08-14,1322.636568885685
2012-08-15,1321.4130719063403
2012-08-16,1309.113815352871
2012-08-17,1315.1763985499797
2012-08-20,1310.4873327095943
2012-08-21,1295.8913600135502
2012-08-22,1308.2217839601017
2012-08-23,1306.2462637133276
2012-08-24,1308.9899030738904
2012-08-27,1306.2663810733648
2012-08-28,1294.4297337235325
2012-08-29,1295.2192357055308
2012-08-30,1296.622233457116
2012-08-31,1285.6156028359408
2012-09-03,1300.773088531739
2012-09-04,1303.7114662278334
2012-09-05,1283.1033921855483
2012-09-06,1259.1140823646836
2012-09-07,1247.2326082310785
2012-09-10,1250.6799895463882
2012-09-11,1241.7993706878299
2012-09-12,1247.321749378094
2012-09-13,1255.6571929580975
2012-09-14,1260.8909966917165
2012-09-17,1261.898788079801
2012-09-18,1261.9880660758581
2012-09-19,1266.3375862930138
2012-09-20,1257.2266004951541
2012-09-21,1262.5387719329403
2012-09-24,1253.771588843971
2012-09-25,1253.9646458672971
2012-09-26,1261.8762012241723
2012-09-27,1269.8441700381777
2012-09-28,1286.5245396235257
2012-10-01,1283.014870511181
2012-10-02,1290.769137250021
2012-10-03,1291.5807676081265
2012-10-04,1290.547268817091
2012-10-05,1284.477117070835
2012-10-08,1290.1065544678784
2012-10-09,1296.589414605516
2012-10-10,1294.2053807283023
2012-10-11,1289.451537026073
2012-10-12,1287.7602836038084
2012-10-15,1290.219599327405
2012-10-16,1280.1711746033436
2012-10-17,1284.3437435243547
2012-10-18,1288.4212444917598
2012-10-19,1289.3605045625307
2012-10-22,1280.7905893710827
2012-10-23,1291.94843175859
2012-10-24,1290.9579875515321
2012-10-25,1303.7794752106586
2012-10-26,1306.602490739089
2012-10-29,1301.0937195431054
2012-10-30,1297.3805696715885
2012-10-31,1299.93405570753
2012-11-01,1303.7494454685557
2012-11-02,1297.0246686987487
2012-11-05,1297.4135018124912
2012-11-06,1289.0407750484892
2012-11-07,1296.7974410369
2012-11-08,1289.5514996768545
2012-11-09,1291.3687023712869
2012-11-12,1287.6378508418006
2012-11-13,1287.6378508418006
2012-11-14,1284.908758918166
2012-11-15,1278.530420410403
2012-11-16,1281.1542077751908
2012-11-19,1269.2325343769046
2012-11-20,1272.814208126262
2012-11-21,1269.832548126911
2012-11-22,1260.489196124878
2012-11-23,1250.3585332362682
2012-11-26,1249.3510563368927
2012-11-27,1249.6330008855073
2012-11-28,1264.587041698703
2012-11-29,1261.3886876003844
2012-11-30,1264.0288079712614
2012-12-03,1254.8783808173882
2012-12-04,1253.2473212929963
2012-12-05,1260.116060764602
2012-12-06,1267.3650247030942
2012-12-07,1269.109466703006
2012-12-10,1276.2056787347917
2012-12-11,1276.14958770476
2012-12-12,1279.978263347915
2012-12-13,1276.22575044671
2012-12-14,1271.0162629996282
2012-12-17,1266.192743553444
2012-12-18,1269.884033822601
2012-12-19,1267.7438591744753
2012-12-20,1275.7490445169537
2012-12-21,1272.197513252784
2012-12-24,1273.6655433241895
2012-12-25,1273.6655433241895
2012-12-26,1272.7562113149327
2012-12-27,1276.5588581270663
2012-12-28,1281.2347433967116
2012-12-31,1294.6481235145168
2013-01-01,1294.6481235145166
2013-01-02,1286.1071540354612
2013-01-03,1314.6862582988701
2013-01-04,1311.057116593776
2013-01-07,1309.073360225921
2013-01-08,1306.6529413616013
2013-01-09,1311.500396145307
2013-01-10,1294.2324542460287
2013-01-11,1286.6913356063858
2013-01-14,1288.4481788521682
2013-01-15,1292.3358335517976
2013-01-16,1292.3482925578476
2013-01-17,1285.0395981410602
2013-01-18,1289.1846214244842
2013-01-21,1245.6600945557261
2013-01-22,1239.5184377803232
2013-01-23,1245.3214864499785
2013-01-24,1236.661781183054
2013-01-25,1227.2192402738538
2013-01-28,1228.4955993381009
2013-01-29,1215.3951102980468
2013-01-30,1200.898211977073
2013-01-31,1190.521649239259
2013-02-01,1179.9168273053228
2013-02-04,1200.6683416866408
2013-02-05,1202.0795533014498
2013-02-06,1185.5517903120406
2013-02-07,1203.5784610396067
2013-02-08,1205.0641131679467
2013-02-11,1205.1992201393011
2013-02-12,1197.5461670499246
2013-02-13,1208.6318446508735
2013-02-14,1214.517224347112
2013-02-15,1208.041037160547
2013-02-18,1199.82347256612
2013-02-19,1194.0848158905787
2013-02-20,1194.6950093444536
2013-02-21,1206.6579877913846
2013-02-22,1223.6403997123273
2013-02-25,1225.1245988509313
2013-02-26,1234.1013854064527
2013-02-27,1232.6916742849398
2013-02-28,1249.0538810109497
2013-03-01,1253.8642079332328
2013-03-04,1244.6869356023453
2013-03-05,1249.7748226819738
2013-03-06,1259.729623159357
2013-03-07,1252.6173537028974
2013-03-08,1262.777239822341
2013-03-11,1261.8987575122628
2013-03-12,1261.2390089586213
2013-03-13,1261.264516929294
2013-03-14,1253.0702538239407
2013-03-15,1228.8588365569908
2013-03-18,1231.43386230604
2013-03-19,1246.3634941272453
2013-03-20,1244.2727958492512
2013-03-21,1249.1242962840945
2013-03-22,1243.0048424592821
2013-03-25,1274.897017333987
2013-03-26,1284.661778134525
2013-03-27,1303.565243833968
2013-03-28,1305.5281847656838
2013-03-29,1304.4806491040379
2013-04-01,1300.8231826296533
2013-04-02,1318.2477798308005
2013-04-03,1323.5066330965985
2013-04-04,1327.2431081618286
2013-04-05,1325.0940866106755
2013-04-08,1323.7463911171296
2013-04-09,1332.0297923191497
2013-04-10,1339.2957753772364
2013-04-11,1341.2401212678533
2013-04-12,1333.2792686892678
2013-04-15,1334.3446390154347
2013-04-16,1332.4497548268882
2013-04-17,1355.1874152035193
2013-04-18,1346.7466652029725
2013-04-19,1345.9160268837913
2013-04-22,1348.1036141509455
2013-04-23,1340.1591795399638
2013-04-24,1350.7908692339577
2013-04-25,1357.5319211434307
2013-04-26,1360.792362231539
2013-04-29,1349.2790846890782
2013-04-30,1344.7243310190956
2013-05-01,1343.806987050387
2013-05-02,1349.4981645155435
2013-05-03,1339.705753494781
2013-05-06,1427.312793248026
2013-05-07,1447.9292970335953
2013-05-08,1442.6847158259352
2013-05-09,1436.7906988229504
2013-05-10,1447.526353621809
2013-05-13,1459.741550513879
2013-05-14,1466.0787611164271
2013-05-15,1464.2605367827657
2013-05-16,1439.499737736844
2013-05-17,1447.4023583846686
2013-05-20,1455.8384737886552
2013-05-21,1464.7897525847145
2013-05-22,1462.0154730290278
2013-05-23,1445.7192497972271
2013-05-24,1442.532752862134
2013-05-27,1438.1788037759732
2013-05-28,1449.2731742081473
2013-05-29,1424.742558593533
2013-05-30,1413.1925488208353
2013-05-31,1405.1040009995313
2013-06-03,1398.0816028678146
2013-06-04,1405.138040643933
2013-06-05,1405.9928539460361
2013-06-06,1389.5267543052994
2013-06-07,1388.0300517164837
2013-06-10,1384.9671440316429
2013-06-11,1363.0190355185407
2013-06-12,1356.421960064788
2013-06-13,1335.985433870107
2013-06-14,1355.7360728895153
2013-06-17,1355.1965236665706
2013-06-18,1345.0083825416937
2013-06-19,1345.730994203874
2013-06-20,1343.9338565575306
2013-06-21,1339.4450085455271
2013-06-24,1325.2489240599896
2013-06-25,1335.8724478768022
2013-06-26,1342.2578636642002
2013-06-27,1364.2077621321407
2013-06-28,1389.2118113635
2013-07-01,1382.9913920640106
2013-07-02,1380.3486402851586
2013-07-03,1382.5317424877799
2013-07-04,1392.313307680274
2013-07-05,1397.7411707996027
2013-07-08,1377.86785319525
2013-07-09,1401.1300286365433
2013-07-10,1396.718943449473
2013-07-11,1392.6672972493345
2013-07-12,1389.9814794317597
2013-07-15,1386.3418010849516
2013-07-16,1378.7275277505412
2013-07-17,1385.333995529978
2013-07-18,1389.5627945987922
2013-07-19,1393.5016149071985
2013-07-22,1393.841002176239
2013-07-23,1398.5977763124872
2013-07-24,1394.2421161610846
2013-07-25,1389.7280813124376
2013-07-26,1380.4285183162033
2013-07-29,1366.060593137419
2013-07-30,1358.395894244697
2013-07-31,1329.5310892007135
2013-08-01,1337.989029139916
2013-08-02,1326.8073251242383
2013-08-05,1347.9842905492728
2013-08-06,1337.6067653371122
2013-08-07,1331.303806948873
2013-08-08,1324.6898064885165
2013-08-09,1328.0631692882478
2013-08-12,1342.4268374924523
2013-08-13,1352.9955794321852
2013-08-14,1343.0904475911345
2013-08-15,1344.196441195446
2013-08-16,1329.9131992674675
2013-08-19,1317.4919164357157
2013-08-20,1281.703238290772
2013-08-21,1283.1194995132628
2013-08-22,1260.3013459189194
2013-08-23,1258.0671305173712
2013-08-26,1260.0916232898874
2013-08-27,1239.079426414668
2013-08-28,1225.4159139377314
2013-08-29,1257.571212889952
2013-08-30,1287.645770419618
2013-09-02,1284.0110783592156
2013-09-03,1288.907909498105
2013-09-04,1279.091809723368
2013-09-05,1282.8690230463849
2013-09-06,1274.5399434933931
2013-09-09,1291.6677212659517
2013-09-10,1308.2815833689474
2013-09-11,1311.2286476776026
2013-09-12,1311.0539941594495
2013-09-13,1309.8356704349155
2013-09-16,1300.7126809310444
2013-09-17,1320.8278547076839
2013-09-18,1327.9951715812808
2013-09-19,1359.131222353354
2013-09-20,1361.9129740341489
2013-09-23,1343.5366591588015
2013-09-24,1334.4274408360307
2013-09-25,1321.8019033015132
2013-09-26,1322.6038969604474
2013-09-27,1313.9653438790192
2013-09-30,1294.3113449564723
2013-10-01,1304.2041397553744
2013-10-02,1302.3334565240664
2013-10-03,1312.1809063687951
2013-10-04,1323.6535169836538
2013-10-07,1325.7978045973398
2013-10-08,1320.4817632297109
2013-10-09,1320.6681174313064
2013-10-10,1327.90051046122
2013-10-11,1335.2921581396497
2013-10-14,1333.1410192154103
2013-10-15,1341.285880479917
2013-10-16,1348.8132313270685
2013-10-17,1345.773476993916
2013-10-18,1340.5484738631174
2013-10-21,1339.7444551151764
2013-10-22,1329.8378286900086
2013-10-23,1335.6997065827018
2013-10-24,1342.2683929116995
2013-10-25,1343.1995026548768
2013-10-28,1352.4086109975963
2013-10-29,1347.1195903772484
2013-10-30,1345.8983685228282
2013-10-31,1352.021233604896
2013-11-01,1357.1834192787326
2013-11-04,1354.1607254656096
2013-11-05,1357.77865459966
2013-11-06,1346.0971959710726
2013-11-07,1361.4483834460007
2013-11-08,1366.0622725289188
2013-11-11,1352.0198217109712
2013-11-12,1338.1212776884472
2013-11-13,1333.0454780360606
2013-11-14,1331.605693521045
2013-11-15,1333.3560008394381
2013-11-18,1336.1988831648994
2013-11-19,1345.1335057820602
2013-11-20,1345.529174838331
2013-11-21,1334.3889292251336
2013-11-22,1325.5028360609704
2013-11-25,1329.9690177861407
2013-11-26,1328.7727368597355
2013-11-27,1320.314790533991
2013-11-28,1323.9213571111136
2013-11-29,1331.1168477477515
2013-12-02,1342.9381660635763
2013-12-03,1355.0799577274352
2013-12-04,1354.085201266656
2013-12-05,1345.035062330433
2013-12-06,1344.563473535811
2013-12-09,1358.5324572880959
2013-12-10,1356.4086582009788
2013-12-11,1350.5568265783975
2013-12-12,1342.6702979923937
2013-12-13,1346.5890464645324
2013-12-16,1337.6147299520296
2013-12-17,1345.029358829442
2013-12-18,1336.1191906044728
2013-12-19,1340.1466319220253
2013-12-20,1325.21221476378
2013-12-23,1316.4812689721596
2013-12-24,1320.4709307963128
2013-12-25,1320.470930796313
2013-12-26,1321.2421974094798
2013-12-27,1329.03481280238
2013-12-30,1329.5852267208945
2013-12-31,1339.1407452054714
2014-01-01,1339.140745205472
2014-01-02,1338.2124876664009
2014-01-03,1331.2384080181978
2014-01-06,1325.0682798628532
2014-01-07,1326.70181559848
2014-01-08,1335.5672060606676
2014-01-09,1334.8131870135967
2014-01-10,1325.9068126804816
2014-01-13,1335.690157989443
2014-01-14,1332.3722792408298
2014-01-15,1319.894857623771
2014-01-16,1307.4179632063822
2014-01-17,1311.6611046691207
2014-01-20,1301.1437709703857
2014-01-21,1304.8407512452873
2014-01-22,1298.8767310031938
2014-01-23,1280.6694106047623
2014-01-24,1276.4089246217245
2014-01-27,1248.4828500683702
2014-01-28,1259.6643144273883
