Date,BRAZIL IMI GROWTH
1998-05-04,314.8812239626314
1998-05-05,314.20729159153865
1998-05-06,308.1728075250802
1998-05-07,305.2569728672699
1998-05-08,309.9776560745413
1998-05-11,303.146209765206
1998-05-12,297.3491058929274
1998-05-13,294.7095218143075
1998-05-14,294.22000034054827
1998-05-15,299.551234387288
1998-05-18,276.38249171788857
1998-05-19,277.59785191520416
1998-05-20,273.62666505345464
1998-05-21,267.20889185475494
1998-05-22,267.56163911852633
1998-05-25,261.26980631480194
1998-05-26,245.36470526066543
1998-05-27,251.10607727717695
1998-05-28,262.88506378082985
1998-05-29,256.95095631295464
1998-06-01,251.71274587995765
1998-06-02,260.3841050994982
1998-06-03,253.13471726726635
1998-06-04,259.19387984036285
1998-06-05,262.65862539542707
1998-06-08,265.3162421297087
1998-06-09,260.80134464305536
1998-06-10,249.83500516238263
1998-06-11,249.8178621325053
1998-06-12,240.9910212318103
1998-06-15,228.48120484883654
1998-06-16,229.54521996265862
1998-06-17,241.0019813659318
1998-06-18,234.60336055232685
1998-06-19,238.1587536811227
1998-06-22,237.45139563234167
1998-06-23,245.04530684908002
1998-06-24,243.78799231922065
1998-06-25,237.03126175132596
1998-06-26,235.63550557791686
1998-06-29,238.24594245370398
1998-06-30,240.69606427510746
1998-07-01,244.458877986331
1998-07-02,244.42348952095787
1998-07-03,247.84055981938542
1998-07-06,246.8787365782871
1998-07-07,250.96590330129493
1998-07-08,256.00000347215536
1998-07-09,255.944248188923
1998-07-10,256.70755167887614
1998-07-13,257.0337694796568
1998-07-14,263.27854473200716
1998-07-15,265.3433514273411
1998-07-16,270.9830261970891
1998-07-17,273.9593419699496
1998-07-20,274.20694654589437
1998-07-21,271.8524823977711
1998-07-22,270.42027467441227
1998-07-23,263.9298028279125
1998-07-24,262.36940029716425
1998-07-27,262.08149324700594
1998-07-28,257.35947988607023
1998-07-29,262.485244542191
1998-07-30,269.4824621584521
1998-07-31,265.0860524789115
1998-08-03,258.93278600764285
1998-08-04,247.44601815226764
1998-08-05,247.07659083679073
1998-08-06,244.62118214177264
1998-08-07,237.6225754254782
1998-08-10,233.2301730517411
1998-08-11,225.19951986048602
1998-08-12,218.00571533065002
1998-08-13,220.21719983497573
1998-08-14,221.59393565192602
1998-08-17,217.84850125000452
1998-08-18,218.18071257034666
1998-08-19,216.40139080287585
1998-08-20,206.20297455208592
1998-08-21,199.37410697716513
1998-08-24,195.5389382965554
1998-08-25,195.84172257164158
1998-08-26,190.17866039300503
1998-08-27,173.26969478151437
1998-08-28,175.04310527461672
1998-08-31,169.316853046697
1998-09-01,175.9014902076796
1998-09-02,171.8364084838475
1998-09-03,158.99548700850295
1998-09-04,148.72461457600167
1998-09-07,148.72461457600167
1998-09-08,149.14803715833818
1998-09-09,144.18997655543114
1998-09-10,121.5291720146861
1998-09-11,131.07941372568982
1998-09-14,138.0894483808819
1998-09-15,157.94898180911895
1998-09-16,156.7692141073612
1998-09-17,150.01575000803743
1998-09-18,154.87075116324093
1998-09-21,150.7970430072908
1998-09-22,151.05129717804076
1998-09-23,163.257729780761
1998-09-24,156.67866280169653
1998-09-25,154.52800114890377
1998-09-28,157.0842938959147
1998-09-29,157.24257784550986
1998-09-30,151.87178927067592
1998-10-01,141.63150135526803
1998-10-02,148.8090789102561
1998-10-05,142.94630558972273
1998-10-06,146.90914954028858
1998-10-07,142.9984165557112
1998-10-08,140.3287410194288
1998-10-09,145.6527705365074
1998-10-12,145.65332585163483
1998-10-13,148.01602301715906
1998-10-14,143.9921565701369
1998-10-15,151.45459117204908
1998-10-16,149.65152967866368
1998-10-19,149.8772714212973
1998-10-20,152.11298568749447
1998-10-21,158.1002154946291
1998-10-22,163.92995140067848
1998-10-23,158.6925848690705
1998-10-26,154.02541744382532
1998-10-27,152.26046135190614
1998-10-28,151.4525591342117
1998-10-29,147.2003474601185
1998-10-30,154.79586717118207
1998-11-02,154.79673806164763
1998-11-03,161.48246059227927
1998-11-04,165.91121260924
1998-11-05,174.43560969777562
1998-11-06,178.4411617169229
1998-11-09,179.49560771121975
1998-11-10,174.23941549232742
1998-11-11,172.12073388879983
1998-11-12,165.78008658852693
1998-11-13,167.65525699930663
1998-11-16,172.78508221825663
1998-11-17,178.63103464759354
1998-11-18,183.40025413192748
1998-11-19,180.46275263019717
1998-11-20,184.3411293248423
1998-11-23,189.12016908485904
1998-11-24,189.59184199909342
1998-11-25,193.26973805441338
1998-11-26,193.00573225025113
1998-11-27,193.6841013588538
1998-11-30,188.21024884742448
1998-12-01,184.87862988260775
1998-12-02,181.7983608469745
1998-12-03,169.05943365312166
1998-12-04,167.4357436067052
1998-12-07,170.87160708567436
1998-12-08,165.73686150314768
1998-12-09,164.74546101233224
1998-12-10,165.41115616692286
1998-12-11,160.39993701373407
1998-12-14,149.813510459209
1998-12-15,153.4217472969235
1998-12-16,147.55421803109738
1998-12-17,148.1270025863594
1998-12-18,150.65278689331356
1998-12-21,156.17406095828738
1998-12-22,156.09099520401142
1998-12-23,157.81413593878824
1998-12-24,157.81413593878824
1998-12-25,157.81413593878824
1998-12-28,154.82767162587285
1998-12-29,153.0398562916678
1998-12-30,154.879271255444
1998-12-31,154.84081581875733
1999-01-01,154.84081581875733
1999-01-04,156.24239115113926
1999-01-05,157.67223886188762
1999-01-06,160.28684280234486
1999-01-07,156.0222032409638
1999-01-08,152.2289725216899
1999-01-11,143.91167787308095
1999-01-12,135.7537739684198
1999-01-13,119.15749096093698
1999-01-14,109.5922812914163
1999-01-15,122.02552864019921
1999-01-18,114.02486635425028
1999-01-19,116.93992387369522
1999-01-20,120.29128407933993
1999-01-21,107.48244965011799
1999-01-22,105.9521528903224
1999-01-25,101.21686114103426
1999-01-26,103.65326003490556
1999-01-27,100.67928104526015
1999-01-28,101.87510907925814
1999-01-29,98.96566347540764
1999-02-01,114.94793315899307
1999-02-02,125.95011175478551
1999-02-03,122.74918525684667
1999-02-04,120.94380524288424
1999-02-05,115.82690544569068
1999-02-08,114.51214070502236
1999-02-09,113.70920624319012
1999-02-10,115.18809251742094
1999-02-11,116.0320941762453
1999-02-12,116.51242572499393
1999-02-15,116.51242572499393
1999-02-16,116.51242572499393
1999-02-17,115.62453826164985
1999-02-18,114.63235038327339
1999-02-19,116.00173484914534
1999-02-22,114.40515818637881
1999-02-23,110.98852271218803
1999-02-24,109.47167747601983
1999-02-25,106.63622228375517
1999-02-26,110.28264400497838
1999-03-01,108.00305728154638
1999-03-02,106.54812307476081
1999-03-03,107.5623732737387
1999-03-04,114.58255576162269
1999-03-05,120.47606841372091
1999-03-08,123.45808332398448
1999-03-09,128.53483153887436
1999-03-10,132.56474657744613
1999-03-11,129.54617710065
1999-03-12,127.5780520196799
1999-03-15,135.92738012688528
1999-03-16,138.3020062575097
1999-03-17,136.62949585999806
1999-03-18,141.10573193355805
1999-03-19,141.1703661866614
1999-03-22,138.5335345077264
1999-03-23,136.36734048021407
1999-03-24,135.6036105461254
1999-03-25,145.1981060710894
1999-03-26,145.71709966803104
1999-03-29,148.39002847224296
1999-03-30,151.39997945099836
1999-03-31,152.8096695284895
1999-04-01,152.8096695284895
1999-04-02,152.8096695284895
1999-04-05,154.882639208137
1999-04-06,158.92452003857815
1999-04-07,163.72775405129534
1999-04-08,165.58306940374172
1999-04-09,162.6978957868779
1999-04-12,165.10723223144151
1999-04-13,165.93367237278238
1999-04-14,167.49631656601147
1999-04-15,167.88745169293796
1999-04-16,168.137315476822
1999-04-19,166.41412583188318
1999-04-20,159.55476525663556
1999-04-21,159.55476525663556
1999-04-22,162.7192150462077
1999-04-23,162.59802231094366
1999-04-26,160.07054056358587
1999-04-27,160.49629877364453
1999-04-28,166.10295681148114
1999-04-29,167.30515210232545
1999-04-30,171.32640500943862
1999-05-03,172.18326070036287
1999-05-04,168.6721443701287
1999-05-05,171.46642481723154
1999-05-06,175.00296884802938
1999-05-07,181.4277906549924
1999-05-10,186.32549837465083
1999-05-11,184.64044815780738
1999-05-12,183.07451806083398
1999-05-13,189.15349310762397
1999-05-14,189.54353603724388
1999-05-17,183.95279411735623
1999-05-18,185.76441030475073
1999-05-19,183.84143072541244
1999-05-20,181.9205801527299
1999-05-21,175.6884304633487
1999-05-24,165.4441935775269
1999-05-25,157.97663146856593
1999-05-26,167.56458203124257
1999-05-27,163.5015849102237
1999-05-28,163.3276426524066
1999-05-31,165.08060085835376
1999-06-01,162.42775123257533
1999-06-02,162.44203326988256
1999-06-03,162.44203326988256
1999-06-04,164.81433028885846
1999-06-07,163.29539248949231
1999-06-08,161.20303802700752
1999-06-09,160.05385350168373
1999-06-10,160.63039059443162
1999-06-11,161.01628791976768
1999-06-14,159.4690699875854
1999-06-15,161.47112974223137
1999-06-16,167.6764441804377
1999-06-17,170.04746263963648
1999-06-18,172.7654799356813
1999-06-21,173.78635230890166
1999-06-22,173.4215010780367
1999-06-23,171.28937646717543
1999-06-24,166.37958153803683
1999-06-25,163.79739316892832
1999-06-28,165.9559788289047
1999-06-29,168.47906246375416
1999-06-30,173.0007980848043
1999-07-01,173.496542526061
1999-07-02,177.7697390793708
1999-07-05,177.43133693165112
1999-07-06,174.8168440045407
1999-07-07,175.24578169332116
1999-07-08,170.57071379654585
1999-07-09,170.95018145793972
1999-07-12,164.48288653275588
1999-07-13,165.83287145185048
1999-07-14,167.46595572609428
1999-07-15,169.51701436020733
1999-07-16,170.96342803964808
1999-07-19,172.83821079309845
1999-07-20,169.13019379353258
1999-07-21,169.9233565413006
1999-07-22,168.8724195224496
1999-07-23,164.9671741654634
1999-07-26,160.23305192904425
1999-07-27,161.24128431888414
1999-07-28,162.4878978701109
1999-07-29,160.8263757917506
1999-07-30,158.15406697652722
1999-08-02,153.8005977761174
1999-08-03,154.15075274135043
1999-08-04,151.96579862977563
1999-08-05,149.65176466527612
1999-08-06,148.5966419708135
1999-08-09,146.4333054796121
1999-08-10,144.7597873457823
1999-08-11,148.4941008016755
1999-08-12,150.00749992523438
1999-08-13,150.57081083931033
1999-08-16,150.26265660942482
1999-08-17,149.2392398067669
1999-08-18,144.99775119718151
1999-08-19,144.120368101598
1999-08-20,151.5055761696961
1999-08-23,153.6898843393876
1999-08-24,151.86246418947755
1999-08-25,157.01735695853023
1999-08-26,154.88780086570208
1999-08-27,153.27299230886
1999-08-30,154.39156590071556
1999-08-31,155.49867402242344
1999-09-01,157.95251032596846
1999-09-02,159.47658402504638
1999-09-03,160.4658144309591
1999-09-06,161.34693128686465
1999-09-07,161.3426523190205
1999-09-08,162.03184103367866
1999-09-09,166.0092241586979
1999-09-10,166.07072488131587
1999-09-13,165.85930105865017
1999-09-14,167.8139413688285
1999-09-15,166.16220388284972
1999-09-16,165.49451229333002
1999-09-17,167.87881808370759
1999-09-20,171.34331295788664
1999-09-21,169.74845065911126
1999-09-22,171.0848723802469
1999-09-23,168.37578793676127
1999-09-24,168.04988124757725
1999-09-27,168.50329503676826
1999-09-28,166.89930726125246
1999-09-29,168.24825214612142
1999-09-30,164.86691063723134
1999-10-01,161.8061513308312
1999-10-04,162.8072066904622
1999-10-05,160.257328242713
1999-10-06,164.22164740962313
1999-10-07,165.57384513370118
1999-10-08,164.78852500367196
1999-10-11,165.36530036004544
1999-10-12,165.36530036004544
1999-10-13,162.8338687229185
1999-10-14,163.1872091277585
1999-10-15,160.0961536919999
1999-10-18,156.6016625629318
1999-10-19,157.86681752833786
1999-10-20,160.93357668970083
1999-10-21,161.19956134603456
1999-10-22,165.8738752753658
1999-10-25,164.0228046780285
1999-10-26,165.1010583045559
1999-10-27,166.42970523183442
1999-10-28,169.8700297866077
1999-10-29,172.61009173942438
1999-11-01,173.35754894922184
1999-11-02,173.35754894922184
1999-11-03,180.0811836737948
1999-11-04,185.29640835061892
1999-11-05,189.39623498651287
1999-11-08,190.33476233341028
1999-11-09,188.69724746618493
1999-11-10,190.63089172489475
1999-11-11,189.4460488388946
1999-11-12,188.11193805732358
1999-11-15,188.11193805732358
1999-11-16,189.3802026928725
1999-11-17,187.26656462071622
1999-11-18,191.5545793262182
1999-11-19,197.30799886874155
1999-11-22,196.29744692212444
1999-11-23,197.45727870665974
1999-11-24,194.57594762131546
1999-11-25,195.08535927578586
1999-11-26,200.25253964263052
1999-11-29,200.98486506242043
1999-11-30,201.2148942843253
1999-12-01,204.1271398271498
1999-12-02,213.2895889772386
1999-12-03,215.8257958511241
1999-12-06,217.87158822678097
1999-12-07,218.90422819712794
1999-12-08,220.30511186798574
1999-12-09,220.19012930875587
1999-12-10,224.4538498463444
1999-12-13,225.8936770339485
1999-12-14,222.76109317001902
1999-12-15,219.91760669277792
1999-12-16,226.41782364034032
1999-12-17,234.01522374979731
1999-12-20,240.41060653918217
1999-12-21,244.01297117056822
1999-12-22,247.37077264356336
1999-12-23,245.88348784866443
1999-12-24,245.88348784866443
1999-12-27,245.26293647308714
1999-12-28,249.08425937105727
1999-12-29,258.36650105196225
1999-12-30,265.03431269536065
1999-12-31,265.03431269536065
2000-01-03,259.4083511887725
2000-01-04,243.35612477047297
2000-01-05,245.64433973529933
2000-01-06,244.15082166644856
2000-01-07,247.56359088460323
2000-01-10,259.43462340205724
2000-01-11,254.11955299729863
2000-01-12,253.0853185847875
2000-01-13,262.6223942446613
2000-01-14,269.48300319427864
2000-01-17,274.67227292598363
2000-01-18,272.1632271220369
2000-01-19,266.68859388500795
2000-01-20,262.0022691551133
2000-01-21,262.03864107306686
2000-01-24,264.91571332195326
2000-01-25,264.24466310526384
2000-01-26,264.4130632454888
2000-01-27,264.64424193207634
2000-01-28,256.4119337399046
2000-01-31,252.10989805140937
2000-02-01,253.10223169185966
2000-02-02,255.98727246845834
2000-02-03,264.90462675469837
2000-02-04,272.2044967840543
2000-02-07,276.2830667264308
2000-02-08,283.9808353019889
2000-02-09,278.6454499545538
2000-02-10,277.82067094830154
2000-02-11,273.0577738132317
2000-02-14,265.5316393067506
2000-02-15,268.09132741182805
2000-02-16,271.9355411513154
2000-02-17,271.62251330362
2000-02-18,267.05536275467074
2000-02-21,267.2165549361403
2000-02-22,262.1881265004806
2000-02-23,266.6259865050759
2000-02-24,268.1326043281957
2000-02-25,269.2522967858297
2000-02-28,265.890856333578
2000-02-29,266.77987092610937
2000-03-01,271.2413812798276
2000-03-02,272.42452853103606
2000-03-03,281.2831842646517
2000-03-06,281.4190288537151
2000-03-07,281.4996646786015
2000-03-08,281.6398079232366
2000-03-09,284.30179950529606
2000-03-10,281.0081777372115
2000-03-13,270.86297015336197
2000-03-14,268.9704442383817
2000-03-15,270.08535238218656
2000-03-16,274.1468403092814
2000-03-17,274.43443760276665
2000-03-20,273.673998634034
2000-03-21,281.7718640044773
2000-03-22,283.2586201427672
2000-03-23,286.7738472392927
2000-03-24,289.5250977063989
2000-03-27,292.0390737332069
2000-03-28,284.2203998280715
2000-03-29,280.81033057440493
2000-03-30,275.7008538517741
2000-03-31,282.52582488496756
2000-04-03,276.89546231485946
2000-04-04,270.5904346243426
2000-04-05,271.37714444477484
2000-04-06,275.7879750842479
2000-04-07,280.6583374270481
2000-04-10,272.99556842873426
2000-04-11,268.6933937050133
2000-04-12,265.5926642125003
2000-04-13,252.03639957724923
2000-04-14,237.92108571407917
2000-04-17,234.03669529587174
2000-04-18,244.2041877791228
2000-04-19,235.14476928030905
2000-04-20,239.80141278687495
2000-04-21,239.80141278687495
2000-04-24,233.77735718250926
2000-04-25,242.19852437699646
2000-04-26,241.73377794318688
2000-04-27,241.5129047419935
2000-04-28,247.28463382296815
2000-05-01,247.28463382296815
2000-05-02,246.75265375234613
2000-05-03,239.8235311572794
2000-05-04,239.3000247484962
2000-05-05,242.27431231731842
2000-05-08,237.58640946707473
2000-05-09,233.50961766965273
2000-05-10,229.50448012452773
2000-05-11,227.48775006563784
2000-05-12,227.05981043637527
2000-05-15,235.06888495322815
2000-05-16,239.41944006878595
2000-05-17,233.52585929159355
2000-05-18,230.82923927842802
2000-05-19,226.89164288203642
2000-05-22,219.42749453809543
2000-05-23,214.93974840958515
2000-05-24,222.08586192354144
2000-05-25,222.52493164673902
2000-05-26,227.12455931195203
2000-05-29,231.25681601903608
2000-05-30,238.37446164694873
2000-05-31,237.72338373902966
2000-06-01,246.33659394537793
2000-06-02,262.59848626839397
2000-06-05,261.72609636454297
2000-06-06,260.5030618665867
2000-06-07,265.1451144019333
2000-06-08,265.9908546330923
2000-06-09,265.32132423922724
2000-06-12,260.64954488500354
2000-06-13,261.7967076746815
2000-06-14,261.9101348673357
