Date,UNITED KINGDOM SMALL VALUE
1998-02-27,253.5379425017658
1998-03-02,255.26444481232562
1998-03-03,256.99713612311353
1998-03-04,256.25237619343017
1998-03-05,254.53684372815584
1998-03-06,254.3490267280963
1998-03-09,255.32720493783208
1998-03-10,256.34525016551754
1998-03-11,258.82962064834607
1998-03-12,262.3848529584143
1998-03-13,265.9056877538414
1998-03-16,265.89981071126664
1998-03-17,267.0353688477229
1998-03-18,268.52932953330475
1998-03-19,269.30086549543853
1998-03-20,271.3000232168962
1998-03-23,274.66999225468635
1998-03-24,274.7456089739651
1998-03-25,275.8172988540386
1998-03-26,277.6875614081261
1998-03-27,277.2561570665199
1998-03-30,276.8670234989824
1998-03-31,275.7931025115837
1998-04-01,275.9741038884477
1998-04-02,274.837499479772
1998-04-03,273.4318997433628
1998-04-06,273.4348468371736
1998-04-07,274.48102841140707
1998-04-08,274.1275948544748
1998-04-09,275.2928199798041
1998-04-10,275.2886059924117
1998-04-13,274.4445692429831
1998-04-14,277.5661314649218
1998-04-15,277.24552068435827
1998-04-16,278.03155628822907
1998-04-17,276.75239734964634
1998-04-20,276.6689804815661
1998-04-21,276.3576986639723
1998-04-22,277.08166892521706
1998-04-23,276.4304325159602
1998-04-24,276.6800416796833
1998-04-27,275.63187956140905
1998-04-28,274.82093567524674
1998-04-29,275.8309131206851
1998-04-30,277.5803808449071
1998-05-01,277.3571617508359
1998-05-04,277.33811320913844
1998-05-05,277.4474490758332
1998-05-06,279.04275314337747
1998-05-07,277.22539234117875
1998-05-08,277.16324233726647
1998-05-11,278.4853205749568
1998-05-12,279.49774460076287
1998-05-13,280.0104998256361
1998-05-14,279.7233912024922
1998-05-15,280.0104617576221
1998-05-18,279.24685437296984
1998-05-19,280.8029418483525
1998-05-20,283.1730708036258
1998-05-21,284.76777089631304
1998-05-22,286.4763462449274
1998-05-25,285.47870195407086
1998-05-26,287.5111977739545
1998-05-27,285.0102746727656
1998-05-28,285.02181696923816
1998-05-29,285.64630714049207
1998-06-01,285.96487769384447
1998-06-02,286.4257684938089
1998-06-03,287.0811716570318
1998-06-04,288.2464247196134
1998-06-05,287.8292771903377
1998-06-08,288.57893885172683
1998-06-09,289.82494395721386
1998-06-10,287.9619108397351
1998-06-11,287.0178231907832
1998-06-12,285.90057403891564
1998-06-15,283.6155066620005
1998-06-16,284.12313761249504
1998-06-17,284.49811714847135
1998-06-18,286.2439474597073
1998-06-19,283.50824414585526
1998-06-22,281.0561515907087
1998-06-23,275.30936013050626
1998-06-24,272.6984108457534
1998-06-25,273.0250483963623
1998-06-26,271.12316849465816
1998-06-29,271.16914983661286
1998-06-30,270.46515060371604
1998-07-01,268.3571160268476
1998-07-02,267.94212739351366
1998-07-03,266.61679578937225
1998-07-06,266.53292759504075
1998-07-07,264.7963414905345
1998-07-08,264.28121803619774
1998-07-09,263.7912703417805
1998-07-10,263.3360351005926
1998-07-13,265.0508444890567
1998-07-14,263.42487841177973
1998-07-15,263.5898773195632
1998-07-16,264.26544192258626
1998-07-17,265.2783495085695
1998-07-20,266.50142283136677
1998-07-21,265.9459648797558
1998-07-22,262.93221692376517
1998-07-23,259.7275255577769
1998-07-24,258.77163941616226
1998-07-27,257.1530909711406
1998-07-28,254.64722137997728
1998-07-29,249.8800440447144
1998-07-30,250.11728936106755
1998-07-31,249.84142754834699
1998-08-03,247.30871407358057
1998-08-04,248.79817173974175
1998-08-05,244.95966297823094
1998-08-06,244.4056974816302
1998-08-07,244.42585043623637
1998-08-10,244.09967366247466
1998-08-11,240.78504186251456
1998-08-12,239.65644342796287
1998-08-13,236.34872786704682
1998-08-14,235.84640454992015
1998-08-17,233.55624470478404
1998-08-18,233.7086912942903
1998-08-19,234.53077162325448
1998-08-20,234.52277212710692
1998-08-21,232.9584532082961
1998-08-24,232.67242530231673
1998-08-25,232.42666060761454
1998-08-26,228.5877476790905
1998-08-27,223.65966996252573
1998-08-28,219.79081433397238
1998-08-31,221.47654072007185
1998-09-01,215.43419010677252
1998-09-02,217.5714464274596
1998-09-03,218.477240401723
1998-09-04,217.97179652392265
1998-09-07,219.5169896056781
1998-09-08,220.3314616661599
1998-09-09,221.62024670474133
1998-09-10,222.5648288639897
1998-09-11,221.4821609489377
1998-09-14,221.52060118963547
1998-09-15,220.2591928829453
1998-09-16,220.7856134577716
1998-09-17,220.09463529966058
1998-09-18,218.103794475697
1998-09-21,215.34926459373975
1998-09-22,215.06326552602465
1998-09-23,214.25624967353792
1998-09-24,215.6522919659419
1998-09-25,214.44112864861003
1998-09-28,214.5808161193436
1998-09-29,214.37659421878004
1998-09-30,212.32601484927307
1998-10-01,209.13783841725368
1998-10-02,206.50127589062353
1998-10-05,201.97806033627032
1998-10-06,202.56433104367534
1998-10-07,204.28282993057135
1998-10-08,204.52450487323281
1998-10-09,204.036775527032
1998-10-12,202.81028597390596
1998-10-13,204.2763317029992
1998-10-14,205.1605189287532
1998-10-15,206.49093263116268
1998-10-16,210.42978847565934
1998-10-19,211.48841180395888
1998-10-20,214.67661754823143
1998-10-21,214.4607739168623
1998-10-22,214.28264886231705
1998-10-23,213.87798414613226
1998-10-26,213.5643820304048
1998-10-27,212.1363792046604
1998-10-28,212.96891109579823
1998-10-29,214.73826668997862
1998-10-30,217.08911926466942
1998-11-02,218.505962859211
1998-11-03,217.81152834153022
1998-11-04,219.75376053619317
1998-11-05,219.74797234685295
1998-11-06,220.02645356049396
1998-11-09,219.7152500153348
1998-11-10,219.0897058235031
1998-11-11,219.4370004868561
1998-11-12,217.68609320913205
1998-11-13,218.9078353509323
1998-11-16,220.0063767420327
1998-11-17,219.31147427593297
1998-11-18,218.20514375337012
1998-11-19,217.41388478129727
1998-11-20,216.50641033893285
1998-11-23,217.16624952877882
1998-11-24,219.2851350134959
1998-11-25,219.48323803360736
1998-11-26,219.90506525887102
1998-11-27,219.30424941327178
1998-11-30,218.38849799359045
1998-12-01,215.53257305600835
1998-12-02,216.17746572097485
1998-12-03,214.4578366657399
1998-12-04,214.42325015158576
1998-12-07,213.16771241144522
1998-12-08,213.25824802074044
1998-12-09,213.84710446978437
1998-12-10,214.6662863725794
1998-12-11,216.0896646425609
1998-12-14,216.37992222037857
1998-12-15,215.22315742970818
1998-12-16,213.9502463632614
1998-12-17,213.6522381031558
1998-12-18,214.74460884098855
1998-12-21,215.74038023448236
1998-12-22,216.27363740908197
1998-12-23,217.61432219804115
1998-12-24,217.8221984818655
1998-12-25,217.8221984818655
1998-12-28,217.96533134825145
1998-12-29,220.3017388572095
1998-12-30,219.80367079211968
1998-12-31,218.81038516999345
1999-01-01,218.81038516999345
1999-01-04,219.3254070603473
1999-01-05,219.05387662031876
1999-01-06,221.09768055436933
1999-01-07,220.6609844525211
1999-01-08,220.50281196972978
1999-01-11,221.334250307287
1999-01-12,220.3585608712841
1999-01-13,220.04449306728682
1999-01-14,220.34058571422435
1999-01-15,218.1541726800527
1999-01-18,218.40652888599405
1999-01-19,218.62653441572044
1999-01-20,216.48806363869187
1999-01-21,216.24835920436342
1999-01-22,215.3067507592545
1999-01-25,215.82618278626168
1999-01-26,216.91937590691055
1999-01-27,217.19252004053303
1999-01-28,218.14056777690334
1999-01-29,219.57439115266706
1999-02-01,222.6748151945339
1999-02-02,227.70887992928874
1999-02-03,227.97643648045994
1999-02-04,230.46663446584975
1999-02-05,231.13766670554352
1999-02-08,231.59674281283458
1999-02-09,232.2546506251566
1999-02-10,230.46835458063623
1999-02-11,231.0226346748569
1999-02-12,232.58408021066424
1999-02-15,232.64058257634426
1999-02-16,233.2915424999208
1999-02-17,233.27442714250617
1999-02-18,231.85206894219615
1999-02-19,231.51950392687002
1999-02-22,231.13219488804555
1999-02-23,229.80972183637573
1999-02-24,228.648032220214
1999-02-25,229.56511582554916
1999-02-26,229.8782937049134
1999-03-01,231.4390628086764
1999-03-02,233.25793833555858
1999-03-03,234.90967789031808
1999-03-04,234.46885868235978
1999-03-05,236.2522969774492
1999-03-08,237.16532810955707
1999-03-09,238.57341551245793
1999-03-10,242.17701213613003
1999-03-11,245.40006884720776
1999-03-12,249.07316500393398
1999-03-15,247.1503457241623
1999-03-16,248.04239943316068
1999-03-17,248.135139023454
1999-03-18,247.92742145582463
1999-03-19,248.99242521667625
1999-03-22,249.85107259725834
1999-03-23,250.35970587933036
1999-03-24,250.87471717784194
1999-03-25,249.156684651071
1999-03-26,247.73059248967942
1999-03-29,247.88714281202695
1999-03-30,247.2008770281695
1999-03-31,246.88516314907477
1999-04-01,245.23233283565668
1999-04-02,245.06426083184405
1999-04-05,244.6517204588495
1999-04-06,243.1774182580381
1999-04-07,245.0530933913774
1999-04-08,248.2576833830671
1999-04-09,248.67760320937032
1999-04-12,250.2978920731737
1999-04-13,251.41854453460013
1999-04-14,253.94640810754092
1999-04-15,254.72893280007528
1999-04-16,259.3044430050236
1999-04-19,262.3687784039581
1999-04-20,261.8584233416255
1999-04-21,261.27824304145594
1999-04-22,263.887495691048
1999-04-23,266.0688333521246
1999-04-26,265.55202952672767
1999-04-27,267.1814386158796
1999-04-28,267.47191046349025
1999-04-29,266.41477814406653
1999-04-30,268.06581832000757
1999-05-03,268.06581832000757
1999-05-04,272.1379850337155
1999-05-05,272.5933831532394
1999-05-06,275.093197769894
1999-05-07,274.08851451643073
1999-05-10,273.88211661170976
1999-05-11,272.60912930543424
1999-05-12,271.47617825655425
1999-05-13,271.89018041556
1999-05-14,271.38124608648207
1999-05-17,269.0545025826446
1999-05-18,268.4213066245695
1999-05-19,268.1210054958279
1999-05-20,267.77966429609467
1999-05-21,266.8977852465503
1999-05-24,266.0837539666407
1999-05-25,264.94509507232186
1999-05-26,263.91235258962723
1999-05-27,264.4360176948974
1999-05-28,264.43322052986167
1999-05-31,264.5734902736525
1999-06-01,266.17589307081596
1999-06-02,266.56463320682565
1999-06-03,266.07405075071733
1999-06-04,267.1295659518232
1999-06-07,268.11308337204724
1999-06-08,269.35550286464786
1999-06-09,269.6934157704871
1999-06-10,271.3058251105094
1999-06-11,272.9447751219424
1999-06-14,273.75885858593455
1999-06-15,271.70399963150436
1999-06-16,272.8259369643032
1999-06-17,274.12261223048887
1999-06-18,274.91293441416144
1999-06-21,274.93754374313625
1999-06-22,275.12036000400417
1999-06-23,272.56520132789
1999-06-24,272.1687618552733
1999-06-25,272.64860580347596
1999-06-28,271.62308541197996
1999-06-29,270.91054129295355
1999-06-30,270.5105790244204
1999-07-01,271.69896365526677
1999-07-02,272.88562058443455
1999-07-05,274.28025166666873
1999-07-06,273.85894571774764
1999-07-07,273.21002310310774
1999-07-08,274.16576638920156
1999-07-09,274.4699726706095
1999-07-12,276.2876618826631
1999-07-13,275.75536569047125
1999-07-14,277.1636775214991
1999-07-15,279.1975901863612
1999-07-16,279.1876189111644
1999-07-19,278.42313942730317
1999-07-20,279.68479829087505
1999-07-21,279.08900089618055
1999-07-22,280.5372411397842
1999-07-23,278.99689396420297
1999-07-26,280.5946312444119
1999-07-27,280.09597895658993
1999-07-28,280.7740978329763
1999-07-29,284.876636363559
1999-07-30,286.23783603210234
1999-08-02,285.77436709642
1999-08-03,286.38481755469303
1999-08-04,288.48687309419506
1999-08-05,287.06413340492503
1999-08-06,287.1901806750862
1999-08-09,285.12830431187473
1999-08-10,285.25202474844053
1999-08-11,284.4913702374885
1999-08-12,285.5575682182989
1999-08-13,286.0236026666423
1999-08-16,286.52775847203486
1999-08-17,286.1311338198719
1999-08-18,287.49906928949224
1999-08-19,290.06985617037765
1999-08-20,290.1847256813167
1999-08-23,289.90913767156167
1999-08-24,287.7728634891763
1999-08-25,287.07662836657545
1999-08-26,287.6073748331626
1999-08-27,287.67917539411695
1999-08-30,287.61576204773326
1999-08-31,291.7854012783362
1999-09-01,291.7745706638729
1999-09-02,292.4814609122488
1999-09-03,292.37903963223414
1999-09-06,293.59643020836916
1999-09-07,294.69795739583986
1999-09-08,295.8869981568241
1999-09-09,296.65210116603214
1999-09-10,294.3395328510167
1999-09-13,290.16115882286203
1999-09-14,287.16730356674174
1999-09-15,284.5040540942509
1999-09-16,281.9322756316337
1999-09-17,282.1751232806104
1999-09-20,282.9113596078125
1999-09-21,282.9004142183607
1999-09-22,280.70432231778085
1999-09-23,281.44073682826615
1999-09-24,278.63134112065825
1999-09-27,279.375480151845
1999-09-28,279.1942838676929
1999-09-29,277.602593952681
1999-09-30,278.549520332964
1999-10-01,280.05803379286135
1999-10-04,280.02335510441804
1999-10-05,280.27000230882936
1999-10-06,280.7024847427702
1999-10-07,280.9666164572947
1999-10-08,280.9756261864834
1999-10-11,280.70714465169493
1999-10-12,279.7618167652544
1999-10-13,276.9817446116675
1999-10-14,276.8264903775628
1999-10-15,275.85955844073334
1999-10-18,272.5198241917704
1999-10-19,273.41605149214564
1999-10-20,272.82005851807577
1999-10-21,272.9965772003985
1999-10-22,270.9481406498992
1999-10-25,271.08260577329816
1999-10-26,268.7282366538002
1999-10-27,267.7191036835046
1999-10-28,267.69096625187825
1999-10-29,268.65076250972646
1999-11-01,270.13844506813973
1999-11-02,271.48057856159096
1999-11-03,272.03132761698174
1999-11-04,272.52145082242987
1999-11-05,271.2562561988989
1999-11-08,271.15013967180244
1999-11-09,272.63233233705637
1999-11-10,273.1925789985052
1999-11-11,274.099848912439
1999-11-12,274.67461387928097
1999-11-15,278.03381710780104
1999-11-16,278.8633993421926
1999-11-17,280.90527819922664
1999-11-18,280.1924588664628
1999-11-19,281.8107742303293
1999-11-22,284.0534947985924
1999-11-23,284.6878009452775
1999-11-24,282.16502994674164
1999-11-25,282.28610482216493
1999-11-26,280.9801697438868
1999-11-29,280.96569445884217
1999-11-30,279.2116384805933
1999-12-01,279.3431154655267
1999-12-02,280.39001498965126
1999-12-03,281.9411610871404
1999-12-06,286.1643014242949
1999-12-07,286.7655383083372
1999-12-08,287.0254997567685
1999-12-09,286.88346957211456
1999-12-10,287.13257435195504
1999-12-13,288.14764772561136
1999-12-14,285.86432862773563
1999-12-15,282.8683820851415
1999-12-16,284.7457548932146
1999-12-17,285.3870215930336
1999-12-20,284.5255254808529
1999-12-21,286.138288977316
1999-12-22,287.11982677071495
1999-12-23,288.978662245351
1999-12-24,289.6270579438875
1999-12-27,289.91383515331273
1999-12-28,289.4119750368186
1999-12-29,291.1785483085374
1999-12-30,291.49950952764976
1999-12-31,291.49913146745763
2000-01-03,293.669504103562
2000-01-04,296.52851483436285
2000-01-05,293.3956702393168
2000-01-06,295.92873241631514
2000-01-07,297.13433270951924
2000-01-10,299.0583815428951
2000-01-11,301.80538242880016
2000-01-12,300.971506547942
2000-01-13,301.69542495217587
2000-01-14,299.81038611768435
2000-01-17,300.3740861293284
2000-01-18,299.90008042463745
2000-01-19,298.7985126593923
2000-01-20,300.2870665065713
2000-01-21,298.26533359481624
2000-01-24,297.02409747635477
2000-01-25,292.50781993023173
2000-01-26,291.1202689567603
2000-01-27,290.86934512815225
2000-01-28,286.5590743495364
2000-01-31,284.64737673110204
2000-02-01,282.4772049088091
2000-02-02,277.8573685753742
2000-02-03,277.28611584519535
2000-02-04,273.8121350777916
2000-02-07,272.65637722278586
2000-02-08,273.80607537475123
2000-02-09,274.5649238365952
2000-02-10,271.1020991638806
2000-02-11,270.4536976502284
2000-02-14,270.3769875079432
2000-02-15,270.10989809474427
2000-02-16,271.02250914950315
2000-02-17,272.82500344522384
2000-02-18,273.64136810412043
2000-02-21,274.6318108622151
2000-02-22,279.43118967497594
2000-02-23,277.9408614351465
2000-02-24,278.239685000622
2000-02-25,278.31301082884715
2000-02-28,276.7457869500104
2000-02-29,275.9169457674862
2000-03-01,280.54586408220024
2000-03-02,281.9591019782752
2000-03-03,285.34361472148714
2000-03-06,285.8843128471091
2000-03-07,287.37045837088135
2000-03-08,285.74161781088725
2000-03-09,287.7128563637071
2000-03-10,288.75861009423414
2000-03-13,286.2848937874635
2000-03-14,283.39050739208363
2000-03-15,279.79425106833827
2000-03-16,280.3051715798574
2000-03-17,282.85635005244006
2000-03-20,283.24442727612313
2000-03-21,281.6804675882281
2000-03-22,281.1002364456669
2000-03-23,283.7168223889629
2000-03-24,285.8957384671723
2000-03-27,288.0515078062115
2000-03-28,287.96075568491636
2000-03-29,286.4588580383284
2000-03-30,284.9320234301286
2000-03-31,283.0378758630387
2000-04-03,281.5359394695113
2000-04-04,276.357625405227
2000-04-05,272.76136653551066
2000-04-06,275.5164510568101
2000-04-07,278.8788673620877
2000-04-10,279.5855746995748
2000-04-11,278.27106197837753
2000-04-12,277.7911304154477
2000-04-13,275.51819061333174
2000-04-14,272.590656732237
2000-04-17,261.668336488651
2000-04-18,262.51398846464826
2000-04-19,265.05943385216443
2000-04-20,265.649644603536
2000-04-21,265.649644603536
2000-04-24,265.59921118157604
2000-04-25,266.3319480078095
2000-04-26,270.3766863667462
2000-04-27,270.15487643331426
2000-04-28,269.9858243424175
2000-05-01,268.0188402251441
2000-05-02,273.45475473191783
2000-05-03,272.97746541574475
2000-05-04,269.9753477351697
2000-05-05,268.31423082025196
2000-05-08,269.37684338825716
2000-05-09,268.30207713515574
2000-05-10,265.3822039241869
2000-05-11,260.92449936641543
2000-05-12,264.6013188575273
2000-05-15,265.4033880209096
2000-05-16,265.18205075790985
2000-05-17,263.7836810367397
2000-05-18,261.83926444178866
2000-05-19,260.22295188671836
2000-05-22,260.66878154540166
2000-05-23,257.01076473990173
2000-05-24,254.19040778777173
2000-05-25,255.19641991550859
2000-05-26,256.68801922997034
2000-05-29,258.0723451334208
2000-05-30,260.6818422564557
2000-05-31,261.62640033983484
2000-06-01,263.6306682301455
2000-06-02,270.12656536147364
2000-06-05,272.51706690108847
2000-06-06,276.15097169140694
2000-06-07,275.7230187061486
2000-06-08,274.2989839118481
2000-06-09,273.3666366313455
2000-06-12,276.031077034954
2000-06-13,275.98201878971054
2000-06-14,275.41541803206076
