Date,ACWI ex USA VALUE WEIGHTED
2005-04-21,1406.7173794299702
2005-04-22,1420.0774364813756
2005-04-25,1430.6914830721355
2005-04-26,1426.9274795715849
2005-04-27,1413.973424946437
2005-04-28,1412.8785103291937
2005-04-29,1418.5846074353135
2005-05-02,1425.565110112991
2005-05-03,1426.2258842978888
2005-05-04,1433.63156357607
2005-05-05,1441.197789977199
2005-05-06,1454.8787652565384
2005-05-09,1450.5085769700302
2005-05-10,1440.2093179425747
2005-05-11,1438.2617252729317
2005-05-12,1443.1914238718207
2005-05-13,1441.4312553064221
2005-05-16,1434.2913426576847
2005-05-17,1432.862986293113
2005-05-18,1445.2681996535237
2005-05-19,1458.2702973075513
2005-05-20,1459.9952490098585
2005-05-23,1467.1428633771814
2005-05-24,1467.3227680461632
2005-05-25,1461.4966508981893
2005-05-26,1469.966841903365
2005-05-27,1474.2800399772411
2005-05-30,1486.4257012512605
2005-05-31,1490.0293836449316
2005-06-01,1507.1895644876365
2005-06-02,1508.0449206716337
2005-06-03,1510.7511334703267
2005-06-06,1509.9176614243827
2005-06-07,1519.1297427948962
2005-06-08,1517.786822275831
2005-06-09,1518.3677512138129
2005-06-10,1530.1260259802
2005-06-13,1535.184837676993
2005-06-14,1538.5327896268404
2005-06-15,1536.9988877127794
2005-06-16,1547.3114735156382
2005-06-17,1547.3592803613715
2005-06-20,1549.7420509118072
2005-06-21,1555.1063598291832
2005-06-22,1559.5866052569522
2005-06-23,1567.3528873491264
2005-06-24,1554.4414466828268
2005-06-27,1538.3228927934038
2005-06-28,1551.8678835298936
2005-06-29,1554.6683146621674
2005-06-30,1548.0926996336207
2005-07-01,1561.0274522565269
2005-07-04,1567.1159741374327
2005-07-05,1563.3064196034218
2005-07-06,1569.282729729674
2005-07-07,1548.1354512200255
2005-07-08,1562.3473842294918
2005-07-11,1568.515680228437
2005-07-12,1565.1270118349983
2005-07-13,1572.6243653547388
2005-07-14,1580.1951655028963
2005-07-15,1579.9183143192092
2005-07-18,1579.37765177895
2005-07-19,1584.8273229634972
2005-07-20,1582.4531550967163
2005-07-21,1590.1069428509932
2005-07-22,1590.8951671018433
2005-07-25,1595.0308099323993
2005-07-26,1593.8741136519252
2005-07-27,1600.1871362826985
2005-07-28,1605.2928928818426
2005-07-29,1604.0664406067665
2005-08-01,1605.671543401898
2005-08-02,1619.5999176423306
2005-08-03,1615.3648522253604
2005-08-04,1603.106469104024
2005-08-05,1592.5868596281396
2005-08-08,1599.4581843034475
2005-08-09,1608.6479078972486
2005-08-10,1628.900191540963
2005-08-11,1631.1687106281427
2005-08-12,1630.965019778155
2005-08-15,1634.2030931893166
2005-08-16,1634.2432534838247
2005-08-17,1629.6855673788789
2005-08-18,1625.8681382802808
2005-08-19,1634.8004215643139
2005-08-22,1643.3652016850665
2005-08-23,1638.832123850292
2005-08-24,1629.4055145648
2005-08-25,1620.770251588461
2005-08-26,1613.8438776337773
2005-08-29,1610.5530009153217
2005-08-30,1617.1577245173337
2005-08-31,1622.704212029194
2005-09-01,1630.73650239412
2005-09-02,1629.8175533062
2005-09-05,1641.738923064988
2005-09-06,1650.364297205102
2005-09-07,1655.9121673847856
2005-09-08,1654.3180618138706
2005-09-09,1666.39859741988
2005-09-12,1679.4888460128689
2005-09-13,1670.4934384952421
2005-09-14,1675.655995776888
2005-09-15,1684.7118466454997
2005-09-16,1689.7245944646272
2005-09-19,1697.6177169274765
2005-09-20,1706.031139713079
2005-09-21,1697.261415171249
2005-09-22,1694.3435669186033
2005-09-23,1699.5742293460314
2005-09-26,1725.6403975878677
2005-09-27,1722.0998024472165
2005-09-28,1739.0480906320436
2005-09-29,1747.5058150403086
2005-09-30,1743.8561785219067
2005-10-03,1757.419806521235
2005-10-04,1761.948579070357
2005-10-05,1738.6834499987958
2005-10-06,1695.9644138559233
2005-10-07,1693.5389791510534
2005-10-10,1701.1919557797346
2005-10-11,1716.0813012850876
2005-10-12,1703.0957875508295
2005-10-13,1690.0549568312288
2005-10-14,1682.6060472879878
2005-10-17,1683.43574399111
2005-10-18,1680.55998178104
2005-10-19,1653.7002525033763
2005-10-20,1657.9126817547897
2005-10-21,1651.4780967078007
2005-10-24,1665.0538832093962
2005-10-25,1663.329826568733
2005-10-26,1670.547175978871
2005-10-27,1656.134545857511
2005-10-28,1654.5268420717678
2005-10-31,1692.7532375911187
2005-11-01,1701.476451743235
2005-11-02,1705.119263669505
2005-11-03,1724.9729135172634
2005-11-04,1736.1944979648288
2005-11-07,1742.4336841999516
2005-11-08,1747.022721851542
2005-11-09,1748.0273773593462
2005-11-10,1743.9564922558786
2005-11-11,1761.820947720381
2005-11-14,1755.9574300566674
2005-11-15,1750.714274298943
2005-11-16,1750.1506294042445
2005-11-17,1761.7402669483517
2005-11-18,1773.7393574780303
2005-11-21,1779.2814000138283
2005-11-22,1776.7501990099242
2005-11-23,1783.7680659376715
2005-11-24,1782.7652213329807
2005-11-25,1787.7322951340213
2005-11-28,1784.0382216471469
2005-11-29,1786.59955767824
2005-11-30,1777.9515163060387
2005-12-01,1803.5617424510658
2005-12-02,1820.8329631251415
2005-12-05,1815.6965491514527
2005-12-06,1821.1487220231766
2005-12-07,1827.0921980655567
2005-12-08,1813.1596355127592
2005-12-09,1815.7586334061389
2005-12-12,1817.7093142737285
2005-12-13,1823.3503742351518
2005-12-14,1818.4743798955533
2005-12-15,1816.3432107370238
2005-12-16,1820.8015628255714
2005-12-19,1821.8488062639829
2005-12-20,1834.3824790479173
2005-12-21,1851.3998642395663
2005-12-22,1849.8080971683994
2005-12-23,1852.6004467082257
2005-12-26,1853.5400880652005
2005-12-27,1851.9802211751846
2005-12-28,1850.230074408475
2005-12-29,1863.1094878834458
2005-12-30,1855.1986018086452
2006-01-02,1859.6242594642322
2006-01-03,1866.841067884447
2006-01-04,1883.1454257921307
2006-01-05,1884.723452657164
2006-01-06,1896.296480462702
2006-01-09,1906.1055883986703
2006-01-10,1893.8624791611169
2006-01-11,1904.126265794635
2006-01-12,1916.3273048653207
2006-01-13,1904.4827117376358
2006-01-16,1899.6681737453519
2006-01-17,1880.728671698316
2006-01-18,1852.7959101271283
2006-01-19,1873.7793615082735
2006-01-20,1870.6371865442627
2006-01-23,1851.3742457355154
2006-01-24,1855.5932940368177
2006-01-25,1868.9397596007857
2006-01-26,1886.5125071913606
2006-01-27,1920.4000641274858
2006-01-30,1926.9892256330136
2006-01-31,1927.9241201231116
2006-02-01,1938.1401883561143
2006-02-02,1926.648545479404
2006-02-03,1923.9927316438689
2006-02-06,1934.8084572679695
2006-02-07,1930.8383883568192
2006-02-08,1912.0934042655817
2006-02-09,1931.3368341982948
2006-02-10,1929.5662461238837
2006-02-13,1924.1262563853963
2006-02-14,1931.613997225613
2006-02-15,1927.3856804539716
2006-02-16,1938.3394462439228
2006-02-17,1937.1159738431315
2006-02-20,1937.158946712472
2006-02-21,1947.6499291164341
2006-02-22,1954.2201337334454
2006-02-23,1963.135841250134
2006-02-24,1973.863636612209
2006-02-27,1986.4224191189103
2006-02-28,1965.8647124410518
2006-03-01,1970.8215750868853
2006-03-02,1958.6656072731766
2006-03-03,1948.7244208359734
2006-03-06,1953.4213895616913
2006-03-07,1943.4174015313808
2006-03-08,1925.9285815045632
2006-03-09,1942.827080194729
2006-03-10,1950.7671964033966
2006-03-13,1966.2268306626968
2006-03-14,1967.2821174876751
2006-03-15,1974.270489224167
2006-03-16,1965.8723279647113
2006-03-17,1971.808919362252
2006-03-20,1978.4884163840827
2006-03-21,1980.18617492205
2006-03-22,1982.9691134080572
2006-03-23,1986.0941078320352
2006-03-24,1993.0990744204669
2006-03-27,1989.247122706309
2006-03-28,1976.7705921823133
2006-03-29,1986.089083435878
2006-03-30,1996.6125088739798
2006-03-31,1990.042988316481
2006-04-03,2009.7000264166443
2006-04-04,1997.5647819592725
2006-04-05,2004.3675349699433
2006-04-06,2020.9768728442255
2006-04-07,2025.280275890899
2006-04-10,2028.0627580548
2006-04-11,2009.4095405437154
2006-04-12,2000.7502719592292
2006-04-13,2007.6768520688688
2006-04-14,2010.0709354973615
2006-04-17,1997.4370956035634
2006-04-18,2007.8707169531756
2006-04-19,2025.2096161970046
2006-04-20,2031.767813254328
2006-04-21,2046.2529644765154
2006-04-24,2032.9850121405752
2006-04-25,2031.8602643085599
2006-04-26,2038.1453647133894
2006-04-27,2027.3713819743853
2006-04-28,2013.824200079706
2006-05-01,2022.8806905645133
2006-05-02,2039.2565375878628
2006-05-03,2032.1019894003803
2006-05-04,2031.881372127307
2006-05-05,2048.42056598112
2006-05-08,2062.1488352002852
2006-05-09,2065.30543457701
2006-05-10,2055.25747447917
2006-05-11,2042.3685873581107
2006-05-12,2000.7528609047383
2006-05-15,1972.3560749968642
2006-05-16,1963.8325256585265
2006-05-17,1938.9984662696515
2006-05-18,1913.523429574798
2006-05-19,1914.4783995025696
2006-05-22,1860.0884880351784
2006-05-23,1883.1316268414782
2006-05-24,1870.164156697299
2006-05-25,1883.1861721694397
2006-05-26,1918.7737553559982
2006-05-29,1920.0490949588734
2006-05-30,1883.9580564058344
2006-05-31,1884.5201011262657
2006-06-01,1893.4533889879283
2006-06-02,1904.5129602683894
2006-06-05,1888.3455294603732
2006-06-06,1856.5301602976124
2006-06-07,1850.0144692139202
2006-06-08,1804.2875676710012
2006-06-09,1832.495787116679
2006-06-12,1823.7329365155363
2006-06-13,1771.5232329579592
2006-06-14,1774.9339470246293
2006-06-15,1808.5485794475276
2006-06-16,1819.6603344942175
2006-06-19,1825.112949840953
2006-06-20,1823.6651859627202
2006-06-21,1822.1700828218175
2006-06-22,1840.1128929750103
2006-06-23,1840.7409600565786
2006-06-26,1837.0225863161365
2006-06-27,1830.1127676565159
2006-06-28,1830.4669098199752
2006-06-29,1862.9453335595442
2006-06-30,1888.0032824935452
2006-07-03,1895.7851283231496
2006-07-04,1903.5625099504018
2006-07-05,1881.5838974873182
2006-07-06,1889.251577602835
2006-07-07,1889.8629686219
2006-07-10,1904.3267628460292
2006-07-11,1889.594102693294
2006-07-12,1885.616691842546
2006-07-13,1860.8422571271747
2006-07-14,1836.1908598145365
2006-07-17,1831.0909133856035
2006-07-18,1819.551260955392
2006-07-19,1844.7643333480614
2006-07-20,1859.3974842089992
2006-07-21,1844.4143515554138
2006-07-24,1868.107804089025
2006-07-25,1878.0199563564026
2006-07-26,1881.3715711582645
2006-07-27,1903.0419944213827
2006-07-28,1914.5670880535924
2006-07-31,1913.373554476907
2006-08-01,1900.0980557800453
2006-08-02,1913.8868573105326
2006-08-03,1905.4246636057828
2006-08-04,1916.7302966390794
2006-08-07,1897.007700240723
2006-08-08,1907.6895438498234
2006-08-09,1918.8690250669752
2006-08-10,1913.4295255131294
2006-08-11,1911.8287964368956
2006-08-14,1925.2083713338711
2006-08-15,1935.8228481791086
2006-08-16,1947.8282481642225
2006-08-17,1952.5146638206131
2006-08-18,1952.214190267258
2006-08-21,1940.4038524226605
2006-08-22,1954.9236328151092
2006-08-23,1948.9307400043647
2006-08-24,1944.8149795861302
2006-08-25,1945.8133355881287
2006-08-28,1944.5969084508743
2006-08-29,1954.5781348509036
2006-08-30,1957.0944331059736
2006-08-31,1960.5184510029474
2006-09-01,1967.9790778171573
2006-09-04,1981.6022437246838
2006-09-05,1980.5768489397653
2006-09-06,1961.5529390423224
2006-09-07,1942.4856360611702
2006-09-08,1950.6764798370612
2006-09-11,1928.0227796714898
2006-09-12,1942.5120448869973
2006-09-13,1950.9985549296994
2006-09-14,1952.442686949748
2006-09-15,1960.1629209936807
2006-09-18,1961.4198015811762
2006-09-19,1955.1921076168503
2006-09-20,1959.2842162842965
2006-09-21,1967.6786278498205
2006-09-22,1941.1693713740954
2006-09-25,1943.9515884110783
2006-09-26,1963.2204766115083
2006-09-27,1981.8264114093467
2006-09-28,1987.4618228762467
2006-09-29,1987.9401607755624
2006-10-02,1989.4324415904734
2006-10-03,1981.12077341683
2006-10-04,1989.606570548552
2006-10-05,2009.6409943814751
2006-10-06,2013.5688145623776
2006-10-09,2011.231088005058
2006-10-10,2024.7302489423812
2006-10-11,2022.753415459163
2006-10-12,2034.7732076777859
2006-10-13,2049.1730144551752
2006-10-16,2058.8149629096647
2006-10-17,2040.548843921385
2006-10-18,2053.4768932903153
2006-10-19,2049.681857544455
2006-10-20,2055.090232011634
2006-10-23,2064.017178614978
2006-10-24,2067.160230427838
2006-10-25,2071.3804736485
2006-10-26,2073.04778398139
2006-10-27,2067.3348515521197
2006-10-30,2054.396104433765
2006-10-31,2055.448182028144
2006-11-01,2061.8942038838873
2006-11-02,2056.139347726221
2006-11-03,2064.725935166974
2006-11-06,2078.957909307775
2006-11-07,2085.29871154921
2006-11-08,2082.936085550726
2006-11-09,2077.3999326163553
2006-11-10,2073.8554206868052
2006-11-13,2073.366300182479
2006-11-14,2079.6612272687184
2006-11-15,2086.462007066671
2006-11-16,2087.564805673646
2006-11-17,2074.4435007876077
2006-11-20,2066.5420503935343
2006-11-21,2072.2398199408894
2006-11-22,2076.602954273509
2006-11-23,2075.1284013640584
2006-11-24,2054.665018006595
2006-11-27,2036.6789696264154
2006-11-28,2027.228847337505
2006-11-29,2054.64905996782
2006-11-30,2049.2692390313982
2006-12-01,2036.5498310392356
2006-12-04,2045.8200548783923
2006-12-05,2058.424420695174
2006-12-06,2065.297060074827
2006-12-07,2074.0933806344046
2006-12-08,2068.2323796588917
2006-12-11,2078.694713563507
2006-12-12,2080.961351257709
2006-12-13,2090.948004987266
2006-12-14,2109.2104356843033
2006-12-15,2122.3013387944065
2006-12-18,2124.5234090553695
2006-12-19,2100.37336803373
2006-12-20,2114.4439291882027
2006-12-21,2113.3493991366713
2006-12-22,2107.5615903228954
2006-12-25,2105.402490846154
2006-12-26,2108.1118770464027
2006-12-27,2128.4427178049946
2006-12-28,2130.198964145648
2006-12-29,2124.1889554872505
2007-01-01,2124.2465903214925
2007-01-02,2140.5596634311805
2007-01-03,2140.0768394516376
2007-01-04,2141.5691342088817
2007-01-05,2127.760837898209
2007-01-08,2124.385003745072
2007-01-09,2126.940904040692
2007-01-10,2108.4601991666636
2007-01-11,2131.844312395908
2007-01-12,2149.14005356199
2007-01-15,2166.1251621831575
2007-01-16,2156.5077733913354
2007-01-17,2154.960697465765
2007-01-18,2155.5340987649497
2007-01-19,2165.7653491347555
2007-01-22,2166.2873625518105
2007-01-23,2163.9392903482258
2007-01-24,2188.056792248911
2007-01-25,2178.7004319255248
2007-01-26,2170.8030164795678
2007-01-29,2169.647139335628
2007-01-30,2175.7736682271616
2007-01-31,2166.4085051350303
2007-02-01,2190.9636273633896
2007-02-02,2202.1470599848717
2007-02-05,2204.1278920536597
2007-02-06,2213.9335916684136
2007-02-07,2212.0976299604654
2007-02-08,2194.2026702946378
2007-02-09,2208.583818096133
2007-02-12,2198.612604876494
2007-02-13,2205.6516847084827
2007-02-14,2218.3960814003512
2007-02-15,2227.5893904125073
2007-02-16,2226.683698891196
2007-02-19,2231.3862355669794
2007-02-20,2226.5270311813533
2007-02-21,2219.0391059262984
2007-02-22,2230.3160394368238
2007-02-23,2233.3215681761408
2007-02-26,2244.0583436811994
2007-02-27,2194.098638280673
2007-02-28,2153.5633038137653
2007-03-01,2140.3484863579815
2007-03-02,2129.7333837406854
2007-03-05,2094.4036718516504
2007-03-06,2122.733840095266
2007-03-07,2128.51869928055
2007-03-08,2158.2676935972813
2007-03-09,2165.355317977819
2007-03-12,2163.123890814311
2007-03-13,2142.8270007267056
2007-03-14,2089.1369905479814
2007-03-15,2119.677891307491
2007-03-16,2112.0172766341734
2007-03-19,2138.292435748343
2007-03-20,2154.78179082781
2007-03-21,2162.9757516226086
2007-03-22,2191.2794122645214
2007-03-23,2206.381097042312
2007-03-26,2194.271063209836
2007-03-27,2189.1836236774075
2007-03-28,2178.5993121979322
2007-03-29,2195.4421143209283
2007-03-30,2196.4809585964126
2007-04-02,2190.4916894811113
2007-04-03,2210.9786683183715
2007-04-04,2225.3001900088325
2007-04-05,2220.8682691820686
2007-04-06,2219.6899775550423
2007-04-09,2229.216183491974
2007-04-10,2234.99355506421
2007-04-11,2236.299931678438
2007-04-12,2227.8109421576237
2007-04-13,2230.677887428006
2007-04-16,2253.2396980298354
2007-04-17,2252.9607075209874
2007-04-18,2252.659072075803
2007-04-19,2233.2597571604065
2007-04-20,2256.27094061917
2007-04-23,2257.064697246215
2007-04-24,2241.368175572338
2007-04-25,2245.169919439353
2007-04-26,2251.9356369684156
2007-04-27,2238.7170466802536
2007-04-30,2240.400365476283
2007-05-01,2239.1024517495784
2007-05-02,2252.8938997228365
2007-05-03,2263.6918477560607
2007-05-04,2276.970538926117
2007-05-07,2287.814033506959
2007-05-08,2281.4049300038796
2007-05-09,2288.681858433774
2007-05-10,2277.2904238642654
2007-05-11,2280.3000220951567
2007-05-14,2282.185410834284
2007-05-15,2277.7090666814734
2007-05-16,2279.33427210209
2007-05-17,2288.480188044154
2007-05-18,2299.6757933255467
2007-05-21,2310.246605568467
2007-05-22,2316.675129931839
2007-05-23,2327.2652866858516
2007-05-24,2314.6726308560296
2007-05-25,2307.207111402707
2007-05-28,2313.573919680751
2007-05-29,2316.250452296413
2007-05-30,2314.312375349938
2007-05-31,2333.380739692442
2007-06-01,2359.7788604753737
2007-06-04,2357.767141963834
2007-06-05,2349.079445300332
2007-06-06,2329.638925161369
2007-06-07,2314.155556707169
2007-06-08,2309.5410045839117
2007-06-11,2325.7228979586234
2007-06-12,2317.360770717098
2007-06-13,2319.8791361869517
2007-06-14,2349.3600901443806
2007-06-15,2371.638320809306
2007-06-18,2372.1859915657574
2007-06-19,2367.473589520176
2007-06-20,2372.419468184895
2007-06-21,2362.9398790082455
2007-06-22,2350.1839678332185
2007-06-25,2340.6471772523073
2007-06-26,2330.4616834352005
2007-06-27,2317.57467394739
2007-06-28,2335.473502064871
2007-06-29,2346.746880506447
2007-07-02,2343.82212124492
2007-07-03,2363.554165307018
2007-07-04,2369.758760460445
2007-07-05,2364.532619249971
2007-07-06,2373.4337638663283
2007-07-09,2387.5283193722603
2007-07-10,2366.5603328858874
2007-07-11,2350.6251537314147
2007-07-12,2372.511744671839
2007-07-13,2392.1338148654545
2007-07-16,2392.571853120761
2007-07-17,2385.1015914375307
2007-07-18,2362.8017737359983
2007-07-19,2380.0830274702453
2007-07-20,2371.733487156257
2007-07-23,2379.257834479669
2007-07-24,2357.709246559762
2007-07-25,2350.3170857487335
2007-07-26,2296.9402621802474
2007-07-27,2269.2021133663793
2007-07-30,2269.663017043635
2007-07-31,2301.7416879456073
2007-08-01,2258.8318700011396
2007-08-02,2271.88099408589
2007-08-03,2249.4781024988515
2007-08-06,2227.4462859748646
2007-08-07,2244.635317703251
2007-08-08,2277.3325632614333
2007-08-09,2260.7206461423916
2007-08-10,2197.5713683246495
2007-08-13,2234.5515268672434
2007-08-14,2217.29777255739
2007-08-15,2199.729936954119
2007-08-16,2140.5322867643044
2007-08-17,2141.252947080642
2007-08-20,2177.3669238166267
2007-08-21,2185.784263757313
2007-08-22,2211.332287167616
2007-08-23,2227.7263078596707
2007-08-24,2226.7596414380855
2007-08-27,2234.9088429784256
2007-08-28,2207.996076953847
2007-08-29,2206.952194663275
2007-08-30,2227.4942399580177
2007-08-31,2266.519150064451
2007-09-03,2273.720083692822
2007-09-04,2282.4506023205745
2007-09-05,2249.1113593805444
2007-09-06,2254.7461424710095
2007-09-07,2221.5995724767513
2007-09-10,2194.8069339189237
2007-09-11,2218.454534813705
2007-09-12,2219.24458937171
2007-09-13,2230.527318148345
2007-09-14,2227.262936092319
2007-09-17,2204.6046913401
2007-09-18,2214.696742386456
2007-09-19,2271.4051331945498
2007-09-20,2264.026455297173
2007-09-21,2264.844330259859
2007-09-24,2269.6220637803544
2007-09-25,2260.583080089511
2007-09-26,2270.339743161781
2007-09-27,2298.163483570656
2007-09-28,2297.4543332455037
2007-10-01,2309.6455557313843
2007-10-02,2334.8179819475426
2007-10-03,2338.1586085680324
2007-10-04,2335.353260464021
2007-10-05,2353.9973548691473
2007-10-08,2354.1670906489726
2007-10-09,2365.606294925897
2007-10-10,2364.063048294841
2007-10-11,2377.2279599231056
2007-10-12,2375.8552365456826
2007-10-15,2360.8457917515525
2007-10-16,2342.5465066830484
2007-10-17,2344.572513734192
2007-10-18,2336.5179155326887
2007-10-19,2318.4776806591885
2007-10-22,2291.4175629855936
2007-10-23,2309.8830738085585
2007-10-24,2302.648757438644
2007-10-25,2315.1704115109087
2007-10-26,2340.449377286196
2007-10-29,2369.286726889219
2007-10-30,2357.45780361414
2007-10-31,2373.8678611145783
2007-11-01,2354.319164620969
2007-11-02,2324.5425796982418
2007-11-05,2301.336191206051
2007-11-06,2309.1322066410103
2007-11-07,2291.4324443633977
2007-11-08,2262.0707979122835
2007-11-09,2237.615932326347
2007-11-12,2221.631917363302
2007-11-13,2222.8200118434534
2007-11-14,2243.707901548246
2007-11-15,2222.8068450584506
2007-11-16,2198.020003741775
2007-11-19,2161.2573608328394
2007-11-20,2169.9965025818574
2007-11-21,2117.486580748335
2007-11-22,2122.945492999741
2007-11-23,2146.951019904722
2007-11-26,2149.718113690904
2007-11-27,2139.371205293963
2007-11-28,2179.0117380406937
2007-11-29,2201.585697295466
2007-11-30,2228.421989191225
2007-12-03,2224.792558824262
2007-12-04,2195.9487990177804
2007-12-05,2230.1722000380873
2007-12-06,2245.950099284836
2007-12-07,2260.8609973634957
2007-12-10,2263.869597400597
2007-12-11,2263.025559734304
2007-12-12,2260.9337330951616
2007-12-13,2211.9597017471856
2007-12-14,2211.3998086826145
2007-12-17,2168.660085535717
2007-12-18,2166.474932830209
2007-12-19,2160.5742848418145
2007-12-20,2166.7661627237117
2007-12-21,2191.29144469635
2007-12-24,2197.5812297475045
2007-12-25,2205.7238335451625
2007-12-26,2203.862913332075
2007-12-27,2201.1727520798877
2007-12-28,2188.541243339807
2007-12-31,2199.3541328632814
2008-01-01,2199.418345222964
2008-01-02,2180.1695362268324
2008-01-03,2175.146749844708
2008-01-04,2130.9428702712976
2008-01-07,2116.728985866446
2008-01-08,2124.6605995302934
2008-01-09,2119.6307102340634
2008-01-10,2095.992410183696
2008-01-11,2081.768950244619
2008-01-14,2086.387338281705
2008-01-15,2046.0511327820177
2008-01-16,2014.8585171346333
2008-01-17,2012.3071574891014
2008-01-18,2001.0425215608523
2008-01-21,1911.1574172401554
2008-01-22,1894.9088459855743
2008-01-23,1882.7866310484321
2008-01-24,1950.324095904754
2008-01-25,1977.1940922891781
2008-01-28,1941.3512558433729
2008-01-29,1976.9564241766534
2008-01-30,1960.2500260564348
2008-01-31,1967.2614234271452
2008-02-01,1995.7420071952672
2008-02-04,2011.9654520540012
2008-02-05,1974.2128099951096
2008-02-06,1954.1542082071162
2008-02-07,1941.6298538126223
2008-02-08,1939.3004719570238
2008-02-11,1925.7586702456588
2008-02-12,1959.8538365639934
2008-02-13,1961.8171359978217
2008-02-14,1980.8296254793422
2008-02-15,1955.8233510405228
2008-02-18,1979.269943839889
2008-02-19,1989.4677614553466
2008-02-20,1962.6251415999143
2008-02-21,1978.4611540519336
2008-02-22,1965.2339582304871
2008-02-25,1997.649539097939
2008-02-26,2018.7630966961387
2008-02-27,2018.006524272165
2008-02-28,1991.8693238438343
2008-02-29,1962.3441503547638
2008-03-03,1922.3347604573953
2008-03-04,1903.315023591741
2008-03-05,1920.946469407143
2008-03-06,1908.6868585593936
2008-03-07,1876.6788789878267
2008-03-10,1849.4406349068029
2008-03-11,1874.7126843396115
2008-03-12,1893.6535073521673
2008-03-13,1859.5011060599477
2008-03-14,1837.5229486501887
2008-03-17,1762.3199545168497
2008-03-18,1806.2765275597988
2008-03-19,1809.1216100707934
2008-03-20,1813.6765321864655
2008-03-21,1822.2166468411506
2008-03-24,1827.6500361773371
2008-03-25,1873.9445442459107
2008-03-26,1864.7265846444934
2008-03-27,1868.2227155815954
2008-03-28,1868.5527484913962
2008-03-31,1851.6696693389295
2008-04-01,1901.0982241518432
2008-04-02,1939.0817183632778
2008-04-03,1940.1933623138
2008-04-04,1938.80720174968
2008-04-07,1956.2884103509932
2008-04-08,1936.609972935304
2008-04-09,1918.0897442340213
2008-04-10,1918.239050155493
2008-04-11,1909.49541212284
2008-04-14,1886.544295918278
2008-04-15,1896.3029280724322
2008-04-16,1921.8255002556132
2008-04-17,1924.5642556451671
2008-04-18,1957.0443119753045
2008-04-21,1952.870217523398
2008-04-22,1936.1377165606316
2008-04-23,1946.304947702351
2008-04-24,1949.4503957553902
2008-04-25,1978.1668503304004
2008-04-28,1994.6010688021204
2008-04-29,1987.5911018326403
2008-04-30,1997.4763333851247
2008-05-01,2002.4385661671663
2008-05-02,2038.8293234832058
2008-05-05,2032.9240021015585
2008-05-06,2027.3783742514418
2008-05-07,2045.7393935894438
2008-05-08,2039.9483740932958
2008-05-09,2015.9830923140607
2008-05-12,2018.2702781063329
2008-05-13,2023.3068964500553
2008-05-14,2031.7920770665569
2008-05-15,2047.723599386444
2008-05-16,2062.190319988749
2008-05-19,2078.274778966972
2008-05-20,2047.4309507125226
2008-05-21,2021.5044164850224
2008-05-22,2026.0949972350402
2008-05-23,2000.0720312454525
2008-05-26,1983.105752650459
2008-05-27,1984.6768147435525
2008-05-28,1991.9836278923065
2008-05-29,2008.9862815874703
2008-05-30,2020.63889721036
2008-06-02,2013.2944084451256
2008-06-03,2011.0883931148508
2008-06-04,2003.0988730055765
2008-06-05,1994.6477058383662
2008-06-06,1962.7906497619786
2008-06-09,1937.7836053183273
2008-06-10,1924.3997754233412
2008-06-11,1903.74847186187
2008-06-12,1901.575779388138
2008-06-13,1917.011264763403
2008-06-16,1919.9483568877224
2008-06-17,1927.9425363824073
2008-06-18,1909.7351908656456
2008-06-19,1886.7650961236964
2008-06-20,1850.760336075582
2008-06-23,1847.6334198998761
2008-06-24,1833.604817420286
2008-06-25,1853.0290183191485
2008-06-26,1814.3636899773182
2008-06-27,1800.6574064720317
2008-06-30,1805.6631108890808
2008-07-01,1776.445413477123
2008-07-02,1755.7836438553707
2008-07-03,1766.6473797166288
2008-07-04,1752.408621854262
2008-07-07,1765.5588478373363
2008-07-08,1738.0738834318274
2008-07-09,1759.4973047801095
2008-07-10,1738.4252022892024
2008-07-11,1707.7111975609985
2008-07-14,1710.7121470358059
2008-07-15,1672.8503452442276
2008-07-16,1687.641351526107
2008-07-17,1723.735582036541
2008-07-18,1737.7680627926613
2008-07-21,1752.8714425197902
2008-07-22,1755.6780296120126
2008-07-23,1797.1884260499892
2008-07-24,1789.4886930995365
2008-07-25,1766.7403225093542
2008-07-28,1747.6174142789287
2008-07-29,1743.5227348252477
2008-07-30,1775.2540245455482
2008-07-31,1773.3362635644564
2008-08-01,1753.9826026737564
2008-08-04,1729.5018701973904
2008-08-05,1763.7021901306668
2008-08-06,1788.0344943922705
2008-08-07,1778.076110589364
2008-08-08,1797.514212960002
2008-08-11,1824.3306276508008
2008-08-12,1822.8172866690159
2008-08-13,1785.1627096563648
2008-08-14,1786.378989994604
2008-08-15,1797.0176932999218
2008-08-18,1796.7181761977934
2008-08-19,1751.8416865711633
2008-08-20,1757.8784522997894
2008-08-21,1742.3182247626105
2008-08-22,1759.6350509881538
2008-08-25,1762.2746581207257
2008-08-26,1761.2101231246002
2008-08-27,1763.5848182391865
2008-08-28,1783.6793463970912
2008-08-29,1800.7245052488643
2008-09-01,1790.6192919351793
2008-09-02,1795.7547251106498
2008-09-03,1783.7225351991017
2008-09-04,1747.4259249636643
2008-09-05,1719.5193200739104
2008-09-08,1783.9174403422232
2008-09-09,1765.995685578539
2008-09-10,1759.4748148838412
2008-09-11,1743.3192052421794
2008-09-12,1755.5898275015531
2008-09-15,1703.3960558298172
2008-09-16,1646.990986901996
2008-09-17,1615.9804451942564
