Date,AC ASIA PACIFIC VALUE WEIGHTED
2005-04-28,1571.9960233069248
2005-04-29,1580.6742097265435
2005-05-02,1588.3126128565993
2005-05-03,1579.9252012878094
2005-05-04,1583.365243103024
2005-05-05,1588.0296082104287
2005-05-06,1617.9359065349317
2005-05-09,1610.252666214812
2005-05-10,1602.1443606780463
2005-05-11,1602.6165038607255
2005-05-12,1602.8471000970512
2005-05-13,1598.8117934911315
2005-05-16,1586.9561547179994
2005-05-17,1576.8330707695286
2005-05-18,1576.1410966084045
2005-05-19,1600.8370218484997
2005-05-20,1604.1923966951442
2005-05-23,1613.0489909028802
2005-05-24,1616.0180421633868
2005-05-25,1598.1827483236011
2005-05-26,1603.4380794080955
2005-05-27,1615.6330641393247
2005-05-30,1636.403422697552
2005-05-31,1651.279398792183
2005-06-01,1661.5311016097903
2005-06-02,1661.3789479090856
2005-06-03,1674.498876544123
2005-06-06,1683.876131646247
2005-06-07,1681.5131065447745
2005-06-08,1682.8500313976538
2005-06-09,1683.707213148102
2005-06-10,1696.1089781417877
2005-06-13,1697.4704902082983
2005-06-14,1700.7344923165192
2005-06-15,1702.9231208874487
2005-06-16,1712.7762400034578
2005-06-17,1709.8171352081959
2005-06-20,1714.3855021415943
2005-06-21,1721.1293139326028
2005-06-22,1726.7746089608743
2005-06-23,1739.5825830695992
2005-06-24,1723.3589545040288
2005-06-27,1698.8509343331139
2005-06-28,1713.4334709768457
2005-06-29,1712.1708300485495
2005-06-30,1704.9230782153195
2005-07-01,1719.234199265277
2005-07-04,1731.3781878769921
2005-07-05,1723.1246486506839
2005-07-06,1720.9259576838685
2005-07-07,1708.9288110870218
2005-07-08,1706.1548152222838
2005-07-11,1708.4964400238377
2005-07-12,1706.0371719946029
2005-07-13,1710.0316615806314
2005-07-14,1721.5666706167685
2005-07-15,1727.3834125889973
2005-07-18,1732.9680254869277
2005-07-19,1730.3737867204186
2005-07-20,1729.0514186046914
2005-07-21,1748.4020677613469
2005-07-22,1746.9789640589618
2005-07-25,1750.239127657166
2005-07-26,1746.398699803196
2005-07-27,1751.2444531148367
2005-07-28,1749.4919646100009
2005-07-29,1750.180591102057
2005-08-01,1749.2612922290543
2005-08-02,1761.5335186552827
2005-08-03,1755.2166591182888
2005-08-04,1739.7907025958864
2005-08-05,1719.1942953518728
2005-08-08,1720.1312609543936
2005-08-09,1731.8613231570212
2005-08-10,1763.1720424299972
2005-08-11,1781.7692044780292
2005-08-12,1789.2008765991538
2005-08-15,1797.679198614629
2005-08-16,1806.2572262072272
2005-08-17,1799.8591511472341
2005-08-18,1801.3607612696508
2005-08-19,1797.1150067600936
2005-08-22,1817.7450971923924
2005-08-23,1819.9398469522941
2005-08-24,1803.4496325520358
2005-08-25,1796.3427573299625
2005-08-26,1799.506369225634
2005-08-29,1774.3966797036255
2005-08-30,1792.8444948014783
2005-08-31,1781.0244220787647
2005-09-01,1786.078192881123
2005-09-02,1788.0397522381434
2005-09-05,1806.0406566702877
2005-09-06,1804.2470511465597
2005-09-07,1809.5698506833903
2005-09-08,1804.6759981731175
2005-09-09,1827.531188605858
2005-09-12,1862.34176949969
2005-09-13,1857.5284212454515
2005-09-14,1861.1962927003585
2005-09-15,1883.8481380602832
2005-09-16,1874.8688729071748
2005-09-19,1886.1818205192474
2005-09-20,1911.6070505985094
2005-09-21,1910.8775460943539
2005-09-22,1913.059137310646
2005-09-23,1911.0991208845205
2005-09-26,1952.4200384435283
2005-09-27,1944.3693717254919
2005-09-28,1971.3201716745552
2005-09-29,2009.0170263218188
2005-09-30,1981.4705247751879
2005-10-03,1991.994812410234
2005-10-04,2003.324868107008
2005-10-05,1983.1821038824128
2005-10-06,1910.4119136568452
2005-10-07,1910.5269022080097
2005-10-10,1922.4710372995855
2005-10-11,1959.008631955024
2005-10-12,1946.3155287659552
2005-10-13,1944.7198937583278
2005-10-14,1921.3872293946447
2005-10-17,1912.825397338738
2005-10-18,1920.4606805014128
2005-10-19,1887.646770480636
2005-10-20,1893.9044964385917
2005-10-21,1886.540367716223
2005-10-24,1884.5302547274193
2005-10-25,1891.5506456056346
2005-10-26,1900.239599899073
2005-10-27,1904.963559823647
2005-10-28,1892.7107085905059
2005-10-31,1933.5396480885581
2005-11-01,1956.859204765251
2005-11-02,1948.4283744758018
2005-11-03,1958.5912592844115
2005-11-04,1993.8301384684814
2005-11-07,2000.4338300722677
2005-11-08,2015.9809980697498
2005-11-09,2017.0657479796155
2005-11-10,2005.0880897003617
2005-11-11,2026.748308342476
2005-11-14,2005.765013428614
2005-11-15,2001.1353585763413
2005-11-16,2016.4085337705371
2005-11-17,2037.0058225472164
2005-11-18,2058.309540786591
2005-11-21,2058.6881825108544
2005-11-22,2046.1969836173282
2005-11-23,2050.7390640724525
2005-11-24,2046.9298762670956
2005-11-25,2052.7931849930937
2005-11-28,2065.627397766246
2005-11-29,2062.98315152342
2005-11-30,2053.818796453068
2005-12-01,2073.9535368051256
2005-12-02,2101.5166827196613
2005-12-05,2098.0069770611954
2005-12-06,2089.736130061027
2005-12-07,2111.508497680415
2005-12-08,2068.5611832258455
2005-12-09,2083.5044857246335
2005-12-12,2093.5454562165883
2005-12-13,2105.167945501248
2005-12-14,2104.168372392961
2005-12-15,2105.528372396361
2005-12-16,2097.867618816247
2005-12-19,2111.003819738331
2005-12-20,2136.2525224385213
2005-12-21,2165.496215135592
2005-12-22,2166.265986167092
2005-12-23,2174.1276637223004
2005-12-26,2177.8779943728046
2005-12-27,2163.426879603074
2005-12-28,2164.6248725822297
2005-12-29,2182.0187939112425
2005-12-30,2177.439955556134
2006-01-02,2176.24536586319
2006-01-03,2167.6894827495616
2006-01-04,2187.1869349231915
2006-01-05,2211.4193794071834
2006-01-06,2219.9426085751643
2006-01-09,2246.1976559720238
2006-01-10,2220.6648362395827
2006-01-11,2229.5620807604287
2006-01-12,2255.422237181256
2006-01-13,2239.8617825047804
2006-01-16,2213.36388023538
2006-01-17,2182.128638989161
2006-01-18,2128.9731328376215
2006-01-19,2168.8651558962583
2006-01-20,2176.2281017167816
2006-01-23,2121.809699338202
2006-01-24,2143.1004191251614
2006-01-25,2144.0254195348357
2006-01-26,2161.433471147057
2006-01-27,2219.156853163739
2006-01-30,2234.4915578308614
2006-01-31,2241.7929179460475
2006-02-01,2230.4521201053676
2006-02-02,2231.9703804484316
2006-02-03,2224.319923403641
2006-02-06,2244.4230238925084
2006-02-07,2255.3891400669877
2006-02-08,2203.415780910086
2006-02-09,2217.8298841065257
2006-02-10,2222.8688399746793
2006-02-13,2188.2508379344204
2006-02-14,2217.9561039439814
2006-02-15,2198.1728760258743
2006-02-16,2207.861298710995
2006-02-17,2181.7813311510695
2006-02-20,2168.805501074753
2006-02-21,2194.3758428735914
2006-02-22,2196.098299041079
2006-02-23,2236.6156505836584
2006-02-24,2254.2905417778084
2006-02-27,2283.1821986828336
2006-02-28,2277.182277725779
2006-03-01,2252.273356994555
2006-03-02,2245.601064001409
2006-03-03,2211.9768735690204
2006-03-06,2212.8173612169426
2006-03-07,2211.929340278433
2006-03-08,2189.0084429235476
2006-03-09,2219.8961254357177
2006-03-10,2212.805027450995
2006-03-13,2232.955472579769
2006-03-14,2226.5459568286924
2006-03-15,2233.1685014447785
2006-03-16,2202.032298145862
2006-03-17,2225.6355873638386
2006-03-20,2244.8139261581955
2006-03-21,2245.3115380233417
2006-03-22,2239.074016959308
2006-03-23,2245.0456568845225
2006-03-24,2247.942332007437
2006-03-27,2268.911741452503
2006-03-28,2263.2783621144613
2006-03-29,2273.949855455124
2006-03-30,2276.231124329173
2006-03-31,2281.50988784233
2006-04-03,2308.972843199046
2006-04-04,2288.8168817597175
2006-04-05,2292.856319604559
2006-04-06,2335.677956553791
2006-04-07,2361.500907460652
2006-04-10,2349.76990187045
2006-04-11,2337.3005395200366
2006-04-12,2313.925564262548
2006-04-13,2323.4782293829403
2006-04-14,2331.180892419514
2006-04-17,2294.2785351803886
2006-04-18,2317.668614912252
2006-04-19,2326.988727185792
2006-04-20,2340.715506915747
2006-04-21,2356.11318721158
2006-04-24,2335.2728795505172
2006-04-25,2329.8983231267675
2006-04-26,2339.1824174286066
2006-04-27,2337.4957701421044
2006-04-28,2306.635923589581
2006-05-01,2324.7844521062766
2006-05-02,2342.792050707581
2006-05-03,2351.299450690247
2006-05-04,2336.1800543836653
2006-05-05,2345.31105783557
2006-05-08,2388.438441517708
2006-05-09,2375.896873369614
2006-05-10,2360.47159513743
2006-05-11,2342.2134205053976
2006-05-12,2305.3462073134892
2006-05-15,2282.5988231449373
2006-05-16,2244.130852181674
2006-05-17,2281.5433124319206
2006-05-18,2219.8643524526456
2006-05-19,2217.9495255507472
2006-05-22,2157.0766377359464
2006-05-23,2136.5912266223354
2006-05-24,2156.981746998979
2006-05-25,2131.6836709108698
2006-05-26,2170.819573307056
2006-05-29,2173.412529730631
2006-05-30,2153.156496829209
2006-05-31,2120.424459812685
2006-06-01,2122.6701712455542
2006-06-02,2146.45099500016
2006-06-05,2128.276296236639
2006-06-06,2101.383430827526
2006-06-07,2063.9574028279785
2006-06-08,2010.6391796504452
2006-06-09,2039.0020613560116
2006-06-12,2046.167547089229
2006-06-13,1971.9176495069166
2006-06-14,1976.5306722678931
2006-06-15,1993.5350890890275
2006-06-16,2054.5818330320644
2006-06-19,2047.9601608714265
2006-06-20,2025.9698538757007
2006-06-21,2015.3739434396884
2006-06-22,2065.655455731244
2006-06-23,2061.1041878773162
2006-06-26,2058.858091692315
2006-06-27,2059.899582763127
2006-06-28,2045.164326452622
2006-06-29,2073.6768316939474
2006-06-30,2110.303065007848
2006-07-03,2108.5748918313757
2006-07-04,2119.399711596699
2006-07-05,2102.553301510018
2006-07-06,2090.343075555757
2006-07-07,2099.521474020777
2006-07-10,2133.6099839085055
2006-07-11,2118.4359974195118
2006-07-12,2097.2450495248004
2006-07-13,2082.0363593706556
2006-07-14,2039.3344626762334
2006-07-17,2039.8560391385886
2006-07-18,2002.7478074703718
2006-07-19,1993.151590744351
2006-07-20,2047.2214923160316
2006-07-21,2038.3521019713924
2006-07-24,2037.2863994872368
2006-07-25,2062.709612335
2006-07-26,2055.0540237968767
2006-07-27,2083.202745835644
2006-07-28,2099.2088892702286
2006-07-31,2113.4978666517964
2006-08-01,2101.279820352464
2006-08-02,2098.4805275379777
2006-08-03,2099.8809943350193
2006-08-04,2093.346562878851
2006-08-07,2064.1728760187325
2006-08-08,2095.1917224642043
2006-08-09,2104.142173102124
2006-08-10,2118.9321192796865
2006-08-11,2105.912609983858
2006-08-14,2122.8652379178216
2006-08-15,2122.1229031553694
2006-08-16,2143.5939612522025
2006-08-17,2152.7533651561466
2006-08-18,2165.283090745274
2006-08-21,2128.006661844825
2006-08-22,2158.7730844440866
2006-08-23,2156.262503681846
2006-08-24,2135.303685005489
2006-08-25,2131.3967512215745
2006-08-28,2109.7754986265245
2006-08-29,2138.7817928861373
2006-08-30,2126.1372605050465
2006-08-31,2151.0844693181502
2006-09-01,2150.6272441380784
2006-09-04,2179.6184264986614
2006-09-05,2187.814859532458
2006-09-06,2174.733929723613
2006-09-07,2154.6668224283785
2006-09-08,2166.6993760182495
2006-09-11,2121.543300180083
2006-09-12,2112.1443694882437
2006-09-13,2121.726931175297
2006-09-14,2133.6152898689975
2006-09-15,2142.990284119964
2006-09-18,2143.030325897991
2006-09-19,2147.241862258601
2006-09-20,2125.77401457726
2006-09-21,2141.55055973778
2006-09-22,2110.5363129145653
2006-09-25,2118.3327942908145
2006-09-26,2118.647465793159
2006-09-27,2153.7268076263113
2006-09-28,2161.265650818511
2006-09-29,2167.149004633225
2006-10-02,2175.049385585265
2006-10-03,2167.5158816727185
2006-10-04,2154.497169793772
2006-10-05,2191.9730327425573
2006-10-06,2195.747566382719
2006-10-09,2181.250808837041
2006-10-10,2194.6909748814023
2006-10-11,2190.231084699348
2006-10-12,2191.5508004583994
2006-10-13,2215.5109321711648
2006-10-16,2235.9489413545416
2006-10-17,2226.3372982780716
2006-10-18,2227.6182972406273
2006-10-19,2216.5594909971337
2006-10-20,2225.2356189468765
2006-10-23,2236.78199135815
2006-10-24,2240.965526779258
2006-10-25,2235.124375555612
2006-10-26,2242.792344157692
2006-10-27,2235.3832894210473
2006-10-30,2212.5369434204313
2006-10-31,2208.2876700106967
2006-11-01,2218.372120782638
2006-11-02,2220.7756445362934
2006-11-03,2223.9237621752086
2006-11-06,2218.1795892576656
2006-11-07,2225.4182872453894
2006-11-08,2211.9903010277426
2006-11-09,2201.12652383806
2006-11-10,2195.6528036009545
2006-11-13,2185.91118964669
2006-11-14,2215.595247833778
2006-11-15,2209.47117485717
2006-11-16,2204.621555432721
2006-11-17,2202.3538745358164
2006-11-20,2161.5206480892193
2006-11-21,2168.148202737116
2006-11-22,2190.301949851229
2006-11-23,2195.177861451196
2006-11-24,2162.7316509502034
2006-11-27,2169.6922352020574
2006-11-28,2149.334621857961
2006-11-29,2180.9929980129473
2006-11-30,2197.0530127824786
2006-12-01,2190.821410250981
2006-12-04,2190.1281941605876
2006-12-05,2195.473599726336
2006-12-06,2216.390560605516
2006-12-07,2221.1587915289538
2006-12-08,2198.440564677707
2006-12-11,2206.9152342344833
2006-12-12,2206.2245642749413
2006-12-13,2210.279537729535
2006-12-14,2237.4183725753446
2006-12-15,2257.5234308049635
2006-12-18,2267.9540548800605
2006-12-19,2223.3710370093004
2006-12-20,2250.4446064837166
2006-12-21,2254.143571285771
2006-12-22,2255.5728458562544
2006-12-25,2249.4740684837466
2006-12-26,2257.849800677574
2006-12-27,2273.257747082558
2006-12-28,2275.4468186085
2006-12-29,2272.089935564676
2007-01-01,2272.089935564676
2007-01-02,2271.765388113718
2007-01-03,2274.962256448835
2007-01-04,2297.144050512212
2007-01-05,2293.380252066096
2007-01-08,2282.8906869406883
2007-01-09,2292.9380838990096
2007-01-10,2259.8713149653377
2007-01-11,2258.8196820720896
2007-01-12,2290.0948864198826
2007-01-15,2312.831486612791
2007-01-16,2310.7609154634115
2007-01-17,2310.6715207486327
2007-01-18,2315.4025628174327
2007-01-19,2312.234414689204
2007-01-22,2328.105761935146
2007-01-23,2319.3627841500074
2007-01-24,2351.3497213308524
2007-01-25,2337.9441708518693
2007-01-26,2335.2595665656
2007-01-29,2329.434542734162
2007-01-30,2332.064805813469
2007-01-31,2320.0055909185235
2007-02-01,2344.842643013283
2007-02-02,2361.6824270794978
2007-02-05,2359.930878498208
2007-02-06,2378.113536084636
2007-02-07,2366.172554076562
2007-02-08,2348.6588681892185
2007-02-09,2374.0660744980405
2007-02-12,2370.714281173724
2007-02-13,2373.8465793596965
2007-02-14,2379.840851331423
2007-02-15,2411.8046942580577
2007-02-16,2411.134777133618
2007-02-19,2409.237131034732
2007-02-20,2406.2409709734243
2007-02-21,2405.1108497456116
2007-02-22,2421.1362838274727
2007-02-23,2425.6387718995206
2007-02-26,2438.183714984825
2007-02-27,2431.084083343416
2007-02-28,2365.43558068687
2007-03-01,2365.343558151127
2007-03-02,2351.2369887014356
2007-03-05,2291.3384106782482
2007-03-06,2333.0635336331798
2007-03-07,2324.846930476228
2007-03-08,2358.52941148451
2007-03-09,2360.830455636513
2007-03-12,2378.072758586239
2007-03-13,2367.998676563601
2007-03-14,2305.143536195927
2007-03-15,2322.779188989797
2007-03-16,2305.965437285105
2007-03-19,2321.363181013478
2007-03-20,2338.7725674078315
2007-03-21,2335.251207931232
2007-03-22,2362.978659611283
2007-03-23,2378.920990258137
2007-03-26,2375.298450948418
2007-03-27,2365.635116946447
2007-03-28,2360.806055298659
2007-03-29,2358.640331110148
2007-03-30,2362.5158308025025
2007-04-02,2328.324126712917
2007-04-03,2347.9471041553293
2007-04-04,2386.108949314028
2007-04-05,2367.3958391805977
2007-04-06,2363.310900857614
2007-04-09,2388.1159236901976
2007-04-10,2383.0657360442838
2007-04-11,2388.190753239685
2007-04-12,2370.775303945962
2007-04-13,2345.410903632522
2007-04-16,2360.96910999875
2007-04-17,2357.8743940884706
2007-04-18,2380.9483540041865
2007-04-19,2339.64117188161
2007-04-20,2348.4932650946375
2007-04-23,2354.4444130962756
2007-04-24,2346.8599096537755
2007-04-25,2321.4231547224013
2007-04-26,2336.8861760129953
2007-04-27,2319.0455911279532
2007-04-30,2317.2946430543
2007-05-01,2314.699573131743
2007-05-02,2329.5572315530244
2007-05-03,2339.828639019516
2007-05-04,2345.9604094482925
2007-05-07,2376.0248847014473
2007-05-08,2388.942319194136
2007-05-09,2402.949330812775
2007-05-10,2398.113014331605
2007-05-11,2381.599207557131
2007-05-14,2397.4460593119497
2007-05-15,2366.871472935784
2007-05-16,2369.2020859256636
2007-05-17,2376.9866868074178
2007-05-18,2363.618641155166
2007-05-21,2387.6948180832205
2007-05-22,2407.5078155719957
2007-05-23,2407.71742418971
2007-05-24,2410.97702458544
2007-05-25,2379.6540704917215
2007-05-28,2390.7557483520936
2007-05-29,2397.8966388422928
2007-05-30,2397.008759002088
2007-05-31,2422.2562175915054
2007-06-01,2448.6054918708937
2007-06-04,2454.4378201067116
2007-06-05,2454.6459537359106
2007-06-06,2470.277013323454
2007-06-07,2471.625051302165
2007-06-08,2452.9757923982547
2007-06-11,2461.438433941719
2007-06-12,2463.4378792430452
2007-06-13,2446.6916003535416
2007-06-14,2462.193946079996
2007-06-15,2468.5152571609156
2007-06-18,2486.271666877333
2007-06-19,2482.3743062132985
2007-06-20,2487.0485652134553
2007-06-21,2501.7080928429
2007-06-22,2479.110862434068
2007-06-25,2463.241290594183
2007-06-26,2463.435472967217
2007-06-27,2441.7998691348484
2007-06-28,2450.038223723446
2007-06-29,2457.442428610517
2007-07-02,2462.158065060647
2007-07-03,2479.4102886476267
2007-07-04,2479.7467376692807
2007-07-05,2491.2624019282266
2007-07-06,2481.9179390954946
2007-07-09,2508.9008188527278
2007-07-10,2507.2044722466776
2007-07-11,2476.356698644117
2007-07-12,2474.571329044602
2007-07-13,2513.7764413472437
2007-07-16,2510.390503773143
2007-07-17,2507.083973215144
2007-07-18,2482.847071309951
2007-07-19,2491.19677952684
2007-07-20,2521.4966153591613
2007-07-23,2512.3435371167184
2007-07-24,2532.8335234534097
2007-07-25,2545.337093062354
2007-07-26,2519.868401513824
2007-07-27,2461.105910531096
2007-07-30,2467.0628493326312
2007-07-31,2475.8257357385105
2007-08-01,2409.809350700775
2007-08-02,2410.3757721956918
2007-08-03,2412.0606395229493
2007-08-06,2386.3363259918565
2007-08-07,2377.5390658585693
2007-08-08,2386.590285432998
2007-08-09,2429.751049996402
2007-08-10,2361.212626287633
2007-08-13,2376.460495328641
2007-08-14,2388.1995414089547
2007-08-15,2350.198682164284
2007-08-16,2317.271392766035
2007-08-17,2212.2859116633927
2007-08-20,2301.8676037997625
2007-08-21,2329.3066461523404
2007-08-22,2327.0658559522544
2007-08-23,2371.2592162049054
2007-08-24,2352.615152658997
2007-08-27,2369.9692916807003
2007-08-28,2376.1592360693076
2007-08-29,2338.4491724311288
2007-08-30,2353.8948737052056
2007-08-31,2410.84327327708
2007-09-03,2416.2430932221678
2007-09-04,2409.9803855498344
2007-09-05,2387.1658278340665
2007-09-06,2389.7755914047107
2007-09-07,2387.0900047800283
2007-09-10,2343.380838493111
2007-09-11,2341.0861135978475
2007-09-12,2332.7495539478086
2007-09-13,2323.10492521166
2007-09-14,2359.2124191933585
2007-09-17,2349.706932000509
2007-09-18,2305.6386590350903
2007-09-19,2372.7598205466415
2007-09-20,2383.0183886997834
2007-09-21,2363.911886451594
2007-09-24,2384.279926324353
2007-09-25,2405.4084759211237
2007-09-26,2401.4858378528297
2007-09-27,2449.1954184158667
2007-09-28,2454.810385306668
2007-10-01,2452.271567044943
2007-10-02,2506.386884520526
2007-10-03,2511.9943690709974
2007-10-04,2492.6364284927795
2007-10-05,2502.3875008149594
2007-10-08,2509.868494397642
2007-10-09,2520.362756374781
2007-10-10,2517.9051955711334
2007-10-11,2531.7416566873603
2007-10-12,2520.017658154979
2007-10-15,2517.809137163364
2007-10-16,2495.056808358515
2007-10-17,2468.2813590066107
2007-10-18,2485.6234443926382
2007-10-19,2466.637338175304
2007-10-22,2434.542649994399
2007-10-23,2445.314049109843
2007-10-24,2444.600201641798
2007-10-25,2433.8999047413995
2007-10-26,2469.2176377754868
2007-10-29,2518.4940931005644
2007-10-30,2507.240519820728
2007-10-31,2504.0215525913363
2007-11-01,2525.130387459177
2007-11-02,2460.602798130663
2007-11-05,2421.9420307014925
2007-11-06,2424.6579370609134
2007-11-07,2414.9688531133825
2007-11-08,2348.829111929163
2007-11-09,2354.0871882788406
2007-11-12,2317.9527725519592
2007-11-13,2302.5164512770843
2007-11-14,2341.9175611166
2007-11-15,2344.207292788903
2007-11-16,2301.3870451549146
2007-11-19,2283.955621137895
2007-11-20,2271.812632004437
2007-11-21,2221.322377680942
2007-11-22,2209.2365476981167
2007-11-23,2225.1136768906267
2007-11-26,2272.517565189517
2007-11-27,2263.143538229596
2007-11-28,2256.037396448495
2007-11-29,2314.186852010111
2007-11-30,2342.2607620527974
2007-12-03,2347.545343780037
2007-12-04,2331.056027268976
2007-12-05,2347.609216215332
2007-12-06,2382.8384168668254
2007-12-07,2387.4056876178493
2007-12-10,2366.813693188675
2007-12-11,2393.863020691015
2007-12-12,2367.044344469049
2007-12-13,2325.9097871045697
2007-12-14,2305.6212658155173
2007-12-17,2253.9790114062203
2007-12-18,2248.477113828237
2007-12-19,2243.893219887669
2007-12-20,2251.165972274672
2007-12-21,2267.4117846729346
2007-12-24,2276.1826875271718
2007-12-25,2302.8076100641347
2007-12-26,2300.714169449605
2007-12-27,2285.877317403311
2007-12-28,2253.3520203813987
2007-12-31,2289.546773316618
2008-01-01,2289.5460713312614
2008-01-02,2286.160458664854
2008-01-03,2278.7289362506876
2008-01-04,2234.26201814037
2008-01-07,2197.767074170324
2008-01-08,2201.5737286217977
2008-01-09,2238.7175006124594
2008-01-10,2201.482344571308
2008-01-11,2171.5541778556517
2008-01-14,2168.8937947027084
2008-01-15,2158.7722335382255
2008-01-16,2105.5520498232513
2008-01-17,2134.0204638359833
2008-01-18,2149.5055761137246
2008-01-21,2102.979128989047
2008-01-22,1952.0794476182978
2008-01-23,2022.2506462840945
2008-01-24,2033.5537497319058
2008-01-25,2125.7351021763134
2008-01-28,2048.925547731052
2008-01-29,2089.0191977328027
2008-01-30,2060.566220158419
2008-01-31,2099.7273783721207
2008-02-01,2109.3808893980113
2008-02-04,2149.1102934136475
2008-02-05,2160.4654033678453
2008-02-06,2087.7618457369786
2008-02-07,2114.793174024902
2008-02-08,2092.50612743512
2008-02-11,2079.0234054757984
2008-02-12,2063.6349541394084
2008-02-13,2053.067170269343
2008-02-14,2120.8479413803557
2008-02-15,2123.2313830948874
2008-02-18,2118.7398733489813
2008-02-19,2140.6311310924725
2008-02-20,2089.065837551612
2008-02-21,2116.188800390167
2008-02-22,2101.3517901904447
2008-02-25,2127.89925783574
2008-02-26,2127.778399066761
2008-02-27,2141.972052029147
2008-02-28,2127.711117672746
2008-02-29,2106.6935216150387
2008-03-03,2035.566639445894
2008-03-04,2031.9414207906393
2008-03-05,2013.749843576312
2008-03-06,2043.7368378756237
2008-03-07,1986.9772732319284
2008-03-10,1955.6304259355343
2008-03-11,1963.8723257840697
2008-03-12,1980.863775944121
2008-03-13,1929.2130415849435
2008-03-14,1904.8609111338485
2008-03-17,1849.6784992820049
2008-03-18,1852.5850922667767
2008-03-19,1903.6462909667503
2008-03-20,1925.0491187877421
2008-03-21,1951.7113705343952
2008-03-24,1951.8193682147676
2008-03-25,1980.4050526414876
2008-03-26,1979.8673812110478
2008-03-27,1948.339577685182
2008-03-28,1974.5622397715722
2008-03-31,1929.2435395086331
2008-04-01,1949.825034120767
2008-04-02,2012.8767116855327
2008-04-03,2040.5824359577653
2008-04-04,2024.1849887334452
2008-04-07,2038.9952938767767
2008-04-08,2009.8097812199715
2008-04-09,1979.239337257678
2008-04-10,1988.4989207779313
2008-04-11,2020.4506585215695
2008-04-14,1974.4783276605685
2008-04-15,1986.8485402283063
2008-04-16,1993.4657453977673
2008-04-17,2010.6217208382313
2008-04-18,2009.742001158074
2008-04-21,2046.2579270672747
2008-04-22,2018.1807495459752
2008-04-23,2038.665659881707
2008-04-24,2046.6705805360104
2008-04-25,2080.413654678532
2008-04-28,2106.2330626446696
2008-04-29,2120.8612564129508
2008-04-30,2110.410201537673
2008-05-01,2117.362735188417
2008-05-02,2149.56575519007
2008-05-05,2140.864477216638
2008-05-06,2138.639036622018
2008-05-07,2158.126081696802
2008-05-08,2144.254752811612
2008-05-09,2115.7957265622235
2008-05-12,2104.1139207237647
2008-05-13,2123.6217880027043
2008-05-14,2127.2165683151434
2008-05-15,2159.0013339784
2008-05-16,2174.4555133133094
2008-05-19,2185.7407920015703
2008-05-20,2161.6539453088
2008-05-21,2121.861702264229
2008-05-22,2122.111160039069
2008-05-23,2104.077131314996
2008-05-26,2057.3171647284535
2008-05-27,2087.04373301741
2008-05-28,2065.1962637251654
2008-05-29,2108.2248861445855
2008-05-30,2131.918245202352
2008-06-02,2164.237618500744
2008-06-03,2134.0762063997695
2008-06-04,2161.5885145005313
2008-06-05,2128.44525549434
2008-06-06,2121.9998842651707
2008-06-09,2074.094382931858
2008-06-10,2056.5127220510853
2008-06-11,2062.9126574857323
2008-06-12,2015.5530101302402
2008-06-13,2033.803102081296
2008-06-16,2051.300821504864
2008-06-17,2053.393510952377
2008-06-18,2064.1715906158147
2008-06-19,2018.1098405507007
2008-06-20,1983.0890257572287
2008-06-23,1979.683176897896
2008-06-24,1965.0493123317717
2008-06-25,1963.788456993007
2008-06-26,1950.7752799643904
2008-06-27,1925.1368405318794
2008-06-30,1922.9184510670352
2008-07-01,1915.9238497969698
2008-07-02,1882.9931602692543
2008-07-03,1881.1694875743024
2008-07-04,1884.573513443739
2008-07-07,1894.2048300274294
2008-07-08,1852.1650247229559
2008-07-09,1863.364253462696
2008-07-10,1861.3929940546436
2008-07-11,1863.5428286215958
2008-07-14,1847.9171037515803
2008-07-15,1812.775751492103
2008-07-16,1820.2955890651576
2008-07-17,1830.826271510958
2008-07-18,1807.8939311185854
2008-07-21,1831.3106808015016
2008-07-22,1866.075021657519
2008-07-23,1904.4999891729358
2008-07-24,1943.7375281011196
2008-07-25,1886.7430640280656
2008-07-28,1880.6819367074415
2008-07-29,1855.8332339169153
2008-07-30,1888.0282167505504
2008-07-31,1888.0696007093684
2008-08-01,1865.1180096672313
2008-08-04,1824.826525875895
2008-08-05,1828.031807078324
2008-08-06,1866.5560612994689
2008-08-07,1850.5044847465904
2008-08-08,1882.461432775912
2008-08-11,1914.1827861477489
2008-08-12,1915.817553101476
2008-08-13,1898.755800835096
2008-08-14,1880.6073963208014
2008-08-15,1898.9421468828066
2008-08-18,1907.6844613814094
2008-08-19,1872.8282809056611
2008-08-20,1870.2981457851602
2008-08-21,1849.565155858714
2008-08-22,1830.925170251123
2008-08-25,1868.4006872793982
2008-08-26,1863.520661768669
2008-08-27,1858.3783254003383
2008-08-28,1855.2943756556078
2008-08-29,1902.6965148887434
2008-09-01,1879.1003108333332
2008-09-02,1857.5828897330462
2008-09-03,1867.1270295247757
2008-09-04,1857.9474686426372
2008-09-05,1842.6903555632935
2008-09-08,1919.5651289282603
2008-09-09,1888.6256607100536
2008-09-10,1891.6169752911442
2008-09-11,1866.5424861314505
2008-09-12,1853.3850258278392
2008-09-15,1846.9509217607936
2008-09-16,1772.6297011161414
2008-09-17,1771.9278532605383
2008-09-18,1707.5232606366308
2008-09-19,1786.1894235148534
2008-09-22,1800.5792539783538
2008-09-23,1788.4851136243394
2008-09-24,1793.5244626141598
2008-09-25,1775.76332943176
2008-09-26,1771.84964056287
2008-09-29,1762.0436976964731
2008-09-30,1735.4501375735847
2008-10-01,1774.1047299988313
