Date,MSCI World Momentum EU PAB Index
2015-09-14,1339.8501707312723
2015-09-15,1350.847507509373
2015-09-16,1361.9036319063682
2015-09-17,1364.0317387148677
2015-09-18,1342.612447975712
2015-09-21,1362.8456451021239
2015-09-22,1348.2875736385117
2015-09-23,1347.5339890920163
2015-09-24,1318.90809428907
2015-09-25,1336.0737228020746
2015-09-28,1303.266472137441
2015-09-29,1277.7351089581005
2015-09-30,1314.964033865612
2015-10-01,1323.1030497375898
2015-10-02,1329.579434294898
2015-10-05,1350.3207301513366
2015-10-06,1339.4418100545615
2015-10-07,1342.2224793381315
2015-10-08,1337.4611238605498
2015-10-09,1338.4447516063397
2015-10-12,1340.9814062603898
2015-10-13,1335.6943483634216
2015-10-14,1318.0655885546516
2015-10-15,1342.266086662498
2015-10-16,1354.243738324436
2015-10-19,1364.0461285234421
2015-10-20,1350.5770836037034
2015-10-21,1342.9796452328883
2015-10-22,1367.8770534929786
2015-10-23,1403.045532128685
2015-10-26,1409.2831275293072
2015-10-27,1409.0218995973587
2015-10-28,1419.6047647446571
2015-10-29,1429.0079332420414
2015-10-30,1419.274149241753
2015-11-02,1421.8570174523006
2015-11-03,1426.4736822008376
2015-11-04,1438.5542107433982
2015-11-05,1448.4474092146975
2015-11-06,1458.0721798899626
2015-11-09,1451.8782974440335
2015-11-10,1464.5915414024903
2015-11-11,1464.8071856522324
2015-11-12,1446.141941830583
2015-11-13,1430.949648811993
2015-11-16,1440.4208751514034
2015-11-17,1457.3086729132021
2015-11-18,1471.827066940169
2015-11-19,1464.164218464793
2015-11-20,1483.5736586925875
2015-11-23,1490.4157454374463
2015-11-24,1483.9026065827272
2015-11-25,1492.7235270866743
2015-11-26,1495.5843636435645
2015-11-27,1497.6949563009093
2015-11-30,1488.1402801357826
2015-12-01,1499.5792722138335
2015-12-02,1497.7202206433947
2015-12-03,1442.2163936034858
2015-12-04,1455.7350816226624
2015-12-07,1459.131097380593
2015-12-08,1452.9016265885846
2015-12-09,1425.7535236424424
2015-12-10,1428.1851419932455
2015-12-11,1401.6864352240048
2015-12-14,1402.7862085949291
2015-12-15,1422.618318298103
2015-12-16,1439.3851911340066
2015-12-17,1445.298247219365
2015-12-18,1426.3247933398695
2015-12-21,1423.24581152391
2015-12-22,1423.5275093113614
2015-12-23,1442.6485621783609
2015-12-24,1431.4696906913232
2015-12-25,1432.1016204445993
2015-12-28,1433.6325883468726
2015-12-29,1460.3277375613477
2015-12-30,1453.6368008346678
2015-12-31,1446.2081832836993
2016-01-01,1446.2081832836993
2016-01-04,1421.6469591618632
2016-01-05,1434.6781864695247
2016-01-06,1422.5832825281686
2016-01-07,1385.0223547855385
2016-01-08,1363.4533223027238
2016-01-11,1373.5480088754218
2016-01-12,1383.4362669184306
2016-01-13,1357.1522073952076
2016-01-14,1358.3419002114754
2016-01-15,1324.541840837462
2016-01-18,1329.0858121878694
2016-01-19,1336.937670513398
2016-01-20,1318.4950279540128
2016-01-21,1329.8395766158003
2016-01-22,1361.7175069674572
2016-01-25,1355.3048922710582
2016-01-26,1359.4685878602595
2016-01-27,1348.363542535344
2016-01-28,1352.0871028976558
2016-01-29,1388.7958680501024
2016-02-01,1392.9034353050379
2016-02-02,1375.8118794112677
2016-02-03,1346.6955421527898
2016-02-04,1320.5200527297734
2016-02-05,1287.520836605856
2016-02-08,1262.771694504464
2016-02-09,1242.1147349413243
2016-02-10,1262.2289778022769
2016-02-11,1239.640438015051
2016-02-12,1254.2339345389828
2016-02-15,1280.9940769134023
2016-02-16,1294.3889189497186
2016-02-17,1313.5905167662365
2016-02-18,1314.8517533820568
2016-02-19,1317.773513388714
2016-02-22,1344.6965253739038
2016-02-23,1338.9056627508505
2016-02-24,1339.4048846629155
2016-02-25,1358.2745915377961
2016-02-26,1367.09877458557
2016-02-29,1365.476959416844
2016-03-01,1393.6911257990803
2016-03-02,1399.0722347878602
2016-03-03,1386.0878366418299
2016-03-04,1377.156091527495
2016-03-07,1367.0632970948247
2016-03-08,1354.9158908900022
2016-03-09,1363.8829609883896
2016-03-10,1349.8036501234685
2016-03-11,1370.36396069985
2016-03-14,1381.936630304627
2016-03-15,1379.7652323413927
2016-03-16,1386.3566185259858
2016-03-17,1365.7665127155954
2016-03-18,1367.0554192024756
2016-03-21,1370.8456950302925
2016-03-22,1378.51271376265
2016-03-23,1383.291558075422
2016-03-24,1382.1670368686937
2016-03-25,1382.501492115005
2016-03-28,1381.4054270664592
2016-03-29,1397.884954745697
2016-03-30,1389.0630633969186
2016-03-31,1376.8252316179078
2016-04-01,1382.7387339992617
2016-04-04,1379.2078913016462
2016-04-05,1363.4166499054088
2016-04-06,1377.2451425964855
2016-04-07,1369.9663328462464
2016-04-08,1369.069068577276
2016-04-11,1359.735734430239
2016-04-12,1371.115665701846
2016-04-13,1394.7912787409716
2016-04-14,1401.6621211534534
2016-04-15,1399.5260416624444
2016-04-18,1400.4488932772229
2016-04-19,1400.3905486242988
2016-04-20,1404.9660359084412
2016-04-21,1404.0086681570083
2016-04-22,1397.1493287345738
2016-04-25,1396.0693236844943
2016-04-26,1389.3843415745152
2016-04-27,1388.7969901261079
2016-04-28,1383.7361595935545
2016-04-29,1372.2911442179586
2016-05-02,1376.1105445042676
2016-05-03,1366.7849809130832
2016-05-04,1364.9323283923861
2016-05-05,1372.699387258532
2016-05-06,1377.710903177151
2016-05-09,1388.3871479050554
2016-05-10,1407.0872336845032
2016-05-11,1392.7746581649428
2016-05-12,1397.2650205021166
2016-05-13,1401.7193378672575
2016-05-16,1405.553461524484
2016-05-17,1393.1587364233212
2016-05-18,1398.1970295072856
2016-05-19,1399.261170059731
2016-05-20,1407.115873220729
2016-05-23,1403.5042086684566
2016-05-24,1425.6606649693447
2016-05-25,1430.7678222907568
2016-05-26,1431.3033791786538
2016-05-27,1441.8609136269492
2016-05-30,1441.7367677435755
2016-05-31,1440.762717139368
2016-06-01,1437.6247031395908
2016-06-02,1443.2179661451962
2016-06-03,1429.631800184425
2016-06-06,1427.4379861251275
2016-06-07,1431.055833606098
2016-06-08,1434.0268326236287
2016-06-09,1443.7777940295393
2016-06-10,1434.8237267944476
2016-06-13,1422.8891460527095
2016-06-14,1429.9682491670037
2016-06-15,1426.5687577910412
2016-06-16,1437.9729776328722
2016-06-17,1419.777449826623
2016-06-20,1423.5789985655224
2016-06-21,1435.2017567659248
2016-06-22,1432.6144169172564
2016-06-23,1437.1182091960331
2016-06-24,1427.6412905857646
2016-06-27,1433.1742162125781
2016-06-28,1444.8183390713623
2016-06-29,1460.186500999813
2016-06-30,1477.7654858848207
2016-07-01,1480.1478754167888
2016-07-04,1481.5184495562692
2016-07-05,1484.3072691566576
2016-07-06,1493.6048440675559
2016-07-07,1489.8335018591563
2016-07-08,1509.2489552903114
2016-07-11,1514.4764634584471
2016-07-12,1509.7663088949998
2016-07-13,1507.8033633706436
2016-07-14,1510.0946752722077
2016-07-15,1509.562653234197
2016-07-18,1513.83589847214
2016-07-19,1524.0717181031691
2016-07-20,1528.7071089546446
2016-07-21,1524.4248375512377
2016-07-22,1533.29938475589
2016-07-25,1530.9717024005247
2016-07-26,1528.744043093928
2016-07-27,1523.3426135211396
2016-07-28,1517.8352127097114
2016-07-29,1514.5904261744968
2016-08-01,1514.9083326866578
2016-08-02,1503.7894102931275
2016-08-03,1505.4047559388434
2016-08-04,1511.7413997883302
2016-08-05,1518.9935886328665
2016-08-08,1515.9836139849504
2016-08-09,1516.3086463200316
2016-08-10,1512.8077923230646
2016-08-11,1516.2592764488395
2016-08-12,1515.5701974126312
2016-08-15,1511.9731975756938
2016-08-16,1491.452348979954
2016-08-17,1490.7098406917694
2016-08-18,1487.7640915029583
2016-08-19,1483.0761323490058
2016-08-22,1483.225082917976
2016-08-23,1486.551433100412
2016-08-24,1484.8839371654888
2016-08-25,1478.9418920432438
2016-08-26,1475.5519549334288
2016-08-29,1493.0817859701222
2016-08-30,1486.2293958292562
2016-08-31,1483.8742592065616
2016-09-01,1481.5512991344438
2016-09-02,1497.1460683089117
2016-09-05,1501.2355900588543
2016-09-06,1498.0545274968954
2016-09-07,1495.4056312361859
2016-09-08,1484.4752725053147
2016-09-09,1452.3391076017015
2016-09-12,1464.8571880384377
2016-09-13,1440.881611044483
2016-09-14,1440.5679794465366
2016-09-15,1454.4514724861476
2016-09-16,1458.2718349170982
2016-09-19,1461.5576651291833
2016-09-20,1463.159775105231
2016-09-21,1483.7105054593767
2016-09-22,1486.271597557881
2016-09-23,1480.240969121934
2016-09-26,1465.702506262536
2016-09-27,1480.0745928016884
2016-09-28,1483.2775241104484
2016-09-29,1470.1959202477958
2016-09-30,1473.715444023644
2016-10-03,1471.3239157751682
2016-10-04,1464.0204991057878
2016-10-05,1452.4415951530275
2016-10-06,1453.7295479688269
2016-10-07,1446.159314520268
2016-10-10,1453.8414227169433
2016-10-11,1449.3123172849118
2016-10-12,1460.5972126105428
2016-10-13,1459.0389498503557
2016-10-14,1463.490053399684
2016-10-17,1461.8630278524956
2016-10-18,1472.6799282418972
2016-10-19,1476.3546226804647
2016-10-20,1472.5618893216254
2016-10-21,1471.7975712994094
2016-10-24,1471.9841343071653
2016-10-25,1469.9482242435188
2016-10-26,1456.7838846546658
2016-10-27,1448.623191408931
2016-10-28,1449.8432415715154
2016-10-31,1453.2318801873307
2016-11-01,1433.3990748946405
2016-11-02,1416.200148967258
2016-11-03,1415.2407482047429
2016-11-04,1408.081594394597
2016-11-07,1439.7204447273757
2016-11-08,1448.1309150651166
2016-11-09,1458.105195591093
2016-11-10,1447.8045432841882
2016-11-11,1444.173850898076
2016-11-14,1452.618016214263
2016-11-15,1464.2954792125447
2016-11-16,1474.9699321060077
2016-11-17,1482.2417427130397
2016-11-18,1490.2082887098352
2016-11-21,1491.9343985248738
2016-11-22,1500.3520743258046
2016-11-23,1509.0526943940786
2016-11-24,1506.0978403361116
2016-11-25,1508.6300517900931
2016-11-28,1510.843404708677
2016-11-29,1510.2397713730454
2016-11-30,1496.4724780572958
2016-12-01,1479.8342717728735
2016-12-02,1476.6573850936704
2016-12-05,1477.1024768408881
2016-12-06,1480.7074311129065
2016-12-07,1493.67279798247
2016-12-08,1513.5846224007219
2016-12-09,1529.0039010938915
2016-12-12,1517.1042700220937
2016-12-13,1525.2875260740777
2016-12-14,1515.1353211133844
2016-12-15,1540.5957681782793
2016-12-16,1540.3969691988068
2016-12-19,1540.7315744741777
2016-12-20,1550.1029877792434
2016-12-21,1542.8986425794092
2016-12-22,1538.5223447342182
2016-12-23,1538.2218878655463
2016-12-26,1538.5811849460931
2016-12-27,1542.808136952147
2016-12-28,1545.9071655192279
2016-12-29,1536.7365724178826
2016-12-30,1524.4896070367088
2017-01-02,1525.9171793865685
2017-01-03,1551.6147352841192
2017-01-04,1549.2499593377333
2017-01-05,1539.4324665447957
2017-01-06,1545.8376497940972
2017-01-09,1545.7620688880252
2017-01-10,1544.372712375692
2017-01-11,1562.7108901127774
2017-01-12,1541.6137129228941
2017-01-13,1550.2585546963599
2017-01-16,1550.8883951544292
2017-01-17,1538.4619179238587
2017-01-18,1542.8384765855606
2017-01-19,1547.3167869142392
2017-01-20,1543.2900895171297
2017-01-23,1535.113324103597
2017-01-24,1544.8580279467617
2017-01-25,1559.052628461052
2017-01-26,1568.3811715470126
2017-01-27,1567.515344288525
2017-01-30,1560.6299431459488
2017-01-31,1546.1510729135268
2017-02-01,1553.9089865122537
2017-02-02,1551.7549365210455
2017-02-03,1559.3247974172632
2017-02-06,1560.9186320081399
2017-02-07,1571.698575692954
2017-02-08,1575.9649057875763
2017-02-09,1585.0196774246976
2017-02-10,1596.3619755843822
2017-02-13,1604.8645364547895
2017-02-14,1608.7813782038636
2017-02-15,1615.2999283688955
2017-02-16,1605.1759640260125
2017-02-17,1614.6785448840722
2017-02-20,1616.1134482290659
2017-02-21,1632.4205269778222
2017-02-22,1633.4103036341746
2017-02-23,1626.9988021066204
2017-02-24,1628.2827259377425
2017-02-27,1621.6666420615318
2017-02-28,1616.4336807900766
2017-03-01,1642.2993954838976
2017-03-02,1638.3544427299887
2017-03-03,1632.2419995368598
2017-03-06,1623.6353354457458
2017-03-07,1623.8189403458398
2017-03-08,1627.251485470574
2017-03-09,1623.2441636698823
2017-03-10,1619.7708425565963
2017-03-13,1625.5736686582359
2017-03-14,1622.9168367215536
2017-03-15,1637.1098632556973
2017-03-16,1628.0577824616646
2017-03-17,1628.9731303713427
2017-03-20,1627.5916279311712
2017-03-21,1608.4266278512125
2017-03-22,1611.6868698667015
2017-03-23,1615.938387933452
2017-03-24,1615.134140025885
2017-03-27,1603.4133212317429
2017-03-28,1613.0500291343008
2017-03-29,1630.3482883254537
2017-03-30,1636.9217373132985
2017-03-31,1639.5133934924188
2017-04-03,1643.278423420919
2017-04-04,1643.1081573209458
2017-04-05,1643.6425013278101
2017-04-06,1645.652721483758
2017-04-07,1651.7078020982428
2017-04-10,1656.004142022119
2017-04-11,1653.1725388709488
2017-04-12,1652.4324918142959
2017-04-13,1644.8942646092205
2017-04-14,1644.5911924189033
2017-04-17,1652.8442650834288
2017-04-18,1640.0014565845079
2017-04-19,1636.716900670924
