Date,KOKUSAI MOMENTUM
2001-03-01,1404.261893155747
2001-03-02,1393.3709204226523
2001-03-05,1398.9714024566103
2001-03-06,1397.3492184064364
2001-03-07,1405.3839484205103
2001-03-08,1400.9044836583473
2001-03-09,1387.3021800068216
2001-03-12,1351.2847817462352
2001-03-13,1359.3747603176744
2001-03-14,1334.4938876348738
2001-03-15,1351.7718083834434
2001-03-16,1335.6879160601363
2001-03-19,1339.4194238191376
2001-03-20,1326.0152265579188
2001-03-21,1312.8788513775044
2001-03-22,1292.5103932268967
2001-03-23,1306.1020349289909
2001-03-26,1332.6794048016454
2001-03-27,1358.4538769801895
2001-03-28,1352.289300429891
2001-03-29,1364.1051694519288
2001-03-30,1381.2389533796056
2001-04-02,1379.7828587331255
2001-04-03,1341.8719370532365
2001-04-04,1325.781480750649
2001-04-05,1359.589546363848
2001-04-06,1342.1812819506083
2001-04-09,1355.6596542254688
2001-04-10,1391.9712719654683
2001-04-11,1384.2251412980806
2001-04-12,1380.2187623717039
2001-04-13,1380.2187623717039
2001-04-16,1390.7179435215899
2001-04-17,1406.317910202948
2001-04-18,1437.6040486982422
2001-04-19,1420.4498603374523
2001-04-20,1395.091603625029
2001-04-23,1385.9859150057425
2001-04-24,1387.9027783561478
2001-04-25,1399.24824736123
2001-04-26,1400.9551941959871
2001-04-27,1428.7481619276145
2001-04-30,1436.1999302838897
2001-05-01,1438.842029311209
2001-05-02,1429.8789028406836
2001-05-03,1412.846155172805
2001-05-04,1422.6580800489016
2001-05-07,1425.3105774575615
2001-05-08,1432.098219658979
2001-05-09,1435.3331238219412
2001-05-10,1445.5134693232121
2001-05-11,1448.2213436789582
2001-05-14,1447.9312736065806
2001-05-15,1450.8370722859188
2001-05-16,1466.8972105935932
2001-05-17,1471.6942876577857
2001-05-18,1477.7373528609737
2001-05-21,1488.3116170379626
2001-05-22,1499.3138061377415
2001-05-23,1496.2455957211953
2001-05-24,1504.0500182242286
2001-05-25,1493.6618922588111
2001-05-28,1491.3557247443916
2001-05-29,1493.7354045602972
2001-05-30,1479.6303438250113
2001-05-31,1497.747349876851
2001-06-01,1500.8409035016691
2001-06-04,1506.028632482787
2001-06-05,1512.1348899259224
2001-06-06,1504.7704033505638
2001-06-07,1499.153436404791
2001-06-08,1496.9316196048894
2001-06-11,1499.5668808424455
2001-06-12,1485.6943580281456
2001-06-13,1477.684514269705
2001-06-14,1449.8901277713585
2001-06-15,1441.2292771922612
2001-06-18,1444.1465751625683
2001-06-19,1454.8219959564078
2001-06-20,1470.146462641389
2001-06-21,1471.039694053046
2001-06-22,1466.4756885418908
2001-06-25,1449.0984402832287
2001-06-26,1438.8310067300208
2001-06-27,1441.3239840709489
2001-06-28,1464.4463273051226
2001-06-29,1470.6615446236235
2001-07-02,1475.9149497442836
2001-07-03,1472.9761613575101
2001-07-04,1474.0179646387508
2001-07-05,1480.8782272473563
2001-07-06,1448.0389737632354
2001-07-09,1444.634645332679
2001-07-10,1430.2405095276777
2001-07-11,1421.0951557317137
2001-07-12,1448.9142858039595
2001-07-13,1453.898297312051
2001-07-16,1443.2912567915514
2001-07-17,1450.8666852599517
2001-07-18,1425.0905431747392
2001-07-19,1426.8565287731656
2001-07-20,1412.2466217076897
2001-07-23,1407.491942920317
2001-07-24,1377.0286919016644
2001-07-25,1375.708585228442
2001-07-26,1387.4579242462785
2001-07-27,1395.9477543659257
2001-07-30,1396.5567360940981
2001-07-31,1410.3261067223507
2001-08-01,1409.1749309377299
2001-08-02,1407.6546921161353
2001-08-03,1399.8388740641774
2001-08-06,1396.877138882005
2001-08-07,1406.044559167992
2001-08-08,1390.8923942525435
2001-08-09,1374.2553468846043
2001-08-10,1370.891856437953
2001-08-13,1370.1446076800094
2001-08-14,1373.994162815662
2001-08-15,1354.9533716901587
2001-08-16,1354.807524913299
2001-08-17,1340.3893383208956
2001-08-20,1352.105118818059
2001-08-21,1347.3724033560593
2001-08-22,1347.027405654087
2001-08-23,1358.4782923071475
2001-08-24,1366.7667519113224
2001-08-27,1367.417090616337
2001-08-28,1357.3384443724037
2001-08-29,1347.2543101322906
2001-08-30,1336.1530279302765
2001-08-31,1338.690755761073
2001-09-03,1337.7446932140058
2001-09-04,1363.7389965716056
2001-09-05,1366.3532850171662
2001-09-06,1349.047775753822
2001-09-07,1307.9056275399519
2001-09-10,1305.4270872071622
2001-09-11,1274.5846095858333
2001-09-12,1274.8146233240584
2001-09-13,1278.0366830080293
2001-09-14,1249.3160187954386
2001-09-17,1208.8571590606887
2001-09-18,1196.3803671097287
2001-09-19,1168.140847040785
2001-09-20,1134.1522914178772
2001-09-21,1124.9512496833868
2001-09-24,1160.6207707656918
2001-09-25,1161.7157429631511
2001-09-26,1164.7862388808408
2001-09-27,1181.0554196111223
2001-09-28,1220.3049319137788
2001-10-01,1212.9115008694312
2001-10-02,1220.7827704122587
2001-10-03,1220.4819146237976
2001-10-04,1227.5874301372953
2001-10-05,1223.8496436934565
2001-10-08,1220.3349135049054
2001-10-09,1214.4066565830003
2001-10-10,1237.1356854631285
2001-10-11,1243.2099587559674
2001-10-12,1231.1836671448723
2001-10-15,1228.7128927930585
2001-10-16,1234.1278286140034
2001-10-17,1228.7214813847813
2001-10-18,1226.7464611241949
2001-10-19,1233.5522110331563
2001-10-22,1247.6053717680422
2001-10-23,1244.4296408316752
2001-10-24,1237.5446724549604
2001-10-25,1233.0460403924953
2001-10-26,1242.8107801301785
2001-10-29,1213.5644112104944
2001-10-30,1195.090422099016
2001-10-31,1204.7373653840955
2001-11-01,1214.8361362516757
2001-11-02,1223.8443067302244
2001-11-05,1241.8186342515073
2001-11-06,1248.9425844533007
2001-11-07,1242.1354615571947
2001-11-08,1245.1727633985633
2001-11-09,1244.7079973073587
2001-11-12,1238.6265452720882
2001-11-13,1265.9244355731973
2001-11-14,1265.2584041230962
2001-11-15,1271.7093070575754
2001-11-16,1267.415164247644
2001-11-19,1279.1662738784112
2001-11-20,1272.524790809893
2001-11-21,1280.0949653700238
2001-11-22,1276.9991370269865
2001-11-23,1285.2776871315295
2001-11-26,1280.9333767862047
2001-11-27,1267.3630088374464
2001-11-28,1255.9022255823504
2001-11-29,1260.2080722700398
2001-11-30,1250.423670729462
2001-12-03,1249.806244526668
2001-12-04,1257.5110035347493
2001-12-05,1281.2123336199627
2001-12-06,1272.5372155867392
2001-12-07,1267.6753774713395
2001-12-10,1256.6319721834234
2001-12-11,1257.5369433821263
2001-12-12,1251.2455103106086
2001-12-13,1238.2692970180146
2001-12-14,1232.1022437863649
2001-12-17,1243.224181121884
2001-12-18,1254.8527871925016
2001-12-19,1263.1006171802894
2001-12-20,1260.5934540366125
2001-12-21,1278.2737331169405
2001-12-24,1292.0811684017879
2001-12-25,1292.0811684017879
2001-12-26,1295.8644724169176
2001-12-27,1293.606837404553
2001-12-28,1303.2465935204739
2001-12-31,1283.7999205050867
2002-01-01,1283.7999205050867
2002-01-02,1263.6729889000653
2002-01-03,1273.9525726535087
2002-01-04,1288.0888553618054
2002-01-07,1283.8945017602668
2002-01-08,1280.7153845675668
2002-01-09,1279.4019848733606
2002-01-10,1272.0261142252828
2002-01-11,1271.82052570038
2002-01-14,1258.7478962829134
2002-01-15,1270.7979169735079
2002-01-16,1270.2552201896951
2002-01-17,1284.8186693924447
2002-01-18,1274.9989119866082
2002-01-21,1277.085936877512
2002-01-22,1275.9742919292637
2002-01-23,1277.3009673515076
2002-01-24,1290.3983058739211
2002-01-25,1310.156715855923
2002-01-28,1317.249501517463
2002-01-29,1291.2227246183459
2002-01-30,1299.6311246546388
2002-01-31,1323.5424941045978
2002-02-01,1317.154444717356
2002-02-04,1293.9868267986988
2002-02-05,1286.9042190667003
2002-02-06,1278.3703488595702
2002-02-07,1273.2966438158317
2002-02-08,1281.8560624353656
2002-02-11,1287.7472043710359
2002-02-12,1288.9274780293501
2002-02-13,1305.6591255466064
2002-02-14,1309.1059685939285
2002-02-15,1297.014936804444
2002-02-18,1299.794148559535
2002-02-19,1276.501247580433
2002-02-20,1289.5439809543552
2002-02-21,1279.9021303021532
2002-02-22,1277.6539672332715
2002-02-25,1302.4059572766585
2002-02-26,1308.9199005966136
2002-02-27,1315.1373762406754
2002-02-28,1313.0822954289947
2002-03-01,1335.6510201577707
2002-03-04,1347.9149695102349
2002-03-05,1334.588521519914
2002-03-06,1340.1062084052548
2002-03-07,1329.3436707175485
2002-03-08,1337.4782145537354
2002-03-11,1339.2737485854911
2002-03-12,1343.7999702066063
2002-03-13,1335.4356153439242
2002-03-14,1326.1493033469044
2002-03-15,1338.8013548775768
2002-03-18,1343.926840643765
2002-03-19,1349.619402189709
2002-03-20,1337.2821401107824
2002-03-21,1342.4650526644334
2002-03-22,1345.8295618626928
2002-03-25,1334.564757602272
2002-03-26,1340.2268123135157
2002-03-27,1352.9292277167974
2002-03-28,1357.4585932580846
2002-03-29,1357.4585932580846
2002-04-01,1347.6484065933726
2002-04-02,1336.597332193484
2002-04-03,1327.2595991708758
2002-04-04,1326.6213408290146
2002-04-05,1333.4579449569649
2002-04-08,1338.126395318979
2002-04-09,1338.8040999596728
2002-04-10,1351.5082629976025
2002-04-11,1326.502067631858
2002-04-12,1337.999946891116
2002-04-15,1327.919726910533
2002-04-16,1344.8501664477185
2002-04-17,1333.2758624119112
2002-04-18,1333.6227642025738
2002-04-19,1343.3472786081982
2002-04-22,1333.7040346756755
2002-04-23,1330.0269078183746
2002-04-24,1324.8153788605757
2002-04-25,1315.4133912755763
2002-04-26,1308.9207279696084
2002-04-29,1293.1870016845144
2002-04-30,1307.6419068551563
2002-05-01,1308.3539869024187
2002-05-02,1318.6072131077017
2002-05-03,1300.0149668462432
2002-05-06,1281.3211580126263
2002-05-07,1277.5104808059225
2002-05-08,1307.2223660925558
2002-05-09,1298.5913646472848
2002-05-10,1282.8582944005968
2002-05-13,1297.8274896533812
2002-05-14,1325.5013654174654
2002-05-15,1314.73688920561
2002-05-16,1313.2547720726354
2002-05-17,1303.4726562113833
2002-05-20,1291.9954573447615
2002-05-21,1287.2407311552995
