Date,QATAR
2006-08-21,621.8956553799063
2006-08-22,627.1153726673468
2006-08-23,625.3076264187165
2006-08-24,625.3393213413191
2006-08-25,627.7028077402988
2006-08-28,613.5937923136893
2006-08-29,616.8836890736884
2006-08-30,609.7107367926911
2006-08-31,609.5697056742754
2006-09-01,609.4268768292704
2006-09-04,608.7696229695667
2006-09-05,610.0181766941611
2006-09-06,611.6768552097542
2006-09-07,615.7557172063064
2006-09-08,618.8348475806238
2006-09-11,614.9479779077185
2006-09-12,613.197004259246
2006-09-13,615.2482181459121
2006-09-14,611.1998711674645
2006-09-15,615.9829854511356
2006-09-18,611.4804606106817
2006-09-19,607.7090358021176
2006-09-20,605.5120558790987
2006-09-21,600.873393860123
2006-09-22,597.0482673926673
2006-09-25,595.8416506011399
2006-09-26,597.0092489621568
2006-09-27,593.2453377433001
2006-09-28,593.0389040511584
2006-09-29,594.0220354492302
2006-10-02,599.9180438982047
2006-10-03,595.6623816890311
2006-10-04,598.3032844519075
2006-10-05,600.7193986607159
2006-10-06,605.5875811310924
2006-10-09,596.4957109217565
2006-10-10,596.6105060862558
2006-10-11,595.7306339550952
2006-10-12,594.8284950019555
2006-10-13,596.8369795975179
2006-10-16,569.5828437511358
2006-10-17,579.4258847583482
2006-10-18,578.9773306220197
2006-10-19,577.1636194831941
2006-10-20,576.8430620716512
2006-10-23,579.2790353228999
2006-10-24,579.4716764973184
2006-10-25,577.5762886053669
2006-10-26,573.8380782840725
2006-10-27,571.4026433622869
2006-10-30,576.6233846396381
2006-10-31,564.7985430386838
2006-11-01,563.0641783314946
2006-11-02,557.2430851958154
2006-11-03,560.0197003963974
2006-11-06,555.5839241371373
2006-11-07,542.9317113753801
2006-11-08,546.8940003100913
2006-11-09,537.6912395209722
2006-11-10,534.9315970925429
2006-11-13,518.0715227688598
2006-11-14,518.4005716422371
2006-11-15,523.383993965955
2006-11-16,521.3076756800369
2006-11-17,520.4542388303561
2006-11-20,512.13936331479
2006-11-21,498.6347396930126
2006-11-22,479.13821355555615
2006-11-23,484.7643355122017
2006-11-24,478.87225128290316
2006-11-27,476.32038371809887
2006-11-28,469.74938336089764
2006-11-29,461.6696237119014
2006-11-30,454.8370199332192
2006-12-01,452.07739833199616
2006-12-04,442.7943535402413
2006-12-05,443.0260740589183
2006-12-06,460.18640734471677
2006-12-07,467.9218125323751
2006-12-08,467.2545446425629
2006-12-11,479.6972834845516
2006-12-12,463.4443988983018
2006-12-13,468.9865836499764
2006-12-14,474.577987305186
2006-12-15,477.52787144748544
2006-12-18,484.382792272749
2006-12-19,481.76202205156335
2006-12-20,494.7958182008935
2006-12-21,500.88175003474987
2006-12-22,501.23129942750256
2006-12-25,518.531387914693
2006-12-26,521.571568811096
2006-12-27,526.4148291479974
2006-12-28,529.9756487841247
2006-12-29,528.247445477886
2007-01-01,528.247445477886
2007-01-02,524.6269960304381
2007-01-03,530.4968035881243
2007-01-04,533.7394385196178
2007-01-05,537.7197888239132
2007-01-08,522.5715894634353
2007-01-09,524.1374936984631
2007-01-10,534.2505920801711
2007-01-11,528.1561137938008
2007-01-12,526.4480868734546
2007-01-15,519.2062087403343
2007-01-16,521.5140408589838
2007-01-17,519.391540999796
2007-01-18,519.6085293995677
2007-01-19,519.8092356954462
2007-01-22,524.3921970219616
2007-01-23,518.845242235086
2007-01-24,517.6755092067574
2007-01-25,515.4571422278858
2007-01-26,518.3331090797908
2007-01-29,497.33187965219804
2007-01-30,488.45735444088626
2007-01-31,486.9287055971381
2007-02-01,491.0682466537737
2007-02-02,492.88498532111197
2007-02-05,505.23241882381825
2007-02-06,498.26371356952666
2007-02-07,494.21402148814326
2007-02-08,491.8820743973422
2007-02-09,493.487915912001
2007-02-12,470.26692708218377
2007-02-13,463.17832832531576
2007-02-14,467.0272157160285
2007-02-15,476.5574198963793
2007-02-16,477.2706304084581
2007-02-19,484.0122646344149
2007-02-20,480.2001846425108
2007-02-21,481.1840782331753
2007-02-22,486.79861219227587
2007-02-23,484.61723383665037
2007-02-26,480.7884102603608
2007-02-27,485.3674045815081
2007-02-28,492.6103885703364
2007-03-01,497.58993495105244
2007-03-02,497.33915464323604
2007-03-05,498.4118438365463
2007-03-06,501.73064780516967
2007-03-07,501.391767458437
2007-03-08,498.24519179834203
2007-03-09,498.70112974790396
2007-03-12,487.4788190291749
2007-03-13,488.60992217242784
2007-03-14,491.7999950221204
2007-03-15,496.1190664288609
2007-03-16,493.9260977204011
2007-03-19,491.2852672091707
2007-03-20,490.8163369910808
2007-03-21,490.591433293152
2007-03-22,487.3913983133476
2007-03-23,489.4732590415744
2007-03-26,489.63686220746484
2007-03-27,487.2461194958272
2007-03-28,488.5149448909416
2007-03-29,487.94152616365926
2007-03-30,488.75466460201216
2007-04-02,482.9035273476726
2007-04-03,478.26603927470853
2007-04-04,478.7048214557591
2007-04-05,479.14678340809746
2007-04-06,479.14678340809746
2007-04-09,487.81718364448164
2007-04-10,491.1066485606018
2007-04-11,491.9239188295476
2007-04-12,491.2545744465124
2007-04-13,490.6905005698012
2007-04-16,492.96905988391535
2007-04-17,493.24342747057057
2007-04-18,492.8418157183509
2007-04-19,492.21295482017024
2007-04-20,492.73342503058353
2007-04-23,510.7962227567081
2007-04-24,506.2281630866872
2007-04-25,499.34505900429133
2007-04-26,502.7190817866088
2007-04-27,500.8416847104094
2007-04-30,506.1812638437351
2007-05-01,513.1984904265412
2007-05-02,516.8383858882562
2007-05-03,520.4710231066312
2007-05-04,519.6283101345358
2007-05-07,542.8975818289848
2007-05-08,557.3723619209786
2007-05-09,548.9030726184998
2007-05-10,556.5782576539075
2007-05-11,556.1872431634129
2007-05-14,570.4256365847634
2007-05-15,568.9419683504515
2007-05-16,567.296968043262
2007-05-17,578.3553519060661
2007-05-18,578.2664900348014
2007-05-21,597.7560231861178
2007-05-22,599.3923591619631
2007-05-23,609.5270901312905
2007-05-24,611.5308543429724
2007-05-25,610.5681210506607
2007-05-28,604.6077320574941
2007-05-29,601.2499092119378
2007-05-30,592.3721546266148
2007-05-31,580.4962198038959
2007-06-01,582.956834813821
2007-06-04,588.04108555613
2007-06-05,576.8505629308488
2007-06-06,578.8664491595451
2007-06-07,585.0689867989294
2007-06-08,589.3884211407988
2007-06-11,597.1322137641536
2007-06-12,599.2230465126878
2007-06-13,598.004537162107
2007-06-14,595.7382786599111
2007-06-15,593.4425198039559
2007-06-18,583.5250932277543
2007-06-19,582.7694235229486
2007-06-20,583.6798477930429
2007-06-21,585.8482449642821
2007-06-22,584.5635172494581
2007-06-25,579.6943671482749
2007-06-26,575.7951805448872
2007-06-27,583.5596711987835
2007-06-28,583.6806229442452
2007-06-29,581.9086851751351
2007-07-02,590.2366570486768
2007-07-03,600.5716072414656
2007-07-04,606.1619587174984
2007-07-05,606.5417114789295
2007-07-06,605.1178524195944
2007-07-09,630.5304367183494
2007-07-10,624.7650984180661
2007-07-11,616.5149504473987
2007-07-12,614.9671129985246
2007-07-13,614.7885316741939
2007-07-16,611.9246359256258
2007-07-17,605.0937018719238
2007-07-18,605.8041466835452
2007-07-19,598.9226347707876
2007-07-20,598.3866913662283
2007-07-23,601.2541244943238
2007-07-24,600.3610985086049
2007-07-25,603.0726408739623
2007-07-26,600.2737686454038
2007-07-27,603.070535335581
2007-07-30,602.6501667783024
2007-07-31,604.2437607555189
2007-08-01,601.4054964852523
2007-08-02,601.0304430272163
2007-08-03,596.9971278540921
2007-08-06,593.7401243980975
2007-08-07,594.4178258415983
2007-08-08,592.3242135409652
2007-08-09,598.6196888525454
2007-08-10,599.8095433330825
2007-08-13,599.7471891836044
2007-08-14,602.6552409264415
2007-08-15,606.2703674473564
2007-08-16,598.1220336100232
2007-08-17,593.0444333404336
2007-08-20,595.1674498975677
2007-08-21,598.9694201339804
2007-08-22,600.3668111997222
2007-08-23,597.8617045189163
2007-08-24,595.064353408656
2007-08-27,590.4051868399998
2007-08-28,592.7063107499591
2007-08-29,592.3038074766266
2007-08-30,593.1850153512518
2007-08-31,593.3590656033263
2007-09-03,602.6564890045347
2007-09-04,609.2340233248183
2007-09-05,610.5113815831879
2007-09-06,612.7096517064524
2007-09-07,609.6132771609322
2007-09-10,605.1412959541881
2007-09-11,604.5368930968831
2007-09-12,606.7467569791072
2007-09-13,606.121705164218
2007-09-14,606.6596833322998
2007-09-17,606.769527573012
2007-09-18,608.7144482645411
2007-09-19,611.3605550721148
2007-09-20,612.6331049734456
2007-09-21,612.4971029101287
2007-09-24,611.6448566541653
2007-09-25,612.6577731855679
2007-09-26,617.3053552420185
2007-09-27,628.2794722333546
2007-09-28,625.1784121910251
2007-10-01,654.9948155258924
2007-10-02,680.855826716062
2007-10-03,668.309951836727
2007-10-04,667.9991913354124
2007-10-05,667.6685571236854
2007-10-08,676.5626549101621
2007-10-09,676.3563536652093
2007-10-10,676.2448777577355
2007-10-11,671.0504699756649
2007-10-12,674.0830901605195
2007-10-15,671.6545252656188
2007-10-16,675.0437445642833
2007-10-17,684.7895967071006
2007-10-18,700.751525992066
2007-10-19,702.177566780373
2007-10-22,705.6351054610474
2007-10-23,704.1182436475613
2007-10-24,708.2428673471009
2007-10-25,704.8053345461936
2007-10-26,701.3875345408209
2007-10-29,727.4510918223631
2007-10-30,744.5160443779528
2007-10-31,743.3405292171376
2007-11-01,759.9675684413102
2007-11-02,757.501078387328
2007-11-05,777.3654786392675
2007-11-06,742.7797307026253
2007-11-07,746.0284596933318
2007-11-08,741.4960463138028
2007-11-09,741.8992417706655
2007-11-12,748.0574143481658
2007-11-13,752.6734917856687
2007-11-14,739.4194444976584
2007-11-15,747.9117270748848
2007-11-16,747.6561618170427
2007-11-19,742.6421712252982
2007-11-20,735.5234841634015
2007-11-21,729.1811291918604
2007-11-22,720.8474421127901
2007-11-23,723.4935776689625
2007-11-26,717.5205826527472
2007-11-27,718.0326919233518
2007-11-28,721.0123847902578
2007-11-29,718.8677970083085
2007-11-30,723.4223976229334
2007-12-03,709.4426713675853
2007-12-04,701.5611498268453
2007-12-05,713.8938415530009
2007-12-06,728.8943276393455
2007-12-07,727.2677243611529
2007-12-10,730.469849711847
2007-12-11,728.9497487703444
2007-12-12,729.1705094226627
2007-12-13,731.5070648930013
2007-12-14,739.9696522531293
2007-12-17,740.3349439666753
2007-12-18,739.0498633487848
2007-12-19,739.972821791241
2007-12-20,742.2012079033784
2007-12-21,740.8271749867611
2007-12-24,752.6406646514652
2007-12-25,752.2639085503038
2007-12-26,744.6483430462486
2007-12-27,741.7039034003506
2007-12-28,734.8439808689864
2007-12-31,734.527842519293
2008-01-01,734.527842519293
2008-01-02,732.7084484652421
2008-01-03,735.9235967380033
2008-01-04,733.3334564943146
2008-01-07,773.7142661871404
2008-01-08,807.2847441982738
2008-01-09,813.6542936714744
2008-01-10,808.842048786669
2008-01-11,805.7798066386747
2008-01-14,813.1174020506735
2008-01-15,820.0727340983353
2008-01-16,821.1225159571966
2008-01-17,814.7578199008111
2008-01-18,818.2447219616623
2008-01-21,779.6469172630894
2008-01-22,706.7026879342461
2008-01-23,739.4344125732608
2008-01-24,726.7218242888528
2008-01-25,728.1734579290751
2008-01-28,725.2188428925473
2008-01-29,711.3547267111841
2008-01-30,713.8957278889288
2008-01-31,719.1225784448928
2008-02-01,718.3122000785219
2008-02-04,775.5362140922509
2008-02-05,779.5880162750035
2008-02-06,777.8645356587192
2008-02-07,785.1081440909927
2008-02-08,785.4009123242112
2008-02-11,778.916716759863
2008-02-12,760.8961512307889
2008-02-13,766.6757964892038
2008-02-14,769.3460333423609
2008-02-15,765.8891222758399
2008-02-18,767.7855712932061
2008-02-19,762.5244777362375
2008-02-20,767.2472052255981
2008-02-21,758.9390672451705
2008-02-22,757.7303903325635
2008-02-25,758.7828209197296
2008-02-26,762.1983384100439
2008-02-27,761.2526628316219
2008-02-28,775.0188050733166
2008-02-29,775.5310348314938
2008-03-03,765.6363806715665
2008-03-04,770.9278899853165
2008-03-05,771.7938857135979
2008-03-06,764.6764676278624
2008-03-07,764.7262658413772
2008-03-10,751.3002694676968
2008-03-11,754.1215546079471
2008-03-12,753.4723113257633
2008-03-13,748.6024116206615
2008-03-14,747.4305622830711
2008-03-17,729.8339386076108
2008-03-18,722.4001638451037
2008-03-19,733.3646300394466
2008-03-20,722.8060544119901
2008-03-21,722.8060544119901
2008-03-24,703.0026387215369
2008-03-25,684.6030428680417
2008-03-26,689.6179831515207
2008-03-27,686.8362472957219
2008-03-28,688.5796524352866
2008-03-31,679.495969145278
2008-04-01,697.3886142933908
2008-04-02,698.971927741766
2008-04-03,703.3270538156256
2008-04-04,699.0044979751216
2008-04-07,718.1918658148958
2008-04-08,724.786960321032
2008-04-09,731.7291692376356
2008-04-10,754.3184162051818
2008-04-11,752.995520218072
2008-04-14,769.2412678847688
2008-04-15,805.5354757710735
2008-04-16,818.5771955432589
2008-04-17,851.834897602376
2008-04-18,861.1957362662126
2008-04-21,834.0393352009381
2008-04-22,829.4679088281573
2008-04-23,842.6083504619562
2008-04-24,849.3863807810899
2008-04-25,851.5985625357893
2008-04-28,845.4496472939262
2008-04-29,851.05167027556
2008-04-30,853.2072972058419
2008-05-01,860.3640977543421
2008-05-02,863.1466225161889
2008-05-05,862.7032347322013
2008-05-06,876.4138196570292
2008-05-07,890.1506004819701
2008-05-08,887.2401236152159
2008-05-09,886.6598231161902
2008-05-12,887.4615734681993
2008-05-13,892.9175034359665
2008-05-14,898.2431705871678
2008-05-15,895.414591010919
2008-05-16,891.0762547116049
2008-05-19,906.4587143217433
2008-05-20,918.4024448158547
2008-05-21,904.3314091271375
2008-05-22,889.6651702466544
2008-05-23,886.5044328685733
2008-05-26,884.1193012666267
2008-05-27,895.5183429105484
2008-05-28,891.710384668699
2008-05-29,899.5407835520086
2008-05-30,898.904871813427
2008-06-02,904.655402567994
2008-06-03,909.3936426310088
2008-06-04,911.8696913095878
2008-06-05,910.0401662531405
2008-06-06,898.711823776549
2008-06-09,923.5761704362541
2008-06-10,945.9244252226366
2008-06-11,950.1156884620924
2008-06-12,946.3578638102389
2008-06-13,951.0584611117052
2008-06-16,947.0445365228015
2008-06-17,934.9295106445214
2008-06-18,925.9442497061054
2008-06-19,912.0729127586937
2008-06-20,903.6712815776764
2008-06-23,929.2320999443717
2008-06-24,911.6684985252695
2008-06-25,908.0300688857996
2008-06-26,880.1303422777563
2008-06-27,880.0306697496336
2008-06-30,880.2512180645323
2008-07-01,891.4092411968909
2008-07-02,893.4036019976766
2008-07-03,900.894594671438
2008-07-04,902.1863438672134
2008-07-07,890.2825055737881
2008-07-08,884.1398835703774
2008-07-09,878.0981046812767
2008-07-10,866.0294642629297
2008-07-11,859.777665396192
2008-07-14,862.5983963326204
2008-07-15,852.464161293676
2008-07-16,851.5533721627314
2008-07-17,848.7723511353877
2008-07-18,850.3937497752396
2008-07-21,862.4922466062472
2008-07-22,867.6930408563446
2008-07-23,869.2676142832355
2008-07-24,873.5984563024847
2008-07-25,873.6422053340804
2008-07-28,865.2571452534237
2008-07-29,861.6283663523174
2008-07-30,864.2447313084181
2008-07-31,866.2203698668735
2008-08-01,868.4906789511074
2008-08-04,866.0694209578547
2008-08-05,867.1379961370501
2008-08-06,870.9869668475358
2008-08-07,872.5351190358224
2008-08-08,892.5491130370312
2008-08-11,855.1640032924159
2008-08-12,862.1381498871712
2008-08-13,868.1674596728291
2008-08-14,859.3601838028096
2008-08-15,871.5404996814564
2008-08-18,875.6339028385618
2008-08-19,879.4632660970179
2008-08-20,875.8560937708418
2008-08-21,850.3656241401352
2008-08-22,854.2112248162776
2008-08-25,842.1382611607801
2008-08-26,826.9097521027169
2008-08-27,824.7491547437552
2008-08-28,810.1070985023911
2008-08-29,810.1070985023911
2008-09-01,838.0674600171965
2008-09-02,827.1696108691101
2008-09-03,817.8579371648423
2008-09-04,804.9824589456747
2008-09-05,811.7543678855941
2008-09-08,796.393336366259
2008-09-09,810.3739402978475
2008-09-10,792.3476043817734
2008-09-11,782.5754233369921
2008-09-12,768.6519236547858
2008-09-15,673.0805787536779
2008-09-16,675.136472435025
2008-09-17,728.5019897799004
2008-09-18,697.0425934060213
2008-09-19,695.4568044865615
2008-09-22,750.5453788952732
2008-09-23,744.3924612064395
2008-09-24,720.8085808451153
2008-09-25,704.3909166261709
2008-09-26,707.3711219624773
2008-09-29,745.1699610292648
2008-09-30,765.7639619128717
2008-10-01,768.2503924089474
2008-10-02,779.1941161505916
2008-10-03,778.8050328254271
2008-10-06,708.4278930253441
2008-10-07,692.3043064952503
2008-10-08,631.8931989883797
2008-10-09,644.9305873966083
2008-10-10,651.773967175817
2008-10-13,651.7533859190817
2008-10-14,711.7486170534714
2008-10-15,687.3473772179178
2008-10-16,669.8193687106157
2008-10-17,667.6047259559793
2008-10-20,687.130554511176
2008-10-21,713.8276457208628
2008-10-22,703.7724323366026
2008-10-23,672.9939746733731
2008-10-24,680.7881495527953
2008-10-27,624.9756354635699
2008-10-28,587.974170807893
2008-10-29,599.3632955354656
2008-10-30,615.1936016190937
2008-10-31,623.6037821744701
2008-11-03,647.6904870870285
2008-11-04,647.1284130728028
2008-11-05,655.9787187080287
2008-11-06,662.4615706030481
2008-11-07,662.5916878193902
2008-11-10,604.3838922510664
2008-11-11,579.2429599530999
2008-11-12,553.3479342083752
2008-11-13,536.8325739028357
2008-11-14,532.1822650918923
2008-11-17,505.3916308175194
2008-11-18,519.3525860462495
2008-11-19,521.0333776145193
2008-11-20,532.6380016482793
2008-11-21,533.2341031729666
2008-11-24,491.8022934325838
2008-11-25,490.1561726751705
2008-11-26,499.515169064529
2008-11-27,514.5445729385175
2008-11-28,522.1000618331822
2008-12-01,563.4848959724835
2008-12-02,539.1114886306711
2008-12-03,539.2731816138689
2008-12-04,547.0270855348393
2008-12-05,549.651758426388
2008-12-08,538.9176179721817
2008-12-09,540.2852847101709
2008-12-10,547.167286264923
2008-12-11,544.4963070906723
2008-12-12,538.8025984582624
2008-12-15,546.5114858525654
2008-12-16,561.4176375882881
2008-12-17,534.6052126326855
2008-12-18,528.9742912715994
2008-12-19,549.7117833176069
2008-12-22,555.0677446444676
2008-12-23,556.202254807146
2008-12-24,547.9369886846234
2008-12-25,546.668001167177
