Date,QATAR DOMESTIC
2007-03-01,502.496421028007
2007-03-02,502.2431679007017
2007-03-05,498.33553343560095
2007-03-06,499.5446255946774
2007-03-07,498.45613020697334
2007-03-08,497.43961227803845
2007-03-09,497.8948130518468
2007-03-12,491.0553268472152
2007-03-13,491.89681022197396
2007-03-14,494.3210913298479
2007-03-15,497.6131293309533
2007-03-16,495.4135564957537
2007-03-19,493.2204059852267
2007-03-20,493.7367426386419
2007-03-21,494.0274143244694
2007-03-22,490.7402639793725
2007-03-23,492.8364291699643
2007-03-26,492.2981086068035
2007-03-27,489.8166175975176
2007-03-28,491.3727515692583
2007-03-29,492.12245298780647
2007-03-30,492.9425588026304
2007-04-02,487.13874688263695
2007-04-03,483.31769899530184
2007-04-04,484.8252507350979
2007-04-05,485.2815722796229
2007-04-06,485.2815722796229
2007-04-09,492.8916231366194
2007-04-10,495.993810338098
2007-04-11,497.3784761185361
2007-04-12,497.19165449882956
2007-04-13,496.62076348099515
2007-04-16,498.38708204297586
2007-04-17,499.3875160664837
2007-04-18,498.83492360149825
2007-04-19,497.32302923723955
2007-04-20,497.8489028842772
2007-04-23,516.2605380010297
2007-04-24,511.7054214574705
2007-04-25,505.3558535747503
2007-04-26,508.6081770608104
2007-04-27,506.70878724423216
2007-04-30,512.8240687420847
2007-05-01,518.6613200075375
2007-05-02,521.0964727572139
2007-05-03,523.9078714073521
2007-05-04,523.059593713077
2007-05-07,539.5989646480797
2007-05-08,552.0865853828981
2007-05-09,545.6248081321556
2007-05-10,553.4781330905837
2007-05-11,553.0892965393275
2007-05-14,571.3538363044942
2007-05-15,569.8602733653101
2007-05-16,567.9815464743108
2007-05-17,580.592705526352
2007-05-18,580.5034998950985
2007-05-21,599.6472141232271
2007-05-22,601.9133751130231
2007-05-23,615.5076689448813
2007-05-24,619.492680676385
2007-05-25,618.5174130773833
2007-05-28,617.9250572925142
2007-05-29,613.9298955566434
2007-05-30,604.7933577651688
2007-05-31,592.8367647838915
2007-06-01,594.517356056011
2007-06-04,599.2021666032615
2007-06-05,587.0974811371597
2007-06-06,587.9448210273205
2007-06-07,595.854496363217
2007-06-08,600.2535577259296
2007-06-11,608.133077007983
2007-06-12,610.2384557010149
2007-06-13,608.7105112994749
2007-06-14,605.7448812774724
2007-06-15,603.4105606110708
2007-06-18,592.1068013652731
2007-06-19,591.5043177595705
2007-06-20,592.4556467187548
2007-06-21,595.1709183320949
2007-06-22,593.8657465911006
2007-06-25,591.021030019195
2007-06-26,584.4938946313404
2007-06-27,593.0626249877506
2007-06-28,593.3664682358393
2007-06-29,591.5651261753699
2007-07-02,599.0146700752027
2007-07-03,609.0227926107212
2007-07-04,612.6676013359573
2007-07-05,612.9023587813906
2007-07-06,611.4635680774325
2007-07-09,630.6597574971776
2007-07-10,623.9553577796678
2007-07-11,617.5585288009765
2007-07-12,616.1555346551152
2007-07-13,615.97660822304
2007-07-16,614.2706056463165
2007-07-17,607.6184416404863
2007-07-18,607.5214372122944
2007-07-19,598.4921499339349
2007-07-20,597.9565917469242
2007-07-23,599.9806763413552
2007-07-24,599.8808210890378
2007-07-25,602.2206777898389
2007-07-26,598.9837505912195
2007-07-27,601.7745068912845
2007-07-30,602.2129453664306
2007-07-31,603.6735496551621
2007-08-01,600.6837933682681
2007-08-02,600.7230105435664
2007-08-03,596.6917584474717
2007-08-06,592.0769372227746
2007-08-07,592.9167970204682
2007-08-08,590.831795074497
2007-08-09,596.7163479417583
2007-08-10,597.9024192211195
2007-08-13,598.8991018026921
2007-08-14,601.4335501156694
2007-08-15,603.9119798641743
2007-08-16,597.6016683240492
2007-08-17,592.5284855591958
2007-08-20,596.3159513345923
2007-08-21,599.1843571426255
2007-08-22,600.1229031893948
2007-08-23,598.8469392526473
2007-08-24,596.0449783012557
2007-08-27,591.9615320873024
2007-08-28,594.098906624203
2007-08-29,593.4380883142313
2007-08-30,595.1102346037891
2007-08-31,595.2848497468967
2007-09-03,603.4055109658326
2007-09-04,610.2751662543656
2007-09-05,610.4932996842324
2007-09-06,612.365568524016
2007-09-07,609.2709328288707
2007-09-10,604.5919553799977
2007-09-11,603.7379460230445
2007-09-12,606.0261874249626
2007-09-13,605.3434883014409
2007-09-14,605.8807757440813
2007-09-17,604.8657269609638
2007-09-18,606.6615487286176
2007-09-19,609.1229883393295
2007-09-20,609.2329681632497
2007-09-21,609.0977209165072
2007-09-24,608.0580918736612
2007-09-25,608.5192359410951
2007-09-26,610.1869700089553
2007-09-27,617.8199928604174
2007-09-28,614.7705586867984
2007-10-01,635.4116331837041
2007-10-02,656.22326154377
2007-10-03,648.5941793680128
2007-10-04,647.715042805914
2007-10-05,647.3944484767895
2007-10-08,655.3006744495115
2007-10-09,655.3242407263925
2007-10-10,655.2225727606727
2007-10-11,651.7321057299125
2007-10-12,654.6774221068254
2007-10-15,652.3187713291679
2007-10-16,655.6104209578156
2007-10-17,664.8362551407811
2007-10-18,674.503755994943
2007-10-19,675.8763821430679
2007-10-22,681.6324299315257
2007-10-23,678.3213094091535
2007-10-24,680.4246251214657
2007-10-25,676.3292398134818
2007-10-26,673.0495284291225
2007-10-29,690.8289859558813
2007-10-30,702.6687597270809
2007-10-31,707.3287632560931
2007-11-01,729.0138403700191
2007-11-02,726.6478112640983
2007-11-05,751.0914413498375
2007-11-06,718.1933661907835
2007-11-07,715.7248374694117
2007-11-08,710.8226012375353
2007-11-09,711.2091177198268
2007-11-12,718.7073289467477
2007-11-13,720.4623931621778
2007-11-14,709.6082497612258
2007-11-15,716.3335549886591
2007-11-16,716.0887801535357
2007-11-19,713.6580686523324
2007-11-20,705.97353845942
2007-11-21,701.4912298416684
2007-11-22,695.2444032404186
2007-11-23,697.7965534294408
2007-11-26,692.684113613845
2007-11-27,693.0982128794246
2007-11-28,697.071405646622
2007-11-29,692.0226688488084
2007-11-30,696.407184174144
2007-12-03,683.0605513646054
2007-12-04,676.3014868624114
2007-12-05,688.1590004959924
2007-12-06,704.9227202837885
2007-12-07,703.3496121332564
2007-12-10,710.0175580521548
2007-12-11,708.8300744038277
2007-12-12,709.5970054912875
2007-12-13,711.17012592269
2007-12-14,719.3974412930677
2007-12-17,719.699645607652
2007-12-18,718.4503839419557
2007-12-19,719.3476168354716
2007-12-20,721.5138913146817
2007-12-21,720.1781567107681
2007-12-24,732.626692746337
2007-12-25,732.6397425294379
2007-12-26,725.0874995248308
2007-12-27,722.5326918748492
2007-12-28,715.8500813750037
2007-12-31,716.5381503516546
2008-01-01,716.5381503516546
2008-01-02,716.6404153312911
2008-01-03,720.2147033545368
2008-01-04,717.6798517809176
2008-01-07,749.8907048122824
2008-01-08,775.9833199264597
2008-01-09,785.7987943818157
2008-01-10,781.4948648391013
2008-01-11,778.5361579850978
2008-01-14,785.3385595352811
2008-01-15,789.118270991866
2008-01-16,790.056836845229
2008-01-17,781.3208275445364
2008-01-18,784.6646300060859
2008-01-21,746.6518926558155
2008-01-22,680.8175965533983
2008-01-23,711.8366239906425
2008-01-24,704.0905768128509
2008-01-25,705.4970043245955
2008-01-28,703.8421113723158
2008-01-29,693.0551564802219
2008-01-30,695.3478469602322
2008-01-31,700.190901645646
2008-02-01,699.4018573630282
2008-02-04,743.0954114211381
2008-02-05,749.8597151252044
2008-02-06,749.583925923898
2008-02-07,756.5741223468845
2008-02-08,756.8562501922844
2008-02-11,751.1811679511535
2008-02-12,733.3575723230351
2008-02-13,740.6383834257658
2008-02-14,745.422690944356
2008-02-15,742.0732748976305
2008-02-18,745.2219473694915
2008-02-19,740.6878755507881
2008-02-20,745.5406603463178
2008-02-21,738.2627840158138
2008-02-22,737.0870358945373
2008-02-25,739.3885897083375
2008-02-26,742.607521029218
2008-02-27,740.1413150924708
2008-02-28,754.1193639256022
2008-02-29,754.6177807083844
2008-03-03,745.0776849188577
2008-03-04,751.3635764966142
2008-03-05,754.4495946035352
2008-03-06,749.5835938281466
2008-03-07,749.632409144732
2008-03-10,736.5461886783089
2008-03-11,739.0841747356205
2008-03-12,738.8002083660687
2008-03-13,735.8301867094833
2008-03-14,734.6783307930592
2008-03-17,716.1447372214582
2008-03-18,706.5611905757663
2008-03-19,718.766680398623
2008-03-20,712.2162535967549
2008-03-21,712.2162535967549
2008-03-24,696.146119660517
2008-03-25,677.7711089759104
2008-03-26,683.2773907875975
2008-03-27,681.691728514103
2008-03-28,683.4220752565319
2008-03-31,673.6046511063781
2008-04-01,691.4570587408843
2008-04-02,694.6342196256676
2008-04-03,699.294305649361
2008-04-04,694.9965345502441
2008-04-07,714.4749686491151
2008-04-08,721.1571577686456
2008-04-09,729.9625390918272
2008-04-10,754.9729036931665
2008-04-11,753.6488598898919
2008-04-14,759.123628799189
2008-04-15,782.3209877814252
2008-04-16,787.7452593967924
2008-04-17,810.7331752655796
2008-04-18,819.6423458976373
2008-04-21,800.0314209966032
2008-04-22,798.938891098751
2008-04-23,812.6431355368076
2008-04-24,820.2568014410552
2008-04-25,822.3931167521711
2008-04-28,814.1611419806925
2008-04-29,820.3859000050338
2008-04-30,823.7268676936528
2008-05-01,833.9761777689192
2008-05-02,836.6733607075024
2008-05-05,838.9869553887052
2008-05-06,852.7731254076806
2008-05-07,867.4272580640597
2008-05-08,866.4092235945193
2008-05-09,865.8425475713885
2008-05-12,870.1115588975705
2008-05-13,877.6910016286366
2008-05-14,882.4267593866113
2008-05-15,878.4859776885235
2008-05-16,874.2296615153173
2008-05-19,885.2208225258527
2008-05-20,891.6012347018518
2008-05-21,880.34803090094
2008-05-22,866.9788957635022
2008-05-23,863.89875652293
2008-05-26,859.674024008653
2008-05-27,868.9149906761439
2008-05-28,865.8182017155173
2008-05-29,873.5115769079324
2008-05-30,872.8940659782452
2008-06-02,880.136622136808
2008-06-03,884.8368298430406
2008-06-04,887.3833904122778
2008-06-05,886.1817845492401
2008-06-06,875.150435467997
2008-06-09,897.9783399782572
2008-06-10,922.525628662343
2008-06-11,926.7546265333657
2008-06-12,924.2576723865881
2008-06-13,928.8484971547026
2008-06-16,924.7913047598149
2008-06-17,912.0893192812489
2008-06-18,903.0010992602184
2008-06-19,889.2348961001255
2008-06-20,881.0436391010262
2008-06-23,901.1087176811593
2008-06-24,884.8295227159928
2008-06-25,881.1774741262454
2008-06-26,853.7697225060491
2008-06-27,853.6730352512312
2008-06-30,853.0833693801995
2008-07-01,865.6498613349016
2008-07-02,869.1145432655313
2008-07-03,875.9892761203812
2008-07-04,877.2453147842042
2008-07-07,862.7988608809004
2008-07-08,857.6490751026039
2008-07-09,852.3601026642705
2008-07-10,843.5985814950511
2008-07-11,837.5087094140118
2008-07-14,842.2802098122348
2008-07-15,832.5299049417591
2008-07-16,832.7261952178575
2008-07-17,829.1258565677964
2008-07-18,830.7097247679172
2008-07-21,841.6442376460643
2008-07-22,847.8737523772908
2008-07-23,848.7961934506261
2008-07-24,852.0422904837561
2008-07-25,852.084960001792
2008-07-28,840.426921419844
2008-07-29,837.5986030365528
2008-07-30,839.8162259066171
2008-07-31,842.1316896791229
2008-08-01,844.3388638483167
2008-08-04,841.540402011976
2008-08-05,842.065675151249
2008-08-06,843.0254848329133
2008-08-07,842.5359399890108
2008-08-08,861.8618202669031
2008-08-11,827.4225637794527
2008-08-12,832.238481874024
2008-08-13,838.5873572103498
2008-08-14,829.8364135228306
2008-08-15,841.5982682547818
2008-08-18,845.5851165567641
2008-08-19,849.9131427197584
2008-08-20,846.7096923346795
2008-08-21,822.6146056816096
2008-08-22,826.3347081810641
2008-08-25,814.3562264664668
2008-08-26,800.474479054595
2008-08-27,801.4899729745612
2008-08-28,790.2406156578276
2008-08-29,790.2406156578276
2008-09-01,815.0753182538089
2008-09-02,804.4143410617509
2008-09-03,795.8158776478207
2008-09-04,782.0491303492709
2008-09-05,788.6281128331933
2008-09-08,773.9853514129483
2008-09-09,787.5142646078225
2008-09-10,769.6546542478676
2008-09-11,759.9011870695765
2008-09-12,746.3811050159452
2008-09-15,655.0121604882166
2008-09-16,657.5562980203918
2008-09-17,709.3665418570532
2008-09-18,676.5397543443382
2008-09-19,675.000609884355
2008-09-22,725.5957406476614
2008-09-23,719.6796954927745
2008-09-24,696.5020400648696
2008-09-25,680.0983349860983
2008-09-26,682.9757609143692
2008-09-29,720.0772791139984
2008-09-30,739.977802347458
2008-10-01,742.3805053547655
2008-10-02,752.9557126596517
2008-10-03,752.5797312369089
2008-10-06,685.4655563175518
2008-10-07,669.995675005228
2008-10-08,610.7493681766445
2008-10-09,623.4303097148066
2008-10-10,630.0455493369033
2008-10-13,631.1625700359943
2008-10-14,689.1536423509099
2008-10-15,665.4554473649503
2008-10-16,648.8057442514593
2008-10-17,646.6605794386847
2008-10-20,665.2354097864107
2008-10-21,690.4306151556979
2008-10-22,679.8181434700489
2008-10-23,651.2090854194861
2008-10-24,658.7509619976403
2008-10-27,601.9905823405815
2008-10-28,563.7242758545948
2008-10-29,575.3491112849731
2008-10-30,590.3089041078953
2008-10-31,598.3788912695429
2008-11-03,620.6619987989077
2008-11-04,618.5352857845933
2008-11-05,627.3290340484117
2008-11-06,633.2368412565485
2008-11-07,633.3612183053101
2008-11-10,572.2968622943848
2008-11-11,548.025256340652
2008-11-12,521.8585478875881
2008-11-13,506.80195207912215
2008-11-14,502.4117833417395
2008-11-17,478.2642321539732
2008-11-18,493.2978327587352
2008-11-19,497.7060921702456
2008-11-20,510.4182525869273
2008-11-21,510.98948689175296
2008-11-24,473.3684456008795
2008-11-25,471.9795257151236
2008-11-26,480.5213814542022
2008-11-27,493.6979252661812
2008-11-28,500.94730537404087
2008-12-01,540.7895781459673
2008-12-02,517.3998543983969
2008-12-03,517.7050187712223
2008-12-04,525.4402061203596
2008-12-05,527.961303706936
2008-12-08,517.6507557982002
2008-12-09,518.9644514299446
2008-12-10,526.4797609254061
2008-12-11,524.6767615730608
2008-12-12,519.1903026794178
2008-12-15,528.2092666771086
2008-12-16,542.2851143625041
2008-12-17,515.7738984550988
2008-12-18,510.34132467228966
2008-12-19,530.3483445516482
2008-12-22,535.7293851577599
2008-12-23,538.2293822725826
2008-12-24,530.2441247559879
2008-12-25,529.2973596704741
