Date,SAUDI ARABIA
2016-02-08,662.5685209403206
2016-02-09,650.8439213049264
2016-02-10,652.731454434352
2016-02-11,629.9901889871426
2016-02-12,635.5650754869843
2016-02-15,650.9416603209343
2016-02-16,657.2072201415086
2016-02-17,665.1380111700499
2016-02-18,674.2748873301721
2016-02-19,673.8499177887943
2016-02-22,689.9794995919265
2016-02-23,691.9019606258731
2016-02-24,684.8045546192504
2016-02-25,688.4173894230468
2016-02-26,695.1088216932852
2016-02-29,710.3607154917056
2016-03-01,719.1626850879729
2016-03-02,721.9415611078841
2016-03-03,719.7463637002764
2016-03-04,714.8611834335337
2016-03-07,737.1537463225375
2016-03-08,736.9925259575422
2016-03-09,734.1718766267502
2016-03-10,721.7785542681019
2016-03-11,720.9700380992382
2016-03-14,715.3108620509819
2016-03-15,706.4119435560076
2016-03-16,716.6921218872486
2016-03-17,712.3807272984226
2016-03-18,713.9484583493503
2016-03-21,724.2984593027737
2016-03-22,724.2157330708
2016-03-23,725.511805708402
2016-03-24,711.4789813414615
2016-03-25,711.4789813414615
2016-03-28,698.8856862882617
2016-03-29,690.4399318902651
2016-03-30,686.3412772562754
2016-03-31,685.1541535525669
2016-04-01,688.2590315071801
2016-04-04,685.264149078659
2016-04-05,683.7685071776489
2016-04-06,686.7705602955474
2016-04-07,693.4633793072945
2016-04-08,691.931681829862
2016-04-11,693.3174277501115
2016-04-12,707.2792774412753
2016-04-13,717.6493560653754
2016-04-14,727.9815381176043
2016-04-15,725.7584477821268
2016-04-18,712.9530247147941
2016-04-19,721.1039372234592
2016-04-20,719.8932008635869
2016-04-21,733.4102705353081
2016-04-22,736.568096386506
2016-04-25,773.3192234647299
2016-04-26,755.0629483524119
2016-04-27,761.2408565477167
2016-04-28,761.6505573940227
2016-04-29,752.4303626336476
2016-05-02,741.608175949409
2016-05-03,734.4676910857522
2016-05-04,731.1202248172409
2016-05-05,746.2953145850006
2016-05-06,744.7699257156963
2016-05-09,750.7928048018221
2016-05-10,745.8386495077973
2016-05-11,745.0381563167689
2016-05-12,751.4703448151142
2016-05-13,758.5074411806078
2016-05-16,756.9808095864216
2016-05-17,760.5494710385155
2016-05-18,763.6059999259398
2016-05-19,763.1644505428735
2016-05-20,762.579310977373
2016-05-23,739.141134194053
2016-05-24,745.1064039015297
2016-05-25,752.1978097144996
2016-05-26,748.1696360638811
2016-05-27,751.7318685313281
2016-05-30,736.1012487582001
2016-05-31,746.4759810365003
2016-06-01,745.1880412752238
2016-06-02,750.5663481539376
2016-06-03,739.1414467591393
2016-06-06,733.7448051406947
2016-06-07,738.8973220414965
2016-06-08,743.8050041726417
2016-06-09,747.8251409980406
2016-06-10,749.6985591928319
2016-06-13,746.1277259692622
2016-06-14,761.1510935495501
2016-06-15,757.639046984598
2016-06-16,761.634849782369
2016-06-17,754.7485643730613
2016-06-20,747.6880631294775
2016-06-21,750.7160476568296
2016-06-22,750.7770277966903
2016-06-23,745.2047368054365
2016-06-24,760.9190130962144
2016-06-27,762.3631186064191
2016-06-28,756.141789322531
2016-06-29,755.0241982010867
2016-06-30,756.208385625189
2016-07-01,754.5793480067521
2016-07-04,754.3776492403427
2016-07-05,756.0710819098925
2016-07-06,758.6420620895042
2016-07-07,758.573546211239
2016-07-08,761.1554465462171
2016-07-11,766.1284310905123
2016-07-12,768.0671276785416
2016-07-13,777.0293949812719
2016-07-14,773.4743237978828
2016-07-15,775.849837732134
2016-07-18,778.5085039414773
2016-07-19,777.5427241035393
2016-07-20,774.3709265140459
2016-07-21,776.353927604313
2016-07-22,777.8141044158818
2016-07-25,770.7720066388174
2016-07-26,764.075774040437
2016-07-27,761.961478096757
2016-07-28,745.6922274314335
2016-07-29,739.1003793712047
2016-08-01,738.3775846970776
2016-08-02,724.1531810791548
2016-08-03,727.8630029871665
2016-08-04,731.9389833009221
2016-08-05,736.4348823898939
2016-08-08,740.6837448264879
2016-08-09,751.4530273552831
2016-08-10,746.1569121232876
2016-08-11,742.401766772365
2016-08-12,742.3685615766062
2016-08-15,747.8090302114675
2016-08-16,740.195740696243
2016-08-17,726.6048363660254
2016-08-18,726.0224447936228
2016-08-19,726.1887381734099
2016-08-22,717.7774790577804
2016-08-23,717.1862388661433
2016-08-24,719.9050764011041
2016-08-25,710.1344211271387
2016-08-26,710.2477876311999
2016-08-29,729.0013177157886
2016-08-30,734.84699818448
2016-08-31,733.6166032897116
2016-09-01,724.9836070144315
2016-09-02,726.9548333130056
2016-09-05,747.6345552080294
2016-09-06,741.8074918037569
2016-09-07,736.3565687315925
2016-09-08,736.4469967525403
2016-09-09,740.5852619976375
2016-09-12,740.0834026557148
2016-09-13,738.5760242738401
2016-09-14,738.1820470204933
2016-09-15,738.4446518042073
2016-09-16,743.8028903418889
2016-09-19,715.7599405192652
2016-09-20,714.8750314418525
2016-09-21,719.949828966477
2016-09-22,713.3479585525729
2016-09-23,714.6673206815993
2016-09-26,715.9163486885674
2016-09-27,698.5269431032651
2016-09-28,675.7952578908552
2016-09-29,688.7042752354512
2016-09-30,688.9629426013825
2016-10-03,671.2540144953675
2016-10-04,685.3343638933476
2016-10-05,690.6456118513549
2016-10-06,706.5948175282306
2016-10-07,706.2396519513385
2016-10-10,699.0957125169388
2016-10-11,712.0386583256468
2016-10-12,717.7644193188291
2016-10-13,715.5777847111747
2016-10-14,717.333644227438
2016-10-17,707.4369583024695
2016-10-18,699.2657955410563
2016-10-19,708.9324262324947
2016-10-20,725.6304735840814
2016-10-21,729.3988947772181
2016-10-24,742.4090156902836
2016-10-25,757.4390577295192
2016-10-26,758.8735753527426
2016-10-27,764.7116142281445
2016-10-28,763.9871056602956
2016-10-31,769.7155230980858
2016-11-01,763.6303910456763
2016-11-02,754.3150556236317
2016-11-03,764.5750919938971
2016-11-04,762.616053054598
2016-11-07,780.3751555326079
2016-11-08,794.9067880866771
2016-11-09,802.5386358402426
2016-11-10,820.056511871985
2016-11-11,821.8696262234291
2016-11-14,836.5379680847523
2016-11-15,820.3219666012183
2016-11-16,842.9744072959493
2016-11-17,840.6830817024044
2016-11-18,848.5255586373088
2016-11-21,828.7861994797464
2016-11-22,842.4696258684754
2016-11-23,874.766126432953
2016-11-24,876.064437347179
2016-11-25,872.7471243728926
2016-11-28,885.3503942298073
2016-11-29,879.9350760030792
2016-11-30,893.5180943592308
2016-12-01,907.6956024982782
2016-12-02,903.5595999270232
2016-12-05,895.3581878227461
2016-12-06,897.6004324632528
2016-12-07,888.7696142163707
2016-12-08,900.3789423378493
2016-12-09,906.793257745098
2016-12-12,906.2283907165369
2016-12-13,896.9206300720224
2016-12-14,894.1027415266592
2016-12-15,916.2118315259044
2016-12-16,916.5737422911798
2016-12-19,907.7187220510983
2016-12-20,910.1609469117518
2016-12-21,908.1364897558847
2016-12-22,910.4347990565002
2016-12-23,909.8905083355289
2016-12-26,918.8599862086901
2016-12-27,930.4590886133095
2016-12-28,931.4753951497136
2016-12-29,918.9972379522698
2016-12-30,913.9924536292103
2017-01-02,918.9282771882249
2017-01-03,932.2919865282787
2017-01-04,919.6325277941107
2017-01-05,910.0052755602829
2017-01-06,912.0569586246271
2017-01-09,901.0004768932322
2017-01-10,890.1311089361556
2017-01-11,887.9611550574082
2017-01-12,875.1637142311025
2017-01-13,877.5112121939814
2017-01-16,866.0218280985808
2017-01-17,867.1741646646705
2017-01-18,865.7616074536313
2017-01-19,875.5807321399482
2017-01-20,870.0638862610259
2017-01-23,881.2604398009141
2017-01-24,890.3223147567102
2017-01-25,899.0701780107851
2017-01-26,907.1182497863658
2017-01-27,903.9589933058185
2017-01-30,904.1109912033868
2017-01-31,888.8745567403942
2017-02-01,892.6137824283344
2017-02-02,887.81524118163
2017-02-03,889.2552974167471
2017-02-06,888.2539935155236
2017-02-07,890.4985165243621
2017-02-08,881.5411077381552
2017-02-09,884.8831441658749
2017-02-10,888.2982341937195
2017-02-13,900.3346028372868
2017-02-14,901.7048466081769
2017-02-15,905.8025160402537
2017-02-16,905.4088994599414
2017-02-17,908.9438229584682
2017-02-20,903.1301617304058
2017-02-21,908.7965397696971
2017-02-22,910.9464984485223
2017-02-23,903.6898165890436
2017-02-24,905.6387819235124
2017-02-27,894.3345713805808
2017-02-28,891.6109059074629
2017-03-01,897.403732752601
2017-03-02,904.8296944850422
2017-03-03,901.7457778931873
2017-03-06,895.749728407845
2017-03-07,898.5859252396177
2017-03-08,898.0092431505979
2017-03-09,888.8961201272941
2017-03-10,882.5748663152025
2017-03-13,865.8822481125096
2017-03-14,866.4100578886294
2017-03-15,873.829679234139
2017-03-16,875.1640652272041
2017-03-17,874.8033431311113
2017-03-20,875.1002185809286
2017-03-21,868.6669883707776
2017-03-22,859.9498836759119
2017-03-23,866.4665237146312
2017-03-24,864.9830541214866
2017-03-27,855.3464275123911
2017-03-28,859.9131760093278
2017-03-29,878.0396860958876
2017-03-30,887.0189076431052
2017-03-31,890.3066642100089
2017-04-03,887.7773532268529
2017-04-04,889.8242682995334
2017-04-05,899.3837040800361
2017-04-06,904.5286525799571
2017-04-07,907.90646940885
2017-04-10,910.8751795397066
2017-04-11,904.8811869748831
2017-04-12,916.3012019194135
2017-04-13,912.550573166368
2017-04-14,912.5505731663684
2017-04-17,902.0827836403532
2017-04-18,891.2181774604607
2017-04-19,891.4932657789129
2017-04-20,882.8214968466366
2017-04-21,889.329256124723
2017-04-24,883.6818786576155
2017-04-25,869.1059880478313
2017-04-26,871.1499431487046
2017-04-27,876.678302519017
2017-04-28,874.8616378999742
2017-05-01,883.7703428585926
2017-05-02,887.3978581319802
2017-05-03,881.3920599950784
2017-05-04,873.8748126274289
2017-05-05,870.4697267253102
2017-05-08,867.0990990203225
2017-05-09,880.0510340391469
2017-05-10,883.8622284232017
2017-05-11,878.6881704609502
2017-05-12,874.2521034304273
2017-05-15,871.5462776490892
2017-05-16,870.0861019852798
2017-05-17,865.2766694252634
2017-05-18,866.7054503101331
2017-05-19,861.4596748882408
2017-05-22,865.2951793729694
2017-05-23,861.7810008361043
2017-05-24,861.2060093932787
2017-05-25,856.396944579718
2017-05-26,858.6175732807919
2017-05-29,853.9122618718118
2017-05-30,860.6684790806212
2017-05-31,855.7195888292357
2017-06-01,857.2700356934264
2017-06-02,853.5519290607853
2017-06-05,869.4402277039028
2017-06-06,863.7628453570052
2017-06-07,865.6867812924821
2017-06-08,859.5704616014178
2017-06-09,862.4450414645556
2017-06-12,857.6221423818013
2017-06-13,856.7797949916953
2017-06-14,856.5669983135831
2017-06-15,864.5364712685506
2017-06-16,860.884035959057
2017-06-19,898.6941256623782
2017-06-20,889.1978213195741
2017-06-21,939.3925051705821
2017-06-22,957.8456937751473
2017-06-23,954.3127776803101
2017-06-26,953.7355330469189
2017-06-27,946.9484063943773
2017-06-28,940.6358883947116
2017-06-29,935.5332522563914
2017-06-30,937.2057883017713
2017-07-03,947.2278053159589
2017-07-04,922.2112804468773
2017-07-05,915.9722477054596
2017-07-06,900.672540404318
2017-07-07,901.8190378001449
2017-07-10,905.9279589894755
2017-07-11,905.5292433287983
2017-07-12,912.7309453063887
2017-07-13,915.4917431493642
2017-07-14,912.0129145119329
2017-07-17,906.4800941244599
2017-07-18,893.9806572089983
2017-07-19,897.1332138603125
2017-07-20,892.2039898829565
2017-07-21,890.5029769654642
2017-07-24,889.8271938558477
2017-07-25,885.8336626365596
2017-07-26,885.2582780177206
2017-07-27,878.7192882929148
2017-07-28,872.6718218942764
2017-07-31,862.1960721512861
2017-08-01,862.3887352647864
2017-08-02,855.3483686025572
2017-08-03,854.1957156431498
2017-08-04,863.4519526810911
2017-08-07,867.4253955659209
2017-08-08,874.8246646825556
2017-08-09,875.0493919833931
2017-08-10,874.4597332925277
2017-08-11,871.3450058364546
2017-08-14,866.9046242705576
2017-08-15,869.8067180074173
2017-08-16,872.7741995764374
2017-08-17,877.6551563007391
2017-08-18,877.0342429480369
2017-08-21,879.966951038252
2017-08-22,888.403267549234
2017-08-23,886.3396164777888
2017-08-24,886.1258499861478
2017-08-25,881.14846669705
2017-08-28,877.1972535198469
2017-08-29,870.8585867733108
2017-08-30,878.9346116013459
2017-08-31,880.8937138982112
2017-09-01,881.5882538111626
2017-09-04,879.1694180937945
2017-09-05,878.3951443349365
2017-09-06,883.2405117250541
2017-09-07,886.096070701321
2017-09-08,885.1377703877637
2017-09-11,894.3833811895199
2017-09-12,896.2945519478461
2017-09-13,895.7104802773559
2017-09-14,896.8989508052763
2017-09-15,890.0292504360169
2017-09-18,892.9783826096817
2017-09-19,885.6166431882605
2017-09-20,878.6588768698596
2017-09-21,883.3730737881709
2017-09-22,879.9411372912914
2017-09-25,874.8457894305168
2017-09-26,883.7447390352249
2017-09-27,885.0299059083246
2017-09-28,888.9770108489389
2017-09-29,886.2323262865985
2017-10-02,885.5487838931087
2017-10-03,886.7139630302908
2017-10-04,892.258979382134
2017-10-05,892.9939764718571
2017-10-06,891.6239452273231
2017-10-09,870.7639052628145
2017-10-10,858.3794009761111
2017-10-11,838.8143840168616
2017-10-12,850.5599545118162
2017-10-13,851.2918392619285
2017-10-16,853.3555225804556
2017-10-17,857.2815302920852
2017-10-18,849.8727704505347
2017-10-19,854.0176131178248
2017-10-20,858.8358171792769
2017-10-23,846.004741637911
2017-10-24,844.6316147722304
2017-10-25,845.7826441381425
2017-10-26,850.3511933890321
2017-10-27,859.2575488484842
2017-10-30,863.4334621829329
2017-10-31,860.970345144449
2017-11-01,866.5820548333112
2017-11-02,863.2421531936113
2017-11-03,867.3916868265525
2017-11-06,878.7164367579642
2017-11-07,876.1124449083889
2017-11-08,877.5885601247365
2017-11-09,877.7312422466174
2017-11-10,874.8506358063012
2017-11-13,875.6874137198553
2017-11-14,870.6645654567125
2017-11-15,861.8396116788613
2017-11-16,864.0220911421649
2017-11-17,863.3139071757315
2017-11-20,855.7633827219546
2017-11-21,851.8125950773855
2017-11-22,851.5261872477843
2017-11-23,850.8880097093554
2017-11-24,844.1406474593886
2017-11-27,850.9839770042144
2017-11-28,857.5628462612365
2017-11-29,861.3739155925807
2017-11-30,857.7279700319369
2017-12-01,861.8250325965156
2017-12-04,872.6007311846346
2017-12-05,870.0725307196334
2017-12-06,868.4712614017706
2017-12-07,871.9676325902208
2017-12-08,874.8476807422046
2017-12-11,871.754287733109
2017-12-12,880.5862379298006
2017-12-13,872.6595922457382
2017-12-14,869.4873466246049
2017-12-15,870.2263609857667
2017-12-18,879.3296475267032
2017-12-19,879.7513934221075
2017-12-20,875.7201189709732
2017-12-21,875.9938343945329
2017-12-22,877.9184448131791
2017-12-25,870.2924948435948
2017-12-26,871.4792710120431
2017-12-27,872.5115718913594
2017-12-28,873.4103759168225
2017-12-29,868.3188763903253
2018-01-01,868.1947752659504
2018-01-02,862.4920051428692
2018-01-03,871.4250969121758
2018-01-04,872.5035552758698
2018-01-05,875.3305929243355
2018-01-08,884.8634091021955
2018-01-09,884.9107673992867
2018-01-10,883.9145895507345
2018-01-11,883.3907980138852
2018-01-12,876.104993113818
2018-01-15,889.2193721293683
2018-01-16,897.4140114818017
2018-01-17,898.850048532807
2018-01-18,899.1822728486684
2018-01-19,900.2976122751777
2018-01-22,891.9029277616222
2018-01-23,890.4984673173492
2018-01-24,881.6548113285767
2018-01-25,879.4183768881061
2018-01-26,884.3340946822691
2018-01-29,893.0720027285494
2018-01-30,895.6388225867212
2018-01-31,896.1190288080286
2018-02-01,892.525377890701
2018-02-02,894.9175305742709
2018-02-05,887.69083723341
2018-02-06,881.8651842149064
2018-02-07,879.1738280175966
2018-02-08,877.7289304706089
2018-02-09,878.4207156224766
2018-02-12,879.4748345840457
2018-02-13,873.3956990713568
2018-02-14,870.7164074067904
2018-02-15,876.4916069389803
2018-02-16,878.6742988147171
2018-02-19,886.2652677336802
2018-02-20,888.877334935817
2018-02-21,888.8273761605911
2018-02-22,891.7254331498377
2018-02-23,893.380791088067
2018-02-26,890.7085096773264
2018-02-27,893.0873804568404
2018-02-28,890.8915631853374
2018-03-01,889.5236867535751
2018-03-02,880.0561161648457
2018-03-05,875.0766303142145
2018-03-06,877.3431146424773
2018-03-07,879.2694960995209
2018-03-08,900.8405907670797
2018-03-09,901.4506268373598
2018-03-12,935.1331016731353
2018-03-13,928.2081687960064
2018-03-14,931.3184061678147
2018-03-15,933.923131380955
2018-03-16,937.0282378784214
2018-03-19,924.1682526664613
2018-03-20,929.9341308136663
2018-03-21,934.257302008955
2018-03-22,944.5878147174105
2018-03-23,940.677116210279
2018-03-26,945.2832723723824
2018-03-27,962.1261863260672
2018-03-28,961.3040872655407
2018-03-29,960.8930853347109
2018-03-30,960.8930853347109
2018-04-02,945.7264990502404
2018-04-03,950.9966950572865
