Date,BTC
2017-12-13,16450.01
2017-12-14,16327.5
2017-12-15,16932.13
2017-12-16,18323.52
2017-12-17,19070.39
2017-12-18,18947.5
2017-12-19,18321.69
2017-12-20,17084.18
2017-12-21,16045.94
2017-12-22,14817.35
2017-12-23,14314.4
2017-12-24,14385.36
2017-12-25,14031.5
2017-12-26,14837.87
2017-12-27,15577.25
2017-12-28,14930.06
2017-12-29,14410.54
2017-12-30,13495.45
2017-12-31,13259.95
2018-01-01,13661.7
2018-01-02,14061.19
2018-01-03,14917.31
2018-01-04,15149.65
2018-01-05,16035.84
2018-01-06,17033
2018-01-07,16655.99
2018-01-08,15586.99
2018-01-09,14701.75
2018-01-10,14651.75
2018-01-11,14071.89
2018-01-12,13536.54
2018-01-13,14013.54
2018-01-14,13922.89
2018-01-15,13621.28
2018-01-16,12494.55
2018-01-17,11302.54
2018-01-18,11250.72
2018-01-19,11425.86
2018-01-20,12171.91
2018-01-21,12170.93
2018-01-22,11183.93
2018-01-23,10829.19
2018-01-24,11126.01
2018-01-25,11279.08
2018-01-26,11124.64
2018-01-27,11270.14
2018-01-28,11566.06
2018-01-29,11424.1
2018-01-30,10566.81
2018-01-31,10062.3
2018-02-01,9582.29
2018-02-02,8924.64
2018-02-03,9031.86
2018-02-04,8708.11
2018-02-05,7544.87
2018-02-06,7318.1
2018-02-07,7666.3
2018-02-08,7927.49
2018-02-09,8484.4
2018-02-10,8634.58
2018-02-11,8318.63
2018-02-12,8488.13
2018-02-13,8711
2018-02-14,9006.99
2018-02-15,9761.01
2018-02-16,10117.58
2018-02-17,10652.56
2018-02-18,10766.56
2018-02-19,10801.8
2018-02-20,11202.45
2018-02-21,10846.08
2018-02-22,10151.04
2018-02-23,9998.58
2018-02-24,9924.41
2018-02-25,9647.28
2018-02-26,9964.78
2018-02-27,10448.15
2018-02-28,10440.65
2018-03-01,10616.18
2018-03-02,10975.18
2018-03-03,11239
2018-03-04,11462.34
2018-03-05,11452.48
2018-03-06,11074.14
2018-03-07,10318.02
2018-03-08,9603.05
2018-03-09,9261.93
2018-03-10,9012.96
2018-03-11,9165.09
2018-03-12,9327.53
2018-03-13,9136.04
2018-03-14,8677.26
2018-03-15,8233.75
2018-03-16,8263.02
2018-03-17,8060.91
2018-03-18,8033.2
2018-03-19,8401.25
2018-03-20,8757.52
2018-03-21,8905.15
2018-03-22,8800.36
2018-03-23,8812.71
2018-03-24,8733.44
2018-03-25,8501.94
2018-03-26,8301.78
2018-03-27,7970.68
2018-03-28,7862.06
2018-03-29,7510.31
2018-03-30,6968.88
2018-03-31,6889.47
2018-04-01,6872.86
2018-04-02,6934.54
2018-04-03,7234.52
2018-04-04,7108.11
2018-04-05,6785.82
2018-04-06,6699.7
2018-04-07,6766.28
2018-04-08,6966.06
2018-04-09,6904.93
2018-04-10,6809.27
2018-04-11,6888.44
2018-04-12,7432.36
2018-04-13,7910.36
2018-04-14,7952.7
2018-04-15,8186.72
2018-04-16,8209.83
2018-04-17,7972.78
2018-04-18,8031.86
2018-04-19,8222.92
2018-04-20,8569.52
2018-04-21,8893.8
2018-04-22,8859.46
2018-04-23,8872.17
2018-04-24,9297.49
2018-04-25,9256.5
2018-04-26,9071.16
2018-04-27,9099.94
2018-04-28,9137.77
2018-04-29,9373.48
2018-04-30,9319.69
2018-05-01,9156.14
2018-05-02,9144.45
2018-05-03,9479.5
2018-05-04,9716.79
2018-05-05,9762.3
2018-05-06,9724.86
2018-05-07,9490.51
2018-05-08,9267.12
2018-05-09,9241.7
2018-05-10,9163.84
2018-05-11,8716.12
2018-05-12,8447.52
2018-05-13,8589.25
2018-05-14,8690.65
2018-05-15,8579.89
2018-05-16,8411.78
2018-05-17,8207.8
2018-05-18,8157.95
2018-05-19,8241.48
2018-05-20,8380.98
2018-05-21,8464.61
2018-05-22,8192.72
2018-05-23,7747.04
2018-05-24,7548.44
2018-05-25,7529.44
2018-05-26,7404
2018-05-27,7342.32
2018-05-28,7230.57
2018-05-29,7290.98
2018-05-30,7422.56
2018-05-31,7433.97
2018-06-01,7505.45
2018-06-02,7579.96
2018-06-03,7677.14
2018-06-04,7603.88
2018-06-05,7556.38
2018-06-06,7637.94
2018-06-07,7673.59
2018-06-08,7653.7
2018-06-09,7558.55
2018-06-10,7140.08
2018-06-11,6830.97
2018-06-12,6719.21
2018-06-13,6431.74
2018-06-14,6475.92
2018-06-15,6521.28
2018-06-16,6442.23
2018-06-17,6468.87
2018-06-18,6580.66
2018-06-19,6725.75
2018-06-20,6750.01
2018-06-21,6740.4
2018-06-22,6387.98
2018-06-23,6116.28
2018-06-24,6165.37
2018-06-25,6202.82
2018-06-26,6162.95
2018-06-27,6104.63
2018-06-28,5994.39
2018-06-29,6028.95
2018-06-30,6298.43
2018-07-01,6368.76
2018-07-02,6477.66
2018-07-03,6558.94
2018-07-04,6545.68
2018-07-05,6558.53
2018-07-06,6569.41
2018-07-07,6680.3
2018-07-08,6731.03
2018-07-09,6686.68
2018-07-10,6488.21
2018-07-11,6344.8
2018-07-12,6314.96
2018-07-13,6232.04
2018-07-14,6229.03
2018-07-15,6298.62
2018-07-16,6541.08
2018-07-17,7019.81
2018-07-18,7347.83
2018-07-19,7429.65
2018-07-20,7402.6
2018-07-21,7370.38
2018-07-22,7403.68
2018-07-23,7558.54
2018-07-24,8059.97
2018-07-25,8287.18
2018-07-26,8050.61
2018-07-27,8055.17
2018-07-28,8208.04
2018-07-29,8224.82
2018-07-30,8189.51
2018-07-31,7943.86
2018-08-01,7664.64
2018-08-02,7570.81
2018-08-03,7477.38
2018-08-04,7213.49
2018-08-05,7019.57
2018-08-06,6981.48
2018-08-07,6825.74
2018-08-08,6500.63
2018-08-09,6414.29
2018-08-10,6342.49
2018-08-11,6190.24
2018-08-12,6276.31
2018-08-13,6282.39
2018-08-14,6224.23
2018-08-15,6234.2
2018-08-16,6293.72
2018-08-17,6447.51
2018-08-18,6488.77
2018-08-19,6440.19
2018-08-20,6372.87
2018-08-21,6370.64
2018-08-22,6419.15
2018-08-23,6442.88
2018-08-24,6608.93
2018-08-25,6712.43
2018-08-26,6718.87
2018-08-27,6808.23
2018-08-28,6994.7
2018-08-29,7056.07
2018-08-30,7009.4
2018-08-31,6999.48
2018-09-01,7104.58
2018-09-02,7243.24
2018-09-03,7277.58
2018-09-04,7311.94
2018-09-05,7018.88
2018-09-06,6586.42
2018-09-07,6448.37
2018-09-08,6289.66
2018-09-09,6208.65
2018-09-10,6270.49
2018-09-11,6290.05
2018-09-12,6302.48
2018-09-13,6405.92
2018-09-14,6483.91
2018-09-15,6501.3
2018-09-16,6509.88
2018-09-17,6375.74
2018-09-18,6292.01
2018-09-19,6360.47
2018-09-20,6440.7
2018-09-21,6621.22
2018-09-22,6731.39
2018-09-23,6707.77
2018-09-24,6641.87
2018-09-25,6505.26
2018-09-26,6445.25
2018-09-27,6573.01
2018-09-28,6646.95
2018-09-29,6593
2018-09-30,6587.21
2018-10-01,6584.33
2018-10-02,6536.07
2018-10-03,6479.35
2018-10-04,6503.12
2018-10-05,6565.48
2018-10-06,6565.04
2018-10-07,6562.79
2018-10-08,6591.2
2018-10-09,6597.27
2018-10-10,6555.35
2018-10-11,6337.37
2018-10-12,6169.49
2018-10-13,6193.2
2018-10-14,6193.14
2018-10-15,6313.7
2018-10-16,6450.02
2018-10-17,6448.88
2018-10-18,6418.13
2018-10-19,6389.74
2018-10-20,6399.96
2018-10-21,6415.01
2018-10-22,6411.39
2018-10-23,6402.82
2018-10-24,6405.37
2018-10-25,6403.94
2018-10-26,6399.74
2018-10-27,6406.88
2018-10-28,6406.62
2018-10-29,6336.04
2018-10-30,6267.99
2018-10-31,6286.98
2018-11-01,6324.41
2018-11-02,6347.66
2018-11-03,6343
2018-11-04,6381.62
2018-11-05,6416.6
2018-11-06,6426.24
2018-11-07,6474.25
2018-11-08,6455.06
2018-11-09,6367.06
2018-11-10,6337.65
2018-11-11,6354.64
2018-11-12,6341.1
2018-11-13,6289.54
2018-11-14,5926.66
2018-11-15,5591.17
2018-11-16,5551.25
2018-11-17,5512.65
2018-11-18,5533.48
2018-11-19,5147.35
2018-11-20,4544.64
2018-11-21,4450.6
2018-11-22,4409.91
2018-11-23,4280.35
2018-11-24,4035.41
2018-11-25,3860.24
2018-11-26,3833.92
2018-11-27,3750.47
2018-11-28,3995.39
2018-11-29,4234.9
2018-11-30,4112.68
2018-12-01,4057.87
2018-12-02,4120.77
2018-12-03,3969.11
2018-12-04,3870.31
2018-12-05,3800.25
2018-12-06,3567.12
2018-12-07,3408.84
2018-12-08,3389.61
2018-12-09,3463.74
2018-12-10,3468.34
2018-12-11,3379.99
2018-12-12,3391.99
2018-12-13,3347.78
2018-12-14,3229.33
2018-12-15,3188.29
2018-12-16,3187.63
2018-12-17,3346.59
2018-12-18,3583.28
2018-12-19,3675.54
2018-12-20,3878.75
2018-12-21,3957.34
2018-12-22,3912.1
2018-12-23,3964.88
2018-12-24,3990.6
2018-12-25,3908.16
2018-12-26,3795.89
2018-12-27,3701.82
2018-12-28,3739.79
2018-12-29,3807.8
2018-12-30,3782.96
2018-12-31,3765.6
2019-01-01,3760.12
2019-01-02,3857.84
2019-01-03,3839.46
2019-01-04,3803.98
2019-01-05,3810.23
2019-01-06,3920.88
2019-01-07,4023.84
2019-01-08,4000.93
2019-01-09,4000.37
2019-01-10,3816.74
2019-01-11,3630.74
2019-01-12,3625.48
2019-01-13,3567.09
2019-01-14,3590.66
2019-01-15,3620.61
2019-01-16,3594.72
2019-01-17,3625.7
2019-01-18,3624.06
2019-01-19,3645.59
2019-01-20,3609.15
2019-01-21,3535.03
2019-01-22,3555.56
2019-01-23,3565.43
2019-01-24,3562.06
2019-01-25,3564.94
2019-01-26,3558.06
2019-01-27,3544.45
2019-01-28,3481.72
2019-01-29,3415.08
2019-01-30,3418.37
2019-01-31,3425.85
2019-02-01,3424.26
2019-02-02,3450.87
2019-02-03,3440.33
2019-02-04,3412.32
2019-02-05,3421.34
2019-02-06,3398.22
2019-02-07,3362.23
2019-02-08,3491.43
2019-02-09,3622.88
2019-02-10,3636.7
2019-02-11,3621.23
2019-02-12,3589.47
2019-02-13,3581.03
2019-02-14,3567.7
2019-02-15,3563.38
2019-02-16,3573.11
2019-02-17,3602.76
2019-02-18,3748.44
2019-02-19,3880.6
2019-02-20,3913.36
2019-02-21,3918.72
2019-02-22,3920.65
2019-02-23,4027.1
2019-02-24,3923.51
2019-02-25,3775.28
2019-02-26,3805.98
2019-02-27,3797.1
2019-02-28,3795.79
2019-03-01,3799.65
2019-03-02,3808.76
2019-03-03,3800.08
2019-03-04,3744.18
2019-03-05,3772.15
2019-03-06,3848.45
2019-03-07,3853.95
2019-03-08,3849.98
2019-03-09,3880.85
2019-03-10,3908.26
2019-03-11,3874.56
2019-03-12,3855.36
2019-03-13,3854.83
2019-03-14,3852.77
2019-03-15,3879.37
2019-03-16,3946.56
2019-03-17,3977.75
2019-03-18,3967.55
2019-03-19,3985.04
2019-03-20,4016.67
2019-03-21,4004.09
2019-03-22,3978.7
2019-03-23,3982.3
2019-03-24,3976.26
2019-03-25,3940
2019-03-26,3916.29
2019-03-27,3974.04
2019-03-28,4018.87
2019-03-29,4051.12
2019-03-30,4092.46
2019-03-31,4093.47
2019-04-01,4113.7
2019-04-02,4517.5
2019-04-03,4937.92
2019-04-04,4942.2
2019-04-05,4973.96
2019-04-06,5041.71
2019-04-07,5120
2019-04-08,5242.71
2019-04-09,5241.32
2019-04-10,5257.2
2019-04-11,5181.14
2019-04-12,5058.58
2019-04-13,5069.88
2019-04-14,5113.36
2019-04-15,5095.02
2019-04-16,5115.08
2019-04-17,5216.72
2019-04-18,5256.14
2019-04-19,5285.81
2019-04-20,5304.9
2019-04-21,5309.69
2019-04-22,5343.86
2019-04-23,5460.23
2019-04-24,5486.97
2019-04-25,5287.13
2019-04-26,5143.87
2019-04-27,5163.84
2019-04-28,5165.9
2019-04-29,5155.76
2019-04-30,5210.6
2019-05-01,5295.64
2019-05-02,5353.87
2019-05-03,5521.93
2019-05-04,5712.31
2019-05-05,5740.9
2019-05-06,5701.23
2019-05-07,5717.43
2019-05-08,5845.7
2019-05-09,6050.06
2019-05-10,6249.77
2019-05-11,6778.62
2019-05-12,7098.71
2019-05-13,7399.48
2019-05-14,7903.84
2019-05-15,8100.2
2019-05-16,8046.13
2019-05-17,7622.41
2019-05-18,7310.67
2019-05-19,7730.01
2019-05-20,8103.41
2019-05-21,7978.32
2019-05-22,7791.03
2019-05-23,7756.18
2019-05-24,7941.76
2019-05-25,8034.83
2019-05-26,8406.97
2019-05-27,8760.26
2019-05-28,8744.43
2019-05-29,8690.15
2019-05-30,8471.1
2019-05-31,8415.65
2019-06-01,8556.69
2019-06-02,8647.97
2019-06-03,8423.5
2019-06-04,7892.28
2019-06-05,7729.9
2019-06-06,7796.1
2019-06-07,7904.25
2019-06-08,7968.35
2019-06-09,7783.51
2019-06-10,7825.37
2019-06-11,7969.01
2019-06-12,8047.05
2019-06-13,8204.64
2019-06-14,8465.09
2019-06-15,8778.44
2019-06-16,8919.49
2019-06-17,9158.84
2019-06-18,9213.52
2019-06-19,9182.24
2019-06-20,9406.63
2019-06-21,9878.56
2019-06-22,10443.9
2019-06-23,10747.3
2019-06-24,10929.47
2019-06-25,11394.04
2019-06-26,12341.95
2019-06-27,12041.16
2019-06-28,11761.25
2019-06-29,12118.46
2019-06-30,11315.8
2019-07-01,10671.23
2019-07-02,10710.89
2019-07-03,11406.68
2019-07-04,11559.85
2019-07-05,11074.67
2019-07-06,11121.5
2019-07-07,11359.89
2019-07-08,11887.79
2019-07-09,12432.62
2019-07-10,12335.44
2019-07-11,11725.35
2019-07-12,11580.16
2019-07-13,11594.31
2019-07-14,10785.22
2019-07-15,10527.3
2019-07-16,10144.57
2019-07-17,9566.4
2019-07-18,10178.57
2019-07-19,10593.41
2019-07-20,10648.31
2019-07-21,10680.92
2019-07-22,10464.54
2019-07-23,10091.43
2019-07-24,9817.83
2019-07-25,9832.79
2019-07-26,9865.45
2019-07-27,9660.65
2019-07-28,9503.2
2019-07-29,9518.5
2019-07-30,9548.99
2019-07-31,9844.52
2019-08-01,10256.36
2019-08-02,10473.1
2019-08-03,10675.52
2019-08-04,10904.24
2019-08-05,11393.48
2019-08-06,11635.31
2019-08-07,11724.5
2019-08-08,11982
2019-08-09,11922.46
2019-08-10,11570.87
2019-08-11,11413.06
2019-08-12,11468.31
2019-08-13,11127.59
2019-08-14,10442.62
2019-08-15,10162.21
2019-08-16,10331.14
2019-08-17,10291.4
2019-08-18,10270.47
2019-08-19,10623.15
2019-08-20,10849.76
2019-08-21,10447.9
2019-08-22,10118.01
2019-08-23,10261.23
2019-08-24,10279.85
2019-08-25,10143.23
2019-08-26,10248.86
2019-08-27,10266.31
2019-08-28,9945.93
2019-08-29,9610.6
2019-08-30,9540.37
2019-08-31,9593.8
2019-09-01,9691.79
2019-09-02,10079.91
2019-09-03,10509.9
2019-09-04,10611
2019-09-05,10583.88
2019-09-06,10445.27
2019-09-07,10401.06
2019-09-08,10450.18
2019-09-09,10362.91
2019-09-10,10209.55
2019-09-11,10132.2
2019-09-12,10293.9
2019-09-13,10398.63
2019-09-14,10367.91
2019-09-15,10338.42
2019-09-16,10287.71
2019-09-17,10228.43
2019-09-18,10178.39
2019-09-19,10221.5
2019-09-20,10229.2
2019-09-21,10080.87
2019-09-22,10008.9
2019-09-23,9864.62
2019-09-24,9116.77
2019-09-25,8490.26
2019-09-26,8254.15
2019-09-27,8132.29
2019-09-28,8206.93
2019-09-29,8137.01
2019-09-30,8184.79
2019-10-01,8318.76
2019-10-02,8358.91
2019-10-03,8316.57
2019-10-04,8201.28
2019-10-05,8154.95
2019-10-06,8007.29
2019-10-07,8040.78
2019-10-08,8199.53
2019-10-09,8385.18
2019-10-10,8587.5
2019-10-11,8427.91
2019-10-12,8290.76
2019-10-13,8297.09
2019-10-14,8322.74
2019-10-15,8263.21
2019-10-16,8079.59
2019-10-17,8035.86
2019-10-18,8016.18
2019-10-19,7958.8
2019-10-20,8098.68
2019-10-21,8224.04
2019-10-22,8118.92
2019-10-23,7749.25
2019-10-24,7453.7
2019-10-25,8050.86
2019-10-26,8962.06
2019-10-27,9407.97
2019-10-28,9391.57
2019-10-29,9330.22
2019-10-30,9301.37
2019-10-31,9158.49
2019-11-01,9202.39
2019-11-02,9279.64
2019-11-03,9255.88
2019-11-04,9312.54
2019-11-05,9369.85
2019-11-06,9333.21
2019-11-07,9273.12
2019-11-08,8984.4
2019-11-09,8788.86
2019-11-10,8920.12
2019-11-11,8875.11
2019-11-12,8768.68
2019-11-13,8791.27
2019-11-14,8699.93
2019-11-15,8548.29
2019-11-16,8473.94
2019-11-17,8497.08
2019-11-18,8342.72
2019-11-19,8150.49
2019-11-20,8106.38
2019-11-21,7853.61
2019-11-22,7452.16
2019-11-23,7307.26
2019-11-24,7119.35
2019-11-25,7017.96
2019-11-26,7147.36
2019-11-27,7348.56
2019-11-28,7482.55
2019-11-29,7599.46
2019-11-30,7661.31
2019-12-01,7485.16
2019-12-02,7359.79
2019-12-03,7305.33
2019-12-04,7250.29
2019-12-05,7298.47
2019-12-06,7469.97
2019-12-07,7522.62
2019-12-08,7513.46
2019-12-09,7432.39
2019-12-10,7283.23
2019-12-11,7217.42
2019-12-12,7198.66
2019-12-13,7222.94
2019-12-14,7162.45
2019-12-15,7091.26
2019-12-16,6998.64
2019-12-17,6750.42
2019-12-18,6952.78
2019-12-19,7220.07
2019-12-20,7173.68
2019-12-21,7170.77
2019-12-22,7331.23
2019-12-23,7415.72
2019-12-24,7285.97
2019-12-25,7225.68
2019-12-26,7195.99
2019-12-27,7221.94
2019-12-28,7275.99
2019-12-29,7342.76
2019-12-30,7301.99
2019-12-31,7195.55
2020-01-01,7173.52
2020-01-02,7064.62
2020-01-03,7144.74
2020-01-04,7344.79
2020-01-05,7353.69
2020-01-06,7563.3
2020-01-07,7963.45
2020-01-08,8103.49
2020-01-09,7931.85
2020-01-10,8006.35
2020-01-11,8108.29
2020-01-12,8100.8
2020-01-13,8144.51
2020-01-14,8464.46
2020-01-15,8816.54
2020-01-16,8762.28
2020-01-17,8806.72
2020-01-18,8903.61
2020-01-19,8803.6
2020-01-20,8664.28
2020-01-21,8678.86
2020-01-22,8694
2020-01-23,8521.44
2020-01-24,8408.97
2020-01-25,8384.23
2020-01-26,8466.31
2020-01-27,8750.8
2020-01-28,9148.3
2020-01-29,9342.09
2020-01-30,9400.01
2020-01-31,9425.05
2020-02-01,9359.43
2020-02-02,9354.48
2020-02-03,9308.73
2020-02-04,9228.31
2020-02-05,9393.17
2020-02-06,9688.42
2020-02-07,9786.71
2020-02-08,9861.06
2020-02-09,10040.84
2020-02-10,10013.89
2020-02-11,10066.09
2020-02-12,10315.28
2020-02-13,10295.37
2020-02-14,10306.15
2020-02-15,10141.73
2020-02-16,9917.84
2020-02-17,9820.12
2020-02-18,9952.31
2020-02-19,9893.31
2020-02-20,9604.53
2020-02-21,9654.45
2020-02-22,9682.13
2020-02-23,9818.96
2020-02-24,9817.33
2020-02-25,9488.07
2020-02-26,9044.82
2020-02-27,8797.44
2020-02-28,8762.95
2020-02-29,8618.57
2020-03-01,8528.35
2020-03-02,8723.15
2020-03-03,8836.4
2020-03-04,8758.81
2020-03-05,8916.69
2020-03-06,9115.11
2020-03-07,9030.07
2020-03-08,8470.37
2020-03-09,7988.41
2020-03-10,7916.5
2020-03-11,7919
2020-03-12,6417.02
2020-03-13,5268.6
2020-03-14,5406.34
2020-03-15,5261.88
2020-03-16,5201.3
2020-03-17,5193.58
2020-03-18,5378
2020-03-19,5802.65
2020-03-20,6200.22
2020-03-21,6204.66
2020-03-22,6007.87
2020-03-23,6158.91
2020-03-24,6638.24
2020-03-25,6733.72
2020-03-26,6727.67
2020-03-27,6569.58
2020-03-28,6316.42
2020-03-29,6067.64
2020-03-30,6144.71
2020-03-31,6419.85
2020-04-01,6548.98
2020-04-02,6736.6
2020-04-03,6775.17
2020-04-04,6811.9
2020-04-05,6828.99
2020-04-06,7062.8
2020-04-07,7273.55
2020-04-08,7286.5
2020-04-09,7332.25
2020-04-10,7084.68
2020-04-11,6883.19
2020-04-12,6899.4
2020-04-13,6886.45
2020-04-14,6873.06
2020-04-15,6752.82
2020-04-16,6870.85
2020-04-17,7075.3
2020-04-18,7148.03
2020-04-19,7194.34
2020-04-20,6983.06
2020-04-21,6847.65
2020-04-22,6996.33
2020-04-23,7315.82
2020-04-24,7505.53
2020-04-25,7535.43
2020-04-26,7631.26
2020-04-27,7751.4
2020-04-28,7778.05
2020-04-29,8279.16
2020-04-30,8716.19
2020-05-01,8736.11
2020-05-02,8909.79
2020-05-03,8948.04
2020-05-04,8900.87
2020-05-05,8961.12
2020-05-06,9098.32
2020-05-07,9585.93
2020-05-08,9908.63
2020-05-09,9674.38
2020-05-10,9138.73
2020-05-11,8655.97
2020-05-12,8699.76
2020-05-13,9073.54
2020-05-14,9558.09
2020-05-15,9554.57
2020-05-16,9351.89
2020-05-17,9531.01
2020-05-18,9701.48
2020-05-19,9758.52
2020-05-20,9650.73
2020-05-21,9287.83
2020-05-22,9116.6
2020-05-23,9177.31
2020-05-24,8950.71
2020-05-25,8811
2020-05-26,8874.78
2020-05-27,9028.16
2020-05-28,9396.24
2020-05-29,9505.61
2020-05-30,9566.91
2020-05-31,9576.99
2020-06-01,9831.42
2020-06-02,9868.82
2020-06-03,9596.32
2020-06-04,9731.75
2020-06-05,9707.24
2020-06-06,9646.42
2020-06-07,9715.88
2020-06-08,9772.75
2020-06-09,9784.88
2020-06-10,9838.73
2020-06-11,9581.41
2020-06-12,9367.2
2020-06-13,9472.41
2020-06-14,9404.46
2020-06-15,9382.02
2020-06-16,9482.31
2020-06-17,9495.2
2020-06-18,9421.32
2020-06-19,9343.57
2020-06-20,9333.74
2020-06-21,9325.53
2020-06-22,9489.61
2020-06-23,9657.06
2020-06-24,9455.05
2020-06-25,9264.84
2020-06-26,9200.26
2020-06-27,9083.42
2020-06-28,9063.76
2020-06-29,9155.17
2020-06-30,9165.62
2020-07-01,9189.28
2020-07-02,9165.27
2020-07-03,9077.38
2020-07-04,9102.64
2020-07-05,9110.95
2020-07-06,9213.96
2020-07-07,9302.71
2020-07-08,9349.5
2020-07-09,9341.04
2020-07-10,9265.48
2020-07-11,9264.48
2020-07-12,9271.04
2020-07-13,9271.79
2020-07-14,9248.06
2020-07-15,9223.67
2020-07-16,9161.94
2020-07-17,9144.65
2020-07-18,9166.62
2020-07-19,9196.39
2020-07-20,9190.55
2020-07-21,9280.56
2020-07-22,9467.75
2020-07-23,9578.91
2020-07-24,9583.73
2020-07-25,9630.76
2020-07-26,9828.89
2020-07-27,10496.57
2020-07-28,10991.87
2020-07-29,11025.47
2020-07-30,11114.47
2020-07-31,11234.58
2020-08-01,11585.4
2020-08-02,11443.67
2020-08-03,11154.34
2020-08-04,11214.72
2020-08-05,11475.87
2020-08-06,11765.31
2020-08-07,11690.73
2020-08-08,11693.13
2020-08-09,11731.78
2020-08-10,11796.16
2020-08-11,11649.87
2020-08-12,11484.17
2020-08-13,11684.74
2020-08-14,11787.97
2020-08-15,11819.5
2020-08-16,11886.59
2020-08-17,12109.96
2020-08-18,12131.04
2020-08-19,11857.53
2020-08-20,11813.3
2020-08-21,11700.27
2020-08-22,11606.43
2020-08-23,11666.89
2020-08-24,11706.58
2020-08-25,11544.1
2020-08-26,11399
2020-08-27,11400.79
2020-08-28,11435.71
2020-08-29,11507.41
2020-08-30,11597.14
2020-08-31,11689.46
2020-09-01,11794
2020-09-02,11662.74
2020-09-03,10783.35
2020-09-04,10314.6
2020-09-05,10314.52
2020-09-06,10214.71
2020-09-07,10319.73
2020-09-08,10254.04
2020-09-09,10179.44
2020-09-10,10289.93
2020-09-11,10375.41
2020-09-12,10425.17
2020-09-13,10394.28
2020-09-14,10510.11
2020-09-15,10735.2
2020-09-16,10874.04
2020-09-17,10952.74
2020-09-18,10940.94
2020-09-19,11009.51
2020-09-20,11003.86
2020-09-21,10671.19
2020-09-22,10476.8
2020-09-23,10388.54
2020-09-24,10492.84
2020-09-25,10719.12
2020-09-26,10714.26
2020-09-27,10755.93
2020-09-28,10737.08
2020-09-29,10768.3
2020-09-30,10810.41
2020-10-01,10700.58
2020-10-02,10598.79
2020-10-03,10565.52
2020-10-04,10614.39
2020-10-05,10736.18
2020-10-06,10701.89
2020-10-07,10638.98
2020-10-08,10802.06
2020-10-09,10996.25
2020-10-10,11183.33
2020-10-11,11342.25
2020-10-12,11458.96
2020-10-13,11484.45
2020-10-14,11429.27
2020-10-15,11469.76
2020-10-16,11419.63
2020-10-17,11349.24
2020-10-18,11444.46
2020-10-19,11641.37
2020-10-20,11843.75
2020-10-21,12368.44
2020-10-22,12900.22
2020-10-23,12966.58
2020-10-24,13036.54
2020-10-25,13085.27
2020-10-26,13057.92
2020-10-27,13360.75
2020-10-28,13463.41
2020-10-29,13373.64
2020-10-30,13520.18
2020-10-31,13690.19
2020-11-01,13785.24
2020-11-02,13666.41
2020-11-03,13806.2
2020-11-04,14104.48
2020-11-05,14887.85
2020-11-06,15605.75
2020-11-07,15222.93
2020-11-08,15165.91
2020-11-09,15417.52
2020-11-10,15332.45
2020-11-11,15513.01
2020-11-12,16003.51
2020-11-13,16319.62
2020-11-14,16214.05
2020-11-15,16032.18
2020-11-16,16352.56
2020-11-17,17207.04
2020-11-18,17739.56
2020-11-19,17808.5
2020-11-20,18251.4
2020-11-21,18703.98
2020-11-22,18583.36
2020-11-23,18413.13
2020-11-24,18784.2
2020-11-25,18955.33
2020-11-26,17951.21
2020-11-27,17165.39
2020-11-28,17448.62
2020-11-29,17968.16
2020-11-30,18955.48
2020-12-01,19255.63
2020-12-02,19011.52
2020-12-03,19339.91
2020-12-04,19057.63
2020-12-05,18911.81
2020-12-06,19271.36
2020-12-07,19281.84
2020-12-08,18752.82
2020-12-09,18438.58
2020-12-10,18402.47
2020-12-11,18146.1
2020-12-12,18430.36
2020-12-13,18991.41
2020-12-14,19219.17
2020-12-15,19358.16
2020-12-16,20403.56
2020-12-17,22097.51
2020-12-18,22985.98
2020-12-19,23497.6
2020-12-20,23669.32
2020-12-21,23112.17
2020-12-22,23282.35
2020-12-23,23528.78
2020-12-24,23478.29
2020-12-25,24220.32
2020-12-26,25594.34
2020-12-27,26369.38
2020-12-28,26651.88
2020-12-29,27203.95
2020-12-30,28131.61
2020-12-31,28946.48
2021-01-01,29209.33
2021-01-02,30816.95
2021-01-03,32654.85
2021-01-04,32562.74
2021-01-05,33037.39
2021-01-06,35459.99
2021-01-07,38193.28
2021-01-08,40088.83
2021-01-09,40464.55
2021-01-10,39220.16
2021-01-11,36814
2021-01-12,34745.68
2021-01-13,35717.57
2021-01-14,38269.35
2021-01-15,37961.98
2021-01-16,36396.4
2021-01-17,35924.85
2021-01-18,36236.47
2021-01-19,36296.68
2021-01-20,35734.91
2021-01-21,33178.65
2021-01-22,31926.76
2021-01-23,32563.91
2021-01-24,32214.25
2021-01-25,32298.06
2021-01-26,32406.55
2021-01-27,31478.93
2021-01-28,31957.54
2021-01-29,33875.28
2021-01-30,34295.61
2021-01-31,33731.6
2021-02-01,33341.54
2021-02-02,34522.66
2021-02-03,36596.41
2021-02-04,37342.64
2021-02-05,37656.19
2021-02-06,38793.11
2021-02-07,39076.91
2021-02-08,42662.31
2021-02-09,46476.46
2021-02-10,45683.01
2021-02-11,46428.98
2021-02-12,47720.27
2021-02-13,47330.59
2021-02-14,47945.49
2021-02-15,48301.24
2021-02-16,48556.59
2021-02-17,50673.7
2021-02-18,51879.97
2021-02-19,53787.17
2021-02-20,55958.63
2021-02-21,56710.79
2021-02-22,55833.28
