Date,EM EQUAL WEIGHTED
2003-06-04,1329.6608179218772
2003-06-05,1342.438115450213
2003-06-06,1347.8084852855748
2003-06-09,1352.3894882725895
2003-06-10,1350.231764007624
2003-06-11,1355.4857325378453
2003-06-12,1367.6761141407408
2003-06-13,1376.3928971852965
2003-06-16,1384.5425810286338
2003-06-17,1403.3621955518215
2003-06-18,1399.5691906111176
2003-06-19,1405.7245666567117
2003-06-20,1401.9980816238856
2003-06-23,1385.937056325249
2003-06-24,1378.1389144625873
2003-06-25,1389.6691321876106
2003-06-26,1384.2062448695267
2003-06-27,1391.8838147102092
2003-06-30,1389.9992436022185
2003-07-01,1404.4798419203883
2003-07-02,1421.7296688380723
2003-07-03,1431.1373728844362
2003-07-04,1438.6439790532945
2003-07-07,1454.3771246235888
2003-07-08,1458.6210722037315
2003-07-09,1458.0203087553466
2003-07-10,1453.4978940558856
2003-07-11,1453.9034240012686
2003-07-14,1475.515682149534
2003-07-15,1471.3661971973613
2003-07-16,1467.1045792885832
2003-07-17,1450.8585227502654
2003-07-18,1447.9514189060785
2003-07-21,1442.6231842476293
2003-07-22,1441.1085687430143
2003-07-23,1439.7390522697337
2003-07-24,1449.3731977972145
2003-07-25,1458.9536643573124
2003-07-28,1469.205723096199
2003-07-29,1462.8543395828124
2003-07-30,1461.3079657693208
2003-07-31,1465.8925837786603
2003-08-01,1470.838740318885
2003-08-04,1469.6798234032478
2003-08-05,1461.0762414777346
2003-08-06,1452.309907677977
2003-08-07,1465.5788896581773
2003-08-08,1469.388726472394
2003-08-11,1478.965000912491
2003-08-12,1486.323169950979
2003-08-13,1503.4622854255265
2003-08-14,1510.945983398444
2003-08-15,1514.7964131592323
2003-08-18,1525.4106493336449
2003-08-19,1525.143873901673
2003-08-20,1527.243380278788
2003-08-21,1543.7339998923717
2003-08-22,1549.2668260528123
2003-08-25,1541.6657308760614
2003-08-26,1538.2418552854228
2003-08-27,1542.4250338749557
2003-08-28,1541.243029252116
2003-08-29,1555.2214816724143
2003-09-01,1568.1499633289882
2003-09-02,1572.769947967089
2003-09-03,1584.1875762611746
2003-09-04,1585.3561647165925
2003-09-05,1590.9678129586378
2003-09-08,1595.2670658862717
2003-09-09,1589.0940040444264
2003-09-10,1584.4115517645441
2003-09-11,1590.7419399105856
2003-09-12,1595.279830482328
2003-09-15,1589.8260457124832
2003-09-16,1601.809016813065
2003-09-17,1604.479063488077
2003-09-18,1603.8984268506933
2003-09-19,1606.9860421063945
2003-09-22,1600.250970374657
2003-09-23,1611.0658824249651
2003-09-24,1624.1279365539513
2003-09-25,1612.8729134410466
2003-09-26,1607.4009284192755
2003-09-29,1603.643031935785
2003-09-30,1603.8929685188987
2003-10-01,1615.0557739809246
2003-10-02,1632.53511030509
2003-10-03,1646.9835698825596
2003-10-06,1669.3748098154954
2003-10-07,1678.7597657364436
2003-10-08,1688.2913300503342
2003-10-09,1709.9026409925482
2003-10-10,1728.8047774031727
2003-10-13,1737.137059541961
2003-10-14,1727.682600843155
2003-10-15,1733.7076544453998
2003-10-16,1749.1141341181988
2003-10-17,1738.8729683377487
2003-10-20,1746.8366434753855
2003-10-21,1743.8223304448568
2003-10-22,1742.3855994541282
2003-10-23,1713.6855378447747
2003-10-24,1715.8015347867222
2003-10-27,1713.6379241799195
2003-10-28,1731.0175856670262
2003-10-29,1737.6716032887732
2003-10-30,1751.5396803757199
2003-10-31,1755.2847686278758
2003-11-03,1780.931336381341
2003-11-04,1790.3776295113387
2003-11-05,1798.2432078584834
2003-11-06,1782.6390133359814
2003-11-07,1790.7265629551828
2003-11-10,1783.9536347518315
2003-11-11,1771.5100622312643
2003-11-12,1780.1936483642094
2003-11-13,1791.7436993040933
2003-11-14,1795.0148481793376
2003-11-17,1773.2429324014204
2003-11-18,1773.440992673079
2003-11-19,1747.9283270200483
2003-11-20,1732.4028720994916
2003-11-21,1740.7971261002256
2003-11-24,1738.7535518217721
2003-11-25,1751.101008260815
2003-11-26,1762.5924051901568
2003-11-27,1761.7585103109611
2003-11-28,1776.058038745462
2003-12-01,1816.2259951245721
2003-12-02,1822.525327794985
2003-12-03,1828.964667505983
2003-12-04,1824.8973926762899
2003-12-05,1823.177540530175
2003-12-08,1826.4384910941758
2003-12-09,1843.2101239869407
2003-12-10,1838.196164752179
2003-12-11,1843.3700914969854
2003-12-12,1857.1782366742505
2003-12-15,1870.2631374733553
2003-12-16,1858.2463569431175
2003-12-17,1845.7471079513782
2003-12-18,1860.2584448017437
2003-12-19,1869.3364302363016
2003-12-22,1882.0245795386902
2003-12-23,1886.3172491225484
2003-12-24,1890.846755935265
2003-12-25,1888.8814003160257
2003-12-26,1897.8229616501162
2003-12-29,1913.4877904449218
2003-12-30,1930.577701658234
2003-12-31,1937.2232455812873
2004-01-01,1940.2224958812717
2004-01-02,1970.0163945011102
2004-01-05,2020.3196652659558
2004-01-06,2012.4585826093669
2004-01-07,2013.6226086415697
2004-01-08,2029.014356180942
2004-01-09,2052.5429206022714
2004-01-12,2048.1158305966965
2004-01-13,2046.9823955558081
2004-01-14,2037.173528933034
2004-01-15,2021.0439912827528
2004-01-16,2010.9674720775076
2004-01-19,2020.7211597531991
2004-01-20,2039.2095627474284
2004-01-21,2032.7344738616653
2004-01-22,2028.943315696106
2004-01-23,2038.5753131800366
2004-01-26,2032.8533563807018
2004-01-27,2045.3373394910725
2004-01-28,2030.0802589461775
2004-01-29,1992.6362005749495
2004-01-30,1991.9862938165209
2004-02-02,1983.7509938263584
2004-02-03,1984.7809100334669
2004-02-04,1983.5942875193273
2004-02-05,1982.976643058129
2004-02-06,2004.4388760827237
2004-02-09,2039.5446247552381
2004-02-10,2040.3582282819161
2004-02-11,2052.4124011081667
2004-02-12,2070.9884483464352
2004-02-13,2085.9517825505304
2004-02-16,2084.663013425971
2004-02-17,2096.6961437784717
2004-02-18,2102.630839195209
2004-02-19,2084.038210335882
2004-02-20,2077.774766653827
2004-02-23,2069.3039188157086
2004-02-24,2064.9292994184507
2004-02-25,2065.2929244703446
2004-02-26,2067.9657984327923
2004-02-27,2079.6051302460937
2004-03-01,2101.0683930258365
2004-03-02,2110.78410638224
2004-03-03,2093.884450388857
2004-03-04,2101.138647697173
2004-03-05,2113.9748845801564
2004-03-08,2114.9887052223316
2004-03-09,2117.5188817647118
2004-03-10,2091.9041134683084
2004-03-11,2066.1978235405113
2004-03-12,2056.2812993516864
2004-03-15,2046.3024569571394
2004-03-16,2043.9733295767242
2004-03-17,2056.793269614555
2004-03-18,2074.6124276188953
2004-03-19,2082.9116933876653
2004-03-22,2046.5902970679429
2004-03-23,2032.530693318383
2004-03-24,2034.194630180521
2004-03-25,2024.1023243662787
2004-03-26,2033.7358963853992
2004-03-29,2054.9818076859306
2004-03-30,2063.689257623357
2004-03-31,2084.5633611355547
2004-04-01,2102.705331777191
2004-04-02,2117.047129904294
2004-04-05,2134.7152923089843
2004-04-06,2140.623995910361
2004-04-07,2140.803299922393
2004-04-08,2139.6677760396537
2004-04-09,2135.8078148717955
2004-04-12,2141.9310894363757
2004-04-13,2138.2194789900796
2004-04-14,2117.5194373104864
2004-04-15,2102.416445690531
2004-04-16,2111.6019159062976
2004-04-19,2108.9400532606323
2004-04-20,2105.6575228115757
2004-04-21,2088.079569081856
2004-04-22,2080.0298798654167
2004-04-23,2097.332413899998
2004-04-26,2078.3762248596868
2004-04-27,2063.801962136429
2004-04-28,2037.358682650812
2004-04-29,1989.5799337829146
2004-04-30,1963.0684567061646
2004-05-03,1950.135792910859
2004-05-04,1976.7715777908816
2004-05-05,1969.3668449286129
2004-05-06,1947.812537575765
2004-05-07,1924.0167996624184
2004-05-10,1842.5798346672452
2004-05-11,1847.0640530564049
2004-05-12,1866.7163426747125
2004-05-13,1840.9377562829782
2004-05-14,1811.5836472560268
2004-05-17,1748.4032853605524
2004-05-18,1772.7088737227434
2004-05-19,1831.168509915861
2004-05-20,1814.6078939806719
2004-05-21,1841.3296952873582
2004-05-24,1857.6906722347767
2004-05-25,1854.2220855036726
2004-05-26,1867.6568526705935
2004-05-27,1890.3948155795572
2004-05-28,1896.7781744775784
2004-05-31,1883.200290663412
2004-06-01,1878.7167787003518
2004-06-02,1877.0215232275498
2004-06-03,1844.6021001752197
2004-06-04,1855.4836185957697
2004-06-07,1898.0754387365937
2004-06-08,1898.3004839110104
2004-06-09,1888.5813481461125
2004-06-10,1880.870798718771
2004-06-11,1863.6391010499074
2004-06-14,1834.3246118178217
2004-06-15,1846.9257421014388
2004-06-16,1846.2794638269513
2004-06-17,1849.8343251095262
2004-06-18,1842.587222077356
2004-06-21,1845.4304793956887
2004-06-22,1839.97707422016
2004-06-23,1849.6247640237455
2004-06-24,1875.2102808187492
2004-06-25,1885.7645887537549
2004-06-28,1887.9253619052115
2004-06-29,1889.7641779392402
2004-06-30,1906.5840367865094
2004-07-01,1918.3530238926655
2004-07-02,1919.587511843321
2004-07-05,1921.0198465502258
2004-07-06,1927.5845229184497
2004-07-07,1939.5638884754464
2004-07-08,1921.4215379687766
2004-07-09,1930.155886874409
2004-07-12,1931.85919387335
2004-07-13,1926.6421255607297
2004-07-14,1913.613002887392
2004-07-15,1908.534684826583
2004-07-16,1923.4409150658018
2004-07-19,1926.8513048098039
2004-07-20,1913.2146609959223
2004-07-21,1915.912451403075
2004-07-22,1906.9954882355562
2004-07-23,1900.121307942175
2004-07-26,1884.6005684330225
2004-07-27,1887.840132808971
2004-07-28,1890.5459720852825
2004-07-29,1890.5998353284067
2004-07-30,1903.8681709250266
2004-08-02,1892.120526831354
2004-08-03,1890.1769074111148
2004-08-04,1880.8938144723045
2004-08-05,1894.2320173972246
2004-08-06,1887.2249821782832
2004-08-09,1890.5222008134015
2004-08-10,1894.5834960761333
2004-08-11,1877.808435231491
2004-08-12,1876.8403469237312
2004-08-13,1877.562564757381
2004-08-16,1876.0391169553945
2004-08-17,1885.757444076036
2004-08-18,1892.5997706608212
2004-08-19,1914.1006526370568
2004-08-20,1916.9837908402967
2004-08-23,1914.2511799879392
2004-08-24,1917.4084877263738
2004-08-25,1923.5851802702655
2004-08-26,1942.879330180087
2004-08-27,1946.7102195503658
2004-08-30,1951.8263846718141
2004-08-31,1961.8517479243621
2004-09-01,1981.1481057661317
2004-09-02,1992.1351774456646
2004-09-03,1988.0234725795744
2004-09-06,1995.0019342908831
2004-09-07,2002.3149311101342
2004-09-08,2012.0847017355024
2004-09-09,2014.7811538411318
2004-09-10,2022.227317227748
2004-09-13,2037.6131422760498
2004-09-14,2050.954425650085
2004-09-15,2049.3337073413622
2004-09-16,2067.6171751444713
2004-09-17,2064.757487495686
2004-09-20,2076.3542919672414
2004-09-21,2085.9458014825973
2004-09-22,2073.8034316946464
2004-09-23,2072.116863823823
2004-09-24,2069.3260808996915
2004-09-27,2059.463022269594
2004-09-28,2057.076748831616
2004-09-29,2061.8436174694375
2004-09-30,2075.581151801046
2004-10-01,2101.4188738082626
2004-10-04,2141.2973187980065
2004-10-05,2139.038061105755
2004-10-06,2137.587842898042
2004-10-07,2143.3214902102595
2004-10-08,2150.4663658833956
2004-10-11,2145.2373348744727
2004-10-12,2115.429982485308
2004-10-13,2104.9087050534854
2004-10-14,2086.3278107762185
2004-10-15,2089.823944977255
2004-10-18,2091.354545275186
2004-10-19,2105.7853946640757
2004-10-20,2085.5668139306604
2004-10-21,2087.2348834666823
2004-10-22,2093.0143292119496
2004-10-25,2078.7708257919394
2004-10-26,2077.8792185947855
2004-10-27,2088.5903796223292
2004-10-28,2102.5291867917863
2004-10-29,2110.6047562793924
2004-11-01,2117.487135720659
2004-11-02,2138.285281681808
2004-11-03,2164.075935522347
2004-11-04,2166.4464132248286
2004-11-05,2180.342798761431
2004-11-08,2175.590904422863
2004-11-09,2180.8950132218097
2004-11-10,2191.7918410127863
2004-11-11,2191.87081351013
2004-11-12,2209.1218631877314
2004-11-15,2219.8110423063767
2004-11-16,2221.7863616117006
2004-11-17,2250.9075173672322
2004-11-18,2254.4736416638602
2004-11-19,2249.2416105654324
2004-11-22,2233.2525196660554
2004-11-23,2252.421704949722
2004-11-24,2268.8661261903817
2004-11-25,2272.125767410209
2004-11-26,2275.75061256194
2004-11-29,2286.155838831178
2004-11-30,2301.112347589065
2004-12-01,2302.5057836352707
2004-12-02,2321.999413792549
2004-12-03,2319.5945090654363
2004-12-06,2327.4990127932983
2004-12-07,2320.760830448351
2004-12-08,2293.225586735858
2004-12-09,2280.6047089295816
2004-12-10,2266.7423141696468
2004-12-13,2283.228004296445
2004-12-14,2296.041037328258
2004-12-15,2319.9362250282093
2004-12-16,2330.866548135224
2004-12-17,2332.9731045838416
2004-12-20,2347.769257203743
2004-12-21,2350.361226473132
2004-12-22,2352.914992327666
2004-12-23,2362.259926072079
2004-12-24,2372.2384615680485
2004-12-27,2379.5283547735366
2004-12-28,2384.712145986087
2004-12-29,2393.4326225568834
2004-12-30,2406.668977737506
2004-12-31,2420.235549363553
2005-01-03,2424.503249983584
2005-01-04,2401.309013264115
2005-01-05,2372.4666603495766
2005-01-06,2356.2027757368087
2005-01-07,2360.484329852372
2005-01-10,2362.1597911020012
2005-01-11,2373.8695093117058
2005-01-12,2371.5079301886685
2005-01-13,2381.4941040127624
2005-01-14,2382.277429090291
2005-01-17,2397.1248855744498
2005-01-18,2389.4342809070977
2005-01-19,2397.729345254721
2005-01-20,2382.300648844929
2005-01-21,2380.818679943574
2005-01-24,2385.3326838328135
2005-01-25,2385.981839092521
2005-01-26,2405.5043840202025
2005-01-27,2410.229681450806
2005-01-28,2421.6957802044526
2005-01-31,2448.1692837470446
2005-02-01,2448.987052277423
2005-02-02,2460.3965864003067
2005-02-03,2474.9742181426222
2005-02-04,2486.6650676405757
2005-02-07,2493.8736331764453
2005-02-08,2487.971769320266
2005-02-09,2488.631452896498
2005-02-10,2491.6261099329804
2005-02-11,2502.733049297234
2005-02-14,2531.2683341522793
2005-02-15,2538.686870800381
2005-02-16,2537.454649753234
2005-02-17,2540.546603074863
2005-02-18,2550.1320252193805
2005-02-21,2551.725358895135
2005-02-22,2560.025565150412
2005-02-23,2561.4719793815934
2005-02-24,2578.5165547826286
2005-02-25,2591.1999579983208
2005-02-28,2615.982486500815
2005-03-01,2614.423195041175
2005-03-02,2594.628984659235
2005-03-03,2603.4289315195965
2005-03-04,2614.3493276116997
2005-03-07,2626.840009962781
2005-03-08,2627.7744185309457
2005-03-09,2634.1746156961312
2005-03-10,2617.516122868115
2005-03-11,2625.0890593545255
2005-03-14,2598.207261035889
2005-03-15,2563.3025012036696
2005-03-16,2555.445736134434
2005-03-17,2537.8580786797215
2005-03-18,2535.187687902349
2005-03-21,2515.1665793884263
2005-03-22,2499.269736542341
2005-03-23,2461.4337154987734
2005-03-24,2452.416727145193
2005-03-25,2459.737326535651
2005-03-28,2442.2861512375443
2005-03-29,2413.9610022792317
2005-03-30,2420.0714077626394
2005-03-31,2447.106836888147
2005-04-01,2470.1355408813315
2005-04-04,2447.509739576129
2005-04-05,2447.632764378576
2005-04-06,2456.194889575792
2005-04-07,2463.0377095705476
2005-04-08,2461.951226926817
2005-04-11,2457.2379831688972
2005-04-12,2453.4966556512272
2005-04-13,2466.7050354641506
2005-04-14,2432.7451067513884
2005-04-15,2404.412998836117
2005-04-18,2360.539245504388
2005-04-19,2385.5908230197133
2005-04-20,2391.7155628270502
2005-04-21,2395.0022393350196
2005-04-22,2403.6777597262726
2005-04-25,2400.673559512035
2005-04-26,2407.2138231654662
2005-04-27,2394.7047318379023
2005-04-28,2379.3867752553356
2005-04-29,2384.205077093156
2005-05-02,2391.012471805489
2005-05-03,2398.875319263108
2005-05-04,2432.743735067481
2005-05-05,2458.8739954193798
2005-05-06,2466.139014619067
2005-05-09,2460.0535166462437
2005-05-10,2447.1423074725694
2005-05-11,2435.630025064512
2005-05-12,2426.765058951141
2005-05-13,2418.72532863786
2005-05-16,2404.2452223506843
2005-05-17,2400.0268967525567
2005-05-18,2409.114977881104
2005-05-19,2425.5991387230297
2005-05-20,2416.82903994986
2005-05-23,2408.437730909017
2005-05-24,2412.8568986557843
2005-05-25,2405.6820944626525
2005-05-26,2408.5007044704853
2005-05-27,2430.8835898761768
2005-05-30,2438.97003470584
2005-05-31,2425.102075694931
2005-06-01,2421.1610604560624
2005-06-02,2442.0493731525994
2005-06-03,2458.925388866514
2005-06-06,2463.9604997081315
2005-06-07,2465.226397223482
2005-06-08,2474.727153103358
2005-06-09,2458.1875911604407
2005-06-10,2471.700672806439
2005-06-13,2471.201038701533
2005-06-14,2473.2583837057264
2005-06-15,2491.7599963701173
2005-06-16,2497.95019621429
2005-06-17,2512.1018188376156
2005-06-20,2506.907778090679
2005-06-21,2504.343779977053
2005-06-22,2522.7992283047697
2005-06-23,2520.8717635947555
2005-06-24,2513.2816736048126
2005-06-27,2498.4280267806034
2005-06-28,2498.0766945685664
2005-06-29,2495.2101986576954
2005-06-30,2492.1656151841366
2005-07-01,2501.908083813426
2005-07-04,2492.4347283197258
2005-07-05,2479.6588190953366
2005-07-06,2488.6058220974114
2005-07-07,2470.774648928925
2005-07-08,2479.0586861583956
2005-07-11,2513.5288040666005
2005-07-12,2540.3678701827325
2005-07-13,2546.1253914262056
2005-07-14,2567.0604613159667
2005-07-15,2559.1162164156585
2005-07-18,2561.545993967604
2005-07-19,2568.417223031638
2005-07-20,2584.269653466789
2005-07-21,2602.2880049459554
2005-07-22,2615.1981628705835
2005-07-25,2619.1928259058054
2005-07-26,2604.243654154533
2005-07-27,2612.7315866963168
2005-07-28,2635.6178860036084
2005-07-29,2641.2613653355183
2005-08-01,2654.624264651382
2005-08-02,2679.1659880782045
2005-08-03,2699.9804448611662
2005-08-04,2701.701592260207
2005-08-05,2695.444631278253
2005-08-08,2691.1347291115735
2005-08-09,2690.8402951345865
2005-08-10,2706.0191091070405
2005-08-11,2703.239629259679
2005-08-12,2693.7840758608504
2005-08-15,2684.3692368395823
2005-08-16,2677.3926684122343
2005-08-17,2672.5939529941243
2005-08-18,2652.054040250014
2005-08-19,2643.400699083606
2005-08-22,2668.3555842249916
2005-08-23,2658.894431203232
2005-08-24,2636.973704900611
2005-08-25,2641.0465843888333
2005-08-26,2641.3977710486624
2005-08-29,2613.1824188704136
2005-08-30,2622.834021736319
2005-08-31,2638.5699030896694
2005-09-01,2672.9164383877755
2005-09-02,2695.9132801819733
2005-09-05,2701.846060118714
2005-09-06,2703.864107264462
2005-09-07,2712.7438568809557
2005-09-08,2720.388380888438
2005-09-09,2728.708874624989
2005-09-12,2742.9682239309623
2005-09-13,2735.628127137742
2005-09-14,2745.689246894153
2005-09-15,2746.0900462638274
2005-09-16,2752.738912070639
2005-09-19,2756.1588511682494
2005-09-20,2772.0526877469633
2005-09-21,2775.3993336279145
2005-09-22,2756.1047830142898
2005-09-23,2744.457927808822
2005-09-26,2764.032040954985
2005-09-27,2772.525914327259
2005-09-28,2776.7818436807383
2005-09-29,2803.6326028272692
2005-09-30,2826.4024537430287
2005-10-03,2831.694679879697
2005-10-04,2843.30471805411
2005-10-05,2819.5896012894254
2005-10-06,2775.835908741907
2005-10-07,2779.8563354709863
2005-10-10,2792.129665623161
2005-10-11,2799.2474271841697
2005-10-12,2770.8104310038766
2005-10-13,2729.8942779117606
2005-10-14,2715.5626116522653
2005-10-17,2713.8668937725492
2005-10-18,2699.45852670825
2005-10-19,2655.6395942812783
2005-10-20,2657.7104685722898
2005-10-21,2662.3289994386237
2005-10-24,2667.5362397178847
2005-10-25,2664.2864506134765
2005-10-26,2662.4655199443173
2005-10-27,2642.08785353457
2005-10-28,2630.957163710187
2005-10-31,2667.375816091991
2005-11-01,2696.8141416497433
2005-11-02,2729.0611254224445
2005-11-03,2741.0101138144173
2005-11-04,2733.169076289713
2005-11-07,2736.6501124505094
2005-11-08,2740.44961821007
2005-11-09,2759.028902099581
2005-11-10,2767.9161399344403
2005-11-11,2782.844265866485
2005-11-14,2773.5444606588794
2005-11-15,2769.764863468267
2005-11-16,2776.5976492276586
2005-11-17,2797.27933395166
2005-11-18,2811.3277920583723
2005-11-21,2815.871454440746
2005-11-22,2800.1545361129993
2005-11-23,2833.318996370719
2005-11-24,2845.2828492424464
2005-11-25,2851.073639141212
2005-11-28,2859.3452224254415
2005-11-29,2856.7109976730667
2005-11-30,2866.2125801311768
2005-12-01,2873.648847572757
2005-12-02,2894.1831067898015
2005-12-05,2906.198034019491
2005-12-06,2920.9139073231872
2005-12-07,2930.8280484207576
2005-12-08,2924.274854490289
2005-12-09,2924.471806000927
2005-12-12,2939.9690230028095
2005-12-13,2948.0046145974216
2005-12-14,2952.7122058787645
2005-12-15,2944.773913387195
2005-12-16,2944.305552125484
2005-12-19,2958.768201492796
2005-12-20,2962.3310687708968
2005-12-21,2973.755475790867
2005-12-22,2976.4550850039914
2005-12-23,2989.205955592528
2005-12-26,2987.354563197054
2005-12-27,2995.3777621514478
2005-12-28,2993.3599727093138
2005-12-29,3015.2332671785666
2005-12-30,3016.2800055777857
2006-01-02,3016.3132272361618
2006-01-03,3068.16027069798
2006-01-04,3123.877773554488
2006-01-05,3150.131205403698
2006-01-06,3179.0768855141973
2006-01-09,3213.868563850368
2006-01-10,3200.288855409598
2006-01-11,3214.307099046421
2006-01-12,3228.864124985202
2006-01-13,3229.268650893639
2006-01-16,3237.423212770959
2006-01-17,3203.533109559781
2006-01-18,3159.8950474000826
2006-01-19,3212.1956459135154
2006-01-20,3207.4654292702744
2006-01-23,3191.8059002337513
2006-01-24,3221.822403873386
2006-01-25,3255.0690761156966
2006-01-26,3272.733276272494
2006-01-27,3296.366237837627
2006-01-30,3294.621666999469
2006-01-31,3301.9079649556943
2006-02-01,3312.11494159966
2006-02-02,3294.6000773868814
2006-02-03,3282.662590785895
2006-02-06,3323.1095514849426
2006-02-07,3317.764314623738
2006-02-08,3275.816424701483
2006-02-09,3294.148391216071
2006-02-10,3312.408585118257
2006-02-13,3284.882435222607
2006-02-14,3282.1350730455547
2006-02-15,3289.130912525358
2006-02-16,3299.7495204003676
2006-02-17,3320.7590174701095
2006-02-20,3334.2912225401965
2006-02-21,3322.535510420173
2006-02-22,3318.0906244020207
2006-02-23,3338.1683221700896
2006-02-24,3346.4283295186933
2006-02-27,3361.1211682913995
2006-02-28,3342.8842880142256
2006-03-01,3369.246087462486
2006-03-02,3382.422867517749
2006-03-03,3363.158074953098
2006-03-06,3352.325079996949
2006-03-07,3282.938205362712
2006-03-08,3245.447346881673
2006-03-09,3265.671041543953
2006-03-10,3271.9415141626278
2006-03-13,3293.153909135423
2006-03-14,3288.4484272184927
2006-03-15,3319.6694307302178
2006-03-16,3346.5707173013893
2006-03-17,3359.141523748991
2006-03-20,3368.695541476734
2006-03-21,3345.788879060157
2006-03-22,3331.263967934801
2006-03-23,3337.559454790145
2006-03-24,3348.4320169167886
2006-03-27,3362.14583790889
2006-03-28,3341.678170719884
2006-03-29,3349.1247975561478
2006-03-30,3384.9386851459517
2006-03-31,3401.6150316217536
2006-04-03,3445.3622023795574
2006-04-04,3478.703846230477
2006-04-05,3501.587361977679
2006-04-06,3523.6673618745353
2006-04-07,3519.3837989795807
2006-04-10,3513.2034320077405
2006-04-11,3506.4763684774684
2006-04-12,3492.868968000804
2006-04-13,3488.1075462350445
2006-04-14,3502.344705192818
2006-04-17,3525.3357130445183
2006-04-18,3557.673040289253
2006-04-19,3588.8457514072256
2006-04-20,3602.1627191493417
2006-04-21,3610.9527252663797
2006-04-24,3602.194736501264
2006-04-25,3587.9521448101355
2006-04-26,3617.9589272008047
2006-04-27,3615.9657752664502
2006-04-28,3618.1745194029872
2006-05-01,3633.437469813968
2006-05-02,3672.191525629477
2006-05-03,3693.459183714162
2006-05-04,3708.456416682485
2006-05-05,3733.229249475372
2006-05-08,3783.437100072639
2006-05-09,3776.046559816118
2006-05-10,3774.235227780955
2006-05-11,3756.573593168606
2006-05-12,3700.377517175394
2006-05-15,3558.986331292781
2006-05-16,3549.8925189294605
2006-05-17,3549.2740355600213
2006-05-18,3449.3245665121904
2006-05-19,3426.9342808158276
2006-05-22,3282.7299621628226
2006-05-23,3316.8011048767435
2006-05-24,3266.510734196468
2006-05-25,3263.1158043688947
2006-05-26,3321.9265306143748
2006-05-29,3326.677190506576
2006-05-30,3280.893581665175
2006-05-31,3255.1799499579197
2006-06-01,3256.1737100895216
2006-06-02,3302.4125545316724
2006-06-05,3266.4828121470578
2006-06-06,3218.259676713846
2006-06-07,3146.692874637538
2006-06-08,3039.798252039071
2006-06-09,3074.8589046573375
2006-06-12,3027.7091825144475
2006-06-13,2920.7211702457353
2006-06-14,2923.7564066899345
2006-06-15,2981.8597761994597
2006-06-16,3058.1466165787915
2006-06-19,3049.300508769032
2006-06-20,3008.883130962655
2006-06-21,3015.412751256169
2006-06-22,3037.133567848991
2006-06-23,3019.1043828396905
2006-06-26,3003.3973890915117
2006-06-27,3022.9237650279733
2006-06-28,3030.284741667024
2006-06-29,3080.4886931911606
2006-06-30,3175.883489021243
2006-07-03,3209.364203550077
2006-07-04,3234.399420995264
2006-07-05,3184.823543030162
2006-07-06,3198.0182747440876
2006-07-07,3209.5651475584546
2006-07-10,3220.9749594818627
2006-07-11,3212.7299494029194
2006-07-12,3207.104166161769
2006-07-13,3145.921207644709
2006-07-14,3094.7311304301807
2006-07-17,3037.7221881841174
2006-07-18,3052.4356578014167
2006-07-19,3073.7941361034727
2006-07-20,3135.1782365737768
2006-07-21,3125.554702595893
2006-07-24,3132.6208327268578
2006-07-25,3162.4999034028774
2006-07-26,3175.358629180642
2006-07-27,3231.3181283310246
2006-07-28,3229.0527426708554
2006-07-31,3238.921868888452
2006-08-01,3214.408009212424
2006-08-02,3234.2939781684813
2006-08-03,3236.5551220483694
2006-08-04,3260.7104551209054
2006-08-07,3255.188335379579
2006-08-08,3274.7440215118954
2006-08-09,3299.6218334784276
2006-08-10,3287.1494827671145
2006-08-11,3285.8226623121936
2006-08-14,3289.3520447094384
2006-08-15,3303.046138362438
2006-08-16,3343.590424702504
2006-08-17,3354.153740278419
2006-08-18,3341.8980588518516
2006-08-21,3319.9226817896333
2006-08-22,3324.9923760436272
2006-08-23,3307.4878288932587
2006-08-24,3289.2220437142787
2006-08-25,3289.9290695980694
2006-08-28,3288.290346666978
2006-08-29,3313.441033327978
2006-08-30,3337.660598416015
2006-08-31,3334.097761035474
2006-09-01,3357.399850022885
2006-09-04,3405.7987703276135
2006-09-05,3406.6514143295185
2006-09-06,3386.7043103446563
2006-09-07,3364.129443544318
2006-09-08,3368.2185539913144
2006-09-11,3330.3421156021213
2006-09-12,3342.943284976984
2006-09-13,3370.617400383883
2006-09-14,3380.3300689744924
2006-09-15,3396.8513341813723
2006-09-18,3437.0849366202965
2006-09-19,3433.600319363147
2006-09-20,3427.781643114281
2006-09-21,3428.2159065972755
2006-09-22,3394.6115869454397
2006-09-25,3392.648114898267
2006-09-26,3403.7753679527978
2006-09-27,3431.2540384019844
2006-09-28,3440.118556050198
2006-09-29,3434.199463819548
2006-10-02,3448.0772268239307
2006-10-03,3444.7295059093626
2006-10-04,3435.059447643865
2006-10-05,3470.058475208066
2006-10-06,3468.911233985957
2006-10-09,3452.8107113103556
2006-10-10,3472.3522868097507
2006-10-11,3471.1700779445428
2006-10-12,3501.2975347105494
2006-10-13,3540.2777063820563
2006-10-16,3558.9215090748426
2006-10-17,3542.388089192977
2006-10-18,3561.751038091242
2006-10-19,3569.9306880343474
2006-10-20,3579.687307567097
2006-10-23,3574.3639514402694
2006-10-24,3583.0002092406694
2006-10-25,3594.4049403198
2006-10-26,3615.7435265450995
2006-10-27,3618.3033110778583
2006-10-30,3599.6972281340477
2006-10-31,3630.9712613112856
2006-11-01,3657.2234141855733
2006-11-02,3660.152140557945
2006-11-03,3684.4589144099773
2006-11-06,3693.837298105098
