Date,FAR EAST SMALL GROWTH
2000-12-13,1103.0477870768689
2000-12-14,1082.0567882804896
2000-12-15,1055.19439997805
2000-12-18,1049.9363986439544
2000-12-19,1025.890838778144
2000-12-20,983.3238090560309
2000-12-21,947.5413507102045
2000-12-22,943.8691676250502
2000-12-25,969.2010097465812
2000-12-26,955.8063010316894
2000-12-27,949.0172352672796
2000-12-28,952.4698461926671
2000-12-29,944.1384245565605
2001-01-01,943.87731445335
2001-01-02,931.0108973357023
2001-01-03,931.9709111179101
2001-01-04,921.0827537792308
2001-01-05,909.2397651101011
2001-01-08,910.7961475058369
2001-01-09,901.7386722703677
2001-01-10,890.2375746936394
2001-01-11,851.2935222686936
2001-01-12,859.6012961995631
2001-01-15,872.2264803208597
2001-01-16,891.9110906687139
2001-01-17,905.5645666166685
2001-01-18,909.2934741431224
2001-01-19,936.3039110877288
2001-01-22,936.8027309038912
2001-01-23,932.5880664338757
2001-01-24,941.7193719377309
2001-01-25,962.6314529334368
2001-01-26,952.2741086358003
2001-01-29,960.3413555452676
2001-01-30,956.1173633794351
2001-01-31,961.2095204672651
2001-02-01,962.161799945564
2001-02-02,976.7487569470227
2001-02-05,966.4882221937349
2001-02-06,975.1438539008459
2001-02-07,969.4688742006458
2001-02-08,976.6070491888975
2001-02-09,969.7272930407659
2001-02-12,965.3087884022804
2001-02-13,978.0979930983623
2001-02-14,988.3972585735555
2001-02-15,1016.6008096487642
2001-02-16,1003.005777891382
2001-02-19,986.817659073092
2001-02-20,1011.2623941706029
2001-02-21,994.1682187316496
2001-02-22,990.615564086818
2001-02-23,1003.0261074820407
2001-02-26,1000.8197765210172
2001-02-27,994.8071842062351
2001-02-28,974.8318954484433
2001-03-01,954.4679574852486
2001-03-02,922.8507444418091
2001-03-05,918.0568698091688
2001-03-06,934.9425901219352
2001-03-07,938.2169864023964
2001-03-08,935.1204847360775
2001-03-09,937.7216938364706
2001-03-12,913.4225527875432
2001-03-13,905.7002919513395
2001-03-14,903.9483205712421
2001-03-15,906.0179453440281
2001-03-16,913.7777871782366
2001-03-19,918.7879269237599
2001-03-20,910.2987825891197
2001-03-21,938.9670687758429
2001-03-22,942.100916484669
2001-03-23,955.0907103096562
2001-03-26,981.453588651539
2001-03-27,978.8162363930977
2001-03-28,1005.0066452580614
2001-03-29,991.0249884419175
2001-03-30,966.396256032671
2001-04-02,957.7169239584678
2001-04-03,970.3754149822732
2001-04-04,954.0440062307804
2001-04-05,974.4434838179004
2001-04-06,975.6656199205918
2001-04-09,960.5675409426551
2001-04-10,974.0355709210929
2001-04-11,983.8262702521591
2001-04-12,989.1016412060975
2001-04-13,992.5380719590872
2001-04-16,994.8113580253822
2001-04-17,998.6888616728407
2001-04-18,1034.9970973555694
2001-04-19,1031.905696582391
2001-04-20,1013.3182453826421
2001-04-23,1026.3261212938005
2001-04-24,1030.721359236269
2001-04-25,1028.5430552423907
2001-04-26,1029.8860000453826
2001-04-27,1031.2128755474123
2001-04-30,1041.212698351979
2001-05-01,1066.777354100499
2001-05-02,1074.9040307959128
2001-05-03,1077.933132895075
2001-05-04,1076.1061469297865
2001-05-07,1084.589643513277
2001-05-08,1081.1945406787045
2001-05-09,1073.1387363722765
2001-05-10,1070.9310042551517
2001-05-11,1081.7673768890425
2001-05-14,1067.8484067798329
2001-05-15,1064.2083991920945
2001-05-16,1046.8344710060842
2001-05-17,1062.9937346823044
2001-05-18,1064.5268953054385
2001-05-21,1079.9430171489391
2001-05-22,1094.9522868176796
2001-05-23,1121.124888201714
2001-05-24,1122.7094954998918
2001-05-25,1120.8673004705686
2001-05-28,1109.3320212184542
2001-05-29,1122.8861852742968
2001-05-30,1105.6091388339212
2001-05-31,1116.9729581722654
2001-06-01,1120.7919464235167
2001-06-04,1116.1847236074807
2001-06-05,1107.4999354843544
2001-06-06,1107.1172722249144
2001-06-07,1110.91340092975
2001-06-08,1114.9201200727468
2001-06-11,1115.159349786646
2001-06-12,1082.3718349815615
2001-06-13,1082.178685720763
2001-06-14,1070.0255154299737
2001-06-15,1048.5535033205026
2001-06-18,1041.8171264704001
2001-06-19,1045.68339753864
2001-06-20,1040.839438333416
2001-06-21,1041.8260564651007
2001-06-22,1058.490432106042
2001-06-25,1053.4527368449772
2001-06-26,1057.9013206344102
2001-06-27,1053.8891087470608
2001-06-28,1054.2563754058644
2001-06-29,1069.964749912752
2001-07-02,1061.494185101871
2001-07-03,1062.8047435361984
2001-07-04,1053.0532129410226
2001-07-05,1053.2745115130658
2001-07-06,1032.2136964922258
2001-07-09,1009.8260144108294
2001-07-10,1005.0184847543474
2001-07-11,996.0356326610042
2001-07-12,1020.9955248638399
2001-07-13,1017.5802801509799
2001-07-16,1008.1679645199091
2001-07-17,1002.9349008626313
2001-07-18,972.1928206261447
2001-07-19,975.413375537957
2001-07-20,975.0525033430797
2001-07-23,950.838503602424
2001-07-24,951.1065003564132
2001-07-25,952.7401483825902
2001-07-26,957.8905028857364
2001-07-27,965.4891544743416
2001-07-30,936.9349127419443
2001-07-31,948.929357212724
2001-08-01,955.775676412681
2001-08-02,973.5589044971673
2001-08-03,964.1700377994845
2001-08-06,965.9268250786864
2001-08-07,972.6412084605433
2001-08-08,973.8509869597624
2001-08-09,946.0348462945375
2001-08-10,947.4802772523968
2001-08-13,932.0027421757509
2001-08-14,946.64445952126
2001-08-15,947.4512826752497
2001-08-16,939.7044359132689
2001-08-17,937.0578416755797
2001-08-20,926.6418571314528
2001-08-21,936.1980275854108
2001-08-22,928.7049255167497
2001-08-23,930.5223499546179
2001-08-24,927.5242177437667
2001-08-27,934.7484738124382
2001-08-28,925.6082638307944
2001-08-29,922.413877527098
2001-08-30,908.4690606553572
2001-08-31,904.3966242569009
2001-09-03,886.3364702244847
2001-09-04,903.233538063051
2001-09-05,886.6695925828795
2001-09-06,881.8118585585868
2001-09-07,867.5533214325136
2001-09-10,852.3721576177917
2001-09-11,855.9547697807798
2001-09-12,793.3772083666487
2001-09-13,799.8233330565857
2001-09-14,816.9757565417316
2001-09-17,779.4084087030891
2001-09-18,795.7638932241457
2001-09-19,802.4239560256716
2001-09-20,803.1347528761336
2001-09-21,799.272919965938
2001-09-24,795.7510081777364
2001-09-25,799.2151772204554
2001-09-26,803.5676484145628
2001-09-27,798.038371882371
2001-09-28,824.6780862334069
2001-10-01,827.0895228161947
2001-10-02,832.832839408251
2001-10-03,829.5816467287153
2001-10-04,848.2493838606392
2001-10-05,842.9409252682748
2001-10-08,842.9666922580325
2001-10-09,836.6249169773635
2001-10-10,837.9589836315803
2001-10-11,854.2858660914881
2001-10-12,856.002409300465
2001-10-15,854.3356891891171
2001-10-16,855.4774963242771
2001-10-17,869.0974854065526
2001-10-18,861.6833134763925
2001-10-19,868.6473151908656
2001-10-22,873.4535851959084
2001-10-23,881.5519637775199
2001-10-24,883.2087572968425
2001-10-25,891.1000442115413
2001-10-26,892.441808907164
2001-10-29,878.4220997701651
2001-10-30,865.4022491520183
2001-10-31,869.4707610528234
2001-11-01,858.8546865403091
2001-11-02,859.2028784237614
2001-11-05,868.5680425838099
2001-11-06,874.4379064609014
2001-11-07,866.906640865326
2001-11-08,873.3602398060272
2001-11-09,865.7508782668223
2001-11-12,859.5495498570751
2001-11-13,857.790914770357
2001-11-14,857.9080361618603
2001-11-15,864.9785700692807
2001-11-16,860.0865987712001
2001-11-19,864.3597057437534
2001-11-20,863.4122035393826
2001-11-21,866.9368058507083
2001-11-22,861.3055741240431
2001-11-23,861.0541874689283
2001-11-26,872.4778402964633
2001-11-27,871.3711812794651
2001-11-28,859.5586103395202
2001-11-29,849.5738959751752
2001-11-30,843.7329932853849
2001-12-03,834.4796624793161
2001-12-04,830.4712881677898
2001-12-05,838.7283136082667
2001-12-06,838.8258206969044
2001-12-07,825.3827233198728
2001-12-10,816.0840490198582
2001-12-11,807.3561841956122
2001-12-12,812.3303521938064
2001-12-13,802.4932961785228
2001-12-14,779.0401734751483
2001-12-17,759.7025059175938
2001-12-18,754.7897143421121
2001-12-19,748.9249608120937
2001-12-20,758.5306307259577
2001-12-21,760.918270418056
2001-12-24,767.1226586897947
2001-12-25,766.6892330922328
2001-12-26,760.4659991944133
2001-12-27,757.9388013454355
2001-12-28,776.7087939642313
2001-12-31,770.0178854848454
2002-01-01,770.2065639566528
2002-01-02,754.6218750007438
2002-01-03,761.5580672502473
2002-01-04,773.6268761468655
2002-01-07,776.0306946164056
2002-01-08,762.5573647427412
2002-01-09,767.1406154840022
2002-01-10,758.4140602820532
2002-01-11,758.5579664804274
2002-01-14,757.2618263058928
2002-01-15,752.1504268417414
2002-01-16,756.2474615009656
2002-01-17,755.0850732682397
2002-01-18,764.9752443811705
2002-01-21,773.1602806548499
2002-01-22,754.9041566043093
2002-01-23,748.8230048695222
2002-01-24,752.9038110251339
2002-01-25,766.6116145830118
2002-01-28,778.0403921889595
2002-01-29,773.4595342606448
2002-01-30,771.8308617000266
2002-01-31,769.9325187969832
2002-02-01,762.8610144466838
2002-02-04,753.4344077838939
2002-02-05,736.2608837260268
2002-02-06,735.5939978392008
2002-02-07,736.539997676225
2002-02-08,733.3368177645864
2002-02-11,736.8199443025508
2002-02-12,754.7986935633957
2002-02-13,762.8378424323449
2002-02-14,770.8211207010875
2002-02-15,766.0564194060316
2002-02-18,769.6554741235896
2002-02-19,751.0519248034549
2002-02-20,753.7679337948753
2002-02-21,762.6933841813297
2002-02-22,760.3221223430653
2002-02-25,763.9985413092735
2002-02-26,764.8726619869925
2002-02-27,782.237601759452
2002-02-28,788.9547334857467
2002-03-01,796.4695052784075
2002-03-04,817.4818880311791
2002-03-05,815.5734346710768
2002-03-06,815.8720961178431
2002-03-07,841.8834259101317
2002-03-08,847.6801175376495
2002-03-11,865.2509472621745
2002-03-12,856.3332821555621
2002-03-13,834.5343924270835
2002-03-14,831.1878190289
2002-03-15,837.3412990360137
2002-03-18,828.9161950484649
2002-03-19,834.4840680557922
2002-03-20,829.7225289508185
2002-03-21,829.0010410082331
2002-03-22,822.2049878954806
2002-03-25,817.1263246863051
2002-03-26,818.7528002011105
2002-03-27,833.2390306963841
2002-03-28,829.1668143094514
2002-03-29,821.2020885428359
2002-04-01,805.7540017716606
2002-04-02,808.5676323315867
2002-04-03,819.3393913882038
2002-04-04,827.9111697348765
2002-04-05,836.8007263203798
2002-04-08,845.6299695494122
2002-04-09,837.6441290990637
2002-04-10,841.6105618973451
2002-04-11,828.9922345656776
2002-04-12,826.2506380168694
2002-04-15,829.422007365753
2002-04-16,836.5002678890097
2002-04-17,839.3737726365201
2002-04-18,844.1392844900499
2002-04-19,843.02279865766
2002-04-22,854.1448685224316
2002-04-23,855.4293668198369
2002-04-24,854.0643340803653
2002-04-25,855.1843219429434
2002-04-26,852.4727019138097
2002-04-29,848.1712790968834
2002-04-30,841.6343829821258
2002-05-01,847.0725289632204
2002-05-02,850.2181674995979
2002-05-03,847.6857834855781
2002-05-06,843.5693179114651
2002-05-07,836.6145627332324
2002-05-08,837.8689350276177
2002-05-09,843.2276159221349
2002-05-10,842.7559847372147
2002-05-13,840.5836715362612
2002-05-14,841.7193356341628
2002-05-15,845.9870415394121
2002-05-16,854.4666427508145
2002-05-17,856.9509293912781
2002-05-20,865.8526019035432
2002-05-21,883.1762706440409
2002-05-22,881.5741166344671
2002-05-23,885.4303095213663
2002-05-24,888.3338830640648
2002-05-27,890.9857715499297
2002-05-28,886.163523397121
2002-05-29,879.9425090730958
2002-05-30,881.0992223972072
2002-05-31,877.0140414074799
2002-06-03,880.5331056545732
2002-06-04,866.7085279625992
2002-06-05,871.3168786209471
2002-06-06,859.7690062719215
2002-06-07,855.1689770943298
2002-06-10,852.9341512250061
2002-06-11,850.2774558130019
2002-06-12,839.3028919498503
2002-06-13,831.2372703332471
2002-06-14,822.2604676829495
2002-06-17,803.8778232405456
2002-06-18,808.1588033294368
2002-06-19,787.3470915356731
2002-06-20,790.6575386365228
2002-06-21,787.5412198653257
2002-06-24,784.7712095206899
2002-06-25,792.1882040171716
