Date,USA MOMENTUM
2004-04-09,589.77882278
2004-04-12,591.45701956
2004-04-13,580.87981576
2004-04-14,577.11583033
2004-04-15,574.11058362
2004-04-16,576.26736994
2004-04-19,578.57088589
2004-04-20,567.236799
2004-04-21,572.29254726
2004-04-22,585.02283947
2004-04-23,584.5826375
2004-04-26,582.49501165
2004-04-27,581.08905166
2004-04-28,570.64384128
2004-04-29,561.93641236
2004-04-30,556.8393467
2004-05-03,561.5890669
2004-05-04,564.25059938
2004-05-05,566.1816156
2004-05-06,560.48191343
2004-05-07,551.49782169
2004-05-10,543.46918546
2004-05-11,551.14162804
2004-05-12,549.52880867
2004-05-13,550.00475899
2004-05-14,548.02057194
2004-05-17,540.18650312
2004-05-18,545.71418957
2004-05-19,545.35458762
2004-05-20,544.96699278
2004-05-21,548.51490277
2004-05-24,549.9455344
2004-05-25,562.79762553
2004-05-26,566.47882216
2004-05-27,569.98850545
2004-05-28,570.46590765
2004-05-31,570.46590765
2004-06-01,574.04471165
2004-06-02,575.21472293
2004-06-03,570.50289002
2004-06-04,571.50795735
2004-06-07,580.42728916
2004-06-08,580.13566206
2004-06-09,572.79355143
2004-06-10,575.05443021
2004-06-11,575.05443021
2004-06-14,569.48823923
2004-06-15,572.49708508
2004-06-16,575.04986235
2004-06-17,575.61876243
2004-06-18,575.09394819
2004-06-21,572.39033261
2004-06-22,575.98468339
2004-06-23,582.12196196
2004-06-24,580.7812526
2004-06-25,582.02631437
2004-06-28,580.12171008
2004-06-29,582.06719707
2004-06-30,587.97365057
2004-07-01,581.54932065
2004-07-02,579.15106204
2004-07-05,579.15106204
2004-07-06,574.92368345
2004-07-07,576.68939483
2004-07-08,571.45516152
2004-07-09,572.23998898
2004-07-12,571.14267953
2004-07-13,572.08714963
2004-07-14,572.23943132
2004-07-15,572.42572085
2004-07-16,567.66760961
2004-07-19,564.33036148
2004-07-20,567.49709199
2004-07-21,556.22609259
2004-07-22,556.7416107
2004-07-23,551.62260799
2004-07-26,548.12860089
2004-07-27,554.05943048
2004-07-28,553.94501883
2004-07-29,556.95255828
2004-07-30,558.72410661
2004-08-02,559.74120251
2004-08-03,556.75324106
2004-08-04,551.65149105
2004-08-05,541.84972345
2004-08-06,532.67095135
2004-08-09,534.32243011
2004-08-10,542.52236571
2004-08-11,542.64008222
2004-08-12,539.0972831
2004-08-13,538.79662728
2004-08-16,544.91298889
2004-08-17,545.09090769
2004-08-18,552.1062332
2004-08-19,550.07269345
2004-08-20,556.07508978
2004-08-23,554.33839629
2004-08-24,555.13486566
2004-08-25,559.80170915
2004-08-26,561.06126133
2004-08-27,563.69314263
2004-08-30,558.32320684
2004-08-31,562.83814609
2004-09-01,567.87854916
2004-09-02,574.4945687
2004-09-03,574.39981079
2004-09-06,574.39981079
2004-09-07,577.56758672
2004-09-08,575.58460321
2004-09-09,576.77587284
2004-09-10,578.17985111
2004-09-13,581.15324899
2004-09-14,584.77857015
2004-09-15,582.04898992
2004-09-16,583.52568694
2004-09-17,586.543927
2004-09-20,583.92283033
2004-09-21,588.69913646
2004-09-22,582.68973153
2004-09-23,581.15899266
2004-09-24,583.71981831
2004-09-27,580.8589266
2004-09-28,586.30894605
2004-09-29,589.50672029
2004-09-30,593.28663102
2004-10-01,600.08399146
2004-10-04,600.84659657
2004-10-05,599.08459336
2004-10-06,603.44947838
2004-10-07,597.54413993
2004-10-08,592.88969992
2004-10-11,592.84739391
2004-10-12,591.07533497
2004-10-13,587.41003377
2004-10-14,587.43305655
2004-10-15,589.05724405
2004-10-18,591.7441461
2004-10-19,583.25138044
2004-10-20,584.65735063
2004-10-21,587.35947291
2004-10-22,583.04323435
2004-10-25,581.35624758
2004-10-26,587.9188756
2004-10-27,596.29271687
2004-10-28,596.46243168
2004-10-29,597.81097465
2004-11-01,595.84428549
2004-11-02,595.01540491
2004-11-03,604.54387741
2004-11-04,614.70991934
2004-11-05,618.17634453
2004-11-08,617.23702552
2004-11-09,617.10294982
2004-11-10,619.96832039
2004-11-11,627.18318996
2004-11-12,633.08451704
2004-11-15,629.85426332
2004-11-16,626.3993697
2004-11-17,633.02159583
2004-11-18,635.49666006
2004-11-19,629.57310542
2004-11-22,635.96605484
2004-11-23,636.62121834
2004-11-24,642.00616973
2004-11-25,642.00616973
2004-11-26,644.89070109
2004-11-29,645.34286575
2004-11-30,643.87007932
2004-12-01,646.76814413
2004-12-02,641.95523806
2004-12-03,644.29857274
2004-12-06,643.97873292
2004-12-07,633.33410583
2004-12-08,637.71665843
2004-12-09,642.96376202
2004-12-10,641.97937917
2004-12-13,649.08405099
2004-12-14,650.46305596
2004-12-15,652.90603974
2004-12-16,647.78702387
2004-12-17,646.95386914
2004-12-20,648.89427685
2004-12-21,654.92463734
2004-12-22,654.54449823
2004-12-23,654.97016943
2004-12-24,654.97016943
2004-12-27,649.81626036
2004-12-28,656.66086936
2004-12-29,658.21841838
2004-12-30,657.41644305
2004-12-31,656.38109172
2005-01-03,644.36057662
2005-01-04,636.83925804
2005-01-05,632.6502263
2005-01-06,636.16925512
2005-01-07,635.58425863
2005-01-10,637.9942856
2005-01-11,634.03977264
2005-01-12,639.03169203
2005-01-13,637.75091747
2005-01-14,644.46311429
2005-01-17,644.46311429
2005-01-18,650.28039818
2005-01-19,645.82708275
2005-01-20,633.65916247
2005-01-21,632.43132278
2005-01-24,628.38609386
2005-01-25,629.02098661
2005-01-26,634.58344587
2005-01-27,635.85453753
2005-01-28,635.31242341
2005-01-31,642.71949608
2005-02-01,647.77038617
2005-02-02,653.06223025
2005-02-03,651.28820329
2005-02-04,656.35579098
2005-02-07,652.5670706
2005-02-08,654.97665017
2005-02-09,650.22504591
2005-02-10,656.79611598
2005-02-11,662.97045847
2005-02-14,666.77530457
2005-02-15,669.09451702
2005-02-16,675.09512717
2005-02-17,668.67774863
2005-02-18,671.25865826
2005-02-21,671.25865826
2005-02-22,661.18433761
2005-02-23,666.50275396
2005-02-24,675.06187344
2005-02-25,686.58193548
2005-02-28,680.97325484
2005-03-01,679.46572744
2005-03-02,681.80751304
2005-03-03,684.09549017
2005-03-04,693.80065286
2005-03-07,695.5440448
2005-03-08,691.66973278
2005-03-09,679.23629958
2005-03-10,675.76335496
2005-03-11,675.32838637
2005-03-14,679.59732041
2005-03-15,675.97830798
2005-03-16,671.8303038
2005-03-17,677.60620328
2005-03-18,678.7429156
2005-03-21,676.14139118
2005-03-22,669.44449739
2005-03-23,664.88647812
2005-03-24,665.62600264
2005-03-25,665.62600264
2005-03-28,666.28470281
2005-03-29,659.48604243
2005-03-30,671.08074473
2005-03-31,674.06734191
2005-04-01,676.50760058
2005-04-04,676.34657185
2005-04-05,675.84400102
2005-04-06,679.05868899
2005-04-07,680.62242911
2005-04-08,671.61063068
2005-04-11,671.42160339
2005-04-12,672.2986786
2005-04-13,658.94792639
2005-04-14,650.30491731
2005-04-15,634.61026604
2005-04-18,639.30110879
2005-04-19,648.01175615
2005-04-20,640.24088637
2005-04-21,655.17427123
2005-04-22,650.65603426
2005-04-25,658.71125721
2005-04-26,650.76181462
2005-04-27,648.50764426
2005-04-28,641.46602461
2005-04-29,647.70588127
2005-05-02,653.50759055
2005-05-03,648.17465208
2005-05-04,657.63369948
2005-05-05,657.96561756
2005-05-06,657.96794132
2005-05-09,663.66561865
2005-05-10,654.98306257
2005-05-11,658.82044963
2005-05-12,645.15348009
2005-05-13,638.49018079
2005-05-16,642.86804508
2005-05-17,650.08916474
2005-05-18,655.68772754
2005-05-19,661.92439285
2005-05-20,660.36553449
2005-05-23,666.48879365
2005-05-24,666.34217682
2005-05-25,666.16852421
2005-05-26,672.12300233
2005-05-27,676.18828868
2005-05-30,676.18828868
2005-05-31,672.28101196
2005-06-01,679.35012434
2005-06-02,682.05932291
2005-06-03,680.48101595
2005-06-06,683.01850497
2005-06-07,682.29481404
2005-06-08,680.95237686
2005-06-09,689.07240224
2005-06-10,685.87289304
2005-06-13,688.1388154
2005-06-14,691.2105781
2005-06-15,694.70320814
2005-06-16,697.77478923
2005-06-17,704.46623158
2005-06-20,704.3345642
2005-06-21,700.23830279
2005-06-22,702.30068041
2005-06-23,697.50355377
2005-06-24,691.84587257
2005-06-27,695.1779229
2005-06-28,699.94173237
2005-06-29,698.66341149
2005-06-30,696.78294756
2005-07-01,702.41146422
2005-07-04,702.41146422
2005-07-05,711.30870653
2005-07-06,703.94282125
2005-07-07,708.26311206
2005-07-08,711.76867001
2005-07-11,716.38786014
2005-07-12,718.18578707
2005-07-13,715.54710142
2005-07-14,709.76928229
2005-07-15,711.92700875
2005-07-18,710.21613949
2005-07-19,715.71377276
2005-07-20,718.77068202
2005-07-21,709.97494551
2005-07-22,720.13301876
2005-07-25,717.40025085
2005-07-26,719.74230526
2005-07-27,721.73069644
2005-07-28,729.85568754
2005-07-29,725.6213849
2005-08-01,727.06839842
2005-08-02,734.1431541
2005-08-03,734.12727556
2005-08-04,729.7992575
2005-08-05,719.62182081
2005-08-08,716.01648072
2005-08-09,721.13402663
2005-08-10,724.76295328
2005-08-11,730.92515681
2005-08-12,729.8974477
2005-08-15,730.50598537
2005-08-16,720.16257025
2005-08-17,717.51527215
2005-08-18,717.88488069
2005-08-19,721.07912621
2005-08-22,723.07263913
2005-08-23,722.13411585
2005-08-24,721.30182166
2005-08-25,724.1750768
2005-08-26,718.77426903
2005-08-29,723.40213433
2005-08-30,725.31473315
2005-08-31,737.68094487
2005-09-01,742.82781969
2005-09-02,738.08947481
2005-09-05,738.08947481
2005-09-06,749.0332175
2005-09-07,752.83063203
2005-09-08,751.14951739
2005-09-09,761.41427602
2005-09-12,756.79241288
2005-09-13,748.48087457
2005-09-14,748.80497091
2005-09-15,751.86451014
2005-09-16,757.17311661
2005-09-19,758.42037581
2005-09-20,751.98824779
2005-09-21,748.37994157
2005-09-22,749.33499129
2005-09-23,749.59587847
2005-09-26,754.59217403
2005-09-27,756.07717299
2005-09-28,758.28568508
2005-09-29,765.28322847
2005-09-30,767.20926924
2005-10-03,770.43781245
2005-10-04,758.71719391
2005-10-05,740.32172204
2005-10-06,730.11913646
2005-10-07,735.61297162
2005-10-10,727.34434743
2005-10-11,731.75830187
2005-10-12,720.01836083
2005-10-13,714.15799278
2005-10-14,725.42502639
2005-10-17,734.09108535
2005-10-18,718.79097254
2005-10-19,733.54101437
2005-10-20,717.80163518
2005-10-21,723.71114452
2005-10-24,738.34645384
2005-10-25,737.14199315
2005-10-26,728.43510061
2005-10-27,718.01334371
2005-10-28,734.49057745
2005-10-31,743.68068889
2005-11-01,740.29873641
2005-11-02,748.59249705
2005-11-03,754.17432268
2005-11-04,748.30036284
2005-11-07,746.96149129
2005-11-08,743.87906053
2005-11-09,741.40909828
2005-11-10,742.95752191
2005-11-11,745.27171497
2005-11-14,745.65346791
2005-11-15,748.95766881
2005-11-16,756.46836716
2005-11-17,762.12365306
2005-11-18,759.63501408
2005-11-21,767.43885417
2005-11-22,775.49576668
2005-11-23,775.68735478
2005-11-24,775.68735478
2005-11-25,779.05382159
2005-11-28,765.57860145
2005-11-29,769.32872528
2005-11-30,766.648474
2005-12-01,781.11636061
2005-12-02,782.19883446
2005-12-05,781.45542928
2005-12-06,783.19177498
2005-12-07,778.9512915
2005-12-08,786.94576802
2005-12-09,787.4017411
2005-12-12,791.18039119
2005-12-13,793.84927676
2005-12-14,795.86336113
2005-12-15,796.33690618
2005-12-16,789.7632301
2005-12-19,781.2395795
2005-12-20,786.93944636
2005-12-21,790.1971927
2005-12-22,794.15483384
2005-12-23,793.51917003
2005-12-26,793.51917003
2005-12-27,782.37677649
2005-12-28,786.94056288
2005-12-29,782.35128207
2005-12-30,779.72204074
2006-01-02,779.72204074
2006-01-03,799.23670882
2006-01-04,805.45400954
2006-01-05,801.63025923
2006-01-06,813.99966172
2006-01-09,816.80418933
2006-01-10,821.00666408
2006-01-11,823.87997819
2006-01-12,818.95645406
2006-01-13,821.89930664
2006-01-16,821.89930664
2006-01-17,823.98079156
2006-01-18,819.56240403
2006-01-19,826.56137464
2006-01-20,812.981873
2006-01-23,818.09948213
2006-01-24,822.0984788
2006-01-25,814.59685376
2006-01-26,817.41742112
2006-01-27,823.06797934
2006-01-30,829.58963342
2006-01-31,830.81827918
2006-02-01,825.8851556
2006-02-02,814.38456779
2006-02-03,810.80710534
2006-02-06,811.84214947
2006-02-07,794.8583809
2006-02-08,798.34350461
2006-02-09,788.81614731
2006-02-10,789.72207869
2006-02-13,782.50016739
2006-02-14,789.62034091
2006-02-15,790.65985976
2006-02-16,803.13769765
2006-02-17,802.42253353
2006-02-20,802.42253353
2006-02-21,803.88216834
2006-02-22,808.48920212
2006-02-23,807.30553542
2006-02-24,809.62618579
2006-02-27,810.64775604
2006-02-28,799.37228393
2006-03-01,809.05770405
2006-03-02,813.02668671
2006-03-03,810.81863377
2006-03-06,796.05432447
2006-03-07,790.16841232
2006-03-08,789.79992238
2006-03-09,783.32081271
2006-03-10,787.21837834
2006-03-13,792.13021284
2006-03-14,805.39959692
2006-03-15,810.20567735
2006-03-16,812.19806194
2006-03-17,812.08267896
2006-03-20,806.71380178
2006-03-21,798.03900105
2006-03-22,802.20951381
2006-03-23,804.4291435
2006-03-24,810.02913027
2006-03-27,809.8092039
2006-03-28,807.86769975
2006-03-29,820.29607055
2006-03-30,818.29887996
2006-03-31,813.4931014
2006-04-03,814.78579525
2006-04-04,820.96961227
2006-04-05,830.35310422
2006-04-06,829.52025338
2006-04-07,818.32801597
2006-04-10,820.53972968
2006-04-11,811.78865205
2006-04-12,813.74883101
2006-04-13,814.710435
2006-04-14,814.710435
2006-04-17,815.20304778
2006-04-18,829.38512007
2006-04-19,833.57573564
2006-04-20,835.50545409
2006-04-21,839.58191588
2006-04-24,836.8532626
2006-04-25,826.93080813
2006-04-26,823.44942827
2006-04-27,817.7774107
2006-04-28,823.05890893
2006-05-01,822.18805365
2006-05-02,830.59151586
2006-05-03,824.34835811
2006-05-04,826.02886457
2006-05-05,835.54778582
2006-05-08,834.9952875
2006-05-09,834.78818798
2006-05-10,837.11599184
2006-05-11,822.92964507
2006-05-12,808.10569269
2006-05-15,803.27314606
2006-05-16,802.19592339
2006-05-17,789.72980995
2006-05-18,779.35789665
2006-05-19,782.53780028
2006-05-22,775.27154352
2006-05-23,774.56438258
2006-05-24,771.66182306
2006-05-25,785.87138848
2006-05-26,791.13837639
2006-05-29,791.13837639
2006-05-30,776.8641242
2006-05-31,788.70074877
2006-06-01,800.37594805
2006-06-02,804.47782726
2006-06-05,780.98044182
2006-06-06,776.7819883
2006-06-07,760.46829912
2006-06-08,759.78195749
2006-06-09,756.21429352
2006-06-12,734.71158496
2006-06-13,721.61900076
2006-06-14,733.82585158
2006-06-15,765.87636679
2006-06-16,762.40762093
2006-06-19,747.9849289
2006-06-20,744.16396654
2006-06-21,761.08557335
2006-06-22,758.79384891
2006-06-23,764.86165008
2006-06-26,768.82598388
2006-06-27,759.27980563
2006-06-28,765.07572099
2006-06-29,792.23369309
2006-06-30,795.74209085
2006-07-03,804.57645288
2006-07-04,804.57645288
2006-07-05,796.01160697
2006-07-06,794.70786863
2006-07-07,782.84644443
2006-07-10,779.625326
2006-07-11,787.60514874
2006-07-12,777.4649601
2006-07-13,761.22791961
2006-07-14,758.22304568
2006-07-17,748.47419096
2006-07-18,748.81811581
2006-07-19,767.57750694
2006-07-20,747.40375362
2006-07-21,730.89623589
2006-07-24,749.85720906
2006-07-25,760.63107523
2006-07-26,756.62729605
2006-07-27,753.11141432
2006-07-28,763.54832182
2006-07-31,769.65214104
2006-08-01,762.86568976
2006-08-02,769.35213174
2006-08-03,773.11216267
2006-08-04,766.49840753
2006-08-07,766.63274929
2006-08-08,758.42029907
2006-08-09,752.69572955
2006-08-10,752.69307812
2006-08-11,746.44035751
2006-08-14,742.12027389
2006-08-15,758.82401054
2006-08-16,772.11234213
2006-08-17,769.30184549
2006-08-18,772.89066445
2006-08-21,769.24922626
2006-08-22,771.0041913
2006-08-23,763.41335458
2006-08-24,761.29485653
2006-08-25,763.80219327
2006-08-28,762.26462649
2006-08-29,762.27347369
2006-08-30,760.97809124
2006-08-31,763.4766771
2006-09-01,769.58892907
2006-09-04,769.58892907
2006-09-05,777.50445803
2006-09-06,759.77497071
2006-09-07,754.06384592
2006-09-08,751.5702926
2006-09-11,742.9284982
2006-09-12,751.60015398
2006-09-13,764.34087158
2006-09-14,758.51495604
2006-09-15,759.94464772
2006-09-18,768.59411153
2006-09-19,761.04338207
2006-09-20,759.60468934
2006-09-21,757.74286669
2006-09-22,753.44200158
2006-09-25,760.19554091
2006-09-26,770.83939956
2006-09-27,775.19739932
2006-09-28,776.66990377
2006-09-29,778.37989719
2006-10-02,773.79305536
2006-10-03,765.81277418
2006-10-04,778.72743364
2006-10-05,788.13785511
2006-10-06,785.08720379
2006-10-09,787.40699624
2006-10-10,792.04403399
2006-10-11,785.31828246
2006-10-12,798.04542198
2006-10-13,804.89600136
2006-10-16,814.05144884
2006-10-17,807.53246029
2006-10-18,804.02299953
2006-10-19,811.71468136
2006-10-20,802.28133281
2006-10-23,809.08647577
2006-10-24,815.81583407
2006-10-25,820.62337069
2006-10-26,826.42108125
2006-10-27,815.61147778
2006-10-30,813.36323972
2006-10-31,815.88933327
2006-11-01,803.94102288
2006-11-02,803.46443151
2006-11-03,805.59566073
2006-11-06,816.84959073
2006-11-07,817.41637842
2006-11-08,822.80924897
2006-11-09,820.62093936
2006-11-10,819.52807903
2006-11-13,823.35167719
2006-11-14,829.46202706
2006-11-15,834.87320431
2006-11-16,832.2607992
2006-11-17,832.26427111
2006-11-20,835.88173078
2006-11-21,845.89026709
2006-11-22,848.36228189
2006-11-23,848.36228189
2006-11-24,847.26937005
2006-11-27,830.53863515
2006-11-28,834.19301838
2006-11-29,847.7277747
2006-11-30,849.28859737
2006-12-01,847.50642832
2006-12-04,859.8882843
2006-12-05,863.58186606
2006-12-06,861.29832481
2006-12-07,856.15434072
2006-12-08,860.39994524
2006-12-11,862.43663265
2006-12-12,859.41802969
2006-12-13,858.79072335
2006-12-14,863.7166028
2006-12-15,862.67611771
2006-12-18,860.71406128
2006-12-19,860.32828811
2006-12-20,860.23475632
2006-12-21,856.70876983
2006-12-22,852.20922806
2006-12-25,852.20922806
2006-12-26,855.40082046
2006-12-27,863.36607446
2006-12-28,862.2733671
2006-12-29,860.74771481
2007-01-01,860.74771481
2007-01-02,860.74771481
2007-01-03,860.14565218
2007-01-04,860.22626713
2007-01-05,853.36880542
2007-01-08,856.7448402
2007-01-09,860.09065706
2007-01-10,867.38703339
2007-01-11,874.86914819
2007-01-12,879.33762971
2007-01-15,879.33762971
2007-01-16,882.49437139
2007-01-17,881.78539397
2007-01-18,879.01738895
2007-01-19,882.05408415
2007-01-22,878.84266625
2007-01-23,883.72623579
2007-01-24,895.20106728
2007-01-25,884.90240696
2007-01-26,883.48059651
2007-01-29,882.86937031
2007-01-30,886.05252801
2007-01-31,893.24475862
2007-02-01,897.60052608
2007-02-02,899.86534286
2007-02-05,898.27296233
2007-02-06,899.74641428
2007-02-07,903.38255141
2007-02-08,902.63545682
2007-02-09,892.92012927
2007-02-12,887.18341852
2007-02-13,895.3522774
2007-02-14,901.53385354
2007-02-15,903.64508252
2007-02-16,903.39284353
2007-02-19,903.39284353
2007-02-20,909.23365715
2007-02-21,907.47745541
2007-02-22,903.12049815
2007-02-23,897.0258087
2007-02-26,893.65413653
2007-02-27,858.60879684
2007-02-28,866.9189722
2007-03-01,863.45085468
2007-03-02,851.74430877
2007-03-05,838.61681555
2007-03-06,855.42984529
2007-03-07,851.22641186
2007-03-08,863.99040855
2007-03-09,866.98329453
2007-03-12,872.9038625
2007-03-13,854.2553692
2007-03-14,859.11246994
2007-03-15,861.57730405
2007-03-16,858.98255664
2007-03-19,870.94023513
2007-03-20,877.1896335
2007-03-21,895.97274695
2007-03-22,895.24111727
2007-03-23,896.48725973
2007-03-26,895.70448611
2007-03-27,889.65557565
2007-03-28,880.59847308
2007-03-29,884.65469633
2007-03-30,886.5093602
2007-04-02,891.04878346
2007-04-03,900.9996039
2007-04-04,899.74636051
2007-04-05,904.87856324
2007-04-06,904.87856324
2007-04-09,906.43634719
2007-04-10,907.11817261
2007-04-11,900.79171845
2007-04-12,904.21332328
2007-04-13,910.11964765
2007-04-16,918.14971642
2007-04-17,920.46785822
2007-04-18,919.29555646
2007-04-19,919.69215036
2007-04-20,928.53250971
2007-04-23,932.08377275
2007-04-24,928.664029
2007-04-25,935.23566603
2007-04-26,932.98001179
2007-04-27,930.59849124
2007-04-30,919.94971544
2007-05-01,919.46160429
2007-05-02,926.67710394
2007-05-03,929.21955542
2007-05-04,933.22643726
2007-05-07,934.80026832
2007-05-08,931.90733776
2007-05-09,936.0511922
2007-05-10,924.1710049
2007-05-11,936.95363476
2007-05-14,936.98093349
2007-05-15,934.96269745
2007-05-16,940.83136596
2007-05-17,937.98217041
2007-05-18,943.57464005
2007-05-21,945.25991552
2007-05-22,946.18495882
2007-05-23,942.803334
2007-05-24,931.08698027
2007-05-25,936.92666265
2007-05-28,936.92666265
2007-05-29,940.92726272
2007-05-30,950.7823987
2007-05-31,952.81436788
2007-06-01,953.69093526
2007-06-04,953.62306125
2007-06-05,948.53975443
2007-06-06,938.68371312
2007-06-07,917.96423773
2007-06-08,928.85239437
2007-06-11,930.20853221
2007-06-12,919.80068269
2007-06-13,934.43664737
2007-06-14,938.23793258
2007-06-15,946.10019535
2007-06-18,943.79462085
2007-06-19,946.73337202
2007-06-20,930.28983706
2007-06-21,934.51501264
2007-06-22,920.56434243
2007-06-25,918.80180403
2007-06-26,914.91577437
2007-06-27,926.60106656
2007-06-28,926.74354013
2007-06-29,926.34968514
2007-07-02,940.1915459
2007-07-03,942.53998249
2007-07-04,942.53998249
2007-07-05,944.66017447
2007-07-06,946.90846625
2007-07-09,947.6555053
2007-07-10,932.3497487
2007-07-11,938.88682046
2007-07-12,956.10921838
2007-07-13,962.26874873
2007-07-16,958.74036105
2007-07-17,957.65138649
2007-07-18,958.05076407
2007-07-19,961.24515382
2007-07-20,946.78341904
2007-07-23,954.17432485
2007-07-24,930.45750294
2007-07-25,930.22338693
2007-07-26,910.16641877
2007-07-27,896.46434959
2007-07-30,907.56646787
2007-07-31,896.02723386
2007-08-01,905.82186238
2007-08-02,915.42433023
2007-08-03,889.50454463
2007-08-06,911.48104877
2007-08-07,918.40391178
2007-08-08,923.46390867
2007-08-09,895.09090768
2007-08-10,892.74379999
2007-08-13,898.01124159
2007-08-14,878.27127998
2007-08-15,863.65707177
2007-08-16,858.49932917
2007-08-17,879.09220352
2007-08-20,882.51189019
2007-08-21,887.95938127
2007-08-22,903.03089537
2007-08-23,901.37017496
2007-08-24,912.3109078
2007-08-27,898.95075603
2007-08-28,876.08638458
2007-08-29,897.83166654
2007-08-30,895.17121876
2007-08-31,907.21072191
2007-09-03,907.21072191
2007-09-04,923.426096
2007-09-05,914.26103066
2007-09-06,920.65404061
2007-09-07,903.77343883
2007-09-10,903.78952705
2007-09-11,915.82712722
2007-09-12,917.61272722
2007-09-13,922.29395086
2007-09-14,923.47276521
2007-09-17,918.83375605
2007-09-18,948.29548112
2007-09-19,956.79759056
2007-09-20,954.83609121
2007-09-21,962.82901969
2007-09-24,961.40896907
2007-09-25,962.62153642
2007-09-26,966.85367047
2007-09-27,973.97633078
2007-09-28,971.0112659
2007-10-01,985.25352303
2007-10-02,980.99505169
2007-10-03,973.15231802
2007-10-04,978.28622136
2007-10-05,990.2781924
2007-10-08,988.28905691
2007-10-09,1000.40826704
2007-10-10,1004.3622401
2007-10-11,995.07767644
2007-10-12,1008.38526761
2007-10-15,1002.68639589
2007-10-16,1000.26115368
2007-10-17,1001.56921551
2007-10-18,1007.7371394
2007-10-19,968.26292458
2007-10-22,970.07465841
2007-10-23,993.17252652
2007-10-24,991.38583356
2007-10-25,994.03714933
2007-10-26,1004.14520777
2007-10-29,1011.95182317
2007-10-30,996.13599411
2007-10-31,1013.50465192
2007-11-01,993.53414877
2007-11-02,1002.22269236
2007-11-05,996.42003535
2007-11-06,1016.36306466
2007-11-07,987.28516364
2007-11-08,988.0535155
2007-11-09,965.06727176
2007-11-12,928.81423865
2007-11-13,955.39578729
2007-11-14,953.02089996
2007-11-15,938.42352206
2007-11-16,948.73301134
2007-11-19,932.56121543
2007-11-20,944.03959081
2007-11-21,930.19209959
2007-11-22,930.19209959
2007-11-23,945.89289383
2007-11-26,931.84059073
2007-11-27,941.90026348
2007-11-28,970.34584552
2007-11-29,976.99638148
2007-11-30,979.63001161
2007-12-03,979.87433667
2007-12-04,978.41715446
2007-12-05,996.51896132
2007-12-06,1013.11385241
2007-12-07,1015.33968296
2007-12-10,1021.95500738
2007-12-11,999.34357069
2007-12-12,1012.15155099
2007-12-13,1016.12035675
2007-12-14,1006.60513502
2007-12-17,980.33926904
2007-12-18,985.78058656
2007-12-19,989.16798708
2007-12-20,998.75988924
2007-12-21,1017.61520147
2007-12-24,1027.64299651
2007-12-25,1027.64299651
2007-12-26,1032.24736568
2007-12-27,1018.07296273
2007-12-28,1020.99908941
2007-12-31,1010.12559708
2008-01-01,1010.12559708
2008-01-02,1002.65294564
2008-01-03,1012.46403643
2008-01-04,982.05479791
2008-01-07,976.41229949
2008-01-08,959.41441304
2008-01-09,977.15642825
2008-01-10,978.55127413
2008-01-11,959.6175003
2008-01-14,977.27868718
2008-01-15,948.3929653
2008-01-16,925.02103881
2008-01-17,893.45505945
2008-01-18,891.76097105
2008-01-21,891.76097105
2008-01-22,871.75246704
2008-01-23,871.36912845
2008-01-24,891.48220536
2008-01-25,878.54207362
2008-01-28,886.40698015
2008-01-29,885.911895
2008-01-30,881.3970566
2008-01-31,892.94045935
2008-02-01,898.26472079
2008-02-04,892.70585502
2008-02-05,865.51453897
2008-02-06,854.63736041
2008-02-07,858.55370822
2008-02-08,868.72528527
2008-02-11,881.97063475
2008-02-12,885.03107459
2008-02-13,901.30421321
2008-02-14,892.36118266
2008-02-15,890.15094375
2008-02-18,890.15094375
2008-02-19,891.31874809
2008-02-20,901.84084147
2008-02-21,889.18380303
2008-02-22,895.25981222
2008-02-25,907.98257282
2008-02-26,912.30515271
2008-02-27,911.11162709
2008-02-28,912.14051336
2008-02-29,889.03297386
2008-03-03,891.12204302
2008-03-04,885.15087324
2008-03-05,897.54792525
2008-03-06,881.93317289
2008-03-07,869.24245538
2008-03-10,852.52068802
2008-03-11,887.99308082
2008-03-12,880.97634658
2008-03-13,888.60498162
2008-03-14,872.53391305
2008-03-17,857.59037946
2008-03-18,890.9901853
2008-03-19,858.12689357
2008-03-20,866.68226287
2008-03-21,866.68226287
2008-03-24,886.71726605
2008-03-25,897.97289369
2008-03-26,898.75099987
2008-03-27,887.3323782
2008-03-28,883.21326333
2008-03-31,885.15637575
2008-04-01,911.91243958
2008-04-02,910.91011335
2008-04-03,914.50748385
2008-04-04,923.32610699
2008-04-07,924.30819854
2008-04-08,924.41334186
2008-04-09,922.37118298
2008-04-10,928.89430724
2008-04-11,910.42244258
2008-04-14,915.05872163
2008-04-15,915.64721269
2008-04-16,942.40528688
2008-04-17,939.41781753
2008-04-18,964.65608158
2008-04-21,972.32633708
2008-04-22,967.04155712
2008-04-23,967.85555697
2008-04-24,964.27768594
2008-04-25,971.0378711
2008-04-28,968.55437075
2008-04-29,956.76253241
2008-04-30,959.26000824
2008-05-01,967.17691104
2008-05-02,972.13444656
2008-05-05,975.14434092
2008-05-06,986.52974134
2008-05-07,970.43523651
2008-05-08,981.46430046
2008-05-09,976.93632896
2008-05-12,984.40077947
2008-05-13,989.26928266
2008-05-14,986.39443582
2008-05-15,1002.4703435
2008-05-16,1009.99845762
2008-05-19,1007.92618772
2008-05-20,1006.21111083
2008-05-21,987.02419779
