Date,EAFE VALUE WEIGHTED
2004-08-13,687.1220703
2004-08-16,690.1423965
2004-08-17,691.9164356
2004-08-18,692.3441096
2004-08-19,698.4720042
2004-08-20,696.5114559
2004-08-23,698.76826
2004-08-24,695.135393
2004-08-25,696.867725
2004-08-26,701.4350633
2004-08-27,704.0074477
2004-08-30,702.4966431
2004-08-31,702.1551808
2004-09-01,707.422177
2004-09-02,709.0397861
2004-09-03,705.470344
2004-09-06,711.6178676
2004-09-07,713.3640676
2004-09-08,715.14343
2004-09-09,710.9347121
2004-09-10,718.5551408
2004-09-13,721.8477933
2004-09-14,723.4091029
2004-09-15,713.8283487
2004-09-16,716.0549301
2004-09-17,718.4953251
2004-09-20,716.3683768
2004-09-21,722.8381456
2004-09-22,718.4569974
2004-09-23,717.7021447
2004-09-24,715.4325768
2004-09-27,712.3249259
2004-09-28,714.4461828
2004-09-29,717.4224818
2004-09-30,722.2536359
2004-10-01,732.0803503
2004-10-04,734.1277421
2004-10-05,737.0468227
2004-10-06,737.8758241
2004-10-07,737.0477643
2004-10-08,742.6994416
2004-10-11,741.9558961
2004-10-12,731.4800147
2004-10-13,730.1733263
2004-10-14,730.0721122
2004-10-15,733.026716
2004-10-18,731.6408849
2004-10-19,738.7896292
2004-10-20,735.2681488
2004-10-21,738.4969438
2004-10-22,740.4247956
2004-10-25,736.6138031
2004-10-26,737.9339345
2004-10-27,745.0059224
2004-10-28,750.5077628
2004-10-29,747.7846172
2004-11-01,752.9377504
2004-11-02,758.0882706
2004-11-03,765.1491059
2004-11-04,768.2823549
2004-11-05,775.1436612
2004-11-08,774.995013
2004-11-09,772.7243877
2004-11-10,772.6248165
2004-11-11,776.1196898
2004-11-12,783.2785588
2004-11-15,785.685238
2004-11-16,782.8293787
2004-11-17,791.6898601
2004-11-18,789.1925167
2004-11-19,790.6057667
2004-11-22,783.5911401
2004-11-23,786.4738932
2004-11-24,791.0810865
2004-11-25,800.2637656
2004-11-26,799.6302128
2004-11-29,802.332987
2004-11-30,799.2449165
2004-12-01,804.1630256
2004-12-02,808.3101133
2004-12-03,813.5685865
2004-12-06,811.6021562
2004-12-07,811.3745681
2004-12-08,800.3115739
2004-12-09,793.1045119
2004-12-10,792.1934887
2004-12-13,802.5924393
2004-12-14,803.9141583
2004-12-15,813.4094313
2004-12-16,809.1669258
2004-12-17,805.0407154
2004-12-20,814.9512076
2004-12-21,811.8631728
2004-12-22,817.5740887
2004-12-23,823.9068104
2004-12-24,828.663313
2004-12-27,832.16044
2004-12-28,832.3278871
2004-12-29,829.1434163
2004-12-30,835.2276035
2004-12-31,835.2873582
2005-01-03,832.2253191
2005-01-04,825.0101826
2005-01-05,819.440464
2005-01-06,816.3606547
2005-01-07,815.0015122
2005-01-10,817.9788168
2005-01-11,818.9850208
2005-01-12,822.1298324
2005-01-13,818.7328051
2005-01-14,817.0499457
2005-01-17,820.242704
2005-01-18,816.1650072
2005-01-19,818.3163334
2005-01-20,809.0662781
2005-01-21,810.5379425
2005-01-24,813.8193153
2005-01-25,811.6627878
2005-01-26,820.820544
2005-01-27,820.3898449
2005-01-28,816.4545364
2005-01-31,822.8418319
2005-02-01,825.0891519
2005-02-02,829.584374
2005-02-03,823.8775847
2005-02-04,830.9129229
2005-02-07,829.0754741
2005-02-08,824.6201519
2005-02-09,825.2182047
2005-02-10,831.9188454
2005-02-11,836.7767527
2005-02-14,844.2691237
2005-02-15,847.7618526
2005-02-16,843.1382829
2005-02-17,847.7655353
2005-02-18,849.4625002
2005-02-21,848.8348463
2005-02-22,853.0098487
2005-02-23,844.5292281
2005-02-24,844.8805216
2005-02-25,853.2391167
2005-02-28,860.0875429
2005-03-01,860.5344248
2005-03-02,857.1023325
2005-03-03,857.8689055
2005-03-04,869.4380375
2005-03-07,866.6443246
2005-03-08,871.6964455
2005-03-09,870.7981476
2005-03-10,865.748074
2005-03-11,870.0876181
2005-03-14,862.5714252
2005-03-15,865.3848401
2005-03-16,864.9878949
2005-03-17,860.2862369
2005-03-18,858.4896435
2005-03-21,851.9714927
2005-03-22,854.1287188
2005-03-23,839.3578647
2005-03-24,838.4456797
2005-03-25,839.3836824
2005-03-28,836.4910455
2005-03-29,834.4346777
2005-03-30,834.0934685
2005-03-31,838.7083795
2005-04-01,840.2358417
2005-04-04,828.8301552
2005-04-05,835.3894501
2005-04-06,838.8763319
2005-04-07,844.1251689
2005-04-08,843.1932228
2005-04-11,846.5099112
2005-04-12,838.46083
2005-04-13,843.4798854
2005-04-14,833.8816216
2005-04-15,827.4248369
2005-04-18,812.8314438
2005-04-19,821.48685
2005-04-20,820.9647643
2005-04-21,820.2524157
2005-04-22,827.0843617
2005-04-25,826.1166184
2005-04-26,821.9509328
2005-04-27,814.9193265
2005-04-28,812.2252565
2005-04-29,815.0843195
2005-05-02,813.7336662
2005-05-03,818.135917
2005-05-04,825.7617265
2005-05-05,828.7124309
2005-05-06,829.8821629
2005-05-09,825.3039485
2005-05-10,823.1514205
2005-05-11,818.5757895
2005-05-12,815.3205661
2005-05-13,810.3551941
2005-05-16,803.8597382
2005-05-17,803.4284223
2005-05-18,810.7374408
2005-05-19,816.5683323
2005-05-20,812.455983
2005-05-23,819.9334687
2005-05-24,819.583578
2005-05-25,817.277774
2005-05-26,816.9874689
2005-05-27,819.815751
2005-05-30,821.4120339
2005-05-31,815.141671
2005-06-01,819.2791206
2005-06-02,820.6509788
2005-06-03,820.3777638
2005-06-06,820.6317293
2005-06-07,826.1986221
2005-06-08,829.1721501
2005-06-09,819.3216652
2005-06-10,820.0383535
2005-06-13,816.3806644
2005-06-14,818.7575015
2005-06-15,821.2049041
2005-06-16,824.765756
2005-06-17,835.5945739
2005-06-20,829.3599757
2005-06-21,833.4422247
2005-06-22,834.5689869
2005-06-23,833.3563408
2005-06-24,828.829701
2005-06-27,824.5443637
2005-06-28,826.2800554
2005-06-29,827.27924
2005-06-30,826.8987246
2005-07-01,823.5894884
2005-07-04,822.8843554
2005-07-05,820.5727221
2005-07-06,824.9812369
2005-07-07,813.8161482
2005-07-08,820.1170351
2005-07-11,832.6729625
2005-07-12,839.111477
2005-07-13,834.8469241
2005-07-14,840.1701045
2005-07-15,836.2153653
2005-07-18,836.7426922
2005-07-19,833.536058
2005-07-20,833.3417858
2005-07-21,846.0492966
2005-07-22,845.1325582
2005-07-25,843.965161
2005-07-26,840.8898579
2005-07-27,845.2014578
2005-07-28,850.7870465
2005-07-29,854.9199099
2005-08-01,859.6665908
2005-08-02,865.9001257
2005-08-03,871.9684685
2005-08-04,867.9982804
2005-08-05,859.9232982
2005-08-08,866.1023108
2005-08-09,870.3318382
2005-08-10,885.0553777
2005-08-11,890.5559364
2005-08-12,889.7422486
2005-08-15,886.5414937
2005-08-16,884.479947
2005-08-17,880.6802581
2005-08-18,869.8518332
2005-08-19,873.1031012
2005-08-22,883.8471275
2005-08-23,878.8465458
2005-08-24,877.9496041
2005-08-25,874.6807063
2005-08-26,874.8193408
2005-08-29,868.0877737
2005-08-30,864.980645
2005-08-31,875.7858971
2005-09-01,892.4352411
2005-09-02,897.5482267
2005-09-05,902.6492755
2005-09-06,904.6650423
2005-09-07,904.7163622
2005-09-08,900.4577386
2005-09-09,907.7293607
2005-09-12,903.8681938
2005-09-13,897.767484
2005-09-14,902.45696
2005-09-15,900.3000379
2005-09-16,902.5839429
2005-09-19,899.992737
2005-09-20,906.9677469
2005-09-21,904.9349297
2005-09-22,897.1433819
2005-09-23,894.8889363
2005-09-26,906.5739171
2005-09-27,901.1368553
2005-09-28,911.9595095
2005-09-29,916.3383516
2005-09-30,916.4361043
2005-10-03,911.0953467
2005-10-04,917.2844283
2005-10-05,908.2842708
2005-10-06,901.6954618
2005-10-07,897.6184009
2005-10-10,894.9773386
2005-10-11,899.2752059
2005-10-12,896.3982049
2005-10-13,883.6149199
2005-10-14,891.7103129
2005-10-17,887.2023456
2005-10-18,878.8768068
2005-10-19,868.5574245
2005-10-20,871.6216539
2005-10-21,869.9099219
2005-10-24,874.0618502
2005-10-25,883.1430537
2005-10-26,885.5018254
2005-10-27,883.9219035
2005-10-28,879.4504026
2005-10-31,890.0662103
2005-11-01,894.7793617
2005-11-02,900.9782624
2005-11-03,906.6867497
2005-11-04,896.6915995
2005-11-07,899.5458769
2005-11-08,899.5645191
2005-11-09,896.6239763
2005-11-10,895.688568
2005-11-11,901.4413445
2005-11-14,897.297187
2005-11-15,892.1812973
2005-11-16,889.336023
2005-11-17,900.9104375
2005-11-18,906.3527167
2005-11-21,911.6727708
2005-11-22,908.7292408
2005-11-23,916.9090672
2005-11-24,914.4222734
2005-11-25,912.5314744
2005-11-28,916.1394274
2005-11-29,915.1497482
2005-11-30,912.2448011
2005-12-01,919.3639058
2005-12-02,926.4189124
2005-12-05,928.9664939
2005-12-06,932.3392067
2005-12-07,930.3339603
2005-12-08,932.2623509
2005-12-09,935.1678345
2005-12-12,946.7211004
2005-12-13,947.3141477
2005-12-14,953.52318
2005-12-15,945.2047989
2005-12-16,953.4276072
2005-12-19,952.2552614
2005-12-20,950.2477765
2005-12-21,952.0836516
2005-12-22,955.7789379
2005-12-23,957.0006191
2005-12-26,957.5097359
2005-12-27,955.6529179
2005-12-28,959.9818957
2005-12-29,959.8176529
2005-12-30,950.5923187
2006-01-02,953.2181205
2006-01-03,971.4389
2006-01-04,989.5198032
2006-01-05,990.715946
2006-01-06,1001.66952
2006-01-09,999.927839
2006-01-10,991.6193648
2006-01-11,999.7713102
2006-01-12,1000.811697
2006-01-13,997.1593171
2006-01-16,996.8208963
2006-01-17,982.0120996
2006-01-18,971.3268002
2006-01-19,982.4521025
2006-01-20,977.9151897
2006-01-23,983.6990599
2006-01-24,984.2226601
2006-01-25,989.6479925
2006-01-26,998.6516891
2006-01-27,1006.969371
2006-01-30,1005.274228
2006-01-31,1010.738741
2006-02-01,1012.345683
2006-02-02,1005.568135
2006-02-03,997.3267425
2006-02-06,998.7233555
2006-02-07,996.3722061
2006-02-08,987.448316
2006-02-09,997.8942643
2006-02-10,992.8352741
2006-02-13,991.5607143
2006-02-14,991.8395443
2006-02-15,991.8884352
2006-02-16,995.5797111
2006-02-17,995.6823268
2006-02-20,996.3069152
2006-02-21,998.8081236
2006-02-22,1001.69239
2006-02-23,1010.858776
2006-02-24,1011.600447
2006-02-27,1017.153111
2006-02-28,1012.576494
2006-03-01,1015.064281
2006-03-02,1011.139581
2006-03-03,1009.222073
2006-03-06,1013.214544
2006-03-07,999.7263831
2006-03-08,994.5030721
2006-03-09,1005.392228
2006-03-10,1005.539783
2006-03-13,1017.67672
2006-03-14,1026.745734
2006-03-15,1030.294926
2006-03-16,1036.17871
2006-03-17,1041.885513
2006-03-20,1046.467315
2006-03-21,1040.60351
2006-03-22,1043.177552
2006-03-23,1033.736197
2006-03-24,1040.489656
2006-03-27,1039.62158
2006-03-28,1038.831875
2006-03-29,1035.035159
2006-03-30,1053.547196
2006-03-31,1045.033175
2006-04-03,1056.058044
2006-04-04,1061.917668
2006-04-05,1065.52219
2006-04-06,1070.297855
2006-04-07,1061.06954
2006-04-10,1062.303072
2006-04-11,1053.956761
2006-04-12,1047.459585
2006-04-13,1049.099461
2006-04-14,1049.272368
2006-04-17,1059.320867
2006-04-18,1063.34497
2006-04-19,1077.418855
2006-04-20,1079.772999
2006-04-21,1091.020147
2006-04-24,1086.58164
2006-04-25,1090.173795
2006-04-26,1096.21076
2006-04-27,1100.933753
2006-04-28,1097.70694
2006-05-01,1105.097114
2006-05-02,1115.548974
2006-05-03,1107.09291
2006-05-04,1114.999229
2006-05-05,1129.562326
2006-05-08,1134.34149
2006-05-09,1140.692299
2006-05-10,1137.892133
2006-05-11,1133.872645
2006-05-12,1116.792032
2006-05-15,1100.660308
2006-05-16,1097.299162
2006-05-17,1075.108719
2006-05-18,1066.556877
2006-05-19,1057.613288
2006-05-22,1038.698202
2006-05-23,1055.497356
2006-05-24,1041.75529
2006-05-25,1049.690942
2006-05-26,1063.403107
2006-05-29,1066.304749
2006-05-30,1059.235377
2006-05-31,1056.63352
2006-06-01,1059.01271
2006-06-02,1074.506157
2006-06-05,1067.489431
2006-06-06,1036.919766
2006-06-07,1033.175846
2006-06-08,995.7358975
2006-06-09,1013.008111
2006-06-12,1003.947489
2006-06-13,975.0789171
2006-06-14,980.4624039
2006-06-15,1000.024731
2006-06-16,1005.397732
2006-06-19,1002.749244
2006-06-20,1005.345908
2006-06-21,1008.879639
2006-06-22,1014.079427
2006-06-23,1009.567593
2006-06-26,1009.663473
2006-06-27,1008.202532
2006-06-28,1001.373209
2006-06-29,1019.332096
2006-06-30,1055.478852
2006-07-03,1060.100282
2006-07-04,1063.305226
2006-07-05,1044.896449
2006-07-06,1052.870641
2006-07-07,1059.57016
2006-07-10,1060.29033
2006-07-11,1051.866372
2006-07-12,1043.67726
2006-07-13,1031.900537
2006-07-14,1011.984064
2006-07-17,1000.689807
2006-07-18,990.3502331
2006-07-19,1011.043736
2006-07-20,1026.772276
2006-07-21,1021.7999
2006-07-24,1030.476532
2006-07-25,1034.918466
2006-07-26,1035.267912
2006-07-27,1058.818205
2006-07-28,1069.429583
2006-07-31,1068.394813
2006-08-01,1058.925136
2006-08-02,1072.634353
2006-08-03,1065.036377
2006-08-04,1081.69109
2006-08-07,1064.776087
2006-08-08,1068.672134
2006-08-09,1079.631237
2006-08-10,1066.256837
2006-08-11,1064.057537
2006-08-14,1072.061557
2006-08-15,1082.066409
2006-08-16,1094.080432
2006-08-17,1097.295631
2006-08-18,1094.323218
2006-08-21,1096.707576
2006-08-22,1094.397823
2006-08-23,1089.401989
2006-08-24,1088.266804
2006-08-25,1083.824419
2006-08-28,1087.345995
2006-08-29,1089.966523
2006-08-30,1098.41017
2006-08-31,1098.198253
2006-09-01,1101.700462
2006-09-04,1114.975343
2006-09-05,1108.558467
2006-09-06,1096.327952
2006-09-07,1080.324682
2006-09-08,1080.082402
2006-09-11,1071.337226
2006-09-12,1079.188882
2006-09-13,1081.756565
2006-09-14,1090.018947
2006-09-15,1084.599517
2006-09-18,1085.954307
2006-09-19,1084.143945
2006-09-20,1088.344739
2006-09-21,1096.341037
2006-09-22,1089.256548
2006-09-25,1084.494992
2006-09-26,1089.472163
2006-09-27,1103.084273
2006-09-28,1103.079867
2006-09-29,1102.401122
2006-10-02,1110.523379
2006-10-03,1106.745735
2006-10-04,1107.293417
2006-10-05,1118.192095
2006-10-06,1110.518756
2006-10-09,1110.955193
2006-10-10,1112.441845
2006-10-11,1113.365474
2006-10-12,1118.437297
2006-10-13,1119.940172
2006-10-16,1126.89921
2006-10-17,1118.928899
2006-10-18,1124.140245
2006-10-19,1129.913848
2006-10-20,1133.898708
2006-10-23,1134.193635
2006-10-24,1134.81947
2006-10-25,1140.309229
2006-10-26,1149.526381
2006-10-27,1151.796383
2006-10-30,1144.451131
2006-10-31,1148.003857
2006-11-01,1153.127492
2006-11-02,1148.45528
2006-11-03,1145.2806
2006-11-06,1154.637013
2006-11-07,1167.144748
2006-11-08,1160.760095
2006-11-09,1159.763786
2006-11-10,1164.716763
2006-11-13,1160.088669
2006-11-14,1162.454744
2006-11-15,1165.972794
2006-11-16,1166.097267
2006-11-17,1161.153463
2006-11-20,1154.750723
2006-11-21,1157.532491
2006-11-22,1170.433492
2006-11-23,1170.40476
2006-11-24,1171.329257
2006-11-27,1162.394166
2006-11-28,1160.797614
2006-11-29,1177.10923
2006-11-30,1183.189784
2006-12-01,1182.505032
2006-12-04,1186.843697
2006-12-05,1191.635163
2006-12-06,1196.914253
2006-12-07,1200.846933
2006-12-08,1200.370585
2006-12-11,1197.383412
2006-12-12,1203.359531
2006-12-13,1207.950169
2006-12-14,1212.265327
2006-12-15,1212.410625
2006-12-18,1211.120742
2006-12-19,1208.969325
2006-12-20,1217.075071
2006-12-21,1215.057927
2006-12-22,1210.428924
2006-12-25,1209.149664
2006-12-26,1208.586872
2006-12-27,1219.160663
2006-12-28,1221.0662
2006-12-29,1221.278711
2007-01-01,1221.278711
2007-01-02,1240.170902
2007-01-03,1233.377442
2007-01-04,1226.308138
2007-01-05,1209.285878
2007-01-08,1209.382762
2007-01-09,1212.955631
2007-01-10,1196.353292
2007-01-11,1204.403866
2007-01-12,1217.487155
2007-01-15,1226.581539
2007-01-16,1220.215678
2007-01-17,1221.493023
2007-01-18,1221.634983
2007-01-19,1227.633507
2007-01-22,1228.296174
2007-01-23,1234.466632
2007-01-24,1240.561319
2007-01-25,1236.126567
2007-01-26,1224.167672
2007-01-29,1228.694357
2007-01-30,1233.819951
2007-01-31,1231.273976
2007-02-01,1247.922823
2007-02-02,1248.747236
2007-02-05,1243.346236
2007-02-06,1251.575919
2007-02-07,1258.707727
2007-02-08,1249.652041
2007-02-09,1254.569758
2007-02-12,1246.246904
2007-02-13,1254.996246
2007-02-14,1273.804987
2007-02-15,1280.101528
2007-02-16,1276.686035
2007-02-19,1281.801427
2007-02-20,1280.228959
2007-02-21,1271.781581
2007-02-22,1275.589701
2007-02-23,1285.034303
2007-02-26,1292.873694
2007-02-27,1274.65953
2007-02-28,1246.087634
2007-03-01,1234.771812
2007-03-02,1229.490052
2007-03-05,1204.436439
2007-03-06,1219.852163
2007-03-07,1227.260416
2007-03-08,1242.044204
2007-03-09,1243.508435
2007-03-12,1248.578427
2007-03-13,1238.564772
2007-03-14,1207.766921
2007-03-15,1228.803154
2007-03-16,1230.405976
2007-03-19,1244.925843
2007-03-20,1254.122685
2007-03-21,1257.948911
2007-03-22,1281.701394
2007-03-23,1285.369295
2007-03-26,1279.740077
2007-03-27,1278.707713
2007-03-28,1275.373708
2007-03-29,1280.570471
2007-03-30,1278.033493
2007-04-02,1280.654235
2007-04-03,1292.635951
2007-04-04,1300.588717
2007-04-05,1303.738267
2007-04-06,1302.892329
2007-04-09,1299.778077
2007-04-10,1312.277788
2007-04-11,1311.659886
2007-04-12,1311.290186
2007-04-13,1314.204661
2007-04-16,1331.427968
2007-04-17,1334.38721
2007-04-18,1335.652069
2007-04-19,1327.41421
2007-04-20,1338.483962
2007-04-23,1335.520427
2007-04-24,1331.060202
2007-04-25,1337.01699
2007-04-26,1335.81435
2007-04-27,1333.318675
2007-04-30,1335.051614
2007-05-01,1328.608312
2007-05-02,1336.390872
2007-05-03,1337.50173
2007-05-04,1347.813946
2007-05-07,1357.428927
2007-05-08,1342.125966
2007-05-09,1349.413098
2007-05-10,1337.109558
2007-05-11,1340.513571
2007-05-14,1342.345333
2007-05-15,1346.269785
2007-05-16,1341.85488
2007-05-17,1337.527527
2007-05-18,1345.138263
2007-05-21,1345.631017
2007-05-22,1349.966862
2007-05-23,1360.592509
2007-05-24,1348.743997
2007-05-25,1345.073902
2007-05-28,1348.410184
2007-05-29,1354.12451
2007-05-30,1347.159151
2007-05-31,1360.866051
2007-06-01,1370.049348
2007-06-04,1375.138942
2007-06-05,1373.951511
2007-06-06,1359.690728
2007-06-07,1346.76492
2007-06-08,1332.893757
2007-06-11,1340.75607
2007-06-12,1332.065549
2007-06-13,1331.334034
2007-06-14,1347.666635
2007-06-15,1365.917829
2007-06-18,1368.323099
2007-06-19,1366.166542
2007-06-20,1371.124278
2007-06-21,1361.35933
2007-06-22,1356.95785
2007-06-25,1355.762315
2007-06-26,1351.170081
2007-06-27,1339.437538
2007-06-28,1353.4503
2007-06-29,1365.19224
2007-07-02,1374.575183
2007-07-03,1382.908217
2007-07-04,1387.241763
2007-07-05,1379.934812
2007-07-06,1387.069651
2007-07-09,1393.577468
2007-07-10,1390.732735
2007-07-11,1386.62856
2007-07-12,1395.919094
2007-07-13,1405.935596
2007-07-16,1407.726695
2007-07-17,1403.530634
2007-07-18,1390.418817
2007-07-19,1402.099122
2007-07-20,1396.166897
2007-07-23,1397.412422
2007-07-24,1386.171659
2007-07-25,1367.13902
2007-07-26,1338.377348
2007-07-27,1319.996446
2007-07-30,1321.613461
2007-07-31,1341.659235
2007-08-01,1318.226957
2007-08-02,1324.586534
2007-08-03,1320.974309
2007-08-06,1312.986067
2007-08-07,1321.293313
2007-08-08,1343.293903
2007-08-09,1322.810062
2007-08-10,1281.668985
2007-08-13,1298.272004
2007-08-14,1286.149526
2007-08-15,1268.529226
2007-08-16,1232.350703
2007-08-17,1243.532449
2007-08-20,1256.980052
2007-08-21,1264.32233
2007-08-22,1279.123687
2007-08-23,1293.295439
2007-08-24,1299.255911
2007-08-27,1302.354186
2007-08-28,1286.910526
2007-08-29,1285.85303
2007-08-30,1296.433755
2007-08-31,1317.130347
2007-09-03,1318.702192
2007-09-04,1321.965453
2007-09-05,1307.0732
2007-09-06,1313.547717
2007-09-07,1299.9153
2007-09-10,1287.55814
2007-09-11,1305.578611
2007-09-12,1311.499721
2007-09-13,1315.783656
2007-09-14,1310.520691
2007-09-17,1295.426892
2007-09-18,1299.735511
2007-09-19,1343.93037
2007-09-20,1352.146037
2007-09-21,1351.525186
2007-09-24,1352.540875
2007-09-25,1350.249883
2007-09-26,1354.609182
2007-09-27,1373.421881
2007-09-28,1380.351421
2007-10-01,1388.34951
2007-10-02,1391.24978
2007-10-03,1394.484522
2007-10-04,1393.000241
2007-10-05,1402.013331
2007-10-08,1391.530405
2007-10-09,1401.207535
2007-10-10,1407.092989
2007-10-11,1422.258115
2007-10-12,1416.024125
2007-10-15,1409.051064
2007-10-16,1391.510748
2007-10-17,1395.928936
2007-10-18,1400.129318
2007-10-19,1387.440299
2007-10-22,1361.472866
2007-10-23,1379.015881
2007-10-24,1372.99787
2007-10-25,1386.963058
2007-10-26,1408.040607
2007-10-29,1424.711862
2007-10-30,1420.363105
2007-10-31,1434.126896
2007-11-01,1419.286317
2007-11-02,1404.994291
2007-11-05,1390.591525
2007-11-06,1399.875098
2007-11-07,1401.238902
2007-11-08,1385.700168
2007-11-09,1368.519302
2007-11-12,1352.727779
2007-11-13,1358.669636
2007-11-14,1376.181922
2007-11-15,1358.686196
2007-11-16,1344.073105
2007-11-19,1323.990614
2007-11-20,1344.898074
2007-11-21,1318.982391
2007-11-22,1325.217701
2007-11-23,1338.520111
2007-11-26,1342.867074
2007-11-27,1340.718692
2007-11-28,1355.239324
2007-11-29,1369.756595
2007-11-30,1377.301333
2007-12-03,1373.075041
2007-12-04,1361.694867
2007-12-05,1371.149235
2007-12-06,1376.661012
2007-12-07,1390.221832
2007-12-10,1399.919237
2007-12-11,1398.056234
2007-12-12,1395.644752
2007-12-13,1356.24374
2007-12-14,1340.912355
2007-12-17,1310.68921
2007-12-18,1311.391244
2007-12-19,1302.675091
2007-12-20,1303.03531
2007-12-21,1319.070511
2007-12-24,1322.150828
2007-12-25,1328.173077
2007-12-26,1336.921395
2007-12-27,1341.086997
2007-12-28,1345.594345
2007-12-31,1345.41935
2008-01-01,1345.41935
2008-01-02,1346.078444
2008-01-03,1342.850155
2008-01-04,1317.551939
2008-01-07,1305.664748
2008-01-08,1308.645856
2008-01-09,1298.486361
2008-01-10,1288.491617
2008-01-11,1285.651971
2008-01-14,1297.507219
2008-01-15,1268.289834
2008-01-16,1237.154074
2008-01-17,1239.304547
2008-01-18,1224.133448
2008-01-21,1155.930722
2008-01-22,1159.21043
2008-01-23,1143.365376
2008-01-24,1202.896947
2008-01-25,1216.924599
2008-01-28,1203.233215
2008-01-29,1223.163616
2008-01-30,1213.832478
2008-01-31,1221.345279
2008-02-01,1237.754459
2008-02-04,1246.082873
2008-02-05,1204.414649
2008-02-06,1194.118326
2008-02-07,1170.617505
2008-02-08,1166.98394
2008-02-11,1158.417807
2008-02-12,1191.265243
2008-02-13,1187.820526
2008-02-14,1203.361004
2008-02-15,1192.289082
2008-02-18,1204.391076
2008-02-19,1218.199946
2008-02-20,1190.663766
2008-02-21,1213.792845
2008-02-22,1206.006019
2008-02-25,1228.306173
2008-02-26,1246.147042
2008-02-27,1264.570539
2008-02-28,1250.879369
2008-02-29,1234.758228
2008-03-03,1211.109586
2008-03-04,1200.48841
2008-03-05,1216.134071
2008-03-06,1214.989166
2008-03-07,1194.309462
2008-03-10,1181.033947
2008-03-11,1190.569128
2008-03-12,1219.720487
2008-03-13,1205.363866
2008-03-14,1193.152671
2008-03-17,1157.522084
2008-03-18,1189.820043
2008-03-19,1181.581673
2008-03-20,1167.908418
2008-03-21,1172.950118
2008-03-24,1168.12733
2008-03-25,1218.241916
2008-03-26,1226.511256
2008-03-27,1233.905929
2008-03-28,1231.460298
2008-03-31,1226.300407
2008-04-01,1239.949913
2008-04-02,1265.230159
2008-04-03,1267.331435
2008-04-04,1275.87511
2008-04-07,1284.312925
2008-04-08,1269.488794
2008-04-09,1262.251109
2008-04-10,1259.679313
2008-04-11,1256.646344
2008-04-14,1241.797109
2008-04-15,1244.431769
2008-04-16,1274.832532
2008-04-17,1271.687372
2008-04-18,1280.108131
2008-04-21,1292.852459
2008-04-22,1285.325053
2008-04-23,1285.031863
2008-04-24,1271.54435
2008-04-25,1288.739702
2008-04-28,1298.855861
2008-04-29,1294.24539
2008-04-30,1294.105483
2008-05-01,1285.809808
2008-05-02,1306.549046
2008-05-05,1309.774969
2008-05-06,1310.278772
2008-05-07,1309.197774
2008-05-08,1308.871888
2008-05-09,1291.948618
2008-05-12,1299.229548
2008-05-13,1297.826575
2008-05-14,1300.714861
2008-05-15,1311.180935
2008-05-16,1325.934586
2008-05-19,1332.959088
2008-05-20,1323.90544
2008-05-21,1317.128657
2008-05-22,1317.537836
2008-05-23,1305.843838
2008-05-26,1295.31006
2008-05-27,1292.526665
2008-05-28,1288.222399
2008-05-29,1289.828444
2008-05-30,1298.974111
2008-06-02,1292.39398
2008-06-03,1287.593841
2008-06-04,1283.265272
2008-06-05,1282.927961
2008-06-06,1277.933709
2008-06-09,1261.175799
2008-06-10,1232.254071
2008-06-11,1222.363181
2008-06-12,1212.360708
2008-06-13,1216.974536
2008-06-16,1227.239969
2008-06-17,1235.075772
2008-06-18,1223.143476
2008-06-19,1205.485041
2008-06-20,1195.051696
2008-06-23,1180.524247
2008-06-24,1182.26282
2008-06-25,1191.550063
2008-06-26,1179.858005
2008-06-27,1172.287857
2008-06-30,1176.715302
2008-07-01,1157.160151
2008-07-02,1153.685781
2008-07-03,1151.843016
2008-07-04,1140.070074
2008-07-07,1147.66239
2008-07-08,1129.827044
2008-07-09,1149.550936
2008-07-10,1137.444782
2008-07-11,1121.26536
2008-07-14,1123.113294
2008-07-15,1105.140976
2008-07-16,1102.975626
2008-07-17,1133.212529
2008-07-18,1143.815976
2008-07-21,1151.783795
2008-07-22,1152.902085
2008-07-23,1170.651734
2008-07-24,1164.551493
2008-07-25,1149.940048
2008-07-28,1141.598528
2008-07-29,1126.880335
2008-07-30,1142.829634
2008-07-31,1145.218361
2008-08-01,1128.951483
2008-08-04,1117.216321
2008-08-05,1136.218507
2008-08-06,1146.152202
2008-08-07,1136.377353
2008-08-08,1123.991341
2008-08-11,1141.355499
2008-08-12,1132.725814
2008-08-13,1101.701387
2008-08-14,1103.183405
2008-08-15,1095.286584
2008-08-18,1098.483249
2008-08-19,1069.11883
2008-08-20,1071.951154
2008-08-21,1073.262557
2008-08-22,1081.05254
2008-08-25,1081.787457
2008-08-26,1072.278589
2008-08-27,1075.360463
2008-08-28,1089.924133
2008-08-29,1103.363871
2008-09-01,1089.088139
2008-09-02,1090.123764
2008-09-03,1078.248335
2008-09-04,1049.089611
2008-09-05,1021.507557
2008-09-08,1056.488416
2008-09-09,1045.447796
2008-09-10,1033.57199
2008-09-11,1014.445072
2008-09-12,1041.201217
2008-09-15,1012.552215
2008-09-16,975.4761984
2008-09-17,963.2775283
2008-09-18,960.4401188
2008-09-19,1038.841582
2008-09-22,1042.787688
2008-09-23,1032.873721
2008-09-24,1026.584767
2008-09-25,1039.772443
2008-09-26,1021.897473
2008-09-29,967.570772
2008-09-30,944.7661461
