Date,EUROPE ex UK VALUE WEIGHTED
2012-02-06,970.3920994062938
2012-02-07,985.3052584050788
2012-02-08,989.3343413456806
2012-02-09,996.4138271304986
2012-02-10,969.7054823138653
2012-02-13,976.4063893505731
2012-02-14,965.0462740373811
2012-02-15,964.869244084683
2012-02-16,961.5651729737274
2012-02-17,986.0924660924846
2012-02-20,1006.5746124401979
2012-02-21,1001.3640511952285
2012-02-22,988.0409310177209
2012-02-23,986.4605533223053
2012-02-24,1006.1847445878437
2012-02-27,995.1715949904597
2012-02-28,999.6327497205914
2012-02-29,995.2322296189651
2012-03-01,1004.2376566494988
2012-03-02,996.7103580847075
2012-03-05,990.3986616027424
2012-03-06,946.951677573635
2012-03-07,955.3774422926936
2012-03-08,987.5478563820102
2012-03-09,976.5176793424031
2012-03-12,974.5366324310413
2012-03-13,991.0402257048971
2012-03-14,992.2239411186198
2012-03-15,1003.4059876912678
2012-03-16,1016.3592159380588
2012-03-19,1023.4953604437787
2012-03-20,1009.1494095368137
2012-03-21,1001.0546651511522
2012-03-22,986.234575884073
2012-03-23,993.8700796685132
2012-03-26,1006.0115996856779
2012-03-27,999.4595535379739
2012-03-28,986.2084111562136
2012-03-29,965.9687737384727
2012-03-30,979.4314981911705
2012-04-02,985.9239935809691
2012-04-03,972.7159225465172
2012-04-04,929.8987456447646
2012-04-05,925.1895964882561
2012-04-06,925.1895964882561
2012-04-09,925.3126225522135
2012-04-10,897.7459493131342
2012-04-11,908.9461388058164
2012-04-12,920.2994940197673
2012-04-13,891.8183756847168
2012-04-16,891.108485132961
2012-04-17,922.2298885457328
2012-04-18,904.5041117692016
2012-04-19,893.0416856096451
2012-04-20,905.8059908967555
2012-04-23,871.9278325806085
2012-04-24,891.8982317497473
2012-04-25,908.7017293046126
2012-04-26,907.9121827545275
2012-04-27,920.5921789059792
2012-04-30,910.0601996678378
2012-05-01,909.5549165629166
2012-05-02,896.6233367998935
2012-05-03,893.4200707084816
2012-05-04,878.9552855366416
2012-05-07,885.6714404822463
2012-05-08,865.8912216183004
2012-05-09,854.8067645440295
2012-05-10,868.9725310193955
2012-05-11,868.4608548120775
2012-05-14,838.6484641897349
2012-05-15,823.2473794605761
2012-05-16,818.2663847259766
2012-05-17,805.7669587729304
2012-05-18,804.3507901076953
2012-05-21,813.838480837153
2012-05-22,831.7769875679556
2012-05-23,797.705729559366
2012-05-24,805.3215406882282
2012-05-25,802.6148417786782
2012-05-28,800.134759107298
2012-05-29,804.2268168158344
2012-05-30,781.8790648146659
2012-05-31,776.9872882065171
2012-06-01,762.9850067854534
2012-06-04,773.5655754479724
2012-06-05,775.6154440654433
2012-06-06,796.9727494840562
2012-06-07,806.9852381044514
2012-06-08,799.6478434440395
2012-06-11,798.2499156901467
2012-06-12,794.7975234205393
2012-06-13,800.0206133535967
2012-06-14,801.6566719320365
2012-06-15,817.120199226687
2012-06-18,806.4160905471945
2012-06-19,830.7496680999651
2012-06-20,841.3974310362884
2012-06-21,830.9666281866428
2012-06-22,823.4334939448571
2012-06-25,797.0005554532577
2012-06-26,792.5776597668269
2012-06-27,806.1537473962026
2012-06-28,801.2009484293196
2012-06-29,856.835332270667
2012-07-02,858.993285996687
2012-07-03,871.0326033104762
2012-07-04,862.7804772044848
2012-07-05,843.769450612024
2012-07-06,820.762584014824
2012-07-09,818.1122621823165
2012-07-10,820.8742200008548
2012-07-11,821.6802820859599
2012-07-12,808.679171939351
2012-07-13,822.017993178739
2012-07-16,820.4603534344569
2012-07-17,817.086138068418
2012-07-18,830.4575894971952
2012-07-19,837.2656935340086
2012-07-20,808.2832154751027
2012-07-23,782.9427979756517
2012-07-24,771.1626481551683
2012-07-25,776.5262588442939
2012-07-26,818.4236517223978
2012-07-27,841.5054443575949
2012-07-30,848.5989987677405
2012-07-31,848.2206188945654
2012-08-01,848.868036000855
2012-08-02,815.2950969977678
2012-08-03,862.2291704600161
2012-08-06,879.0893383549052
2012-08-07,892.209544384243
2012-08-08,887.1862355237339
2012-08-09,886.8686294549507
2012-08-10,883.9603953475579
2012-08-13,883.7856888223919
2012-08-14,886.7141219927131
2012-08-15,883.226775581554
2012-08-16,901.2042683402778
2012-08-17,906.0431218883122
2012-08-20,902.9066050657293
2012-08-21,922.8358733222924
2012-08-22,910.9230191827401
2012-08-23,911.6502690471201
2012-08-24,905.9738030896208
2012-08-27,914.8243460717682
2012-08-28,910.2346647411101
2012-08-29,904.9443004694657
2012-08-30,892.0137816547059
2012-08-31,913.2639410985088
2012-09-03,917.186343361092
2012-09-04,907.7067377476563
2012-09-05,911.7835317932494
2012-09-06,943.7834586421598
2012-09-07,969.3683420592935
2012-09-10,967.1359318674849
2012-09-11,980.7756565622034
2012-09-12,991.8709910659187
2012-09-13,984.3529743975512
2012-09-14,1024.6757434798517
2012-09-17,1018.7803937893289
2012-09-18,998.3993417340183
2012-09-19,1002.9155487612486
2012-09-20,987.5266619353492
2012-09-21,1000.2381819615282
2012-09-24,987.7092922559641
2012-09-25,995.6125133134566
2012-09-26,957.3317717414834
2012-09-27,962.9609343286214
2012-09-28,946.8216174218946
2012-10-01,967.1854350012512
2012-10-02,968.3187696530769
2012-10-03,964.5054129344657
2012-10-04,972.1433610776135
2012-10-05,991.7787602496874
2012-10-08,971.4872268288385
2012-10-09,958.5859695924966
2012-10-10,953.1908859922912
2012-10-11,967.9080755820904
2012-10-12,963.4507850365296
2012-10-15,967.6695431571756
2012-10-16,995.188416650189
2012-10-17,1014.3616096854091
2012-10-18,1015.5565011430465
2012-10-19,997.2314115758484
2012-10-22,997.4009025432122
2012-10-23,969.7330735084898
2012-10-24,972.6650508546883
2012-10-25,968.5344143648406
2012-10-26,967.681641768393
2012-10-29,959.6466209116751
2012-10-30,977.3447221696105
2012-10-31,972.7434730962398
2012-11-01,982.424193956104
2012-11-02,979.5643564072623
2012-11-05,965.6446127595043
2012-11-06,974.0228176115851
2012-11-07,953.1193231985288
2012-11-08,949.1035507052266
2012-11-09,945.0406426536542
2012-11-12,943.2500719918721
2012-11-13,948.1823901964412
2012-11-14,942.7493861205566
2012-11-15,941.6360935628376
2012-11-16,920.3119322265616
2012-11-19,954.2810375254334
2012-11-20,955.4258348872411
2012-11-21,961.6405390710632
2012-11-22,974.2720056125244
2012-11-23,987.8850439758752
2012-11-26,982.1617102151562
2012-11-27,980.8616710712645
2012-11-28,978.8961005923233
2012-11-29,1000.1857200406884
2012-11-30,1000.3815187156332
2012-12-03,1006.4839302242882
2012-12-04,1011.2115837714827
2012-12-05,1013.0881970866055
2012-12-06,1011.1936121071936
2012-12-07,1005.5414810264817
2012-12-10,1002.1669548668829
2012-12-11,1017.4304093391702
2012-12-12,1024.7250894828833
2012-12-13,1026.9726892631593
2012-12-14,1028.9689465124331
2012-12-17,1034.1839625385699
2012-12-18,1045.8540101191777
2012-12-19,1055.5410981108669
2012-12-20,1054.2081505685571
2012-12-21,1045.5122146384574
2012-12-24,1045.9649868168904
2012-12-25,1045.9649868168904
2012-12-26,1048.1355761982895
2012-12-27,1050.539444758827
2012-12-28,1040.1382948043022
2012-12-31,1040.1395926569533
2013-01-01,1040.1395926569533
2013-01-02,1070.5050257212288
2013-01-03,1063.1974732482993
2013-01-04,1063.7639994697145
2013-01-07,1067.293923698699
2013-01-08,1062.952837271139
2013-01-09,1072.0655034780427
2013-01-10,1088.365142219997
2013-01-11,1100.6142368038143
2013-01-14,1102.4317854981716
2013-01-15,1097.1617409518524
2013-01-16,1092.190324083256
2013-01-17,1107.1221681562115
2013-01-18,1098.9613958566101
2013-01-21,1106.979095985592
2013-01-22,1099.8329771570616
2013-01-23,1095.5367862800638
2013-01-24,1109.9303584802421
2013-01-25,1124.0339858042346
2013-01-28,1124.9913204673676
2013-01-29,1127.9274285971562
2013-01-30,1126.500912308221
2013-01-31,1119.623513955956
2013-02-01,1134.1261733634806
2013-02-04,1092.8142455235075
2013-02-05,1099.2537805660627
2013-02-06,1091.545880061301
2013-02-07,1073.2213272938513
2013-02-08,1086.081003880322
2013-02-11,1083.3437829375298
2013-02-12,1097.9705017492513
2013-02-13,1100.7065873022839
2013-02-14,1087.2362518315163
2013-02-15,1082.73690994172
2013-02-18,1083.6952263127703
2013-02-19,1098.2126335276837
2013-02-20,1093.2095594889417
2013-02-21,1056.9168778848218
2013-02-22,1066.3779818425007
2013-02-25,1076.9262495116307
2013-02-26,1037.4422102186304
2013-02-27,1055.4040234584013
2013-02-28,1060.4602772906383
2013-03-01,1044.701266812324
2013-03-04,1046.6894859226743
2013-03-05,1071.1220057353817
2013-03-06,1067.1245985471858
2013-03-07,1076.9883634414548
2013-03-08,1084.3679221452783
2013-03-11,1084.638168807157
2013-03-12,1084.9495293634366
2013-03-13,1074.1683446918414
2013-03-14,1090.1857766828057
2013-03-15,1093.6284853516588
2013-03-18,1076.4059873934957
2013-03-19,1057.1161809624034
2013-03-20,1073.198358697704
2013-03-21,1062.8380266124716
2013-03-22,1066.1855720555327
2013-03-25,1042.9437304755381
2013-03-26,1039.1494633535838
2013-03-27,1023.2485083130327
2013-03-28,1030.241768808456
2013-03-29,1030.241768808456
2013-04-01,1030.471120032224
2013-04-02,1047.5032302131037
2013-04-03,1034.433240912725
2013-04-04,1027.3429140635908
2013-04-05,1029.0756147898278
2013-04-08,1028.6019146510255
2013-04-09,1037.1779881733287
2013-04-10,1067.1819836237557
2013-04-11,1077.657060208159
2013-04-12,1061.4610101792198
2013-04-15,1053.7238539140988
2013-04-16,1051.4530696564198
2013-04-17,1022.6306601328027
2013-04-18,1021.8536646005732
2013-04-19,1029.8945536033402
2013-04-22,1031.5942012751957
2013-04-23,1059.9262928745577
2013-04-24,1070.3818715286877
2013-04-25,1078.1065014076478
2013-04-26,1074.6008865534482
2013-04-29,1093.4859436171628
2013-04-30,1100.8074496202528
2013-05-01,1101.590526401192
2013-05-02,1093.7950423764037
2013-05-03,1113.1380880859272
2013-05-06,1106.4186193620533
2013-05-07,1117.690056190817
2013-05-08,1132.9615800383867
2013-05-09,1124.992104768015
2013-05-10,1117.694363039786
2013-05-13,1114.105756386364
2013-05-14,1119.518503482746
2013-05-15,1119.0602927884809
2013-05-16,1123.496145725402
2013-05-17,1121.597469928685
2013-05-20,1130.4593219678184
2013-05-21,1130.6491583350003
2013-05-22,1136.5019214259473
2013-05-23,1112.937574498852
2013-05-24,1111.845838614114
2013-05-27,1122.170274126174
2013-05-28,1129.6166148160971
2013-05-29,1122.648334812026
2013-05-30,1136.0287808132375
2013-05-31,1117.0736687736903
2013-06-03,1113.9549953828155
2013-06-04,1121.5780300085964
2013-06-05,1106.9099395036385
2013-06-06,1101.3596400988617
2013-06-07,1119.5856323347482
2013-06-10,1114.4960417528382
2013-06-11,1106.7627267429673
2013-06-12,1104.3393855023564
2013-06-13,1100.9011348970043
2013-06-14,1108.9754619420123
2013-06-17,1120.0545993804885
2013-06-18,1125.3527845851129
2013-06-19,1120.0773566702103
2013-06-20,1064.4132750536176
2013-06-21,1045.5986398289804
2013-06-24,1024.2457293014916
2013-06-25,1037.088521550713
2013-06-26,1051.3284509982898
2013-06-27,1057.637774661159
2013-06-28,1051.4342047827452
2013-07-01,1064.5957115931965
2013-07-02,1059.0033523260806
2013-07-03,1043.6381600016296
2013-07-04,1066.866357827759
2013-07-05,1044.2597150986608
2013-07-08,1064.1173673235062
2013-07-09,1064.822653729651
2013-07-10,1071.2004703737166
2013-07-11,1093.682234552433
2013-07-12,1091.7723897994679
2013-07-15,1096.230819104288
2013-07-16,1098.6663773425685
2013-07-17,1100.442567880489
2013-07-18,1113.8414962160264
2013-07-19,1120.0530852898173
2013-07-22,1129.1027108183393
2013-07-23,1132.880566301209
2013-07-24,1146.396499122221
2013-07-25,1143.7325645538788
2013-07-26,1144.6289228133078
2013-07-29,1142.6899340581922
2013-07-30,1146.8300502354714
2013-07-31,1148.9775158996736
2013-08-01,1161.9303471985816
2013-08-02,1169.6707150194106
2013-08-05,1166.4114355998515
2013-08-06,1163.9888996043578
2013-08-07,1167.7889646992653
2013-08-08,1185.9274243250793
2013-08-09,1190.285893140966
2013-08-12,1187.012131139978
2013-08-13,1187.2869332167006
2013-08-14,1194.9596723574334
2013-08-15,1184.549028856282
2013-08-16,1200.2510145600195
2013-08-19,1189.4331681039866
2013-08-20,1181.1169308176727
2013-08-21,1170.6064711935487
2013-08-22,1185.8895962328388
2013-08-23,1197.2960772841125
2013-08-26,1189.9359850673934
2013-08-27,1163.2882201989987
2013-08-28,1157.1194737402545
2013-08-29,1152.227478233898
2013-08-30,1135.7921848341723
2013-09-02,1156.6930007326268
2013-09-03,1151.5023639733756
2013-09-04,1156.4334403327655
2013-09-05,1157.7770240005345
2013-09-06,1170.519453071821
2013-09-09,1181.3035628108612
2013-09-10,1203.1277886133803
2013-09-11,1213.9974510257607
2013-09-12,1215.2970458680777
2013-09-13,1211.2558163851006
2013-09-16,1229.2986444311377
2013-09-17,1225.9640142089552
2013-09-18,1232.107505890955
2013-09-19,1257.9330842575132
2013-09-20,1251.332555500577
2013-09-23,1242.9595549999146
2013-09-24,1249.2832500849786
2013-09-25,1249.681770582299
2013-09-26,1246.5528720001423
2013-09-27,1249.4993088426813
2013-09-30,1237.9849287373527
2013-10-01,1255.0683394238642
2013-10-02,1256.410700159324
2013-10-03,1253.4264009591177
2013-10-04,1259.7270060572807
2013-10-07,1255.815592989658
2013-10-08,1251.3084372472526
2013-10-09,1244.6064508716154
2013-10-10,1271.2270469257426
2013-10-11,1277.035163357296
2013-10-14,1281.57396160228
2013-10-15,1286.6754469905052
2013-10-16,1293.4254355558035
2013-10-17,1309.3444102139088
2013-10-18,1321.2055461381985
2013-10-21,1320.1590603928055
2013-10-22,1334.5672173106668
2013-10-23,1322.4356365795638
2013-10-24,1333.7280147103518
2013-10-25,1327.347866886892
2013-10-28,1320.3169136818526
2013-10-29,1328.1309095236932
2013-10-30,1326.6891743024548
2013-10-31,1317.3827771987278
2013-11-01,1302.1403026672297
2013-11-04,1308.4849752158934
2013-11-05,1295.1812909671137
2013-11-06,1310.6086871970745
2013-11-07,1294.0417093933588
2013-11-08,1287.4289523362809
2013-11-11,1300.4939658537837
2013-11-12,1294.9373571242033
2013-11-13,1285.6223884348228
2013-11-14,1300.3034115476062
2013-11-15,1303.3536824361681
2013-11-18,1319.9120127336223
2013-11-19,1308.3477905938237
2013-11-20,1300.26774951283
2013-11-21,1300.6528923077547
2013-11-22,1311.4822920350086
2013-11-25,1315.2674451316648
2013-11-26,1316.420556920412
2013-11-27,1324.836814984671
2013-11-28,1332.9740591497898
2013-11-29,1334.2231044275884
2013-12-02,1323.4358184865632
2013-12-03,1299.7332519679687
2013-12-04,1289.4352420714038
2013-12-05,1284.5536161637008
2013-12-06,1295.8535588045397
2013-12-09,1304.0667338704673
2013-12-10,1300.2732806173653
2013-12-11,1295.3043476051341
2013-12-12,1279.990928307043
2013-12-13,1276.2507938358226
2013-12-16,1297.739549170656
2013-12-17,1283.226367260869
2013-12-18,1297.805989265452
2013-12-19,1310.504428618333
2013-12-20,1319.8327211673377
2013-12-23,1333.2673647652118
2013-12-24,1330.6294841386466
2013-12-25,1330.6294841386466
2013-12-26,1333.0706009369667
2013-12-27,1357.5278259503655
2013-12-30,1359.6869975478132
2013-12-31,1358.531793449118
2014-01-01,1358.531793449118
2014-01-02,1331.458165926658
2014-01-03,1334.1706063205768
2014-01-06,1336.9356505845694
2014-01-07,1350.389960643729
2014-01-08,1354.1307632581904
2014-01-09,1347.5798288242495
2014-01-10,1364.1114084150267
2014-01-13,1371.6519354913485
2014-01-14,1377.1989884171455
2014-01-15,1387.562162309258
2014-01-16,1384.952225365148
2014-01-17,1384.3366373005535
2014-01-20,1380.8767822195616
2014-01-21,1377.2884069301283
2014-01-22,1377.8384517703528
2014-01-23,1380.2961606586089
2014-01-24,1346.3873228080024
2014-01-27,1337.14533686024
2014-01-28,1347.481286576994
2014-01-29,1337.025673034635
2014-01-30,1334.172243782186
2014-01-31,1320.0220241198163
2014-02-03,1300.8151151973257
2014-02-04,1301.172825760333
2014-02-05,1306.2518666869873
2014-02-06,1335.96151013917
2014-02-07,1348.4054837101248
2014-02-10,1349.3978426223146
2014-02-11,1369.4774196854084
2014-02-12,1369.0364677533746
2014-02-13,1377.27722263788
2014-02-14,1387.8755097323717
2014-02-17,1390.9070446505718
2014-02-18,1394.3553983638121
2014-02-19,1395.5798923145533
2014-02-20,1390.0731318446008
2014-02-21,1399.7385744005053
2014-02-24,1409.176464062199
2014-02-25,1410.5020266271354
2014-02-26,1399.0483725667639
2014-02-27,1396.5482123528313
2014-02-28,1415.1856614557405
2014-03-03,1372.3724741822098
2014-03-04,1401.675368476475
2014-03-05,1406.5739026889987
2014-03-06,1423.429131262898
2014-03-07,1406.3079600859382
2014-03-10,1406.0251795956801
2014-03-11,1405.5336140721947
2014-03-12,1397.562610922674
2014-03-13,1382.0645699958413
2014-03-14,1369.0949466813015
2014-03-17,1388.3992756260004
2014-03-18,1400.523070219675
2014-03-19,1399.4853822850437
2014-03-20,1390.3212771576052
2014-03-21,1390.2399804194586
2014-03-24,1371.8607007372684
2014-03-25,1387.3453099246078
2014-03-26,1401.1854314194154
2014-03-27,1397.5027779651637
2014-03-28,1413.4083796225989
2014-03-31,1421.718210176005
2014-04-01,1435.6596225130347
2014-04-02,1433.266482365662
2014-04-03,1433.2103584784863
2014-04-04,1439.8701563253833
2014-04-07,1427.7994921803677
2014-04-08,1426.6034522299747
2014-04-09,1434.9751960991753
2014-04-10,1429.1148006893013
2014-04-11,1413.3402043913484
2014-04-14,1409.201711950477
2014-04-15,1392.414663219655
2014-04-16,1411.9263382284364
2014-04-17,1422.6925728170395
2014-04-18,1422.6925728170395
2014-04-21,1419.1303007630079
2014-04-22,1439.7197066671858
2014-04-23,1433.7249260142864
2014-04-24,1436.9864718974404
2014-04-25,1421.9292528670944
2014-04-28,1427.1270398439353
2014-04-29,1444.0213940692202
2014-04-30,1447.6216551867728
2014-05-01,1448.2012925322188
2014-05-02,1444.0309371155013
2014-05-05,1441.25568133605
2014-05-06,1440.0196331645689
2014-05-07,1439.3628751850044
2014-05-08,1452.9276165367241
2014-05-09,1433.8182861684882
2014-05-12,1443.3908211784435
2014-05-13,1439.772220088371
2014-05-14,1439.4908900374126
2014-05-15,1419.2482368880026
2014-05-16,1421.2584026785764
2014-05-19,1422.5611673160756
2014-05-20,1421.3482162002558
2014-05-21,1426.8868669689473
2014-05-22,1429.0898791350392
2014-05-23,1434.4104114538704
2014-05-26,1452.5192867119927
2014-05-27,1449.64082627351
2014-05-28,1450.3471879470146
2014-05-29,1451.9537798568342
2014-05-30,1452.69861945151
2014-06-02,1451.617096572513
2014-06-03,1447.210092790915
2014-06-04,1447.7202295834834
2014-06-05,1457.1598027684033
2014-06-06,1473.640515190486
2014-06-09,1473.3380968129297
2014-06-10,1472.2345873765046
2014-06-11,1458.0422125818452
2014-06-12,1458.835676721116
2014-06-13,1454.4912069642116
2014-06-16,1451.7044500907803
2014-06-17,1453.324630230419
2014-06-18,1457.4965812519001
2014-06-19,1471.8495742943946
2014-06-20,1459.7320455107265
2014-06-23,1455.2140424789413
2014-06-24,1453.7798960047312
2014-06-25,1442.1077625409453
2014-06-26,1431.80695459385
2014-06-27,1436.93101000851
2014-06-30,1440.107553029224
2014-07-01,1452.273748624579
2014-07-02,1450.3122332386783
2014-07-03,1459.6867576125399
2014-07-04,1448.647637935473
2014-07-07,1434.2009480705392
2014-07-08,1414.1326032125548
2014-07-09,1421.2687559072688
2014-07-10,1397.270176644753
2014-07-11,1399.348257581777
2014-07-14,1416.2142891055923
2014-07-15,1401.369521697476
2014-07-16,1419.7952196046663
2014-07-17,1400.381159327628
2014-07-18,1399.820271841532
2014-07-21,1393.4667400667088
2014-07-22,1407.1348199595475
2014-07-23,1408.6839345215965
2014-07-24,1421.2448882705426
2014-07-25,1404.3512203651676
2014-07-28,1400.3856445883278
2014-07-29,1402.3751594443615
2014-07-30,1388.498621253135
2014-07-31,1365.8324045624818
2014-08-01,1354.1872864834495
2014-08-04,1351.0196039454347
2014-08-05,1343.6918409910243
2014-08-06,1329.6122140430184
2014-08-07,1316.1802859137945
2014-08-08,1319.3112471210995
2014-08-11,1335.076322993035
2014-08-12,1325.2123683170937
2014-08-13,1340.105929677467
2014-08-14,1342.2779544768134
2014-08-15,1334.4633177499475
2014-08-18,1347.7165813097972
2014-08-19,1351.9669012751115
2014-08-20,1346.6576054001835
2014-08-21,1361.4309361739622
2014-08-22,1348.8688015701177
2014-08-25,1367.0904707119726
2014-08-26,1379.475682900266
2014-08-27,1381.5835165714577
2014-08-28,1365.2620222269304
2014-08-29,1368.5043747404468
2014-09-01,1364.4262619093602
2014-09-02,1365.7968931981964
2014-09-03,1382.1645304536364
2014-09-04,1383.4305397044795
2014-09-05,1382.0324771541746
2014-09-08,1379.4098657394243
2014-09-09,1367.4702092141913
2014-09-10,1366.6071095328746
2014-09-11,1366.3150824899637
2014-09-12,1364.1911151602783
2014-09-15,1360.5139991473734
2014-09-16,1357.3327872552584
2014-09-17,1367.1000362464404
2014-09-18,1374.510333324622
2014-09-19,1367.6640601587512
2014-09-22,1358.9708978110116
2014-09-23,1344.9336367464023
2014-09-24,1347.7937950105527
2014-09-25,1329.384692889367
2014-09-26,1330.2129821836209
2014-09-29,1319.5152442440624
2014-09-30,1326.0695411446845
2014-10-01,1310.5278658896282
2014-10-02,1282.569756406766
2014-10-03,1277.9591060232651
2014-10-06,1286.064129992641
2014-10-07,1270.8146923821666
2014-10-08,1265.656069619074
2014-10-09,1260.9397158029826
2014-10-10,1231.3222323241555
2014-10-13,1237.5763561058736
2014-10-14,1238.1785266673407
2014-10-15,1204.2933379240403
2014-10-16,1195.9367150812966
2014-10-17,1232.0621438991711
2014-10-20,1225.65116846136
2014-10-21,1247.9403394030628
2014-10-22,1251.7572520062852
2014-10-23,1262.1651750044837
2014-10-24,1260.977183840308
2014-10-27,1253.1996723397838
2014-10-28,1275.760298968332
2014-10-29,1275.1612130211834
2014-10-30,1266.8493742344713
2014-10-31,1283.3182327743827
2014-11-03,1267.4576094149456
2014-11-04,1260.3894153561046
2014-11-05,1273.3029650214578
2014-11-06,1270.1108135855698
2014-11-07,1257.7286286695942
2014-11-10,1270.2536430178275
2014-11-11,1272.24379195428
2014-11-12,1258.5596278348548
2014-11-13,1262.4818957388127
2014-11-14,1264.7231336731293
2014-11-17,1269.4253590599158
2014-11-18,1289.7784822380052
2014-11-19,1291.3603504915538
2014-11-20,1284.5927002053502
2014-11-21,1302.167635150336
2014-11-24,1311.2284192185518
2014-11-25,1322.5924073987633
2014-11-26,1326.5094327115442
2014-11-27,1326.2399878200656
2014-11-28,1323.5108493806608
2014-12-01,1317.8229675064028
2014-12-02,1313.4832468597415
2014-12-03,1312.487612760844
2014-12-04,1305.9391578636855
2014-12-05,1319.8632672111762
2014-12-08,1308.6482321741914
2014-12-09,1292.5390471392604
2014-12-10,1285.3747354854454
2014-12-11,1282.8110758095968
2014-12-12,1257.4511893305519
2014-12-15,1222.5647420514892
2014-12-16,1252.0108930465822
2014-12-17,1241.1710814843643
2014-12-18,1266.7023660956718
2014-12-19,1264.707200472631
2014-12-22,1269.4964763224098
2014-12-23,1274.0958767027603
2014-12-24,1273.4177381797876
2014-12-25,1273.4177381797876
2014-12-26,1271.2051236396055
2014-12-29,1271.4838456140853
2014-12-30,1255.7035186130095
2014-12-31,1250.7827246957056
2015-01-01,1250.7827246957056
2015-01-02,1243.048192925892
2015-01-05,1197.3367073902673
2015-01-06,1189.7757144450507
2015-01-07,1179.967205551597
2015-01-08,1212.990949796448
2015-01-09,1193.4770662105861
2015-01-12,1199.4485973950361
2015-01-13,1215.7116704860287
2015-01-14,1198.7906946162475
2015-01-15,1205.5061714564274
2015-01-16,1209.077348010224
2015-01-19,1230.1724972426057
2015-01-20,1233.398955010294
2015-01-21,1244.4744500267539
2015-01-22,1247.5345882943493
2015-01-23,1246.8695474978808
2015-01-26,1256.029687204571
2015-01-27,1257.631950938551
2015-01-28,1248.7441693520702
2015-01-29,1252.7481172816247
2015-01-30,1241.1834347729107
2015-02-02,1254.6611489163258
2015-02-03,1282.5185472562337
2015-02-04,1281.5305985312784
2015-02-05,1280.139837451096
2015-02-06,1272.6586473144412
2015-02-09,1258.7018478399932
2015-02-10,1267.8986470605253
2015-02-11,1260.5615574620938
2015-02-12,1284.1355896164011
2015-02-13,1299.1410634663641
2015-02-16,1299.6557639898942
2015-02-17,1298.4044861744399
2015-02-18,1306.3044262297221
2015-02-19,1315.1264943817807
2015-02-20,1315.7198511315564
2015-02-23,1323.0286928829746
2015-02-24,1328.4933828266142
2015-02-25,1328.768018006322
2015-02-26,1324.1215350349855
2015-02-27,1332.0268784344457
2015-03-02,1327.0859707254908
2015-03-03,1310.3744163082004
2015-03-04,1307.2804925781202
2015-03-05,1314.250265767544
2015-03-06,1298.1069239612507
2015-03-09,1293.3932152867453
2015-03-10,1264.8478520664505
2015-03-11,1275.0478555654906
2015-03-12,1279.02236449214
2015-03-13,1272.9145252974424
2015-03-16,1292.9334778444863
2015-03-17,1284.4505661808219
2015-03-18,1289.2727546443064
2015-03-19,1293.6021607115051
2015-03-20,1331.8837312731055
2015-03-23,1341.0255723205082
2015-03-24,1349.3061090527922
2015-03-25,1345.4546486124668
2015-03-26,1330.0282629998894
2015-03-27,1329.451312516665
2015-03-30,1339.8336860908566
2015-03-31,1318.7814055151748
2015-04-01,1327.5548723932197
2015-04-02,1343.2786339573304
2015-04-03,1343.2786339573304
2015-04-06,1360.7037532814165
2015-04-07,1359.6456687004231
2015-04-08,1346.9067357136746
2015-04-09,1347.4143218316447
2015-04-10,1350.8377016954237
2015-04-13,1347.2523706289253
2015-04-14,1353.6648889913574
2015-04-15,1351.3660943387902
2015-04-16,1348.908732218013
2015-04-17,1331.0793497640086
2015-04-20,1341.6933802644505
2015-04-21,1343.788768526851
2015-04-22,1339.3574146167036
2015-04-23,1343.4532819421654
2015-04-24,1356.9830643184375
2015-04-27,1375.5776699855307
2015-04-28,1367.6219751304377
2015-04-29,1356.5484401911756
2015-04-30,1362.1581131874677
2015-05-01,1364.5380858844546
2015-05-04,1367.5750049078924
2015-05-05,1345.9051336163373
2015-05-06,1363.0949053585373
2015-05-07,1354.4481190150755
2015-05-08,1378.9335776420996
2015-05-11,1370.6764422565743
2015-05-12,1366.2078044909783
2015-05-13,1377.9695166023453
2015-05-14,1393.8188793880013
2015-05-15,1393.8019180674216
2015-05-18,1391.0140531138175
2015-05-19,1387.2607702397122
2015-05-20,1389.9025738422852
2015-05-21,1395.0563342512064
2015-05-22,1381.9178837783036
2015-05-25,1374.6388847336564
2015-05-26,1347.2404390911151
2015-05-27,1364.239494872737
2015-05-28,1361.1020001417976
2015-05-29,1341.5933388419503
2015-06-01,1334.0984166944197
2015-06-02,1357.4910733302158
2015-06-03,1379.6670926764525
2015-06-04,1370.8134938693488
2015-06-05,1333.0096166663488
2015-06-08,1331.3914900114896
2015-06-09,1332.047374569364
2015-06-10,1362.7519540007772
2015-06-11,1360.7410273012733
2015-06-12,1350.950186203857
2015-06-15,1323.6056737611261
2015-06-16,1327.8639846659032
2015-06-17,1318.9652948332314
2015-06-18,1342.3966497604656
2015-06-19,1336.6550582468992
2015-06-22,1387.5772194299857
2015-06-23,1374.4580305555814
2015-06-24,1368.0253390980233
2015-06-25,1367.448656170706
2015-06-26,1366.8132875706478
2015-06-29,1322.3670636148631
2015-06-30,1305.8644517284954
2015-07-01,1323.2941840472413
2015-07-02,1315.8146786746513
2015-07-03,1308.8424317623444
2015-07-06,1280.151861648363
2015-07-07,1240.9461081114166
2015-07-08,1262.8022914400701
2015-07-09,1291.73249716195
2015-07-10,1340.7880053809215
