Date,WORLD ex UK VALUE WEIGHTED
2011-11-29,948.5592232456027
2011-11-30,984.5934233608791
2011-12-01,985.3396830256837
2011-12-02,990.7027850101736
2011-12-05,1003.1963184595164
2011-12-06,996.688665922433
2011-12-07,1000.5673592734945
2011-12-08,978.04464846463
2011-12-09,989.759958426653
2011-12-12,972.1137244691711
2011-12-13,961.8564973008979
2011-12-14,944.8712685329255
2011-12-15,947.2512222108711
2011-12-16,949.6494424669514
2011-12-19,938.5255009423604
2011-12-20,963.3371262930356
2011-12-21,964.7242142130917
2011-12-22,973.4824936512929
2011-12-23,979.7723971925568
2011-12-26,980.60462316625
2011-12-27,980.004982928449
2011-12-28,965.7902191463781
2011-12-29,974.3127571437341
2011-12-30,980.4687174148788
2012-01-02,985.5877689423965
2012-01-03,1001.5589001934208
2012-01-04,998.6597164690633
2012-01-05,990.2688233903239
2012-01-06,983.8506583219272
2012-01-09,983.9108020466192
2012-01-10,998.4330083203464
2012-01-11,997.8950468109695
2012-01-12,1002.2772051967333
2012-01-13,996.901167239152
2012-01-16,997.3761068696277
2012-01-17,1005.7339629975309
2012-01-18,1014.9091361113996
2012-01-19,1027.6866610387895
2012-01-20,1033.0478264590593
2012-01-23,1040.838985029209
2012-01-24,1034.7349472967705
2012-01-25,1039.5335942623008
2012-01-26,1047.1906051351461
2012-01-27,1043.2729450330537
2012-01-30,1034.988761517807
2012-01-31,1036.4325167682582
2012-02-01,1052.8863595694706
2012-02-02,1055.9080307250372
2012-02-03,1067.2014262753503
2012-02-06,1067.6246701643508
2012-02-07,1072.89807788575
2012-02-08,1078.267300236359
2012-02-09,1080.0391161972307
2012-02-10,1064.5202072622894
2012-02-13,1071.5209900156372
2012-02-14,1065.345524384244
2012-02-15,1068.1729773638094
2012-02-16,1071.877858216693
2012-02-17,1082.007220154432
2012-02-20,1091.6463722411966
2012-02-21,1089.2173003769549
2012-02-22,1083.1413787240344
2012-02-23,1086.180546259858
2012-02-24,1092.6206611649586
2012-02-27,1090.705284501867
2012-02-28,1094.4322560678988
2012-02-29,1089.9801901446895
2012-03-01,1094.9609621527122
2012-03-02,1090.6787789363993
2012-03-05,1084.5406644809455
2012-03-06,1059.8037695390121
2012-03-07,1064.596779919405
2012-03-08,1082.7447849170842
2012-03-09,1083.1749080270795
2012-03-12,1080.5165041599025
2012-03-13,1096.6236233600835
2012-03-14,1095.7177637540453
2012-03-15,1106.1358560586461
2012-03-16,1112.3681975989284
2012-03-19,1116.4147693938962
2012-03-20,1108.6490305422415
2012-03-21,1102.3371245145609
2012-03-22,1095.391421081406
2012-03-23,1098.8285251495724
2012-03-26,1109.5739920387157
2012-03-27,1109.2406375444587
2012-03-28,1102.9137070162985
2012-03-29,1094.3677175100738
2012-03-30,1099.6417775625328
2012-04-02,1107.5238712127216
2012-04-03,1098.5917443412723
2012-04-04,1074.9210578473565
2012-04-05,1072.0775803659608
2012-04-06,1070.4515167399734
2012-04-09,1062.4034890651274
2012-04-10,1044.716910421897
2012-04-11,1050.2514861587035
2012-04-12,1064.8487879230106
2012-04-13,1049.3829748611374
2012-04-16,1048.1270293336324
2012-04-17,1064.8671198322052
2012-04-18,1059.967543224553
2012-04-19,1053.027040426512
2012-04-20,1056.5081939403285
2012-04-23,1041.4076778191788
2012-04-24,1049.199242527842
2012-04-25,1060.5492456047127
2012-04-26,1065.8771164566062
2012-04-27,1070.3464913575149
2012-04-30,1067.0038940729853
2012-05-01,1066.9344766087097
2012-05-02,1060.5075709515545
2012-05-03,1053.6405288474339
2012-05-04,1040.3625659229508
2012-05-07,1036.411466929436
2012-05-08,1028.79349758544
2012-05-09,1019.323005619725
2012-05-10,1025.2114968378166
2012-05-11,1020.6888019528134
2012-05-14,1004.7347046728306
2012-05-15,993.4764765325198
2012-05-16,985.3449709625344
2012-05-17,977.5633833283873
2012-05-18,967.2942867852537
2012-05-21,976.0404023452162
2012-05-22,984.3181318316666
2012-05-23,972.221045166313
2012-05-24,975.6682973225571
2012-05-25,973.3932239243678
2012-05-28,973.5474521502282
2012-05-29,982.9643622668708
2012-05-30,966.4879378712152
2012-05-31,964.376763776743
2012-06-01,944.6250958421911
2012-06-04,942.4585769894426
2012-06-05,950.4413896054629
2012-06-06,971.8488126123119
2012-06-07,977.3274825348415
2012-06-08,974.6488387972338
2012-06-11,971.1106698030804
2012-06-12,975.0866446464189
2012-06-13,974.4891519927148
2012-06-14,980.1307095368605
2012-06-15,992.6118320154765
2012-06-18,992.3271086099276
2012-06-19,1005.9334635843958
2012-06-20,1010.9422384930476
2012-06-21,993.0318267703718
2012-06-22,992.2270014515078
2012-06-25,975.1894406723151
2012-06-26,975.2449320472634
2012-06-27,986.3282119665239
2012-06-28,987.5916446392678
2012-06-29,1020.2303146695369
2012-07-02,1023.1815661515948
2012-07-03,1032.6665746277263
2012-07-04,1031.4809678479482
2012-07-05,1020.9707951649733
2012-07-06,1008.150158827646
2012-07-09,1002.7674412978288
2012-07-10,998.1347735220554
2012-07-11,999.2038718512854
2012-07-12,988.6119950102976
2012-07-13,1002.5441397226806
2012-07-16,1001.9245794338756
2012-07-17,1004.2168797228599
2012-07-18,1011.2838318885333
2012-07-19,1017.023554326669
2012-07-20,999.7774062592371
2012-07-23,983.2697516576712
2012-07-24,974.4120962470498
2012-07-25,973.2747003904484
2012-07-26,997.5206771600662
2012-07-27,1018.1165686390304
2012-07-30,1022.4972194977672
2012-07-31,1021.8662878559395
2012-08-01,1018.5711187952205
2012-08-02,1004.2640308795253
2012-08-03,1026.4452161943022
2012-08-06,1036.9711920491748
2012-08-07,1046.8809328581538
2012-08-08,1047.5246415835188
2012-08-09,1049.7158950647809
2012-08-10,1049.7521548547982
2012-08-13,1047.9017981402862
2012-08-14,1048.0970062552728
2012-08-15,1047.121416248761
2012-08-16,1058.77865208803
2012-08-17,1062.4601394957458
2012-08-20,1062.1592725877247
2012-08-21,1067.6528869032868
2012-08-22,1062.1359562743817
2012-08-23,1059.875813550301
2012-08-24,1058.227871327384
2012-08-27,1059.7355496702994
2012-08-28,1056.1933906031047
2012-08-29,1055.6953039744064
2012-08-30,1045.4919392203328
2012-08-31,1053.0297938677752
2012-09-03,1053.295985444012
2012-09-04,1048.7560614545268
2012-09-05,1047.4122146684113
2012-09-06,1068.8682900901615
2012-09-07,1087.5235619605648
2012-09-10,1084.0328665537916
2012-09-11,1091.1627959500386
2012-09-12,1098.1824014442777
2012-09-13,1107.0281987544533
2012-09-14,1126.2446977960435
2012-09-17,1119.725204423143
2012-09-18,1112.5591094374597
2012-09-19,1117.191374648763
2012-09-20,1108.7919188706949
2012-09-21,1113.2662566394051
2012-09-24,1107.7247307528132
2012-09-25,1104.5565960453102
2012-09-26,1087.1381451342147
2012-09-27,1095.9125679268436
2012-09-28,1086.7321939823341
2012-10-01,1094.0025082821687
2012-10-02,1095.3243313215362
2012-10-03,1093.179004524361
2012-10-04,1103.2910367879972
2012-10-05,1110.0525843839737
2012-10-08,1103.4624333342142
2012-10-09,1092.1948514537999
2012-10-10,1084.2588005111133
2012-10-11,1089.581074914673
2012-10-12,1086.809376764652
2012-10-15,1093.0782747935195
2012-10-16,1109.3677686424
2012-10-17,1121.8351939830568
2012-10-18,1124.6221679540733
2012-10-19,1109.9267153279943
2012-10-22,1108.3531943671712
2012-10-23,1089.4895636987792
2012-10-24,1087.6338673011328
2012-10-25,1090.070600656798
2012-10-26,1086.821711954476
2012-10-29,1082.9558850300823
2012-10-30,1088.0344967513738
2012-10-31,1090.0950637528656
2012-11-01,1098.5008420309407
2012-11-02,1093.0079520941424
2012-11-05,1089.5472236927228
2012-11-06,1097.0042395909106
2012-11-07,1077.5776486557472
2012-11-08,1067.5481065065892
2012-11-09,1066.2556317454462
2012-11-12,1064.4035562618544
2012-11-13,1062.2354209089162
2012-11-14,1050.5475167674613
2012-11-15,1050.2518788812472
2012-11-16,1048.6905902258384
2012-11-19,1073.0900433268573
2012-11-20,1072.3824378685622
2012-11-21,1075.575471443457
2012-11-22,1082.1727729805173
2012-11-23,1094.3685329619132
2012-11-26,1092.3699583075133
2012-11-27,1088.8910648751842
2012-11-28,1091.580021142051
2012-11-29,1102.4508850990096
2012-11-30,1103.2632704334128
2012-12-03,1102.3230630565479
2012-12-04,1103.818907286417
2012-12-05,1106.6582506823931
2012-12-06,1109.4758147356174
2012-12-07,1111.8759849539156
2012-12-10,1111.4823301877457
2012-12-11,1118.8357937104308
2012-12-12,1122.6459552192807
2012-12-13,1120.7165902827724
2012-12-14,1120.842719414593
2012-12-17,1130.0600867562953
2012-12-18,1142.661666957258
2012-12-19,1146.8769630836741
2012-12-20,1150.0218391530484
2012-12-21,1140.3854571055203
2012-12-24,1137.510384656956
2012-12-25,1138.374909219882
2012-12-26,1137.6333092036423
2012-12-27,1138.4961991112816
2012-12-28,1130.6068439692533
2012-12-31,1139.1245884736702
2013-01-01,1139.1896534552889
2013-01-02,1162.4517981320232
2013-01-03,1160.433365501809
2013-01-04,1168.3555222990217
2013-01-07,1165.4696027007951
2013-01-08,1160.7954232205195
2013-01-09,1165.5194093408697
2013-01-10,1177.6916436119818
2013-01-11,1181.2901135482625
2013-01-14,1181.9091071980047
2013-01-15,1185.1542302065861
2013-01-16,1180.3570320827641
2013-01-17,1186.4742120366705
2013-01-18,1189.8970205753185
2013-01-21,1191.6812974182383
2013-01-22,1195.4112731334392
2013-01-23,1190.9529110572573
2013-01-24,1195.4264132845205
2013-01-25,1204.3845125066352
2013-01-28,1203.4977133965544
2013-01-29,1210.1595379550151
2013-01-30,1208.8790083437202
2013-01-31,1205.7842298533787
2013-02-01,1213.983617345727
2013-02-04,1200.0378937637045
2013-02-05,1202.802236003546
2013-02-06,1207.4497120130573
2013-02-07,1202.2686331110451
2013-02-08,1207.7897753714356
2013-02-11,1204.699746829122
2013-02-12,1214.157983579697
2013-02-13,1212.4186604614956
2013-02-14,1209.8888819197664
2013-02-15,1202.5077923017302
2013-02-18,1206.639569483248
2013-02-19,1217.1817568485403
2013-02-20,1209.1015328993642
2013-02-21,1192.3692995265521
2013-02-22,1200.3822513686064
2013-02-25,1194.1984777568575
2013-02-26,1187.5555174041274
2013-02-27,1198.7357299968091
2013-02-28,1203.9934334978661
2013-03-01,1199.511905968318
2013-03-04,1202.4795929167115
2013-03-05,1214.9105261086568
2013-03-06,1219.4236512757705
2013-03-07,1221.601334616508
2013-03-08,1226.638465021369
2013-03-11,1234.1924129053734
2013-03-12,1233.3027161129705
2013-03-13,1229.1416023774075
2013-03-14,1238.331302600608
2013-03-15,1245.0651077435195
2013-03-18,1230.5749472932407
2013-03-19,1226.7507726327333
2013-03-20,1233.8960683349158
2013-03-21,1228.5863786822285
2013-03-22,1231.3123502336778
2013-03-25,1225.2422253918548
2013-03-26,1228.378264770682
2013-03-27,1225.6935336993845
2013-03-28,1228.3011616615936
2013-03-29,1227.9756987057842
2013-04-01,1220.477832020364
2013-04-02,1224.9578437310602
2013-04-03,1217.7274972816451
2013-04-04,1215.1389362981895
2013-04-05,1215.3590779427955
2013-04-08,1222.7672836502536
2013-04-09,1229.9051620389057
2013-04-10,1249.7031772892258
2013-04-11,1259.8316677573482
2013-04-12,1255.0943719870934
2013-04-15,1234.6854768556698
2013-04-16,1239.1143173786024
2013-04-17,1225.0496104211236
2013-04-18,1216.4181914801522
2013-04-19,1222.6341338469979
2013-04-22,1229.0989321058387
2013-04-23,1243.3933173496232
2013-04-24,1253.644693238303
2013-04-25,1260.8010048848655
2013-04-26,1260.324646959929
2013-04-29,1270.2527290438927
2013-04-30,1277.992490998445
2013-05-01,1268.691823386005
2013-05-02,1269.7441210907257
2013-05-03,1280.0635415191846
2013-05-06,1279.639205212109
2013-05-07,1293.2566240578014
2013-05-08,1304.033817482493
2013-05-09,1295.9545108371196
2013-05-10,1295.2666091945448
2013-05-13,1298.5999435679907
2013-05-14,1307.0099765727125
2013-05-15,1313.5296851524758
2013-05-16,1311.7271782819555
2013-05-17,1316.6385528849005
2013-05-20,1325.9515486862974
2013-05-21,1328.8016386157753
2013-05-22,1322.7545984962762
2013-05-23,1302.3945919493617
2013-05-24,1301.6614481194817
2013-05-27,1295.8732854850387
2013-05-28,1302.8360305830759
2013-05-29,1302.5141645633519
2013-05-30,1301.089581655772
2013-05-31,1283.9885795059897
2013-06-03,1284.450167371793
2013-06-04,1286.0553285508188
2013-06-05,1266.0179108423238
2013-06-06,1268.4381530468818
2013-06-07,1281.2759529609539
2013-06-10,1284.510600948593
2013-06-11,1275.946958715544
2013-06-12,1270.9474430740745
2013-06-13,1276.091279768191
2013-06-14,1275.9536171921432
2013-06-17,1288.7610791871355
2013-06-18,1294.0742933514343
2013-06-19,1288.1078444426078
2013-06-20,1242.4909401929713
2013-06-21,1239.3058529656753
2013-06-24,1220.3799035904476
2013-06-25,1230.2944839459233
2013-06-26,1241.5189197207078
2013-06-27,1251.071009379184
2013-06-28,1249.6751700535376
2013-07-01,1257.9919484459556
2013-07-02,1258.7733405444158
2013-07-03,1253.9030206655862
2013-07-04,1260.8567003146536
2013-07-05,1262.206332649445
2013-07-08,1269.8831340957893
2013-07-09,1280.1778771214015
2013-07-10,1283.559530995708
2013-07-11,1303.596765150181
2013-07-12,1304.7326813204606
2013-07-15,1307.3487361542313
2013-07-16,1308.281380834419
2013-07-17,1310.5511635668813
2013-07-18,1319.5284505516584
2013-07-19,1322.0816548509558
2013-07-22,1329.9310620676997
2013-07-23,1331.8235769198163
2013-07-24,1331.7086113896487
2013-07-25,1330.6768985833978
2013-07-26,1328.6035713587644
2013-07-29,1320.4801763480868
2013-07-30,1322.7672559888626
2013-07-31,1320.5500924841597
2013-08-01,1336.773144964793
2013-08-02,1345.4282670662674
2013-08-05,1341.7410997304505
2013-08-06,1338.8836065670184
2013-08-07,1332.44357751312
2013-08-08,1342.4096118369764
2013-08-09,1341.9500297496866
2013-08-12,1340.0790770489666
2013-08-13,1342.7722477821758
2013-08-14,1344.5594505985089
2013-08-15,1329.4390613429107
2013-08-16,1331.2728952124878
2013-08-19,1322.029832030132
2013-08-20,1319.6485392894667
2013-08-21,1309.4193560045564
2013-08-22,1317.3223464729501
2013-08-23,1327.8377371123645
2013-08-26,1322.6298255774382
2013-08-27,1303.7116470698045
2013-08-28,1299.9955088259687
2013-08-29,1299.4517701995012
2013-08-30,1291.5167520877776
2013-09-02,1298.2429274384278
2013-09-03,1304.5618573935317
2013-09-04,1313.5841663679878
2013-09-05,1314.8683258106648
2013-09-06,1319.9298166388107
2013-09-09,1332.8138688208426
2013-09-10,1346.014872459484
2013-09-11,1352.3712658099396
2013-09-12,1350.1529174559737
2013-09-13,1350.0171899247257
2013-09-16,1361.9267845550582
2013-09-17,1363.2043496889244
2013-09-18,1374.709279226694
2013-09-19,1384.5326132675298
2013-09-20,1375.7560046616782
2013-09-23,1371.3515840290588
2013-09-24,1370.4265027201773
2013-09-25,1369.816567397384
2013-09-26,1372.1111523292325
2013-09-27,1370.8678182850667
2013-09-30,1358.8796424745158
2013-10-01,1369.1562281855552
2013-10-02,1368.4522764006754
2013-10-03,1361.2626073944298
2013-10-04,1367.4772296235355
2013-10-07,1357.5661110183662
2013-10-08,1348.261221491013
2013-10-09,1349.2150590706713
2013-10-10,1373.1156715492068
2013-10-11,1382.523450472038
2013-10-14,1387.0798594308465
2013-10-15,1383.676098220049
2013-10-16,1395.284353153202
2013-10-17,1409.808842368339
2013-10-18,1417.8721712293523
2013-10-21,1418.291712493444
2013-10-22,1427.6082679769866
2013-10-23,1417.3708648146637
2013-10-24,1423.4795254189553
2013-10-25,1421.07088430996
2013-10-28,1422.6035388164407
2013-10-29,1427.009907392022
2013-10-30,1425.3727927453403
2013-10-31,1417.52596744124
2013-11-01,1411.7421835958228
2013-11-04,1417.5110709954627
2013-11-05,1411.1788034804913
2013-11-06,1421.0144312640546
2013-11-07,1404.3999127571158
2013-11-08,1411.4024549659548
2013-11-11,1416.9402887799513
2013-11-12,1414.6828772398676
2013-11-13,1417.7321969576021
2013-11-14,1427.3058650995056
2013-11-15,1434.7984224607542
2013-11-18,1438.4059523251221
2013-11-19,1432.5506096957392
2013-11-20,1426.8836103774024
2013-11-21,1431.9208289575356
2013-11-22,1438.6222436684845
2013-11-25,1439.5912832633462
2013-11-26,1438.632190729976
2013-11-27,1440.6356243966343
2013-11-28,1444.8683462701267
2013-11-29,1444.0953157415033
2013-12-02,1437.9513624407848
2013-12-03,1429.4269995909133
2013-12-04,1421.0555112780646
2013-12-05,1413.5248500809641
2013-12-06,1425.3820565146987
2013-12-09,1431.0221032759155
2013-12-10,1429.1459911075835
2013-12-11,1416.7969862291475
2013-12-12,1406.90634909992
2013-12-13,1405.412096209747
2013-12-16,1414.837711039219
2013-12-17,1409.9402340315619
2013-12-18,1428.1308186880067
2013-12-19,1431.7103038356563
2013-12-20,1438.869915662867
2013-12-23,1447.9954164623834
2013-12-24,1449.447223676341
2013-12-25,1449.3733700958414
2013-12-26,1455.5040432747935
2013-12-27,1463.6906167505238
2013-12-30,1466.2404787676332
2013-12-31,1470.0671794390275
2014-01-01,1470.1093868315986
2014-01-02,1456.1479832996251
2014-01-03,1457.6848837911923
2014-01-06,1454.642680307374
2014-01-07,1460.2633477909249
2014-01-08,1464.1400337082664
2014-01-09,1461.265151459853
2014-01-10,1469.0573460232513
2014-01-13,1463.4667210820223
2014-01-14,1465.8910336238257
2014-01-15,1475.513065744908
2014-01-16,1473.7276509045082
2014-01-17,1471.3081757052767
2014-01-20,1470.6996755652337
2014-01-21,1470.6322686206584
2014-01-22,1471.8652601146437
2014-01-23,1462.7955992112634
2014-01-24,1435.2085073123637
2014-01-27,1423.3941299051064
2014-01-28,1428.7171735992365
2014-01-29,1425.2848183274573
2014-01-30,1424.6469043327006
2014-01-31,1416.0018546999004
2014-02-03,1392.1123811943628
2014-02-04,1386.8026740492078
2014-02-05,1391.0780982926349
2014-02-06,1409.4370471727364
2014-02-07,1426.5882028501997
2014-02-10,1429.3159279673519
2014-02-11,1444.1510382225092
2014-02-12,1447.8605809869373
2014-02-13,1451.832356093697
2014-02-14,1458.39390803924
2014-02-17,1461.161070824498
2014-02-18,1467.7006521417559
2014-02-19,1463.0670475894628
2014-02-20,1462.1533124258751
2014-02-21,1466.7683328008063
2014-02-24,1474.9940438738372
2014-02-25,1476.298275691918
2014-02-26,1471.4340160134057
2014-02-27,1472.789614226821
2014-02-28,1479.8581707510161
2014-03-03,1461.2466328428036
2014-03-04,1480.5494272444057
2014-03-05,1484.3594857146159
2014-03-06,1493.600100158582
2014-03-07,1490.2285026815534
2014-03-10,1486.9997318402745
2014-03-11,1483.0687634296178
2014-03-12,1477.2118578029158
2014-03-13,1465.8286912724416
2014-03-14,1454.6192990144818
2014-03-17,1465.6667907331157
2014-03-18,1477.2559929517677
2014-03-19,1471.8661008030738
2014-03-20,1469.156813136038
2014-03-21,1469.6757174093616
2014-03-24,1464.1818986349188
2014-03-25,1472.5998576201318
2014-03-26,1474.0508531075016
2014-03-27,1474.4788276584786
2014-03-28,1484.001819322399
2014-03-31,1495.959840488412
2014-04-01,1504.1384927651964
2014-04-02,1507.6726212217045
2014-04-03,1508.1975489739439
2014-04-04,1503.1743223325052
2014-04-07,1488.0176475625274
2014-04-08,1490.3872273395066
2014-04-09,1497.4275523299161
2014-04-10,1482.1519761792908
2014-04-11,1467.7731322308114
2014-04-14,1472.0198341609741
2014-04-15,1473.1439512033546
2014-04-16,1490.089133109489
2014-04-17,1494.7042537934346
2014-04-18,1495.6033323446347
2014-04-21,1495.6782404160929
2014-04-22,1503.3985578919726
2014-04-23,1503.1330387024457
2014-04-24,1503.9349746574073
2014-04-25,1495.3845871653368
2014-04-28,1496.7086743100904
2014-04-29,1505.5039900237775
2014-04-30,1509.7391060464315
2014-05-01,1511.5137818034227
2014-05-02,1510.5373848567674
2014-05-05,1509.7544909805633
2014-05-06,1504.8097569746878
2014-05-07,1504.9528393004086
2014-05-08,1510.1487407511027
2014-05-09,1505.5563251828332
2014-05-12,1514.178296672781
2014-05-13,1517.8808374969378
2014-05-14,1516.2360090128743
2014-05-15,1503.0156188768126
2014-05-16,1501.9730695262292
2014-05-19,1503.9547142462266
2014-05-20,1497.7747763183932
2014-05-21,1504.6677112291243
2014-05-22,1510.427903429662
2014-05-23,1516.8596091148495
2014-05-26,1524.4113633519403
2014-05-27,1526.6411603124195
2014-05-28,1527.6776435506852
2014-05-29,1533.3860732673377
2014-05-30,1534.5518368832002
2014-06-02,1537.0095672522896
2014-06-03,1537.2614170110044
2014-06-04,1539.3533754074497
2014-06-05,1547.107375804003
2014-06-06,1556.6409785321987
2014-06-09,1558.3101070963025
2014-06-10,1557.3579445403147
2014-06-11,1553.2273320051117
2014-06-12,1549.027004792321
2014-06-13,1551.1337413538229
2014-06-16,1550.1313705474022
2014-06-17,1551.9266507057132
2014-06-18,1560.7152406154355
2014-06-19,1571.8671162806713
2014-06-20,1569.192066865012
2014-06-23,1569.6036749225154
2014-06-24,1561.4653699890293
2014-06-25,1560.2861329671462
2014-06-26,1559.1558776767258
2014-06-27,1561.1904337553292
2014-06-30,1563.2241269551555
2014-07-01,1572.8817598736778
2014-07-02,1574.5031066754532
2014-07-03,1580.3978720244754
2014-07-04,1579.3049957458788
2014-07-07,1571.4078537985622
2014-07-08,1560.5153310886415
2014-07-09,1564.5783082349026
2014-07-10,1552.9878984050877
2014-07-11,1553.4690504319997
2014-07-14,1563.3265195579336
2014-07-15,1559.7738162442195
2014-07-16,1569.9425419449974
2014-07-17,1555.7603951421502
2014-07-18,1561.9845656549626
2014-07-21,1558.387259459192
2014-07-22,1567.8905661992162
2014-07-23,1570.6984733574113
2014-07-24,1573.9828842813076
2014-07-25,1567.5087047681025
2014-07-28,1567.6552210701834
2014-07-29,1563.949175536035
2014-07-30,1558.991696631
2014-07-31,1536.3812546867243
2014-08-01,1528.1016766754744
2014-08-04,1531.679923948928
2014-08-05,1518.1635507243257
2014-08-06,1513.7130935170362
2014-08-07,1506.246005627906
2014-08-08,1510.928549889355
2014-08-11,1521.2301090519018
2014-08-12,1519.1429086915894
2014-08-13,1528.7742787569264
2014-08-14,1534.4832066049114
2014-08-15,1531.9121277994261
2014-08-18,1542.368579553456
2014-08-19,1549.5530870255632
2014-08-20,1549.6791450952567
2014-08-21,1557.8936430012452
2014-08-22,1550.693974793929
2014-08-25,1560.9223568155091
2014-08-26,1564.1175741714083
2014-08-27,1566.7137356114488
2014-08-28,1560.2111979990568
2014-08-29,1563.5809962326682
2014-09-01,1562.4301122656602
2014-09-02,1561.857820157848
2014-09-03,1568.7121808080867
2014-09-04,1566.53008651704
2014-09-05,1569.1205817079076
2014-09-08,1564.3136192304603
2014-09-09,1553.461053357616
2014-09-10,1555.05336029733
2014-09-11,1556.9084668570704
2014-09-12,1550.4626161977244
2014-09-15,1549.0297552115994
2014-09-16,1552.9519398433595
2014-09-17,1555.0989641358672
2014-09-18,1560.445544877632
2014-09-19,1558.377502910581
2014-09-22,1547.1310122059008
2014-09-23,1538.556511553044
2014-09-24,1543.3356086437927
2014-09-25,1526.9546325573108
2014-09-26,1530.8539904106262
2014-09-29,1523.851206449536
2014-09-30,1520.0501492646617
2014-10-01,1503.706320389032
2014-10-02,1492.470373857287
2014-10-03,1496.772274080635
2014-10-06,1501.764491168251
2014-10-07,1485.7445524683433
2014-10-08,1494.9135988054866
2014-10-09,1475.8332805003708
2014-10-10,1453.1025009334267
2014-10-13,1443.3918210045292
2014-10-14,1440.2390462662786
2014-10-15,1425.5176687328812
2014-10-16,1420.49074742072
2014-10-17,1436.8165337280454
2014-10-20,1449.2754010073402
2014-10-21,1469.5153606908239
2014-10-22,1468.147489182328
2014-10-23,1478.1951084533018
2014-10-24,1485.460700148572
2014-10-27,1484.4529582562513
2014-10-28,1501.1294661016443
2014-10-29,1503.569503931916
2014-10-30,1504.568456490343
2014-10-31,1522.1959522084626
2014-11-03,1512.5997837991908
2014-11-04,1513.443994239115
2014-11-05,1521.3019516198437
2014-11-06,1520.8000395784388
2014-11-07,1520.879907203802
2014-11-10,1527.174756213488
2014-11-11,1528.168055101833
2014-11-12,1525.8415868990783
2014-11-13,1527.2306618598143
2014-11-14,1529.3002269703768
2014-11-17,1526.8665324295982
2014-11-18,1540.0107758030967
2014-11-19,1537.1076872179528
2014-11-20,1537.262271006873
2014-11-21,1548.8276341678902
2014-11-24,1551.7546258054047
2014-11-25,1555.734237985691
2014-11-26,1558.9939969430645
2014-11-27,1554.8480625631025
2014-11-28,1547.1752553576353
2014-12-01,1540.6920242569809
2014-12-02,1545.2687797568562
2014-12-03,1549.3484824325014
2014-12-04,1545.8068857675632
2014-12-05,1548.011686451048
2014-12-08,1536.5001311130195
2014-12-09,1533.5053649326003
2014-12-10,1510.956021020758
2014-12-11,1510.4789249712132
2014-12-12,1489.5867148076493
2014-12-15,1469.633825564687
2014-12-16,1471.1048469299405
2014-12-17,1485.3565418497099
2014-12-18,1514.2860271040868
2014-12-19,1525.1408858489658
2014-12-22,1530.5751571546293
2014-12-23,1534.9056411800932
2014-12-24,1536.4403613884035
2014-12-25,1535.7452684567832
2014-12-26,1538.3699999516432
2014-12-29,1540.5279903970256
2014-12-30,1532.3853824080002
2014-12-31,1521.5127509909685
2015-01-01,1521.5193593265014
2015-01-02,1518.4393139417957
2015-01-05,1485.211432736319
2015-01-06,1469.3996585933965
2015-01-07,1472.8986790796257
2015-01-08,1500.8395055235108
2015-01-09,1490.1425416061134
2015-01-12,1483.5051012645995
2015-01-13,1483.655394493509
2015-01-14,1471.345927724221
2015-01-15,1468.3438156723548
2015-01-16,1477.8496052080734
2015-01-19,1485.3191380153476
2015-01-20,1487.8662222173723
2015-01-21,1496.563281360158
2015-01-22,1510.647940406678
2015-01-23,1506.9569494377824
2015-01-26,1511.1099520094428
2015-01-27,1507.7202112853447
2015-01-28,1490.987039761159
2015-01-29,1494.6449903595274
2015-01-30,1481.9638408004157
2015-02-02,1499.7179054896328
2015-02-03,1520.6707157187086
2015-02-04,1521.851537076473
2015-02-05,1531.033467344658
2015-02-06,1526.2766548407774
2015-02-09,1521.7382605996766
2015-02-10,1530.887159957818
2015-02-11,1525.4460729913048
2015-02-12,1546.1056811159349
2015-02-13,1557.4344562608624
2015-02-16,1559.957726809464
2015-02-17,1560.595589245585
2015-02-18,1563.7130652664641
2015-02-19,1566.0868786238998
2015-02-20,1571.7309311096308
2015-02-23,1572.6004920704816
2015-02-24,1577.6266034309915
2015-02-25,1579.1954109471349
2015-02-26,1575.7388457865914
2015-02-27,1575.5639749929367
2015-03-02,1576.8377974495907
2015-03-03,1570.3172748601064
2015-03-04,1562.9630644338076
2015-03-05,1565.0791670656977
2015-03-06,1548.5059001543523
2015-03-09,1547.5884553557105
2015-03-10,1521.8466597349961
2015-03-11,1523.3433108023153
2015-03-12,1539.3383286737028
2015-03-13,1532.639795815551
2015-03-16,1549.1712731876664
2015-03-17,1545.080634514189
2015-03-18,1559.4200334068455
2015-03-19,1554.336457602074
2015-03-20,1577.3084827709886
2015-03-23,1582.748999826664
2015-03-24,1579.3254025871638
2015-03-25,1569.5555397371656
2015-03-26,1559.8159782454336
2015-03-27,1558.2709620941544
2015-03-30,1569.8185977392159
2015-03-31,1555.7780624992704
2015-04-01,1554.5653016399372
2015-04-02,1566.2782164155076
2015-04-03,1567.2381104717879
2015-04-06,1580.2843968859424
2015-04-07,1579.03786689003
2015-04-08,1579.116123624324
2015-04-09,1583.874929060037
2015-04-10,1589.6392295145586
2015-04-13,1583.3569177471393
2015-04-14,1591.8108061482383
2015-04-15,1596.439627769061
2015-04-16,1599.3302310476993
2015-04-17,1584.3037749422635
2015-04-20,1592.3057109823703
2015-04-21,1593.21006707605
2015-04-22,1596.945090927481
2015-04-23,1602.273778990933
