Date,WORLD VALUE WEIGHTED
2004-07-19,768.313369
2004-07-20,768.1576495
2004-07-21,762.3777123
2004-07-22,759.0388765
2004-07-23,751.9966846
2004-07-26,749.2878233
2004-07-27,751.0987091
2004-07-28,752.751143
2004-07-29,758.0770541
2004-07-30,760.0980101
2004-08-02,761.781051
2004-08-03,761.5395734
2004-08-04,757.3482362
2004-08-05,752.1437294
2004-08-06,746.7144821
2004-08-09,743.8312338
2004-08-10,750.5625563
2004-08-11,746.7447191
2004-08-12,742.4829535
2004-08-13,743.7299639
2004-08-16,750.4139795
2004-08-17,752.0475097
2004-08-18,756.2035688
2004-08-19,758.6716355
2004-08-20,760.0557153
2004-08-23,759.8980233
2004-08-24,758.353814
2004-08-25,762.0110173
2004-08-26,764.6277744
2004-08-27,766.7894963
2004-08-30,763.47099
2004-08-31,765.4547965
2004-09-01,769.0445902
2004-09-02,774.0191508
2004-09-03,771.0422892
2004-09-06,774.5113844
2004-09-07,778.5496281
2004-09-08,777.4322047
2004-09-09,775.5297762
2004-09-10,780.955777
2004-09-13,783.4667375
2004-09-14,784.8022182
2004-09-15,777.0771825
2004-09-16,780.2381308
2004-09-17,782.81936
2004-09-20,779.6228777
2004-09-21,786.1750322
2004-09-22,778.9288697
2004-09-23,776.4087434
2004-09-24,776.1773623
2004-09-27,772.4892076
2004-09-28,776.0722352
2004-09-29,778.7731884
2004-09-30,781.6943588
2004-10-01,792.6025584
2004-10-04,794.749667
2004-10-05,796.2955476
2004-10-06,799.4755913
2004-10-07,795.7647012
2004-10-08,797.0241665
2004-10-11,797.0446388
2004-10-12,790.5744295
2004-10-13,786.6177295
2004-10-14,783.3013078
2004-10-15,786.7440342
2004-10-18,787.1011263
2004-10-19,787.0731421
2004-10-20,785.3573211
2004-10-21,787.7673105
2004-10-22,786.3218559
2004-10-25,784.1829138
2004-10-26,790.6049851
2004-10-27,798.4477108
2004-10-28,802.2639857
2004-10-29,802.1069737
2004-11-01,805.3208191
2004-11-02,807.8653069
2004-11-03,816.0363291
2004-11-04,824.4338162
2004-11-05,829.5998822
2004-11-08,829.1737231
2004-11-09,827.6819983
2004-11-10,827.71701
2004-11-11,833.0954925
2004-11-12,840.6434005
2004-11-15,841.44582
2004-11-16,837.6026281
2004-11-17,844.7311227
2004-11-18,843.2831666
2004-11-19,840.5403512
2004-11-22,839.3720247
2004-11-23,841.0489394
2004-11-24,845.228852
2004-11-25,850.5489003
2004-11-26,850.8630883
2004-11-29,850.5812296
2004-11-30,847.4088973
2004-12-01,855.6569087
2004-12-02,856.9167049
2004-12-03,859.8970282
2004-12-06,858.4756874
2004-12-07,853.9819857
2004-12-08,849.31255
2004-12-09,847.3172669
2004-12-10,846.5827046
2004-12-13,855.7146621
2004-12-14,858.0390244
2004-12-15,865.0562947
2004-12-16,861.6436646
2004-12-17,856.8794903
2004-12-20,863.0730641
2004-12-21,865.3179428
2004-12-22,869.9211849
2004-12-23,873.4858367
2004-12-24,876.4219632
2004-12-27,876.6845237
2004-12-28,879.5397122
2004-12-29,877.8173666
2004-12-30,881.7077532
2004-12-31,881.4523083
2005-01-03,876.2038521
2005-01-04,867.5558342
2005-01-05,862.6046321
2005-01-06,862.5360388
2005-01-07,860.7252954
2005-01-10,863.7701156
2005-01-11,862.2220136
2005-01-12,865.7659923
2005-01-13,860.7495753
2005-01-14,861.7215663
2005-01-17,863.5325584
2005-01-18,865.1926385
2005-01-19,862.7872793
2005-01-20,854.992056
2005-01-21,853.4654389
2005-01-24,854.7154401
2005-01-25,854.3129435
2005-01-26,861.6772718
2005-01-27,861.2278887
2005-01-28,857.6743079
2005-01-31,864.7676483
2005-02-01,869.1288971
2005-02-02,873.0084614
2005-02-03,869.2097932
2005-02-04,877.4661964
2005-02-07,875.9752701
2005-02-08,873.6323034
2005-02-09,871.2335953
2005-02-10,876.7947572
2005-02-11,882.2011442
2005-02-14,886.8577586
2005-02-15,889.8508212
2005-02-16,887.505936
2005-02-17,887.1195038
2005-02-18,888.3952178
2005-02-21,888.0581332
2005-02-22,884.2106337
2005-02-23,881.8731047
2005-02-24,884.9288569
2005-02-25,894.0129773
2005-02-28,895.3308695
2005-03-01,897.6850112
2005-03-02,895.795889
2005-03-03,896.5991311
2005-03-04,907.5082425
2005-03-07,906.6380915
2005-03-08,908.1436131
2005-03-09,903.0553271
2005-03-10,900.7926458
2005-03-11,900.8105114
2005-03-14,899.3290763
2005-03-15,897.9284629
2005-03-16,893.8790022
2005-03-17,892.073823
2005-03-18,890.6521339
2005-03-21,884.9545276
2005-03-22,882.1703793
2005-03-23,873.3193771
2005-03-24,872.6869273
2005-03-25,873.2029964
2005-03-28,872.1055211
2005-03-29,868.4446846
2005-03-30,873.5523312
2005-03-31,876.924982
2005-04-01,875.4436817
2005-04-04,869.9225145
2005-04-05,874.9681874
2005-04-06,878.4455962
2005-04-07,883.3304764
2005-04-08,879.2189916
2005-04-11,881.1677235
2005-04-12,878.8039675
2005-04-13,876.8615011
2005-04-14,867.1186108
2005-04-15,856.766868
2005-04-18,850.1897907
2005-04-19,857.575968
2005-04-20,852.0564273
2005-04-21,858.4618447
2005-04-22,860.1222166
2005-04-25,862.9509141
2005-04-26,857.2906428
2005-04-27,854.9101834
2005-04-28,848.9292499
2005-04-29,855.220774
2005-05-02,856.6200392
2005-05-03,858.4864221
2005-05-04,868.7867553
2005-05-05,869.1466561
2005-05-06,869.305063
2005-05-09,869.6957688
2005-05-10,864.258645
2005-05-11,862.6094321
2005-05-12,856.230601
2005-05-13,850.6349876
2005-05-16,851.1776482
2005-05-17,854.0183059
2005-05-18,862.4795478
2005-05-19,867.7194656
2005-05-20,864.8520112
2005-05-23,870.4677533
2005-05-24,870.1499533
2005-05-25,867.4085229
2005-05-26,869.8914992
2005-05-27,872.2686977
2005-05-30,873.4105389
2005-05-31,867.2748256
2005-06-01,873.2493802
2005-06-02,874.5706548
2005-06-03,872.0626902
2005-06-06,872.6977171
2005-06-07,875.7447539
2005-06-08,877.1879365
2005-06-09,873.4957024
2005-06-10,874.0564381
2005-06-13,873.1596213
2005-06-14,875.9858684
2005-06-15,879.0559661
2005-06-16,882.8390298
2005-06-17,890.813478
2005-06-20,887.4435921
2005-06-21,888.9346927
2005-06-22,889.6637615
2005-06-23,884.4264427
2005-06-24,879.0319135
2005-06-27,876.5032127
2005-06-28,881.4177953
2005-06-29,881.7495492
2005-06-30,878.5701794
2005-07-01,877.7821069
2005-07-04,877.4700066
2005-07-05,879.9539407
2005-07-06,879.4392172
2005-07-07,874.4226386
2005-07-08,882.6959246
2005-07-11,892.1752303
2005-07-12,896.6600613
2005-07-13,894.6648067
2005-07-14,898.2978042
2005-07-15,896.635343
2005-07-18,894.6173795
2005-07-19,895.4317989
2005-07-20,897.2964507
2005-07-21,900.8459339
2005-07-22,903.1021554
2005-07-25,900.6436267
2005-07-26,899.6774269
2005-07-27,903.6678645
2005-07-28,909.1588178
2005-07-29,908.2753853
2005-08-01,911.2703185
2005-08-02,917.8332109
2005-08-03,921.1270759
2005-08-04,916.3050798
2005-08-05,907.7054679
2005-08-08,910.0915375
2005-08-09,914.9622726
2005-08-10,922.8119776
2005-08-11,928.8243224
2005-08-12,926.2280823
2005-08-15,925.4362015
2005-08-16,919.4428522
2005-08-17,917.3765955
2005-08-18,910.5014812
2005-08-19,913.0104578
2005-08-22,919.8921372
2005-08-23,915.8795278
2005-08-24,912.8178591
2005-08-25,912.3135723
2005-08-26,909.3346882
2005-08-29,908.2207788
2005-08-30,905.4092307
2005-08-31,915.7482995
2005-09-01,925.4009656
2005-09-02,926.9302791
2005-09-05,929.6272824
2005-09-06,935.5742159
2005-09-07,936.7724727
2005-09-08,932.4999926
2005-09-09,940.3763726
2005-09-12,937.7794856
2005-09-13,931.374951
2005-09-14,933.3471335
2005-09-15,932.4318277
2005-09-16,937.6770878
2005-09-19,934.1184189
2005-09-20,934.3814368
2005-09-21,929.382639
2005-09-22,926.3637354
2005-09-23,925.5139767
2005-09-26,932.3216641
2005-09-27,929.3738032
2005-09-28,935.302015
2005-09-29,941.4860861
2005-09-30,942.1246719
2005-10-03,938.8916505
2005-10-04,936.9797509
2005-10-05,925.2133414
2005-10-06,919.6138585
2005-10-07,919.2187565
2005-10-10,914.2361702
2005-10-11,915.7719803
2005-10-12,911.387933
2005-10-13,903.6434668
2005-10-14,911.4560166
2005-10-17,910.9216105
2005-10-18,901.3268559
2005-10-19,901.9949261
2005-10-20,897.1974467
2005-10-21,897.21583
2005-10-24,906.7899348
2005-10-25,910.8214881
2005-10-26,910.3893115
2005-10-27,905.3217349
2005-10-28,909.6798385
2005-10-31,918.3272806
2005-11-01,919.5014443
2005-11-02,927.5682159
2005-11-03,932.1921919
2005-11-04,926.9535995
2005-11-07,929.1894738
2005-11-08,927.3803876
2005-11-09,926.4607497
2005-11-10,929.0319658
2005-11-11,933.9909469
2005-11-14,931.5879245
2005-11-15,926.5766339
2005-11-16,925.6545743
2005-11-17,936.3655064
2005-11-18,941.6078624
2005-11-21,946.9900112
2005-11-22,948.1969834
2005-11-23,954.8698392
2005-11-24,954.00788
2005-11-25,953.6372822
2005-11-28,951.9470421
2005-11-29,951.8390819
2005-11-30,946.5672982
2005-12-01,955.7928897
2005-12-02,959.6638052
2005-12-05,960.1131608
2005-12-06,962.5751725
2005-12-07,959.401309
2005-12-08,959.8054268
2005-12-09,962.7679768
2005-12-12,969.1760205
2005-12-13,972.3526219
2005-12-14,977.6218619
2005-12-15,972.1212965
2005-12-16,975.6384817
2005-12-19,972.2847101
2005-12-20,970.6586576
2005-12-21,972.7199638
2005-12-22,976.5472372
2005-12-23,977.4209912
2005-12-26,977.6822106
2005-12-27,972.5566861
2005-12-28,975.4779204
2005-12-29,974.5475936
2005-12-30,967.7928514
2006-01-02,969.1398034
2006-01-03,985.9678756
2006-01-04,997.1212834
2006-01-05,998.1699612
2006-01-06,1007.915157
2006-01-09,1008.870779
2006-01-10,1004.64537
2006-01-11,1010.693452
2006-01-12,1007.872567
2006-01-13,1006.396576
2006-01-16,1006.621512
2006-01-17,996.6604042
2006-01-18,989.1693663
2006-01-19,997.2672903
2006-01-20,986.7662611
2006-01-23,991.7216199
2006-01-24,993.2331643
2006-01-25,996.0362779
2006-01-26,1004.501532
2006-01-27,1012.369716
2006-01-30,1012.358878
2006-01-31,1013.570726
2006-02-01,1015.134177
2006-02-02,1007.340582
2006-02-03,1000.620067
2006-02-06,1002.406355
2006-02-07,996.8725158
2006-02-08,995.5700178
2006-02-09,1000.864882
2006-02-10,998.8819356
2006-02-13,996.6151041
2006-02-14,1001.676941
2006-02-15,1003.298783
2006-02-16,1008.699453
2006-02-17,1008.597837
2006-02-20,1009.209256
2006-02-21,1008.974799
2006-02-22,1014.0464
2006-02-23,1016.964805
2006-02-24,1018.054576
2006-02-27,1022.573954
2006-02-28,1015.751479
2006-03-01,1020.704201
2006-03-02,1017.856189
2006-03-03,1016.155273
2006-03-06,1015.075043
2006-03-07,1007.350515
2006-03-08,1005.004412
2006-03-09,1008.670612
2006-03-10,1012.266251
2006-03-13,1019.60535
2006-03-14,1029.266494
2006-03-15,1033.384318
2006-03-16,1038.042114
2006-03-17,1040.884741
2006-03-20,1042.217077
2006-03-21,1036.943882
2006-03-22,1041.345419
2006-03-23,1035.412828
2006-03-24,1039.70338
2006-03-27,1038.623063
2006-03-28,1034.919784
2006-03-29,1036.239386
2006-03-30,1044.499238
2006-03-31,1038.031494
2006-04-03,1044.570243
2006-04-04,1050.70329
2006-04-05,1055.069179
2006-04-06,1056.47766
2006-04-07,1047.03313
2006-04-10,1048.083631
2006-04-11,1039.926122
2006-04-12,1037.140257
2006-04-13,1038.545738
2006-04-14,1038.634672
2006-04-17,1043.193427
2006-04-18,1053.886052
2006-04-19,1061.818768
2006-04-20,1063.637401
2006-04-21,1069.231282
2006-04-24,1065.591132
2006-04-25,1065.449318
2006-04-26,1070.892145
2006-04-27,1075.44596
2006-04-28,1075.192962
2006-05-01,1077.055617
2006-05-02,1085.904122
2006-05-03,1079.614961
2006-05-04,1084.90853
2006-05-05,1098.364344
2006-05-08,1100.343135
2006-05-09,1104.741006
2006-05-10,1103.057749
2006-05-11,1094.950643
2006-05-12,1080.445706
2006-05-15,1072.879228
2006-05-16,1070.377052
2006-05-17,1050.039914
2006-05-18,1042.127164
2006-05-19,1039.561229
2006-05-22,1028.4226
2006-05-23,1034.872643
2006-05-24,1028.016982
2006-05-25,1038.670794
2006-05-26,1048.857814
2006-05-29,1050.695545
2006-05-30,1039.257922
2006-05-31,1041.796174
2006-06-01,1049.096706
2006-06-02,1058.218831
2006-06-05,1045.671092
2006-06-06,1028.593456
2006-06-07,1023.91132
2006-06-08,1004.989781
2006-06-09,1012.488635
2006-06-12,1002.185672
2006-06-13,981.2479382
2006-06-14,985.6774723
2006-06-15,1005.589185
2006-06-16,1006.316272
2006-06-19,1000.559603
2006-06-20,1001.921587
2006-06-21,1008.663745
2006-06-22,1008.97956
2006-06-23,1006.431311
2006-06-26,1009.61746
2006-06-27,1004.632599
2006-06-28,1003.758263
2006-06-29,1023.225436
2006-06-30,1041.516474
2006-07-03,1047.493231
2006-07-04,1049.62871
2006-07-05,1036.548477
2006-07-06,1041.908157
2006-07-07,1042.934085
2006-07-10,1044.170951
2006-07-11,1041.470954
2006-07-12,1032.028255
2006-07-13,1019.594765
2006-07-14,1007.182998
2006-07-17,1000.316625
2006-07-18,995.9240987
2006-07-19,1015.99508
2006-07-20,1019.973815
2006-07-21,1014.315084
2006-07-24,1026.678297
2006-07-25,1032.788996
2006-07-26,1033.4538
2006-07-27,1043.05849
2006-07-28,1054.332567
2006-07-31,1052.796073
2006-08-01,1046.007219
2006-08-02,1056.418584
2006-08-03,1053.173389
2006-08-04,1061.702104
2006-08-07,1052.297874
2006-08-08,1053.023576
2006-08-09,1055.877085
2006-08-10,1051.132651
2006-08-11,1048.364617
2006-08-14,1052.749899
2006-08-15,1064.377804
2006-08-16,1074.303371
2006-08-17,1076.867078
2006-08-18,1076.663305
2006-08-21,1076.231428
2006-08-22,1075.756773
2006-08-23,1071.59268
2006-08-24,1072.137304
2006-08-25,1069.131183
2006-08-28,1073.773762
2006-08-29,1075.740983
2006-08-30,1079.972503
2006-08-31,1080.030877
2006-09-01,1084.790167
2006-09-04,1091.535499
2006-09-05,1089.068838
2006-09-06,1078.403956
2006-09-07,1067.836593
2006-09-08,1069.409142
2006-09-11,1064.534445
2006-09-12,1074.080877
2006-09-13,1077.546063
2006-09-14,1080.913258
2006-09-15,1078.339628
2006-09-18,1079.633069
2006-09-19,1077.675808
2006-09-20,1081.921072
2006-09-21,1083.244035
2006-09-22,1078.912836
2006-09-25,1081.035155
2006-09-26,1087.618172
2006-09-27,1094.705964
2006-09-28,1096.310475
2006-09-29,1094.40551
2006-10-02,1097.464714
2006-10-03,1096.21412
2006-10-04,1102.295453
2006-10-05,1108.948178
2006-10-06,1102.988263
2006-10-09,1104.12682
2006-10-10,1106.130103
2006-10-11,1105.16126
2006-10-12,1112.696236
2006-10-13,1114.810918
2006-10-16,1119.799699
2006-10-17,1113.791783
2006-10-18,1117.529834
2006-10-19,1120.718091
2006-10-20,1123.459188
2006-10-23,1126.982846
2006-10-24,1128.15667
2006-10-25,1132.966452
2006-10-26,1140.50949
2006-10-27,1137.551881
2006-10-30,1133.760111
2006-10-31,1135.720039
2006-11-01,1134.086034
2006-11-02,1131.85921
2006-11-03,1129.308646
2006-11-06,1140.164531
2006-11-07,1147.349416
2006-11-08,1145.74385
2006-11-09,1142.685955
2006-11-10,1146.300236
2006-11-13,1145.115324
2006-11-14,1149.427868
2006-11-15,1152.637913
2006-11-16,1153.678167
2006-11-17,1151.28003
2006-11-20,1147.354156
2006-11-21,1149.280003
2006-11-22,1156.819213
2006-11-23,1157.036212
2006-11-24,1155.767705
2006-11-27,1144.087957
2006-11-28,1144.833297
2006-11-29,1158.300408
2006-11-30,1161.873399
2006-12-01,1160.68144
2006-12-04,1167.396661
2006-12-05,1172.342008
2006-12-06,1174.415445
2006-12-07,1174.529452
2006-12-08,1174.950897
2006-12-11,1175.007788
2006-12-12,1177.43062
2006-12-13,1180.467434
2006-12-14,1187.403704
2006-12-15,1187.38577
2006-12-18,1185.0487
2006-12-19,1185.079259
2006-12-20,1189.222431
2006-12-21,1186.200489
2006-12-22,1181.295876
2006-12-25,1180.635999
2006-12-26,1182.761694
2006-12-27,1192.58956
2006-12-28,1192.784753
2006-12-29,1190.254887
2007-01-01,1190.254887
2007-01-02,1199.975133
2007-01-03,1195.255462
2007-01-04,1191.228647
2007-01-05,1178.848138
2007-01-08,1180.398041
2007-01-09,1181.350705
2007-01-10,1173.616618
2007-01-11,1181.084483
2007-01-12,1191.026253
2007-01-15,1196.006489
2007-01-16,1192.996511
2007-01-17,1193.516357
2007-01-18,1192.440422
2007-01-19,1197.694535
2007-01-22,1195.900879
2007-01-23,1201.486112
2007-01-24,1208.970585
2007-01-25,1200.923861
2007-01-26,1194.418878
2007-01-29,1196.236096
2007-01-30,1202.416066
2007-01-31,1204.701443
2007-02-01,1217.263603
2007-02-02,1218.519191
2007-02-05,1215.792761
2007-02-06,1220.867627
2007-02-07,1225.138861
2007-02-08,1219.67306
2007-02-09,1219.006089
2007-02-12,1213.120683
2007-02-13,1222.856256
2007-02-14,1236.6831
2007-02-15,1240.877825
2007-02-16,1239.013203
2007-02-19,1241.591084
2007-02-20,1242.479898
2007-02-21,1237.214059
2007-02-22,1238.476494
2007-02-23,1241.540057
2007-02-26,1245.0707
2007-02-27,1216.054885
2007-02-28,1203.685623
2007-03-01,1196.292055
2007-03-02,1187.089996
2007-03-05,1168.231491
2007-03-06,1184.617484
2007-03-07,1187.759913
2007-03-08,1199.360046
2007-03-09,1200.770692
2007-03-12,1204.591673
2007-03-13,1187.883953
2007-03-14,1174.694898
2007-03-15,1188.228051
2007-03-16,1186.724622
2007-03-19,1200.562474
2007-03-20,1209.383623
2007-03-21,1220.925104
2007-03-22,1232.894743
2007-03-23,1235.954827
2007-03-26,1233.48478
2007-03-27,1229.694953
2007-03-28,1223.613021
2007-03-29,1228.509064
2007-03-30,1226.302515
2007-04-02,1229.353399
2007-04-03,1240.669489
2007-04-04,1245.116442
2007-04-05,1248.629233
2007-04-06,1248.191513
2007-04-09,1247.319232
2007-04-10,1255.140478
2007-04-11,1251.302916
2007-04-12,1254.53784
2007-04-13,1257.814188
2007-04-16,1273.418455
2007-04-17,1275.628587
2007-04-18,1277.74823
2007-04-19,1272.216833
2007-04-20,1283.333334
2007-04-23,1280.293352
2007-04-24,1277.801823
2007-04-25,1287.036056
2007-04-26,1285.935986
2007-04-27,1284.196399
2007-04-30,1280.448943
2007-05-01,1278.564369
2007-05-02,1286.872122
2007-05-03,1290.161663
2007-05-04,1296.874503
2007-05-07,1303.929874
2007-05-08,1295.69923
2007-05-09,1301.574618
2007-05-10,1287.46287
2007-05-11,1294.730359
2007-05-14,1295.089291
2007-05-15,1297.343027
2007-05-16,1299.989217
2007-05-17,1297.811603
2007-05-18,1305.579255
2007-05-21,1306.867936
2007-05-22,1308.824603
2007-05-23,1313.896775
2007-05-24,1301.738592
2007-05-25,1303.009664
2007-05-28,1304.844152
2007-05-29,1308.492899
2007-05-30,1309.503161
2007-05-31,1316.354029
2007-06-01,1324.162122
2007-06-04,1328.060666
2007-06-05,1323.937035
2007-06-06,1310.926662
2007-06-07,1293.529845
2007-06-08,1293.440782
2007-06-11,1298.484711
2007-06-12,1287.567006
2007-06-13,1296.120819
2007-06-14,1307.48342
2007-06-15,1321.040343
2007-06-18,1321.263477
2007-06-19,1321.437304
2007-06-20,1315.626281
2007-06-21,1314.272266
2007-06-22,1304.237443
2007-06-25,1301.147185
2007-06-26,1296.386925
2007-06-27,1295.629942
2007-06-28,1302.863763
2007-06-29,1308.054733
2007-07-02,1319.615333
2007-07-03,1325.997908
2007-07-04,1328.317287
2007-07-05,1323.890365
2007-07-06,1330.25789
2007-07-09,1333.87637
2007-07-10,1323.548071
2007-07-11,1324.246566
2007-07-12,1340.767077
2007-07-13,1348.067814
2007-07-16,1347.339671
2007-07-17,1345.164589
2007-07-18,1337.603517
2007-07-19,1345.398552
2007-07-20,1334.632398
2007-07-23,1336.950604
2007-07-24,1317.950638
2007-07-25,1310.292741
2007-07-26,1280.510402
2007-07-27,1262.031177
2007-07-30,1268.555836
2007-07-31,1271.90926
2007-08-01,1262.881048
2007-08-02,1269.146813
2007-08-03,1250.72553
2007-08-06,1260.394922
2007-08-07,1268.364654
2007-08-08,1288.718251
2007-08-09,1259.920967
2007-08-10,1240.140976
2007-08-13,1247.899809
2007-08-14,1230.498835
2007-08-15,1213.05766
2007-08-16,1197.392009
2007-08-17,1217.941401
2007-08-20,1224.64135
2007-08-21,1229.495436
2007-08-22,1243.604861
2007-08-23,1250.360212
2007-08-24,1259.617676
2007-08-27,1255.890311
2007-08-28,1233.558593
2007-08-29,1245.426419
2007-08-30,1247.971753
2007-08-31,1265.595735
2007-09-03,1266.628411
2007-09-04,1274.216244
2007-09-05,1259.688731
2007-09-06,1264.948735
2007-09-07,1248.365023
2007-09-10,1240.467926
2007-09-11,1257.56539
2007-09-12,1260.815203
2007-09-13,1269.039111
2007-09-14,1266.631536
2007-09-17,1256.651871
2007-09-18,1276.537249
2007-09-19,1302.256225
2007-09-20,1301.919096
2007-09-21,1304.134197
2007-09-24,1300.786611
2007-09-25,1298.642272
2007-09-26,1304.240485
2007-09-27,1316.568536
2007-09-28,1318.516299
2007-10-01,1330.50692
2007-10-02,1332.364823
2007-10-03,1331.636125
2007-10-04,1332.30089
2007-10-05,1343.568324
2007-10-08,1335.430495
2007-10-09,1344.905926
2007-10-10,1346.55889
2007-10-11,1352.745379
2007-10-12,1352.108098
2007-10-15,1343.149546
2007-10-16,1328.622935
2007-10-17,1331.426803
2007-10-18,1332.3979
2007-10-19,1310.477987
2007-10-22,1299.279812
2007-10-23,1312.282625
2007-10-24,1307.630966
2007-10-25,1314.342131
2007-10-26,1334.223524
2007-10-29,1345.558454
2007-10-30,1338.889424
2007-10-31,1353.677043
2007-11-01,1328.531312
2007-11-02,1321.089385
2007-11-05,1309.993305
2007-11-06,1322.923019
2007-11-07,1305.584929
2007-11-08,1298.323388
2007-11-09,1281.318435
2007-11-12,1266.897336
2007-11-13,1286.324015
2007-11-14,1291.85717
2007-11-15,1272.510221
2007-11-16,1266.724842
2007-11-19,1245.137407
2007-11-20,1257.252866
2007-11-21,1234.746324
2007-11-22,1238.337803
2007-11-23,1254.548102
2007-11-26,1243.551613
2007-11-27,1249.815485
2007-11-28,1273.818641
2007-11-29,1281.196108
2007-11-30,1290.868726
2007-12-03,1285.301934
2007-12-04,1274.144764
2007-12-05,1287.415219
2007-12-06,1300.222316
2007-12-07,1306.445298
2007-12-10,1317.052249
2007-12-11,1298.545279
2007-12-12,1298.780072
2007-12-13,1278.116999
2007-12-14,1261.91385
2007-12-17,1239.551053
2007-12-18,1242.801979
2007-12-19,1237.558614
2007-12-20,1239.569148
2007-12-21,1257.052591
2007-12-24,1263.865332
2007-12-25,1266.945386
2007-12-26,1271.660224
2007-12-27,1265.933596
2007-12-28,1268.91203
2007-12-31,1265.87259
2008-01-01,1265.87259
2008-01-02,1257.639843
2008-01-03,1254.644256
2008-01-04,1227.790902
2008-01-07,1222.576181
2008-01-08,1212.959297
2008-01-09,1213.362514
2008-01-10,1214.333246
2008-01-11,1206.627857
2008-01-14,1218.049453
2008-01-15,1188.470447
2008-01-16,1171.20413
2008-01-17,1155.683089
2008-01-18,1144.019336
2008-01-21,1107.210603
2008-01-22,1108.800075
2008-01-23,1116.262842
2008-01-24,1152.308209
2008-01-25,1151.742267
2008-01-28,1155.835541
2008-01-29,1171.73036
2008-01-30,1164.160608
2008-01-31,1177.977792
2008-02-01,1194.938491
2008-02-04,1191.987085
2008-02-05,1151.731507
2008-02-06,1142.54644
2008-02-07,1134.823733
2008-02-08,1129.926602
2008-02-11,1127.40995
2008-02-12,1147.96167
2008-02-13,1152.927872
2008-02-14,1153.641999
2008-02-15,1148.507546
2008-02-18,1154.482767
2008-02-19,1161.721332
2008-02-20,1152.310774
2008-02-21,1157.257748
2008-02-22,1158.091002
2008-02-25,1177.435971
2008-02-26,1191.252696
2008-02-27,1200.677116
2008-02-28,1187.409751
2008-02-29,1162.91583
2008-03-03,1149.468065
2008-03-04,1141.409081
2008-03-05,1151.393131
2008-03-06,1138.086362
2008-03-07,1123.571325
2008-03-10,1107.209527
2008-03-11,1131.762609
2008-03-12,1141.560948
2008-03-13,1136.923302
2008-03-14,1118.64283
2008-03-17,1093.379366
2008-03-18,1132.825079
2008-03-19,1116.215799
2008-03-20,1122.969947
2008-03-21,1125.556052
2008-03-24,1131.255632
2008-03-25,1158.185446
2008-03-26,1156.302721
2008-03-27,1154.404804
2008-03-28,1147.34647
2008-03-31,1148.481967
2008-04-01,1175.393842
2008-04-02,1188.678602
2008-04-03,1190.858394
2008-04-04,1194.403102
2008-04-07,1200.626257
2008-04-08,1189.762957
2008-04-09,1180.828508
2008-04-10,1181.532081
2008-04-11,1169.526314
2008-04-14,1159.163475
2008-04-15,1163.851572
2008-04-16,1192.488143
2008-04-17,1192.233567
2008-04-18,1205.423328
2008-04-21,1210.348349
2008-04-22,1201.947453
2008-04-23,1200.690279
2008-04-24,1199.259431
2008-04-25,1213.130352
2008-04-28,1218.056786
2008-04-29,1213.108734
2008-04-30,1211.489356
2008-05-01,1216.612224
2008-05-02,1229.647501
2008-05-05,1228.280849
2008-05-06,1233.39631
2008-05-07,1222.825419
2008-05-08,1223.602923
2008-05-09,1211.621506
2008-05-12,1221.745728
2008-05-13,1219.97769
2008-05-14,1224.490525
2008-05-15,1236.079027
2008-05-16,1244.249779
2008-05-19,1248.21763
2008-05-20,1238.286149
2008-05-21,1225.943043
2008-05-22,1227.598305
2008-05-23,1213.419062
2008-05-26,1208.065165
2008-05-27,1208.324318
2008-05-28,1208.516432
2008-05-29,1212.148605
2008-05-30,1216.82484
2008-06-02,1208.191673
2008-06-03,1202.118084
2008-06-04,1198.126218
2008-06-05,1207.427942
2008-06-06,1187.969754
2008-06-09,1177.292684
2008-06-10,1161.12197
2008-06-11,1146.877649
2008-06-12,1143.375551
2008-06-13,1153.322479
2008-06-16,1159.560062
2008-06-17,1159.361064
2008-06-18,1147.305675
2008-06-19,1138.957625
2008-06-20,1123.433554
2008-06-23,1113.802486
2008-06-24,1114.279017
2008-06-25,1122.239481
2008-06-26,1101.154726
2008-06-27,1094.637569
2008-06-30,1096.775307
2008-07-01,1087.794999
2008-07-02,1077.020452
2008-07-03,1076.171011
2008-07-04,1069.780868
2008-07-07,1067.943372
2008-07-08,1068.627398
2008-07-09,1067.172817
2008-07-10,1062.108716
2008-07-11,1047.267899
2008-07-14,1041.666562
2008-07-15,1025.698
2008-07-16,1040.089747
2008-07-17,1065.792166
2008-07-18,1072.871747
2008-07-21,1077.355139
2008-07-22,1087.739716
2008-07-23,1100.1564
2008-07-24,1081.841675
2008-07-25,1074.297914
2008-07-28,1059.999771
2008-07-29,1065.520058
2008-07-30,1082.766904
2008-07-31,1078.099606
2008-08-01,1068.102789
2008-08-04,1057.910918
2008-08-05,1081.182182
2008-08-06,1086.794772
2008-08-07,1070.927912
2008-08-08,1075.901022
2008-08-11,1089.341273
2008-08-12,1076.445725
2008-08-13,1057.037578
2008-08-14,1061.953885
2008-08-15,1060.028783
2008-08-18,1053.18329
2008-08-19,1031.813359
2008-08-20,1037.046281
2008-08-21,1039.453183
2008-08-22,1049.265978
2008-08-25,1039.626863
2008-08-26,1036.606836
2008-08-27,1042.968605
2008-08-28,1059.882871
2008-08-29,1061.555546
2008-09-01,1053.818534
2008-09-02,1053.513711
2008-09-03,1048.492495
