Date,WORLD ex AUSTRALIA VALUE WEIGHTED
2011-04-26,1073.5229847288083
2011-04-27,1077.8385783574372
2011-04-28,1090.6419781488828
2011-04-29,1094.2511524407341
2011-05-02,1097.8670694044317
2011-05-03,1091.7962506636081
2011-05-04,1083.5966531014806
2011-05-05,1070.7735639218138
2011-05-06,1072.537621292954
2011-05-09,1065.6569450487616
2011-05-10,1076.8937129491762
2011-05-11,1070.296532085306
2011-05-12,1064.9235791681733
2011-05-13,1057.83694753959
2011-05-16,1053.070591795046
2011-05-17,1046.2206396036129
2011-05-18,1056.586127692975
2011-05-19,1058.646752593183
2011-05-20,1050.7500252897717
2011-05-23,1032.643656228513
2011-05-24,1034.2724325476368
2011-05-25,1038.7725570978264
2011-05-26,1043.4903430851102
2011-05-27,1053.0071107024278
2011-05-30,1052.416203064605
2011-05-31,1066.6060283998686
2011-06-01,1052.5721673744865
2011-06-02,1043.5309855957526
2011-06-03,1040.8799878640837
2011-06-06,1031.4809999910517
2011-06-07,1034.3118381571135
2011-06-08,1027.1821267201103
2011-06-09,1031.025630543645
2011-06-10,1016.1317095282582
2011-06-13,1016.1425295477385
2011-06-14,1030.3955487060916
2011-06-15,1012.8333125339597
2011-06-16,1004.8522844449523
2011-06-17,1012.1438423046565
2011-06-20,1012.1856751121713
2011-06-21,1028.5090345676897
2011-06-22,1027.8662559461518
2011-06-23,1010.3385005234043
2011-06-24,1005.8093331803598
2011-06-27,1010.052494719226
2011-06-28,1021.4707881190435
2011-06-29,1036.4110316865806
2011-06-30,1050.9028318720846
2011-07-01,1061.4579646383927
2011-07-04,1065.8148932815557
2011-07-05,1062.4786070291793
2011-07-06,1057.3032727826699
2011-07-07,1063.754145562169
2011-07-08,1054.7871231428394
2011-07-11,1031.0160896990524
2011-07-12,1026.1574290547708
2011-07-13,1037.0904247196627
2011-07-14,1029.8374787734767
2011-07-15,1030.373140083069
2011-07-18,1015.7113144019834
2011-07-19,1030.1821686509943
2011-07-20,1038.6403686022256
2011-07-21,1057.534970968391
2011-07-22,1061.1998495163348
2011-07-25,1053.2246022513996
2011-07-26,1055.117606430752
2011-07-27,1035.8463881730058
2011-07-28,1030.765819380358
2011-07-29,1026.2994347769059
2011-08-01,1017.4511768978342
2011-08-02,996.5752279033362
2011-08-03,990.1174343363904
2011-08-04,947.6420911893795
2011-08-05,936.7107866947022
2011-08-08,891.4495546420155
2011-08-09,911.8266561133281
2011-08-10,883.2588004219673
2011-08-11,910.2196773801747
2011-08-12,922.0120373945553
2011-08-15,940.5385471048215
2011-08-16,934.8866331254127
2011-08-17,937.5972241097089
2011-08-18,897.0498442122788
2011-08-19,884.4763580067262
2011-08-22,882.8372587532234
2011-08-23,899.8463937953692
2011-08-24,908.2423309143634
2011-08-25,897.6713078397695
2011-08-26,902.1890892882611
2011-08-29,923.806682291977
2011-08-30,927.7187867635469
2011-08-31,940.6862772603895
2011-09-01,934.4873079840226
2011-09-02,911.5453678986429
2011-09-05,891.3899087469251
2011-09-06,880.5339837539245
2011-09-07,905.170309679833
2011-09-08,903.1917958258872
2011-09-09,874.3495492542196
2011-09-12,863.4983519493704
2011-09-13,874.3159024488973
2011-09-14,883.064344538842
2011-09-15,904.1827481518917
2011-09-16,908.6270494421381
2011-09-19,892.8155245977784
2011-09-20,896.8025513918066
2011-09-21,878.1427271040384
2011-09-22,841.8846724371493
2011-09-23,847.6947909777437
2011-09-26,858.1325210880159
2011-09-27,884.3000762515189
2011-09-28,873.7860905172193
2011-09-29,882.212346498011
2011-09-30,862.5995072475012
2011-10-03,840.150628614255
2011-10-04,836.8642513885129
2011-10-05,853.133532364186
2011-10-06,875.1269711163629
2011-10-07,876.9048276478131
2011-10-10,899.6760648272333
2011-10-11,902.1577766430395
2011-10-12,915.8390066082908
2011-10-13,908.6259591349574
2011-10-14,919.7530260279964
2011-10-17,910.0211850626258
2011-10-18,912.9054551251138
2011-10-19,914.0797865532446
2011-10-20,906.667178617748
2011-10-21,929.1826270383733
2011-10-24,941.5408813463962
2011-10-25,929.9792266122472
2011-10-26,933.474331856559
2011-10-27,975.5215727254581
2011-10-28,977.0956224907741
2011-10-31,944.7806951708772
2011-11-01,909.1504387495596
2011-11-02,920.1487938722676
2011-11-03,933.5661726504167
2011-11-04,929.4675412007962
2011-11-07,931.3629158608484
2011-11-08,938.4627868716199
2011-11-09,912.348098066864
2011-11-10,911.5163497015061
2011-11-11,932.3193171862636
2011-11-14,923.8129599231908
2011-11-15,918.5080277393631
2011-11-16,910.1810346166538
2011-11-17,898.951044595857
2011-11-18,895.3797487950197
2011-11-21,874.663798715343
2011-11-22,870.5166127503513
2011-11-23,852.6681491916207
2011-11-24,849.6253733388835
2011-11-25,848.9180026152937
2011-11-28,875.4752434025826
2011-11-29,882.342565961927
2011-11-30,916.3542178581429
2011-12-01,915.5619816024707
2011-12-02,920.8833806545439
2011-12-05,932.4195300104229
2011-12-06,926.5882677529119
2011-12-07,929.5796502257346
2011-12-08,908.6723521109031
2011-12-09,920.6788228307165
2011-12-12,903.0775464032926
2011-12-13,895.243486201391
2011-12-14,878.0285027694889
2011-12-15,881.4093828597132
2011-12-16,883.358572825551
2011-12-19,874.026782408237
2011-12-20,897.126301838105
2011-12-21,897.0740006935076
2011-12-22,906.2795389838836
2011-12-23,911.9318113224624
2011-12-26,912.6466079908591
2011-12-27,912.2983198134517
2011-12-28,898.976233062417
2011-12-29,907.0119424087777
2011-12-30,913.132475057952
2012-01-02,917.529076651622
2012-01-03,933.7451577465863
2012-01-04,930.0218011206105
2012-01-05,921.5770499106188
2012-01-06,916.5261192340221
2012-01-09,915.9452052066263
2012-01-10,929.9050890543234
2012-01-11,928.1130666298964
2012-01-12,931.5348605223037
2012-01-13,926.4963351096596
2012-01-16,927.7365039630852
2012-01-17,935.1653268355385
2012-01-18,943.6852998628442
2012-01-19,956.6777971244805
2012-01-20,961.2510750525333
2012-01-23,969.312766890255
2012-01-24,963.4981422260822
2012-01-25,966.4320387116368
2012-01-26,974.6615773501657
2012-01-27,969.936659737457
2012-01-30,961.7039342714262
2012-01-31,963.7611480767058
2012-02-01,980.6999485581887
2012-02-02,983.0799188857693
2012-02-03,994.8546960387422
2012-02-06,994.7758459104028
2012-02-07,999.8228975541651
2012-02-08,1003.7696931862703
2012-02-09,1005.7807730667691
2012-02-10,991.4789446800781
2012-02-13,998.4420238922328
2012-02-14,992.3795620336897
2012-02-15,995.1811118619278
2012-02-16,999.2460824898624
2012-02-17,1008.9177502751974
2012-02-20,1017.7184075538928
2012-02-21,1014.8855804546021
2012-02-22,1008.3307460625145
2012-02-23,1011.4958265909854
2012-02-24,1017.9363382094141
2012-02-27,1015.6248689907776
2012-02-28,1019.0501398507378
2012-02-29,1014.7973091918403
2012-03-01,1020.5528032128375
2012-03-02,1015.9659560265436
2012-03-05,1010.2622488054625
2012-03-06,986.4640286291125
2012-03-07,991.419310068027
2012-03-08,1008.576445657888
2012-03-09,1008.1658856397468
2012-03-12,1005.7124273599297
2012-03-13,1021.1887708572732
2012-03-14,1020.3784275458258
2012-03-15,1028.9521551432242
2012-03-16,1036.0130088315782
2012-03-19,1039.5881064095538
2012-03-20,1031.6908886055694
2012-03-21,1026.4818371613828
2012-03-22,1019.312636541944
2012-03-23,1022.7111889609739
2012-03-26,1033.0282757075752
2012-03-27,1032.2993017505926
2012-03-28,1024.940524232111
2012-03-29,1016.5056233041693
2012-03-30,1022.0742368042007
2012-04-02,1030.8543563526116
2012-04-03,1021.9883667159902
2012-04-04,998.7508627339031
2012-04-05,996.2268815490941
2012-04-06,994.830016569651
2012-04-09,988.1057877918277
2012-04-10,970.3115366565014
2012-04-11,976.6667073417233
2012-04-12,990.4109959918108
2012-04-13,975.2909519848824
2012-04-16,974.0363825664863
2012-04-17,991.1639390993124
2012-04-18,986.5135403692068
2012-04-19,980.5911068619799
2012-04-20,984.3744848342965
2012-04-23,969.4380725258411
2012-04-24,977.5350909055869
2012-04-25,987.2804426311329
2012-04-26,992.7722137702418
2012-04-27,997.6275869099117
2012-04-30,993.7500426793347
2012-05-01,995.210874410874
2012-05-02,988.2275681291474
2012-05-03,982.546811135567
2012-05-04,969.2377535064993
2012-05-07,966.6826603808454
2012-05-08,958.0487981539253
2012-05-09,949.7713903518746
2012-05-10,955.4388289796304
2012-05-11,951.7130955381757
2012-05-14,935.6488893207285
2012-05-15,925.0886822869745
2012-05-16,917.7404511545884
2012-05-17,909.0123950936846
2012-05-18,899.716770849182
2012-05-21,907.8146501890262
2012-05-22,916.6595009101303
2012-05-23,903.9674001113226
2012-05-24,908.2819561437061
2012-05-25,906.063064097236
2012-05-28,906.0723210594846
2012-05-29,914.17707390742
2012-05-30,898.0150403214595
2012-05-31,895.8138400886611
2012-06-01,877.8047489666277
2012-06-04,876.598168047868
2012-06-05,882.8873647617849
2012-06-06,904.2019589909481
2012-06-07,910.5225535354442
2012-06-08,907.2504987210849
2012-06-11,904.7197368123515
2012-06-12,909.1794357247294
2012-06-13,908.841026235239
2012-06-14,913.4982025892929
2012-06-15,925.2260054462517
2012-06-18,924.2907934592065
2012-06-19,938.0560727948324
2012-06-20,943.2325621329624
2012-06-21,926.5201328280085
2012-06-22,924.7459985641888
2012-06-25,909.0626985673001
2012-06-26,909.1275656695536
2012-06-27,919.516739466737
2012-06-28,919.336615702812
2012-06-29,948.8600107020619
2012-07-02,952.5411096637192
2012-07-03,961.3792164719589
2012-07-04,959.158528414901
2012-07-05,949.9199737512671
2012-07-06,938.4044196849015
2012-07-09,933.5795383769108
2012-07-10,930.4010792317767
2012-07-11,931.7885550115773
2012-07-12,921.202927927047
2012-07-13,934.6861903638065
2012-07-16,934.3788542343043
2012-07-17,935.0021595033015
2012-07-18,942.1876761975224
2012-07-19,947.4163122963823
2012-07-20,930.9438759894797
2012-07-23,914.4566186145144
2012-07-24,906.1246980254075
2012-07-25,905.1193346449588
2012-07-26,928.0138400484834
2012-07-27,946.4079469757847
2012-07-30,950.948749010819
2012-07-31,948.6534805712158
2012-08-01,946.8033882251821
2012-08-02,932.9547794828921
2012-08-03,955.4751019625152
2012-08-06,964.6756252977244
2012-08-07,973.9345141704475
2012-08-08,974.9676083854871
2012-08-09,976.7277589474523
2012-08-10,977.5107312951366
2012-08-13,975.9068085480326
2012-08-14,976.718116768381
2012-08-15,975.64142083554
2012-08-16,985.7912620667163
2012-08-17,988.9599788450523
2012-08-20,988.0070591902859
2012-08-21,993.7124242472917
2012-08-22,987.775573818297
2012-08-23,986.0850857820383
2012-08-24,984.6080059385454
2012-08-27,985.8946213646178
2012-08-28,982.8861050546174
2012-08-29,981.7766184504836
2012-08-30,972.7454230757166
2012-08-31,979.4775954751727
2012-09-03,980.8351878997736
2012-09-04,975.4232094730552
2012-09-05,974.6341993691432
2012-09-06,995.3383097952513
2012-09-07,1012.5636018875423
2012-09-10,1009.614716088983
2012-09-11,1016.1226403804454
2012-09-12,1022.1425305628055
2012-09-13,1030.5975409438022
2012-09-14,1049.6461415460985
2012-09-17,1043.7262436775634
2012-09-18,1036.823224218781
2012-09-19,1040.8486933369957
2012-09-20,1033.001347346359
2012-09-21,1036.9559897811769
2012-09-24,1031.6891185978477
2012-09-25,1029.7788669786378
2012-09-26,1012.3342683944428
2012-09-27,1020.0643131006134
2012-09-28,1011.0461297639662
2012-10-01,1018.9597496181638
2012-10-02,1019.5573659766922
2012-10-03,1017.7705354983232
2012-10-04,1026.7187860861852
2012-10-05,1033.3376700262672
2012-10-08,1025.9734053302054
2012-10-09,1015.5086851902839
2012-10-10,1008.4107972752038
2012-10-11,1014.3141641464933
2012-10-12,1011.6141303840756
2012-10-15,1016.9493671169862
2012-10-16,1032.6810828723335
2012-10-17,1044.3303611299268
2012-10-18,1046.3396667719717
2012-10-19,1032.436012990015
2012-10-22,1031.2658704896035
2012-10-23,1012.8551129911351
2012-10-24,1012.0535943815307
2012-10-25,1014.7777817909301
2012-10-26,1012.0518911541219
2012-10-29,1007.9099588024403
2012-10-30,1013.8807921363884
2012-10-31,1014.3026460362087
2012-11-01,1024.1393301184396
2012-11-02,1018.9300413630792
2012-11-05,1014.4782301399388
2012-11-06,1021.6402448243492
2012-11-07,1002.9874978087727
2012-11-08,994.0198517188414
2012-11-09,992.2224980015664
2012-11-12,990.322822530075
2012-11-13,989.6159316935336
2012-11-14,978.2890192705556
2012-11-15,977.9637778542517
2012-11-16,974.9558989566598
2012-11-19,998.780325299811
2012-11-20,998.2702077425727
2012-11-21,1001.6255422621646
2012-11-22,1007.6015332502622
2012-11-23,1018.8866903223541
2012-11-26,1016.1817031895993
2012-11-27,1013.2736841229304
2012-11-28,1015.3520395750103
2012-11-29,1026.4027852385498
2012-11-30,1026.8391306636377
2012-12-03,1026.3078905904242
2012-12-04,1027.5928203553929
2012-12-05,1030.6278489905253
2012-12-06,1033.314328201181
2012-12-07,1034.784470643247
2012-12-10,1034.803327655366
2012-12-11,1041.3727679242872
2012-12-12,1045.1676420096173
2012-12-13,1043.4290154355795
2012-12-14,1043.2728843460438
2012-12-17,1051.8700905505868
2012-12-18,1063.456440714252
2012-12-19,1067.8719474146014
2012-12-20,1070.3231781503941
2012-12-21,1061.2636451061292
2012-12-24,1058.8081528872092
2012-12-25,1059.5510292535382
2012-12-26,1058.9945171421152
2012-12-27,1059.7720676045205
2012-12-28,1052.2795254842729
2012-12-31,1059.9486385016844
2013-01-01,1060.0045470270118
2013-01-02,1082.2189886603564
2013-01-03,1079.6548330418914
2013-01-04,1086.7862831385878
2013-01-07,1084.2485831763247
2013-01-08,1079.926597258832
2013-01-09,1084.7184578923418
2013-01-10,1095.6839195862296
2013-01-11,1099.5838261099148
2013-01-14,1099.3290258699478
2013-01-15,1102.3069119253926
2013-01-16,1096.827951049627
2013-01-17,1102.3776689688038
2013-01-18,1104.9126644288933
2013-01-21,1106.65225050633
2013-01-22,1109.7422725641172
2013-01-23,1105.9496714926454
2013-01-24,1110.838693390146
2013-01-25,1119.0352876121142
2013-01-28,1117.9308637099086
2013-01-29,1124.2027377228524
2013-01-30,1123.159773044477
2013-01-31,1120.0012071832693
2013-02-01,1127.1893074526802
2013-02-04,1112.9467739868433
2013-02-05,1115.852651399024
2013-02-06,1119.8982993014563
2013-02-07,1114.341804706962
2013-02-08,1120.4960214860641
2013-02-11,1117.207634022551
2013-02-12,1126.6232500964747
2013-02-13,1124.2274223047
2013-02-14,1120.6826451269383
2013-02-15,1114.463657703525
2013-02-18,1116.9093066391526
2013-02-19,1126.4085936112328
2013-02-20,1118.511001542185
2013-02-21,1102.9172839190926
2013-02-22,1110.1606089085053
2013-02-25,1104.0836869359712
2013-02-26,1097.4152408950247
2013-02-27,1107.9779840784533
2013-02-28,1112.6586872075784
2013-03-01,1107.6555087620047
2013-03-04,1110.4655964121926
2013-03-05,1122.4415690690932
2013-03-06,1125.4206614248856
2013-03-07,1127.3156561624992
2013-03-08,1131.7750272903686
2013-03-11,1137.8900483049792
2013-03-12,1137.0990261764266
2013-03-13,1133.7944604856275
2013-03-14,1143.7804776222586
2013-03-15,1148.5552074503428
2013-03-18,1136.0453842013942
2013-03-19,1132.6523305019741
2013-03-20,1139.0147072067768
2013-03-21,1133.9512983181082
2013-03-22,1136.6661831541078
2013-03-25,1130.2627498214695
2013-03-26,1133.4889101799058
2013-03-27,1130.4237583480162
2013-03-28,1133.7325309943349
2013-03-29,1133.452782669742
2013-04-01,1127.4309981472695
2013-04-02,1131.5690550138497
2013-04-03,1124.0260344933322
2013-04-04,1121.55810228884
2013-04-05,1121.710813436435
2013-04-08,1127.7353338350563
2013-04-09,1134.1628556593262
2013-04-10,1152.6848490637394
2013-04-11,1161.9135202314064
2013-04-12,1157.1661700313937
2013-04-15,1138.8830472462853
2013-04-16,1142.31574172818
2013-04-17,1128.2933838357521
2013-04-18,1121.729897925113
2013-04-19,1127.8357156516136
2013-04-22,1133.2289374278666
2013-04-23,1147.532714516985
2013-04-24,1156.2954123084824
2013-04-25,1163.9131965124654
2013-04-26,1163.6210042500347
2013-04-29,1172.176994695616
2013-04-30,1178.1612424955078
2013-05-01,1171.106640686835
2013-05-02,1172.42938015568
2013-05-03,1182.851161365213
2013-05-06,1182.2698398502785
2013-05-07,1194.8464927177984
2013-05-08,1204.89565126147
2013-05-09,1197.5484955097534
2013-05-10,1197.0771722212783
2013-05-13,1199.761349416905
2013-05-14,1207.3242008388704
2013-05-15,1213.1998198544916
2013-05-16,1212.7017487304374
2013-05-17,1217.3416268702372
2013-05-20,1225.584283493851
2013-05-21,1228.70599584761
2013-05-22,1224.2140962379817
2013-05-23,1204.7813597886532
2013-05-24,1204.5836710807791
2013-05-27,1199.605966325066
2013-05-28,1206.9225941594157
2013-05-29,1205.15109803911
2013-05-30,1205.3813880769426
2013-05-31,1189.3168903035335
2013-06-03,1189.4459266973936
2013-06-04,1191.564782209921
2013-06-05,1173.681749857706
2013-06-06,1175.5092475055305
2013-06-07,1188.68228641005
2013-06-10,1191.2891858976052
2013-06-11,1183.4080478631797
2013-06-12,1178.9605087077464
2013-06-13,1183.2106634717973
2013-06-14,1182.142294414671
2013-06-17,1193.7226392174473
2013-06-18,1198.9560270109275
2013-06-19,1193.0552693290026
2013-06-20,1151.1337502021436
2013-06-21,1146.857216094876
2013-06-24,1129.3400684103474
2013-06-25,1139.4474731060343
2013-06-26,1148.7607347209525
2013-06-27,1156.8592131490332
2013-06-28,1155.3859341412688
2013-07-01,1165.159685385524
2013-07-02,1164.479695187543
2013-07-03,1160.5386111335201
2013-07-04,1167.8289120167253
2013-07-05,1166.564312956336
2013-07-08,1175.106955691351
2013-07-09,1183.7733322690417
2013-07-10,1187.3127065894055
2013-07-11,1206.266782596592
2013-07-12,1207.6735159781756
2013-07-15,1210.4813425139475
2013-07-16,1210.3848631953547
2013-07-17,1213.3363225385665
2013-07-18,1222.6352768623167
2013-07-19,1225.3758950757028
2013-07-22,1232.543168501144
2013-07-23,1233.7908905220736
2013-07-24,1234.145120835291
2013-07-25,1232.2362943741994
2013-07-26,1230.1005828674136
2013-07-29,1222.8917931612
2013-07-30,1224.4980682383111
2013-07-31,1223.0721281604574
2013-08-01,1237.9489027200618
2013-08-02,1245.1401852354327
2013-08-05,1241.825461169647
2013-08-06,1239.1417169369556
2013-08-07,1233.9325927216264
2013-08-08,1242.398418084971
2013-08-09,1242.8092288287855
2013-08-12,1240.401087298365
2013-08-13,1243.4115902562341
2013-08-14,1245.2187041381164
2013-08-15,1230.6591015080357
2013-08-16,1233.062913717901
2013-08-19,1224.7751934066457
2013-08-20,1223.0678043115627
2013-08-21,1213.366783568355
2013-08-22,1220.61973579699
2013-08-23,1230.424542176643
2013-08-26,1225.6132723758444
2013-08-27,1208.463155243699
2013-08-28,1206.0407524182692
2013-08-29,1206.034601323206
2013-08-30,1197.4135836318758
2013-09-02,1204.8700612748912
2013-09-03,1208.743467680836
2013-09-04,1217.4276524183588
2013-09-05,1219.8457219690454
2013-09-06,1224.4159357864226
2013-09-09,1235.4247861039703
2013-09-10,1247.369008109146
2013-09-11,1253.3701280894488
2013-09-12,1251.8189295809714
2013-09-13,1252.1080390636264
2013-09-16,1263.0229014087563
2013-09-17,1262.4000000453937
2013-09-18,1272.792505778103
2013-09-19,1282.3015884810939
2013-09-20,1274.0057933763776
2013-09-23,1269.5421988530281
2013-09-24,1269.1296573529673
2013-09-25,1268.8716221985926
2013-09-26,1270.4422704721637
2013-09-27,1269.385646141134
2013-09-30,1259.1951465771447
2013-10-01,1267.9629316179944
2013-10-02,1267.318177760152
2013-10-03,1260.825808935451
2013-10-04,1265.398770260902
2013-10-07,1257.0302319435905
2013-10-08,1247.7653467947314
2013-10-09,1246.681502849996
2013-10-10,1269.2768376139177
2013-10-11,1277.740039878048
2013-10-14,1282.7047707250936
2013-10-15,1279.787778500937
2013-10-16,1289.8339172918088
2013-10-17,1303.2850989276476
2013-10-18,1310.9844441511868
2013-10-21,1311.3641301072414
2013-10-22,1320.2411603822904
2013-10-23,1311.1627551108
2013-10-24,1317.1318481043058
2013-10-25,1315.1851709907723
2013-10-28,1315.787592165125
2013-10-29,1320.7941417486072
2013-10-30,1319.7257418052775
2013-10-31,1311.6697696735112
2013-11-01,1305.7911760499298
2013-11-04,1311.525671269139
2013-11-05,1306.128907647026
2013-11-06,1314.8632210245194
2013-11-07,1299.5430366603337
2013-11-08,1305.688965509693
2013-11-11,1310.8020261408458
2013-11-12,1308.6411925919554
2013-11-13,1310.6249530226678
2013-11-14,1319.9931734881345
2013-11-15,1326.6392353157491
2013-11-18,1330.6010248184677
2013-11-19,1324.9925043761077
2013-11-20,1321.08918642658
2013-11-21,1326.1611354971633
2013-11-22,1332.1212718291154
2013-11-25,1332.777055526053
2013-11-26,1331.0004233041723
2013-11-27,1334.0422261900137
2013-11-28,1338.5320232999134
2013-11-29,1338.0056754589625
2013-12-02,1331.7376121652976
2013-12-03,1323.7393841220992
2013-12-04,1315.8563176197451
2013-12-05,1309.4537675543047
2013-12-06,1321.0811224228644
2013-12-09,1326.7500427985906
2013-12-10,1324.5330441964502
2013-12-11,1313.821616567887
2013-12-12,1304.6407584593592
2013-12-13,1302.2298843832689
2013-12-16,1312.25129511518
2013-12-17,1307.0193031670549
2013-12-18,1324.0039971840188
2013-12-19,1328.1303388872905
2013-12-20,1334.0194161330674
2013-12-23,1343.1418505600911
2013-12-24,1344.7329015228638
2013-12-25,1344.6699001206011
2013-12-26,1350.5522669472016
2013-12-27,1359.3086526501295
2013-12-30,1361.0734155908635
2013-12-31,1364.8645942116766
2014-01-01,1364.9005986921427
2014-01-02,1351.0596658602838
2014-01-03,1352.4537185296738
2014-01-06,1349.7987307077963
2014-01-07,1355.5269122204793
2014-01-08,1358.7956373743796
2014-01-09,1355.7836680561254
2014-01-10,1363.615126101655
2014-01-13,1358.1883141594622
2014-01-14,1361.8131042526782
2014-01-15,1370.4765039764495
2014-01-16,1369.0295742446897
2014-01-17,1368.2565319711025
2014-01-20,1367.4743226417943
2014-01-21,1367.1936229454464
2014-01-22,1369.0329361499685
2014-01-23,1361.4727810819
2014-01-24,1334.9987265877958
2014-01-27,1322.9444909459653
2014-01-28,1328.421691509019
2014-01-29,1324.5910554699904
2014-01-30,1323.9491071157893
2014-01-31,1315.3337180933584
2014-02-03,1292.5020194760568
2014-02-04,1287.670868276387
2014-02-05,1291.7224203480052
2014-02-06,1309.008610392387
2014-02-07,1324.2842551252359
2014-02-10,1326.6671339097732
2014-02-11,1341.0954659117517
2014-02-12,1345.075593696739
2014-02-13,1348.9507033591208
2014-02-14,1354.9031844686267
2014-02-17,1358.314976248985
2014-02-18,1365.219411392799
2014-02-19,1361.6145026871739
2014-02-20,1360.8633796460902
2014-02-21,1365.6390835025352
2014-02-24,1371.9808366792508
2014-02-25,1372.631945384474
2014-02-26,1367.5726563097824
2014-02-27,1369.3880750641479
2014-02-28,1376.211331201697
2014-03-03,1357.780298411137
2014-03-04,1376.0095983774686
2014-03-05,1378.338016065684
2014-03-06,1386.1170459104937
2014-03-07,1381.3810951455046
2014-03-10,1377.891316714522
2014-03-11,1374.1844235762576
2014-03-12,1368.4768607577882
2014-03-13,1357.2766311434686
2014-03-14,1347.3611797888718
2014-03-17,1357.6506145260457
2014-03-18,1367.3732206138616
2014-03-19,1362.5458142318548
2014-03-20,1359.3380974137258
2014-03-21,1359.5977409338707
2014-03-24,1353.8979725561774
2014-03-25,1362.9852725360458
2014-03-26,1364.1516031339202
2014-03-27,1364.5642896705178
2014-03-28,1373.6434292754818
2014-03-31,1383.532218588352
2014-04-01,1391.503737443515
2014-04-02,1394.7180169589076
2014-04-03,1394.5635348382727
2014-04-04,1390.984900133396
2014-04-07,1376.8794141655721
2014-04-08,1379.2048033393376
2014-04-09,1385.5499621159804
2014-04-10,1372.4848705646389
2014-04-11,1358.567248826344
2014-04-14,1363.541604465977
2014-04-15,1363.5835326542863
2014-04-16,1379.236116203507
2014-04-17,1384.1561702562158
2014-04-18,1384.9261571513068
2014-04-21,1384.9323696767353
2014-04-22,1392.2967317133214
2014-04-23,1391.8516818932737
2014-04-24,1393.5273227243504
2014-04-25,1385.7945079861179
2014-04-28,1387.2953747957565
2014-04-29,1397.2652129500007
2014-04-30,1402.0120228423334
2014-05-01,1404.2590360015445
2014-05-02,1403.8045418879792
2014-05-05,1403.0755475658266
2014-05-06,1398.666359514074
2014-05-07,1399.2992235817107
2014-05-08,1404.318768108546
2014-05-09,1399.028999140498
2014-05-12,1407.5274827102062
2014-05-13,1410.383953478901
2014-05-14,1408.7929853848777
2014-05-15,1397.0593300921798
2014-05-16,1396.992912736291
2014-05-19,1398.8987451029639
2014-05-20,1393.005454891535
2014-05-21,1399.8510141062097
2014-05-22,1403.8428662599167
2014-05-23,1409.032881071806
2014-05-26,1415.3454445720029
2014-05-27,1417.0921921901695
2014-05-28,1417.3338573149235
2014-05-29,1422.5191316467158
2014-05-30,1423.365098210978
2014-06-02,1425.812052347265
2014-06-03,1425.518814632753
2014-06-04,1427.0004373763365
2014-06-05,1433.6975111461086
2014-06-06,1442.6107589913454
2014-06-09,1444.4816193508739
2014-06-10,1443.067068800281
2014-06-11,1439.151642936756
2014-06-12,1436.0121841919772
2014-06-13,1438.0691302614864
2014-06-16,1436.8586513995638
2014-06-17,1438.8574274315001
2014-06-18,1446.8798105389246
2014-06-19,1456.8240854623316
2014-06-20,1454.8282131867727
2014-06-23,1454.3617544024312
2014-06-24,1447.101119507489
2014-06-25,1444.9979278652006
2014-06-26,1443.3956829503313
2014-06-27,1445.786270153142
2014-06-30,1448.2473271792408
2014-07-01,1458.1814037117545
2014-07-02,1459.853237846484
2014-07-03,1465.6703579481987
2014-07-04,1464.644566234955
2014-07-07,1456.6060302605508
2014-07-08,1445.3719032033873
2014-07-09,1449.0143056264637
2014-07-10,1437.6790384919843
2014-07-11,1438.1567778812253
2014-07-14,1447.50425258878
2014-07-15,1444.5077753689384
2014-07-16,1455.182391863769
2014-07-17,1441.2129789455507
2014-07-18,1446.2029835331432
2014-07-21,1442.6785079073206
2014-07-22,1452.1190926197592
2014-07-23,1454.2001205166214
2014-07-24,1457.0792759018232
2014-07-25,1451.2927804465726
2014-07-28,1451.647318154524
2014-07-29,1448.3456824121222
2014-07-30,1443.059484758154
2014-07-31,1422.7721356229856
2014-08-01,1414.574981409416
2014-08-04,1417.8730627736772
2014-08-05,1406.901444533993
2014-08-06,1402.1755871317507
2014-08-07,1395.068737748813
2014-08-08,1398.6048438495102
2014-08-11,1408.6032669366025
2014-08-12,1406.2623848134965
2014-08-13,1414.3845610257931
2014-08-14,1419.5181388394249
2014-08-15,1417.2194117191382
2014-08-18,1427.425983898746
2014-08-19,1433.1184239512415
2014-08-20,1433.0983976924865
2014-08-21,1440.0991051590256
2014-08-22,1433.764491446172
2014-08-25,1442.7445850363852
2014-08-26,1446.2914664610823
2014-08-27,1448.4698486135487
2014-08-28,1442.3001689642851
2014-08-29,1445.4864579182083
2014-09-01,1444.7029650359702
2014-09-02,1443.3232851893893
2014-09-03,1449.5142515255673
2014-09-04,1446.69155385566
2014-09-05,1448.0520995372608
2014-09-08,1442.4486796116603
2014-09-09,1432.6139897942626
2014-09-10,1435.0102902150547
2014-09-11,1437.07361800541
2014-09-12,1432.005250337909
2014-09-15,1431.1515145610483
2014-09-16,1434.5404095557
2014-09-17,1437.399699130691
2014-09-18,1443.666914997301
2014-09-19,1441.702811830955
2014-09-22,1431.449832731547
2014-09-23,1422.1702706867393
2014-09-24,1427.0913227678063
2014-09-25,1411.3684801851143
2014-09-26,1414.8154901914922
2014-09-29,1409.2791943600741
2014-09-30,1404.7900613479696
2014-10-01,1389.253293648256
2014-10-02,1376.2470064824822
2014-10-03,1380.5180226580069
2014-10-06,1386.0928133364278
2014-10-07,1371.613603078343
