Date,EUROPE VALUE WEIGHTED
2011-09-01,911.7240444721447
2011-09-02,882.7535923790062
2011-09-05,837.5626441632514
2011-09-06,826.9403547115003
2011-09-07,854.8489356314377
2011-09-08,859.7949241010347
2011-09-09,815.1236890003235
2011-09-12,785.3669365702399
2011-09-13,800.1144972155828
2011-09-14,813.0250768800377
2011-09-15,844.6452823115632
2011-09-16,845.8081446072716
2011-09-19,814.8089565375694
2011-09-20,835.6215002210577
2011-09-21,819.1996903858293
2011-09-22,766.5171794391179
2011-09-23,776.7669866781083
2011-09-26,790.9654138621282
2011-09-27,839.2494536339188
2011-09-28,828.1335155620068
2011-09-29,839.6502779165074
2011-09-30,815.0587253754161
2011-10-03,795.1121994463703
2011-10-04,772.4642248969521
2011-10-05,802.1998830746829
2011-10-06,831.7065070447077
2011-10-07,843.3841412693354
2011-10-10,869.6792731876119
2011-10-11,866.1348310228357
2011-10-12,893.2125880343883
2011-10-13,874.3250965579284
2011-10-14,891.8991944610374
2011-10-17,876.5563811591421
2011-10-18,866.9865922981509
2011-10-19,882.9821174198147
2011-10-20,859.3170353400385
2011-10-21,895.6329714233617
2011-10-24,906.3804162714223
2011-10-25,900.9647145788429
2011-10-26,896.6935235009018
2011-10-27,956.9480274577521
2011-10-28,954.9686837393399
2011-10-31,915.5839685686661
2011-11-01,861.4543211516565
2011-11-02,878.9190977729187
2011-11-03,894.069628288506
2011-11-04,883.5931361229926
2011-11-07,879.5870986509436
2011-11-08,890.8487737352526
2011-11-09,858.5945624319215
2011-11-10,856.957457563476
2011-11-11,889.4898528160968
2011-11-14,872.8627414068847
2011-11-15,857.7840497511803
2011-11-16,859.4980124769469
2011-11-17,846.8085872361044
2011-11-18,841.6357675396914
2011-11-21,809.944439866893
2011-11-22,803.5052204164591
2011-11-23,783.3597483753169
2011-11-24,780.5802334213718
2011-11-25,783.6251702630962
2011-11-28,820.9967669816881
2011-11-29,825.6415148172703
2011-11-30,865.792558437613
2011-12-01,859.7113334399677
2011-12-02,870.9136091838523
2011-12-05,885.4707761459293
2011-12-06,874.7068528917922
2011-12-07,871.3588467390624
2011-12-08,847.5583717894348
2011-12-09,865.8192140331112
2011-12-12,834.2766305366968
2011-12-13,828.1430376200533
2011-12-14,799.6972753060719
2011-12-15,810.7004711507279
2011-12-16,810.5104698614101
2011-12-19,807.5488183385006
2011-12-20,833.4764970967395
2011-12-21,824.642782489692
2011-12-22,836.8208621725513
2011-12-23,841.4570386514579
2011-12-26,841.4570386514579
2011-12-27,842.3233616401518
2011-12-28,825.0583404011368
2011-12-29,831.9864706068503
2011-12-30,844.0455539088863
2012-01-02,855.5679809086296
2012-01-03,873.9308378274874
2012-01-04,856.5794602488136
2012-01-05,835.9570004635974
2012-01-06,829.9260758996255
2012-01-09,823.7893994987204
2012-01-10,845.720763380284
2012-01-11,838.5746269515837
2012-01-12,846.4633893302954
2012-01-13,837.6382297196564
2012-01-16,844.9383416698555
2012-01-17,858.2743464561423
2012-01-18,863.6138685799049
2012-01-19,887.7272259891948
2012-01-20,888.8489612179368
2012-01-23,906.0372926292825
2012-01-24,896.5782486100713
2012-01-25,892.8885519428247
2012-01-26,918.2399343046193
2012-01-27,907.0294577867134
2012-01-30,891.3576528115585
2012-01-31,897.399173274518
2012-02-01,926.7504960749068
2012-02-02,928.88488592714
2012-02-03,942.1089832113109
2012-02-06,937.3133107708403
2012-02-07,948.6811895457516
2012-02-08,949.8494212684484
2012-02-09,955.6709750124974
2012-02-10,933.6067062832298
2012-02-13,941.8649159391133
2012-02-14,931.0433811232847
2012-02-15,932.5167550679402
2012-02-16,931.1277050182733
2012-02-17,950.1099433777489
2012-02-20,967.1433547961708
2012-02-21,961.8440106993254
2012-02-22,949.0251451349056
2012-02-23,949.8452728330831
2012-02-24,965.9592380809694
2012-02-27,956.641737086059
2012-02-28,960.2386027743271
2012-02-29,957.3933748854985
2012-03-01,966.3362073045995
2012-03-02,958.9590182468721
2012-03-05,952.8481899147616
2012-03-06,915.3218789624345
2012-03-07,921.8315260729374
2012-03-08,948.2635230366626
2012-03-09,939.7919609040803
2012-03-12,936.580120439251
2012-03-13,953.3688545129122
2012-03-14,954.101892519355
2012-03-15,961.1071210126898
2012-03-16,974.8020287135827
2012-03-19,980.3662815704884
2012-03-20,966.3228014868727
2012-03-21,960.7510909027224
2012-03-22,947.6429110799845
2012-03-23,954.6330454405681
2012-03-26,965.9626826419086
2012-03-27,960.9930246851281
2012-03-28,947.1068791731255
2012-03-29,930.3606614511534
2012-03-30,942.1514018509348
2012-04-02,951.8956402651631
2012-04-03,939.9577782206553
2012-04-04,902.9736145012885
2012-04-05,899.8781686330269
2012-04-06,899.8781686330269
2012-04-09,900.4873982605939
2012-04-10,874.4071037391896
2012-04-11,885.5013220496465
2012-04-12,897.9346766703028
2012-04-13,874.4878714236403
2012-04-16,872.99842674578
2012-04-17,901.1113687314718
2012-04-18,889.2667494636263
2012-04-19,881.5997184558313
2012-04-20,892.4824574694857
2012-04-23,863.9660060487425
2012-04-24,881.3359319707149
2012-04-25,892.6404805201503
2012-04-26,895.2871290507443
2012-04-27,906.6897967988538
2012-04-30,897.4746359792546
2012-05-01,901.3558207371816
2012-05-02,888.6522149732339
2012-05-03,886.8022274003359
2012-05-04,870.9888685062176
2012-05-07,875.8361303099172
2012-05-08,856.7560087608244
2012-05-09,847.9372963238126
2012-05-10,859.967265220941
2012-05-11,859.3452284980947
2012-05-14,833.2700895931655
2012-05-15,820.2268644724384
2012-05-16,813.7722109325576
2012-05-17,799.6166284965209
2012-05-18,794.4625903425497
2012-05-21,802.7405782654363
2012-05-22,820.3994419293987
2012-05-23,789.3009834441019
2012-05-24,798.1797211885294
2012-05-25,795.1187990904101
2012-05-28,794.5382414059321
2012-05-29,798.3185876794091
2012-05-30,776.7071075156558
2012-05-31,771.8880578333293
2012-06-01,759.3845595119853
2012-06-04,767.1356889292832
2012-06-05,768.3052321317934
2012-06-06,791.3819938371071
2012-06-07,803.80774338524
2012-06-08,795.029433986977
2012-06-11,795.8549827156895
2012-06-12,796.2829334504708
2012-06-13,800.7513808264479
2012-06-14,800.8737439369598
2012-06-15,814.631862810586
2012-06-18,807.7439276950242
2012-06-19,829.816953799788
2012-06-20,839.5643422891542
2012-06-21,827.749127013619
2012-06-22,818.5733239706441
2012-06-25,797.5791329656117
2012-06-26,794.777238934683
2012-06-27,807.0559530584077
2012-06-28,800.0180677260855
2012-06-29,843.6142133748598
2012-07-02,848.8155089206127
2012-07-03,858.7756177385648
2012-07-04,851.109234183445
2012-07-05,838.0544932800119
2012-07-06,820.6803827010643
2012-07-09,817.3996491396288
2012-07-10,821.0555066953908
2012-07-11,823.1408594229371
2012-07-12,809.0246211183007
2012-07-13,823.0771118943834
2012-07-16,823.1876855630026
2012-07-17,818.4680584734932
2012-07-18,830.7189164393825
2012-07-19,838.4033013911455
2012-07-20,814.3292629820586
2012-07-23,789.2472082231347
2012-07-24,779.7241054152036
2012-07-25,782.895961518143
2012-07-26,817.555597171299
2012-07-27,836.562053962175
2012-07-30,844.5254249200203
2012-07-31,840.5281525861394
2012-08-01,843.3097164414326
2012-08-02,816.840298283755
2012-08-03,856.6139554090851
2012-08-06,869.5008651163532
2012-08-07,880.415244683344
2012-08-08,878.9998862765968
2012-08-09,878.5480023056929
2012-08-10,877.6353624336202
2012-08-13,877.1564123495191
2012-08-14,880.6804717040961
2012-08-15,877.5204126775252
2012-08-16,890.8393191709237
2012-08-17,894.2896956326695
2012-08-20,891.079818112515
2012-08-21,907.8179478716147
2012-08-22,896.1808915577304
2012-08-23,897.7708232717114
2012-08-24,892.2939232431822
2012-08-27,897.8616894421897
2012-08-28,895.3507632653143
2012-08-29,889.8477192499007
2012-08-30,879.4591233980971
2012-08-31,894.5502458316515
2012-09-03,899.6383096279644
2012-09-04,888.7873422246219
2012-09-05,891.5205218190627
2012-09-06,920.1629080605028
2012-09-07,941.3519249303238
2012-09-10,939.961288260259
2012-09-11,950.4631670090704
2012-09-12,958.8348282308214
2012-09-13,955.7363594433646
2012-09-14,991.1508253811841
2012-09-17,986.2151511026686
2012-09-18,970.0238251411251
2012-09-19,973.7952119504058
2012-09-20,960.964704969684
2012-09-21,970.5276135779271
2012-09-24,960.0393169655972
2012-09-25,967.3027194634229
2012-09-26,934.2500463223381
2012-09-27,939.7129844576167
2012-09-28,925.9290226576851
2012-10-01,943.6709283839266
2012-10-02,943.1365339107565
2012-10-03,940.0883728558314
2012-10-04,946.5090964187946
2012-10-05,962.5255653679484
2012-10-08,944.1835763167645
2012-10-09,933.9729371132022
2012-10-10,929.7613585085745
2012-10-11,943.1066226512474
2012-10-12,939.0807011468363
2012-10-15,941.7939139012024
2012-10-16,965.0994114164447
2012-10-17,981.9049041786925
2012-10-18,982.5655454961569
2012-10-19,966.6268925806994
2012-10-22,966.3490546976433
2012-10-23,941.7617376466497
2012-10-24,945.6842567474777
2012-10-25,944.9719875453267
2012-10-26,943.770965797484
2012-10-29,936.1177537321716
2012-10-30,952.5975420194928
2012-10-31,946.6709744598774
2012-11-01,958.9223193976118
2012-11-02,955.4184848904501
2012-11-05,942.8277246167387
2012-11-06,951.1853786389405
2012-11-07,932.650325952953
2012-11-08,928.5801974515598
2012-11-09,923.7146526598038
2012-11-12,921.9284296782879
2012-11-13,926.6931513966665
2012-11-14,919.5498953812286
2012-11-15,917.3581269964172
2012-11-16,898.4143320750879
2012-11-19,929.7151578715809
2012-11-20,930.8707736038481
2012-11-21,936.0486654744855
2012-11-22,946.539087486798
2012-11-23,958.27262808526
2012-11-26,952.1864870785411
2012-11-27,952.1454601988422
2012-11-28,950.1901745566404
2012-11-29,969.3033397541406
2012-11-30,969.3774210710928
2012-12-03,974.6218569672419
2012-12-04,977.6732122153891
2012-12-05,980.6341166755637
2012-12-06,980.4695000488391
2012-12-07,975.9889965707617
2012-12-10,975.0872567420371
2012-12-11,986.2842607321912
2012-12-12,992.825615218154
2012-12-13,994.1423608918495
2012-12-14,994.7007021290034
2012-12-17,999.6310975022632
2012-12-18,1009.7617387127125
2012-12-19,1018.3963485853476
2012-12-20,1017.0486106256725
2012-12-21,1008.8164828008394
2012-12-24,1008.8571131207685
2012-12-25,1008.8571131207685
2012-12-26,1010.3036658952735
2012-12-27,1012.2220230596364
2012-12-28,1004.2579174380187
2012-12-31,1004.7713330432971
2013-01-01,1004.7713330432971
2013-01-02,1033.015648430835
2013-01-03,1027.0021300813198
2013-01-04,1027.3305992693336
2013-01-07,1029.6613896561087
2013-01-08,1025.3770834102902
2013-01-09,1033.9781483262636
2013-01-10,1046.9685131861559
2013-01-11,1056.6178799007623
2013-01-14,1055.882991396799
2013-01-15,1052.924738120488
2013-01-16,1046.3246997437236
2013-01-17,1057.1138969628294
2013-01-18,1050.717889489748
2013-01-21,1056.821560151776
2013-01-22,1052.4074330288524
2013-01-23,1049.9362677780507
2013-01-24,1061.9161662237748
2013-01-25,1072.6220314966506
2013-01-28,1071.9723954821252
2013-01-29,1077.1117043217002
2013-01-30,1076.3862399394004
2013-01-31,1070.1226322362022
2013-02-01,1080.615219720951
2013-02-04,1047.5058705171496
2013-02-05,1052.2529265535106
2013-02-06,1047.719058394514
2013-02-07,1033.1320051858875
2013-02-08,1046.413055342744
2013-02-11,1042.0216453756573
2013-02-12,1055.4120841704037
2013-02-13,1056.29287106332
2013-02-14,1044.9466981334033
2013-02-15,1041.7331075622449
2013-02-18,1040.661801205134
2013-02-19,1052.262129296266
2013-02-20,1046.2990549121428
2013-02-21,1016.0569555486907
2013-02-22,1024.5268819530847
2013-02-25,1029.9922690354215
2013-02-26,999.6523768091565
2013-02-27,1014.6810895879929
2013-02-28,1020.4346850710854
2013-03-01,1006.4624695688818
2013-03-04,1006.4209610976666
2013-03-05,1028.317440066068
2013-03-06,1024.5565439100487
2013-03-07,1031.0603385953732
2013-03-08,1036.0403365068435
2013-03-11,1036.086584150961
2013-03-12,1036.2565552258561
2013-03-13,1028.9465522519522
2013-03-14,1044.7096876530857
2013-03-15,1046.5564251156022
2013-03-18,1032.5169053598588
2013-03-19,1018.6232112112311
2013-03-20,1029.4786245506166
2013-03-21,1021.6626246530192
2013-03-22,1025.2911161289164
2013-03-25,1007.6009894050118
2013-03-26,1005.9274010013512
2013-03-27,994.0079002448972
2013-03-28,1000.8389799311997
2013-03-29,1000.8389799311997
2013-04-01,1002.0360345042227
2013-04-02,1014.9852666234704
2013-04-03,1002.4370192204302
2013-04-04,995.2927178738225
2013-04-05,995.3281143665498
2013-04-08,994.4707737747926
2013-04-09,1003.6863830548355
2013-04-10,1027.7371790600516
2013-04-11,1037.2469378481153
2013-04-12,1024.337077168665
2013-04-15,1015.159319102271
2013-04-16,1011.8852337750961
2013-04-17,988.5935636643944
2013-04-18,988.7545632851763
2013-04-19,995.8748321272333
2013-04-22,996.7189512740119
2013-04-23,1022.0306553271419
2013-04-24,1030.7475183074787
2013-04-25,1040.4547189278783
2013-04-26,1038.0216154499717
2013-04-29,1051.8471834781988
2013-04-30,1057.090868002608
2013-05-01,1058.4344982798866
2013-05-02,1053.26146929089
2013-05-03,1070.597823012282
2013-05-06,1065.3982353418633
2013-05-07,1073.903037868138
2013-05-08,1087.60376042311
2013-05-09,1081.2742284775757
2013-05-10,1074.75932284998
2013-05-13,1072.0372941491073
2013-05-14,1076.0951381374805
2013-05-15,1075.6505605852037
2013-05-16,1080.6102579220062
2013-05-17,1079.4663555549678
2013-05-20,1087.3172765631712
2013-05-21,1088.2992065989195
2013-05-22,1092.5627109271413
2013-05-23,1069.821650953726
2013-05-24,1068.165920853734
2013-05-27,1074.0011340585145
2013-05-28,1082.5813214092718
2013-05-29,1073.7249875937127
2013-05-30,1086.5278787989669
2013-05-31,1069.0841149041846
2013-06-03,1067.166021059676
2013-06-04,1073.727519995405
2013-06-05,1059.270554848281
2013-06-06,1053.943652733887
2013-06-07,1069.9920049926625
2013-06-10,1065.8283005474652
2013-06-11,1059.2766331830246
2013-06-12,1057.5984766222505
2013-06-13,1055.4502805728553
2013-06-14,1060.8028368365399
2013-06-17,1069.960008059378
2013-06-18,1073.8146244878244
2013-06-19,1069.9271970805203
2013-06-20,1019.9676521440254
2013-06-21,1003.4889173778768
2013-06-24,985.4843445330647
2013-06-25,997.5576381286651
2013-06-26,1008.3937865837175
2013-06-27,1013.446757838514
2013-06-28,1007.2447688759223
2013-07-01,1021.5359331214971
2013-07-02,1016.2351391328068
2013-07-03,1003.8647640142277
2013-07-04,1024.551380662378
2013-07-05,1003.2633295642235
2013-07-08,1021.251106826125
2013-07-09,1023.1430037694058
2013-07-10,1029.7156161471137
2013-07-11,1050.1838887343845
2013-07-12,1049.2819569569956
2013-07-15,1054.1680041480163
2013-07-16,1055.1810321275732
2013-07-17,1058.7718551639935
2013-07-18,1071.4047785071396
2013-07-19,1076.6929329081129
2013-07-22,1084.8182824017463
2013-07-23,1086.6914248373807
2013-07-24,1096.6390159886605
2013-07-25,1092.2332184768402
2013-07-26,1092.5586184602937
2013-07-29,1090.4118726483298
2013-07-30,1090.6157283866696
2013-07-31,1092.2302631371995
2013-08-01,1102.8604364921334
2013-08-02,1108.3612341506878
2013-08-05,1105.608537326975
2013-08-06,1104.0720064284212
2013-08-07,1105.5145488384949
2013-08-08,1119.6566733475472
2013-08-09,1125.4379085075748
2013-08-12,1122.0915646078367
2013-08-13,1124.0034307831374
2013-08-14,1130.551157953004
2013-08-15,1118.8105523308368
2013-08-16,1131.5819461854724
2013-08-19,1123.3637629701593
2013-08-20,1117.3398608021753
2013-08-21,1107.6871440699172
2013-08-22,1118.5431374764926
2013-08-23,1129.184834427132
2013-08-26,1124.0551419170722
2013-08-27,1103.3735464799674
2013-08-28,1099.9387858163384
2013-08-29,1098.0333416002627
2013-08-30,1083.0771178020177
2013-09-02,1103.3861753527124
2013-09-03,1097.2086478380875
2013-09-04,1103.575377720645
2013-09-05,1106.9893153682779
2013-09-06,1116.804749949495
2013-09-09,1125.012616392011
2013-09-10,1142.453827970905
2013-09-11,1151.960406410269
2013-09-12,1153.3672990832342
2013-09-13,1150.8695529838446
2013-09-16,1166.2413940564145
2013-09-17,1159.9001656033981
2013-09-18,1165.0670599325495
2013-09-19,1187.3344136729766
2013-09-20,1179.6460116178973
2013-09-23,1172.5361309730345
2013-09-24,1176.6440020968041
2013-09-25,1178.210042628316
2013-09-26,1175.4691391766596
2013-09-27,1177.0017794407436
2013-09-30,1168.1438485523606
2013-10-01,1179.3367335823402
2013-10-02,1180.006519531315
2013-10-03,1177.7418090151698
2013-10-04,1180.0825771789014
2013-10-07,1176.580943359627
2013-10-08,1170.3035666506164
2013-10-09,1160.9193764542633
2013-10-10,1183.9219028784064
2013-10-11,1190.682130246452
2013-10-14,1196.2099051560006
2013-10-15,1201.1326267998684
2013-10-16,1206.0329512960898
2013-10-17,1220.7791142535891
2013-10-18,1231.691325873592
2013-10-21,1231.7534686435176
2013-10-22,1244.5365214233927
2013-10-23,1234.4394763508062
2013-10-24,1243.7403877697361
2013-10-25,1240.235786490833
2013-10-28,1234.8403961885028
2013-10-29,1241.7832820707554
2013-10-30,1241.8610793038072
2013-10-31,1231.702579871329
2013-11-01,1218.7225125604145
2013-11-04,1225.299718010879
2013-11-05,1217.5781293938328
2013-11-06,1228.9841607171438
2013-11-07,1214.497876475691
2013-11-08,1209.4595503676233
2013-11-11,1218.519838049348
2013-11-12,1213.899810911885
2013-11-13,1204.3443346560477
2013-11-14,1217.9960001643383
2013-11-15,1222.0263641091585
2013-11-18,1235.218471016365
2013-11-19,1225.7023994668066
2013-11-20,1221.7112575404867
2013-11-21,1221.8384649185034
2013-11-22,1229.3640954820119
2013-11-25,1231.5888359985556
2013-11-26,1229.677077588443
2013-11-27,1237.6846165161328
2013-11-28,1245.3715300369413
2013-11-29,1246.9483202018941
2013-12-02,1236.212483950532
2013-12-03,1218.8399726561108
2013-12-04,1209.1293218603698
2013-12-05,1204.603742634136
2013-12-06,1216.3312885956152
2013-12-09,1222.7570919615707
2013-12-10,1219.1774647879631
2013-12-11,1213.7318939956062
2013-12-12,1199.5519402477762
2013-12-13,1195.1236738249909
2013-12-16,1213.9467670329498
2013-12-17,1201.297935141119
2013-12-18,1214.4023147886348
2013-12-19,1227.1848469024533
2013-12-20,1234.539434843788
2013-12-23,1247.7212425661294
2013-12-24,1247.426361194511
2013-12-25,1247.426361194511
2013-12-26,1250.212044371961
2013-12-27,1270.6518948120051
2013-12-30,1271.8143239149645
2013-12-31,1272.8468103718988
2014-01-01,1272.8468103718988
2014-01-02,1250.529574539741
2014-01-03,1252.7745727126417
2014-01-06,1253.634838457725
2014-01-07,1263.99517840707
2014-01-08,1266.4697501024339
2014-01-09,1260.4353121011075
2014-01-10,1274.8467331834174
2014-01-13,1278.5835709279233
2014-01-14,1284.016641912818
2014-01-15,1291.5920356814115
2014-01-16,1289.8835066266106
2014-01-17,1292.763954815907
2014-01-20,1289.7879288432598
2014-01-21,1287.5725827380093
2014-01-22,1290.524507305253
2014-01-23,1290.4691303168308
2014-01-24,1259.7266904499716
2014-01-27,1248.8627946292813
2014-01-28,1256.9727954260954
2014-01-29,1248.700072667464
2014-01-30,1245.8984190336473
2014-01-31,1233.1300850056562
2014-02-03,1215.1764366721704
2014-02-04,1213.8057146459937
2014-02-05,1217.8113555960017
2014-02-06,1242.9768731599654
2014-02-07,1253.2686400783925
2014-02-10,1255.1808650514904
2014-02-11,1274.5874808076724
2014-02-12,1277.7068705628812
2014-02-13,1283.605922373727
2014-02-14,1292.6494127367716
2014-02-17,1298.3460246839923
2014-02-18,1304.5013300998066
2014-02-19,1306.4799481836985
2014-02-20,1302.305486351617
2014-02-21,1311.122521312202
2014-02-24,1316.291004336634
2014-02-25,1315.9007759244646
2014-02-26,1305.3572030583607
2014-02-27,1305.0095022707246
2014-02-28,1318.857874188558
2014-03-03,1284.0488928171765
2014-03-04,1308.0505465417318
2014-03-05,1310.0955273983388
2014-03-06,1321.8685321824673
2014-03-07,1306.1510169793808
2014-03-10,1302.1651197333856
2014-03-11,1301.0492806706195
2014-03-12,1292.8565526790467
2014-03-13,1280.616198562165
2014-03-14,1269.432438086574
2014-03-17,1284.6101477228915
2014-03-18,1292.9815356749257
2014-03-19,1291.5249912878805
2014-03-20,1281.1912768995348
2014-03-21,1282.1594071572115
2014-03-24,1268.2683070433989
2014-03-25,1283.4916482709036
2014-03-26,1294.0636077549236
2014-03-27,1291.7062858560437
2014-03-28,1304.653190043807
2014-03-31,1310.029170434296
2014-04-01,1321.3702191442178
2014-04-02,1320.608366396061
2014-04-03,1318.9001709732058
2014-04-04,1326.281033547892
2014-04-07,1315.0853212895963
2014-04-08,1315.9982328208655
2014-04-09,1323.6890903233527
2014-04-10,1321.0565019308476
2014-04-11,1305.3936709536076
2014-04-14,1304.9667629278053
2014-04-15,1291.540543769697
2014-04-16,1308.010474158533
2014-04-17,1318.0068293560896
2014-04-18,1318.0068293560896
2014-04-21,1315.5738404247697
2014-04-22,1331.751050932728
2014-04-23,1327.1033563690794
2014-04-24,1331.8689643743178
2014-04-25,1321.1733844391676
2014-04-28,1325.488307753973
2014-04-29,1341.9262009276065
2014-04-30,1347.079749894995
2014-05-01,1348.6009840659985
2014-05-02,1347.0391858815779
2014-05-05,1345.120713558962
2014-05-06,1345.2512564379101
2014-05-07,1344.9891366180057
2014-05-08,1356.743730807816
2014-05-09,1340.3391013094415
2014-05-12,1349.2949832185789
2014-05-13,1347.2385429167098
2014-05-14,1347.1368048492523
2014-05-15,1332.9852133604873
2014-05-16,1336.0107337027018
2014-05-19,1335.6586156836208
2014-05-20,1332.4630685947018
2014-05-21,1338.0031805196954
2014-05-22,1338.3081613216518
2014-05-23,1341.3468884141423
2014-05-26,1353.1664388742686
2014-05-27,1350.8362257602555
2014-05-28,1349.472136622051
2014-05-29,1352.0078362396075
2014-05-30,1351.7516168354093
2014-06-02,1351.771621212136
2014-06-03,1346.7731111207313
2014-06-04,1345.747239332581
2014-06-05,1352.189684418472
2014-06-06,1365.7560407906806
2014-06-09,1366.9227930567852
2014-06-10,1364.9901966108994
2014-06-11,1355.0482675397886
2014-06-12,1356.6634991606904
2014-06-13,1353.6280646230557
2014-06-16,1351.1138016841194
2014-06-17,1352.268182717449
2014-06-18,1355.8265547688989
2014-06-19,1369.0157223733006
2014-06-20,1360.6561110007099
2014-06-23,1356.821177086631
2014-06-24,1354.0581362456264
2014-06-25,1343.0377852002766
2014-06-26,1336.4523770367998
2014-06-27,1341.3438881080035
2014-06-30,1344.4376201294026
2014-07-01,1356.6922753271476
2014-07-02,1357.6440736901343
2014-07-03,1365.6112534990407
2014-07-04,1359.1321577103054
2014-07-07,1346.5162250331348
2014-07-08,1328.5317626000976
2014-07-09,1332.3479843526927
2014-07-10,1313.1695742088134
2014-07-11,1315.222293265209
2014-07-14,1329.242202488198
2014-07-15,1319.5603736503895
2014-07-16,1336.8961902257058
2014-07-17,1319.6422199894891
2014-07-18,1318.7450193971392
2014-07-21,1313.4832516998454
2014-07-22,1326.0836953971848
2014-07-23,1327.587948144199
2014-07-24,1335.8414078723522
2014-07-25,1324.4096315037987
2014-07-28,1322.297697002768
2014-07-29,1323.1790937922508
2014-07-30,1311.4829238407976
2014-07-31,1294.3184601384062
2014-08-01,1282.4681173331558
2014-08-04,1280.930523914081
2014-08-05,1277.1140151842487
2014-08-06,1265.6163206517579
2014-08-07,1254.381644148111
2014-08-08,1253.3441904153447
2014-08-11,1266.98776883375
2014-08-12,1260.9093158249166
2014-08-13,1270.227919883765
2014-08-14,1272.9815744452994
2014-08-15,1267.9621520452858
2014-08-18,1280.5045607946408
2014-08-19,1283.0333424235862
2014-08-20,1279.4856918658948
2014-08-21,1288.7361014060598
2014-08-22,1280.344158542673
2014-08-25,1292.2134006939314
2014-08-26,1302.745179094601
2014-08-27,1304.8669705580992
2014-08-28,1292.4248062463864
2014-08-29,1295.512106358386
2014-09-01,1293.4434554090421
2014-09-02,1291.6460335358663
2014-09-03,1304.0631107434328
2014-09-04,1302.1035841469545
2014-09-05,1298.1429895685803
2014-09-08,1291.1839552882298
2014-09-09,1281.5000131296513
2014-09-10,1282.43348055824
2014-09-11,1282.3682151146365
2014-09-12,1281.107614027523
2014-09-15,1278.24252545528
2014-09-16,1275.8270314013419
2014-09-17,1284.1828689675233
2014-09-18,1292.9657041377295
2014-09-19,1287.8575924612155
2014-09-22,1277.9977860525642
2014-09-23,1264.5188707539123
2014-09-24,1268.0846652091468
2014-09-25,1251.0894746982233
2014-09-26,1249.9779838003267
2014-09-29,1242.569473470834
2014-09-30,1244.2690242534209
2014-10-01,1230.4608463424393
2014-10-02,1203.4839278974498
2014-10-03,1201.3184072936513
2014-10-06,1210.273679493839
2014-10-07,1199.41164524125
2014-10-08,1194.9882315795571
2014-10-09,1190.1529052127944
2014-10-10,1162.3473999307994
2014-10-13,1169.410932648838
2014-10-14,1167.1874266171928
2014-10-15,1135.8317720583698
2014-10-16,1131.079232401341
2014-10-17,1163.0373927234791
2014-10-20,1157.0343658602935
2014-10-21,1178.5396317408856
2014-10-22,1180.484704230315
2014-10-23,1188.3494937922158
2014-10-24,1186.956933940819
2014-10-27,1180.8260493409064
2014-10-28,1198.3246076794799
2014-10-29,1201.0944075531381
2014-10-30,1192.6217639933584
2014-10-31,1207.5565724827982
2014-11-03,1193.0508413137989
2014-11-04,1186.0201778017051
2014-11-05,1198.8945176004302
2014-11-06,1196.5129206590764
2014-11-07,1188.8813446632396
2014-11-10,1199.5632170819238
2014-11-11,1202.015823951946
2014-11-12,1191.7243528459123
2014-11-13,1193.04926199668
2014-11-14,1193.7698005158077
2014-11-17,1197.8801626337977
2014-11-18,1212.7303233720431
2014-11-19,1213.2087202066562
2014-11-20,1208.9807424642718
2014-11-21,1224.5548400930193
2014-11-24,1228.8833776748597
2014-11-25,1236.4294169762472
2014-11-26,1240.5494828853753
2014-11-27,1235.9278544530275
2014-11-28,1231.257808772795
2014-12-01,1224.6412798073793
2014-12-02,1227.5883550232352
2014-12-03,1227.3382579135098
2014-12-04,1219.4753931344515
2014-12-05,1228.7462480389686
2014-12-08,1217.7673291407611
2014-12-09,1200.871584079792
2014-12-10,1193.4153043731137
2014-12-11,1189.4091654230124
2014-12-12,1163.6326643504074
2014-12-15,1132.3071474047838
2014-12-16,1163.1211963912015
2014-12-17,1156.342023056862
2014-12-18,1178.6058355273683
2014-12-19,1183.6429398990995
2014-12-22,1187.9211295820744
2014-12-23,1190.0919973978325
2014-12-24,1191.2116574210993
2014-12-25,1191.2116574210993
2014-12-26,1190.128314463591
2014-12-29,1191.2768985189907
2014-12-30,1176.7208312948994
2014-12-31,1175.3459297495913
2015-01-01,1175.345929749591
2015-01-02,1164.7088398396422
2015-01-05,1122.2615171237248
2015-01-06,1113.647953937991
2015-01-07,1107.7444244026321
2015-01-08,1138.4184786229234
2015-01-09,1123.2344853098798
2015-01-12,1125.4226174060866
2015-01-13,1138.6586528509079
2015-01-14,1118.5925263145132
2015-01-15,1128.5168590725207
2015-01-16,1133.7539038711839
2015-01-19,1149.5471754327993
2015-01-20,1154.7898231896
2015-01-21,1166.739452439885
2015-01-22,1172.6709433922608
2015-01-23,1171.6567930235651
2015-01-26,1179.4978612126163
2015-01-27,1182.283476719737
2015-01-28,1174.9854955617234
2015-01-29,1171.5989372374572
2015-01-30,1159.7029883997611
2015-02-02,1172.1768878100856
2015-02-03,1199.74323012416
2015-02-04,1200.0501611878196
2015-02-05,1202.4546738800846
2015-02-06,1196.843858970874
2015-02-09,1187.8453712695252
2015-02-10,1191.7319633239426
2015-02-11,1185.9689694740475
2015-02-12,1205.3025945971824
2015-02-13,1219.7752038677352
2015-02-16,1218.8907690628803
2015-02-17,1218.7918046562497
2015-02-18,1227.0865026219537
