Date,WORLD ex EUROPE VALUE WEIGHTED
2003-10-01,1998.5592149778015
2003-10-02,2017.7866123425147
2003-10-03,2036.8310291473929
2003-10-06,2046.0238723589275
2003-10-07,2060.4505081303487
2003-10-08,2046.6375414403349
2003-10-09,2058.0275956381006
2003-10-10,2069.6627964451814
2003-10-13,2079.9266367332084
2003-10-14,2091.604086843571
2003-10-15,2083.1126931325393
2003-10-16,2094.3831516396854
2003-10-17,2080.82954042224
2003-10-20,2087.353575302693
2003-10-21,2085.530669756685
2003-10-22,2059.1818403768557
2003-10-23,2034.6884483739304
2003-10-24,2034.9737201741843
2003-10-27,2046.4700605035082
2003-10-28,2073.910923290124
2003-10-29,2085.0999704219053
2003-10-30,2082.1751126174727
2003-10-31,2074.5805969205257
2003-11-03,2080.425871913591
2003-11-04,2092.7625133024
2003-11-05,2088.4983480380465
2003-11-06,2082.007033728631
2003-11-07,2083.808110207101
2003-11-10,2075.976299373142
2003-11-11,2058.228451416128
2003-11-12,2072.511429891558
2003-11-13,2082.1035536608433
2003-11-14,2066.4104887306817
2003-11-17,2035.5258742477856
2003-11-18,2027.4620881426786
2003-11-19,2026.1981541358005
2003-11-20,2025.4536411648028
2003-11-21,2029.5595791401422
2003-11-24,2047.3763231039081
2003-11-25,2058.3222268124214
2003-11-26,2076.287989005005
2003-11-27,2079.6619925138425
2003-11-28,2077.2795746880433
2003-12-01,2100.9329913747265
2003-12-02,2103.486919994845
2003-12-03,2104.5206021211134
2003-12-04,2116.066089414673
2003-12-05,2106.8806081926527
2003-12-08,2112.9249183991533
2003-12-09,2102.786236268362
2003-12-10,2092.330332050344
2003-12-11,2110.8425654560297
2003-12-12,2123.0517923504203
2003-12-15,2124.9649746630835
2003-12-16,2129.411311081616
2003-12-17,2129.21249507127
2003-12-18,2147.1645440919156
2003-12-19,2153.577662166151
2003-12-22,2168.1370311006635
2003-12-23,2171.819846956509
2003-12-24,2170.73087637315
2003-12-25,2170.8424102150025
2003-12-26,2176.110959111013
2003-12-29,2199.63867194429
2003-12-30,2208.2184400143883
2003-12-31,2212.351854497412
2004-01-01,2212.351854497412
2004-01-02,2210.4961726994206
2004-01-05,2241.571489562094
2004-01-06,2242.3746433167807
2004-01-07,2242.238113919049
2004-01-08,2250.9103687280867
2004-01-09,2241.207232097733
2004-01-12,2247.383026966355
2004-01-13,2238.8032215392222
2004-01-14,2253.5463619861553
2004-01-15,2249.5241301454294
2004-01-16,2261.507898907704
2004-01-19,2265.1819895594704
2004-01-20,2272.6426736116305
2004-01-21,2288.3288653984678
2004-01-22,2288.982346537835
2004-01-23,2286.826360346269
2004-01-26,2301.1376006431765
2004-01-27,2286.263272703678
2004-01-28,2259.393698612949
2004-01-29,2256.8502478462533
2004-01-30,2252.593942993432
2004-02-02,2260.3186975381964
2004-02-03,2259.0885251488276
2004-02-04,2236.7140855226417
2004-02-05,2240.942099302139
2004-02-06,2262.7478675863395
2004-02-09,2260.2041929243946
2004-02-10,2270.563089265123
2004-02-11,2289.491755559471
2004-02-12,2288.268535693611
2004-02-13,2284.4257769398755
2004-02-16,2286.1946565159064
2004-02-17,2305.5996030774
2004-02-18,2293.006611977753
2004-02-19,2284.525121322287
2004-02-20,2270.6255017340904
2004-02-23,2274.2267703968832
2004-02-24,2265.0169561866396
2004-02-25,2268.757545111642
2004-02-26,2273.411224901381
2004-02-27,2286.994753925692
2004-03-01,2315.385530698511
2004-03-02,2305.3821514851315
2004-03-03,2304.5835642605784
2004-03-04,2306.62893741288
2004-03-05,2321.0771318265456
2004-03-08,2306.1315562698815
2004-03-09,2300.3619382913034
2004-03-10,2266.515819665369
2004-03-11,2236.627818332003
2004-03-12,2249.8091841950763
2004-03-15,2235.7023518894885
2004-03-16,2251.905175924273
2004-03-17,2280.9162010993277
2004-03-18,2290.730550969634
2004-03-19,2269.0805300001707
2004-03-22,2244.143783283401
2004-03-23,2242.4590405678305
2004-03-24,2241.8170129723167
2004-03-25,2271.4383207018427
2004-03-26,2280.985615473806
2004-03-29,2302.389259322839
2004-03-30,2310.673292565366
2004-03-31,2319.473925711972
2004-04-01,2329.0878260911973
2004-04-02,2337.476539259279
2004-04-05,2352.725450789946
2004-04-06,2351.473149343139
2004-04-07,2342.878253149408
2004-04-08,2338.9884523788023
2004-04-09,2332.7515707478183
2004-04-12,2347.1115494381474
2004-04-13,2318.797624151053
2004-04-14,2302.12213693269
2004-04-15,2295.492483255166
2004-04-16,2308.9731315246922
2004-04-19,2303.131486984347
2004-04-20,2288.825708170974
2004-04-21,2290.618859476462
2004-04-22,2313.842569235147
2004-04-23,2317.486276810697
2004-04-26,2314.248733495155
2004-04-27,2312.7617409847167
2004-04-28,2285.70684295043
2004-04-29,2269.118673097685
2004-04-30,2253.107599190757
2004-05-03,2268.5006690865616
2004-05-04,2278.1343078643254
2004-05-05,2285.049197910784
2004-05-06,2260.223558960713
2004-05-07,2214.8545557330795
2004-05-10,2162.1902520379904
2004-05-11,2176.57242450751
2004-05-12,2197.149951564094
2004-05-13,2179.437667466478
2004-05-14,2180.630768097576
2004-05-17,2150.9731748413315
2004-05-18,2168.398453658468
2004-05-19,2184.3240861124546
2004-05-20,2180.2866879328644
2004-05-21,2201.3564100122517
2004-05-24,2205.805907018516
2004-05-25,2227.7732917647813
2004-05-26,2237.722072212128
2004-05-27,2251.0046742572945
2004-05-28,2253.456533039593
2004-05-31,2255.176423967216
2004-06-01,2257.110037141224
2004-06-02,2260.591563015798
2004-06-03,2237.9352633646777
2004-06-04,2248.048427143485
2004-06-07,2292.7651944836625
2004-06-08,2296.8855022972334
2004-06-09,2280.0056048159026
2004-06-10,2292.4602586044334
2004-06-11,2287.8986591307707
2004-06-14,2265.6709297722414
2004-06-15,2277.5093106573477
2004-06-16,2287.9210895431866
2004-06-17,2289.7643157106363
2004-06-18,2292.405889054003
2004-06-21,2294.057368170642
2004-06-22,2297.4285005810257
2004-06-23,2312.928106236282
2004-06-24,2320.5031577279174
2004-06-25,2308.0368326274393
2004-06-28,2311.292273627353
2004-06-29,2310.6681426029777
2004-06-30,2316.720704151215
2004-07-01,2304.918448013523
2004-07-02,2296.30565896236
2004-07-05,2287.9107489816365
2004-07-06,2276.8602579813037
2004-07-07,2280.0859543763536
2004-07-08,2264.5155537104233
2004-07-09,2275.053083600194
2004-07-12,2284.2657295854647
2004-07-13,2284.5683778731845
2004-07-14,2273.908720160777
2004-07-15,2265.148249467423
2004-07-16,2266.6288994349297
2004-07-19,2271.525073229693
2004-07-20,2274.0577913614134
2004-07-21,2251.290284263799
2004-07-22,2250.2059312135666
2004-07-23,2231.5482259297733
2004-07-26,2226.147029933685
2004-07-27,2231.031097841515
2004-07-28,2236.9157599898635
2004-07-29,2243.374255310122
2004-07-30,2254.338659010095
2004-08-02,2263.7308544960997
2004-08-03,2255.7763005067204
2004-08-04,2246.2606140929697
2004-08-05,2219.987972449642
2004-08-06,2201.501756593198
2004-08-09,2199.5623423569114
2004-08-10,2217.6579986749553
2004-08-11,2218.843677553567
2004-08-12,2198.394156532162
2004-08-13,2195.8198301064895
2004-08-16,2215.2520745207
2004-08-17,2222.6172727608714
2004-08-18,2243.6647118971896
2004-08-19,2246.640503366753
2004-08-20,2259.320769110813
2004-08-23,2253.9160429500685
2004-08-24,2256.1685874153723
2004-08-25,2271.2766081505265
2004-08-26,2274.571873942273
2004-08-27,2281.0242163639996
2004-08-30,2267.225794698322
2004-08-31,2276.8446984405746
2004-09-01,2283.2853683987537
2004-09-02,2302.486958421818
2004-09-03,2288.997230978409
2004-09-06,2298.4947787864244
2004-09-07,2316.623191633382
2004-09-08,2307.2712335222
2004-09-09,2302.1131174346933
2004-09-10,2308.9895112001464
2004-09-13,2314.588668257194
2004-09-14,2321.6346944580146
2004-09-15,2302.4205394742057
2004-09-16,2311.7678609611607
2004-09-17,2313.97022377696
2004-09-20,2305.653478230995
2004-09-21,2318.5741725933444
2004-09-22,2294.94938645728
2004-09-23,2287.2122513810655
2004-09-24,2285.5183521336876
2004-09-27,2273.510950971253
2004-09-28,2282.7665354181754
2004-09-29,2289.7012936586343
2004-09-30,2300.3150576461603
2004-10-01,2329.7933219541196
2004-10-04,2340.3821747666066
2004-10-05,2340.7201398168295
2004-10-06,2355.7566451449984
2004-10-07,2339.526483498881
2004-10-08,2337.140357767678
2004-10-11,2341.278402116851
2004-10-12,2330.9655578865313
2004-10-13,2313.2603159076457
2004-10-14,2293.6986017740905
2004-10-15,2303.4778516718256
2004-10-18,2305.30074947189
2004-10-19,2293.18697613351
2004-10-20,2289.6968002715325
2004-10-21,2293.29865445416
2004-10-22,2283.9278153079804
2004-10-25,2281.2624378456153
2004-10-26,2306.9244373286297
2004-10-27,2327.4635447557316
2004-10-28,2339.754760306556
2004-10-29,2343.8172510440236
2004-11-01,2344.42847379078
2004-11-02,2348.8655263212418
2004-11-03,2371.4462992465906
2004-11-04,2405.4989795693837
2004-11-05,2418.2361504796445
2004-11-08,2413.0732086802564
2004-11-09,2410.4218526871346
2004-11-10,2406.5922659941575
2004-11-11,2420.258740577199
2004-11-12,2446.8774625012943
2004-11-15,2452.336842480171
2004-11-16,2441.038517884048
2004-11-17,2454.9557421360396
2004-11-18,2451.651441780535
2004-11-19,2441.497261835635
2004-11-22,2444.266838764504
2004-11-23,2444.8853859593664
2004-11-24,2456.174319185191
2004-11-25,2461.874096447832
2004-11-26,2462.6728083657435
2004-11-29,2460.594267031738
2004-11-30,2450.317072104785
2004-12-01,2469.253018645924
2004-12-02,2472.1246213124
2004-12-03,2477.872304824365
2004-12-06,2472.1685535297393
2004-12-07,2446.948776085617
2004-12-08,2444.9848055990515
2004-12-09,2447.0940118555986
2004-12-10,2441.8020471834398
2004-12-13,2463.6852621674634
2004-12-14,2473.8581795621353
2004-12-15,2491.025857850398
2004-12-16,2484.2332284594904
2004-12-17,2476.832521206077
2004-12-20,2482.458309401164
2004-12-21,2499.887654836294
2004-12-22,2510.9180147973702
2004-12-23,2513.8892347109036
2004-12-24,2521.7658612671235
2004-12-27,2516.7493754662073
2004-12-28,2530.7392771220484
2004-12-29,2525.5618080229833
2004-12-30,2538.3735819763297
2004-12-31,2540.683128703471
2005-01-03,2521.6512185818033
2005-01-04,2493.791870149358
2005-01-05,2482.481707781623
2005-01-06,2485.3770992141854
2005-01-07,2480.792569820891
2005-01-10,2489.371715629932
2005-01-11,2487.0381409818824
2005-01-12,2499.2983665150423
2005-01-13,2481.0479425874864
2005-01-14,2489.6459868334136
2005-01-17,2494.0020079520013
2005-01-18,2506.1613761389767
2005-01-19,2490.7812688857407
2005-01-20,2469.6736917981734
2005-01-21,2458.699426783094
2005-01-24,2460.3225214082577
2005-01-25,2457.5354977229235
2005-01-26,2478.8526391320347
2005-01-27,2475.4443549923303
2005-01-28,2467.3600306964668
2005-01-31,2486.136031150845
2005-02-01,2497.483393776524
2005-02-02,2507.4466544764246
2005-02-03,2499.464534475958
2005-02-04,2524.0836318267548
2005-02-07,2522.5034209645473
2005-02-08,2516.559548456795
2005-02-09,2506.0813144333297
2005-02-10,2519.970689453905
2005-02-11,2531.8635152103893
2005-02-14,2540.8688723891796
2005-02-15,2547.612734934998
2005-02-16,2544.073052167885
2005-02-17,2530.4163588978195
2005-02-18,2534.198321803461
2005-02-21,2535.9650339514105
2005-02-22,2512.6821133511216
2005-02-23,2513.259701463176
2005-02-24,2526.1327283912315
2005-02-25,2552.4335506453094
2005-02-28,2552.056759632401
2005-03-01,2561.420097641397
2005-03-02,2561.519402316003
2005-03-03,2564.1434079953433
2005-03-04,2589.3530106946127
2005-03-07,2592.2352264208
2005-03-08,2589.78250363143
2005-03-09,2573.1772103120625
2005-03-10,2570.54812871107
2005-03-11,2561.6320098349365
2005-03-14,2566.698340460639
2005-03-15,2555.0200842569907
2005-03-16,2543.2997422143217
2005-03-17,2541.1670476045156
2005-03-18,2541.1887054960184
2005-03-21,2530.5683771567055
2005-03-22,2512.4269753329036
2005-03-23,2498.4121769482194
2005-03-24,2491.2261155255233
2005-03-25,2493.57145113679
2005-03-28,2496.361160948534
2005-03-29,2473.744440573587
2005-03-30,2496.2086317472504
2005-03-31,2507.1864706814094
2005-04-01,2497.3795158532357
2005-04-04,2494.6555546587265
2005-04-05,2504.284893754926
2005-04-06,2513.0038228082562
2005-04-07,2524.7432723192055
2005-04-08,2509.480123308365
2005-04-11,2508.5977766638193
2005-04-12,2511.8245424558568
2005-04-13,2493.8941583342735
2005-04-14,2464.452186217655
2005-04-15,2428.129530227524
2005-04-18,2415.9432427373354
2005-04-19,2438.1410668004
2005-04-20,2417.716748457736
2005-04-21,2444.746064651811
2005-04-22,2443.6525175490015
2005-04-25,2460.8628360424677
2005-04-26,2443.478982803797
2005-04-27,2451.321436075747
2005-04-28,2431.5865626656478
2005-04-29,2457.2098609492687
2005-05-02,2466.1706825381543
2005-05-03,2462.6841306281317
2005-05-04,2494.09353163739
2005-05-05,2488.437529509106
2005-05-06,2493.626182124431
2005-05-09,2502.4776613918602
2005-05-10,2482.618346310785
2005-05-11,2484.4031764849415
2005-05-12,2457.739102313303
2005-05-13,2438.9412820523994
2005-05-16,2450.959132910312
2005-05-17,2460.9831268258667
2005-05-18,2480.787522592393
2005-05-19,2498.221997564818
2005-05-20,2492.534787436284
2005-05-23,2506.3496855086582
2005-05-24,2506.6990501741698
2005-05-25,2493.7875845751587
2005-05-26,2503.8586974266645
2005-05-27,2512.704170173829
2005-05-30,2518.466173003515
2005-05-31,2505.915693143267
2005-06-01,2522.6814028999675
2005-06-02,2525.9567706341654
2005-06-03,2519.223786989407
2005-06-06,2525.6738752558085
2005-06-07,2524.4204989639716
2005-06-08,2527.0917605326763
2005-06-09,2525.7968922645396
2005-06-10,2526.9784927455753
2005-06-13,2526.953277504382
2005-06-14,2536.146990728896
2005-06-15,2547.3171701875194
2005-06-16,2558.355950270081
2005-06-17,2575.371799194935
2005-06-20,2571.646687120129
2005-06-21,2572.2128359394865
2005-06-22,2573.0735736494676
2005-06-23,2552.5454166651743
2005-06-24,2535.931017164424
2005-06-27,2529.791313460914
2005-06-28,2549.0621451866245
2005-06-29,2547.7643416085853
2005-06-30,2533.8894246232517
2005-07-01,2534.824904969939
2005-07-04,2537.335916547636
2005-07-05,2551.6955854186976
2005-07-06,2538.527445643578
2005-07-07,2539.632150750231
2005-07-08,2559.367360727207
2005-07-11,2577.694216472312
2005-07-12,2587.6477416217317
2005-07-13,2583.088761619819
2005-07-14,2590.823114934478
2005-07-15,2592.8094461131823
2005-07-18,2585.4943343440946
2005-07-19,2590.498343806131
2005-07-20,2599.605783928738
2005-07-21,2599.890271017717
2005-07-22,2609.1430148520394
2005-07-25,2598.205538379486
2005-07-26,2597.5302069923423
2005-07-27,2608.568104966371
2005-07-28,2620.283914910377
2005-07-29,2610.586700837811
2005-08-01,2615.4698994172068
2005-08-02,2633.6701775548186
2005-08-03,2636.749563988943
2005-08-04,2621.114390451671
2005-08-05,2592.28028811215
2005-08-08,2591.450648673459
2005-08-09,2606.3487574947026
2005-08-10,2622.460119632437
2005-08-11,2647.012532042665
2005-08-12,2639.8025507008583
2005-08-15,2644.483823042205
2005-08-16,2625.8508919067253
2005-08-17,2621.888837836263
2005-08-18,2611.6909159686056
2005-08-19,2612.2983384310296
2005-08-22,2630.530546191279
2005-08-23,2624.2891395125025
2005-08-24,2611.3593168853613
2005-08-25,2615.8679011645486
2005-08-26,2607.28496365744
2005-08-29,2605.7135565689305
2005-08-30,2603.252749152745
2005-08-31,2624.8972285241516
2005-09-01,2638.9961711646565
2005-09-02,2638.0942154118966
2005-09-05,2644.1324676550216
2005-09-06,2661.692134932721
2005-09-07,2665.501318801299
2005-09-08,2651.811718334352
2005-09-09,2680.6729512599427
2005-09-12,2683.407351971908
2005-09-13,2666.8001800412994
2005-09-14,2667.4997645355443
2005-09-15,2673.2189594804063
2005-09-16,2687.2767994675733
2005-09-19,2677.887251380122
2005-09-20,2673.742185827225
2005-09-21,2660.1887470943116
2005-09-22,2661.600234646381
2005-09-23,2659.2330866213697
2005-09-26,2675.6234524942247
2005-09-27,2669.7755013188466
2005-09-28,2681.714277517023
2005-09-29,2714.341247728149
2005-09-30,2707.407358880473
2005-10-03,2699.773343654751
2005-10-04,2682.186832112413
2005-10-05,2645.0243223495045
2005-10-06,2619.4037885967014
2005-10-07,2626.1307402353755
2005-10-10,2609.198279405707
2005-10-11,2618.402526992955
2005-10-12,2605.710842488204
2005-10-13,2596.9285566034505
2005-10-14,2612.296844189755
2005-10-17,2615.3611102613363
2005-10-18,2588.67797935989
2005-10-19,2609.6305691311304
2005-10-20,2582.964614806493
2005-10-21,2585.2696860589454
2005-10-24,2614.8819141697895
2005-10-25,2622.8682819544947
2005-10-26,2617.128211865359
2005-10-27,2606.645774595822
2005-10-28,2629.7098613771523
2005-10-31,2649.432068754498
2005-11-01,2652.1979874117724
2005-11-02,2672.318980079374
2005-11-03,2678.9628493629766
2005-11-04,2680.957611228098
2005-11-07,2686.7232736135593
2005-11-08,2682.4430887071167
2005-11-09,2682.230219092272
2005-11-10,2690.735324653345
2005-11-11,2702.538372419224
2005-11-14,2691.8119692308433
2005-11-15,2678.195130722289
2005-11-16,2686.029699665248
2005-11-17,2719.564809480266
2005-11-18,2736.5384505346965
2005-11-21,2750.7915934743814
2005-11-22,2758.584657596639
2005-11-23,2772.4283200279724
2005-11-24,2772.00389922294
2005-11-25,2773.427596803616
2005-11-28,2767.1197064774256
2005-11-29,2766.5277250973663
2005-11-30,2746.659467348853
2005-12-01,2773.5588971265374
2005-12-02,2783.1877515884794
2005-12-05,2781.9583216781475
2005-12-06,2782.266446694854
2005-12-07,2776.0274936816536
2005-12-08,2764.402144486305
2005-12-09,2777.5427237905005
2005-12-12,2791.00867212704
2005-12-13,2806.079034001716
2005-12-14,2821.37090730189
2005-12-15,2810.2704191196917
2005-12-16,2808.721002801124
2005-12-19,2798.8151978367177
2005-12-20,2798.7439226810475
2005-12-21,2808.741770801011
2005-12-22,2821.639364916948
2005-12-23,2824.3896123891204
2005-12-26,2825.541275590435
2005-12-27,2799.757968495119
2005-12-28,2808.2799120209575
2005-12-29,2804.83711317764
2005-12-30,2790.6457354055483
2006-01-02,2790.6457354055483
2006-01-03,2830.7934899899606
2006-01-04,2851.3665499595627
2006-01-05,2861.491100937564
2006-01-06,2886.0525978586816
2006-01-09,2896.988616932621
2006-01-10,2887.9098441951396
2006-01-11,2902.0680334521485
2006-01-12,2891.3603027846166
2006-01-13,2890.3741086803875
2006-01-16,2883.8189581748215
2006-01-17,2859.29775636841
2006-01-18,2835.3037544373387
2006-01-19,2860.456836905908
2006-01-20,2827.3959366806603
2006-01-23,2828.9030950317306
2006-01-24,2840.0474605280415
2006-01-25,2836.537303545564
2006-01-26,2859.5232681198922
2006-01-27,2888.061396429885
2006-01-30,2894.2327690487937
2006-01-31,2892.746368653835
2006-02-01,2888.2072420456657
2006-02-02,2870.454969451152
2006-02-03,2852.0369696352286
2006-02-06,2859.7704263758374
2006-02-07,2843.951366706463
2006-02-08,2841.026592544665
2006-02-09,2845.891597982967
2006-02-10,2846.220665086453
2006-02-13,2826.8472006630304
2006-02-14,2856.67239009679
2006-02-15,2859.3923997531742
2006-02-16,2876.6989430730778
2006-02-17,2866.6732659454374
2006-02-20,2862.517346911256
2006-02-21,2863.498568915641
2006-02-22,2879.75080078659
2006-02-23,2889.8749594505184
2006-02-24,2895.298666207918
2006-02-27,2912.3048208014266
2006-02-28,2896.1712722680736
2006-03-01,2902.121727300238
2006-03-02,2898.9198734974075
2006-03-03,2887.2132325486914
2006-03-06,2872.830028375355
2006-03-07,2863.461624181025
2006-03-08,2860.849775442612
2006-03-09,2864.9298397684083
2006-03-10,2873.550897370119
2006-03-13,2888.031984745362
2006-03-14,2915.076019237484
2006-03-15,2927.18310219562
2006-03-16,2929.905551344294
2006-03-17,2939.351897671866
2006-03-20,2941.9476580443898
2006-03-21,2927.137605234365
2006-03-22,2941.3403174603864
2006-03-23,2930.509974097743
2006-03-24,2936.8660681601277
2006-03-27,2942.0559576315345
2006-03-28,2929.032464484316
2006-03-29,2941.146820514972
2006-03-30,2946.0900572464343
2006-03-31,2933.863960599412
2006-04-03,2947.4742484677563
2006-04-04,2962.1444605281235
2006-04-05,2974.157604864751
2006-04-06,2981.818272168451
2006-04-07,2962.3528547310084
2006-04-10,2959.308921068843
2006-04-11,2940.1065367724523
2006-04-12,2933.2439701563976
2006-04-13,2935.9108576974395
2006-04-14,2936.302396584807
2006-04-17,2932.273735952116
2006-04-18,2978.5438012067357
2006-04-19,2986.483703692725
2006-04-20,2992.05495861161
2006-04-21,2999.5302104881343
2006-04-24,2988.116292881359
2006-04-25,2982.0871118119053
2006-04-26,2996.085558740838
2006-04-27,3012.6967881944165
2006-04-28,3012.497351932501
2006-05-01,3013.1701869479593
2006-05-02,3034.77242649655
2006-05-03,3025.447182270427
2006-05-04,3029.7352509769084
2006-05-05,3063.411654424483
2006-05-08,3073.373118931551
2006-05-09,3077.820181940143
2006-05-10,3072.6903754161926
2006-05-11,3040.525977751601
2006-05-12,3006.5046854049447
2006-05-15,3003.705298078001
2006-05-16,2988.6379644303997
2006-05-17,2956.4393034060727
2006-05-18,2923.5523965545026
2006-05-19,2923.7232482480945
2006-05-22,2906.5616026122143
2006-05-23,2889.4837474520264
2006-05-24,2893.8174675225114
2006-05-25,2916.5239456764043
2006-05-26,2939.783398994084
2006-05-29,2944.1158831043913
2006-05-30,2912.881952784968
2006-05-31,2912.8423533262576
2006-06-01,2940.799538747376
2006-06-02,2961.645632081542
2006-06-05,2916.9176915726734
2006-06-06,2890.198291190874
2006-06-07,2864.5378225506183
2006-06-08,2840.927696636562
2006-06-09,2845.806671497148
2006-06-12,2820.817500462158
2006-06-13,2766.403541859695
2006-06-14,2778.1241479207547
2006-06-15,2828.002614938121
2006-06-16,2839.1975557520354
2006-06-19,2812.913860694037
2006-06-20,2808.9610693114223
2006-06-21,2830.2115797114
2006-06-22,2833.3964458627
2006-06-23,2827.442683438383
2006-06-26,2842.0515557576637
2006-06-27,2825.354918485037
2006-06-28,2826.423975616367
2006-06-29,2881.989312527944
2006-06-30,2908.5312875316745
2006-07-03,2923.9230096622127
2006-07-04,2930.148465424873
2006-07-05,2902.8243543454496
2006-07-06,2907.1287692653914
2006-07-07,2904.747687000458
2006-07-10,2915.166542123298
2006-07-11,2917.413397105335
2006-07-12,2880.8836710197224
2006-07-13,2849.1841348398843
2006-07-14,2821.776696791903
2006-07-17,2811.764576842661
2006-07-18,2799.502847201887
2006-07-19,2842.409069701053
2006-07-20,2847.003441518931
2006-07-21,2832.4849361047673
2006-07-24,2863.863901624885
2006-07-25,2889.4590086713706
2006-07-26,2887.390931179774
2006-07-27,2894.4348384351656
2006-07-28,2929.111291816552
2006-07-31,2930.4625616019575
2006-08-01,2916.2592712064056
2006-08-02,2934.2066669799583
2006-08-03,2935.907030581962
2006-08-04,2940.154313916654
2006-08-07,2921.896939335799
2006-08-08,2926.0158215840606
2006-08-09,2919.392099735378
2006-08-10,2927.4478378460412
2006-08-11,2915.1138883713825
2006-08-14,2922.0291604477475
2006-08-15,2953.205360137172
2006-08-16,2981.3325042316574
2006-08-17,2988.601954073396
2006-08-18,2996.2375985351696
2006-08-21,2982.5178756370797
2006-08-22,2989.628202048372
2006-08-23,2981.4920058854855
2006-08-24,2978.852616123524
2006-08-25,2970.1219416085282
2006-08-28,2977.250897211198
2006-08-29,2987.851482680166
2006-08-30,2987.222199330885
2006-08-31,2996.0099469687048
2006-09-01,3007.5503328747714
2006-09-04,3021.8126608420757
2006-09-05,3024.452687801589
2006-09-06,2998.871701230984
2006-09-07,2976.6251048607073
2006-09-08,2984.5401715498497
2006-09-11,2967.585646314141
2006-09-12,2988.0788145125257
2006-09-13,2999.1013827180086
2006-09-14,3004.209092457309
2006-09-15,3000.8273761900673
2006-09-18,3002.852814303183
2006-09-19,3001.1160154203717
2006-09-20,3001.3164185444916
2006-09-21,2995.924419567946
2006-09-22,2987.062388165036
2006-09-25,3005.1413874452783
2006-09-26,3019.232619361722
2006-09-27,3035.0899598181586
2006-09-28,3043.548439265903
2006-09-29,3038.2684227742166
2006-10-02,3042.0145387768725
2006-10-03,3041.29884585073
2006-10-04,3059.8723660380933
2006-10-05,3078.955953509173
2006-10-06,3064.0261299942413
2006-10-09,3066.32990872106
2006-10-10,3071.5029395630772
2006-10-11,3064.05691318956
2006-10-12,3084.118542629683
2006-10-13,3094.1277638029796
2006-10-16,3109.2527248624588
2006-10-17,3099.2408631809303
2006-10-18,3103.04669235341
2006-10-19,3106.303899273729
2006-10-20,3112.5806680326696
2006-10-23,3128.8824793801036
2006-10-24,3132.985238416448
2006-10-25,3141.731800453436
2006-10-26,3162.253058811033
2006-10-27,3145.0364712299383
2006-10-30,3135.497235996602
2006-10-31,3136.8416682200627
2006-11-01,3121.8997078064854
2006-11-02,3121.3427299273794
2006-11-03,3112.6674888341868
2006-11-06,3138.196199613342
2006-11-07,3149.2203968543386
2006-11-08,3147.844336236291
2006-11-09,3132.2790959199465
2006-11-10,3139.213782934527
2006-11-13,3136.715277626173
2006-11-14,3161.2410716699214
2006-11-15,3163.9140057242116
2006-11-16,3164.774072092193
2006-11-17,3166.170196136665
2006-11-20,3145.417432966422
2006-11-21,3150.32602951798
2006-11-22,3169.139169851815
2006-11-23,3173.0157276805962
2006-11-24,3161.2293656427833
2006-11-27,3134.250436485894
2006-11-28,3137.591085077491
2006-11-29,3171.951987234452
2006-11-30,3186.3354509157602
2006-12-01,3185.028071372093
2006-12-04,3203.5088424187984
2006-12-05,3213.9716115506217
2006-12-06,3220.6802981683927
2006-12-07,3213.830297770973
2006-12-08,3210.7972707686704
2006-12-11,3214.4529121641517
2006-12-12,3215.231113476219
2006-12-13,3218.427335722943
2006-12-14,3243.9026766508346
2006-12-15,3245.2426949068476
2006-12-18,3239.725152787139
2006-12-19,3236.6701432613304
2006-12-20,3246.1480965152537
2006-12-21,3238.546754812178
2006-12-22,3227.388724950237
2006-12-25,3224.5405849100944
2006-12-26,3236.8201305282846
2006-12-27,3260.349221276757
2006-12-28,3257.962418591181
2006-12-29,3247.459060579422
2007-01-01,3247.459060579422
2007-01-02,3250.9530735665585
2007-01-03,3242.052381501186
2007-01-04,3245.5554974007273
2007-01-05,3222.834030507718
2007-01-08,3228.8513069889927
2007-01-09,3229.4831661376006
2007-01-10,3217.170237762314
2007-01-11,3226.196806141598
2007-01-12,3253.672309986184
2007-01-15,3262.9384874146185
2007-01-16,3261.815208788324
2007-01-17,3263.548726031565
2007-01-18,3259.416741760087
2007-01-19,3268.5301380565193
2007-01-22,3266.64073391378
2007-01-23,3279.4336747934094
2007-01-24,3303.8729078832876
2007-01-25,3274.640158365761
2007-01-26,3268.861195886534
2007-01-29,3267.62558023882
2007-01-30,3284.9717448059046
2007-01-31,3299.4718087410515
2007-02-01,3328.0236671469406
2007-02-02,3331.700875218073
2007-02-05,3325.906275625478
2007-02-06,3338.047909119168
2007-02-07,3340.312480662378
2007-02-08,3330.45599745648
2007-02-09,3324.293443620039
2007-02-12,3315.3385312309038
2007-02-13,3345.704542255361
2007-02-14,3372.8949055419976
2007-02-15,3390.633175297728
2007-02-16,3387.506902310251
2007-02-19,3388.2175269327577
2007-02-20,3394.9152213551492
2007-02-21,3387.921251579629
2007-02-22,3389.666009941526
2007-02-23,3389.2770060256894
2007-02-26,3394.040447301372
2007-02-27,3315.842217277862
2007-02-28,3297.854151632678
2007-03-01,3289.665274178586
2007-03-02,3256.2253225076493
2007-03-05,3206.119792307776
2007-03-06,3258.156990493576
2007-03-07,3253.5982284901
2007-03-08,3280.8022930389534
2007-03-09,3283.168358606278
2007-03-12,3299.5869819988884
2007-03-13,3246.177591092105
