Date,PACIFIC ex JP VALUE WEIGHTED
2004-07-23,410.5175191
2004-07-26,410.9685888
2004-07-27,408.6858127
2004-07-28,407.7743422
2004-07-29,407.4919015
2004-07-30,411.1322264
2004-08-02,412.9742037
2004-08-03,415.6803474
2004-08-04,414.5471573
2004-08-05,415.6575088
2004-08-06,419.8293135
2004-08-09,419.1141957
2004-08-10,417.8940581
2004-08-11,416.2338953
2004-08-12,415.7224152
2004-08-13,415.4610297
2004-08-16,414.7685218
2004-08-17,414.4039384
2004-08-18,414.5368039
2004-08-19,421.4356267
2004-08-20,422.2954886
2004-08-23,423.4034902
2004-08-24,420.4544683
2004-08-25,421.1531637
2004-08-26,420.514228
2004-08-27,422.7491586
2004-08-30,421.1949552
2004-08-31,424.7895095
2004-09-01,428.0173263
2004-09-02,426.0478987
2004-09-03,422.1994961
2004-09-06,424.4409943
2004-09-07,427.4807168
2004-09-08,426.8822322
2004-09-09,423.677998
2004-09-10,429.4152214
2004-09-13,430.7344299
2004-09-14,435.7601664
2004-09-15,431.6817477
2004-09-16,434.0371583
2004-09-17,433.1004667
2004-09-20,433.8083277
2004-09-21,435.108402
2004-09-22,437.905692
2004-09-23,440.7220679
2004-09-24,436.9511112
2004-09-27,437.1641807
2004-09-28,438.7868069
2004-09-29,439.8502988
2004-09-30,446.4087533
2004-10-01,446.1809517
2004-10-04,449.0317761
2004-10-05,451.1803738
2004-10-06,450.7157401
2004-10-07,451.454067
2004-10-08,453.3173475
2004-10-11,453.6686202
2004-10-12,452.6990668
2004-10-13,449.6303602
2004-10-14,450.663418
2004-10-15,452.4340217
2004-10-18,448.7355583
2004-10-19,451.7900326
2004-10-20,451.9483539
2004-10-21,453.0875304
2004-10-22,452.9936344
2004-10-25,452.4796714
2004-10-26,454.1709663
2004-10-27,458.4479765
2004-10-28,463.8678612
2004-10-29,464.5952302
2004-11-01,466.2093909
2004-11-02,467.8848192
2004-11-03,476.5226048
2004-11-04,476.7410745
2004-11-05,479.5681144
2004-11-08,477.4543141
2004-11-09,477.8716249
2004-11-10,479.8742683
2004-11-11,482.3012434
2004-11-12,486.1541067
2004-11-15,490.2562264
2004-11-16,489.4854091
2004-11-17,494.317681
2004-11-18,492.3986043
2004-11-19,495.28328
2004-11-22,492.2386588
2004-11-23,497.8060119
2004-11-24,501.0162453
2004-11-25,504.8984878
2004-11-26,503.3251461
2004-11-29,504.8576152
2004-11-30,500.6013474
2004-12-01,498.431821
2004-12-02,503.2864576
2004-12-03,503.4490713
2004-12-06,503.8888
2004-12-07,500.7602274
2004-12-08,487.8650975
2004-12-09,484.6666773
2004-12-10,484.5336944
2004-12-13,488.4553033
2004-12-14,492.0427675
2004-12-15,497.9513445
2004-12-16,495.7239027
2004-12-17,498.1387865
2004-12-20,502.6428588
2004-12-21,503.970677
2004-12-22,505.0190575
2004-12-23,506.800608
2004-12-24,510.281069
2004-12-27,512.3477618
2004-12-28,513.5051188
2004-12-29,512.175773
2004-12-30,514.7634631
2004-12-31,518.4633311
2005-01-03,514.9590142
2005-01-04,510.3856115
2005-01-05,505.5349904
2005-01-06,502.4625073
2005-01-07,502.7233951
2005-01-10,504.5564051
2005-01-11,506.2824502
2005-01-12,508.8506359
2005-01-13,507.853292
2005-01-14,502.8233934
2005-01-17,504.4571011
2005-01-18,502.4256624
2005-01-19,504.5114158
2005-01-20,501.8836302
2005-01-21,504.5390348
2005-01-24,504.0552423
2005-01-25,504.5939086
2005-01-26,510.43307
2005-01-27,514.586122
2005-01-28,514.376682
2005-01-31,516.238368
2005-02-01,514.9201531
2005-02-02,517.8264035
2005-02-03,516.0357047
2005-02-04,519.2593763
2005-02-07,522.9777198
2005-02-08,519.0104642
2005-02-09,520.7806894
2005-02-10,529.8595342
2005-02-11,529.3163813
2005-02-14,530.9067267
2005-02-15,528.3632537
2005-02-16,527.0818543
2005-02-17,530.3479908
2005-02-18,531.5418965
2005-02-21,533.5784883
2005-02-22,534.6631212
2005-02-23,526.3491925
2005-02-24,524.5883092
2005-02-25,527.7568194
2005-02-28,536.0236209
2005-03-01,533.525786
2005-03-02,531.911401
2005-03-03,533.8710394
2005-03-04,538.3708455
2005-03-07,539.9954015
2005-03-08,544.6390242
2005-03-09,542.9031837
2005-03-10,538.4566229
2005-03-11,538.3809183
2005-03-14,537.8731198
2005-03-15,537.8532262
2005-03-16,543.1543359
2005-03-17,541.152303
2005-03-18,540.9483033
2005-03-21,540.1137951
2005-03-22,538.4847148
2005-03-23,523.1769314
2005-03-24,519.5795706
2005-03-25,519.5795706
2005-03-28,517.745139
2005-03-29,513.6726036
2005-03-30,515.305041
2005-03-31,516.8446505
2005-04-01,518.6889794
2005-04-04,515.1632804
2005-04-05,516.468979
2005-04-06,515.2710615
2005-04-07,519.3393133
2005-04-08,523.4528767
2005-04-11,523.9074185
2005-04-12,524.0049305
2005-04-13,526.5375018
2005-04-14,519.4673564
2005-04-15,512.8602663
2005-04-18,502.5776336
2005-04-19,510.218803
2005-04-20,513.5096156
2005-04-21,515.3019772
2005-04-22,520.0755508
2005-04-25,518.8730962
2005-04-26,519.3610033
2005-04-27,519.2021647
2005-04-28,521.4810388
2005-04-29,519.4631598
2005-05-02,520.776522
2005-05-03,517.2074165
2005-05-04,516.276582
2005-05-05,519.2726322
2005-05-06,520.1778262
2005-05-09,519.3717087
2005-05-10,520.9559399
2005-05-11,521.8196221
2005-05-12,521.3676931
2005-05-13,516.8200979
2005-05-16,510.5087352
2005-05-17,508.363084
2005-05-18,511.4402135
2005-05-19,516.1943874
2005-05-20,514.9164206
2005-05-23,520.7738494
2005-05-24,523.8477507
2005-05-25,520.944457
2005-05-26,520.121617
2005-05-27,523.1180175
2005-05-30,525.9311896
2005-05-31,519.9927525
2005-06-01,521.2155073
2005-06-02,526.216078
2005-06-03,528.6641977
2005-06-06,533.4300869
2005-06-07,535.9424174
2005-06-08,538.2650533
2005-06-09,535.9048593
2005-06-10,534.4969179
2005-06-13,533.9540609
2005-06-14,535.6732501
2005-06-15,538.8906286
2005-06-16,541.7098473
2005-06-17,549.7025094
2005-06-20,547.3693753
2005-06-21,548.0139053
2005-06-22,548.5555694
2005-06-23,545.7392195
2005-06-24,542.0272131
2005-06-27,540.5976941
2005-06-28,542.4849875
2005-06-29,539.5787898
2005-06-30,541.5970219
2005-07-01,535.6599586
2005-07-04,536.2538488
2005-07-05,532.3080904
2005-07-06,531.5419193
2005-07-07,525.8015347
2005-07-08,526.1949159
2005-07-11,533.4043797
2005-07-12,538.448436
2005-07-13,537.2150957
2005-07-14,543.6116594
2005-07-15,542.6785047
2005-07-18,545.6822146
2005-07-19,543.7107591
2005-07-20,548.3817413
2005-07-21,557.555909
2005-07-22,563.7451871
2005-07-25,560.7322374
2005-07-26,557.9490372
2005-07-27,558.2554282
2005-07-28,557.9575687
2005-07-29,562.1813435
2005-08-01,562.8738796
2005-08-02,566.7520459
2005-08-03,568.7638535
2005-08-04,569.9535665
2005-08-05,566.9346756
2005-08-08,568.5531405
2005-08-09,565.3065527
2005-08-10,569.3042218
2005-08-11,575.9472884
2005-08-12,575.7092469
2005-08-15,571.805697
2005-08-16,575.1961727
2005-08-17,572.34247
2005-08-18,563.715774
2005-08-19,561.9134872
2005-08-22,568.8572287
2005-08-23,564.5375862
2005-08-24,560.7556174
2005-08-25,561.199542
2005-08-26,564.6509852
2005-08-29,555.4145594
2005-08-30,556.6732283
2005-08-31,559.8642173
2005-09-01,572.4097262
2005-09-02,572.6086936
2005-09-05,574.1152317
2005-09-06,573.7270988
2005-09-07,577.1747999
2005-09-08,577.9054882
2005-09-09,579.2486252
2005-09-12,578.9906307
2005-09-13,577.4228349
2005-09-14,582.056424
2005-09-15,578.6870319
2005-09-16,580.7190686
2005-09-19,580.0370462
2005-09-20,585.8448583
2005-09-21,584.5584943
2005-09-22,580.1321398
2005-09-23,576.7898757
2005-09-26,582.8522986
2005-09-27,581.6004056
2005-09-28,583.3972433
2005-09-29,589.6443885
2005-09-30,589.7609318
2005-10-03,588.5080844
2005-10-04,590.4926445
2005-10-05,577.662888
2005-10-06,568.1745628
2005-10-07,567.1565939
2005-10-10,571.1846447
2005-10-11,565.7374406
2005-10-12,567.2070111
2005-10-13,560.6531205
2005-10-14,560.4420742
2005-10-17,561.207376
2005-10-18,561.2947398
2005-10-19,552.7799234
2005-10-20,555.8615609
2005-10-21,553.789901
2005-10-24,551.8409271
2005-10-25,556.3420258
2005-10-26,560.3931955
2005-10-27,559.8272049
2005-10-28,551.1289933
2005-10-31,557.5587438
2005-11-01,559.6548065
2005-11-02,558.0028959
2005-11-03,563.021034
2005-11-04,557.3190555
2005-11-07,555.4277003
2005-11-08,559.9896827
2005-11-09,558.4992276
2005-11-10,557.6472377
2005-11-11,562.5954379
2005-11-14,561.4493311
2005-11-15,561.9674148
2005-11-16,564.6442766
2005-11-17,568.7820929
2005-11-18,572.1847806
2005-11-21,573.0284433
2005-11-22,569.4295958
2005-11-23,574.1453366
2005-11-24,578.8336781
2005-11-25,575.4420969
2005-11-28,577.8466226
2005-11-29,576.1228466
2005-11-30,575.6757433
2005-12-01,572.928865
2005-12-02,579.8721493
2005-12-05,581.9267579
2005-12-06,581.404991
2005-12-07,579.7851661
2005-12-08,574.6453561
2005-12-09,576.4540953
2005-12-12,581.9544423
2005-12-13,579.4856917
2005-12-14,583.75519
2005-12-15,580.6478588
2005-12-16,579.2899639
2005-12-19,582.003628
2005-12-20,579.4302325
2005-12-21,582.3162401
2005-12-22,580.1396513
2005-12-23,580.9987227
2005-12-26,580.9987227
2005-12-27,580.4316859
2005-12-28,584.8467543
2005-12-29,586.7636791
2005-12-30,585.8849204
2006-01-02,585.8849204
2006-01-03,589.4487836
2006-01-04,599.6269461
2006-01-05,601.4018397
2006-01-06,603.6670714
2006-01-09,608.5609571
2006-01-10,607.3961013
2006-01-11,611.2132796
2006-01-12,609.9744014
2006-01-13,610.29016
2006-01-16,609.6689797
2006-01-17,608.2162812
2006-01-18,600.1919942
2006-01-19,605.1558297
2006-01-20,606.5711373
2006-01-23,603.6093368
2006-01-24,604.1910471
2006-01-25,609.2008911
2006-01-26,610.8564876
2006-01-27,616.2597764
2006-01-30,616.1706549
2006-01-31,620.4088664
2006-02-01,622.3589383
2006-02-02,617.5690266
2006-02-03,609.9398425
2006-02-06,611.1293757
2006-02-07,609.837183
2006-02-08,601.5187173
2006-02-09,604.9942814
2006-02-10,603.2071182
2006-02-13,599.3865502
2006-02-14,603.39803
2006-02-15,602.8100596
2006-02-16,599.8049653
2006-02-17,598.6775068
2006-02-20,604.9564079
2006-02-21,606.7301475
2006-02-22,605.3063076
2006-02-23,612.3169975
2006-02-24,612.2464403
2006-02-27,615.3913323
2006-02-28,618.23992
2006-03-01,613.1825575
2006-03-02,619.0318434
2006-03-03,616.5970015
2006-03-06,616.9869999
2006-03-07,608.2399004
2006-03-08,607.6354871
2006-03-09,611.0279089
2006-03-10,607.302647
2006-03-13,614.256225
2006-03-14,614.4596139
2006-03-15,617.9537286
2006-03-16,617.9865953
2006-03-17,614.4779512
2006-03-20,614.4550627
2006-03-21,609.7518848
2006-03-22,612.0999909
2006-03-23,611.7112528
2006-03-24,610.1307044
2006-03-27,612.6113931
2006-03-28,614.3535782
2006-03-29,610.564306
2006-03-30,618.9143658
2006-03-31,618.984844
2006-04-03,627.1939726
2006-04-04,626.8711267
2006-04-05,634.9898442
2006-04-06,642.3524974
2006-04-07,641.8701445
2006-04-10,638.467404
2006-04-11,642.754639
2006-04-12,637.7502483
2006-04-13,634.9403471
2006-04-14,634.9403471
2006-04-17,642.6338503
2006-04-18,648.5533781
2006-04-19,657.8258322
2006-04-20,653.192338
2006-04-21,657.3686909
2006-04-24,657.0907568
2006-04-25,656.6540706
2006-04-26,666.2351988
2006-04-27,668.6560196
2006-04-28,668.3711489
2006-05-01,673.3363599
2006-05-02,674.2825529
2006-05-03,680.3279522
2006-05-04,673.9248069
2006-05-05,677.5765387
2006-05-08,684.1766792
2006-05-09,684.0555135
2006-05-10,685.6291186
2006-05-11,686.7528761
2006-05-12,681.0173295
2006-05-15,661.1794389
2006-05-16,662.4909184
2006-05-17,662.3229623
2006-05-18,652.9882814
2006-05-19,643.8494056
2006-05-22,632.3775018
2006-05-23,635.1006667
2006-05-24,633.2110744
2006-05-25,629.6331896
2006-05-26,638.2550637
2006-05-29,643.2400029
2006-05-30,644.4408376
2006-05-31,627.9799089
2006-06-01,628.1630256
2006-06-02,635.506331
2006-06-05,638.1726169
2006-06-06,626.6673721
2006-06-07,622.3598247
2006-06-08,609.7867842
2006-06-09,621.972328
2006-06-12,620.5896344
2006-06-13,602.8533788
2006-06-14,602.9468316
2006-06-15,604.6191237
2006-06-16,616.8142809
2006-06-19,609.7783114
2006-06-20,605.3548224
2006-06-21,608.5296396
2006-06-22,617.2694028
2006-06-23,612.6056131
2006-06-26,612.8151626
2006-06-27,616.7227162
2006-06-28,608.9128128
2006-06-29,616.5822305
2006-06-30,634.0430374
2006-07-03,635.9590985
2006-07-04,639.8043346
2006-07-05,633.5899105
2006-07-06,640.4165419
2006-07-07,645.5836832
2006-07-10,644.3673358
2006-07-11,641.3284913
2006-07-12,642.7052392
2006-07-13,638.3155173
2006-07-14,625.7499897
2006-07-17,619.3455496
2006-07-18,617.6159806
2006-07-19,616.1332787
2006-07-20,630.2282741
2006-07-21,628.6769732
2006-07-24,627.1655075
2006-07-25,634.551459
2006-07-26,633.3222785
2006-07-27,644.6775164
2006-07-28,641.1974291
2006-07-31,644.2753151
2006-08-01,641.2023808
2006-08-02,640.9439573
2006-08-03,644.3027014
2006-08-04,643.5021825
2006-08-07,643.5259865
2006-08-08,647.9267408
2006-08-09,647.8815325
2006-08-10,646.4549366
2006-08-11,646.6223053
2006-08-14,645.6474291
2006-08-15,645.2300568
2006-08-16,652.386035
2006-08-17,657.3593323
2006-08-18,655.2200683
2006-08-21,656.5631756
2006-08-22,658.2980261
2006-08-23,658.4706661
2006-08-24,648.8696528
2006-08-25,648.1908844
2006-08-28,647.8261214
2006-08-29,655.5132053
2006-08-30,660.3803826
2006-08-31,665.8356188
2006-09-01,665.6178316
2006-09-04,673.937012
2006-09-05,673.9175275
2006-09-06,668.126776
2006-09-07,662.7078897
2006-09-08,660.8136054
2006-09-11,652.1343183
2006-09-12,652.6826213
2006-09-13,656.892842
2006-09-14,662.3146599
2006-09-15,659.307412
2006-09-18,665.0742507
2006-09-19,665.3525112
2006-09-20,659.2366349
2006-09-21,661.7490329
2006-09-22,655.6892835
2006-09-25,654.4796502
2006-09-26,654.5151792
2006-09-27,664.3075634
2006-09-28,664.1285879
2006-09-29,665.8613851
2006-10-02,669.5844467
2006-10-03,669.3409576
2006-10-04,666.4968808
2006-10-05,676.9578684
2006-10-06,675.3604467
2006-10-09,671.3652506
2006-10-10,676.1347597
2006-10-11,679.6906565
2006-10-12,680.4709707
2006-10-13,684.2618046
2006-10-16,687.0555427
2006-10-17,682.8422707
2006-10-18,686.8028757
2006-10-19,688.0245567
2006-10-20,693.9850811
2006-10-23,693.475153
2006-10-24,692.3030866
2006-10-25,696.9229533
2006-10-26,703.2830508
2006-10-27,704.572019
2006-10-30,706.0998833
2006-10-31,708.6825251
2006-11-01,714.3536593
2006-11-02,713.7393985
2006-11-03,713.8222945
2006-11-06,715.8210432
2006-11-07,724.8831493
2006-11-08,718.0669734
2006-11-09,714.3928758
2006-11-10,715.4006985
2006-11-13,712.3100483
2006-11-14,716.5852056
2006-11-15,718.5405459
2006-11-16,719.0955985
2006-11-17,722.9765416
2006-11-20,711.743094
2006-11-21,717.684876
2006-11-22,731.2598422
2006-11-23,733.8801273
2006-11-24,733.3590688
2006-11-27,734.8444693
2006-11-28,725.2751159
2006-11-29,736.3272418
2006-11-30,743.5914419
2006-12-01,738.6550091
2006-12-04,737.6523614
2006-12-05,739.3000471
2006-12-06,745.4340341
2006-12-07,746.4404451
2006-12-08,741.2718411
2006-12-11,743.6330236
2006-12-12,744.8625948
2006-12-13,745.6859497
2006-12-14,754.5714084
2006-12-15,756.4741382
2006-12-18,756.7836364
2006-12-19,752.9992897
2006-12-20,762.1021124
2006-12-21,759.0809317
2006-12-22,763.2248064
2006-12-25,763.2248064
2006-12-26,762.0711798
2006-12-27,767.5298589
2006-12-28,773.667652
2006-12-29,776.2427508
2007-01-01,776.2427508
2007-01-02,783.9207801
2007-01-03,780.8598466
2007-01-04,767.7292525
2007-01-05,765.8008228
2007-01-08,760.5954928
2007-01-09,768.3524387
2007-01-10,756.3381974
2007-01-11,762.2111908
2007-01-12,772.9076774
2007-01-15,781.3040136
2007-01-16,779.229705
2007-01-17,780.0706654
2007-01-18,785.5620465
2007-01-19,787.073965
2007-01-22,797.5645625
2007-01-23,798.0226195
2007-01-24,792.339148
2007-01-25,787.936366
2007-01-26,781.7292206
2007-01-29,781.745764
2007-01-30,788.0645253
2007-01-31,784.5187331
2007-02-01,792.7094092
2007-02-02,798.6102734
2007-02-05,798.3579211
2007-02-06,804.3911301
2007-02-07,809.570775
2007-02-08,810.2726553
2007-02-09,810.2437151
2007-02-12,803.8601073
2007-02-13,802.6644293
2007-02-14,812.243322
2007-02-15,821.0948498
2007-02-16,817.2630644
2007-02-19,821.8746229
2007-02-20,820.8538611
2007-02-21,822.0325749
2007-02-22,829.0801498
2007-02-23,832.320039
2007-02-26,834.3441924
2007-02-27,824.0985325
2007-02-28,798.4191611
2007-03-01,791.4838086
2007-03-02,789.6259837
2007-03-05,763.0343108
2007-03-06,778.5803321
2007-03-07,785.2766692
2007-03-08,788.9029132
2007-03-09,794.7532663
2007-03-12,805.6240476
2007-03-13,804.0733388
2007-03-14,784.6398986
2007-03-15,799.0225016
2007-03-16,799.659002
2007-03-19,807.6339407
2007-03-20,810.3038228
2007-03-21,812.7410949
2007-03-22,830.6504148
2007-03-23,828.4493602
2007-03-26,834.845269
2007-03-27,832.1079126
2007-03-28,824.2013858
2007-03-29,831.3243815
2007-03-30,834.2829187
2007-04-02,834.3835153
2007-04-03,845.5340257
2007-04-04,859.8707964
2007-04-05,860.0853172
2007-04-06,860.0853172
2007-04-09,859.8935257
2007-04-10,874.8292616
2007-04-11,875.2218814
2007-04-12,874.8584154
2007-04-13,875.2136481
2007-04-16,885.8742374
2007-04-17,888.6394226
2007-04-18,892.2640832
2007-04-19,877.6207194
2007-04-20,886.7540919
2007-04-23,886.8204155
2007-04-24,880.2043351
2007-04-25,884.0099229
2007-04-26,882.4041743
2007-04-27,879.9535114
2007-04-30,878.0903076
2007-05-01,873.2872761
2007-05-02,883.5593061
2007-05-03,887.3939564
2007-05-04,894.3590326
2007-05-07,901.0757771
2007-05-08,896.6075989
2007-05-09,901.8591157
2007-05-10,905.4310904
2007-05-11,896.4297424
2007-05-14,906.6003457
2007-05-15,900.154065
2007-05-16,895.6449077
2007-05-17,901.5081988
2007-05-18,896.5901522
2007-05-21,899.4141887
2007-05-22,896.6552194
2007-05-23,902.5711839
2007-05-24,891.0502766
2007-05-25,884.5718121
2007-05-28,885.5766999
2007-05-29,891.3020585
2007-05-30,884.1763716
2007-05-31,896.4098919
2007-06-01,901.9657191
2007-06-04,910.7661928
2007-06-05,912.1446254
2007-06-06,911.4130059
2007-06-07,910.8113325
2007-06-08,896.8600083
2007-06-11,897.1803605
2007-06-12,897.3922014
2007-06-13,890.179012
2007-06-14,896.0242562
2007-06-15,903.5451101
2007-06-18,913.0210071
2007-06-19,918.0563459
2007-06-20,922.1914233
2007-06-21,922.4051647
2007-06-22,921.2669208
2007-06-25,914.8371627
2007-06-26,910.9635274
2007-06-27,891.7511429
2007-06-28,908.4755802
2007-06-29,910.3406417
2007-07-02,916.8271557
2007-07-03,919.7254586
2007-07-04,922.2481685
2007-07-05,928.293238
2007-07-06,931.4248929
2007-07-09,943.0763354
2007-07-10,940.6339806
2007-07-11,935.5593721
2007-07-12,940.4381058
2007-07-13,948.4790675
2007-07-16,949.0442913
2007-07-17,952.0755378
2007-07-18,947.8345931
2007-07-19,958.0742656
2007-07-20,966.5568739
2007-07-23,965.3841787
2007-07-24,971.0006904
2007-07-25,960.4962323
2007-07-26,944.3867357
2007-07-27,903.9536023
2007-07-30,904.7103956
2007-07-31,915.2296385
2007-08-01,883.6001763
2007-08-02,893.9516556
2007-08-03,893.6763598
2007-08-06,876.3092432
2007-08-07,881.6101481
2007-08-08,907.760915
2007-08-09,906.2228361
2007-08-10,871.7518403
2007-08-13,879.8935879
2007-08-14,873.3618236
2007-08-15,840.7686118
2007-08-16,797.5471148
2007-08-17,794.659599
2007-08-20,841.9470002
2007-08-21,844.7128902
2007-08-22,854.9389306
2007-08-23,884.7699696
2007-08-24,880.0672971
2007-08-27,897.9160781
2007-08-28,888.7583531
2007-08-29,874.529099
2007-08-30,881.5072069
2007-08-31,894.6794147
2007-09-03,899.6649209
2007-09-04,905.968726
2007-09-05,907.3112688
2007-09-06,909.9140879
2007-09-07,910.6531908
2007-09-10,898.437514
2007-09-11,910.66197
2007-09-12,922.2125187
2007-09-13,925.7237559
2007-09-14,938.2940448
2007-09-17,924.7694733
2007-09-18,914.5520979
2007-09-19,956.910249
2007-09-20,966.1769359
2007-09-21,961.254027
2007-09-24,977.3557485
2007-09-25,979.0628532
2007-09-26,986.298408
2007-09-27,1001.961563
2007-09-28,1008.708049
2007-10-01,1013.53177
2007-10-02,1024.981184
2007-10-03,1022.58664
2007-10-04,1012.097405
2007-10-05,1030.085612
2007-10-08,1031.747987
2007-10-09,1042.765406
2007-10-10,1048.952581
2007-10-11,1063.358701
2007-10-12,1057.756928
2007-10-15,1057.932286
2007-10-16,1029.067277
2007-10-17,1037.3155
2007-10-18,1047.733464
2007-10-19,1036.212525
2007-10-22,1004.04062
2007-10-23,1030.978015
2007-10-24,1030.490386
2007-10-25,1043.682686
2007-10-26,1067.877553
2007-10-29,1093.776163
2007-10-30,1083.732178
2007-10-31,1087.430231
2007-11-01,1087.389918
2007-11-02,1061.232577
2007-11-05,1041.775008
2007-11-06,1059.153067
2007-11-07,1076.721348
2007-11-08,1048.24708
2007-11-09,1036.132521
2007-11-12,994.6200006
2007-11-13,1012.916183
2007-11-14,1036.64977
2007-11-15,1014.393241
2007-11-16,997.2141508
2007-11-19,1002.731974
2007-11-20,996.9905195
2007-11-21,965.6746115
2007-11-22,957.8119008
2007-11-23,961.3102704
2007-11-26,988.7164747
2007-11-27,980.2047429
2007-11-28,982.9667022
2007-11-29,1000.444859
2007-11-30,1014.258587
2007-12-03,1015.069729
2007-12-04,1011.204111
2007-12-05,1009.946409
2007-12-06,1021.919117
2007-12-07,1028.167563
2007-12-10,1026.950768
2007-12-11,1042.028634
2007-12-12,1030.461583
2007-12-13,1014.805969
2007-12-14,993.9047919
2007-12-17,951.6454693
2007-12-18,954.4022315
2007-12-19,952.45406
2007-12-20,947.680515
2007-12-21,972.0622755
2007-12-24,983.628716
2007-12-25,983.628716
2007-12-26,986.5144623
2007-12-27,988.0207048
2007-12-28,983.2706589
2007-12-31,992.0170836
2008-01-01,992.0170836
2008-01-02,992.8660495
2008-01-03,981.9603693
2008-01-04,983.2660453
2008-01-07,963.1592274
2008-01-08,966.8529604
2008-01-09,965.6761527
2008-01-10,964.1548927
2008-01-11,955.5397343
2008-01-14,956.8133917
2008-01-15,943.5952012
2008-01-16,906.5781792
2008-01-17,916.4407518
2008-01-18,910.4720568
2008-01-21,865.685957
2008-01-22,822.3712635
2008-01-23,856.8519988
2008-01-24,881.1213396
2008-01-25,926.8443447
2008-01-28,917.1971056
2008-01-29,905.510347
2008-01-30,892.4546453
2008-01-31,899.2475552
2008-02-01,925.6356365
2008-02-04,936.6449492
2008-02-05,916.6531483
2008-02-06,886.7892586
2008-02-07,881.8750893
2008-02-08,891.5572161
2008-02-11,874.7912941
2008-02-12,890.1386713
2008-02-13,872.0713972
2008-02-14,901.4537485
2008-02-15,897.7799252
2008-02-18,894.3331759
2008-02-19,907.3990146
2008-02-20,883.2477334
2008-02-21,893.9184755
2008-02-22,888.6530117
2008-02-25,900.7225732
2008-02-26,912.0195264
2008-02-27,933.7629968
2008-02-28,926.7512212
2008-02-29,905.2739021
2008-03-03,881.6090165
2008-03-04,873.366175
2008-03-05,873.7563521
2008-03-06,879.3376129
2008-03-07,851.2446788
2008-03-10,837.4867302
2008-03-11,845.3478972
2008-03-12,867.6572543
2008-03-13,850.0887156
2008-03-14,854.8803497
2008-03-17,819.9905487
2008-03-18,833.0149265
2008-03-19,857.2041356
2008-03-20,824.1933941
2008-03-21,824.1933941
2008-03-24,834.563586
2008-03-25,871.9802288
2008-03-26,882.9912981
2008-03-27,882.2173299
2008-03-28,879.7612736
2008-03-31,874.1025359
2008-04-01,870.405249
2008-04-02,900.6414291
2008-04-03,916.1256026
2008-04-04,920.0431344
2008-04-07,921.0060188
2008-04-08,913.5843762
2008-04-09,903.5917596
2008-04-10,898.4331985
2008-04-11,901.0282423
2008-04-14,878.8553976
2008-04-15,886.7653119
2008-04-16,904.1040789
2008-04-17,908.6969091
2008-04-18,893.5356925
2008-04-21,928.4990438
2008-04-22,929.0764427
2008-04-23,941.1700107
2008-04-24,927.5458779
2008-04-25,923.246516
2008-04-28,931.6536667
2008-04-29,931.6081344
2008-04-30,937.5055798
2008-05-01,928.2266032
2008-05-02,951.9383914
2008-05-05,962.1869987
2008-05-06,959.4461356
2008-05-07,945.3372323
2008-05-08,949.8843451
2008-05-09,951.6707029
2008-05-12,964.0590274
2008-05-13,961.6399202
2008-05-14,961.3609255
2008-05-15,966.3463708
2008-05-16,981.8386514
2008-05-19,983.9301711
2008-05-20,978.9545672
2008-05-21,973.9012783
2008-05-22,965.169422
2008-05-23,959.4618915
2008-05-26,952.2029041
2008-05-27,952.127501
2008-05-28,949.6608555
2008-05-29,954.4467648
2008-05-30,952.1458823
2008-06-02,949.2538392
2008-06-03,932.6854759
2008-06-04,940.890232
2008-06-05,938.1405103
2008-06-06,948.8617857
2008-06-09,940.7600165
2008-06-10,907.4348511
2008-06-11,913.1151826
2008-06-12,883.459384
2008-06-13,885.8696192
2008-06-16,890.1992124
2008-06-17,897.1617715
2008-06-18,899.7397338
2008-06-19,884.673601
2008-06-20,880.1605251
2008-06-23,875.021542
2008-06-24,874.733478
2008-06-25,871.7612735
2008-06-26,883.4315849
2008-06-27,872.6415915
2008-06-30,867.8072568
2008-07-01,850.5545045
2008-07-02,851.5107445
2008-07-03,843.54305
2008-07-04,858.0261601
2008-07-07,847.6869688
2008-07-08,830.1809371
2008-07-09,846.4880292
2008-07-10,839.6386894
2008-07-11,846.3037643
2008-07-14,839.1664376
2008-07-15,822.1706616
2008-07-16,828.2245606
2008-07-17,843.1612899
2008-07-18,835.4266108
2008-07-21,866.5988616
2008-07-22,860.7636953
2008-07-23,878.5292204
2008-07-24,887.5260901
2008-07-25,855.0124213
2008-07-28,844.0205591
2008-07-29,824.7132132
2008-07-30,836.1808174
2008-07-31,837.0521301
2008-08-01,822.9675946
2008-08-04,819.0285509
2008-08-05,805.6364873
2008-08-06,821.1279321
2008-08-07,820.98469
2008-08-08,806.708999
2008-08-11,815.1890211
2008-08-12,812.6776304
2008-08-13,794.9727895
2008-08-14,795.7954579
2008-08-15,790.415481
2008-08-18,791.6068088
2008-08-19,771.9358516
2008-08-20,780.8696665
2008-08-21,773.9446652
2008-08-22,771.8362597
2008-08-25,785.3833798
2008-08-26,775.5295576
2008-08-27,778.0429971
2008-08-28,785.2362001
2008-08-29,795.2860934
2008-09-01,783.8023273
2008-09-02,781.4482117
2008-09-03,772.4484732
2008-09-04,761.6875665
2008-09-05,731.5435744
2008-09-08,771.0033931
2008-09-09,754.0729833
2008-09-10,743.1865937
2008-09-11,718.1069549
2008-09-12,742.4575249
2008-09-15,723.3927811
2008-09-16,697.3401322
